TimestepsStd,OmegaBefore,NormDeltaOmega,DeltaOmega,Wins,Omega,ReturnsStd,ITERATIONS,Traj,NormDeltaVar,RewardMean,TimestepsMean,RewardStd,ReturnsMean,ConfortViolation
11.803240910868503,8.960420165934933,0.01514791145242711,0.01514791145242711,99.6,8.97556807738736,70.89897041317874,1855,250,0.05682614727312101,5.966243994471044,200.252,0.10092335039454536,1194.7522923808153,0
11.803240910868505,8.97556807738736,0.0005511846071595272,0.0005511846071595272,99.6,8.97611926199452,70.76184246412637,1856,250,0.07545590994743048,5.953904192420082,200.252,0.10095406059901459,1192.2812223405062,0
16.480825222057298,8.97611926199452,0.0038677703913503336,0.0038677703913503336,99.2,8.97998703238587,98.80561926120417,1857,250,0.0400677443604084,5.9532159488943694,199.52,0.10413496342566897,1187.7856461234046,0
0.0,8.97998703238587,0.007777059645647455,-0.007777059645647455,100.0,8.972209972740222,1.5897337282640613,1858,250,0.05480506152255496,5.949917806856467,201.0,0.09718341005167112,1195.9334791781503,0
11.803240910868503,8.972209972740222,0.00566904550708891,0.00566904550708891,99.6,8.977879018247311,70.7720630390309,1859,250,0.06528214546118356,5.9567574787024,200.252,0.10077166098205291,1192.852598625113,0
0.0,8.977879018247311,0.021477016196939758,0.021477016196939758,100.0,8.99935603444425,1.5756470115354377,1860,250,0.10848740509505854,5.952175311768868,201.0,0.0966213955846432,1196.3872376655424,0
0.0,8.99935603444425,0.009428580994990554,0.009428580994990554,100.0,9.008784615439241,1.6505139937065718,1861,250,0.07021213835189209,5.932710889490693,201.0,0.09828593780320075,1192.4748887876294,0
0.0,9.008784615439241,0.020030932846491822,0.020030932846491822,100.0,9.028815548285733,1.5384978962700808,1862,250,0.06384108993168543,5.923227039296387,201.0,0.0963356155247891,1190.568634898574,0
11.992597716925214,9.028815548285733,0.020110557664553497,0.020110557664553497,99.6,9.048926105950287,71.31914015553616,1863,250,0.06776353130850202,5.905816113086922,200.24,0.10146205570926488,1182.5806184845253,0
11.487646234107316,9.048926105950287,0.01653909079051452,0.01653909079051452,99.6,9.065465196740801,68.19145469803647,1864,250,0.055910849664629926,5.887947288636449,200.272,0.1009313308029682,1179.190979389799,0
0.0,9.065465196740801,0.0017993792984380974,-0.0017993792984380974,100.0,9.063665817442363,1.628012902793493,1865,250,0.026913167099186616,5.873296834524428,201.0,0.09877401602689977,1180.5326637394103,0
0.0,9.063665817442363,0.01710252916679167,-0.01710252916679167,100.0,9.046563288275571,1.540654677558297,1866,250,0.04411957470268309,5.874834347866309,201.0,0.09731802173984408,1180.841703921128,0
0.0,9.046563288275571,0.023519533440865104,-0.023519533440865104,100.0,9.023043754834706,1.5380687613713557,1867,250,0.050278373638015725,5.890613957636847,201.0,0.09695724782088486,1184.0134054850064,0
0.0,9.023043754834706,0.00975870871526574,-0.00975870871526574,100.0,9.01328504611944,1.6118120123412467,1868,250,0.05090072925584146,5.910218044856922,201.0,0.0980313039176016,1187.9538270162413,0
0.0,9.01328504611944,0.020294847856423104,-0.020294847856423104,100.0,8.992990198263017,1.7185597184504657,1869,250,0.07328502742272411,5.920997103883834,201.0,0.09692964825475762,1190.1204178806506,0
0.0,8.992990198263017,0.01500014856845766,-0.01500014856845766,100.0,8.97799004969456,1.621584422229581,1870,250,0.09923758119162832,5.938283948398628,201.0,0.09629154348971995,1193.5950736281245,0
0.0,8.97799004969456,0.015249811821105297,-0.015249811821105297,100.0,8.962740237873454,1.6022893441260766,1871,250,0.09384003638943451,5.951847414488531,201.0,0.09617815975798906,1196.3213303121947,0
16.748074038527534,8.962740237873454,0.00033140217974114705,0.00033140217974114705,99.2,8.963071640053196,100.59152337516693,1872,250,0.07526270066661987,5.964913657808524,199.496,0.1035002662270178,1189.9764150781696,0
0.0,8.963071640053196,0.012016366229515185,0.012016366229515185,100.0,8.97508800628271,1.4003108871416903,1873,250,0.05645881594128328,5.965360299380873,201.0,0.09590029636426593,1199.0374201755556,0
0.0,8.97508800628271,0.004487463244354117,0.004487463244354117,100.0,8.979575469527065,1.5168608996584378,1874,250,0.05846098262646334,5.955865966616242,201.0,0.09556899789369261,1197.1290592898647,0
11.929478781572984,8.979575469527065,0.000669143966259611,-0.000669143966259611,99.6,8.978906325560805,71.49068062404817,1875,250,0.037304101771201886,5.951098361089394,200.244,0.0998945982376969,1191.6717402179847,0
11.677003040164028,8.978906325560805,0.0018119011264943197,-0.0018119011264943197,99.6,8.977094424434311,69.98638490771893,1876,250,0.03815038175305692,5.951835932490242,200.26,0.09894935583384408,1191.914663840496,0
0.0,8.977094424434311,0.004415473731105735,-0.004415473731105735,100.0,8.972678950703205,1.4991845572290508,1877,250,0.019115239520072005,5.953491125253154,201.0,0.0956011262307814,1196.651716175884,0
0.0,8.972678950703205,0.006196740080120833,-0.006196740080120833,100.0,8.966482210623084,1.6129539622674676,1878,250,0.021208537999692346,5.957269847969365,201.0,0.09637163743850304,1197.4112394418426,0
0.0,8.966482210623084,0.010657544654984363,-0.010657544654984363,100.0,8.9558246659681,1.7083207632885178,1879,250,0.04269876274958389,5.963283462660935,201.0,0.09614657816545562,1198.6199759948481,0
0.0,8.9558246659681,0.0022080458358608723,-0.0022080458358608723,100.0,8.95361662013224,1.5865966838537293,1880,250,0.047031323277278,5.9725594748820745,201.0,0.0955851498668362,1200.4844544512969,0
0.0,8.95361662013224,0.004076777666353948,0.004076777666353948,100.0,8.957693397798593,1.6142629917293367,1881,250,0.04756682973213388,5.973615168451306,201.0,0.09580851347762859,1200.6966488587125,0
0.0,8.957693397798593,0.0184724927326414,0.0184724927326414,100.0,8.976165890531234,1.4253218000994101,1882,250,0.040918638886985575,5.970576233369797,201.0,0.09614075286723511,1200.085822907329,0
0.0,8.976165890531234,0.005959221836720374,0.005959221836720374,100.0,8.982125112367955,1.6215780422083954,1883,250,0.03315036872535517,5.954610554596665,201.0,0.09596955734606662,1196.8767214739296,0
0.0,8.982125112367955,0.009212107936928504,0.009212107936928504,100.0,8.991337220304883,1.789415351478482,1884,250,0.05683657961470409,5.948566468420948,201.0,0.09671840485250727,1195.6618601526106,0
0.0,8.991337220304883,0.02274159814886012,0.02274159814886012,100.0,9.014078818453743,1.5299589964337956,1885,250,0.05344826782331816,5.940928607318987,201.0,0.09588880791630087,1194.1266500711167,0
0.0,9.014078818453743,1.9918258402640276e-06,1.9918258402640276e-06,100.0,9.014080810279584,1.5045897368841505,1886,250,0.028851695801934783,5.920777992450208,201.0,0.09651435521001145,1190.0763764824922,0
0.0,9.014080810279584,0.004709771268382568,0.004709771268382568,100.0,9.018790581547966,1.5587373851003063,1887,250,0.04502622044962268,5.920128294265389,201.0,0.09593250273875739,1189.9457871473428,0
0.0,9.018790581547966,0.003189839874025324,-0.003189839874025324,100.0,9.015600741673941,1.5827354256925168,1888,250,0.04516851746604342,5.9161215629040855,201.0,0.09586765167743287,1189.1404341437212,0
0.0,9.015600741673941,0.0034293768697075677,-0.0034293768697075677,100.0,9.012171364804233,1.4713821742882052,1889,250,0.02779083825366159,5.9193306299371145,201.0,0.095725363330836,1189.7854566173603,0
0.0,9.012171364804233,0.0008508613016591227,0.0008508613016591227,100.0,9.013022226105893,1.713346939704558,1890,250,0.04120734585524419,5.922204946928,201.0,0.09586182621620222,1190.3631943325279,0
0.0,9.013022226105893,0.016663794955304567,0.016663794955304567,100.0,9.029686021061197,1.5414275663032864,1891,250,0.03686616640867062,5.921418467440411,201.0,0.09588338677792102,1190.2051119555226,0
11.803240910868503,9.029686021061197,0.01267405775481123,0.01267405775481123,99.6,9.042360078816008,70.20284567010552,1892,250,0.028992963791583278,5.9065413694352875,200.252,0.09917759403748445,1182.7967223121555,0
