ITERATIONS,DeltaOmega,OmegaBefore,RewardMean,ReturnsMean,Traj,NormDeltaVar,ConfortViolation,RewardStd,TimestepsMean,NormDeltaOmega,TimestepsStd,Wins,ReturnsStd,Omega
572,-0.0018884979684212766,8.894543827912585,6.017100429538774,1209.4371863372935,250,0.1055593369545632,0,0.09430899214325368,201.0,0.0018884979684212766,0.0,100.0,2.9918290517175494,8.892655329944164
573,0.012823953543520616,8.892655329944164,6.018409819705818,1209.7003737608698,250,0.11226240955443437,0,0.09449431443085511,201.0,0.012823953543520616,0.0,100.0,3.0814060411484623,8.905479283487685
574,0.019515429396648187,8.905479283487685,6.0069873763542665,1207.4044626472075,250,0.09111612469997815,0,0.0949681849858356,201.0,0.019515429396648187,0.0,100.0,3.115284635032826,8.924994712884333
575,0.03033408397909554,8.924994712884333,5.988283474774253,1203.6449784296246,250,0.09250024730526957,0,0.09546108025461307,201.0,0.03033408397909554,0.0,100.0,2.8842847221509142,8.955328796863428
576,0.025570353049619854,8.955328796863428,5.961112817742918,1198.1836763663262,250,0.06401391206590216,0,0.09541798350972851,201.0,0.025570353049619854,0.0,100.0,2.917812551746284,8.980899149913048
577,0.027208758370678154,8.980899149913048,5.935840790332133,1193.1039988567586,250,0.07084434020351357,0,0.09675520463342556,201.0,0.027208758370678154,0.0,100.0,3.1155762193328442,9.008107908283726
578,0.011283142625583054,9.008107908283726,5.911905220142888,1188.2929492487203,250,0.04900054210105816,0,0.09692022357571897,201.0,0.011283142625583054,0.0,100.0,2.9208115823357477,9.01939105090931
579,0.004307654503831415,9.01939105090931,5.89984221541973,1185.8682852993657,250,0.04753297932385697,0,0.09807323858652453,201.0,0.004307654503831415,0.0,100.0,3.1836665514983973,9.02369870541314
580,0.0003481812708283627,9.02369870541314,5.896723391431506,1185.2414016777323,250,0.02945254503122497,0,0.09741373373332085,201.0,0.0003481812708283627,0.0,100.0,2.9952387599133643,9.02404688668397
581,0.013731215942668129,9.02404688668397,5.895028919391013,1184.9008127975937,250,0.04285304768663376,0,0.09834755390613309,201.0,0.013731215942668129,0.0,100.0,3.1004028096367673,9.037778102626637
582,0.004709783138132195,9.037778102626637,5.881161474735741,1182.1134564218842,250,0.019546431950767936,0,0.09821349380253827,201.0,0.004709783138132195,0.0,100.0,3.23087137531874,9.04248788576477
583,0.008138034156072393,9.04248788576477,5.8781069071538505,1181.4994883379243,250,0.026045494096882563,0,0.09860667556341177,201.0,0.008138034156072393,0.0,100.0,3.0776992857979275,9.050625919920842
584,0.015456586038734343,9.050625919920842,5.870491441530445,1179.9687797476197,250,0.026961023795843756,0,0.0984327766007466,201.0,0.015456586038734343,0.0,100.0,3.050394484112314,9.066082505959576
585,0.026041464544491078,9.066082505959576,5.854975057534735,1176.8499865644817,250,0.04012951912613152,0,0.09926076736878311,201.0,0.026041464544491078,0.0,100.0,3.1217179416469296,9.092123970504067
586,0.037449970291614676,9.092123970504067,5.832279810101789,1172.2882418304598,250,0.04545018270896724,0,0.09807244667705743,201.0,0.037449970291614676,0.0,100.0,2.943647510338311,9.129573940795682
587,0.023662591636638197,9.129573940795682,5.798965678768727,1165.5921014325145,250,0.05440086805745239,0,0.10012919580765803,201.0,0.023662591636638197,0.0,100.0,3.6688490718838853,9.15323653243232
588,0.013071643600323313,9.15323653243232,5.776505378014695,1161.077580980954,250,0.062186662231408875,0,0.09993015303899946,201.0,0.013071643600323313,0.0,100.0,3.369855903363343,9.166308176032643
589,0.015675335966383486,9.166308176032643,5.762653818231358,1158.293417464503,250,0.0814299975101215,0,0.10121694448119185,201.0,0.015675335966383486,0.0,100.0,3.278191923310412,9.181983511999027
590,0.007123426570354141,9.181983511999027,5.749303412389647,1155.6099858903192,250,0.07777205436422459,0,0.10013444913232636,201.0,0.007123426570354141,0.0,100.0,3.1700768591034993,9.189106938569381
591,0.015536144519723294,9.189106938569381,5.741256536791576,1153.9925638951067,250,0.08384885586184143,0,0.1005100951860368,201.0,0.015536144519723294,0.0,100.0,3.4660790155699774,9.204643083089104
592,0.014363993526822938,9.204643083089104,5.726285075243427,1150.9833001239285,250,0.07985512116119674,0,0.10134669786863744,201.0,0.014363993526822938,0.0,100.0,3.3883677267668206,9.219007076615927
593,-0.00464167460948417,9.219007076615927,5.712726707142258,1145.5159593161657,250,0.08732388513014556,0,0.1057288968851023,200.52,0.00464167460948417,7.574272242268561,99.6,44.29353661601471,9.214365402006443
594,-0.02128931298680392,9.214365402006443,5.716668215832031,1146.031910564279,250,0.0762985469373578,0,0.10516430008878781,200.472,0.02128931298680392,8.331699466495412,99.6,48.61064187854492,9.19307608901964
595,-0.01840630064010007,9.19307608901964,5.735329809860213,1152.8012917819028,250,0.05947097197286697,0,0.10252512728864319,201.0,0.01840630064010007,0.0,100.0,3.6999663991791487,9.17466978837954
596,-0.021076939965114505,9.17466978837954,5.752690780881131,1153.2304154616784,250,0.04773009662372419,0,0.1051977777755761,200.468,0.021076939965114505,8.394818401847656,99.6,49.29941762464674,9.153592848414425
597,0.0058372242020947596,9.153592848414425,5.769084527241202,1156.8168294024058,250,0.042743984034423664,0,0.10591259521296528,200.52,0.0058372242020947596,7.57427224226856,99.6,44.626307466044565,9.15943007261652
598,0.01162006684360506,9.15943007261652,5.76439625605907,1155.5308734896014,250,0.06034916814932014,0,0.10590008659795236,200.46,0.01162006684360506,8.52105627255213,99.6,49.79554825753609,9.171050139460124
599,0.0005906482035928917,9.171050139460124,5.754141545761726,1156.582450698107,250,0.0687553352259063,0,0.10211136170363944,201.0,0.0005906482035928917,0.0,100.0,3.8417005733755136,9.171640787663717
600,-0.00983618569535416,9.171640787663717,5.753531365807594,1156.459804527326,250,0.06716165154310237,0,0.10314140263192914,201.0,0.00983618569535416,0.0,100.0,4.235122060472576,9.161804601968363
601,-0.002600210600098407,9.161804601968363,5.763031729327766,1155.487861730217,250,0.07860647123646826,0,0.10479178521200336,200.5,0.002600210600098407,7.88986691902975,99.6,46.236612323611055,9.159204391368265
602,-0.0005118436750866096,9.159204391368265,5.765614945158501,1158.8886039768588,250,0.08193384733823438,0,0.10160528581213595,201.0,0.0005118436750866096,0.0,100.0,4.004180443226578,9.158692547693178
603,-0.011535718805946615,9.158692547693178,5.766196425754382,1156.0301242209412,250,0.0772780522752282,0,0.10568347617510945,200.484,0.011535718805946615,8.1423426604387,99.6,47.78032636111097,9.147156828887232
604,0.0016027085074856728,9.147156828887232,5.776623699990892,1158.1899453533736,250,0.09795135027884372,0,0.10414086840365569,200.496,0.0016027085074856728,7.952985854381989,99.6,46.82345730227612,9.148759537394717
605,0.005228149194344667,9.148759537394717,5.777385652327547,1158.4582614621108,250,0.06626318205020729,0,0.1044351907037912,200.516,0.005228149194344667,7.637391177620797,99.6,44.84315574014513,9.153987686589062
606,0.0005379314085534048,9.153987686589062,5.771876625619903,1160.1472017496008,250,0.060980450670250035,0,0.10170740502896508,201.0,0.0005379314085534048,0.0,100.0,4.190802817463805,9.154525617997615
607,0.0011693062958659795,9.154525617997615,5.7736992186084635,1154.6243697373209,250,0.023449457347016565,0,0.10654693331672883,199.98,0.0011693062958659795,11.365368449812793,99.2,66.59442630704696,9.155694924293481
608,0.01355356225015747,9.155694924293481,5.770012817942414,1159.772576406425,250,0.052678505641185334,0,0.1027654524702996,201.0,0.01355356225015747,0.0,100.0,4.467177651761236,9.169248486543639
609,0.014348732722702096,9.169248486543639,5.758215568786519,1157.4013293260905,250,0.06708163524825629,0,0.10131216424243698,201.0,0.014348732722702096,0.0,100.0,3.9404107500828687,9.18359721926634
610,0.010484856334317172,9.18359721926634,5.745311056182927,1154.8075222927682,250,0.04723959766249628,0,0.10162199304936034,201.0,0.010484856334317172,0.0,100.0,4.2078821269097055,9.194082075600658
611,0.0305603132721739,9.194082075600658,5.736924848854915,1150.2075367966197,250,0.03655871869434823,0,0.10378439704572721,200.492,0.0305603132721739,8.016104789734227,99.6,46.881098049919245,9.224642388872832
612,0.019617960944268376,9.224642388872832,5.709108681190473,1144.8818184912127,250,0.0596428706751401,0,0.10491833039220336,200.536,0.019617960944268376,7.321796500859609,99.6,42.888364435412576,9.2442603498171
613,0.007762082871515474,9.2442603498171,5.693609739932289,1144.4155577263903,250,0.04324093626287853,0,0.10035042132403847,201.0,0.007762082871515474,0.0,100.0,3.509988089779473,9.252022432688616
614,0.009961650078970763,9.252022432688616,5.685583975239891,1142.802379023218,250,0.037263528599494736,0,0.10142570518451341,201.0,0.009961650078970763,0.0,100.0,3.8034846878505895,9.261984082767587
615,0.004873831001306783,9.261984082767587,5.6762365118177165,1140.923538875361,250,0.03535260913722439,0,0.10189274254649706,201.0,0.004873831001306783,0.0,100.0,4.007826812484019,9.266857913768893
616,0.01650359297940618,9.266857913768893,5.6723627987068985,1134.3818019366,250,0.05695401830506457,0,0.10673474637209182,199.984,0.01650359297940618,11.319352631665824,99.2,65.28595640222184,9.2833615067483
617,0.021740550632230793,9.2833615067483,5.656960802675191,1137.0491213377134,250,0.04618922559848607,0,0.10216802256914795,201.0,0.021740550632230793,0.0,100.0,3.9724221957425607,9.30510205738053
618,0.017600593442011814,9.30510205738053,5.6388172684679585,1133.4022709620594,250,0.04900143629565789,0,0.09996685233481306,201.0,0.017600593442011814,0.0,100.0,3.4948192746461486,9.322702650822542
619,0.02123163096841374,9.322702650822542,5.622819333296392,1130.186685992575,250,0.06277800713759008,0,0.10059607204892046,201.0,0.02123163096841374,0.0,100.0,3.5902671818429543,9.343934281790956
620,0.02064241477383888,9.343934281790956,5.604314845458047,1126.4672839370674,250,0.059946095651915915,0,0.1004692398937713,201.0,0.02064241477383888,0.0,100.0,3.4625791785809743,9.364576696564795
621,0.028197303898181758,9.364576696564795,5.584040747660987,1122.3921902798586,250,0.05381534707981143,0,0.10076168206387162,201.0,0.028197303898181758,0.0,100.0,3.85468906104005,9.392774000462977
622,0.02952118394894576,9.392774000462977,5.561334070321934,1117.8281481347085,250,0.05853918269194998,0,0.09963733976977467,201.0,0.02952118394894576,0.0,100.0,3.1349774104592454,9.422295184411922
623,0.03540263900526952,9.422295184411922,5.531230794221709,1111.7773896385634,250,0.029932581643971473,0,0.10050860807874956,201.0,0.03540263900526952,0.0,100.0,3.4236469826970453,9.457697823417192
624,0.034336452104309245,9.457697823417192,5.4993098412314545,1105.3612780875224,250,0.02463187001446585,0,0.10088529996699815,201.0,0.034336452104309245,0.0,100.0,3.3258858368383857,9.492034275521501
625,0.024475559541119907,9.492034275521501,5.467475410735135,1098.9625575577622,250,0.01966249639529919,0,0.10043470219705687,201.0,0.024475559541119907,0.0,100.0,3.305076267698105,9.516509835062621
626,0.026656402542956315,9.516509835062621,5.44446306666634,1094.337076399934,250,0.01890836358862131,0,0.1014154539537256,201.0,0.026656402542956315,0.0,100.0,3.418619875672555,9.543166237605577
627,0.005224267451534814,9.543166237605577,5.41842418614947,1089.1032614160436,250,0.050496007904213686,0,0.10180908169750813,201.0,0.005224267451534814,0.0,100.0,3.3467207035178883,9.548390505057112
628,-1.1917246087733702e-05,9.548390505057112,5.413357523743534,1088.0848622724502,250,0.054765566089357294,0,0.10214269564551182,201.0,1.1917246087733702e-05,0.0,100.0,3.6201229340845438,9.548378587811024
629,-0.006751245144290152,9.548378587811024,5.413376370972783,1088.0886505655292,250,0.06323233535492087,0,0.10171516300472433,201.0,0.006751245144290152,0.0,100.0,3.7343768852943398,9.541627342666734
630,-0.010193495227019511,9.541627342666734,5.41876176382793,1089.1711145294141,250,0.04626489667300467,0,0.10190463345828293,201.0,0.010193495227019511,0.0,100.0,3.697322399976377,9.531433847439715
631,0.0015922921207778273,9.531433847439715,5.428383182288169,1091.105019639922,250,0.027245287918162546,0,0.10108271912152722,201.0,0.0015922921207778273,0.0,100.0,3.325355937600546,9.533026139560492
632,0.00847409720867276,9.533026139560492,5.426665009908755,1090.75966699166,250,0.0339778192210132,0,0.10235683898746828,201.0,0.00847409720867276,0.0,100.0,3.564426519398608,9.541500236769165
633,-0.004377010924747182,9.541500236769165,5.419115068231319,1089.2421287144953,250,0.042057004260753185,0,0.10160290835169217,201.0,0.004377010924747182,0.0,100.0,3.3275511756957594,9.537123225844418
634,-0.012910328057712306,9.537123225844418,5.423091374433373,1089.5858265856555,250,0.055462115659837045,0,0.10488827248444892,200.916,0.012910328057712306,1.3254976423969977,99.6,8.85709442093658,9.524212897786706
635,-0.004220872844982182,9.524212897786706,5.434862161278894,1092.4072944170578,250,0.07770764819112877,0,0.10136260892974656,201.0,0.004220872844982182,0.0,100.0,3.3452668783955826,9.519992024941724
636,0.0057748864498616825,9.519992024941724,5.437145431154986,1092.866231662152,250,0.07220844548012328,0,0.10202368829122403,201.0,0.0057748864498616825,0.0,100.0,3.615472934577046,9.525766911391585
637,0.007318883723790748,9.525766911391585,5.434626686143539,1092.3599639148517,250,0.07854156242391955,0,0.10103959329375285,201.0,0.007318883723790748,0.0,100.0,3.3462273639488913,9.533085795115376
638,0.023664590165832777,9.533085795115376,5.426169829029292,1090.6601356348876,250,0.06853973146733976,0,0.10159000710391014,201.0,0.023664590165832777,0.0,100.0,3.135157899661274,9.556750385281209
639,0.02678074524460783,9.556750385281209,5.405484514238323,1086.502387361903,250,0.07711651702869154,0,0.10203051248592819,201.0,0.02678074524460783,0.0,100.0,3.3914243833578217,9.583531130525817
640,0.015791499233563044,9.583531130525817,5.380984174829332,1081.577819140696,250,0.07549373853160322,0,0.10065970597649546,201.0,0.015791499233563044,0.0,100.0,3.116821125920509,9.59932262975938
641,0.018486676200835106,9.59932262975938,5.36653600009498,1078.6737360190907,250,0.0843981422422341,0,0.10190558097483184,201.0,0.018486676200835106,0.0,100.0,3.093403496919513,9.617809305960215
642,0.011504913467817346,9.617809305960215,5.347734827200915,1072.1994419144744,250,0.08071135312227928,0,0.10435830300153474,200.496,0.011504913467817346,7.952985854381989,99.6,43.07567148169735,9.629314219428032
643,0.008596590548382466,9.629314219428032,5.338584102195035,1073.0554045412018,250,0.08179561982480835,0,0.10054786390368568,201.0,0.008596590548382466,0.0,100.0,2.956291585216285,9.637910809976415
644,0.014258550424925076,9.637910809976415,5.3307569499264025,1071.4821469352066,250,0.08565235273491138,0,0.10158146791893427,201.0,0.014258550424925076,0.0,100.0,2.7896061919450488,9.65216936040134
645,0.0020029903127767312,9.65216936040134,5.318002429869629,1068.9184884037952,250,0.07539020033955957,0,0.10112346224429901,201.0,0.0020029903127767312,0.0,100.0,2.696304638072619,9.654172350714116
646,0.011796606470126036,9.654172350714116,5.316113902470654,1068.5388943966018,250,0.07669031890323852,0,0.10141161580458397,201.0,0.011796606470126036,0.0,100.0,3.166333625529376,9.665968957184242
647,0.020925367387210514,9.665968957184242,5.305523144064648,1066.410151956994,250,0.06698453609138792,0,0.09997317084783416,201.0,0.020925367387210514,0.0,100.0,2.6475626641639654,9.686894324571453
648,0.011965461095298835,9.686894324571453,5.285010147052821,1062.2870395576172,250,0.058614982088490704,0,0.10101308163172978,201.0,0.011965461095298835,0.0,100.0,2.9191742173315083,9.698859785666752
649,0.022580215534848236,9.698859785666752,5.27439508175596,1060.153411432948,250,0.06812823871312505,0,0.10097468357818891,201.0,0.022580215534848236,0.0,100.0,2.6270936012105017,9.7214400012016
650,0.02041574866354523,9.7214400012016,5.2535923858850095,1055.9720695628869,250,0.058684598324396785,0,0.10142996070492163,201.0,0.02041574866354523,0.0,100.0,2.8387913505229165,9.741855749865145
651,0.015284432500353162,9.741855749865145,5.233727709243429,1051.9792695579295,250,0.05840785382178137,0,0.10091219718452653,201.0,0.015284432500353162,0.0,100.0,2.8786350008344725,9.757140182365498
652,0.0021282979558598925,9.757140182365498,5.218844116121874,1048.9876673404965,250,0.06227598606670427,0,0.10084291843448127,201.0,0.0021282979558598925,0.0,100.0,2.692808179898238,9.759268480321358
653,0.004279432179213671,9.759268480321358,5.217397686800702,1048.696935046941,250,0.06928019967356526,0,0.10063623826515708,201.0,0.004279432179213671,0.0,100.0,2.604772311284771,9.763547912500572
654,0.009136040189881456,9.763547912500572,5.2133727208515195,1047.8879168911553,250,0.06553590402788521,0,0.10083544503050244,201.0,0.009136040189881456,0.0,100.0,2.957438750048104,9.772683952690453
655,0.003113302202720547,9.772683952690453,5.206419849073793,1046.4903896638323,250,0.0778403113313285,0,0.10071058176737813,201.0,0.003113302202720547,0.0,100.0,2.5072497408429775,9.775797254893174
656,-0.004668978501740639,9.775797254893174,5.202754911433105,1045.753737198054,250,0.08271072834798959,0,0.10130005721746074,201.0,0.004668978501740639,0.0,100.0,2.69894757935744,9.771128276391433
657,-0.016764846701148528,9.771128276391433,5.208470403798437,1046.9025511634857,250,0.0690911266856108,0,0.10026735541733815,201.0,0.016764846701148528,0.0,100.0,2.5721693327902706,9.754363429690285
658,-0.008943911433920704,9.754363429690285,5.222420712662134,1049.7065632450895,250,0.08034429414636018,0,0.10068229923441828,201.0,0.008943911433920704,0.0,100.0,2.987378188965157,9.745419518256364
659,-0.003734608924538918,9.745419518256364,5.232001507038244,1051.632302914687,250,0.08255617367826876,0,0.10058940734503391,201.0,0.003734608924538918,0.0,100.0,2.811621212479205,9.741684909331825
660,-0.016908877237511888,9.741684909331825,5.23719445572063,1052.6760855998464,250,0.06490217992629299,0,0.10031866697541378,201.0,0.016908877237511888,0.0,100.0,2.6644207600339724,9.724776032094313
661,-0.012612539487044216,9.724776032094313,5.2517798622307375,1055.607752308378,250,0.06344024883128958,0,0.09991781249622411,201.0,0.012612539487044216,0.0,100.0,2.716687641612676,9.712163492607269
662,-0.011229623634655184,9.712163492607269,5.264805033163064,1058.2258116657763,250,0.06569554843350431,0,0.10006753542386684,201.0,0.011229623634655184,0.0,100.0,2.866552852232586,9.700933868972614
663,-0.006109630356272433,9.700933868972614,5.274691703761531,1060.2130324560674,250,0.07669943134214253,0,0.10044021305504526,201.0,0.006109630356272433,0.0,100.0,2.8810424827718975,9.694824238616341
664,-0.0024802863651327556,9.694824238616341,5.281378143778868,1061.5570068995526,250,0.070057825483676,0,0.10054745408204754,201.0,0.0024802863651327556,0.0,100.0,2.6390814406909304,9.692343952251209
665,0.010891661397907981,9.692343952251209,5.28458111931205,1062.200804981722,250,0.054309566250398976,0,0.0996780798502923,201.0,0.010891661397907981,0.0,100.0,2.6778915738673446,9.703235613649117
666,0.007435702711346082,9.703235613649117,5.273533557687253,1059.980245095138,250,0.06207163204218901,0,0.10077941822268117,201.0,0.007435702711346082,0.0,100.0,2.9155082428715926,9.710671316360463
667,-0.012591427618716011,9.710671316360463,5.268693802204848,1059.0074542431748,250,0.06158141741695514,0,0.09977359556905967,201.0,0.012591427618716011,0.0,100.0,2.626241932160771,9.698079888741747
668,-0.007282337770281089,9.698079888741747,5.27806816693339,1060.8917015536115,250,0.08427125344783565,0,0.10023288866206416,201.0,0.007282337770281089,0.0,100.0,2.783259207438162,9.690797550971466
669,-0.012546122201227305,9.690797550971466,5.286761827615602,1062.639127350736,250,0.08236911313848481,0,0.0997351606176283,201.0,0.012546122201227305,0.0,100.0,2.7416533028016334,9.678251428770238
670,-0.011814062274369874,9.678251428770238,5.296479392185487,1064.592357829283,250,0.09437599972649717,0,0.10019017434670598,201.0,0.011814062274369874,0.0,100.0,2.9488256877306944,9.666437366495868
671,-0.026722678608109618,9.666437366495868,5.310120058077533,1067.3341316735841,250,0.0764509114834772,0,0.09957336806481636,201.0,0.026722678608109618,0.0,100.0,2.7298317286579015,9.639714687887759
672,-0.030470710569229453,9.639714687887759,5.3354563959998265,1072.426735595965,250,0.0774837680163482,0,0.09980156950654047,201.0,0.030470710569229453,0.0,100.0,2.890391241086361,9.60924397731853
673,-0.014892639394684437,9.60924397731853,5.3631754190098375,1077.9982592209772,250,0.08474441360028703,0,0.09967978992715436,201.0,0.014892639394684437,0.0,100.0,3.0435743143772624,9.594351337923845
674,-0.025710480925587476,9.594351337923845,5.379487994944761,1081.2770869838967,250,0.07346454668168756,0,0.09997277917413154,201.0,0.025710480925587476,0.0,100.0,3.139895895329018,9.568640856998258
675,-0.021524987498947823,9.568640856998258,5.404094559338709,1086.223006427081,250,0.049929690799254654,0,0.09855151177521854,201.0,0.021524987498947823,0.0,100.0,2.8008573324065487,9.54711586949931
676,0.0003936087721090331,9.54711586949931,5.422343480587836,1089.8910395981547,250,0.061578920244670564,0,0.09929568518897934,201.0,0.0003936087721090331,0.0,100.0,3.139424474841047,9.547509478271419
677,0.0016988479818174085,9.547509478271419,5.423730170651785,1090.1697643010086,250,0.0638235579029591,0,0.0988822144995622,201.0,0.0016988479818174085,0.0,100.0,2.941467424708013,9.549208326253236
678,-0.022437571648289634,9.549208326253236,5.422114824827156,1089.845079790258,250,0.0708638507521049,0,0.09874495643733949,201.0,0.022437571648289634,0.0,100.0,2.9136097541833417,9.526770754604946
679,-0.011418385703228395,9.526770754604946,5.442946092980305,1094.0321646890413,250,0.053775997492596726,0,0.0982970947269963,201.0,0.011418385703228395,0.0,100.0,2.647501040357933,9.515352368901718
680,-0.0005281514257333697,9.515352368901718,5.4517714023428825,1095.8060518709192,250,0.05294158512008298,0,0.09945993428506895,201.0,0.0005281514257333697,0.0,100.0,3.404597031722392,9.514824217475985
681,-0.006109342553836328,9.514824217475985,5.455793204887718,1096.614434182431,250,0.04709939923470937,0,0.09801177904083024,201.0,0.006109342553836328,0.0,100.0,2.7716084128369043,9.508714874922148
682,-0.011909029840067475,9.508714874922148,5.458751061312659,1097.2089633238445,250,0.055000913437726694,0,0.09923790084014061,201.0,0.011909029840067475,0.0,100.0,3.138739594691226,9.496805845082081
683,-0.008879482676208639,9.496805845082081,5.470860699927665,1099.643000685461,250,0.05969007938640169,0,0.09869808543675171,201.0,0.008879482676208639,0.0,100.0,3.167017662478061,9.487926362405872
684,-0.02094890151311013,9.487926362405872,5.479426789160444,1101.3647846212489,250,0.04666527712316821,0,0.09913370781402046,201.0,0.02094890151311013,0.0,100.0,3.348742160549971,9.466977460892762
685,-0.0024096825170705216,9.466977460892762,5.497794388482873,1105.0566720850575,250,0.033305166269716024,0,0.09858489625654084,201.0,0.0024096825170705216,0.0,100.0,3.0726153396681664,9.464567778375692
686,0.002340323435031877,9.464567778375692,5.500466122559552,1105.59369063447,250,0.03291832629990189,0,0.09883543654392485,201.0,0.002340323435031877,0.0,100.0,3.1395863622253923,9.466908101810724
687,0.00655528703140007,9.466908101810724,5.4973377980115,1104.9648974003117,250,0.030452186449193227,0,0.09942176398206397,201.0,0.00655528703140007,0.0,100.0,3.5432147220356556,9.473463388842124
688,0.013146975891851653,9.473463388842124,5.493009667435399,1104.0949431545152,250,0.03605733735704228,0,0.09812573410815197,201.0,0.013146975891851653,0.0,100.0,2.825058797710224,9.486610364733975
689,0.01934174680067713,9.486610364733975,5.47866355852864,1101.2113752642567,250,0.030321490275131348,0,0.09976547280458602,201.0,0.01934174680067713,0.0,100.0,3.467685039556319,9.505952111534652
690,0.00819112371207531,9.505952111534652,5.460622179596479,1097.5850580988917,250,0.02779361019584091,0,0.0996549839127023,201.0,0.00819112371207531,0.0,100.0,3.18167394068199,9.514143235246728
691,0.01321968100188009,9.514143235246728,5.452508406922026,1095.9541897913268,250,0.04755952409126945,0,0.10006122083736589,201.0,0.01321968100188009,0.0,100.0,3.220663611708125,9.527362916248608
692,0.014284093243027485,9.527362916248608,5.442646461396608,1093.9719387407183,250,0.049113785999939916,0,0.09928388838434445,201.0,0.014284093243027485,0.0,100.0,3.3140493847275505,9.541647009491635
693,0.007834778652588525,9.541647009491635,5.4270448940022336,1090.8360236944486,250,0.04545482458713618,0,0.10059446055323226,201.0,0.007834778652588525,0.0,100.0,3.50355705524271,9.549481788144224
694,-0.0021042289930743863,9.549481788144224,5.421127635102786,1089.1912799343115,250,0.06281435854893798,0,0.10252305375262054,200.916,0.0021042289930743863,1.3254976423969975,99.6,8.89068560091037,9.54737755915115
695,-0.0037965896173695057,9.54737755915115,5.424468094343983,1090.3180869631408,250,0.04761806861886797,0,0.099088642130594,201.0,0.0037965896173695057,0.0,100.0,3.0822834990927506,9.54358096953378
696,-0.014035445619008158,9.54358096953378,5.426377830161935,1090.7019438625491,250,0.04327385595041589,0,0.09971209289033352,201.0,0.014035445619008158,0.0,100.0,3.200403335492366,9.529545523914772
697,-0.02014661259826589,9.529545523914772,5.4428974928449545,1093.173304052952,250,0.04326784055718625,0,0.10115197999275129,200.844,0.02014661259826589,2.461638478737282,99.6,14.691137484873304,9.509398911316506
698,-0.03362885062368015,9.509398911316506,5.46091184654915,1097.6432811563793,250,0.04081653620041719,0,0.09934426625675073,201.0,0.03362885062368015,0.0,100.0,3.261404501021499,9.475770060692826
699,-0.0334904401673235,9.475770060692826,5.493030364974651,1104.0991033599046,250,0.040137963524404914,0,0.09865619546536995,201.0,0.0334904401673235,0.0,100.0,3.2413825368183518,9.442279620525502
700,-0.03129450286910185,9.442279620525502,5.523937255087812,1110.3113882726502,250,0.04793686257537624,0,0.09807066989144644,201.0,0.03129450286910185,0.0,100.0,3.050286555974863,9.4109851176564
701,-0.033078288208487905,9.4109851176564,5.554862653643993,1116.5273933824426,250,0.03241555421952689,0,0.09770335711296568,201.0,0.033078288208487905,0.0,100.0,2.8471399734152967,9.377906829447912
702,-0.026862112189245835,9.377906829447912,5.586028475851477,1122.791723646147,250,0.04229959549432086,0,0.09760612026730023,201.0,0.026862112189245835,0.0,100.0,3.0122897439616056,9.351044717258667
703,-0.007608908442783502,9.351044717258667,5.610035751790573,1127.6171861099053,250,0.0579552254996003,0,0.09793473793906309,201.0,0.007608908442783502,0.0,100.0,3.090955695794992,9.343435808815883
704,-0.009419886210269013,9.343435808815883,5.617795156432449,1129.1768264429222,250,0.07632620795345263,0,0.09710145359594442,201.0,0.009419886210269013,0.0,100.0,2.852669111525545,9.334015922605614
705,-0.014344361524001314,9.334015922605614,5.625441435025202,1130.7137284400658,250,0.06285173175709316,0,0.09789382516628616,201.0,0.014344361524001314,0.0,100.0,3.2455294616309525,9.319671561081613
706,-0.0009708076672314547,9.319671561081613,5.639462011784223,1133.531864368629,250,0.044383245317901304,0,0.09645970609227912,201.0,0.0009708076672314547,0.0,100.0,2.7691504836422234,9.318700753414381
707,0.0038743278848230034,9.318700753414381,5.641647450641942,1133.97113757903,250,0.057639825196440904,0,0.09653126733925095,201.0,0.0038743278848230034,0.0,100.0,2.872820986333137,9.322575081299204
708,-0.0008276389671681983,9.322575081299204,5.637505414799786,1133.1385883747569,250,0.04905738986906267,0,0.09678122611248716,201.0,0.0008276389671681983,0.0,100.0,2.891748721568019,9.321747442332036
709,-0.023839894024987984,9.321747442332036,5.638465475983959,1133.3315606727756,250,0.04229667602510354,0,0.0976400637042028,201.0,0.023839894024987984,0.0,100.0,3.334502555090253,9.297907548307048
710,-0.04522672512932324,9.297907548307048,5.661432053376749,1137.9478427287265,250,0.05715248042376788,0,0.09684531025600401,201.0,0.04522672512932324,0.0,100.0,2.9950284946023085,9.252680823177725
711,-0.04245807182751449,9.252680823177725,5.701220880951667,1145.9453970712852,250,0.0583177090669664,0,0.09699259680221381,201.0,0.04245807182751449,0.0,100.0,3.3333977691836267,9.21022275135021
712,-0.038521075490987045,9.21022275135021,5.741909887109535,1154.1238873090163,250,0.06635584205246085,0,0.09595749878424435,201.0,0.038521075490987045,0.0,100.0,3.0614616827302115,9.171701675859223
713,-0.04253352059912707,9.171701675859223,5.775340853661293,1160.84351158592,250,0.08394667750492683,0,0.09672611875869987,201.0,0.04253352059912707,0.0,100.0,3.427059602878171,9.129168155260096
714,-0.03726419430576122,9.129168155260096,5.814655709402105,1168.7457975898228,250,0.06295145030053928,0,0.09578672732561529,201.0,0.03726419430576122,0.0,100.0,3.1305829807563783,9.091903960954335
