ReturnsStd,RewardStd,Wins,NormDeltaVar,ITERATIONS,ReturnsMean,OmegaBefore,TimestepsStd,ConfortViolation,DeltaOmega,Traj,TimestepsMean,Omega,RewardMean,NormDeltaOmega
3.558316446139549,0.0833152071751515,100.0,0.10381327483048933,42,1421.347011008935,7.623693587050835,0.0,0,-0.02774951739851428,250,201.0,7.595944069652321,7.071378164223558,0.02774951739851428
7.023594515697501,0.08832854242253972,99.6,0.10686440423021773,43,1425.4492831014,7.595944069652321,0.6943082888746179,0,-0.02521400977334398,250,200.956,7.570730059878977,7.093340249116225,0.02521400977334398
7.826906129460481,0.08765716119750702,99.6,0.10770550808879076,44,1429.2754049063656,7.570730059878977,0.8836650949313323,0,-0.030772855551222555,250,200.944,7.539957204327754,7.1128045868817455,0.030772855551222555
3.153525973493959,0.0818731241955516,100.0,0.09461620549903639,45,1434.3572261861439,7.539957204327754,0.0,0,-0.03328336078540772,250,201.0,7.506673843542346,7.13610560291614,0.03328336078540772
3.0160552545139567,0.08028807249469194,100.0,0.07679916035747789,46,1439.5617296392802,7.506673843542346,0.0,0,-0.008006493961531191,250,201.0,7.498667349580815,7.16199865492179,0.008006493961531191
2.932048634253954,0.08120189248708849,100.0,0.0658423516073393,47,1440.8430453604906,7.498667349580815,0.0,0,-0.005976523605319528,250,201.0,7.492690825975496,7.16837336000244,0.005976523605319528
25.352845786924824,0.08743121752093168,99.6,0.06688420469993178,48,1440.0713937403602,7.492690825975496,3.2821846383163757,0,-0.0009795893922595056,250,200.792,7.491711236583236,7.171956022851311,0.0009795893922595056
2.6211903252495734,0.07904056511380017,100.0,0.06593005100695316,49,1442.3923635720528,7.491711236583236,0.0,0,-0.013994932302481722,250,201.0,7.477716304280754,7.1760814108062325,0.013994932302481722
2.4310447197597234,0.07824730038141733,100.0,0.0800384618906158,50,1444.6062790882083,7.477716304280754,0.0,0,-0.013277004707567208,250,201.0,7.464439299573187,7.187095915861733,0.013277004707567208
2.8922144019483036,0.0796295871321379,100.0,0.07937250851348297,51,1446.554413099084,7.464439299573187,0.0,0,-0.02078627603164218,250,201.0,7.443653023541545,7.196788124871063,0.02078627603164218
2.2398132384927734,0.0778740312656587,100.0,0.07012435966534254,52,1449.7839067405698,7.443653023541545,0.0,0,-0.0154295133604192,250,201.0,7.428223510181126,7.21285525741577,0.0154295133604192
2.804483251686707,0.07912019294560606,100.0,0.04951708818288243,53,1451.886820626818,7.428223510181126,0.0,0,-0.02487340249970682,250,201.0,7.403350107681419,7.22331751555631,0.02487340249970682
2.5680831063118124,0.07788232761252303,100.0,0.03302977346500796,54,1455.8407483132912,7.403350107681419,0.0,0,-0.025566940812784544,250,201.0,7.3777831668686344,7.2429887975785645,0.025566940812784544
2.424759325720974,0.07670474057362228,100.0,0.04272165798118082,55,1459.8429975256768,7.3777831668686344,0.0,0,-0.04311231412897065,250,201.0,7.334670852739664,7.262900485202373,0.04311231412897065
2.5284288182684023,0.07736638298964833,100.0,0.047356269333734415,56,1466.3290566361754,7.334670852739664,0.0,0,-0.056882013274744736,250,201.0,7.277788839464919,7.295169436000871,0.056882013274744736
1.953321064830777,0.07530636864485493,100.0,0.04903646122664077,57,1474.7588991458065,7.277788839464919,0.0,0,-0.04435349108941633,250,201.0,7.233435348375503,7.337108950974161,0.04435349108941633
2.1964244075235393,0.07535540451389487,100.0,0.06262088023366365,58,1481.0714549287245,7.233435348375503,0.0,0,-0.046466043360445575,250,201.0,7.186969305015057,7.368514701137933,0.046466043360445575
2.385256509575855,0.07535583827847563,100.0,0.07755579914666902,59,1488.0443210283331,7.186969305015057,0.0,0,-0.05602808367373058,250,201.0,7.130941221341327,7.403205577255389,0.05602808367373058
2.0158538776260597,0.07387485051277431,100.0,0.08780912294316648,60,1496.1678908244917,7.130941221341327,0.0,0,-0.054949561383476286,250,201.0,7.07599165995785,7.443621347385528,0.054949561383476286
2.477636777871139,0.07396489428855356,100.0,0.07799563242033707,61,1503.9045407942804,7.07599165995785,0.0,0,-0.05457648656607983,250,201.0,7.0214151733917705,7.482112143255128,0.05457648656607983
2.019009342518642,0.0725494272167986,100.0,0.08697504773077232,62,1511.778286010163,7.0214151733917705,0.0,0,-0.04853092811406157,250,201.0,6.972884245277709,7.521285005025687,0.04853092811406157
2.146883385673832,0.07251483880999002,100.0,0.07020575147033516,63,1518.687770633961,6.972884245277709,0.0,0,-0.061019608486299504,250,201.0,6.911864636791409,7.555660550417717,0.061019608486299504
1.8916231371048966,0.07166165164628638,100.0,0.06638128415660055,64,1527.172790217734,6.911864636791409,0.0,0,-0.05566232949603389,250,201.0,6.8562023072953755,7.597874578197683,0.05566232949603389
2.020552438492068,0.07139938975332327,100.0,0.05316549416811215,65,1534.9430548721848,6.8562023072953755,0.0,0,-0.05616967710708476,250,201.0,6.800032630188291,7.636532611304402,0.05616967710708476
1.7498635516741383,0.06977017610197882,100.0,0.04936221227051666,66,1542.924840905888,6.800032630188291,0.0,0,-0.0500015741679789,250,201.0,6.750031056020312,7.676242989581533,0.0500015741679789
1.6771149085758568,0.06936904722822054,100.0,0.03837841166772953,67,1549.788780127316,6.750031056020312,0.0,0,-0.049854134855006116,250,201.0,6.700176921165306,7.71039194093192,0.049854134855006116
1.6720245085536394,0.06889920794844662,100.0,0.026776307989470578,68,1556.4406650352025,6.700176921165306,0.0,0,-0.03969643196414019,250,201.0,6.6604804892011655,7.7434858956975265,0.03969643196414019
2.0441873455819137,0.06930226898480464,100.0,0.013629360491278258,69,1561.6807621148541,6.6604804892011655,0.0,0,-0.04190669395146873,250,201.0,6.618573795249697,7.76955603042216,0.04190669395146873
1.8619920686529503,0.06827509567829512,100.0,0.020136217084791522,70,1567.1649445039982,6.618573795249697,0.0,0,-0.034848083299992894,250,201.0,6.583725711949704,7.79684051992039,0.034848083299992894
1.9607586815197864,0.06860099936170046,100.0,0.029780746854685458,71,1571.9462564274734,6.583725711949704,0.0,0,-0.037208035640856174,250,201.0,6.546517676308848,7.820628141430214,0.037208035640856174
1.9050541774550565,0.06782347880161903,100.0,0.04344915101217941,72,1576.8751795846158,6.546517676308848,0.0,0,-0.04995071160808351,250,201.0,6.496566964700764,7.8451501471871445,0.04995071160808351
1.9937493221522402,0.06735955508495078,100.0,0.022254868913488924,73,1583.368829218222,6.496566964700764,0.0,0,-0.03721932791982674,250,201.0,6.4593476367809375,7.877456861782199,0.03721932791982674
2.188216720955086,0.06776016508904023,100.0,0.022963578948217617,74,1588.0292606787987,6.4593476367809375,0.0,0,-0.039866035911745534,250,201.0,6.419481600869192,7.900643087954222,0.039866035911745534
2.0489763563175707,0.06731381478596483,100.0,0.017488483942801187,75,1593.1862472684393,6.419481600869192,0.0,0,-0.0207472680652101,250,201.0,6.398734332803982,7.926299737653927,0.0207472680652101
2.2722041314061037,0.06676437551385644,100.0,0.02901620626860078,76,1595.7204902232847,6.398734332803982,0.0,0,0.0002482253524940248,250,201.0,6.398982558156476,7.938907911558632,0.0002482253524940248
1.8513589297126545,0.06622509472634812,100.0,0.03959203209699006,77,1596.0346240685037,6.398982558156476,0.0,0,0.00026150019957693615,250,201.0,6.399244058356053,7.940470766509968,0.00026150019957693615
2.0632283634228386,0.06682276862897377,100.0,0.04285806197162304,78,1595.6295371189801,6.399244058356053,0.0,0,0.022982263502943745,250,201.0,6.422226321858997,7.938455408552142,0.022982263502943745
1.9102146187270876,0.06697969152297488,100.0,0.028389813796134842,79,1592.903160292792,6.422226321858997,0.0,0,0.005784556988476908,250,201.0,6.4280108788474735,7.924891344740261,0.005784556988476908
2.1266870244984784,0.06743593975853368,100.0,0.05202562165081896,80,1591.9853375256553,6.4280108788474735,0.0,0,0.00645054908135112,250,201.0,6.434461427928825,7.920325062316694,0.00645054908135112
2.113703310758749,0.06735628506924704,100.0,0.03371061248020026,81,1591.1977040414624,6.434461427928825,0.0,0,0.01254674685072299,250,201.0,6.447008174779548,7.9164064877684694,0.01254674685072299
1.9935494046354862,0.06713493117348314,100.0,0.03177111844243511,82,1589.6124026281234,6.447008174779548,0.0,0,0.002175691527198431,250,201.0,6.449183866306746,7.908519416060313,0.002175691527198431
2.0626933302290835,0.06697835921250544,100.0,0.0537146453823538,83,1589.2669380564978,6.449183866306746,0.0,0,0.02190531953227559,250,201.0,6.471089185839022,7.906800686848247,0.02190531953227559
2.0143371281657543,0.06764181915529585,100.0,0.07032164509359673,84,1586.4568315422712,6.471089185839022,0.0,0,0.019285087680359858,250,201.0,6.4903742735193815,7.892820057424235,0.019285087680359858
1.9562874955405527,0.06729580177631518,100.0,0.07528832434532132,85,1584.2497457683692,6.4903742735193815,0.0,0,0.024264455679449348,250,201.0,6.514638729198831,7.881839531185916,0.024264455679449348
1.9539059137205173,0.0677470298320055,100.0,0.07881033439429838,86,1580.689969721018,6.514638729198831,0.0,0,0.033263198885097545,250,201.0,6.547901928083928,7.864129202592129,0.033263198885097545
6.525352393553019,0.07697556240849682,99.6,0.08023143762537127,87,1575.8911671588728,6.547901928083928,0.6943082888746179,0,0.023281048315131336,250,200.956,6.57118297639906,7.8419712133943404,0.023281048315131336
1.8822398892370091,0.06831814306951867,100.0,0.0694875688857069,88,1573.2858130323993,6.57118297639906,0.0,0,0.028459331592817882,250,201.0,6.599642307991878,7.827292602151241,0.028459331592817882
1.9238737454955661,0.06872254559989918,100.0,0.08663684579945438,89,1569.2714856255739,6.599642307991878,0.0,0,0.03499247587197374,250,201.0,6.634634783863851,7.807320824007831,0.03499247587197374
24.261519651850847,0.11477932430266864,97.2,0.06556013955673486,90,1561.3206633591367,6.634634783863851,2.941009350546169,0,0.030652640756832383,250,200.592,6.665287424620684,7.783563967452027,0.030652640756832383
38.95907267849448,0.17374359284097693,91.60000000000001,0.03830453683195804,91,1550.4601994375685,6.665287424620684,4.735898647564156,0,0.03491640583730771,250,199.792,6.700203830457991,7.760371783843039,0.03491640583730771
47.655430509632865,0.18986265038385236,89.60000000000001,0.0333107921627106,92,1543.65279857679,6.700203830457991,5.837156842162115,0,0.021460665524618783,250,199.54,6.72166449598261,7.736056923808709,0.021460665524618783
50.73531955979836,0.19916238951407284,88.4,0.03597694451340293,93,1537.5112051926371,6.72166449598261,6.249991999994881,0,0.030453654373985728,250,199.16,6.752118150356596,7.719979941718403,0.030453654373985728
50.66816931711333,0.1895060072417522,89.60000000000001,0.04341737841575635,94,1535.0454307785471,6.752118150356596,6.3047423420787,0,0.035020475880621404,250,199.332,6.787138626237217,7.70094832128583,0.035020475880621404
33.863513530281075,0.16895465077332533,92.0,0.044545926810777084,95,1535.7851181478065,6.787138626237217,4.127451513949013,0,0.019471895388631033,250,199.988,6.806610521625848,7.679386353920267,0.019471895388631033
14.619383540503184,0.1294060387441629,96.0,0.05327164475274041,96,1538.963188451837,6.806610521625848,1.7087492501827177,0,0.02812164740610612,250,200.724,6.8347321690319545,7.667061180784745,0.02812164740610612
10.184979340026537,0.10417212731263795,98.0,0.06611862740732628,97,1536.426501694354,6.8347321690319545,1.1482160075525858,0,0.025257301700044366,250,200.84,6.859989470731999,7.650002497980253,0.025257301700044366
5.234113759899353,0.08561070875845916,99.2,0.04346757096651287,98,1533.9933118834872,6.859989470731999,0.5419372657420783,0,0.0049493143657759475,250,200.952,6.864938785097775,7.633630478340534,0.0049493143657759475
6.9389953493017185,0.0785041110473327,99.6,0.04077905847524244,99,1533.4124014721374,6.864938785097775,0.8205461595790938,0,-0.009575725834046978,250,200.948,6.855363059263728,7.630891581265488,0.009575725834046978
1.8141160395185387,0.07104690060989746,100.0,0.04544582826228535,100,1535.1993003769305,6.855363059263728,0.0,0,-0.029794661567533964,250,201.0,6.825568397696194,7.637807464561842,0.029794661567533964
1.769093222411593,0.07041753821054214,100.0,0.04146065976966208,101,1539.119334938314,6.825568397696194,0.0,0,-0.02058795318106732,250,201.0,6.8049804445151265,7.6573101240712145,0.02058795318106732
14.4343521958153,0.07864012464717039,99.6,0.026646983197048713,102,1541.0389524217012,6.8049804445151265,1.7673301898626643,0,0.00048286536445285577,250,200.888,6.805463309879579,7.671134923050164,0.00048286536445285577
4.836750845695,0.0784397917361823,99.6,0.031724660886344506,103,1541.6873663057895,6.805463309879579,0.504951482817904,0,0.012041638566516077,250,200.968,6.8175049484460954,7.671307702250056,0.012041638566516077
1.8737758354742744,0.07041289050784452,100.0,0.026785032948897114,104,1540.3628389845858,6.8175049484460954,0.0,0,0.015897589280829294,250,201.0,6.833402537726925,7.663496711366099,0.015897589280829294
1.7987721967330126,0.07017783159128142,100.0,0.036464244587784043,105,1538.2243394872555,6.833402537726925,0.0,0,0.01605564265153614,250,201.0,6.849458180378461,7.652857410384356,0.01605564265153614
1.8505228151129087,0.07086812879856369,100.0,0.034941387036138305,106,1536.081816988097,6.849458180378461,0.0,0,0.016740076349677224,250,201.0,6.866198256728138,7.642198094468145,0.016740076349677224
1.8253878894649678,0.07031993018260921,100.0,0.047911294969476576,107,1533.7269727723817,6.866198256728138,0.0,0,0.005519076608132778,250,201.0,6.871717333336271,7.63048245160389,0.005519076608132778
1.9485435429114242,0.07115757052771118,100.0,0.05465368506555678,108,1532.9464443368258,6.871717333336271,0.0,0,0.014069060034304748,250,201.0,6.885786393370576,7.626599225556348,0.014069060034304748
1.909371808207889,0.07117734542789544,100.0,0.050169188261796845,109,1530.881143846881,6.885786393370576,0.0,0,0.03575596907607359,250,201.0,6.921542362446649,7.616324098740703,0.03575596907607359
2.0677984931112223,0.07181125845557862,100.0,0.047293503223523124,110,1525.8987474648031,6.921542362446649,0.0,0,0.030662346646194827,250,201.0,6.952204709092844,7.591536057038821,0.030662346646194827
1.889820340379766,0.0721269878001161,100.0,0.045725907563106474,111,1521.712129923266,6.952204709092844,0.0,0,0.045950795180313087,250,201.0,6.998155504273157,7.5707071140461,0.045950795180313087
2.0073806811729717,0.07228647734774328,100.0,0.03861384016379833,112,1514.9765143050836,6.998155504273157,0.0,0,0.04973267976875473,250,201.0,7.047888184041912,7.537196588582504,0.04973267976875473
2.0075002869649685,0.07304570377423164,100.0,0.022830104974318685,113,1508.1653566120174,7.047888184041912,0.0,0,0.0605558696005053,250,201.0,7.108444053642417,7.503310231900583,0.0605558696005053
2.0059726056939606,0.07411453815796964,100.0,0.032085434734092484,114,1499.438389112702,7.108444053642417,0.0,0,0.045690499952105945,250,201.0,7.154134553594523,7.459892483147771,0.045690499952105945
2.0522745159598204,0.07376898093711295,100.0,0.02899075951828652,115,1492.971368829018,7.154134553594523,0.0,0,0.04052474191507738,250,201.0,7.1946592955096005,7.427718252880687,0.04052474191507738
2.2982406515006697,0.07523887453849665,100.0,0.028248327756683404,116,1487.0565868994674,7.1946592955096005,0.0,0,0.011291679436229884,250,201.0,7.20595097494583,7.39829147711178,0.011291679436229884
2.064185564472782,0.07414450757614344,100.0,0.029308712139653983,117,1485.599029607201,7.20595097494583,0.0,0,0.0031859940628224948,250,201.0,7.209136969008653,7.391039948294531,0.0031859940628224948
2.099127218395878,0.07493084641847543,100.0,0.03393784655052475,118,1484.8269989749617,7.209136969008653,0.0,0,0.007938216954701538,250,201.0,7.217075185963354,7.387198999875431,0.007938216954701538
1.9205984477895308,0.07488302456166206,100.0,0.025624624868833226,119,1483.8157978554893,7.217075185963354,0.0,0,0.010381196206061816,250,201.0,7.227456382169416,7.382168148534773,0.010381196206061816
2.1099999119315536,0.07516347972247762,100.0,0.048502467095955744,120,1482.219772590245,7.227456382169416,0.0,0,0.008287090960865662,250,201.0,7.235743473130282,7.374227724329576,0.008287090960865662
2.11085863238042,0.07501580546324121,100.0,0.053300606744320696,121,1480.92452320683,7.235743473130282,0.0,0,0.012710531299013006,250,201.0,7.248454004429295,7.367783697546419,0.012710531299013006
2.3438786525022315,0.0761909540133178,100.0,0.07597991173766196,122,1479.0429948950093,7.248454004429295,0.0,0,0.0009795592198251768,250,201.0,7.24943356364912,7.358422860174175,0.0009795592198251768
2.2047070914546016,0.07561249675289274,100.0,0.07467298136925099,123,1478.9183011741875,7.24943356364912,0.0,0,-0.001005685717232474,250,201.0,7.248427877931888,7.357802493403917,0.001005685717232474
2.029774469221121,0.07494474945223029,100.0,0.06964532106342178,124,1478.977512819772,7.248427877931888,0.0,0,-0.007471015994887864,250,201.0,7.240956861937,7.3580970787053355,0.007471015994887864
2.1012585279513254,0.07521256239658114,100.0,0.09657538471946425,125,1479.628226583039,7.240956861937,0.0,0,0.01477610082743297,250,201.0,7.255732962764433,7.361334460612134,0.01477610082743297
2.4626446101178727,0.07663703138692353,100.0,0.09645172323222456,126,1477.6203438761415,7.255732962764433,0.0,0,0.0093055807106186,250,201.0,7.265038543475051,7.351344994408666,0.0093055807106186
2.5707306564637196,0.07669626132664885,100.0,0.13217465089474487,127,1476.1141237077518,7.265038543475051,0.0,0,-0.0011102738727943873,250,201.0,7.263928269602257,7.343851361730107,0.0011102738727943873
2.684953955652432,0.07692451702024838,100.0,0.1436092049288446,128,1475.9746040287077,7.263928269602257,0.0,0,-0.010612754115015832,250,201.0,7.253315515487241,7.3431572339736695,0.010612754115015832
2.316010686896097,0.07657339333302335,100.0,0.12777586381931036,129,1477.3445758818555,7.253315515487241,0.0,0,-0.006838694082818897,250,201.0,7.246476821404422,7.349973014337588,0.006838694082818897
3.0781135783775473,0.0781275688513389,100.0,0.12723931556940907,130,1477.866948973173,7.246476821404422,0.0,0,-0.022115518220867436,250,201.0,7.224361303183555,7.352571885438671,0.022115518220867436
3.0275929929618677,0.0779135576403146,100.0,0.11181506631244668,131,1480.6736788811927,7.224361303183555,0.0,0,-0.00950411822083641,250,201.0,7.214857184962718,7.36653571582683,0.00950411822083641
2.89941443440873,0.07904615024334719,100.0,0.12051737733059269,132,1481.7909144730213,7.214857184962718,0.0,0,-0.00619725370456603,250,201.0,7.208659931258152,7.372094101855827,0.00619725370456603
3.307696554609471,0.08029742924822034,100.0,0.10591759807181853,133,1482.1777991607255,7.208659931258152,0.0,0,-0.016309622154164316,250,201.0,7.192350309103988,7.37401890129714,0.016309622154164316
11.416077228569879,0.1282556341577237,96.39999999999999,0.0909321113942868,134,1482.1724356903317,7.192350309103988,1.2926933124295183,0,-0.018592203676770502,250,200.788,7.1737581054272175,7.381777973237106,0.018592203676770502
23.59841025898576,0.1664341379881378,92.4,0.09408888535186116,135,1480.6501255973303,7.1737581054272175,2.842601625272173,0,-0.03304588967204225,250,200.296,7.140712215755175,7.392310009173077,0.03304588967204225
31.684075758765864,0.20523988048564998,87.2,0.08709225568384352,136,1481.1924615542678,7.140712215755175,3.8551783356934344,0,-0.039007382529303136,250,199.84,7.101704833225872,7.4118918212283225,0.039007382529303136
112.32173786393484,0.21546626267374877,86.0,0.07435401963223695,137,1475.415214994775,7.101704833225872,14.814516664407247,0,-0.05659409153511774,250,198.436,7.045110741690754,7.435219491396595,0.05659409153511774
106.07062154526338,0.20523039457945447,87.6,0.060825767650383125,138,1485.0831243992563,7.045110741690754,13.946994514948372,0,-0.06303472984941738,250,198.688,6.982076011841337,7.474448000882068,0.06303472984941738
29.844532311664718,0.18934460382816212,90.0,0.06763446450902555,139,1504.0886796177201,6.982076011841337,3.5129679759428494,0,-0.04110117940108271,250,200.084,6.940974832440254,7.517286137910679,0.04110117940108271
