RewardMean,TimestepsStd,ReturnsStd,WeightMax,Epsilon,DualAfter,TimestepsMean,Omega,DualReg,Traj,ConfortViolation,NormDeltaOmega,Wins,OmegaBefore,Eta,WeightMin,LossReg,ReturnsMean,Primal,WeightMedian,DeltaOmega,ITERATIONS,DualBefore,NormDeltaVar,WeightMean,RewardStd
6.419571467054457,11.9486193621496,80.60605410339267,1.0,0.001,6.512127629708573,22.89922125515346,7.965611819753622,0.0001,2184,0,0.034388180246377686,0.0,8.0,13.753972313075908,0.5963619878229749,0.0,147.00480878188858,6.531043401101044,0.9727859194019427,-0.034388180246377686,0,6.678408084830697,0.06308096090249134,0.5963619878229749,1.3784644730705296
6.446498280582764,12.031286987927357,81.47637429304343,1.0,0.001,6.539263101000641,22.985740570377185,7.93148092425413,0.0001,2175,0,0.03413089549949255,0.0,7.965611819753622,13.769916962910955,0.5960340838280866,0.0,148.1761410950665,6.558222766150896,0.9736132038069828,-0.03413089549949255,1,6.705533236139787,0.10690417007438509,0.5960340838280866,1.3812809101716688
6.47340394928345,11.876382088976127,80.73165586938296,1.0,0.001,6.566146399392985,23.161723818350325,7.89777818375687,0.0001,2159,0,0.03370274049725985,0.0,7.93148092425413,13.763978522975943,0.5959443089158344,0.0,149.93565287525814,6.58508972369034,0.975496706909394,-0.03370274049725985,2,6.731593806774338,0.01976339174622639,0.5959443089158344,1.3814624427964621
6.503000466828595,12.281426504439237,83.67116423837786,1.0,0.001,6.595244671087933,23.539802166745172,7.86482904221237,0.0001,2124,0,0.032949141544500016,0.0,7.89777818375687,13.713023295762834,0.5924869965196804,0.0,153.0784291709172,6.61404762289511,0.9734722903152829,-0.032949141544500016,3,6.758399731923738,0.09908747782869415,0.5924869965196804,1.3762107575513554
6.5283851211916,12.75309120596277,87.25124765577935,1.0,0.001,6.620764421992233,23.64931377188831,7.832883855967876,0.0001,2114,0,0.03194518624449394,0.0,7.86482904221237,13.722205294429502,0.5920434153741349,0.0,154.3900497203893,6.639592567893597,0.9742365698641743,-0.03194518624449394,4,6.783679075619117,0.15873583331187016,0.5920434153741349,1.378168107757772
6.558013554463026,12.853530722767983,88.26484270456919,1.0,0.001,6.649467568112019,24.188195452346395,7.80049916315889,0.0001,2068,0,0.032384692808985704,0.0,7.832883855967876,13.630661129325818,0.5876983631208055,0.0,158.62043033628194,6.66804529553384,0.972025757617054,-0.032384692808985704,5,6.808773474254329,0.028452227291401167,0.5876983631208055,1.3680030499874418
6.586361000828568,13.535742371601186,93.22481345836815,1.0,0.001,6.677359041487201,24.55653883972468,7.768878392441432,0.0001,2035,0,0.03162077071745806,0.0,7.80049916315889,13.583633813870557,0.5850862301803692,0.0,161.7332784142129,6.695808780875517,0.9712611638214043,-0.03162077071745806,6,6.834648858400847,0.02269698153621274,0.5850862301803692,1.3631853415622592
6.618050081575539,13.913361293465433,96.19806939448212,1.0,0.001,6.708316761815356,25.083291520321122,7.73674349686194,0.0001,1994,0,0.03213489557949245,0.0,7.768878392441432,13.509390443325346,0.5833618146074105,0.0,166.00259530757498,6.726565350957302,0.9730224951131765,-0.03213489557949245,7,6.862475419648137,0.28781224757527996,0.5833618146074105,1.3552757540213647
6.644826672179645,14.241070062552936,98.82676193705987,1.0,0.001,6.734744971600363,25.414844941535332,7.70508881507915,0.0001,1968,0,0.03165468178278985,0.0,7.73674349686194,13.472387945332326,0.5816070225838601,0.0,168.87952792827608,6.752893722504357,0.9732495809740399,-0.03165468178278985,8,6.88720003959562,0.042916981352390915,0.5816070225838601,1.3516771705316988
6.66120644521631,13.53853970207515,94.16647291800216,1.0,0.001,6.752290766037353,25.019529293940913,7.6743866009695,0.0001,1998,0,0.030702214109649795,0.0,7.70508881507915,13.581195835768288,0.5834395338048507,0.0,166.6576786604243,6.770733903851062,0.9737971603650534,-0.030702214109649795,9,6.907928956926837,0.23107633201443675,0.5834395338048507,1.3653858181198348
6.696805005013652,14.954937398975053,104.42072612938519,1.0,0.001,6.786019324544149,26.05109489051095,7.644196791539654,0.0001,1919,0,0.030189809429845837,0.0,7.6743866009695,13.397644555290853,0.5793394436226811,0.0,174.4549834188302,6.803967242976926,0.975641787074734,-0.030189809429845837,10,6.935090673831319,0.346237743826747,0.5793394436226811,1.344365043480288
6.727619300561292,16.027042954331115,112.2846842840396,1.0,0.001,6.815029120978834,27.093224932249324,7.614785594978174,0.0001,1846,0,0.0294111965614805,0.0,7.644196791539654,13.219516848037717,0.5726462012221994,0.0,182.2733749375229,6.8325028847769955,0.9727943553373953,-0.0294111965614805,11,6.958106375345524,0.4172133183873302,0.5726462012221994,1.3238945076091695
6.751098161548801,16.30968162912171,114.40621400015087,1.0,0.001,6.838224539274579,27.385753424657533,7.585998778751499,0.0001,1826,0,0.028786816226674894,0.0,7.614785594978174,13.188831546311626,0.5718467793406996,0.0,184.88189691981734,6.855617265344593,0.9741679741771792,-0.028786816226674894,12,6.979999324918666,0.1454489443245948,0.5718467793406996,1.3209558623197097
6.78261826144149,16.959133682075766,119.44314749130545,1.0,0.001,6.8684787406073,28.221343873517785,7.556536981279451,0.0001,1772,0,0.029461797472047913,0.0,7.585998778751499,13.061076745821,0.5676757553899233,0.0,191.4142031938087,6.885536091320361,0.9740464520049764,-0.029461797472047913,13,7.005854171572788,0.06327221557106961,0.5676757553899233,1.3066891732312471
6.809506423917732,18.223219377164806,128.67511962040462,1.0,0.001,6.893924428325195,29.16394399066511,7.528643884305879,0.0001,1715,0,0.027893096973572007,0.0,7.556536981279451,12.915881359846171,0.5602515787497072,0.0,198.593428746402,6.910604183015805,0.968617356483018,-0.027893096973572007,14,7.0266466544859885,0.145537329043054,0.5602515787497072,1.2902099105094693
6.832166488800022,17.98608156457844,127.32228670933134,1.0,0.001,6.916223890562307,29.526875369167158,7.500821228671177,0.0001,1694,0,0.027822655634701654,0.0,7.528643884305879,12.877216638058723,0.5599196671376937,0.0,201.73364043850634,6.932804371423196,0.9711984206751989,-0.027822655634701654,15,7.047527533594676,0.33603679120434926,0.5599196671376937,1.286315468922932
6.856225791540655,19.268085468055972,136.81019996802414,1.0,0.001,6.939550686425607,30.09692956050572,7.475224495651018,0.0001,1662,0,0.025596733020159412,0.0,7.500821228671177,12.801340781375034,0.557517072052306,0.0,206.3505569720253,6.955936452013946,0.9717009588576762,-0.025596733020159412,16,7.068314316379141,0.05865607657783227,0.557517072052306,1.2780752749305395
6.8833715043201975,20.212729991540556,143.95655394800824,1.0,0.001,6.965311523984235,31.09141791044776,7.448935100935647,0.0001,1609,0,0.02628939471537084,0.0,7.475224495651018,12.659598859433647,0.5539811804359701,0.0,214.01595116988744,6.981336344932291,0.9731752741707712,-0.02628939471537084,17,7.089680914360926,0.10147040226873365,0.5539811804359701,1.2621640624359152
6.906716416623842,20.001252535980377,142.8423265134148,1.0,0.001,6.98780005335648,31.752858958068614,7.42402466250106,0.0001,1575,0,0.024910438434586624,0.0,7.448935100935647,12.570562709148096,0.5504071756544434,0.0,219.3046696191819,7.003600127865206,0.9722618641299835,-0.024910438434586624,18,7.109411966367454,0.07715937455247501,0.5504071756544434,1.2523823179466191
6.931977843437826,20.828839225357633,149.18077408999878,1.0,0.001,7.011850548523332,32.68803139306736,7.399526340611025,0.0001,1530,0,0.02449832189003498,0.0,7.42402466250106,12.444542353700333,0.5466141032918849,0.0,226.59005759939885,7.027335280394708,0.9726028099752305,-0.02449832189003498,19,7.129576185697691,0.07004269223129675,0.5466141032918849,1.2384282321967703
6.955688068236176,22.839436530153296,163.7843324030567,1.0,0.001,7.033907378961809,33.92871690427699,7.376512080679822,0.0001,1474,0,0.02301425993120354,0.0,7.399526340611025,12.273423709736647,0.5417560797194085,0.0,235.99222273487413,7.048969090426724,0.9730797051983582,-0.02301425993120354,20,7.146993017140182,0.2953707303481004,0.5417560797194085,1.2190378451542436
6.973261241690604,22.01129404178832,158.13016441629492,1.0,0.001,7.05084666725155,34.51312154696133,7.354083165806743,0.0001,1449,0,0.022428914873079187,0.0,7.376512080679822,12.20611897062658,0.53905126704855,0.0,240.66362980172048,7.065743960439666,0.9725248644609976,-0.022428914873079187,21,7.162030129974542,0.028770185231911754,0.53905126704855,1.2117065727278804
7.000732451488888,23.8094067957496,171.7626078124419,1.0,0.001,7.077038312275077,35.60826210826211,7.331432339145593,0.0001,1405,0,0.022650826661149814,0.0711743772241993,7.354083165806743,12.06998230226925,0.5344267362694914,0.0,249.28123455740374,7.09160470986319,0.972331527980036,-0.022650826661149814,22,7.1842773485295215,0.24477790507341388,0.5344267362694914,1.1968078940992568
7.013753427321302,23.902160294053424,172.64577337345474,1.0,0.001,7.090428134773713,35.47443181818182,7.309587573391624,0.0001,1409,0,0.02184476575396932,0.0,7.331432339145593,12.10638917659828,0.5343105495888018,0.0,248.80001977637602,7.105082606894867,0.9714853562730735,-0.02184476575396932,23,7.198455446164226,0.1521784158044563,0.5343105495888018,1.2014267077109546
7.031479673106931,23.309065805980882,168.7731334132606,1.0,0.001,7.107940238499424,35.815186246418335,7.2879531908008826,0.0001,1397,0,0.02163438259074102,0.0,7.309587573391624,12.081776173836623,0.5312277405469987,0.0,251.8339066529523,7.1225351190536035,0.9684834280063245,-0.02163438259074102,24,7.215128059883946,0.05238799710936628,0.5312277405469987,1.1991216854514213
7.050430282826132,24.26156638671887,175.90648064319876,1.0,0.001,7.1259205236364895,36.70484581497797,7.265807417218351,0.0001,1363,0,0.022145773582531447,0.0,7.2879531908008826,11.978742191131927,0.5298765350548039,0.0,258.7879529067939,7.140267405250576,0.9721525957762188,-0.022145773582531447,25,7.230433000535932,0.0025094971458190615,0.5298765350548039,1.187702770607285
7.064312214952933,24.591820773298593,178.77531106560784,1.0,0.001,7.14036448148185,36.39548434085943,7.245124769139715,0.0001,1374,0,0.020682648078635957,0.0,7.265807417218351,12.034653751822502,0.5302176995630642,0.0,257.11019747340976,7.154846477113677,0.9712646425106735,-0.020682648078635957,26,7.245940998187228,0.09592422407262208,0.5302176995630642,1.194719066955095
7.085390889172563,25.13148577360048,183.093512904358,1.0,0.001,7.160495417395954,37.255223880597015,7.222754160761081,0.0001,1341,0,0.022370608378634138,0.0,7.245124769139715,11.933521412580696,0.5264856036648068,0.0,263.95986837833806,7.174734691578148,0.9708235930709366,-0.022370608378634138,27,7.26347081478229,0.05584222390320455,0.5264856036648068,1.1835802429269557
7.107067887433634,25.688410958961015,187.60993750875537,1.0,0.001,7.180721208510184,38.6306027820711,7.202108966234621,0.0001,1295,0,0.020645194526459854,0.0,7.222754160761081,11.778235478351869,0.5217818820210336,0.0,274.55382184557317,7.194591999734195,0.9711899628636944,-0.020645194526459854,28,7.279685472009064,0.0631614222437015,0.5217818820210336,1.166361817363211
7.118625611280243,26.27855472337288,192.4865069969558,1.0,0.001,7.193567114454121,37.64883195177091,7.181558837479599,0.0001,1328,0,0.020550128755021824,0.15060240963855423,7.202108966234621,11.911362676300806,0.5246487942454989,0.0,268.00496357984593,7.207753323268413,0.9710720414878744,-0.020550128755021824,29,7.295450349166987,0.011970694188762853,0.5246487942454989,1.1821563372096067
7.136691032088732,27.357696904228586,200.5052352128269,1.0,0.001,7.210256556176148,38.926734216679655,7.162704052180238,0.0001,1284,0,0.018854785299361687,0.0778816199376947,7.181558837479599,11.76498256087326,0.5208943520117825,0.0,277.8046472350521,7.224096125304931,0.9726181358130535,-0.018854785299361687,30,7.3086302198502064,0.08724358321331564,0.5208943520117825,1.1657245581680922
7.153745151496003,26.32704083242415,193.44299919578816,1.0,0.001,7.227109743686893,39.28616352201258,7.142452561470163,0.0001,1273,0,0.02025149071007437,0.0,7.162704052180238,11.740858587747981,0.5183229866664847,0.0,281.0460626156414,7.240892378528753,0.9703725704909238,-0.02025149071007437,31,7.324552197509496,0.07204292526608017,0.5183229866664847,1.1635918839037906
7.171093204331613,27.407554699608326,201.62400386730562,1.0,0.001,7.243619229633117,40.153413654618475,7.124220689254868,0.0001,1246,0,0.018231872215295652,0.0,7.142452561470163,11.649644325018222,0.5161565511869033,0.0,287.9462878292497,7.257188296343717,0.9722056024609013,-0.018231872215295652,32,7.338751042742539,0.17626328971828065,0.5161565511869033,1.1536615786183926
7.1883203357718015,28.49044472950862,210.00485031537335,1.0,0.001,7.259708696040104,41.27933884297521,7.105564562556121,0.0001,1211,0,0.01865612669874661,0.0,7.124220689254868,11.526320108048823,0.510836527557685,0.0,296.72494067677695,7.272992034185951,0.9697939146509837,-0.01865612669874661,33,7.351954896944643,0.060270656294728865,0.510836527557685,1.1400145957400518
7.207463761745486,28.42147086393286,209.93963571238282,1.0,0.001,7.277356666885926,42.769691780821915,7.087579981840668,0.0001,1169,0,0.017984580715452836,0.0855431993156544,7.105564562556121,11.36290719729877,0.5053460136747217,0.0,308.25548786460797,7.290265934580294,0.9693315454039839,-0.017984580715452836,34,7.365808293250557,0.42344073377964037,0.5053460136747217,1.1219769751364794
7.223527402059676,29.999946704959903,222.05172693821208,1.0,0.001,7.293207417389909,43.09153713298791,7.0698575719183845,0.0001,1159,0,0.01772240992228369,0.08628127696289906,7.087579981840668,11.337529716085388,0.5032423672887785,0.0,311.2602096200337,7.306059039977596,0.9679834470768354,-0.01772240992228369,35,7.380920538139977,0.10019564867823334,0.5032423672887785,1.1196067031150905
7.239387778193089,30.289377692297194,224.5135796740797,1.0,0.001,7.308103300978324,44.24180690876882,7.051814593219995,0.0001,1130,0,0.018042978698389334,0.08849557522123894,7.0698575719183845,11.230859234022926,0.5004252987305582,0.0,320.2793733592195,7.320714157679157,0.9696078401841746,-0.018042978698389334,36,7.393453388122698,0.09253202674075092,0.5004252987305582,1.1079423096088916
7.248462691283172,29.399301743340214,218.23739984167494,1.0,0.001,7.318160460011552,43.37271937445699,7.033966320439708,0.0001,1152,0,0.01784827278028711,0.08680555555555555,7.051814593219995,11.335901543348498,0.5041475440047258,0.0,314.3861068982852,7.331009014635122,0.9719370905454043,-0.01784827278028711,37,7.405615998924378,0.1443779040327768,0.5041475440047258,1.1201870758822385
7.266486454582045,29.731915687141584,221.17629593460617,1.0,0.001,7.33513419060108,44.629464285714285,7.01686898450623,0.0001,1121,0,0.017097335933478064,0.0,7.033966320439708,11.219235670302613,0.49853041053286157,0.0,324.2994376608081,7.347718324437467,0.9688455965315556,-0.017097335933478064,38,7.419847674273509,0.042112064637871226,0.49853041053286157,1.107546968839751
7.2813216496296365,32.181493954720594,239.77021639220587,1.0,0.001,7.3486602962209355,46.02486187845304,6.999893745983965,0.0001,1087,0,0.01697523852226457,0.27598896044158233,7.01686898450623,11.074079810552197,0.4948974205824953,0.0,335.1225725041828,7.3609213569755205,0.971132857698765,-0.01697523852226457,39,7.430311217892801,0.09661712720880505,0.4948974205824953,1.0915491097945416
7.289341554003285,30.421379888072792,226.9797791922942,1.0,0.001,7.357813310567614,45.08205590622182,6.9831873420662465,0.0001,1110,0,0.016706403917718937,0.0,6.999893745983965,11.197263104687313,0.49682857124070945,0.0,328.61693164775363,7.370348247917447,0.9687842830666283,-0.016706403917718937,40,7.441977540820355,0.07185728703662167,0.49682857124070945,1.1056702183478055
7.306095199673733,33.14637302379036,247.71450394622727,1.0,0.001,7.372850410235223,46.911654135338345,6.9687122679261755,0.0001,1065,0,0.014475074140070987,0.09389671361502347,6.9831873420662465,11.0064093776752,0.4911053014610585,0.0,342.7303153313217,7.384962037031794,0.9695485279604631,-0.014475074140070987,41,7.452941447581845,0.04243295811653589,0.4911053014610585,1.0846599444991072
7.324540853002537,35.919979100747135,268.63351832501746,1.0,0.001,7.38926570318372,49.44411473788328,6.955358722252741,0.0001,1012,0,0.01335354567343483,0.1976284584980237,6.9687122679261755,10.77784287174244,0.48256537828584134,0.0,362.15935085399633,7.40087931213693,0.9675381456426585,-0.01335354567343483,42,7.4646579989613375,0.05788424361483039,0.48256537828584134,1.059624331859948
7.334220892777059,34.83792300066122,260.9464643303889,1.0,0.001,7.398543564525578,49.989,6.942311096507141,0.0001,1001,0,0.01304762574559959,0.1998001998001998,6.955358722252741,10.73171963088004,0.48141525032637994,0.0,366.6223111870855,7.410058837785989,0.9689538178537092,-0.01304762574559959,43,7.4730884960185895,0.248214704416381,0.48141525032637994,1.0546838764640307
7.349728793287615,36.216071462800635,271.68940023446464,1.0,0.001,7.412867384794603,51.37139917695473,6.930106741348802,0.0001,973,0,0.012204355158338842,0.6166495375128468,6.942311096507141,10.595127806538516,0.47507427978554984,0.0,377.56234931535363,7.424090388080524,0.9657479555674992,-0.012204355158338842,44,7.4845095922451215,0.12143213524894056,0.47507427978554984,1.0401067283747456
7.361414329019216,36.851520733657296,277.00417842875856,1.0,0.001,7.425086698296436,50.96632653061224,6.915617465592375,0.0001,981,0,0.014489275756427666,0.40774719673802245,6.930106741348802,10.653439725487498,0.47846285411726563,0.0,375.18665468211424,7.436433635053329,0.970109202535158,-0.014489275756427666,45,7.497626519851038,0.12237984966322454,0.47846285411726563,1.0470241753089888
7.3663092967224735,37.12238773195759,279.3044163270821,1.0,0.001,7.429795882087219,51.217213114754095,6.9025193014725,0.0001,977,0,0.013098164119874411,0.511770726714432,6.915617465592375,10.632288870586931,0.4772143995745437,0.0,377.2782150201136,7.441097791696122,0.9693803050396632,-0.013098164119874411,46,7.502032449047585,0.2282134752043975,0.4772143995745437,1.0447136409974997
7.385744506696399,38.29206427590099,288.5191937087285,1.0,0.001,7.4477439541516866,53.180851063829785,6.888862404010183,0.0001,941,0,0.01365689746231702,0.6376195536663124,6.9025193014725,10.459674589492565,0.4697984087946304,0.0,392.7652079081665,7.458682109858446,0.9667483141073645,-0.01365689746231702,47,7.516509430214835,0.17468188823027248,0.4697984087946304,1.0262958727327263
7.393524004840305,38.40654060139478,289.8253673002385,1.0,0.001,7.455146264396015,53.66881720430108,6.876827591475531,0.0001,931,0,0.012034812534651884,0.8592910848549946,6.888862404010183,10.415826223667002,0.4696463662048789,0.0,396.7912170055226,7.465992896438957,0.9699812985981413,-0.012034812534651884,48,7.523171986664615,0.12492051282190085,0.4696463662048789,1.0215946797855464
7.40490996922141,39.25669926840736,296.1562158538693,1.0,0.001,7.465232923018713,55.800223214285715,6.865102774562309,0.0001,897,0,0.011724816913222469,0.5574136008918618,6.876827591475531,10.264739963227067,0.46376599517047823,0.0,413.184680506672,7.475766560243912,0.9687567341598039,-0.011724816913222469,49,7.530564170654179,0.16436326301373547,0.46376599517047823,1.005238976993278
7.4131932159617255,39.44256883378244,298.07229682564326,1.0,0.001,7.4741873979733,55.10694597574421,6.85394108062592,0.0001,908,0,0.011161693936388772,0.4405286343612335,6.865102774562309,10.340863029444607,0.4658737595382626,0.0,408.52032193408274,7.484877942924315,0.9689875083501513,-0.011161693936388772,50,7.540732557490673,0.0025162975628012065,0.4658737595382626,1.0139113078287811
7.426337895723455,40.385040791048624,305.4371623738816,1.0,0.001,7.485353566869658,57.87819025522042,6.843409702413973,0.0001,863,0,0.010531378211947384,0.5793742757821553,6.85394108062592,10.109535351152985,0.45731989776111986,0.0,429.80256140010175,7.495570920035614,0.9678410283118482,-0.010531378211947384,51,7.547898489260446,0.018803526614859862,0.45731989776111986,0.9888489708214013
7.436776863902056,41.44224948491009,314.00841603040095,1.0,0.001,7.4951880095382695,58.830388692579504,6.832971737576759,0.0001,850,0,0.010437964837213265,0.9411764705882352,6.843409702413973,10.036894532322629,0.4547340516920221,0.0,437.5062417833926,7.505258958734443,0.9683641357454771,-0.010437964837213265,52,7.5564092079165635,0.350338758932828,0.4547340516920221,0.981267725657202
7.452571684679773,42.660980192286516,323.68181506893745,1.0,0.001,7.509531585485268,60.86723507917174,6.822850522268859,0.0001,822,0,0.010121215307900222,1.4598540145985401,6.832971737576759,9.861579879200633,0.44820796335993573,0.0,453.5881208511553,7.519253957139373,0.9683247783666338,-0.010121215307900222,53,7.5675682380680325,0.32759914558549774,0.44820796335993573,0.9629179699452972
7.455779944026331,40.795554592851545,309.4974417766474,1.0,0.001,7.512868806342214,61.37960687960688,6.812712605266899,0.0001,815,0,0.010137917001959984,0.7361963190184049,6.822850522268859,9.877170060830826,0.4481154689816126,0.0,457.6345733111919,7.522621916844875,0.967350042005939,-0.010137917001959984,54,7.57126433689937,0.011867143848871761,0.4481154689816126,0.9645705461304136
7.46079855082456,41.48828529491886,315.2727734925128,1.0,0.001,7.518245260189031,60.59878787878788,6.802492402891499,0.0001,826,0,0.010220202375400333,1.2106537530266344,6.812712605266899,9.919512351234939,0.4487078921653676,0.0,452.12169429937865,7.528082088560518,0.966191249013404,-0.010220202375400333,55,7.577393257924047,0.032299321070083674,0.4487078921653676,0.9692091772360886
7.474735369969034,42.94829541750192,326.67328647952274,1.0,0.001,7.530835729502046,62.83396226415094,6.792860107849778,0.0001,796,0,0.009632295041720695,1.256281407035176,6.802492402891499,9.755355000020215,0.44406905069698777,0.0,469.6554281305011,7.540349679088414,0.969245426835802,-0.009632295041720695,56,7.587012782422147,0.07693904475610848,0.44406905069698777,0.9521417997437356
7.486044901836759,43.95736508783009,334.77986157248404,1.0,0.001,7.541049571029088,64.9297789336801,6.78329099491274,0.0001,770,0,0.009569112937038327,1.2987012987012987,6.792860107849778,9.622371249063615,0.4378930961847462,0.0,486.0508867731055,7.550306087059972,0.967104013730279,-0.009569112937038327,57,7.5952244626292655,0.45379045187556455,0.4378930961847462,0.9380171037820357
7.491822433301276,42.53573592640956,324.1480396255627,1.0,0.001,7.547211972479601,64.4658064516129,6.7722829710612364,0.0001,776,0,0.011008023851503346,1.1597938144329898,6.78329099491274,9.667390903063104,0.43904566213466334,0.0,482.9632090517563,7.556555124535799,0.9666754077957074,-0.011008023851503346,58,7.601929849353196,0.13638474883366303,0.43904566213466334,0.9431575552794335
