NormDeltaOmega,ReturnsMean,Traj,RewardStd,DeltaOmega,OmegaBefore,RewardMean,WeightMin,NormDeltaVar,WeightMax,ITERATIONS,LossReg,DualAfter,DualReg,TimestepsMean,ConfortViolation,Epsilon,ReturnsStd,WeightMedian,WeightMean,DualBefore,Wins,Omega,Eta,TimestepsStd,Primal
0.04656215106423467,-9.968431857348639,3158,0.24178231864156344,-0.04656215106423467,14.545351679883467,-0.6295618350656869,0.6885444418550115,0.11987197704343061,1.0,10,0.0,-0.6165470333790048,0.0001,15.834336395312006,0,0.001,5.7351373491156945,0.8534400492605986,0.6885444418550115,-0.5973596542546501,0.0,14.498789528819232,4.073203828624136,8.742259491952137,-0.61490621270184
0.0473491714074985,-8.771070158189918,3219,0.2320374975252689,-0.0473491714074985,14.498789528819232,-0.5645164184010537,0.6939591464589123,0.23924739360546596,1.0,11,0.0,-0.5521220657518306,0.0001,15.537290242386575,0,0.001,4.924832701201447,0.8551938954679557,0.6939591464589123,-0.5353668381185339,0.0,14.451440357411734,3.923575396532025,8.386114651424375,-0.550601948203836
0.04769877993307681,-7.779123323454058,3211,0.2205217705649142,-0.04769877993307681,14.451440357411734,-0.4994742505123451,0.6800242910236084,0.006221944243809488,1.0,12,0.0,-0.48779306944471373,0.0001,15.574454828660436,0,0.001,4.414215252776047,0.8565335369913275,0.6800242910236084,-0.4734676020175429,0.0,14.403741577478657,3.750889491065508,8.460402642001265,-0.4864074057334355
0.04773241140853379,-6.773299723786371,3220,0.21090976001729672,-0.04773241140853379,14.403741577478657,-0.43626244278909776,0.6628310785845721,0.1689696756022953,1.0,13,0.0,-0.425172513176381,0.0001,15.525629077353216,0,0.001,3.8201941699689494,0.847140471662014,0.6628310785845721,-0.41271741476396917,0.0,14.356009166070123,3.604229493387892,8.400961416325092,-0.4238964806858239
0.048639075383139385,-5.705960216837631,3255,0.20241444146416027,-0.048639075383139385,14.356009166070123,-0.37135847854830806,0.6532209749045711,0.049541914497446625,1.0,14,0.0,-0.36078747365620933,0.0001,15.365089121081745,0,0.001,3.118562237511038,0.8300480855936213,0.6532209749045711,-0.34985948012803647,0.0,14.307370090686984,3.4729064786250063,7.9949329782315965,-0.3596062877444313
0.04925621898293997,-4.702140418868945,3259,0.19476741067284958,-0.04925621898293997,14.307370090686984,-0.30646319567994196,0.6535940917360393,0.08103400258581893,1.0,15,0.0,-0.2963516007490719,0.0001,15.344383057090239,0,0.001,2.6023410733806664,0.833526771687896,0.6535940917360393,-0.2866543351715666,0.0,14.258113871704044,3.355310739396692,8.071610173623927,-0.2952515395578273
0.048191635079071204,-3.7056764060340677,3254,0.18673117793214453,-0.048191635079071204,14.258113871704044,-0.24110280225828037,0.6483077586479313,0.2005144197612033,1.0,16,0.0,-0.2314623050560484,0.0001,15.369505072241008,0,0.001,2.1192114500571435,0.8350129779659332,0.6483077586479313,-0.22288732076539916,0.0,14.209922236624973,3.235148846127191,8.356781631253265,-0.23044438992308275
0.04951871378693795,-2.6338897954615055,3323,0.1806153848427819,-0.04951871378693795,14.209922236624973,-0.17500886942819113,0.6430979253452003,0.01937056563980809,1.0,17,0.0,-0.16572211551151025,0.0001,15.049066827212522,0,0.001,1.4351835512953126,0.8212160762008485,0.6430979253452003,-0.15792685493535638,0.0,14.160403522838035,3.143960802699014,7.644238190670324,-0.1647640511913016
0.049025658461637533,-1.6748350264153908,3269,0.17733324288498206,-0.049025658461637533,14.160403522838035,-0.10947776612898365,0.6096794341416119,0.07289290972719291,1.0,18,0.0,-0.10037957995145855,0.0001,15.296205630354956,0,0.001,1.0965972064969958,0.8136507299334294,0.6096794341416119,-0.09298058973843235,0.0,14.111377864376397,3.0943851054586897,8.146066943954645,-0.09945113578728204
0.04957955718442797,-0.6746898991451465,3272,0.17439561621452387,-0.04957955718442797,14.111377864376397,-0.04413271222481343,0.6220778734195342,0.54112777986073,1.0,19,0.0,-0.03519414178568313,0.0001,15.282176704371752,0,0.001,0.8381346059009853,0.8172015533759495,0.6220778734195342,-0.0280723727098132,0.0,14.06179830719197,3.0550886012891727,7.917307081461079,-0.0342915609264699
0.04967016777480282,0.340146665120978,3217,0.17418379047186988,-0.04967016777480282,14.06179830719197,0.021905531683474623,0.6273017448282727,0.3291464459262234,1.0,20,0.0,0.030838162876110353,0.0001,15.544465174129353,0,0.001,0.8840575829364592,0.8066379954756937,0.6273017448282727,0.03798568013223282,0.0,14.012128139417166,3.0551455912521144,8.133097600522996,0.031740746147390184
0.04904853246021368,1.331679231937087,3192,0.1749339263854065,-0.04904853246021368,14.012128139417166,0.08503489698349474,0.6347701673256299,0.07345365026515858,1.0,21,0.0,0.09401852420966839,0.0001,15.66656220620495,0,0.001,1.2769439296797604,0.8164910379681194,0.6347701673256299,0.10131917549726058,0.0,13.963079606956953,3.0705132682172627,8.462634189931189,0.09493106324383381
0.04927353819826763,2.3697802625692757,3176,0.17758594156391652,-0.04927353819826763,13.963079606956953,0.1505036700242278,0.6432016449393785,0.03031350315557142,1.0,22,0.0,0.15964084873455547,0.0001,15.744251968503937,0,0.001,1.8248152241521136,0.8175137544653189,0.6432016449393785,0.1672728290758603,0.0,13.913806068758685,3.110735117590088,8.669837888183261,0.16057996911677125
0.05015411499009659,3.4076683422626695,3181,0.18213403157162777,-0.05015411499009659,13.913806068758685,0.21672622344279122,0.6252412812211333,0.08374348708531547,1.0,23,0.0,0.22612060482961502,0.0001,15.721069182389938,0,0.001,2.347333011602662,0.8053571065706019,0.6252412812211333,0.2342796864145257,0.0,13.863651953768588,3.176267352101671,8.525684250464007,0.2271020301477261
0.04923205165476752,4.335019179450182,3217,0.18815277841597064,-0.04923205165476752,13.863651953768588,0.2788789323060126,0.6357875839481562,0.0715564121620695,1.0,24,0.0,0.28861528575463574,0.0001,15.543532338308458,0,0.001,2.8064461566436045,0.8222198613544004,0.6357875839481562,0.2974980001723617,0.0,13.814419902113821,3.262922398886695,8.382861007249534,0.289651754602672
0.048289149382190644,5.4291337187747635,3149,0.19516750565821994,-0.048289149382190644,13.814419902113821,0.3418408631239595,0.6581514707231981,0.01703622711101953,1.0,25,0.0,0.3519713817863815,0.0001,15.882147395171538,0,0.001,3.3115870156266674,0.8223856950926194,0.6581514707231981,0.3616724065227779,0.0,13.76613075273163,3.3588711721189837,8.235288309072601,0.3530739516042343
0.047681533193999925,6.537629596642311,3098,0.20177834790258023,-0.047681533193999925,13.76613075273163,0.4051969402792185,0.6694757239924856,0.016670579007396318,1.0,26,0.0,0.415695089698274,0.0001,16.13529221827575,0,0.001,3.9871168870144946,0.8415856967814148,0.6694757239924856,0.42613834614190393,0.0,13.71844921953763,3.446131277077267,8.533515995223219,0.41685737875248374
0.04745923920568451,7.572076190572333,3082,0.209630829724344,-0.04745923920568451,13.71844921953763,0.4666378727480222,0.6609342934556515,0.1497472404242774,1.0,27,0.0,0.47757402729378107,0.0001,16.22654982148653,0,0.001,4.531570119300184,0.823658528573659,0.6609342934556515,0.4889165806172252,0.0,13.670989980331946,3.548088993635073,8.486617531490628,0.47880888523445364
0.04815335273536547,8.879134790400773,2985,0.21697586799341584,-0.04815335273536547,13.670989980331946,0.5302505109306133,0.6622162020373714,0.30960451183183996,1.0,28,0.0,0.5415918379103402,0.0001,16.746648793565683,0,0.001,5.348782543634586,0.8421601843983273,0.6622162020373714,0.5537260226399412,0.0,13.62283662759658,3.639221889706938,8.998034982235476,0.5428936677833981
0.04718673536889639,9.892114198809157,2982,0.2278291679748838,-0.04718673536889639,13.62283662759658,0.5898070255147162,0.6821143744899547,0.11675431287260908,1.0,29,0.0,0.6017644631310657,0.0001,16.771888627977187,0,0.001,6.043036837897341,0.8416184870728881,0.6821143744899547,0.6152548799165749,0.0,13.575649892227684,3.778958214412646,9.193124997595238,0.6031711932636649
0.047550056026004484,10.656137979704702,3056,0.23910845598395197,-0.047550056026004484,13.575649892227684,0.6510759014794993,0.6767011307560421,0.030546468178529233,1.0,30,0.0,0.6636712987512697,0.0001,16.366284779050737,0,0.001,6.312138056575259,0.853466932884031,0.6767011307560421,0.6785350762736377,0.0,13.52809983620168,3.918226863999761,8.721572992335485,0.6651892919334574
0.04708932353060291,11.681762860159232,3042,0.24875401899513355,-0.04708932353060291,13.52809983620168,0.7107468292922913,0.6969723096216314,0.0073240368227225575,1.0,31,0.0,0.7238880837615542,0.0001,16.436040776060505,0,0.001,6.9859208792400596,0.8405846782213896,0.6969723096216314,0.7399198520253698,0.0,13.481010512671077,4.035379564933194,8.931391272332737,0.7254981959822678
0.04794807640586107,12.850961857560208,3010,0.25891157530168923,-0.04794807640586107,13.481010512671077,0.7734779837554372,0.7042544347955472,0.34075805071776594,1.0,32,0.0,0.7871944426321557,0.0001,16.614157527417746,0,0.001,7.742776202226236,0.8583170968831773,0.7042544347955472,0.804432717428069,0.0,13.433062436265216,4.155941810017315,9.076226014179165,0.7889019384169548
0.04717725072148582,13.95548893034139,2984,0.2703919521434691,-0.04717725072148582,13.433062436265216,0.8328518928861292,0.7107249181629612,0.016416825347231212,1.0,33,0.0,0.8472304519602051,0.0001,16.75628561850486,0,0.001,8.592356009663746,0.8735298115084396,0.7107249181629612,0.8659633868552691,0.0,13.38588518554373,4.292839870836069,9.400498193741154,0.8490568365474093
0.0465887633648947,14.994508940462595,2975,0.2817805363169983,-0.0465887633648947,13.38588518554373,0.8919855145866771,0.6986930283046926,0.14822464049618386,1.0,34,0.0,0.9070239833146987,0.0001,16.810356422326834,0,0.001,8.911335142413828,0.8656250493075125,0.6986930283046926,0.927252906542771,0.0,13.339296422178835,4.426557798729406,9.202844524988295,0.9089692668383017
0.04603046072650052,16.3736260539012,2906,0.2910620175574163,-0.04603046072650052,13.339296422178835,0.9514272940313695,0.6997636302214525,0.014747885453396824,1.0,35,0.0,0.9669985862950544,0.0001,17.209294320137694,0,0.001,9.890198907950865,0.8745291248829408,0.6997636302214525,0.9883425886365986,0.0,13.293265961452335,4.531347106502821,9.58876905180567,0.9690374232377815
0.046998773170919605,17.525465244728164,2886,0.30174175215513666,-0.046998773170919605,13.293265961452335,1.0112773020062604,0.6918488288216968,0.0925983898916648,1.0,36,0.0,1.0274681953915705,0.0001,17.330329289428075,0,0.001,10.549069811358898,0.8714788391785842,0.6918488288216968,1.0501505498344854,0.0,13.246267188281415,4.651663889379844,9.61332473929883,1.029618599600641
0.04601959585500559,18.77720076610568,2848,0.3125176700843263,-0.04601959585500559,13.246267188281415,1.0692225941568163,0.6863028024672124,0.01584727863157185,1.0,37,0.0,1.0860478829785492,0.0001,17.56129258868985,0,0.001,11.349412042256741,0.8703300776481183,0.6863028024672124,1.1101899113492255,0.0,13.20024759242641,4.774378533052493,9.820965910932584,1.0883136106731384
0.04570123053400721,19.74644710344681,2854,0.3249911202408606,-0.04570123053400721,13.20024759242641,1.1268632376465675,0.6868875678412135,0.1499851649835117,1.0,38,0.0,1.1444290765566916,0.0001,17.523308797756748,0,0.001,11.559798362399304,0.8762577228014946,0.6868875678412135,1.1702882533197525,0.0,13.154546361892402,4.915050009950643,9.47414619819116,1.146832336355843
0.045722783737122796,20.96289350699145,2824,0.3353205681775483,-0.045722783737122796,13.154546361892402,1.183938122460506,0.692371039338292,0.06238816729536027,1.0,39,0.0,1.2021155359294282,0.0001,17.706340772228128,0,0.001,12.630434160077813,0.8890285960306608,0.692371039338292,1.2293334894072245,0.0,13.10882357815528,5.028229093203758,9.873115607346268,1.204632075834771
0.04509347516972184,22.216793878749822,2793,0.3458103541010852,-0.04509347516972184,13.10882357815528,1.2411965169956545,0.6838547571404594,0.06911548516114412,1.0,40,0.0,1.2599992336265204,0.0001,17.900429799426934,0,0.001,13.438724363796572,0.8835846933489944,0.6838547571404594,1.2886200929857512,0.0,13.063730102985557,5.142490953437796,10.065052012859953,1.2626324469000565
0.044345352001066374,23.9251482640684,2714,0.35355963683660785,-0.044345352001066374,13.063730102985557,1.2984083346653408,0.6890283306522507,0.15127336931434351,1.0,41,0.0,1.3176648002812064,0.0001,18.426096572060448,0,0.001,15.426869678702195,0.8965934642235921,0.6890283306522507,1.3471541052585365,0.0,13.019384750984491,5.222224549800466,11.070617949221514,1.320380982678344
0.044287620222258184,25.696578496409423,2638,0.3611322060113778,-0.044287620222258184,13.019384750984491,1.3559162890575778,0.6837780817373234,0.16920479651989911,1.0,42,0.0,1.3756170804685044,0.0001,18.951839211224875,0,0.001,16.06305119110651,0.8962396365775946,0.6837780817373234,1.4059472313078654,0.0,12.975097130762233,5.299636525087294,11.10140256967402,1.3784137083331522
0.043916688391920644,26.741695004388657,2636,0.37251278725268344,-0.043916688391920644,12.975097130762233,1.4099052308943718,0.6763096876149028,0.09258095326031159,1.0,43,0.0,1.4302981715165808,0.0001,18.967741935483872,0,0.001,16.781470965786603,0.8903614821795234,0.6763096876149028,1.462245673296458,0.0,12.931180442370312,5.422354759540118,11.14680812312575,1.4332286859737282
0.04380399582331407,28.86664254966786,2542,0.3783742595977164,-0.04380399582331407,12.931180442370312,1.4679631322431943,0.6792008324327188,0.11238499066115794,1.0,44,0.0,1.4886930463127654,0.0001,19.6650924832743,0,0.001,17.759889586609756,0.9010889967765013,0.6792008324327188,1.5211184745211,0.0,12.887376446546998,5.477282698221037,11.308698259202796,1.491684288460005
0.04341228086595805,30.408639401881025,2503,0.38677484036206095,-0.04341228086595805,12.887376446546998,1.521819856825757,0.6785831522738456,0.18847458609485726,1.0,45,0.0,1.5430528352277566,0.0001,19.981614708233412,0,0.001,18.957903865015844,0.9054234127779535,0.6785831522738456,1.5764632115757402,0.0,12.84396416568104,5.56294739418501,11.718165785784267,1.546137406360838
0.04267933389167844,31.697580327550693,2485,0.3973998646788517,-0.04267933389167844,12.84396416568104,1.5749297764288936,0.6684475296352287,0.33757497164004296,1.0,46,0.0,1.5968185239754256,0.0001,20.126006441223833,0,0.001,20.28834025334004,0.895690211816722,0.6684475296352287,1.631802287589148,0.0,12.801284831789362,5.67631899996421,12.109463833103442,1.6000308441650717
0.042061494724915605,33.51979900984393,2429,0.40414612992117865,-0.042061494724915605,12.801284831789362,1.6291708406944663,0.664175530605986,0.05163627555223609,1.0,47,0.0,1.6514583673717829,0.0001,20.575782537067546,0,0.001,21.77591378362588,0.8956862281088158,0.664175530605986,1.6870769351009443,0.0,12.759223337064446,5.740689186439683,12.61802690482279,1.6547444956838917
0.041653393041704234,35.06407997781708,2396,0.4123220858527945,-0.041653393041704234,12.759223337064446,1.679767337924616,0.6717809435044412,0.09433445488321464,1.0,48,0.0,1.7025552702067233,0.0001,20.873903966597076,0,0.001,23.348889361606513,0.9101474606632642,0.6717809435044412,1.7392492775492903,0.0,12.717569944022742,5.823931135479391,13.11038599263786,1.7059381821523323
0.04142000903762977,36.426794610904366,2378,0.4210971421147063,-0.04142000903762977,12.717569944022742,1.7319130687362405,0.6604454457125692,0.2619234884332431,1.0,49,0.0,1.7552364312384043,0.0001,21.033655868742112,0,0.001,24.135891986228238,0.8988352921284065,0.6604454457125692,1.79298357938141,0.0,12.676149934985112,5.911307080328923,13.179727608252163,1.7587224567304736
0.04206874991392873,38.1940878348593,2338,0.42896003654876885,-0.04206874991392873,12.676149934985112,1.7854627526371187,0.6651280216713333,0.3961367148045558,1.0,50,0.0,1.8092652721219653,0.0001,21.391527599486523,0,0.001,25.93750356225943,0.9099890401767889,0.6651280216713333,1.8479279398192952,0.0,12.634081185071183,5.98841464154477,13.711508183774464,1.8128430188671425
0.03989510097194682,40.79663462127893,2252,0.4322731656316613,-0.03989510097194682,12.634081185071183,1.8368072592912292,0.6616586618168943,0.25884661493314376,1.0,51,0.0,1.8607934295581827,0.0001,22.210573078631718,0,0.001,28.23365352083628,0.9117608760076858,0.6616586618168943,1.899517962967796,0.0,12.594186084099237,6.013897297612195,14.61579916506632,1.864403161207501
0.040423167392305004,42.398139087555705,2227,0.43951038288862854,-0.040423167392305004,12.594186084099237,1.8876205795300531,0.6555258164725203,0.27143902928929986,1.0,52,0.0,1.9120439751829288,0.0001,22.460916442048518,0,0.001,28.93723976628226,0.9075927585033082,0.6555258164725203,1.951478542608817,0.0,12.553762916706932,6.082440019372659,14.553107807922983,1.9157356172085402
0.03945971066444187,44.433649210869476,2181,0.44547734378590015,-0.03945971066444187,12.553762916706932,1.9378876061721144,0.6531566711700066,0.12455079712925227,1.0,53,0.0,1.9626702866100865,0.0001,22.928899082568808,0,0.001,29.90289030027667,0.9094335353002676,0.6531566711700066,2.00266507684715,0.0,12.51430320604249,6.137576754798955,14.7040838638189,1.9664305188810058
0.03837254371832621,45.02521461944457,2201,0.4561909186067485,-0.03837254371832621,12.51430320604249,1.982262239164184,0.6502569309564546,0.21129304152401265,1.0,54,0.0,2.0077256700421655,0.0001,22.71409090909091,0,0.001,31.02867400655867,0.9069664611615508,0.6502569309564546,2.049334343397122,0.0,12.475930662324163,6.248229886982507,14.887260618361198,2.011621730593346
0.03740798752103558,48.2578165951886,2105,0.45678689921038773,-0.03740798752103558,12.475930662324163,2.0307845385605963,0.6496973574777982,0.05112339748025589,1.0,55,0.0,2.056253738238109,0.0001,23.76283269961977,0,0.001,33.286860388165316,0.913199090498794,0.6496973574777982,2.097386281601045,0.0,12.438522674803128,6.2432157841377265,15.650542294281385,2.060143715377588
0.03765902151881839,50.93865731269275,2041,0.45931966171362987,-0.03765902151881839,12.438522674803128,2.079847098682671,0.6459917816785701,0.06241660318385098,1.0,56,0.0,2.1054468786141016,0.0001,24.49264705882353,0,0.001,35.34368840902481,0.9142285356014072,0.6459917816785701,2.146399437886424,0.0,12.40086365328431,6.258304712313995,16.251363286793946,2.1093570299892974
0.03684774873991614,52.67314065768959,2018,0.46585526840525726,-0.03684774873991614,12.40086365328431,2.12529829898753,0.6414630127995633,0.08047134450512089,1.0,57,0.0,2.1513026839146403,0.0001,24.785324739712443,0,0.001,37.66208763053222,0.911483552533785,0.6414630127995633,2.193015516915528,0.0,12.364015904544393,6.321088435398398,16.938279945797593,2.155290744318388
0.03527713834314028,55.14837441234266,1966,0.4687054680418601,-0.03527713834314028,12.364015904544393,2.168262552656181,0.6435853287835341,0.04525906049193061,1.0,58,0.0,2.1944271375653552,0.0001,25.434605597964378,0,0.001,39.507372366591945,0.9195145270846083,0.6435853287835341,2.2361901335491896,0.0,12.328738766201253,6.342622761901505,17.468792192690913,2.1984425552907534
0.03700496160130484,55.15019265430562,2005,0.4804686413823702,-0.03700496160130484,12.328738766201253,2.2104958212815844,0.6355378633133211,0.07204662233171252,1.0,59,0.0,2.2374138588426886,0.0001,24.949101796407184,0,0.001,39.13305812723616,0.9085780607736172,0.6355378633133211,2.2808611398034917,0.0,12.291733804599948,6.461587239480767,16.950656467590047,2.2415819118073985
0.03547005100664791,59.21187790920701,1907,0.47873792936149395,-0.03547005100664791,12.291733804599948,2.258307722344013,0.6367087420861207,0.03532295161756084,1.0,60,0.0,2.2850757096797003,0.0001,26.219832109129065,0,0.001,43.41269723287651,0.9182342427651413,0.6367087420861207,2.327603822320933,0.0,12.2562637535933,6.4309834448376435,18.445388756912617,2.2892041839881947
0.035371438637195496,60.8288169885724,1893,0.4849246997991407,-0.035371438637195496,12.2562637535933,2.3019585244932625,0.6365986623135858,0.08474272391577735,1.0,61,0.0,2.32910831283254,0.0001,26.42494714587738,0,0.001,42.43421241139413,0.9213691458823083,0.6365986623135858,2.372258840339389,0.0,12.220892314956105,6.488074963619222,17.677555054157423,2.3333106540319473
0.03577041727189467,62.858447394413346,1866,0.4896242589492566,-0.03577041727189467,12.220892314956105,2.3456997606583063,0.6325332716375166,0.16208137863408603,1.0,62,0.0,2.3731310551118368,0.0001,26.79785522788204,0,0.001,45.27219249653677,0.9195921459167529,0.6325332716375166,2.4165727774568917,0.0,12.18512189768421,6.528167186443753,18.499225277900862,2.3773858198744073
0.03456902008317897,68.54709535468186,1746,0.4837119186756891,-0.03456902008317897,12.18512189768421,2.392680867623712,0.6238318151317513,0.15932990885252507,1.0,63,0.0,2.4196830879239855,0.0001,28.64813753581662,0,0.001,50.81796551414926,0.9170682884187026,0.6238318151317513,2.461488940093126,0.0,12.150552877601031,6.45239398450004,20.436132342672273,2.4238392461706524
0.033982327560146075,71.33290204580695,1708,0.4863658940280398,-0.033982327560146075,12.150552877601031,2.4356369952059294,0.61963757136457,0.18923701631009374,1.0,64,0.0,2.462785942913979,0.0001,29.28763913298184,0,0.001,51.63552691027358,0.9159183968104831,0.61963757136457,2.5045813087170186,0.0,12.116570550040885,6.472665150096026,20.432519556101976,2.4669598198851577
0.032540399951310306,74.6423515331873,1660,0.486913115703561,-0.032540399951310306,12.116570550040885,2.4781908632534315,0.6174563054239388,0.3155188669184149,1.0,65,0.0,2.5053406571256924,0.0001,30.119349005424954,0,0.001,56.4890510935458,0.9190803295187868,0.6174563054239388,2.5466091923963416,0.06024096385542169,12.084030150089575,6.464943189973707,22.005511514354627,2.50951308749475
0.03150663497421924,76.59365310181705,1643,0.4914668665267813,-0.03150663497421924,12.084030150089575,2.5156963294303267,0.6111468308399511,0.15335394199815616,1.0,66,0.0,2.5431260914209632,0.0001,30.445797807551767,0,0.001,58.51093090687134,0.912494847916395,0.6111468308399511,2.584842745443215,0.0,12.052523515115356,6.506353231738063,22.4914881179925,2.547352324904351
0.03096233441369911,79.41051382108864,1608,0.4924609160157512,-0.03096233441369911,12.052523515115356,2.5530356215435663,0.6047830649524414,0.01559399408072289,1.0,67,0.0,2.580501953922339,0.0001,31.104542626011202,0,0.001,61.03141142425585,0.9080723838976532,0.6047830649524414,2.6218945426062295,0.06218905472636816,12.021561180701656,6.507060710470992,23.108149682075446,2.584729164348251
0.03208450324276768,82.6355529771138,1571,0.49440820859268675,-0.03208450324276768,12.021561180701656,2.595672514538136,0.6084094997521805,0.32381628012486724,1.0,68,0.0,2.6232357369245562,0.0001,31.836305732484078,0,0.001,64.42962871593696,0.9191258693792742,0.6084094997521805,2.6644181609207807,0.0,11.989476677458889,6.517092673317734,23.984056946777642,2.627475294460398
0.0319686869389848,82.71748148918508,1589,0.5029955155056699,-0.0319686869389848,11.989476677458889,2.6290490533614097,0.6121022846936449,0.013341827947734074,1.0,69,0.0,2.6571688563557223,0.0001,31.463476070528966,0,0.001,60.599766410754704,0.9244741420626051,0.6121022846936449,2.6996098006671643,0.0,11.957507990519904,6.6035598190012905,22.275791402939227,2.6615228341018535
0.030976301012897167,87.41172804304674,1525,0.4999674650400521,-0.030976301012897167,11.957507990519904,2.669806431546553,0.6035679677948531,0.1734880893832253,1.0,70,0.0,2.697686846790894,0.0001,32.74146981627297,0,0.001,67.12295409917351,0.919702824254022,0.6035679677948531,2.738972114434354,0.0,11.926531689507007,6.558727781174035,24.37063628222025,2.7019815419626148
0.030809091463154914,91.23031576063154,1486,0.500393632278622,-0.030809091463154914,11.926531689507007,2.709839824091692,0.5968113693129242,0.15290231373637297,1.0,71,0.0,2.7377174435742755,0.0001,33.666666666666664,0,0.001,67.92097392072989,0.9150925919477825,0.5968113693129242,2.778580203197567,0.0,11.895722598043852,6.552759429224208,24.324296094057487,2.7420047194249904
0.03060715331745989,94.06925235869437,1460,0.5023638158877588,-0.03060715331745989,11.895722598043852,2.7456998496613534,0.599404242074253,0.04028633163189695,1.0,72,0.0,2.7736850829117046,0.0001,34.25976696367375,0,0.001,70.93552506988175,0.9233509465591,0.599404242074253,2.814535675693042,0.0,11.865115444726392,6.56598768656267,25.078773062928253,2.7779893726513123
