Wins,TimestepsMean,Traj,LossReg,WeightMin,ReturnsMean,DualReg,Eta,TimestepsStd,WeightMedian,DualAfter,Omega,WeightMean,RewardStd,ReturnsStd,Primal,DeltaOmega,ConfortViolation,Epsilon,ITERATIONS,NormDeltaOmega,OmegaBefore,DualBefore,NormDeltaVar,WeightMax,RewardMean
0.0,30.932549504950494,1617,0.0,0.5324483984884942,294.733447115767,0.0001,15.801873911114077,10.286720264353173,0.9956409350030828,9.648942071627,1.2354118268708725,0.5324483984884942,1.7447568169981387,102.04469830316839,9.673910928708134,-0.008473043335951225,0,0.001,598,0.008473043335951225,1.2438848702068237,9.820057963905686,0.41881306868683765,1.0,9.528185745615705
0.0,32.51659076122316,1538,0.0,0.5254306384481813,311.2280773658156,0.0001,15.505315092317495,10.749463285253254,0.9962380587352154,9.688783250956073,0.982303499470172,0.5254306384481813,1.7076636876603937,106.95738730182285,9.712823480176601,-0.007342406266703239,0,0.001,628,0.007342406266703239,0.9896459057368753,9.850131586185464,0.09255941199085463,1.0,9.571497025892622
0.0,33.699932569116655,1484,0.0,0.5204674873170527,323.5484565409439,0.0001,15.299888501354435,11.035022710718211,0.9966651706505525,9.715743786859049,0.7722837110223744,0.5204674873170527,1.682106161647348,110.0098522485475,9.73915121349397,-0.007460906433593872,0,0.001,658,0.007460906433593872,0.7797446174559682,9.870574956842379,0.3205688362089473,1.0,9.600832823942973
0.0,35.30296610169491,1417,0.0,0.5139006092646161,339.87192572838603,0.0001,15.016956259203573,12.245921364776814,0.9971216838328187,9.739059927844602,0.5916979256945936,0.5139006092646161,1.6466336821009482,122.24982872547783,9.761609528010672,-0.00520914113784221,0,0.001,688,0.00520914113784221,0.5969070668324358,9.885422666122109,0.4215095787488167,1.0,9.627403933447512
0.0,35.5398293029872,1407,0.0,0.5130755852208227,342.43855029597967,0.0001,14.984372285350085,11.726047574545607,0.9974331908057067,9.74661204170733,0.43794422891537066,0.5130755852208227,1.6427106912825125,117.16959259394478,9.769063862406055,-0.005296521152199696,0,0.001,718,0.005296521152199696,0.44324075006757035,9.89200890850831,0.2233949415953854,1.0,9.635321163977675
0.0,36.82313927781872,1358,0.0,0.5080787585750375,355.3786202290207,0.0001,14.76835952095549,11.960064764548761,0.9978137850547164,9.759798241213245,0.30507705730164014,0.5080787585750375,1.6156616906205918,119.56262378671423,9.781607483396781,-0.003468847725784374,0,0.001,748,0.003468847725784374,0.3085459050274245,9.899046890957939,0.031033873745865494,1.0,9.65096474363178
0.0,37.5236664162284,1332,0.0,0.5052788247112392,362.38495585167414,0.0001,14.648900063550434,12.135597663880048,0.9978789728992494,9.765224987147041,0.2240860212838692,0.5052788247112392,1.6007013239287196,121.35194899672021,9.786682778500307,-0.0006696913103113045,0,0.001,778,0.0006696913103113045,0.2247557125941805,9.901179767482926,0.26603156069527006,1.0,9.657742012681581
0.0,38.53585196607556,1298,0.0,0.5015027164900061,372.4213093573364,0.0001,14.489679455267394,12.78933703426731,0.9978503808398316,9.76995689434088,0.23587042547242376,0.5015027164900061,1.5807347073782683,127.87465680396227,9.790950795634712,0.0007539285869175572,0,0.001,808,0.0007539285869175572,0.2351164968855062,9.901663625462335,0.007543694524422732,1.0,9.66426565065206
0.0,38.719597211463984,1292,0.0,0.5007990519415721,374.1868554763162,0.0001,14.460259340714845,13.372935145868615,0.9977309629841651,9.7693068953172,0.27278806329267696,0.5007990519415721,1.5769936672017044,133.68575924811165,9.790215660039303,0.0015365436591705528,0,0.001,838,0.0015365436591705528,0.2712515196335064,9.90027599420303,0.5552224877721729,1.0,9.663947949329438
0.0,38.238714613618974,1308,0.0,0.5025803399817413,369.3368726394642,0.0001,14.534883768543013,12.480053589547328,0.997616946197685,9.76485055222223,0.30709921713046084,0.5025803399817413,1.5862205108332115,124.74467390513563,9.785974933080459,0.0002693210856197781,0,0.001,868,0.0002693210856197781,0.30682989604484107,9.897871528039671,0.5436685973640178,1.0,9.658660809377443
0.0,39.161442006269596,1277,0.0,0.49909293593594073,378.5089816321069,0.0001,14.38913526010581,13.157377007118544,0.9976208248254023,9.769860313628175,0.3357299523684472,0.49909293593594073,1.568058970506058,131.4927849903266,9.790563589684758,0.0009623370921439389,0,0.001,898,0.0009623370921439389,0.3347676152763033,9.898969633473058,0.32502165673244815,1.0,9.665298181843522
0.0,39.08756841282252,1280,0.0,0.4993587872428174,377.73921801132116,0.0001,14.400258759795298,13.324722692136335,0.9975648992931054,9.768521970828003,0.35815898425582304,0.4993587872428174,1.5694136440558286,133.14361020991467,9.78925795174652,0.001240856137680879,0,0.001,928,0.001240856137680879,0.35691812811814216,9.89795229148225,0.01001824262566161,1.0,9.663837000872913
0.0,38.21330275229358,1309,0.0,0.5025937197690318,368.96869128429967,0.0001,14.534945111668934,13.151420212958795,0.9974122330577746,9.761690701623376,0.3820733877269721,0.5025937197690318,1.5861147133800653,131.400430914535,9.78281505922813,0.000918594041345755,0,0.001,958,0.000918594041345755,0.3811547936856263,9.894756570580661,0.028837656102068253,1.0,9.655505688733955
0.0,39.37352245862884,1270,0.0,0.498217655737574,380.5174930180572,0.0001,14.352766530552257,12.917784222366105,0.9974650893494856,9.768454236357107,0.40337517969840847,0.498217655737574,1.5634319662440985,129.05510917057586,9.789052981563358,0.0004983458350821812,0,0.001,988,0.0004983458350821812,0.4028768338633263,9.896657123840846,0.005529201524476161,1.0,9.664301355034826
0.0,39.283018867924525,1273,0.0,0.4985468536385911,379.5841208555706,0.0001,14.365908812564612,13.863726742413933,0.9974041343044533,9.767111184673368,0.4257268791628077,0.4985468536385911,1.56502884960564,138.49149389993934,9.787747668072297,0.000396818628277229,0,0.001,1018,0.000396818628277229,0.4253300605345305,9.895685289519008,0.07634088456926652,1.0,9.662814017523953
0.0,39.105633802816904,1279,0.0,0.4992184730813129,377.78308269187215,0.0001,14.39386946295884,13.12587248569241,0.9973364344410018,9.765112023466747,0.4403794603977256,0.4992184730813129,1.5684842631477158,131.09140679515855,9.785829539317765,0.00029955843409934513,0,0.001,1048,0.00029955843409934513,0.44007990196362623,9.894433081043529,0.25449555812530966,1.0,9.660504503503502
0.0,38.77346780449961,1290,0.0,0.500428210675775,374.4139470294792,0.0001,14.443280270180686,12.703635411788659,0.9972471811573923,9.761597308247177,0.45377625482798284,0.500428210675775,1.574557833627711,126.87964358700094,9.782456772268592,0.000964735175887188,0,0.001,1078,0.000964735175887188,0.45281151965209565,9.892276317795952,0.009789738692146955,1.0,9.65644307935328
0.0,38.5787037037037,1297,0.0,0.5011588833337169,372.4840371696976,0.0001,14.475170065937572,13.108167402066682,0.997172260137667,9.760596373541333,0.4622301767924144,0.5011588833337169,1.5785791288321724,130.9090542796488,9.781550510878406,0.0003732401477113956,0,0.001,1108,0.0003732401477113956,0.461856936644703,9.892118219151932,0.39962558246148866,1.0,9.655082308089138
0.0,38.40891621829362,1302,0.0,0.5017924409767832,370.7708690609679,0.0001,14.500926244699366,12.768333011007766,0.997177481954679,9.75900029426179,0.47160409361701944,0.5017924409767832,1.581730221114446,127.49555160727677,9.780026458630456,0.0006937906926022808,0,0.001,1138,0.0006937906926022808,0.47091030292441716,9.891219974744235,0.01439348333306946,1.0,9.65320253626129
0.0,38.484218629715166,1300,0.0,0.501503724554536,371.5316354919539,0.0001,14.488677725707081,13.367386071281212,0.997200624833161,9.759783704120181,0.47512779788043713,0.501503724554536,1.580214903075159,133.4801578048496,9.780774429556217,0.00040807489333988256,0,0.001,1168,0.00040807489333988256,0.47471972298709725,9.89166958413561,0.041082258534012,1.0,9.654122371996198
0.0,38.827505827505824,1288,0.0,0.5001942650055955,374.95281444773576,0.0001,14.433997284740098,13.736212450080345,0.9972054741193329,9.761945156437157,0.48350767345511736,0.5001942650055955,1.5734165840192302,137.16678693311346,9.78277775162862,0.00011583120474700781,0,0.001,1198,0.00011583120474700781,0.48339184225037035,9.892343872959906,0.042418129632974505,1.0,9.65689377410336
0.0,38.503081664098616,1299,0.0,0.5013793009348348,371.70637056896203,0.0001,14.48324886780406,13.826697776296008,0.9972058358514282,9.759648603532783,0.48535926991839407,0.5013793009348348,1.5795226099477493,138.0492940845281,9.780623606579155,0.0005490859926435276,0,0.001,1228,0.0005490859926435276,0.48481018392575054,9.891400287829585,0.019674162169009957,1.0,9.654048709790795
0.0,38.5992277992278,1296,0.0,0.5010973591604762,372.6387070732106,0.0001,14.470281925458321,13.978444498606315,0.9972184625659443,9.759447475063551,0.49705558897077956,0.5010973591604762,1.5779189602715493,139.55149034016355,9.780387587834632,0.0009268246759863707,0,0.001,1258,0.0009268246759863707,0.4961287642947932,9.890868413778573,0.0073938827829267,1.0,9.653990357953699
0.0,38.45342571208622,1300,0.0,0.5015240978043218,371.1470275677236,0.0001,14.488652539955499,13.391192751463066,0.9971210465062909,9.757669119808499,0.5133100832280059,0.5015240978043218,1.5801348843856307,133.6563469393181,9.778659755161746,0.0004440871799417101,0,0.001,1288,0.0004440871799417101,0.5128659960480642,9.889588440055325,0.012035117516108038,1.0,9.65201167541714
0.0,38.86003110419907,1287,0.0,0.5000234291224807,375.1795712200029,0.0001,14.426464905686744,13.929471469754883,0.9971132098001476,9.759652415920375,0.5219237693552595,0.5000234291224807,1.5723598935081011,139.0221770854267,9.780463279932857,0.0009455902839302643,0,0.001,1318,0.0009455902839302643,0.5209781790713293,9.889941655156687,0.008796033974584026,1.0,9.654690662961276
0.0,38.54510408635312,1298,0.0,0.5012695612235196,371.98300198716794,0.0001,14.476478217894078,13.596271752201536,0.9970635680131611,9.756044697264233,0.5381273053852333,0.5012695612235196,1.5785240126878781,135.67204996165555,9.777000051359893,0.00041876046141575696,0,0.001,1348,0.00041876046141575696,0.5377085449238176,9.887705517722807,0.0067448962158737635,1.0,9.650527796261954
0.0,39.854864433811805,1255,0.0,0.4962612082793306,385.02990547135477,0.0001,14.268466573479028,14.928900750329905,0.9971511707526352,9.76423007038058,0.5503093165970295,0.4962612082793306,1.5526939986944075,148.99598468507185,9.784587679812896,0.00023908477246470383,0,0.001,1378,0.00023908477246470383,0.5500702318245648,9.89035942168884,0.1833280391979877,1.0,9.661024095139432
0.0,39.07974980453479,1280,0.0,0.49924023351868513,377.2518540541981,0.0001,14.39111555594356,14.196098570959057,0.9970092454068734,9.757903216061033,0.5558700975367136,0.49924023351868513,1.5678482056813965,141.65084241426874,9.778612179746796,-0.0003443385556176626,0,0.001,1408,0.0003443385556176626,0.5562144360923312,9.887306161516337,0.00675854393399149,1.0,9.653340485276825
0.0,39.6468253968254,1261,0.0,0.4970066351057157,382.86486813350217,0.0001,14.300925314347078,14.597831903097838,0.9968978806081296,9.760532455593063,0.5647539522506848,0.4970066351057157,1.5566090222096716,145.64980010950902,9.78098266636604,0.0008382044095504027,0,0.001,1438,0.0008382044095504027,0.5639157478411344,9.887586834528339,0.02872028401421552,1.0,9.656972606498016
0.0,39.80478087649402,1256,0.0,0.4964064183131075,384.4182383463942,0.0001,14.276007527737818,14.822970526546605,0.9968655290341899,9.760983770882293,0.5730816003980423,0.4964064183131075,1.5535083764164046,147.88964418505319,9.781362888953694,0.00027705136466460445,0,0.001,1468,0.00027705136466460445,0.5728045490333777,9.887383092327422,0.0445873684308512,1.0,9.657700077466238
0.0,39.796178343949045,1257,0.0,0.4963799244753233,384.28695446322513,0.0001,14.274844313140102,15.321444882681078,0.9968151711672029,9.759851259316465,0.5821839897724975,0.4963799244753233,1.5533013855059796,152.84439120033014,9.780226986819308,0.0006073360140400608,0,0.001,1498,0.0006073360140400608,0.5815766537584575,9.886276267396068,0.05806579422899927,1.0,9.656583463064411
0.0,39.48736176935229,1267,0.0,0.4976214235416019,381.1614215484968,0.0001,14.324359301751809,14.476005581288717,0.996766832577824,9.756559248548298,0.592447576370217,0.4976214235416019,1.559387217780855,144.41251736281282,9.777076516781195,0.0005455394961985105,0,0.001,1528,0.0005455394961985105,0.5919020368740185,9.884313907793043,0.01669775333966021,1.0,9.65274586339959
0.0,40.1115569823435,1247,0.0,0.49537613898180727,387.38359750293995,0.0001,14.231544429379174,14.128040194120656,0.9968534371474135,9.7603626879869,0.5962999361760609,0.49537613898180727,1.5478943364382687,140.94609614404672,9.780615073538698,-0.0004924076181311854,0,0.001,1558,0.0004924076181311854,0.5967923437941921,9.885684372990294,0.04078541082911302,1.0,9.657575105941351
0.0,40.36914378029079,1239,0.0,0.49437446885536457,389.9034936229757,0.0001,14.192818671217507,15.174970392308417,0.9966734631672951,9.760702694100098,0.6041010588973253,0.49437446885536457,1.54305409621309,151.37894218213643,9.780844896293985,0.0004933354146501312,0,0.001,1588,0.0004933354146501312,0.6036077234826752,9.885049189966946,0.2983531064037418,1.0,9.65834423707021
0.0,39.92332268370607,1253,0.0,0.49605584833315186,385.4284050161635,0.0001,14.257537420923653,13.916473762951473,0.9967946428102472,9.757246191324047,0.6093919304489819,0.49605584833315186,1.5510178203159262,138.7985763021989,9.777572515308542,0.0003435613992008868,0,0.001,1618,0.0003435613992008868,0.609048369049781,9.883311891083205,0.20417402540948038,1.0,9.654176233068824
0.0,41.10526315789474,1217,0.0,0.49168385335669584,397.2203100193003,0.0001,14.082288808402028,15.722159142072142,0.9967694888275652,9.764642079343368,0.6190328607915173,0.49168385335669584,1.5293931937711711,156.82221158820812,9.784471657954786,-7.388910814309924e-06,0,0.001,1648,7.388910814309924e-06,0.6190402497023316,9.886158705397024,0.1870283243935932,1.0,9.663497534651164
0.0,41.837384744341996,1194,0.0,0.48887794088965797,404.4721843579685,0.0001,13.970368983770653,16.65760042251121,0.9966976781321941,9.767957993641852,0.6271055751677772,0.48887794088965797,1.5155846017849128,166.1164971212511,9.787473631504122,-4.962560432186791e-05,0,0.001,1678,4.962560432186791e-05,0.6271552007720991,9.886655790138661,0.4564684970070757,1.0,9.66803607205846
0.0,41.226897689768975,1213,0.0,0.4912718444375264,398.3038237079795,0.0001,14.063051752992337,15.377767886177429,0.9966921239669235,9.762134612371725,0.6320718591924269,0.4912718444375264,1.5268887378959508,153.33407102790355,9.781910043546613,0.00020150539468677398,0,0.001,1708,0.00020150539468677398,0.6318703537977401,9.883243185866535,0.03470536252916606,1.0,9.661206736686557
0.0,42.71623931623932,1171,0.0,0.4859684512434835,413.1146449010786,0.0001,13.853843928006805,16.217585460386818,0.9966333425734438,9.769679896051786,0.6351798255251934,0.4859684512434835,1.501157265829709,161.7258152915378,9.788871394390656,0.0001493365882222486,0,0.001,1738,0.0001493365882222486,0.6350304889369711,9.88558055375267,0.1538391647301976,1.0,9.67102760700706
0.0,42.14767932489451,1186,0.0,0.48790588432488624,407.4234707658024,0.0001,13.92812034913389,16.472023491532735,0.9966456535806986,9.766135741867359,0.6365439937384341,0.48790588432488624,1.510234765729049,164.26598448494929,9.785533510352895,0.00023325596814027794,0,0.001,1768,0.00023325596814027794,0.6363107377702938,9.883898485681655,0.054588348014678746,1.0,9.666680434732774
0.0,43.00774526678141,1163,0.0,0.4849328122116458,415.9729668385555,0.0001,13.811554234010835,15.940318183694368,0.9966261958892048,9.770216061593825,0.6408600569734333,0.4849328122116458,1.4959318260833565,158.9653094287327,9.789290613857512,2.389929464863272e-05,0,0.001,1798,2.389929464863272e-05,0.6408361576787847,9.88511087000788,0.04382761717115572,1.0,9.672022597161778
0.0,42.82947729220223,1168,0.0,0.48552832984833166,414.16364279347295,0.0001,13.834519562414913,16.17420868381773,0.9965785550268008,9.768492736832023,0.6421681182567704,0.48552832984833166,1.4987171415923037,161.28432031017823,9.787630743142927,0.000310123294676945,0,0.001,1828,0.000310123294676945,0.6418579949620935,9.883954860709915,0.04017771366870415,1.0,9.67005262487246
0.0,42.39100932994063,1180,0.0,0.48707952757359996,409.7807469260526,0.0001,13.895162546813356,16.516800624905073,0.996577377382479,9.765784015647325,0.6496285975573484,0.48707952757359996,1.5061217332735277,164.697601265199,9.785090098204499,0.0004106959222448525,0,0.001,1858,0.0004106959222448525,0.6492179016351035,9.882771870779749,0.0005493915987885027,1.0,9.666689310886422
0.0,42.549787234042554,1176,0.0,0.4864978197230084,411.29674040116663,0.0001,13.872001864497832,16.058002245763433,0.9964600012848333,9.765076130545479,0.6590955604133686,0.4864978197230084,1.5032272256517045,160.0921010794244,9.78431792174622,0.00032028570976749826,0,0.001,1888,0.00032028570976749826,0.6587752747036011,9.88150906515438,0.11403342714262106,1.0,9.666234700842264
0.0,42.588235294117645,1174,0.0,0.4863018606806656,411.7037984134687,0.0001,13.864349316549717,15.594010415041797,0.9965239857950048,9.765962198290936,0.6593689089879824,0.4863018606806656,1.5023011748499642,155.4520831093934,9.785182766472957,-0.0007872809918911816,0,0.001,1918,0.0007872809918911816,0.6601561899798736,9.882214233947732,0.05887274809053863,1.0,9.667203041958961
0.0,43.00688468158348,1163,0.0,0.4849016533067949,415.8316360113542,0.0001,13.8092621435694,16.236100766245972,0.9964572625380288,9.767079809517604,0.6612739255570559,0.4849016533067949,1.4955195310016673,161.8757244053412,9.786147999070279,0.00011989305328730104,0,0.001,1948,0.00011989305328730104,0.6611540325037686,9.881993702018528,0.022693470819579023,1.0,9.668917216805688
0.0,42.32853513971211,1182,0.0,0.48728347322899707,409.1281045650753,0.0001,13.902804723921193,15.848631156639271,0.9965383194373668,9.764708078640444,0.6588305722933375,0.48728347322899707,1.507036877041976,157.99857578112054,9.784035401093163,0.0009047575895027027,0,0.001,1978,0.0009047575895027027,0.6579258147038348,9.88188556002586,0.37758834382420103,1.0,9.665531569839496
