Omega,WeightMin,Eta,WeightMean,NormDeltaVar,DualAfter,RewardMean,LossReg,Primal,WeightMedian,DualBefore,ITERATIONS,TimestepsMean,TimestepsStd,DualReg,Epsilon,Wins,Traj,WeightMax,ReturnsMean,DeltaOmega,NormDeltaOmega,OmegaBefore,RewardStd,ConfortViolation,ReturnsStd
28.973696331391075,0.618213422318821,68.83171076971718,0.618213422318821,0.02602678633492747,-26.380592882174625,-27.837237061990542,0.0,-25.90681135798031,0.6299463186789918,-2.066511085280924,14,7.907164320733829,3.557096371608646,0.0001,0.001,0.0,6324,1.0,-220.11539080993083,0.06866292233465288,0.06866292233465288,28.905033409056422,10.596320218255531,0,113.19916458916178
29.043732633849302,0.6180641697536462,69.35012782788722,0.6180641697536462,0.02338954923245895,-26.480010754507695,-27.958353505567608,0.0,-25.999065220706466,0.6303201341418729,-2.053607954041171,15,7.804839968774395,3.3781695721545355,0.0001,0.001,0.0,6406,1.0,-218.2081759165587,0.07003630245822734,0.07003630245822734,28.973696331391075,10.721266307158922,0,108.18219595871008
29.114824792763546,0.6188422596647902,70.07928713458995,0.6188422596647902,0.017669586345841717,-26.52345365592824,-28.03311667778341,0.0,-26.032340758528047,0.6315419185351789,-2.028805897419325,16,7.614529393847091,3.282546305710858,0.0001,0.001,0.0,6567,1.0,-213.46068656404782,0.0710921589142437,0.0710921589142437,29.043732633849302,10.904079280646025,0,105.78431867022752
29.18639938599202,0.619690652732444,70.53867771914769,0.619690652732444,0.5276719548452948,-26.644302798548956,-28.173362845147054,0.0,-26.14672951852544,0.6316004119530688,-2.020072628556189,17,7.548158212560386,3.231381020344132,0.0001,0.001,0.0,6625,1.0,-212.6579032918397,0.0715745932284726,0.0715745932284726,29.114824792763546,11.013846281404435,0,104.78038175745768
29.257390352329843,0.6219518465008346,71.37144344651648,0.6219518465008346,0.44049874579943554,-26.6547367897497,-28.220439697618076,0.0,-26.145344667633704,0.6331689536941377,-1.9897047536492627,18,7.322056239015817,2.9880840858583553,0.0001,0.001,0.0,6829,1.0,-206.63115520941827,0.07099096633782409,0.07099096633782409,29.18639938599202,11.227390852666629,0,97.51754923300956
29.33071994412968,0.6214658796822066,71.85715437799297,0.6214658796822066,0.35581887699052356,-26.770310764223137,-28.356977894258545,0.0,-26.253961261363482,0.6332941500503718,-1.979961468866923,19,7.250471356055113,2.948099176646439,0.0001,0.001,0.0,6896,1.0,-205.59816726540708,0.07332959179983689,0.07332959179983689,29.257390352329843,11.34547303785862,0,96.82981704172171
29.404522857646583,0.6218287997060405,72.41614160580306,0.6218287997060405,0.3654791297569651,-26.867820266261774,-28.478993644442323,0.0,-26.343405403029816,0.6336540857114543,-1.9664024473824981,20,7.153813134926313,2.9094123698209122,0.0001,0.001,0.0,6990,1.0,-203.73478993623377,0.0738029135169036,0.0738029135169036,29.33071994412968,11.484280109954248,0,96.17815401584892
29.47974114631357,0.6207651052009905,72.82234038031757,0.6207651052009905,0.297576627641105,-27.01377734890484,-28.642448757301104,0.0,-26.483462499636776,0.6334163283194816,-1.9618749226822383,21,7.121207805155961,2.8732878309317975,0.0001,0.001,0.0,7022,1.0,-203.96888953087884,0.07521828866698854,0.07521828866698854,29.404522857646583,11.58054199312568,0,95.58835806657416
29.556482975722723,0.6224011501894108,73.48348526989946,0.6224011501894108,0.281020018735446,-27.087819812257692,-28.746124314911764,0.0,-26.547831478623223,0.6341066508622423,-1.9433111561019016,22,6.989653243847875,2.748276721090615,0.0001,0.001,0.0,7153,1.0,-200.92295786707507,0.07674182940915131,0.07674182940915131,29.47974114631357,11.748759490075445,0,92.06308083610772
29.634197611971448,0.6222644792784858,73.99545886463514,0.6222644792784858,0.13449770464858124,-27.214075103143745,-28.895112675302776,0.0,-26.66653600390556,0.6341627239813751,-1.933849557759104,23,6.924376731301939,2.674924849315634,0.0001,0.001,0.0,7221,1.0,-200.08047500869125,0.0777146362487251,0.0777146362487251,29.556482975722723,11.875004704959137,0,90.19969473508216
29.713590975285406,0.623031161813565,74.60463866771003,0.623031161813565,0.38462120723925347,-27.312098813964944,-29.020701351937394,0.0,-26.755507261196552,0.6345739670262505,-1.9191803762563888,24,6.823665893271461,2.537400769694121,0.0001,0.001,0.0,7328,1.0,-198.0279524974308,0.07939336331395808,0.07939336331395808,29.634197611971448,12.029400369441825,0,86.14647416029113
29.793290569635964,0.621951839055611,75.21827159924733,0.621951839055611,0.18562348650510976,-27.40672174482171,-29.14334099710208,0.0,-26.840942952121953,0.634986008428192,-1.9043210049256012,25,6.72300658867823,2.554486085821687,0.0001,0.001,0.0,7438,1.0,-195.93129161316335,0.07969959435055785,0.07969959435055785,29.713590975285406,12.185894424786134,0,87.31953368982202
29.87476167127166,0.6215305948258687,75.67884811192778,0.6215305948258687,0.3296426872698135,-27.561963592142686,-29.319262393367474,0.0,-26.98923483010389,0.6347467822015327,-1.8989576238735575,26,6.686906513307476,2.4913934547724335,0.0001,0.001,0.0,7478,1.0,-196.05496034289848,0.08147110163569593,0.08147110163569593,29.793290569635964,12.298099797679116,0,85.75511431392727
29.956829150003703,0.6241373648984172,76.34768634292047,0.6241373648984172,0.022432783229221768,-27.648804808618806,-29.437200434675887,0.0,-27.06590792674521,0.6352550880863479,-1.88201707971689,27,6.5748290373487634,2.3987772583790994,0.0001,0.001,0.0,7605,1.0,-193.54552155848404,0.08206747873204279,0.08206747873204279,29.87476167127166,12.471254475520368,0,83.13208453622195
30.0,0.62295936661656,76.742800047869,0.62295936661656,0.2763240933844113,-27.832146682227084,-29.638232222973006,0.0,-27.24320098307314,0.6347008382450818,-1.880874346667862,28,6.567319059503481,2.4019112366195046,0.0001,0.001,0.0,7614,1.0,-194.64479652573323,0.04317084999629728,0.04317084999629728,29.956829150003703,12.564792028603788,0,83.86322001535672
30.0,0.6234803747725489,77.24014841242932,0.6234803747725489,0.4722919503615875,-27.828846355319058,-29.65877571656147,0.0,-27.23224233602918,0.6354948969187377,-1.8640246482544462,29,6.4570579878600025,2.3404387610742043,0.0001,0.001,0.0,7744,1.0,-191.50662975960552,0.0,0.0,30.0,12.699215883466794,0,82.01102083476495
30.0,0.6236144742132864,77.06619924857232,0.6236144742132864,0.005013428425788405,-27.888564420186196,-29.709774594591,0.0,-27.294644548195517,0.6348682802557608,-1.8737671802447482,30,6.520673014216773,2.3644544304727053,0.0001,0.001,0.0,7668,1.0,-193.72813163361218,0.0,0.0,30.0,12.648069807103143,0,82.84411277157297
30.0,0.6244226486422735,77.22459849481976,0.6244226486422735,0.5592688757506715,-27.832851788847975,-29.66200963629881,0.0,-27.236487961080265,0.6354631059779473,-1.8648089898608289,31,6.462383660806618,2.309691757384103,0.0001,0.001,0.0,7737,1.0,-191.68689806241662,0.0,0.0,30.0,12.694740181999434,0,80.93578792753755
30.0,0.6244611252448806,77.37605511485468,0.6244611252448806,0.021331987084226737,-27.77836761435405,-29.61515076224419,0.0,-27.17966225620321,0.6360270411853741,-1.8561865826672814,32,6.406766628219915,2.323865084879505,0.0001,0.001,0.0,7804,1.0,-189.7362353469619,0.0,0.0,30.0,12.739527206990763,0,81.42058140529605
30.0,0.6234010871029129,77.55175818035869,0.6234010871029129,0.22079642220426968,-27.716876140673435,-29.56251635828958,0.0,-27.115448652016386,0.6366497131109048,-1.846321323455505,33,6.344245654104809,2.2767830018492456,0.0001,0.001,0.0,7882,1.0,-187.55281453740292,0.0,0.0,30.0,12.791448529231863,0,79.76724919856761
30.0,0.6246237152252002,77.59100975919107,0.6246237152252002,0.5594888369300653,-27.701577193480368,-29.549209561530144,0.0,-27.099540744661994,0.6368148241137108,-1.8440202441552425,34,6.3291555893151035,2.2377430696576464,0.0001,0.001,0.0,7900,1.0,-187.0195622891101,0.0,0.0,30.0,12.803176172459073,0,78.38707342152432
30.0,0.6264176777443333,77.793084222049,0.6264176777443333,0.5583880869651361,-27.629095355620873,-29.486962461521372,0.0,-27.023918989514716,0.6375806082158406,-1.8326070920361537,35,6.257321652065081,2.1520705366955135,0.0001,0.001,0.0,7991,1.0,-184.50754545441168,0.0,0.0,30.0,12.86317798427504,0,75.41176192928195
30.0,0.6247457651626315,77.79604281137941,0.6247457651626315,0.0014486191006211223,-27.629105895031525,-29.48711541545053,0.0,-27.023883496471775,0.6375738649541663,-1.8325070970358206,36,6.256695869837297,2.1564153717314674,0.0001,0.001,0.0,7991,1.0,-184.4900617163095,0.0,0.0,30.0,12.863970871330295,0,75.56090958082507
30.0,0.6262871361769069,77.93638601556688,0.6262871361769069,0.014573807706187923,-27.570190548377212,-29.43538038225433,0.0,-26.962782549909605,0.6381249208303655,-1.824033526085772,37,6.203896748572847,2.1623713358841754,0.0001,0.001,0.0,8059,1.0,-182.61225354630974,0.0,0.0,30.0,12.906314945708198,0,75.7515993506251
30.0,0.6269778094478866,78.01510222735152,0.6269778094478866,0.2782702594324213,-27.545178522139636,-29.414352929750706,0.0,-26.936542932032022,0.6383991425908735,-1.8198235149145814,38,6.178324270884825,2.1007048130228556,0.0001,0.001,0.0,8093,1.0,-181.73220521767294,0.0,0.0,30.0,12.929539354890386,0,73.60906747616905
30.0,0.625959683479141,78.0347671303051,0.625959683479141,0.31063892109316743,-27.537406382869847,-29.407585773732603,0.0,-26.928463922055137,0.6384800841755037,-1.8186686387497286,39,6.170822019254505,2.088145896787157,0.0001,0.001,0.0,8103,1.0,-181.4675961262845,0.0,0.0,30.0,12.935442329884571,0,73.15519593663679
30.0,0.627718546442143,78.19363640450446,0.627718546442143,0.2780769116545519,-27.474931434120016,-29.353244457915466,0.0,-26.86350698275899,0.6390747645471501,-1.8093953832856984,40,6.114100525865232,1.9886108458954037,0.0001,0.001,0.0,8178,1.0,-179.46871239407957,0.0,0.0,30.0,12.983218616131504,0,69.67684083928353
30.0,0.6283827635855503,78.36094399516385,0.6283827635855503,0.16788705676061128,-27.412546336712836,-29.299425676860643,0.0,-26.79850260709788,0.639684644108,-1.7998827966889392,41,6.056329497274379,2.0218913006663253,0.0001,0.001,0.0,8256,1.0,-177.44775668231642,0.0,0.0,30.0,13.033388939643807,0,70.83956354701895
30.0,0.6288362001879255,78.4151101658394,0.6288362001879255,0.584123966810636,-27.389791422094454,-29.27946467032687,0.0,-26.774898496208028,0.6398971169298202,-1.7966377836120218,42,6.036585365853658,1.9889793754755059,0.0001,0.001,0.0,8283,1.0,-176.74786458336973,0.0,0.0,30.0,13.049827329701738,0,69.68441947451966
30.0,0.629727794702443,78.60733473993723,0.629727794702443,0.29518484873664236,-27.321474791523784,-29.221003689068674,0.0,-26.703563506930507,0.640571932128315,-1.7859702000444142,43,5.972285270576992,1.8800351953554377,0.0001,0.001,0.0,8372,1.0,-174.51472675224778,0.0,0.0,30.0,13.107371514144681,0,65.87170922274379
30.0,0.6282249136991898,78.55839645811207,0.6282249136991898,0.46795198694705575,-27.33784876020444,-29.23487371243113,0.0,-26.720706618058525,0.6403985997481263,-1.7886214647654541,44,5.988022517666787,1.9228378340827348,0.0001,0.001,0.0,8350,1.0,-175.05699174351608,0.0,0.0,30.0,13.09279954834006,0,67.37033988726326
30.0,0.6283002185204354,78.63743244987171,0.6283002185204354,0.3288256896713237,-27.30649990705354,-29.20760208667276,0.0,-26.68811535148623,0.6407043696173642,-1.7840208923884726,45,5.960891856444498,1.866575227425028,0.0001,0.001,0.0,8388,1.0,-174.10338762022323,0.0,0.0,30.0,13.116698626254284,0,65.40703785369736
30.0,0.6292900865495812,78.71652030980513,0.6292900865495812,0.6605004143654846,-27.277451863733077,-29.182625083626245,0.0,-26.657822828841354,0.6409761451114848,-1.779580838671492,46,5.934124629080118,1.9179749202105363,0.0001,0.001,0.0,8426,1.0,-173.1713678783487,0.0,0.0,30.0,13.140480743659108,0,67.18697152572562
30.0,0.6287725793150863,78.76846838963701,0.6287725793150863,0.7362625542562234,-27.25309325273284,-29.16097775598155,0.0,-26.632646113168114,0.6411854849612488,-1.7763215972813582,47,5.915286322763843,1.8863642832376375,0.0001,0.001,0.0,8453,1.0,-172.496210304157,0.0,0.0,30.0,13.156497936073881,0,66.07158959086183
30.0,0.6292774441833304,78.80633018892348,0.6292774441833304,0.3802010549147996,-27.244812574983815,-29.154612497571957,0.0,-26.623768828617873,0.6412913595384416,-1.7745686513555488,48,5.9049250029526394,1.8610166819546217,0.0001,0.001,0.0,8468,1.0,-172.15632026898012,0.0,0.0,30.0,13.167486874681552,0,65.19706775843792
30.0,0.6288696961548225,78.9720171193749,0.6288696961548225,0.3736794793161337,-27.175977525972687,-29.09438680795061,0.0,-26.55231959738829,0.6419090427627293,-1.7647778245059782,49,5.847152379838615,1.7938820704707137,0.0001,0.001,0.0,8552,1.0,-170.11858695977463,0.0,0.0,30.0,13.218012728476547,0,62.84580636618705
30.0,0.6304228805868608,78.99111360967542,0.6304228805868608,0.39304127776058245,-27.167654353494566,-29.08706005146645,0.0,-26.543694770632232,0.6419944591856762,-1.7636259994678003,50,5.84053738317757,1.7838624195212107,0.0001,0.001,0.0,8561,1.0,-169.88396332893547,0.0,0.0,30.0,13.223872360990027,0,62.49025139714474
30.0,0.6313025602047277,79.08603370634624,0.6313025602047277,0.42034709454728136,-27.13037981387043,-29.054714714861742,0.0,-26.50491976052759,0.6423259947350799,-1.7581710012087388,51,5.808992680376438,1.7422498127310926,0.0001,0.001,0.0,8608,1.0,-168.77987903679394,0.0,0.0,30.0,13.252705584673265,0,61.03640982973137
30.0,0.6294463815672973,79.07880141249531,0.6294463815672973,0.4651457379192735,-27.131838830075022,-29.055807958746005,0.0,-26.506493166234815,0.6423156194222829,-1.7584995755646462,52,5.810553231055323,1.7606421372077583,0.0001,0.001,0.0,8605,1.0,-168.8297080916905,0.0,0.0,30.0,13.250619946982424,0,61.677344357067554
30.0,0.6306816756237892,79.13394165290661,0.6306816756237892,0.5568589260314009,-27.108728740899725,-29.035573072590974,0.0,-26.482510687803103,0.6425143523942397,-1.7552351010954363,53,5.791613575813738,1.7312184160549116,0.0001,0.001,0.0,8634,1.0,-168.16208219036488,0.0,0.0,30.0,13.267478901401649,0,60.628000900478845
30.0,0.6317151529424275,79.25910241435766,0.6317151529424275,0.5505754911619772,-27.061505553631115,-28.99485528616071,0.0,-26.43330328981284,0.6429539969789821,-1.748189872861546,54,5.750949039457034,1.7122388047304513,0.0001,0.001,0.0,8694,1.0,-166.74705035645658,0.0,0.0,30.0,13.30544427445854,0,59.97877757734331
30.0,0.6311151960648547,79.30330943320358,0.6311151960648547,0.02005219658527112,-27.046823690498396,-28.982460534932066,0.0,-26.41792049356005,0.6430986066274531,-1.745837324656234,55,5.737663529951802,1.6967174166331018,0.0001,0.001,0.0,8715,1.0,-166.29210691309638,0.0,0.0,30.0,13.318718900910154,0,59.45946443797835
30.0,0.6320009336209687,79.28323334090726,0.6320009336209687,0.6288524287460362,-27.05556334805868,-28.990147346965248,0.0,-26.426978520205143,0.6430139846194453,-1.7470403153145593,56,5.7445708376421925,1.707536840143708,0.0001,0.001,0.0,8704,1.0,-166.5365250197297,0.0,0.0,30.0,13.312534236598422,0,59.845325803283174
30.0,0.6319867467870333,79.32305348925752,0.6319867467870333,0.00488037664884242,-27.036501192832976,-28.97318390446454,0.0,-26.407284813510664,0.6431713821905368,-1.744535930526731,57,5.730200573065902,1.7088642032691104,0.0001,0.001,0.0,8726,1.0,-166.02259454558438,0.0,0.0,30.0,13.324913929248687,0,59.852964564302034
30.0,0.6308949595776396,79.36122018792508,0.6308949595776396,0.42085770120981086,-27.019396515437606,-28.958083994677757,0.0,-26.389574510919587,0.6433223486325487,-1.7422122159907616,58,5.716213126000457,1.64245222852121,0.0001,0.001,0.0,8747,1.0,-165.52685856146496,0.0,0.0,30.0,13.336695607063579,0,57.5619809958486
30.0,0.6318317187138995,79.46951757738547,0.6318317187138995,0.025588913290723728,-26.974923384218357,-28.91928176220378,0.0,-26.343381341827374,0.643721345130047,-1.7359040352393185,59,5.680945347119645,1.6434924519031975,0.0001,0.001,0.0,8802,1.0,-164.28918940129196,0.0,0.0,30.0,13.369888517969372,0,57.578476758111115
30.0,0.6320704505815843,79.5295271217094,0.6320704505815843,0.42214030343503317,-26.95286598440075,-28.900353213887975,0.0,-26.320369827859952,0.643912030786213,-1.7325815060943213,60,5.661759710112105,1.603651854388356,0.0001,0.001,0.0,8832,1.0,-163.6253617727475,0.0,0.0,30.0,13.388103583376523,0,56.183475113859856
30.0,0.6317101536079235,79.49261809498158,0.6317101536079235,0.007001125375056886,-26.96717832329247,-28.912736220348915,0.0,-26.335269082487567,0.6437838941161869,-1.7346750981107935,61,5.67385383567862,1.6455919165328012,0.0001,0.001,0.0,8813,1.0,-164.04650212143204,0.0,0.0,30.0,13.376848416147324,0,57.66277350306764
30.0,0.6327090437039672,79.67602824496409,0.6327090437039672,0.48965748245628793,-26.892310739374604,-28.84749366339099,0.0,-26.25748228005634,0.6444535940298499,-1.7240455191784858,62,5.613631259824837,1.6030198723347366,0.0001,0.001,0.0,8907,1.0,-161.9375017391669,0.0,0.0,30.0,13.43312204254325,0,56.169282713998385
30.0,0.6317465311862103,79.61716077060335,0.6317465311862103,0.01480543129234064,-26.919545943806888,-28.871615362337554,0.0,-26.285655172885903,0.6442058175936607,-1.7276646668668374,63,5.634324994365563,1.6190070262474365,0.0001,0.001,0.0,8875,1.0,-162.67248460551244,0.0,0.0,30.0,13.41481252188487,0,56.74877259988454
30.0,0.6318654890620075,79.51017456604222,0.6318654890620075,0.016929890959222236,-26.960915499507504,-28.907387247026808,0.0,-26.328727115251052,0.6438450257338726,-1.7337143939463129,64,5.668178211087178,1.6555759112046995,0.0001,0.001,0.0,8822,1.0,-163.8504525933705,0.0,0.0,30.0,13.382160137389016,0,57.98935738745118
30.0,0.6324354233799906,79.52792095474801,0.6324354233799906,0.3212349305780127,-26.95287269388811,-28.9002806971711,0.0,-26.320402083725153,0.6439084016483535,-1.7326347437416518,65,5.6622876557191395,1.636812559682013,0.0001,0.001,0.0,8831,1.0,-163.64149241910698,0.0,0.0,30.0,13.38766676884647,0,57.34601132581732
30.0,0.6323979889402653,79.57696684174898,0.6323979889402653,0.47654238920164577,-26.934585786885744,-28.884553820461708,0.0,-26.301334858593712,0.644071657031472,-1.7299007323934212,66,5.646939236503275,1.610907452514892,0.0001,0.001,0.0,8855,1.0,-163.10969450297452,0.0,0.0,30.0,13.402570178135766,0,56.43672778304252
30.0,0.6320045330951038,79.72054132355089,0.6320045330951038,0.6064257045443433,-26.875191380638867,-28.832707124495606,0.0,-26.239653421227352,0.6445966925368507,-1.7215385986930696,67,5.599910394265233,1.5711500681900759,0.0001,0.001,0.0,8929,1.0,-161.461060881806,0.0,0.0,30.0,13.446716416322712,0,55.06047471481681
30.0,0.631628311946344,79.68645431266336,0.631628311946344,0.3813265895161078,-26.885308958415205,-28.84105769569776,0.0,-26.250314351891404,0.6445212627923732,-1.723259929103854,68,5.609559071019858,1.5976837817685707,0.0001,0.001,0.0,8914,1.0,-161.78599967609242,0.0,0.0,30.0,13.436521535278334,0,55.98617158088757
30.0,0.633380327146426,79.7779563409389,0.633380327146426,0.017992569193205323,-26.851543054600082,-28.812080529534494,0.0,-26.21508936380443,0.6448013944748232,-1.7182043910127263,69,5.581268140209868,1.5448326094564164,0.0001,0.001,0.0,8959,1.0,-160.80837701542762,0.0,0.0,30.0,13.464375813713888,0,54.11535725445906
30.0,0.6323089693825873,79.76856841044635,0.6323089693825873,0.9320983254704522,-26.851995719372006,-28.81206240698326,0.0,-26.215691804671298,0.6447871479603828,-1.7185276461360026,70,5.582626172398392,1.5321424685845404,0.0001,0.001,0.0,8957,1.0,-160.84449364000278,0.0,0.0,30.0,13.461747449910533,0,53.66506616138102
30.0,0.63292699903274,79.70096664667841,0.63292699903274,0.2018827076664057,-26.876764959329954,-28.833294712820773,0.0,-26.24153905176395,0.6445634193590041,-1.7222507907102038,71,5.603452140775611,1.5606620972539151,0.0001,0.001,0.0,8923,1.0,-161.5639060953341,0.0,0.0,30.0,13.441180677913112,0,54.673652158289244
30.0,0.6336170224279062,79.72173064750825,0.6336170224279062,0.614420423540861,-26.873599079462632,-28.83118413685538,0.0,-26.23804215773529,0.6446020456387329,-1.7213946297267304,72,5.598880179171332,1.5543598618942234,0.0001,0.001,0.0,8931,1.0,-161.42129461099847,0.0,0.0,30.0,13.447156305478035,0,54.45186491528826
30.0,0.631783073444443,79.75566897370011,0.631783073444443,0.7486847799758768,-26.853270710715027,-28.812684033525127,0.0,-26.217172566381446,0.6447552185953618,-1.719006032618594,73,5.585744609540834,1.5397732587374036,0.0001,0.001,0.0,8952,1.0,-160.94070182951057,0.0,0.0,30.0,13.458062159308945,0,53.94107741776141
30.0,0.6322658155937084,79.78194698375977,0.6322658155937084,0.35127804910478955,-26.84601642683476,-28.806790067949287,0.0,-26.209499063136082,0.6448138064722329,-1.7177180130529215,74,5.5785538942200406,1.54177121377195,0.0001,0.001,0.0,8963,1.0,-160.7006717851961,0.0,0.0,30.0,13.46589144528429,0,54.010651383644465
30.0,0.6336490219115976,79.87521197951588,0.6336490219115976,0.7357486518096318,-26.807209858072174,-28.772901409152006,0.0,-26.169203499417396,0.6451408536291924,-1.712285982658151,75,5.548329819109977,1.5196600252564394,0.0001,0.001,0.0,9012,1.0,-159.64196294375554,0.0,0.0,30.0,13.494640459030757,0,53.231800340753885
30.0,0.6343833836751748,79.90193294542289,0.6343833836751748,0.015793392919260615,-26.796135950854147,-28.763237477900365,0.0,-26.15770266573727,0.6452493976916716,-1.7107337038233394,76,5.539722991689751,1.5161552668089409,0.0001,0.001,0.0,9026,1.0,-159.340734392116,0.0,0.0,30.0,13.502878989556,0,53.12635621743025
30.0,0.6340508136780818,79.99690906430666,0.6340508136780818,0.01301337908928423,-26.75746498691008,-28.729578605108973,0.0,-26.117513092299927,0.6455887827947651,-1.7052694353107216,77,5.509531680440771,1.4908324263231314,0.0001,0.001,0.0,9076,1.0,-158.28678986828072,0.0,0.0,30.0,13.532135601657133,0,52.229960368945
30.0,0.6341798025503801,79.99219809581983,0.6341798025503801,0.5465235575117161,-26.762431229746973,-28.73427554437087,0.0,-26.122554703363804,0.6455260090318953,-1.705740493795339,78,5.51212789415656,1.486809550194432,0.0001,0.001,0.0,9071,1.0,-158.3874360707469,0.0,0.0,30.0,13.53045723825667,0,52.09041337780766
