ReturnsMean,WeightMean,WeightMax,Eta,DualReg,OmegaBefore,Traj,Wins,ReturnsStd,TimestepsMean,NormDeltaOmega,WeightMin,ITERATIONS,DualBefore,DualAfter,ConfortViolation,LossReg,TimestepsStd,Omega,Epsilon,WeightMedian,RewardStd,DeltaOmega,NormDeltaVar,Primal,RewardMean
1947.6405079094195,2.376359157487853e-05,1.0,0.924636908513954,0.0001,2.20549063691013,251,96.41434262948208,73.94901744627593,199.984,0.005651635076791894,2.376359157487853e-05,1488,9.742413796271384,9.742406831297352,0,0.0,7.3206382235430825,2.1998390018333382,0.001,0.8982426348321522,0.1356228512337074,-0.005651635076791894,0.024261476094540213,9.742139291696637,9.738978585230775
1949.029320483335,5.333088066616798e-05,1.0,0.9999402294186065,0.0001,2.1998390018333382,250,93.2,48.16499170778266,200.1285140562249,0.006081494150089739,5.333088066616798e-05,1489,9.74337610837667,9.743376104807464,0,0.0,4.607435735529182,2.1937575076832485,0.001,0.9123194983924134,0.1830459937674863,-0.006081494150089739,0.1851601620438715,9.743116404317634,9.738588955298434
1953.3075797315098,1.534734498499841e-05,1.0,0.8875149366502045,0.0001,2.1937575076832485,250,96.8,32.31382145673569,200.5140562248996,0.006042130592410988,1.534734498499841e-05,1490,9.744716465395086,9.74470012658799,0,0.0,3.0696079856544847,2.1877153770908375,0.001,0.9035196584692297,0.12785352455710258,-0.006042130592410988,0.1440293868894497,9.744391086391678,9.741534810160799
1947.6626132337044,5.283940153312699e-05,1.0,0.9999370545961825,0.0001,2.1877153770908375,251,93.62549800796812,51.88868395617842,199.952,0.0052281582236415325,5.283940153312699e-05,1491,9.745322712121427,9.745322708163027,0,0.0,5.02450952830224,2.182487218867196,0.001,0.9056324825191586,0.17768393469744367,-0.0052281582236415325,0.24330770574680521,9.745059838476994,9.740697949088318
1950.1056691285619,5.278068039203279e-05,1.0,0.9998587772217218,0.0001,2.182487218867196,250,94.39999999999999,63.44005533853099,200.15261044176708,0.006280055789586125,5.278068039203279e-05,1492,9.747393753685627,9.747393733758205,0,0.0,6.265927753757831,2.17620716307761,0.001,0.906867470731645,0.16669042996383449,-0.006280055789586125,0.18809720255798343,9.74705267078125,9.743152870434562
1954.10934227328,5.2811070937006364e-05,1.0,0.9998691782967344,0.0001,2.17620716307761,250,95.6,29.315264990533105,200.53012048192772,0.005448489830433889,5.2811070937006364e-05,1493,9.74837871452929,9.748378697430365,0,0.0,2.7419279826044534,2.170758673247176,0.001,0.908758108152157,0.14908906717760678,-0.005448489830433889,0.09699281350314375,9.748048040593488,9.744588184505682
1949.5618630206156,1.5720707697919352e-05,1.0,0.8897355130740282,0.0001,2.170758673247176,250,96.0,73.00674964511927,200.00803212851406,0.006158621672696096,1.5720707697919352e-05,1494,9.750947108805338,9.750931967031487,0,0.0,7.245545352337739,2.16460005157448,0.001,0.9064742359162637,0.14197532650318856,-0.006158621672696096,0.44226806273300223,9.750625823237439,9.747436161873486
1954.968421728605,6.277907501367446e-06,1.0,0.8216112695156833,0.0001,2.16460005157448,250,98.0,50.47891918802476,200.49799196787149,0.007611796329196618,6.277907501367446e-06,1495,9.753099239012839,9.753057576752699,0,0.0,5.025337006814964,2.1569882552452833,0.001,0.8999206211761036,0.10234720155600534,-0.007611796329196618,0.2255928775369736,9.752679160945133,9.750540074389708
1950.2533454140034,1.326579420712409e-05,1.0,0.8762695657353591,0.0001,2.1569882552452833,250,96.0,79.34337450360732,200.0120481927711,0.006897269024993324,1.326579420712409e-05,1496,9.75417569436493,9.754156354507527,0,0.0,7.950389310116609,2.15009098622029,0.001,0.9083945020447379,0.1417620458989472,-0.006897269024993324,0.39868724314106635,9.753833581257135,9.75069783464468
1945.2748225734365,1.7670194615525347e-05,1.0,0.8996708028602224,0.0001,2.15009098622029,251,95.61752988047809,106.48380873071385,199.476,0.0069702787915395525,1.7670194615525347e-05,1497,9.755668824896436,9.755656611714654,0,0.0,10.673023189331127,2.1431207074287504,0.001,0.9074908829229542,0.14855908614544122,-0.0069702787915395525,0.014114766563285435,9.755362169114223,9.75197596224788
1948.9813362670543,2.528007300830724e-05,1.0,0.9297508887389068,0.0001,2.1431207074287504,251,95.61752988047809,81.49872168539072,199.836,0.0056663432739276764,2.528007300830724e-05,1498,9.756691796615522,9.756685962220768,0,0.0,8.06480650728832,2.1374543641548227,0.001,0.9154194628003829,0.14900230356673047,-0.0056663432739276764,0.5549407208210511,9.756423673429792,9.752926962359208
1949.5915856306735,1.5129081116364036e-05,1.0,0.8872635345429737,0.0001,2.1374543641548227,251,96.41434262948208,93.29327183948915,199.848,0.007187890043102385,1.5129081116364036e-05,1499,9.75875727832299,9.758741205413829,0,0.0,9.30424075354889,2.1302664741117203,0.001,0.9072646189142042,0.13517249405275503,-0.007187890043102385,0.306524239045117,9.758431952882939,9.755408888603634
1955.679761438631,5.8349949421503675e-06,1.0,0.8173926682493832,0.0001,2.1302664741117203,250,98.0,59.548464045067014,200.40963855421685,0.007148076138769444,5.8349949421503675e-06,1500,9.76100532736863,9.760961656125447,0,0.0,5.9178502241083635,2.123118397972951,0.001,0.8978778030389497,0.10236737226087858,-0.007148076138769444,0.037418175898478186,9.76057777962246,9.758453378392531
1952.392498089145,8.412582113148e-06,1.0,0.8428892850424148,0.0001,2.123118397972951,250,98.0,83.64141203501096,200.0562248995984,0.006713948863359409,8.412582113148e-06,1501,9.761787595661664,9.761755567642638,0,0.0,8.374088178237082,2.1164044491095915,0.001,0.9035177795926774,0.10309332435271042,-0.006713948863359409,0.16984764648992134,9.761403502627845,9.759172751945526
1946.3648033996474,2.5361807817592797e-05,1.0,0.9306960846831119,0.0001,2.1164044491095915,251,95.2191235059761,99.70846747557022,199.464,0.005836412810608316,2.5361807817592797e-05,1502,9.761930991909583,9.76192540029107,0,0.0,9.857418729058839,2.110568036298983,0.001,0.9139512372777674,0.15530521507831854,-0.005836412810608316,0.0055122195085472265,9.761664087825507,9.758005597936883
1957.7955249557558,5.913763202045023e-06,1.0,0.8183685347172382,0.0001,2.110568036298983,250,97.6,41.80746467397111,200.54618473895582,0.006353681373783893,5.913763202045023e-06,1503,9.764973909455268,9.76493138513283,0,0.0,4.141919541948629,2.1042143549251993,0.001,0.9015282278593317,0.11117880980094524,-0.006353681373783893,0.023253484010747914,9.764548805220576,9.762258075141244
1956.049914234047,1.3428231003520302e-05,1.0,0.8782109738818604,0.0001,2.1042143549251993,250,96.8,39.602405439071845,200.38152610441767,0.005838447720808215,1.3428231003520302e-05,1504,9.764832453501901,9.764813213238456,0,0.0,3.715135124905487,2.098375907204391,0.001,0.9084256220743111,0.12804616020215254,-0.005838447720808215,0.003452572243724371,9.764492592190969,9.76166318752108
1954.3186765588437,8.57503961714422e-06,1.0,0.8446284412696364,0.0001,2.098375907204391,250,97.2,78.71829327872709,200.140562248996,0.007037729453232888,8.57503961714422e-06,1505,9.767712136195318,9.767681826402985,0,0.0,7.866884566093845,2.091338177751158,0.001,0.9050268558469291,0.12002067449867133,-0.007037729453232888,0.05074823803956407,9.767331858951879,9.764769478609432
