DualReg,Epsilon,Wins,DualBefore,TimestepsStd,DualAfter,LossReg,Primal,WeightMedian,Eta,TimestepsMean,ConfortViolation,DeltaOmega,Omega,WeightMax,RewardMean,NormDeltaOmega,NormDeltaVar,RewardStd,OmegaBefore,WeightMin,ReturnsStd,WeightMean,Traj,ITERATIONS,ReturnsMean
0.0001,0.001,0.0,-2.121158518347796,3.630173643240443,-23.71163395289805,0.0,-23.32112409659404,0.6362387338951188,62.490789394649596,8.349198396793588,0,0.04641277633622565,27.695671428119635,1.0,-24.922954096193724,0.04641277633622565,0.015645797923167736,9.196701982954867,27.64925865178341,0.6216148973375741,102.57943001950791,0.6216148973375741,5989,14,-208.0813275395003
0.0001,0.001,0.0,-2.1182905480928724,3.6704599287620603,-23.807860580320128,0.0,-23.4142317084987,0.6360596635459584,62.738534213363124,8.32711525649567,0,0.04830500173677876,27.743976429856414,1.0,-25.028392141256077,0.04830500173677876,0.014905841053130923,9.250671590801081,27.695671428119635,0.6227413660277569,104.21912949562021,0.6227413660277569,6005,15,-208.41484067989435
0.0001,0.001,0.0,-2.0987908327294336,3.54778031153886,-23.839454711873984,0.0,-23.439350053517664,0.6370535323718711,63.253813288603915,8.166122182293368,0,0.049172006729619966,27.793148436586034,1.0,-25.080024901985972,0.049172006729619966,0.016508299679223848,9.373072760908157,27.743976429856414,0.6233361428297297,101.20137294638742,0.6233361428297297,6123,16,-204.80670578010296
0.0001,0.001,0.0,-2.080343707681698,3.3533269518880053,-23.874437965327395,0.0,-23.46795464058205,0.6379291313075917,63.75593170300034,8.015073765234124,0,0.04941960476865148,27.842568041354685,1.0,-25.134692377846818,0.04941960476865148,0.676403130386982,9.492765230598993,27.793148436586034,0.6243856201308096,96.13379215295726,0.6243856201308096,6237,17,-201.45030276419268
0.0001,0.001,0.0,-2.0758644168779816,3.373225181409836,-23.96568699743792,0.0,-23.55561454483415,0.6378403891868475,64.03690533135091,7.981481481481482,0,0.04922025993161938,27.891788301286304,1.0,-25.236669466237124,0.04922025993161938,0.011638700450416015,9.555609284419724,27.842568041354685,0.6253896175539069,97.14378278075823,0.6253896175539069,6265,18,-201.42784870306477
0.0001,0.001,0.0,-2.066689224549891,3.3862035946156785,-24.038608841762972,0.0,-23.62391800311898,0.6380961369824153,64.39649890616259,7.907940525150269,0,0.04987766830077689,27.94166596958708,1.0,-25.323610386677494,0.04987766830077689,0.01365485957888428,9.638967599226014,27.891788301286304,0.6239158036669874,97.97004843227592,0.6239158036669874,6323,19,-200.25664062833002
0.0001,0.001,0.0,-2.0459730616602627,3.1994340723237142,-24.060709302522234,0.0,-23.638983287615012,0.6391693015615305,64.94043981656947,7.74577846630519,0,0.04928508564072942,27.99095105522781,1.0,-25.367509218563402,0.04928508564072942,0.014691913855285845,9.770975394033881,27.94166596958708,0.6251865161109853,93.01310798831594,0.6251865161109853,6456,20,-196.49042854309104
0.0001,0.001,0.0,-2.0515806628970745,3.2529070721560034,-24.19784994578515,0.0,-23.77446438904272,0.6383601617209386,65.0680881851018,7.7898099096291675,0,0.05102518482128815,28.0419762400491,1.0,-25.509126648566554,0.05102518482128815,0.5597611675992005,9.793909281849075,27.99095105522781,0.6257719221965599,95.02789862869092,0.6257719221965599,6419,21,-198.71219627062882
0.0001,0.001,0.0,-2.0287658982180687,3.100221752608851,-24.21136482866281,0.0,-23.780321028405233,0.6395330519344824,65.65392762488393,7.613920194943649,0,0.05099561090585425,28.092971850954953,1.0,-25.546422589301017,0.05099561090585425,0.3100119810121997,9.937569820440608,28.0419762400491,0.6253081889123869,90.9829963672168,0.6253081889123869,6567,22,-194.50873393850537
0.0001,0.001,0.0,-2.0315706373912135,3.0841931701639895,-24.338832957442886,0.0,-23.905454357038344,0.6389336239039112,65.83149749930543,7.634697617593158,0,0.051401124565511935,28.144372975520465,1.0,-25.680510592132215,0.051401124565511935,0.3234253060025834,9.973589323430163,28.092971850954953,0.6250895969181112,90.98288375699418,0.6250895969181112,6549,23,-196.0609374960041
0.0001,0.001,0.0,-2.010558599293651,2.9698979272064507,-24.362421947937158,0.0,-23.921518094084885,0.63996853652709,66.40058630898112,7.475927033492823,0,0.053135498242408374,28.197508473762873,1.0,-25.727415498971517,0.053135498242408374,0.35224379553812196,10.113400665426248,28.144372975520465,0.6265093865478171,88.03621920718896,0.6265093865478171,6689,24,-192.33413674021722
0.0001,0.001,0.0,-2.0052397848813976,2.9688482938380845,-24.45750957272777,0.0,-24.012357851626152,0.6399182932327757,66.71968163921403,7.435668600327235,0,0.05429027434594147,28.251798748108815,1.0,-25.83524081610048,0.05429027434594147,0.012906281596321586,10.186961222714961,28.197508473762873,0.6265617375291288,88.47047302608608,0.6265617375291288,6724,25,-192.09777998134305
0.0001,0.001,0.0,-1.9879090854487447,2.852960941882147,-24.497934866695235,0.0,-24.04583523004516,0.6406634900612063,67.23833470530319,7.309356725146199,0,0.05422124333024314,28.306019991439058,1.0,-25.8971002411504,0.05422124333024314,0.02222249731502432,10.314171492654351,28.251798748108815,0.6283827820910155,85.4244909985246,0.6283827820910155,6841,26,-189.29238555213158
0.0001,0.001,0.0,-1.9871323980893816,2.8338979954078236,-24.61684881159385,0.0,-24.161341416797775,0.6402688207795444,67.49126118682,7.303096698802221,0,0.055135204611435285,28.361155196050493,1.0,-26.026002015590944,0.055135204611435285,0.2008900146944356,10.370096599227372,28.306019991439058,0.6276750674831371,85.2914066920457,0.6276750674831371,6847,27,-190.0694804687231
0.0001,0.001,0.0,-1.9772300353114416,2.795412214036588,-24.693098185361272,0.0,-24.23211599195658,0.6405373191207903,67.89562972688063,7.231559155336997,0,0.05622912827108095,28.417384324321574,1.0,-26.118903755411672,0.05622912827108095,0.014192037645123955,10.46702560246633,28.361155196050493,0.6272929526590091,84.55945317376104,0.6272929526590091,6915,28,-188.88103711132086
0.0001,0.001,0.0,-1.974606133968628,2.7657515865603632,-24.804884968400135,0.0,-24.339990843728913,0.640249789908272,68.18309405177767,7.21174094908409,0,0.0559270683389812,28.473311392660555,1.0,-26.242279099302216,0.0559270683389812,0.4044793324110424,10.532421590617377,28.417384324321574,0.6277712822190553,84.0921720200315,0.6277712822190553,6934,29,-189.24952114392033
0.0001,0.001,0.0,-1.965155718720908,2.742938685018512,-24.88803244489804,0.0,-24.417533580497587,0.6404738588248735,68.59285009937945,7.144469848528151,0,0.05752036613584366,28.5308317587964,1.0,-26.342440694535647,0.05752036613584366,0.009291133764332342,10.630811365718115,28.473311392660555,0.6276320220131367,83.83389995039883,0.6276320220131367,6999,30,-188.20214941999308
0.0001,0.001,0.0,-1.9610008319033474,2.707060380455901,-24.998217945721564,0.0,-24.523236564515173,0.6402900778279861,68.91880589682488,7.114985057634837,0,0.05820554000566602,28.589037298802065,1.0,-26.465993306105215,0.05820554000566602,0.4649331403262911,10.706456420983057,28.5308317587964,0.6272272845625395,83.18490108018756,0.6272272845625395,7028,31,-188.30519439521294
0.0001,0.001,0.0,-1.9574299454020918,2.7022898071296555,-25.112590890734946,0.0,-24.633194226513506,0.6400656631778759,69.23837030497359,7.088060124787295,0,0.05977738557348289,28.648814684375548,1.0,-26.593497629371917,0.05977738557348289,0.01618723242159633,10.780400978312654,28.589037298802065,0.6273825574052917,83.49424371144495,0.6273825574052917,7053,32,-188.48965754949143
0.0001,0.001,0.0,-1.9484972354244998,2.672416544426612,-25.201657575622004,0.0,-24.71653094667468,0.6401773718757874,69.65089792078075,7.026563598032326,0,0.06029316048391209,28.70910784485946,1.0,-26.6999238746951,0.06029316048391209,0.025054345185438864,10.879909337737656,28.648814684375548,0.6277892275468783,83.02144933380755,0.6277892275468783,7116,33,-187.6088430924235
0.0001,0.001,0.0,-1.9367819786061153,2.571662627541916,-25.27662330491037,0.0,-24.785043941991624,0.6405282691658183,70.11255141368024,6.944992360050007,0,0.0609483197252878,28.770056164584748,1.0,-26.794576904114646,0.0609483197252878,0.30699015010298714,10.993283992443041,28.70910784485946,0.6280571035542222,80.32818785793226,0.6280571035542222,7200,34,-186.08925710252623
0.0001,0.001,0.0,-1.9227947149952493,2.5025635664693544,-25.342443152007228,0.0,-24.84370587922602,0.6410053611583197,70.62112138126052,6.846459389124777,0,0.062087203364704635,28.832143367949453,1.0,-26.882332185806685,0.062087203364704635,0.016421902804413836,11.119789551080148,28.770056164584748,0.6290755008354962,78.63491562013031,0.6290755008354962,7302,35,-184.04074981896304
0.0001,0.001,0.0,-1.9122848723522308,2.4738685843116257,-25.42867631873357,0.0,-24.92344091296126,0.6412101057903458,71.07966090518957,6.77622661968013,0,0.06417895988633049,28.896322327835783,1.0,-26.988329502838617,0.06417895988633049,0.018745051113505516,11.232525261928366,28.832143367949453,0.6278357747407015,78.18107711118063,0.6278357747407015,7379,36,-182.87711545516953
0.0001,0.001,0.0,-1.9035146616484622,2.4444173873187482,-25.524482108027872,0.0,-25.01307382577513,0.6412922622671576,71.51252513234301,6.7173182856375115,0,0.0637517666447387,28.96007409448052,1.0,-27.102830178595834,0.0637517666447387,0.013099460158710875,11.338382411067846,28.896322327835783,0.6276905670498883,77.69546399711038,0.6276905670498883,7444,37,-182.05759454470007
0.0001,0.001,0.0,-1.8986302126417727,2.425633973828865,-25.641827578435752,0.0,-25.12511064138742,0.6411194778471074,71.88270322038272,6.684850915897847,0,0.06529991797074075,29.025374012451262,1.0,-27.236048827193617,0.06529991797074075,0.010584972829513411,11.426810742167959,28.96007409448052,0.6283921271497821,77.52737045728033,0.6283921271497821,7480,38,-182.06940419703167
0.0001,0.001,0.0,-1.894647537852169,2.4665157925008625,-25.76932038278552,0.0,-25.247322971666442,0.6408759373682104,72.24903640145853,6.658543081635371,0,0.06677697932271798,29.09215099177398,1.0,-27.37926407174678,0.06677697932271798,0.013736901669440965,11.513802247650652,29.025374012451262,0.6281359804195583,79.31276418965973,0.6281359804195583,7510,39,-182.3076158405588
0.0001,0.001,0.0,-1.8845585613614562,2.39955473719917,-25.863234208662725,0.0,-25.33440164896828,0.6410322732411742,72.72048799037391,6.591034937376401,0,0.06701927702938804,29.15917026880337,1.0,-27.49393467966379,0.06701927702938804,0.5091334378119102,11.630816303785803,29.09215099177398,0.628718655858844,77.62172404950512,0.628718655858844,7586,40,-181.21215276744127
0.0001,0.001,0.0,-1.873666377250344,2.2824620619076965,-25.951775726281173,0.0,-25.4158389777366,0.6412672726746578,73.20728543398289,6.518320511148781,0,0.067939728825813,29.22710999762918,1.0,-27.604103170551543,0.067939728825813,0.31566844708972425,11.752687998876217,29.15917026880337,0.6281283546162288,74.28743553763837,0.6281283546162288,7670,41,-179.92432578415875
0.0001,0.001,0.0,-1.8700123626759666,2.3178968758881866,-26.08677755944847,0.0,-25.54531712753616,0.6409532502454609,73.58356419688127,6.496101871101871,0,0.0695580917277141,29.296668089356896,1.0,-27.755526878382703,0.0695580917277141,0.13586271404081238,11.842659984990703,29.22710999762918,0.6291632492864889,75.91061070174119,0.6291632492864889,7697,42,-180.3024610236461
0.0001,0.001,0.0,-1.864053795823561,2.244527023376931,-26.209905631945833,0.0,-25.66225830870363,0.6408069019682776,74.00275702575951,6.457375355205373,0,0.07043042669253552,29.36709851604943,1.0,-27.89720799180183,0.07043042669253552,0.19473207219843713,11.945028703963967,29.296668089356896,0.6294570065486641,73.98512108353061,0.6294570065486641,7743,43,-180.14186151575564
0.0001,0.001,0.0,-1.849330883491899,2.1950365428971925,-26.282878956811444,0.0,-25.726697719756416,0.6412551518762727,74.57711936207312,6.362861142929871,0,0.07192001161190831,29.43901852766134,1.0,-27.996349756864163,0.07192001161190831,0.6953536340767366,12.092413714334858,29.36709851604943,0.6290499196490357,72.77737955135274,0.6290499196490357,7858,44,-178.13515508563302
0.0001,0.001,0.0,-1.845286868770435,2.1889194676379833,-26.423430555365396,0.0,-25.86122434337269,0.640953980754691,74.98041465041216,6.33717834960071,0,0.07360858644755552,29.512627114108895,1.0,-28.154852005661642,0.07360858644755552,0.44639024872734,12.190089875857677,29.43901852766134,0.6289699322222595,73.03750709079195,0.6289699322222595,7890,45,-178.42043336091805
0.0001,0.001,0.0,-1.8392816438678483,2.167902581204092,-26.552847098752533,0.0,-25.984037255251003,0.6407802895770773,75.41948602711615,6.299231447650246,0,0.07428530352286344,29.58691241763176,1.0,-28.30406896533193,0.07428530352286344,0.6410496749138114,12.29840544945334,29.512627114108895,0.6272241990206058,72.79951983190776,0.6272241990206058,7938,46,-178.2920916975691
0.0001,0.001,0.0,-1.8373337876532196,2.11279137308641,-26.710588094572163,0.0,-26.136070364314364,0.6403487101193857,75.79695058924187,6.2874748490945676,0,0.07626541724001967,29.663177834871778,1.0,-28.478638498041267,0.07626541724001967,0.0024670513734554624,12.388560120671103,29.58691241763176,0.6281510944154596,71.41791821066391,0.6281510944154596,7953,47,-179.0597034722453
0.0001,0.001,0.0,-1.8253151445165705,2.0997244123626455,-26.809413488061857,0.0,-26.226380087054388,0.6405660778900601,76.35662636811733,6.211978131212724,0,0.0773842222762049,29.740562057147983,1.0,-28.603404702530078,0.0773842222762049,0.37884362308345404,12.532141464437696,29.663177834871778,0.6279866931628831,71.47454436954729,0.6279866931628831,8049,48,-177.68256458099114
0.0001,0.001,0.0,-1.8260808557062862,2.1024432910431687,-26.991656632335193,0.0,-26.403311261225934,0.6399270399954209,76.70367702776744,6.216861477244467,0,0.07860275571069053,29.819164812858673,1.0,-28.801074743689803,0.07860275571069053,0.620325061677244,12.612948487185465,29.740562057147983,0.6280416534450336,72.01210108211127,0.6280416534450336,8043,49,-179.05177739601922
0.0001,0.001,0.0,-1.8216348997307452,2.0756971261586643,-27.142129887239193,0.0,-26.547019482295806,0.6396166949531619,77.1434013944361,6.189403317652884,0,0.08086356949598539,29.90002838235466,1.0,-28.97169503055275,0.08086356949598539,0.24865328709674828,12.721271803334343,29.819164812858673,0.6284573881499389,71.57161089605727,0.6284573881499389,8079,50,-179.31762254737367
0.0001,0.001,0.0,-1.8136643429431518,2.0347793362522615,-27.277517333694927,0.0,-26.67438918593621,0.6395293652674278,77.66132738810215,6.140383198231393,0,0.08201594308361493,29.982044325438274,1.0,-29.131223361281823,0.08201594308361493,0.012856498354063562,12.852257581253047,29.90002838235466,0.6279687462238047,70.67908482865921,0.6279687462238047,8143,51,-178.87760169116527
0.0001,0.001,0.0,-1.8019840272947145,1.985379152770358,-27.387638940362166,0.0,-26.77540953438747,0.6396828815718473,78.24509131405459,6.068827385287691,0,0.017955674561726198,30.0,1.0,-29.26902068302653,0.017955674561726198,0.02928714540998074,13.003515971010897,29.982044325438274,0.6276085956823971,69.4494738274573,0.6276085956823971,8239,52,-177.62789758373597
0.0001,0.001,0.0,-1.7960543191110403,1.9275525239277738,-27.39203256221424,0.0,-26.776781381684057,0.6399166604243576,78.43795030006133,6.032943163991795,0,0.0,30.0,1.0,-29.282809773411785,0.0,0.26621778775799737,13.055927612792372,30.0,0.6265842637490843,67.52738854676647,0.6265842637490843,8288,53,-176.66073628848366
0.0001,0.001,0.0,-1.7968792711765857,1.9949844196397228,-27.396094229425533,0.0,-26.78111700993521,0.6398690914711394,78.42048481202059,6.03792270531401,0,0.0,30.0,1.0,-29.28598980055108,0.0,0.5997102018949882,13.05084488170112,30.0,0.6286972660740213,69.89656965910815,0.6286972660740213,8281,54,-176.8258927801728
0.0001,0.001,0.0,-1.7983094226881164,2.013838740135954,-27.403605530516103,0.0,-26.78908373764287,0.6397718984395375,78.39144196989203,6.046323173681664,0,0.0,30.0,1.0,-29.292032625791986,0.0,0.96928258227081,13.042363552727696,30.0,0.628215253261067,70.54092756693393,0.628215253261067,8269,55,-177.10722283957776
0.0001,0.001,0.0,-1.7886414633655527,1.9314494426728028,-27.338021815740973,0.0,-26.72088674556868,0.6404130723895897,78.55794634773348,5.988621391783447,0,0.0,30.0,1.0,-29.235022187933282,0.0,0.6129946328151465,13.092647265482219,30.0,0.6280808242847551,67.67172566910082,0.6280808242847551,8350,56,-175.07809593051655
0.0001,0.001,0.0,-1.7923009499263982,1.9935297180107625,-27.364637825992265,0.0,-26.74843723287426,0.6401525662385885,78.49844691736627,6.010579466217841,0,0.0,30.0,1.0,-29.258551187307205,0.0,0.7804798546035633,13.074435178386059,30.0,0.6287383859887667,69.83238634234264,0.6287383859887667,8319,57,-175.86137807170755
0.0001,0.001,0.0,-1.792220748795101,2.004778272367735,-27.36148034489851,0.0,-26.74534118878209,0.6401948601802062,78.49453355875166,6.009856953960813,0,0.0,30.0,1.0,-29.255222863432042,0.0,0.49815891831920583,13.07359602240457,30.0,0.6275602303796739,70.22441862325799,0.6275602303796739,8320,58,-175.81893568241904
0.0001,0.001,0.0,-1.785930200844393,1.9152913009235821,-27.321519374471983,0.0,-26.703586084152633,0.6405825879916567,78.60873445162387,5.972524190658225,0,0.0,30.0,1.0,-29.221117115406244,0.0,0.52185791940691,13.107757541291889,30.0,0.6288803010597301,67.10131728334346,0.6288803010597301,8372,59,-174.52515735800452
0.0001,0.001,0.0,-1.779659528389742,1.9156897050331625,-27.27615906009617,0.0,-26.656609737868614,0.6409800148462096,78.7114568746581,5.9345916429249765,0,0.0,30.0,1.0,-29.181092421276972,0.0,0.018264581710550207,13.139190915828424,30.0,0.628829090423774,67.11779323009665,0.628829090423774,8425,60,-173.1755345924814
0.0001,0.001,0.0,-1.7725231067419567,1.8813712166250092,-27.228980968097535,0.0,-26.607438263091012,0.6414255443388381,78.83798108673793,5.892857142857143,0,0.0,30.0,1.0,-29.14044203981639,0.0,0.5278672120308213,13.177334852880827,30.0,0.6293626317486651,65.9005477298668,0.6293626317486651,8485,61,-171.7210429492987
0.0001,0.001,0.0,-1.7767749142574385,1.8814960809981285,-27.258415223613426,0.0,-26.638020520682126,0.6411578335650744,78.76513979210374,5.91796875,0,0.0,30.0,1.0,-29.166100816659974,0.0,0.7313040428055958,13.15519130559795,30.0,0.6299465969784207,65.8910347548566,0.6299465969784207,8449,62,-172.60459030011594
0.0001,0.001,0.0,-1.768996251197489,1.8792350306680823,-27.207118005716694,0.0,-26.584542240672604,0.641615907553148,78.9034717712276,5.871285965942454,0,0.0,30.0,1.0,-29.121944480869484,0.0,0.6690534237872915,13.196893434258152,30.0,0.6304065012686385,65.84193325112456,0.6304065012686385,8516,63,-170.97872787883875
0.0001,0.001,0.0,-1.7659078298090423,1.8028208988948815,-27.185164423321172,0.0,-26.561766420909077,0.6418410908558061,78.9555585594188,5.853881278538813,0,0.0,30.0,1.0,-29.102703199989552,0.0,0.24821534167647213,13.212831273644827,30.0,0.6303445304358493,63.14377915788485,0.6303445304358493,8542,64,-170.36366441296607
0.0001,0.001,0.0,-1.7639964866335425,1.791569704690072,-27.169658665459064,0.0,-26.545817028642976,0.6419735816753922,78.98364748058121,5.842818744887227,0,0.0,30.0,1.0,-29.08868352624163,0.0,0.013137915418977733,13.221679094521464,30.0,0.6308611773021129,62.76551154500279,0.6308611773021129,8558,65,-169.96061929033945
0.0001,0.001,0.0,-1.7596423665933336,1.8025363680431183,-27.142808716651558,0.0,-26.517675187655193,0.6422190683760012,79.06538740500802,5.816965324645102,0,0.0,30.0,1.0,-29.066042889231067,0.0,0.5541936257273216,13.246121189732209,30.0,0.6296201215283457,63.14794601279943,0.6296201215283457,8595,66,-169.07387206179365
0.0001,0.001,0.0,-1.7499366905660412,1.7446219854263347,-27.07491110889584,0.0,-26.44714351099067,0.6428243352408878,79.23167618168127,5.761235307674579,0,0.0,30.0,1.0,-29.006815366857346,0.0,0.39635527592228836,13.296909443155702,30.0,0.6315458541109484,61.10992307817575,0.6315458541109484,8679,67,-167.11569357578628
0.0001,0.001,0.0,-1.751495678910599,1.7237192594896533,-27.08482954927766,0.0,-26.457520715393148,0.642743539887112,79.20283154516076,5.770225043277553,0,0.0,30.0,1.0,-29.01523878502882,0.0,0.2317826580285473,13.288216848809006,30.0,0.6312537584094586,60.388838413789045,0.6312537584094586,8666,68,-167.42499318367427
0.0001,0.001,0.0,-1.7466957055816676,1.7367076556633545,-27.052542312531056,0.0,-26.423883542141173,0.6430162214553558,79.28789654430213,5.742476453020905,0,0.0,30.0,1.0,-28.987377339319984,0.0,0.5267724554918308,13.314042780624844,30.0,0.6315975392520465,60.83517351801249,0.6315975392520465,8707,69,-166.45922148533526
0.0001,0.001,0.0,-1.749575907150214,1.738172364644555,-27.07269459777918,0.0,-26.44482201515305,0.6428331222491759,79.238301307312,5.758926514627966,0,0.0,30.0,1.0,-29.00493977031579,0.0,0.5527656928902612,13.29887896959466,30.0,0.6316881350208865,60.89179714210933,0.6316881350208865,8683,70,-167.03640832158382
0.0001,0.001,0.0,-1.7390702018841453,1.7084537112956744,-26.99875734310243,0.0,-26.36802762520383,0.6435169789308359,79.4183902523167,5.698734754359968,0,0.0,30.0,1.0,-28.94041924024056,0.0,0.41264998013274035,13.35401350138015,30.0,0.6326364760946593,59.84310256727457,0.6326364760946593,8774,71,-164.92289652352733
0.0001,0.001,0.0,-1.7411038255675322,1.7256838139056037,-27.01392513797214,0.0,-26.38372217594881,0.6433762330971396,79.38521887831851,5.710108509423187,0,0.0,30.0,1.0,-28.95384005624246,0.0,0.4778343193990805,13.343733200851425,30.0,0.6309535114765406,60.450448796436866,0.6309535114765406,8756,72,-165.32710791819997
0.0001,0.001,0.0,-1.7385204976841464,1.6923100911545712,-26.99547010688604,0.0,-26.364572064296297,0.6435492391582831,79.42898724266898,5.695374800637959,0,0.0,30.0,1.0,-28.937679310018208,0.0,0.8670743692856596,13.357176433000172,30.0,0.6314119188282541,59.28910754444255,0.6314119188282541,8779,73,-164.80868888015368
0.0001,0.001,0.0,-1.7330477985900716,1.6571893809010407,-26.95656142710745,0.0,-26.32417960294371,0.6438725119058801,79.52233851702067,5.6648538409245415,0,0.0,30.0,1.0,-28.903666508640626,0.0,0.8313697045877009,13.385841236954105,30.0,0.632914597571084,58.05106208763812,0.632914597571084,8827,74,-163.73631972888444
0.0001,0.001,0.0,-1.7314499002250094,1.6492199232333211,-26.946298825452395,0.0,-26.313445890454705,0.6439734024113264,79.55195527943374,5.655355728989933,0,0.0,30.0,1.0,-28.894944824172388,0.0,0.4913283425803414,13.394788586349286,30.0,0.6319722936638328,57.78077498473481,0.6319722936638328,8842,75,-163.4095403390321
