NormDeltaVar,Epsilon,Traj,DualBefore,TimestepsMean,WeightMax,WeightMedian,ReturnsStd,Wins,OmegaBefore,DualAfter,Eta,WeightMin,ITERATIONS,DeltaOmega,Omega,RewardStd,Primal,NormDeltaOmega,ConfortViolation,TimestepsStd,RewardMean,ReturnsMean,LossReg,DualReg,WeightMean
0.3588304750317184,0.001,3176,-2.607421483779535,15.742992125984252,1.0,0.7256629413687092,41.0354434451262,0.0,17.0,-4.1758310622594434,14.103392069079092,0.674926534432134,0,-0.03833114363752799,16.961668856362472,1.1268973971689098,-4.155942002578493,0.03833114363752799,0,9.054798729047489,-4.259153341331824,-67.0507134244441,0.0,0.0001,0.674926534432134
0.11553827066474334,0.001,4216,-1.7978328078145318,11.861209964412812,1.0,0.7809397720859654,11.99786764085215,0.0,15.718736306395725,-2.189430379694974,9.745013130035485,0.7069494450813036,28,-0.05078358268256622,15.667952723713158,0.7028872836088731,-2.1799378262894322,0.05078358268256622,0,5.01726102017097,-2.235683776975461,-26.5180618054341,0.0,0.0001,0.7069494450813036
0.009669017452204382,0.001,4354,0.013925078907883104,11.485412359292441,1.0,0.8171019333668281,0.5779760921075766,0.0,14.083668667181186,0.0071769415531038995,3.0038005438036084,0.6267620335621283,58,-0.05797068619854073,14.025697980982645,0.17076967973355456,0.00804666826701645,0.05797068619854073,0,4.5297425260557755,-0.0015604836120830753,-0.018009236908155684,0.0,0.0001,0.6267620335621283
0.01034129990597221,0.001,3775,2.1303772490135096,13.24483306836248,1.0,0.9286127818372569,11.887323104260153,0.0,12.433851990032805,2.055718341331076,7.784929879795698,0.7015238628555625,88,-0.05231166660004227,12.381540323432763,0.5986636300014365,2.0617745774355396,0.05231166660004227,0,5.311139922095899,2.0204479410550427,26.76048524971946,0.0,0.0001,0.7015238628555625
0.014357438074704425,0.001,3021,3.8783511752192132,16.551655629139074,1.0,0.9565929426569157,28.576235912391862,0.0,10.944181905776828,3.7493797793115995,10.757514474056656,0.6637166165648984,118,-0.04668364165800831,10.89749826411882,0.9473887716196046,3.7609496198271137,0.04668364165800831,0,7.179001335339021,3.6893774532429924,61.06403457102606,0.0,0.0001,0.6637166165648984
0.09164550075684784,0.001,2348,5.244834083289387,21.302939923306347,1.0,0.9609877397617711,57.19910233642163,0.0,9.623852954787653,5.106011241142046,11.995635703209205,0.6181621037999478,148,-0.04080976784825019,9.583043186939403,1.1261696553912532,5.120398851546861,0.04080976784825019,0,10.74080912710746,5.03308147075391,107.21893383746433,0.0,0.0001,0.6181621037999478
0.05709772401263007,0.001,1623,6.242859321689013,30.82367447595561,1.0,0.9618866095515587,111.1840386682676,0.0,8.532065136997566,6.132420314939888,11.653934640502682,0.5610584819608473,178,-0.03124611009440592,8.50081902690316,1.1190121896428131,6.145999419794092,0.03124611009440592,0,17.693540847757752,6.06135420396556,186.83572232389903,0.0,0.0001,0.5610584819608473
0.16846745246122946,0.001,770,6.843222824255809,64.95578673602081,1.0,0.9603725014069783,265.80557408392724,0.6493506493506493,7.820668600423019,6.793100790103072,9.014461727278977,0.4482104451533076,208,-0.015979769915884567,7.804688830507135,0.850870043683826,6.801223769133632,0.015979769915884567,0,38.700317313192336,6.7439060447991235,438.05588222432476,0.0,0.0001,0.4482104451533076
0.004298567349280553,0.001,460,7.058045306869906,108.82352941176471,1.0,0.946919951470232,407.8566162264292,15.869565217391305,7.560801269849477,7.0354324623508235,6.73800345020322,0.33135454802109876,238,-0.005381732977183695,7.555419536872293,0.6302863940314325,7.039965996108125,0.005381732977183695,0,57.41931358635731,7.002349345159783,762.0059326396322,0.0,0.0001,0.33135454802109876
0.038719351137716,0.001,335,7.138182633015299,149.53592814371257,1.0,0.9309573208683821,375.74965732932696,38.2089552238806,7.467985031994411,7.127287962526745,5.0183259968313365,0.22390001693209935,268,0.0002334690664538286,7.468218501060865,0.4730365283744232,7.129795777428256,0.0002334690664538286,0,52.12855679682095,7.104595187881243,1062.3597186831455,0.0,0.0001,0.22390001693209935
