OmegaBefore,DualAfter,DualReg,Primal,ConfortViolation,WeightMin,WeightMedian,LossReg,NormDeltaVar,WeightMax,Epsilon,WeightMean,RewardStd,Wins,Omega,ReturnsMean,TimestepsMean,NormDeltaOmega,DeltaOmega,ITERATIONS,Traj,ReturnsStd,Eta,TimestepsStd,DualBefore,RewardMean
19.0,-7.415964625501791,0.0001,-7.367581920734759,0,0.6625467892666539,0.6913670309786627,0.0,0.178157655638684,1.0,0.001,0.6625467892666539,2.0593255362609595,0.0,18.96955909610809,-111.99830783708876,14.74896755162242,0.03044090389191112,-0.03044090389191112,0,3391,72.32834653466313,21.99620962279767,8.89916259005626,-2.685762498520304,-7.593576258710364
17.919210224374602,-5.4125512046103905,0.0001,-5.373508926000411,0,0.6965944652366219,0.7340006134915202,0.0,0.009188687434221965,1.0,0.001,0.6965944652366219,1.8129740707900373,0.0,17.874349012465046,-58.54974283012739,10.527379949452401,0.04486121190955572,-0.04486121190955572,28,4749,27.434042389506292,19.759314144540024,4.49921458573542,-2.332225139007342,-5.5617079755516645
16.45159075714069,-3.179287126031168,0.0001,-3.160691386718694,0,0.7190782319389051,0.7689297863945161,0.0,0.006141688400555563,1.0,0.001,0.7190782319389051,1.1011357409628357,0.0,16.39868305154845,-32.66729779689033,10.023456295108259,0.052907705592240006,-0.052907705592240006,58,4989,13.16936380079756,13.637206642010815,3.697250100090709,-2.0835554674025607,-3.2591104856612594
14.796623756358875,-0.9115830209840429,0.0001,-0.908446762794033,0,0.719741375130534,0.836967276943067,0.0,0.2741963449936605,1.0,0.001,0.719741375130534,0.35376833825225495,0.0,14.738951067139428,-9.47742424672111,10.17046379170057,0.05767268921944613,-0.05767268921944613,88,4917,3.638558466519689,5.609050530545992,3.711119332639316,-0.8557157402080621,-0.9318631172659848
13.06043412705205,1.2851694417722026,0.0001,1.2889087965699482,0,0.7190320457914678,0.9007197868803836,0.0,0.2980229544709095,1.0,0.001,0.7190320457914678,0.4294553359449854,0.0,13.003885203657257,13.944657588345343,11.058836540588365,0.056548923394792894,-0.056548923394792894,118,4522,5.823816609099349,6.121561521630087,4.005093789405433,1.3311228713816148,1.260972296653222
11.417403515839512,3.1802032336388373,0.0001,3.192048966351611,0,0.6977463927343242,0.9534012428740163,0.0,0.3978976895902461,1.0,0.001,0.6977463927343242,0.9443361556518339,0.0,11.36472501871274,38.06959683106334,12.202587258969977,0.05267849712677197,-0.05267849712677197,148,4098,15.343437102702735,10.88518488962096,4.424945721286608,3.3290573543114803,3.1197818606365475
9.885236889126102,4.748482383553987,0.0001,4.767516023083022,0,0.6705613822832766,0.9659347586195745,0.0,0.22573308187470123,1.0,0.001,0.6705613822832766,1.3255834121761243,0.0,9.83639661080118,62.829220659362704,13.488397193739882,0.04884027832492066,-0.04884027832492066,178,3707,25.66726030142448,13.796797812434706,5.033401683679098,4.966169768768047,4.65807094218983
8.484586442025925,6.013698705376954,0.0001,6.037603364646797,0,0.647572809086081,0.9752393845539891,0.0,0.017803538449069366,1.0,0.001,0.647572809086081,1.573372399505947,0.0,8.440597706528779,89.58994564201691,15.176988463873709,0.043988735497146436,-0.043988735497146436,208,3295,35.7190704881928,15.4614751861637,5.594684129210064,6.261617121391023,5.90299247095993
7.243900836091461,6.994388856856777,0.0001,7.0208319470745275,0,0.6245145310104058,0.979096271539905,0.0,0.28431258041247603,1.0,0.001,0.6245145310104058,1.710225565945376,0.0,7.205685843275763,118.46271754875099,17.236896551724136,0.03821499281569807,-0.03821499281569807,238,2901,46.81346547518433,16.26166041042906,6.360553328482584,7.245406668966602,6.872601483810115
6.164836693870303,7.733411605821558,0.0001,7.760807169490954,0,0.6034955730760665,0.980914252386656,0.0,0.22906292478629064,1.0,0.001,0.6034955730760665,1.7744063344757905,0.0,6.131709841898473,148.0671968203315,19.464953271028037,0.033126851971830185,-0.033126851971830185,268,2569,59.00709242747351,16.551935448107248,7.301603486312898,7.9746244472375905,7.606820422440838
