WeightMin,DualReg,Primal,NormDeltaOmega,Epsilon,Eta,LossReg,OmegaBefore,ConfortViolation,RewardStd,ReturnsMean,WeightMax,ReturnsStd,WeightMean,DeltaOmega,Traj,Omega,TimestepsStd,DualAfter,Wins,WeightMedian,RewardMean,DualBefore,NormDeltaVar,ITERATIONS,TimestepsMean
0.596456810932325,0.0001,6.527636240196875,0.03355486751921255,0.001,13.776184477107437,0.0,8.0,0,1.3810216366837946,146.23495426767798,1.0,79.44737993371392,0.596456810932325,-0.03355486751921255,2194,7.9664451324807874,11.79534786905965,6.508659326048802,0.0,0.9719583512155948,6.415873918507743,6.675844862890748,0.3654049853809139,0,22.792521659826722
0.5257347477682788,0.0001,7.205706717308608,0.022706068069804353,0.001,11.936621225039623,0.0,7.201914698963735,0,1.1850108185219377,266.6591581794492,1.0,176.82280855404557,0.5257347477682788,-0.022706068069804353,1335,7.179208630893931,24.165945044925525,7.191460280699812,0.0,0.9717655852227889,7.116279655555724,7.293972544421611,0.04654638435269043,28,37.473013493253376
0.4534755503573235,0.0001,7.643945203092902,0.01443344292221127,0.001,10.197873295327557,0.0,6.641195192753335,0,1.0033329990286766,443.0646630168075,1.0,296.2925948531785,0.4534755503573235,-0.01443344292221127,855,6.6267617498311235,38.403891649321594,7.633548337838398,0.5847953216374269,0.9674428377115516,7.57357609109932,7.696205812874344,0.035262676671319396,58,58.502341920374704
0.3776084837927251,0.0001,7.890887790287634,0.008085091431522251,0.001,8.464893540514693,0.0,6.307804921909089,0,0.827088359670977,687.4505548613926,1.0,428.20453522770373,0.3776084837927251,-0.008085091431522251,571,6.299719830477566,53.90036223383044,7.883726120108337,5.253940455341506,0.9653715554774124,7.837461937675351,7.920369892341223,0.04288651610734116,88,87.71578947368421
0.2702232063459608,0.0001,8.029391317646137,0.004957785090034861,0.001,6.403136100788752,0.0,6.137464014561784,0,0.6286936527265875,1021.8754610254015,1.0,501.39139239854575,0.2702232063459608,-0.004957785090034861,391,6.132506229471749,61.95606680812361,8.025297468007327,23.785166240409207,0.9517184108859811,7.993260599106138,8.042429129088756,0.009072225988548873,118,127.84102564102564
0.27969359260171645,0.0001,8.139694893345611,0.006813221309022843,0.001,6.634567464489958,0.0,5.948993082653602,0,0.6536210645192138,987.8730267563205,1.0,505.5213963389121,0.27969359260171645,-0.006813221309022843,411,5.942179861344579,61.656270267472856,8.13529604157726,23.600973236009732,0.9588248095786724,8.10165128719802,8.153933127401691,0.04945745392310186,148,121.93414634146342
0.19393984592391023,0.0001,8.289179306030572,0.008342924076214508,0.001,5.238902997203261,0.0,5.725688466492898,0,0.5297318890818972,1224.2231957954941,1.0,485.3881864107651,0.19393984592391023,-0.008342924076214508,338,5.717345542416684,58.03470829273577,8.286446273662698,41.71597633136095,0.9478881529344281,8.261187827840088,8.296369924466955,0.17594353097758478,178,148.18694362017803
0.17941802022100842,0.0001,8.430997003256504,0.008987584116947112,0.001,5.066823231040068,0.0,5.4767645736977535,0,0.5189592782746587,1274.5487424939827,1.0,482.3929203335688,0.17941802022100842,-0.008987584116947112,330,5.467776989580806,56.701100602592945,8.428442337605407,44.54545454545455,0.9516340633770584,8.404001704035068,8.437366745936867,0.025905140161967898,208,151.6595744680851
0.22037774618939693,0.0001,8.573829421826385,0.009971253941200686,0.001,5.845806122349821,0.0,5.202975991792794,0,0.5940005262506566,1173.7763355560348,1.0,520.6789411824147,0.22037774618939693,-0.009971253941200686,364,5.193004737851593,60.18476637077423,8.570426971523597,35.714285714285715,0.9599139582568162,8.54123909245134,8.58286648453813,0.020914489258761257,238,137.42699724517905
0.20049395922211016,0.0001,8.710501900943063,0.008816146814893067,0.001,5.578615892834211,0.0,4.939588783875242,0,0.5744560368109015,1252.7971441399416,1.0,509.1142738064265,0.20049395922211016,-0.008816146814893067,347,4.930772637060349,57.89953202528815,8.707398316507323,38.90489913544668,0.9599339254901348,8.679634699146945,8.71816726689219,0.12175346511472004,268,144.33526011560693
0.1518615571331441,0.0001,8.842478466466773,0.007900338757563574,0.001,4.81765978612735,0.0,4.681435046909675,0,0.5112425494782064,1376.739019183615,1.0,501.251757095938,0.1518615571331441,-0.007900338757563574,320,4.673534708152111,56.141004829152934,8.840170385997608,49.375,0.9561422777957548,8.816606812368391,8.847430702327967,0.06412410302593703,298,156.15673981191222
0.16097143521338048,0.0001,8.956153647968689,0.006473381413217183,0.001,5.027848764814317,0.0,4.429594566661424,0,0.5337243239335685,1360.564329546033,1.0,530.35459726944,0.16097143521338048,-0.006473381413217183,329,4.423121185248207,58.63880556546119,8.953636382907533,47.41641337386018,0.9602099032708798,8.928750700835383,8.961531284127238,0.04912422018564036,328,152.3780487804878
0.14124424741002445,0.0001,9.034476361525527,0.005014646887282481,0.001,4.725531849529289,0.0,4.254912326126567,0,0.5088952449531278,1399.9113998604248,1.0,525.3114005411979,0.14124424741002445,-0.005014646887282481,322,4.249897679239284,57.57034277973281,9.032256422214479,52.17391304347826,0.9604256591663705,9.008999045391391,9.039041553732556,0.017379190323757888,358,155.39252336448598
0.07033812421540617,0.0001,9.123196119923968,0.005498582230727855,0.001,3.5141729231989935,0.0,4.071315862307799,0,0.4112340196413197,1589.4470575940134,1.0,429.1511955082873,0.07033812421540617,-0.005498582230727855,287,4.065817280077071,46.51407629796598,9.121985386271922,65.85365853658537,0.9476549199347819,9.104809124156604,9.12511972486913,0.07037849649301824,388,174.5734265734266
