TimestepsMean,WeightMin,ReturnsMean,RewardMean,RewardStd,LossReg,ReturnsStd,OmegaBefore,Omega,WeightMedian,Eta,DualReg,Primal,NormDeltaOmega,DualBefore,WeightMean,WeightMax,ITERATIONS,NormDeltaVar,DualAfter,DeltaOmega,Traj,ConfortViolation,Epsilon,Wins,TimestepsStd
5.143621399176955,0.6374115922175507,-145.48481014548886,-28.284339247809523,13.89813344172038,0.0,43.46406021167207,30.0,30.0,0.6496551513554005,81.16891661576064,0.0001,-25.59071014806889,0.0,-1.6365345115892143,0.6374115922175507,1.0,448,0.8804947413307465,-26.24955027311913,0.0,9721,0,0.001,0.0,1.2408307537863796
5.104860118439861,0.6393913536249128,-144.12442721003805,-28.233042125799386,13.937732064334003,0.0,40.85023892914536,30.0,30.0,0.6501183066260217,81.29378780974221,0.0001,-25.530610593234332,0.0,-1.6290309508318128,0.6393913536249128,1.0,478,0.9997289434800702,-26.19147936111924,0.0,9795,0,0.001,0.0,1.1658168473742485
5.105064325096998,0.6387555760502979,-144.13979034151308,-28.234809648208756,13.938434103082114,0.0,41.65825769719057,30.0,30.0,0.6500854315323776,81.29672457769043,0.0001,-25.532191930557783,0.0,-1.6290509490319753,0.6387555760502979,1.0,508,0.8786960733806822,-26.193108446259078,0.0,9795,0,0.001,0.0,1.1890388714274602
5.179096747462192,0.6368490857858784,-146.73531028926817,-28.332195584992316,13.862286057749685,0.0,44.844335017426936,30.0,30.0,0.6492389571703792,81.05607058544992,0.0001,-25.646517390179692,0.0,-1.643427086347839,0.6368490857858784,1.0,538,0.701205137614442,-26.303526915603243,0.0,9655,0,0.001,0.0,1.2799283034401414
5.149242970439798,0.6378589149696099,-145.6886268553436,-28.293458970176033,13.892675780058633,0.0,43.200529676262754,30.0,30.0,0.6495847009031096,81.15224847787852,0.0001,-25.601019706587866,0.0,-1.6376867229249152,0.6378589149696099,1.0,568,0.5834134707026791,-26.25958927895077,0.0,9710,0,0.001,0.0,1.2327602778104925
5.1056985294117645,0.6383803965112494,-144.16059437908345,-28.235485210009163,13.937557170685643,0.0,43.46844784650558,30.0,30.0,0.6500847305801319,81.29379983282114,0.0001,-25.533069224923867,0.0,-1.62919515988951,0.6383803965112494,1.0,598,0.6019183776316673,-26.19393818818525,0.0,9793,0,0.001,0.0,1.240387962697306
5.102776076750358,0.6383131632925652,-144.05511896746142,-28.230726418638888,13.940482150293784,0.0,42.500056768930136,30.0,30.0,0.6501370457635526,81.3027825101644,0.0001,-25.527669768169073,0.0,-1.6285826649744861,0.6383131632925652,1.0,628,0.021725352200102604,-26.18868478331789,0.0,9799,0,0.001,0.0,1.2128750891603532
5.06678151601135,0.6395936273603523,-142.79882134599617,-28.183327654505728,13.978500281345818,0.0,40.51382789516255,30.0,30.0,0.6505271965519185,81.42296864689233,0.0001,-25.471796279916983,0.0,-1.6215044710384467,0.6395936273603523,1.0,658,0.23126905979134296,-26.134766987979713,0.0,9869,0,0.001,0.0,1.1560011980343983
5.086885746261064,0.6382748842008327,-143.49030743043505,-28.20789742560533,13.956282952938627,0.0,40.978520284838744,30.0,30.0,0.650320814340557,81.35187458270613,0.0001,-25.501355559763958,0.0,-1.6254640680692416,0.6382748842008327,1.0,688,0.01662393636073637,-26.163169061913916,0.0,9830,0,0.001,0.0,1.1698644031734171
5.055409504550051,0.6394073000564796,-142.3984108462107,-28.167670962910723,13.990141707015425,0.0,40.26987146547044,30.0,30.0,0.6506804483974995,81.45940435919096,0.0001,-25.453557783773938,0.0,-1.6192777494706132,0.6394073000564796,1.0,718,0.804610662063416,-26.117121952060582,0.0,9891,0,0.001,0.0,1.149301260071122
4.970275375285814,0.6395995258658925,-139.42156216028783,-28.05134709299275,14.080712660935145,0.0,36.84335096471716,30.0,30.0,0.6516375506197021,81.74385444373044,0.0001,-25.317074016938278,0.0,-1.602315838956625,0.6395995258658925,1.0,748,1.7833425473351256,-25.98528040389331,0.0,10060,0,0.001,0.0,1.05123317854157
4.937586411218645,0.6406718045567299,-138.27534559962137,-28.004664430702245,14.115800604406019,0.0,34.2539406008045,30.0,30.0,0.6519919811708027,81.85334779688354,0.0001,-25.262595226819016,0.0,-1.5956778792780701,0.6406718045567299,1.0,778,0.920218682332912,-25.932592858434596,0.0,10127,0,0.001,0.0,0.9772523633635293
4.93330044400592,0.6382786615754676,-138.12014729394906,-27.99735764781394,14.119969803966208,0.0,34.284729044946545,30.0,30.0,0.6520535798742696,81.86586729279439,0.0001,-25.25438204918562,0.0,-1.5947895606093803,0.6382786615754676,1.0,808,0.47646391390934123,-25.92458464503688,0.0,10136,0,0.001,0.0,0.9780477065284117
4.9491189863393386,0.6405208118406852,-138.67218744498527,-28.019592885482734,14.102743026489442,0.0,34.966636291644434,30.0,30.0,0.6519005777078736,81.81192144018497,0.0001,-25.280454371626494,0.0,-1.5980105957825537,0.6405208118406852,1.0,838,0.7479168701158991,-25.94977401121394,0.0,10103,0,0.001,0.0,0.9975145890031116
4.9172895357985835,0.6400526404609886,-137.55328290283532,-27.973251639244435,14.136608839153828,0.0,32.22873240175527,30.0,30.0,0.6522556211621635,81.9171583689345,0.0001,-25.22660206047787,0.0,-1.5915391268192178,0.6400526404609886,1.0,868,0.534529625627732,-25.897644700813064,0.0,10169,0,0.001,0.0,0.9192110249018997
4.909564021995287,0.6409200225642173,-137.27971823065198,-27.96156734352151,14.144663994024691,0.0,31.812211191083893,30.0,30.0,0.6523399635437688,81.94196369495289,0.0001,-25.213139539058567,0.0,-1.589966953949449,0.6409200225642173,1.0,898,0.48490722999024605,-25.88458862951334,0.0,10185,0,0.001,0.0,0.9073166665563921
4.848525989138867,0.6415403717298991,-135.14343603086587,-27.873103233646447,14.211068087671157,0.0,28.97558380612339,30.0,30.0,0.6530480852284692,82.1483483024909,0.0001,-25.109919737683764,0.0,-1.5774777682942862,0.6415403717298991,1.0,928,0.5471685143738703,-25.784755337107516,0.0,10313,0,0.001,0.0,0.8264558348739388
4.824568175238831,0.6414511389969564,-134.30231092737984,-27.83704381290503,14.237221378104756,0.0,27.01489258943392,30.0,30.0,0.6533285710884372,82.22914050438128,0.0001,-25.068061116770362,0.0,-1.5725047425282854,0.6414511389969564,1.0,958,1.136229381302878,-25.744224734895884,0.0,10364,0,0.001,0.0,0.7703033575320357
4.802420516761118,0.6425178368627587,-133.52797382331832,-27.80419369417866,14.261771759823164,0.0,25.94824731475048,30.0,30.0,0.6535720601623398,82.30515241058035,0.0001,-25.029755795285887,0.0,-1.5679040174958485,0.6425178368627587,1.0,988,1.326621685779563,-25.70717004867027,0.0,10412,0,0.001,0.0,0.7395790288062053
4.806383387810037,0.6414059584008767,-133.67423696202286,-27.811856939000133,14.25805749840783,0.0,25.600583483919973,30.0,30.0,0.6535226870161921,82.2944357425708,0.0001,-25.03821165050995,0.0,-1.5687487791393906,0.6414059584008767,1.0,1018,0.7385080943293217,-25.715449510861056,0.0,10403,0,0.001,0.0,0.7297912604933443
4.784955498133793,0.6433119555891867,-132.91304210019536,-27.777142684126964,14.280704147023824,0.0,25.058840966682087,30.0,30.0,0.6537819856716309,82.36326081284444,0.0001,-24.998516507465066,0.0,-1.5642610262173475,0.6433119555891867,1.0,1048,1.1284754351736161,-25.67688760687989,0.0,10450,0,0.001,0.0,0.7140627671298593
4.778191896024465,0.6425566296942773,-132.68040034470474,-27.767933664262948,14.288556171950434,0.0,24.013594970552848,30.0,30.0,0.6538410146410454,82.38789752637385,0.0001,-24.987547138766278,0.0,-1.5628666463303538,0.6425566296942773,1.0,1078,0.37342875204963677,-25.66632412423509,0.0,10465,0,0.001,0.0,0.684316956622346
4.7759098290190085,0.6428971195666211,-132.6045341698947,-27.765319714464287,14.291534913394013,0.0,22.978746000571004,30.0,30.0,0.653871882584675,82.39747642821304,0.0001,-24.984255486447882,0.0,-1.5623889773458715,0.6428971195666211,1.0,1108,0.34032972317929516,-25.663190315615175,0.0,10470,0,0.001,0.0,0.6550599148993888
4.769964698024998,0.6417930213644858,-132.390437373757,-27.75530039931397,14.297259009814208,0.0,21.94122548704593,30.0,30.0,0.6539446434092812,82.4145252946682,0.0001,-24.972990844196133,0.0,-1.5611835048481744,0.6417930213644858,1.0,1138,2.338125014630421,-25.652206654680903,0.0,10482,0,0.001,0.0,0.6251712778907691
4.796699606639163,0.6421598464972256,-133.3203428952788,-27.79421977089762,14.267171514899836,0.0,24.19303380201769,30.0,30.0,0.6536323458173463,82.3211367996338,0.0001,-25.018612294319368,0.0,-1.5667321654056048,0.6421598464972256,1.0,1168,1.6288722610739763,-25.696289688449426,0.0,10424,0,0.001,0.0,0.689848156748649
4.817770068420545,0.6410272127380182,-134.06446517207294,-27.827391823742726,14.244348339629905,0.0,26.27468198144154,30.0,30.0,0.6533891114072562,82.25124043834236,0.0001,-25.056824413571576,0.0,-1.571154824282601,0.6410272127380182,1.0,1198,0.7427313640621925,-25.733351526007635,0.0,10378,0,0.001,0.0,0.749314884108298
4.850033950916675,0.6403870925099024,-135.18752257772158,-27.87355435354067,14.208537267343212,0.0,27.757316919243923,30.0,30.0,0.6530335044938025,82.13966902941088,0.0001,-25.110967956275847,0.0,-1.5777887041994483,0.6403870925099024,1.0,1228,1.3148806776958977,-25.785660968276225,0.0,10310,0,0.001,0.0,0.7917358878955175
4.884145745823972,0.6409929470597264,-136.39594021770012,-27.92630173628604,14.17276410196101,0.0,28.89597736903263,30.0,30.0,0.6526166219854108,82.02998282050132,0.0001,-25.1716048255967,0.0,-1.5847967141929253,0.6409929470597264,1.0,1258,1.026903909272028,-25.844497155517214,0.0,10238,0,0.001,0.0,0.8239952308868647
4.887096774193548,0.6406862550107235,-136.481519917777,-27.92692995570751,14.167714753358627,0.0,29.697492234649623,30.0,30.0,0.6525924034737602,82.01259705149762,0.0001,-25.173425733473998,0.0,-1.5854006785313433,0.6406862550107235,1.0,1288,3.5928273937680295,-25.84603286826878,0.0,10231,0,0.001,0.0,0.8473174722311275
4.874049522324039,0.6416543565880239,-136.03802133108698,-27.910713425882623,14.183286266088759,0.0,28.8233760109495,30.0,30.0,0.6527449458540028,82.06225851827641,0.0001,-25.153696266091394,0.0,-1.5827276345226424,0.6416543565880239,1.0,1318,0.8379136026844786,-25.827118205453292,0.0,10259,0,0.001,0.0,0.8221248417926306
4.889203989829846,0.6406267027106282,-136.57088103799677,-27.933018817792977,14.167164768174311,0.0,30.265712028694622,30.0,30.0,0.6525605873669653,82.01234018821467,0.0001,-25.179575930865848,0.0,-1.585811723404273,0.6406267027106282,1.0,1348,0.9258345050195887,-25.852178852361554,0.0,10227,0,0.001,0.0,0.8631960293835224
4.910233745825967,0.640551702210022,-137.30234452495637,-27.962483050896243,14.14371571874818,0.0,30.51970193671344,30.0,30.0,0.6523306026537827,81.93893758303186,0.0001,-25.21426901596012,0.0,-1.5901233420386205,0.640551702210022,1.0,1378,0.8305286393142057,-25.885668515179297,0.0,10183,0,0.001,0.0,0.8707446202212045
4.948139350752177,0.6405024346866717,-138.64188508797935,-28.018859405466028,14.10421160038491,0.0,33.16603356488869,30.0,30.0,0.6518614216175583,81.81691801146678,0.0001,-25.279377126950166,0.0,-1.5977926545725618,0.6405024346866717,1.0,1408,0.6868033904204295,-25.9487785231665,0.0,10105,0,0.001,0.0,0.9464494334441329
4.974825870646766,0.6397533462057036,-139.56452046270027,-28.054137825204712,14.074380967337106,0.0,33.946930756281326,30.0,30.0,0.6515925392869506,81.72256819886921,0.0001,-25.321334422542364,0.0,-1.6031908725855648,0.6397533462057036,1.0,1438,0.7167909477343303,-25.989192858219734,0.0,10051,0,0.001,0.0,0.9687983501796487
4.98156636110004,0.639491850353592,-139.80176524379885,-28.06408243542983,14.067105876303806,0.0,34.39236550703868,30.0,30.0,0.6515165987822586,81.69991408564825,0.0001,-25.332892054119863,0.0,-1.6045847397965043,0.639491850353592,1.0,1468,1.2234171921007435,-26.000380278293722,0.0,10037,0,0.001,0.0,0.981473957684941
4.9192247146792605,0.6396293834109472,-137.60511624050375,-27.97294001073217,14.132777781733193,0.0,31.379351365381524,30.0,30.0,0.6522294706156727,81.90374976238994,0.0001,-25.227203424677914,0.0,-1.591952555148007,0.6396293834109472,1.0,1498,0.3832710254089522,-25.8980264084438,0.0,10165,0,0.001,0.0,0.8953882614815016
4.912359992139909,0.6387648003088622,-137.37674831723533,-27.965396031431982,14.141540426321654,0.0,31.097513839909016,30.0,30.0,0.6523033711212204,81.93215528642287,0.0001,-25.21766576004194,0.0,-1.5905362301579649,0.6387648003088622,1.0,1528,1.1191186370484467,-25.888954119157443,0.0,10179,0,0.001,0.0,0.8873372369487986
4.877182713881573,0.6407215725440373,-136.14655346918136,-27.915006296370088,14.179783309392915,0.0,29.76205471461191,30.0,30.0,0.6527178090333475,82.05122762346116,0.0001,-25.15877370273998,0.0,-1.5833701967263243,0.6407215725440373,1.0,1558,1.915778737792266,-25.83201461358481,0.0,10252,0,0.001,0.0,0.8490828391950461
4.880234260614934,0.6409297710948211,-136.23574307536035,-27.91584667500289,14.174586103521571,0.0,30.051133368346314,30.0,30.0,0.6526816854743824,82.0334462430445,0.0001,-25.160837122405272,0.0,-1.5839956181112076,0.6409297710948211,1.0,1588,0.3344000178427941,-25.833786273638253,0.0,10246,0,0.001,0.0,0.8570921043457481
4.8757558026136145,0.6417311444214078,-136.0949767277425,-27.91258764537383,14.181107040486415,0.0,28.770446330025134,30.0,30.0,0.6527181283331682,82.05521323309154,0.0001,-25.156066197915376,0.0,-1.583077613703805,0.6417311444214078,1.0,1618,0.8136898737034488,-25.829372513994368,0.0,10255,0,0.001,0.0,0.8205304537460193
4.90387444825895,0.6412533663018407,-137.06990157824467,-27.951382352984027,14.149619801261345,0.0,30.40508844139905,30.0,30.0,0.6524047831031091,81.9564134518149,0.0001,-25.201894254272265,0.0,-1.5888275189142773,0.6412533663018407,1.0,1648,1.1818416822436297,-25.873580169500777,0.0,10196,0,0.001,0.0,0.8671316557566557
4.914962642548171,0.6400624462588779,-137.46911966597978,-27.969528644562793,14.138775569407084,0.0,31.292231324013823,30.0,30.0,0.6522748790517563,81.92364979751744,0.0001,-25.22240839250593,0.0,-1.5910858536165349,0.6400624462588779,1.0,1678,0.017642416860631203,-25.893557386913926,0.0,10173,0,0.001,0.0,0.892878424109511
4.934274153755058,0.6404602120429674,-138.13939340631555,-27.995774941122992,14.11743807803059,0.0,31.02859528410094,30.0,30.0,0.6520679688723147,81.85660781056056,0.0001,-25.25341907509461,0.0,-1.5949868965745002,0.6404602120429674,1.0,1708,0.925592608160291,-25.9234700755737,0.0,10134,0,0.001,0.0,0.8856580988590878
4.938074074074074,0.6402866634417685,-138.25886772153186,-27.99854962231463,14.111821685857134,0.0,30.638473486124372,30.0,30.0,0.6520143236149117,81.83783914940635,0.0001,-25.257494182673305,0.0,-1.5957766300805007,0.6402866634417685,1.0,1738,0.7261583602117989,-25.92723795683318,0.0,10126,0,0.001,0.0,0.8739959287101516
4.943933550875111,0.6411234286515615,-138.46363362199062,-28.006640769978357,14.105616814657209,0.0,30.951543372336445,30.0,30.0,0.6519509683510925,81.8184239882624,0.0001,-25.266966623265088,0.0,-1.5969424019703762,0.6411234286515615,1.0,1768,0.7897591388844548,-25.936392662482373,0.0,10114,0,0.001,0.0,0.8827880693421863
4.879086561920563,0.6399117394216478,-136.19950653453407,-27.91481123604648,14.176384498849565,0.0,27.450775168584844,30.0,30.0,0.6527116098389929,82.03936400004014,0.0001,-25.15938839748176,0.0,-1.583740440833713,0.6399117394216478,1.0,1798,1.2076686284617981,-25.832434641177873,0.0,10248,0,0.001,0.0,0.7829292828549392
4.834461419454651,0.6404519601373531,-134.6207865795975,-27.84609326307948,14.223294289366414,0.0,23.31118723294675,30.0,30.0,0.653221564028626,82.18333254384449,0.0001,-25.080316249198347,0.0,-1.5745730412325516,0.6404519601373531,1.0,1828,2.2171237529086776,-25.755726740717392,0.0,10343,0,0.001,0.0,0.6650804757829548
4.810737996728568,0.6421304713316699,-133.8069717247331,-27.814241543104472,14.251129693152663,0.0,21.778170591257908,30.0,30.0,0.653476350618629,82.27109076029006,0.0001,-25.04221556178681,0.0,-1.569654287041968,0.6421304713316699,1.0,1858,3.2093786933755672,-25.719069250903775,0.0,10394,0,0.001,0.0,0.6202833486828716
4.8051898125901005,0.640519990959402,-133.6088299486555,-27.805154957890736,14.25688490309062,0.0,21.62582702900149,30.0,30.0,0.6535269013336473,82.28849597997116,0.0001,-25.031867412535927,0.0,-1.5685004407601064,0.640519990959402,1.0,1888,0.6238973336213065,-25.709007516423718,0.0,10406,0,0.001,0.0,0.6163026078027283
4.764795578004384,0.6423184214960183,-132.20617675485315,-27.74632895014899,14.302962989003532,0.0,19.843127292556712,30.0,30.0,0.6540145649966284,82.43179859641069,0.0001,-24.96276624518533,0.0,-1.5600393399636288,0.6423184214960183,1.0,1918,0.9487609414010074,-25.642266795177367,0.0,10494,0,0.001,0.0,0.5653277730200043
4.802881844380403,0.6421294056468126,-133.5302982487592,-27.802013393120237,14.259779802726651,0.0,21.378243809040647,30.0,30.0,0.6535606461231755,82.2976566176515,0.0001,-25.028074114764944,0.0,-1.5680000651355517,0.6421294056468126,1.0,1948,1.9703655573944352,-25.705364987503764,0.0,10411,0,0.001,0.0,0.6095236439175932
4.787875885845623,0.6411401900176226,-133.00030982174113,-27.778586408089822,14.275766404989213,0.0,20.793040104648746,30.0,30.0,0.6537328517889369,82.34655745861356,0.0001,-25.001117943694815,0.0,-1.5648911079307346,0.6411401900176226,1.0,1978,0.7470202327082971,-25.679213927135727,0.0,10443,0,0.001,0.0,0.5926144023191237
