NormDeltaOmega,ReturnsMean,Traj,RewardStd,DeltaOmega,OmegaBefore,RewardMean,WeightMin,NormDeltaVar,WeightMax,ITERATIONS,LossReg,DualAfter,DualReg,TimestepsMean,ConfortViolation,Epsilon,ReturnsStd,WeightMedian,WeightMean,DualBefore,Wins,Omega,Eta,TimestepsStd,Primal
0.004153543658390824,1533.685833809251,262,0.3119431426142477,-0.004153543658390824,6.177129290693558,8.032401742486961,0.058104428669562246,0.7251436545473909,1.0,418,0.0,8.045008213742316,0.0001,190.93869731800766,0,0.001,177.32190857999183,0.9130225201534463,0.058104428669562246,8.047762643935712,74.04580152671755,6.172975747035167,2.9251780254756814,21.57931278019464,8.045825940015488
0.003842172742226424,1477.0186595773605,274,0.390799607955692,-0.003842172742226424,6.067749676712365,8.090385634280866,0.10546266526929976,0.00430625631857354,1.0,448,0.0,8.107275594327737,0.0001,182.56410256410257,0,0.001,215.60140033337552,0.9327331960215572,0.10546266526929976,8.111814185172614,60.21897810218978,6.063907503970139,3.7268906626063854,26.02176661465786,8.108642734556646
0.00040690189566827684,1397.2831221053598,291,0.4873752474318426,0.00040690189566827684,6.010121515364563,8.107515502346399,0.17452548334550794,0.03277588071496598,1.0,478,0.0,8.130231155715725,0.0001,172.34137931034482,0,0.001,242.12100184751588,0.9468917678315422,0.17452548334550794,8.138557194978198,40.893470790378004,6.010528417260232,4.8218999952049835,29.248943597090456,8.132543403235164
0.0021444814499469445,1412.4364773804912,288,0.47770523030017215,-0.0021444814499469445,5.969947607027548,8.136121936149367,0.16409980572265132,0.06619770855958554,1.0,508,0.0,8.158191297528257,0.0001,173.60278745644598,0,0.001,237.61190540836972,0.9378154342747782,0.16409980572265132,8.165843413625936,43.05555555555556,5.967803125577601,4.6928690851365795,28.541840292496058,8.160379482100685
0.005981929743198222,1526.7351445650831,270,0.37880059467605687,-0.005981929743198222,5.866712298079751,8.217949418898156,0.08744290224656755,0.05792464096240983,1.0,538,0.0,8.233997268224954,0.0001,185.78438661710038,0,0.001,199.96354822973274,0.9218125209105291,0.08744290224656755,8.237732306453589,62.96296296296296,5.860730368336553,3.5015971469180016,23.685634315992026,8.235224353545647
0.007994919454125338,1611.679356125663,260,0.31429774079523265,-0.007994919454125338,5.651343801315302,8.349628265576527,0.046241574137576597,0.20336284778590671,1.0,568,0.0,8.362085368907026,0.0001,193.02702702702703,0,0.001,147.54113086189545,0.9143073638720707,0.046241574137576597,8.364401260007064,75.0,5.643348881861177,2.8062977476914077,17.131651351636204,8.362834933284143
0.007369645436893002,1604.7046560899341,265,0.3590228069523088,-0.007369645436893002,5.420472345107211,8.473184962790587,0.06676078855667995,0.9608469692914796,1.0,598,0.0,8.487960990051498,0.0001,189.38636363636363,0,0.001,171.96529519608185,0.9337218035955929,0.06676078855667995,8.491020407655368,68.30188679245282,5.413102699670318,3.223127104129175,19.65310821560893,8.488972063479283
0.008769128941279014,1668.1193987064103,258,0.2905630241786925,-0.008769128941279014,5.20885403487134,8.594293464545142,0.028991821540026254,0.10420544966088245,1.0,628,0.0,8.605361090358741,0.0001,194.09727626459144,0,0.001,144.78890533568725,0.9155339970764952,0.028991821540026254,8.607066931236261,79.84496124031007,5.200084905930061,2.4959735976543413,16.33770174834396,8.605937180044352
0.007666826992166698,1659.784710501632,262,0.33599014407468797,-0.007666826992166698,5.021526186496068,8.687522595235135,0.043539459241867404,0.07559598726454764,1.0,658,0.0,8.700811374055792,0.0001,191.05747126436782,0,0.001,171.74653449529941,0.9240352969575911,0.043539459241867404,8.702956436994969,73.2824427480916,5.013859359503901,2.8521640937853783,19.1827406792056,8.701589168236751
0.004383793011882631,1690.8599116647936,260,0.3266781696926964,-0.004383793011882631,4.809775110360295,8.789157816887027,0.038464835313783155,0.04785156240169642,1.0,688,0.0,8.801948717614932,0.0001,192.3822393822394,0,0.001,158.80187815617862,0.9249105389160167,0.038464835313783155,8.804049415617207,75.38461538461539,4.805391317348413,2.7727055574596844,17.471781805641108,8.80267933721731
0.004595917742868494,1719.8258829363033,258,0.3089001278604089,-0.004595917742868494,4.65263735778568,8.865396819430057,0.029189259967506365,0.019637221788852882,1.0,718,0.0,8.877201160927179,0.0001,193.98832684824902,0,0.001,141.75689747822855,0.9257884329524112,0.029189259967506365,8.878949432694778,78.29457364341084,4.648041440042811,2.5721746959209035,15.446526938986246,8.877814773421079
0.0039728183519862625,1718.3373480314158,260,0.3335688400964704,-0.0039728183519862625,4.498712076854324,8.933491999403712,0.03717894130412725,0.02687558932531861,1.0,748,0.0,8.946526934968462,0.0001,192.35135135135135,0,0.001,164.84557581054455,0.9356693404429047,0.03717894130412725,8.94856882761772,75.0,4.494739258502338,2.7785094829153265,17.906344406062377,8.9472611179069
0.0024894985210837106,1738.2554738848764,259,0.31046327094765075,-0.0024894985210837106,4.369223617643549,8.990356018869718,0.027803398108075784,0.020505162618940916,1.0,778,0.0,9.002187104159235,0.0001,193.34496124031008,0,0.001,156.24292545237734,0.9327575178987939,0.027803398108075784,9.003942949944335,78.76447876447877,4.366734119122465,2.5671273597168214,16.87830340329535,9.002801313471506
0.00100773749712868,1704.6017822044068,265,0.3736674519874857,-0.00100773749712868,4.32108615736359,9.00409068543345,0.05728352855447217,0.02447071178059163,1.0,808,0.0,9.019337358654548,0.0001,189.3181818181818,0,0.001,189.07577018894818,0.9445995940518672,0.05728352855447217,9.022299169866677,69.43396226415094,4.320078419866461,3.225196467756118,20.39173859078281,9.020349761207736
0.0011167636721118868,1702.7409533886382,265,0.39356270563416973,0.0011167636721118868,4.318155911910987,8.999029356954614,0.06980376550096001,0.01935893826989491,1.0,838,0.0,9.015444869631745,0.0001,189.2159090909091,0,0.001,173.6435019515879,0.9428082254178749,0.06980376550096001,9.019042449463669,66.0377358490566,4.319272675583099,3.472259583167973,18.745574546613522,9.01662571321452
0.00101095544930363,1720.1662307113736,262,0.3490596762395897,-0.00101095544930363,4.314822259922615,9.010288555391126,0.043669448483000445,0.08284044209529884,1.0,868,0.0,9.024159169514999,0.0001,190.91570881226053,0,0.001,169.93160779023682,0.9351526318469674,0.043669448483000445,9.026573424502653,73.2824427480916,4.313811304473312,2.9513364181525956,18.24210799746213,9.024996897917108
0.00048762077237274326,1729.8387755959118,261,0.3502819524697935,-0.00048762077237274326,4.297562974844045,9.01394755882871,0.046693644648018534,0.006526574482718313,1.0,898,0.0,9.027960834899707,0.0001,191.90384615384616,0,0.001,161.2023766878021,0.9367503527274569,0.046693644648018534,9.03064621382045,73.18007662835248,4.297075354071672,3.0176190888479706,17.353850842197946,9.028838595638964
0.0014826374765224415,1707.5707449534561,265,0.3879905202801923,-0.0014826374765224415,4.24699049289758,9.036399045985,0.06338693263536212,0.029446681799024096,1.0,928,0.0,9.052407722645734,0.0001,188.96212121212122,0,0.001,183.8290370936985,0.9460023739462338,0.06338693263536212,9.055568991097452,67.16981132075472,4.2455078554210575,3.3567466805625945,19.747805901535024,9.053507408621119
0.00261510798794351,1729.1285778833737,262,0.36704209242378544,-0.00261510798794351,4.197066010577314,9.059577797086945,0.05139765798401992,0.04717872615260126,1.0,958,0.0,9.074395555990451,0.0001,190.86590038314176,0,0.001,168.9833682205736,0.9472151409853503,0.05139765798401992,9.077095009072854,70.61068702290076,4.19445090258937,3.1211608357347393,18.082220317822156,9.075340021781743
9.98762136816822e-06,1674.4919657731446,271,0.4460622031827317,9.98762136816822e-06,4.175156503837861,9.059772624716317,0.09805959915951838,1.9110955391386434e-05,1.0,988,0.0,9.079140214544957,0.0001,184.82592592592593,0,0.001,200.02970023827194,0.9575149494199999,0.09805959915951838,9.083716634299208,57.19557195571956,4.175166491459229,3.9944491927222505,21.408272762209933,9.080717145474871
0.00040192131273908416,1700.3929355526316,267,0.4134731014794003,0.00040192131273908416,4.185418603319875,9.057391797922357,0.07827167831935383,0.07039824894299626,1.0,1018,0.0,9.074858641108827,0.0001,187.73684210526315,0,0.001,188.44435449697278,0.9528838715239675,0.07827167831935383,9.078652449255873,62.92134831460674,4.185820524632614,3.640105571430392,20.20473953809197,9.076159360562306
0.002221062339518909,1709.0583251111104,266,0.3865539494045455,-0.002221062339518909,4.165879593056634,9.071643174840037,0.060750740886763584,0.02974954956062044,1.0,1048,0.0,9.0875206373503,0.0001,188.4,0,0.001,191.56777640289513,0.9498477401602958,0.060750740886763584,9.090521613045421,67.66917293233082,4.1636585307171154,3.3125662971847403,20.48133987362321,9.088589958492074
0.00033685360420943056,1671.6123515959894,272,0.44644284742444995,-0.00033685360420943056,4.165900517529959,9.063138502584868,0.09865203583891785,0.024902461727399846,1.0,1078,0.0,9.08254405447313,0.0001,184.4391143911439,0,0.001,204.7078669732715,0.9566268981511465,0.09865203583891785,9.087225278933975,57.35294117647059,4.16556366392575,4.0085632770785695,21.98949307869018,9.084132359817445
0.0016339924789123828,1621.5102402483233,279,0.51305446756763,0.0016339924789123828,4.1940050231409804,9.041823089760685,0.14348976099644478,0.07796698005356474,1.0,1108,0.0,9.065341356552599,0.0001,179.33812949640287,0,0.001,218.38021307885387,0.9633188143562722,0.14348976099644478,9.072413708762165,44.44444444444444,4.195639015619893,4.775795794233202,23.526826554472617,9.067609038618519
0.001702041158395673,1632.2817450813607,277,0.49231211704479555,0.001702041158395673,4.256429129359195,9.014801571557273,0.1320171037827311,0.02055985482865156,1.0,1138,0.0,9.037077310924055,0.0001,181.06521739130434,0,0.001,209.26556192075617,0.9607210116006325,0.1320171037827311,9.043622077033305,48.375451263537904,4.258131170517591,4.5677694173810295,22.593671847697458,9.039147689738062
0.0016508928561593805,1693.725755749041,266,0.40946610647813947,-0.0016508928561593805,4.302567345293925,9.011133192651766,0.07641242078203905,0.04772182798543259,1.0,1168,0.0,9.0283723178058,0.0001,187.96226415094338,0,0.001,178.96959280683922,0.9490784043695588,0.07641242078203905,9.03197943283098,63.1578947368421,4.300916452437765,3.591927348862708,19.23456231179828,9.029636816780574
0.0016100705761878942,1669.4682284848031,270,0.4555715080577039,0.0016100705761878942,4.318524325398951,8.991863396647235,0.10982051551945617,0.0055891956312771095,1.0,1198,0.0,9.0119345152779,0.0001,185.66171003717471,0,0.001,184.3688919621893,0.9577841795777153,0.10982051551945617,9.017371469297377,54.81481481481482,4.320134395975139,4.173754031067581,19.915641385528172,9.01365858635677
0.0005365422407210829,1689.4063340185348,267,0.41690751061414894,-0.0005365422407210829,4.335241758959015,8.992445652874554,0.08350383205448222,0.020580798044204096,1.0,1228,0.0,9.010183308570868,0.0001,187.87218045112783,0,0.001,185.46439553211047,0.9501806843584552,0.08350383205448222,9.014249377615839,61.79775280898876,4.334705216718294,3.714807316157803,20.033022937829124,9.01154042208188
0.0019285695265391922,1659.2535742453495,271,0.4335060460051714,0.0019285695265391922,4.3422308981439,8.982536301796044,0.09575601320376317,0.06038333046255146,1.0,1258,0.0,9.00131976898383,0.0001,184.72222222222223,0,0.001,207.9727195608953,0.9488827323010611,0.09575601320376317,9.006199114145788,59.40959409594095,4.34415946767044,3.9366479060157817,22.555788176140368,9.002865546446028
0.0007956299754345864,1648.692175097609,272,0.44150434731780636,0.0007956299754345864,4.3728352428578905,8.972170325872845,0.10011168118211275,0.0851702080931901,1.0,1288,0.0,8.991378711501774,0.0001,183.760147601476,0,0.001,211.57651170947705,0.9528883914576051,0.10011168118211275,8.996197870122964,57.720588235294116,4.373630872833325,4.001465139859543,22.93287248838705,8.992959449037226
0.0027976134128842034,1696.799017529022,264,0.39132414604938853,0.0027976134128842034,4.428269237710096,8.945029040854475,0.07395306346356993,0.007341833234768328,1.0,1318,0.0,8.961451496809824,0.0001,189.6958174904943,0,0.001,168.53841414881722,0.9456993816772847,0.07395306346356993,8.965471077485383,66.28787878787878,4.4310668511229805,3.526836075418644,18.33524576490498,8.962671329617487
0.0007704043390068804,1711.199396200952,262,0.33044965558054684,0.0007704043390068804,4.463885659503084,8.941780183681821,0.0389497432989701,0.0389943678974523,1.0,1348,0.0,8.954764432651276,0.0001,191.37164750957854,0,0.001,175.0264299636361,0.928475054887607,0.0389497432989701,8.957091737025385,75.95419847328245,4.4646560638420905,2.8299296384840398,19.010881154395637,8.95552794944253
0.001129666682420094,1758.3200005479289,255,0.2425791690024681,-0.001129666682420094,4.501423374676527,8.933428996800773,0.014165926592112719,0.018442850830418217,1.0,1378,0.0,8.942221087529434,0.0001,196.8228346456693,0,0.001,114.39607978565009,0.9110860210206873,0.014165926592112719,8.943491360522774,87.45098039215686,4.500293707994107,2.15139511833033,12.324840092405525,8.942617680157497
0.0013233626753157424,1744.8722709978551,256,0.24288327523568473,0.0013233626753157424,4.499233928813418,8.931946303698432,0.014235679778466005,0.07155647033118612,1.0,1408,0.0,8.940750914789609,0.0001,195.35294117647058,0,0.001,144.31760032941477,0.911746176990859,0.014235679778466005,8.94202563173778,87.5,4.500557291488734,2.1532017679782247,15.706403751351273,8.941148464412453
0.006570119444922362,1796.8488854270408,251,0.1294009861249599,-0.006570119444922362,4.422432082889598,8.985606857244637,0.002517086613078191,0.07108652445257146,1.0,1438,0.0,8.990205452768668,0.0001,199.972,0,0.001,62.17228278394276,0.8883525644126052,0.002517086613078191,8.990568612495634,97.21115537848605,4.415861963444676,1.5339822506165806,6.669573899433155,8.990310909815173
0.009302782115167219,1827.8526362344342,249,0.0757547155052165,-0.009302782115167219,4.172462327132674,9.101587713117976,0.0008049209696520771,0.02400867496525847,1.0,1468,0.0,9.10480725632935,0.0001,200.8266129032258,0,0.001,25.960265300522828,0.8783727572700993,0.0008049209696520771,9.104932725455084,99.59839357429718,4.163159545017507,1.3024009732366029,2.7249921240184416,9.104801273517705
0.008810517421706354,1846.4539551454302,249,0.05805273872695813,-0.008810517421706354,3.971857664934804,9.186430927845189,0.624247370379822,0.03413154288702621,1.0,1498,0.0,9.189221541754119,0.0001,201.0,0,0.001,3.7846272111538934,0.8680194880954691,0.624247370379822,9.18927728176321,100.0,3.9630471475130977,1.1979329280560902,0.0,9.189163655824498
0.007685988374001251,1865.7622850132873,249,0.07019217043419143,-0.007685988374001251,3.7100250486283564,9.287273328933916,0.0003311344342223615,0.11555136445383643,1.0,1528,0.0,9.290152647836804,0.0001,200.8951612903226,0,0.001,16.60880228365435,0.871721583431695,0.0003311344342223615,9.290197616988284,99.59839357429718,3.702339060254355,1.1802175727293511,1.6476696563832436,9.290081061448184
0.008218825979078304,1886.0524202020458,249,0.06570599022534494,-0.008218825979078304,3.450427441244357,9.38383082322851,0.0001504107433175286,0.04636470628876412,1.0,1558,0.0,9.38643717505737,0.0001,200.98790322580646,0,0.001,4.506220148181856,0.8762576834336743,0.0001504107433175286,9.386446911833033,99.59839357429718,3.4422086152652787,1.0830527536600711,0.19011572958268214,9.386303155073582
0.007798648317520307,1904.0247916289325,249,0.04365153406839,-0.007798648317520307,3.19234278443554,9.472599853565928,0.5519755790550983,0.04782952867604711,1.0,1588,0.0,9.474736390199224,0.0001,201.0,0,0.001,2.5940354589779138,0.8534177406650771,0.5519755790550983,9.474736396430556,100.0,3.18454413611802,0.9999210127311692,0.0,9.474457546072445
0.006099735399503814,1912.0887729699439,249,0.06430712651050512,-0.006099735399503814,3.046377533714161,9.514817403006662,6.399390257972451e-05,0.07404573627395329,1.0,1618,0.0,9.517322535957842,0.0001,200.95967741935485,0,0.001,7.6569229020979535,0.8729251386901531,6.399390257972451e-05,9.517322552287498,99.59839357429718,3.040277798314657,1.0001278904986277,0.63371909860894,9.517250149736556
0.0037740930611254164,1921.9905414538257,249,0.04362122850073187,-0.0037740930611254164,2.893449552031525,9.562098378959725,0.5651580486075811,0.1134798851690246,1.0,1648,0.0,9.564230653423824,0.0001,201.0,0,0.001,3.0205893214306103,0.8690687594847019,0.5651580486075811,9.564230660839293,100.0,2.8896754589703995,0.9999138347227627,0.0,9.563944642561317
0.003298899461453786,1928.9057580723616,249,0.043824663117138084,-0.003298899461453786,2.7736592527047272,9.596565515495195,0.6057281364569451,0.07914114232648456,1.0,1678,0.0,9.598702860967927,0.0001,201.0,0,0.001,3.061564941598945,0.892260274889457,0.6057281364569451,9.598702868134803,100.0,2.7703603532432735,0.9999152913570841,0.0,9.598418303797855
0.0040018076458898655,1935.075614671345,249,0.05843650177107431,-0.0040018076458898655,2.6563295154815627,9.629812760581057,2.296704353940974e-05,1.204195745804403,1.0,1708,0.0,9.631937781738486,0.0001,200.94758064516128,0,0.001,9.358466195393076,0.890223550247294,2.296704353940974e-05,9.631948687126199,99.59839357429718,2.652327707835673,0.9119634143819474,0.8238348281916218,9.631656444102303
0.00311436360158579,1939.9557175992363,249,0.03650983603372744,-0.00311436360158579,2.5770563710578465,9.651553866096524,0.632103702271328,0.18704278717843148,1.0,1738,0.0,9.653386291099743,0.0001,201.0,0,0.001,2.070317325848989,0.8803464137804651,0.632103702271328,9.653411677227405,100.0,2.5739420074562607,0.8652923175264523,0.0,9.653060037935735
0.0049505579610023,1947.50009014332,249,0.033451455122413584,-0.0049505579610023,2.443063995532456,9.689039201284194,0.5852636509513864,0.09811340789276123,1.0,1768,0.0,9.69074439328676,0.0001,201.0,0,0.001,2.15092591329613,0.8876722673666178,0.5852636509513864,9.690789832745637,100.0,2.4381134375714537,0.8204779699839013,0.0,9.69036439026193
0.0005960998286140828,1953.3786623415301,249,0.05684468141286266,-0.0005960998286140828,2.300897594736777,9.719462211922195,1.281352637838835e-05,0.03315411267640255,1.0,1798,0.0,9.721468403055733,0.0001,200.9758064516129,0,0.001,5.656733475078525,0.9016956524089584,1.281352637838835e-05,9.721492526366477,99.59839357429718,2.300301494908163,0.8712941411724711,0.380231459165364,9.721137675487666
0.001969869567369109,1953.0837171294195,250,0.08364189336413562,-0.001969869567369109,2.2655298405009487,9.728312324781042,1.4068977065062026e-05,0.026877353145938164,1.0,1828,0.0,9.730663813435351,0.0001,200.76305220883535,0,0.001,23.04818152444988,0.9041994041050049,1.4068977065062026e-05,9.730684235925093,98.8,2.2635599709335796,0.879224691042181,2.1556129033855105,9.730343776401186
0.0031203542698166054,1958.0088272334365,249,0.0540471948431318,-0.0031203542698166054,2.2191348858051594,9.741581717851282,4.936932585721287e-06,0.06867137843058833,1.0,1858,0.0,9.743405801006423,0.0001,200.9959677419355,0,0.001,2.762515695877886,0.8958682774495025,4.936932585721287e-06,9.743458904227579,99.59839357429718,2.216014531535343,0.8048172358786785,0.063371909860894,9.743005001463972
0.0012396463588761897,1961.3290979072178,249,0.07084331981207694,-0.0012396463588761897,2.102203544704408,9.763963885320145,8.586277395156528e-06,0.21907655432315817,1.0,1888,0.0,9.766069519448287,0.0001,200.875,0,0.001,15.267387529239297,0.9054768638275073,8.586277395156528e-06,9.76610221623817,99.19678714859438,2.100963898345532,0.844667722221903,1.392846065181046,9.765719531669845
0.0007319767304996283,1957.85938827575,250,0.10641397812372462,0.0007319767304996283,2.114578698884802,9.757397799906164,5.281025099471799e-05,0.16418267019287303,1.0,1918,0.0,9.760350898994876,0.0001,200.6546184738956,0,0.001,28.06406114185211,0.9209522832115374,5.281025099471799e-05,9.760350902015098,98.0,2.1153106756153015,0.9999450116023297,2.628464200103357,9.760095999985316
0.0012301613470482309,1959.3104819526463,250,0.07083419755409895,-0.0012301613470482309,2.123085021709194,9.759742042652734,8.811420514976506e-06,0.15868863866617317,1.0,1948,0.0,9.761853745258243,0.0001,200.7550200803213,0,0.001,32.888001929662195,0.8963934139091606,8.811420514976506e-06,9.76188547335398,99.2,2.121854860362146,0.8469081105687785,3.2351335763187405,9.761506411939036
0.0036670754597136757,1964.7894448713564,249,0.05339453719581247,-0.0036670754597136757,2.032859415476282,9.781337259398471,3.5488484285702896e-06,0.3812899595076097,1.0,1978,0.0,9.783107866863228,0.0001,200.8709677419355,0,0.001,20.797275554567822,0.9062276051082893,3.5488484285702896e-06,9.783172108611586,99.59839357429718,2.0291923400165683,0.785939118828834,2.0279011155486075,9.782680306179174
