Wins,TimestepsMean,Traj,LossReg,WeightMin,ReturnsMean,DualReg,Eta,TimestepsStd,WeightMedian,DualAfter,Omega,WeightMean,RewardStd,ReturnsStd,Primal,DeltaOmega,ConfortViolation,Epsilon,ITERATIONS,NormDeltaOmega,OmegaBefore,DualBefore,NormDeltaVar,WeightMax,RewardMean
0.0,10.096324717285945,4953,0.0,0.6585745945379913,-125.6325703844585,0.0001,35.77382162466898,4.68074142511022,0.6804885968903949,-12.014984318063666,21.760970653016376,0.6585745945379913,4.1324745752935925,64.44443091190094,-11.887007757192231,-0.020910839906978396,0,0.001,14,0.020910839906978396,21.781881492923354,-2.3108801416422695,0.5233805960292952,1.0,-12.443287796138332
0.0,9.949850746268657,5026,0.0,0.6616513209466233,-123.2144152066441,0.0001,35.83233881006981,4.472566736400271,0.6817459183382495,-11.953715798274327,21.739467700697006,0.6616513209466233,4.1459001442699845,61.374438931713,-11.825320225686049,-0.02150295231936994,0,0.001,15,0.02150295231936994,21.760970653016376,-2.2963288838532834,0.4325766226340729,1.0,-12.38354138180387
0.0,9.95381246267171,5024,0.0,0.6617206011898811,-122.84171534058716,0.0001,35.74081833599679,4.395699590936202,0.6819840306090108,-11.913204951470346,21.718014005709303,0.6617206011898811,4.131022582327181,60.11480393945629,-11.78546440580038,-0.02145369498770222,0,0.001,16,0.02145369498770222,21.739467700697006,-2.2966464235452038,0.36706939522260107,1.0,-12.341032755684925
0.0,9.729324771356294,5140,0.0,0.663165142915847,-119.33517029739674,0.0001,35.86760976686576,4.251998162579336,0.6838540021322692,-11.834595370041969,21.694761264857643,0.663165142915847,4.157715917372765,57.940392598087705,-11.70594690793895,-0.023252740851660292,0,0.001,17,0.023252740851660292,21.718014005709303,-2.2739795109491054,0.31866193543573845,1.0,-12.265572126773364
0.0,9.612189963468564,5202,0.0,0.6647573496662382,-117.32091814478991,0.0001,35.89529672721309,4.142918503593921,0.6850180438152108,-11.773575495132429,21.67163209266635,0.6647573496662382,4.1655479700569495,56.266601030790824,-11.64472834626074,-0.02312917219129318,0,0.001,18,0.02312917219129318,21.694761264857643,-2.2617690849249787,0.3015134694656922,1.0,-12.20536625950272
0.0,9.706601941747573,5151,0.0,0.6627208788119451,-118.15593713925504,0.0001,35.7031156178392,4.211488576028154,0.684590658790431,-11.745387731419612,21.64858991235687,0.6627208788119451,4.131688735375593,56.93962051545368,-11.61791654000638,-0.023042180309481353,0,0.001,19,0.023042180309481353,21.67163209266635,-2.2716606829322723,0.1981032776953553,1.0,-12.172817661054689
0.0,9.553602140263711,5234,0.0,0.6625767965407798,-115.65448747380061,0.0001,35.76197087762676,4.15133220393054,0.6859648897351035,-11.67699514317707,21.624816939755384,0.6625767965407798,4.145551131292839,55.92717133330161,-11.54910334992873,-0.02377297260148481,0,0.001,20,0.02377297260148481,21.64858991235687,-2.2557953615432456,0.5180390965103663,1.0,-12.10597700581751
0.0,9.497150455927052,5265,0.0,0.6644412745781028,-114.46525574705937,0.0001,35.725182245810345,4.068700429755115,0.6866814325270946,-11.624228196769526,21.601211708697143,0.6644412745781028,4.14120698530809,54.61658681729197,-11.49659938836711,-0.02360523105824086,0,0.001,21,0.02360523105824086,21.624816939755384,-2.249729511361657,0.11567280190220927,1.0,-12.052509600054265
0.0,9.406020696142992,5316,0.0,0.6676003754796686,-112.81387609883612,0.0001,35.72161273912284,4.056232381900483,0.6876497490297558,-11.565352835759558,21.57742617010723,0.6676003754796686,4.143216174556763,54.23591715455899,-11.437749528687238,-0.02378553858991239,0,0.001,22,0.02378553858991239,21.601211708697143,-2.240089020568423,0.16049614557476816,1.0,-11.993718143033714
0.0,9.436851047762884,5298,0.0,0.6670813221529913,-112.78278882895594,0.0001,35.587982349989716,4.0552426271263355,0.6876620850075857,-11.526181405321745,21.553156271217546,0.6670813221529913,4.120574695404449,54.00432933184575,-11.399530988626404,-0.024269898889684782,0,0.001,23,0.024269898889684782,21.57742617010723,-2.2436000177887188,0.552509290248353,1.0,-11.951578379140008
0.0,9.194372931224715,5439,0.0,0.6685625218000153,-109.12031883503806,0.0001,35.739839727199126,3.821734455719804,0.689813005399714,-11.439033358674367,21.528207611675196,0.6685625218000153,4.152300622491285,50.67635380690315,-11.311299799401711,-0.024948659542349816,0,0.001,24,0.024948659542349816,21.553156271217546,-2.217373878216496,0.3213061046977856,1.0,-11.868178830297976
0.0,9.110240524781341,5489,0.0,0.6701372818239344,-107.55379434806997,0.0001,35.72166416907473,3.808994277457592,0.6907267529752592,-11.376882702124895,21.502363967741786,0.6701372818239344,4.151793176267982,50.32111622780469,-11.249279024067732,-0.025843643933409766,0,0.001,25,0.025843643933409766,21.528207611675196,-2.20816238657458,0.2668598559464275,1.0,-11.805784540778332
0.0,9.062715243791915,5518,0.0,0.6697662763464729,-106.48287975046827,0.0001,35.666350726345506,3.6263366220823223,0.6913830913524602,-11.321795089712895,21.476384831122385,0.6697662763464729,4.1441988715907465,47.7034212157969,-11.194586273242708,-0.025979136619401544,0,0.001,26,0.025979136619401544,21.502363967741786,-2.2029522632006615,0.250654901314851,1.0,-11.749577925019135
0.0,9.053060485331402,5523,0.0,0.6709304711767504,-105.9027142970082,0.0001,35.567696654674826,3.734231686328284,0.6917535955324123,-11.27240000535735,21.450265346262416,0.6709304711767504,4.128410668077191,48.898391417718884,-11.14589392393991,-0.026119484859968622,0,0.001,27,0.026119484859968622,21.476384831122385,-2.201925699493293,0.23850544091413622,1.0,-11.698050077319408
0.0,8.982393100970176,5567,0.0,0.6720815959026805,-104.52865992964685,0.0001,35.53519491416761,3.674705825510597,0.6926254117440627,-11.211911437758529,21.423926817943297,0.6720815959026805,4.125239403567069,47.93300048471149,-11.085636446020557,-0.026338528319119092,0,0.001,28,0.026338528319119092,21.450265346262416,-2.193989809520813,0.009318645143968648,1.0,-11.636986346111543
0.0,9.02528445006321,5538,0.0,0.6706299873273743,-104.62423099735743,0.0001,35.37378996743532,3.6720456317596284,0.692590479337314,-11.171436379541557,21.39669387003807,0.6706299873273743,4.09764313572528,47.6786386423618,-11.046305863144013,-0.027232947905226013,0,0.001,29,0.027232947905226013,21.423926817943297,-2.199231572957274,0.0035990820564178504,1.0,-11.592922659504376
0.0,8.974506283662478,5571,0.0,0.6703593383344557,-103.48842315167543,0.0001,35.31357022659609,3.5668124128639223,0.693352722126191,-11.11136019431957,21.36858214555124,0.6703593383344557,4.089382644819105,46.10701536550513,-10.986655342162155,-0.028111724486830525,0,0.001,30,0.028111724486830525,21.39669387003807,-2.1933494567775167,0.014303466574098343,1.0,-11.531637153316899
0.0,8.972182340272793,5573,0.0,0.6715866040320957,-102.99375138219428,0.0001,35.204627238065115,3.6239880450706785,0.6936863011244606,-11.061305964526603,21.340940567734382,0.6715866040320957,4.07182703282125,46.619085562115444,-10.937369335581328,-0.027641577816858387,0,0.001,31,0.027641577816858387,21.36858214555124,-2.1929094001943614,0.19305296217944876,1.0,-11.479236336376255
0.0,8.86000354421407,5644,0.0,0.6741539181713765,-101.0629990809582,0.0001,35.20320982149738,3.5042669820273615,0.6949609763248061,-10.988545270254606,21.311520605294714,0.6741539181713765,4.074906398796012,44.843891218557175,-10.8646186185458,-0.029419962439668268,0,0.001,32,0.029419962439668268,21.340940567734382,-2.1803288920401185,0.012530161337213163,1.0,-11.406650574518133
0.0,8.759943928508848,5708,0.0,0.6743267385636962,-99.30430934249833,0.0001,35.190074263762085,3.4140969568612616,0.6960120405241991,-10.918186173975906,21.28320980737644,0.6743267385636962,4.075728786340121,43.507266390716325,-10.794351982934476,-0.028310797918273067,0,0.001,33,0.028310797918273067,21.311520605294714,-2.1689721976710197,0.10746557142150621,1.0,-11.336191448948995
0.0,8.73192455466294,5727,0.0,0.6729494777435273,-98.4800165663958,0.0001,35.10174971089984,3.420712735451261,0.6965837108943336,-10.86202062287044,21.254196351900664,0.6729494777435273,4.062221855703982,43.39604506800487,-10.738807579261085,-0.02901345547577705,0,0.001,34,0.02901345547577705,21.28320980737644,-2.165767766701172,0.011438287300215632,1.0,-11.278172111833538
0.0,8.654318850614505,5778,0.0,0.6769644370934638,-97.02887796249007,0.0001,35.065454918372474,3.381943386147528,0.6975428822791528,-10.796188558873604,21.22495814945435,0.6769644370934638,4.05865722528158,42.69176916244487,-10.673230186178793,-0.029238202446315142,0,0.001,35,0.029238202446315142,21.254196351900664,-2.1569007775969946,0.35416890569329296,1.0,-11.211702386695672
0.0,8.59412068076328,5818,0.0,0.6765551008643176,-95.78703680205246,0.0001,35.00527261761014,3.3554719249263436,0.6983503985255917,-10.731397249206927,21.194710202972484,0.6765551008643176,4.05066903787107,42.12671538524066,-10.608860579148553,-0.030247946481864574,0,0.001,36,0.030247946481864574,21.22495814945435,-2.149920441824011,0.28911578089302176,1.0,-11.145726050716233
0.0,8.595942228335625,5817,0.0,0.6767355491908531,-95.30987163635726,0.0001,34.873229201110156,3.2901436796439376,0.6987138609754964,-10.67636628118878,21.163962690236406,0.6767355491908531,4.029216413581019,41.11640945585993,-10.554752312768217,-0.030747512736077454,0,0.001,37,0.030747512736077454,21.194710202972484,-2.150130557411537,0.3085766995204767,1.0,-11.087856697449409
0.0,8.561130136986302,5841,0.0,0.6789130823073881,-94.3995942109343,0.0001,34.787185067829746,3.2418014752575726,0.699398880190271,-10.616805545829568,21.133364506081932,0.6789130823073881,4.016341010953072,40.28636335927662,-10.4957907391887,-0.03059818415447424,0,0.001,38,0.03059818415447424,21.163962690236406,-2.1459915563185015,0.32609205794604806,1.0,-11.026518706566264
0.0,8.531058020477817,5861,0.0,0.6783013661553413,-93.54477503496811,0.0001,34.69213197762108,3.190572381707315,0.6999893699906699,-10.557540199256966,21.102928742393548,0.6783013661553413,4.001832627392963,39.43976451051933,-10.437185795679184,-0.0304357636883843,0,0.001,39,0.0304357636883843,21.133364506081932,-2.1425515269960225,0.4127995832342242,1.0,-10.965275791547201
0.0,8.525920873124146,5865,0.0,0.6779252070897984,-92.98228587981524,0.0001,34.567131847501074,3.272734004279956,0.7004156228927843,-10.500640720897303,21.071576960833706,0.6779252070897984,3.9818262179902355,40.253327252252234,-10.381152032942458,-0.03135178155984164,0,0.001,40,0.03135178155984164,21.102928742393548,-2.141807174852095,0.010820942773584306,1.0,-10.905724113371996
0.0,8.4324506662169,5930,0.0,0.6788893759281116,-91.33693722403133,0.0001,34.535642230996885,3.172267577092864,0.7015531517822141,-10.42695440900243,21.039810494293697,0.6788893759281116,3.979511944334828,38.80393763093685,-10.307683314480922,-0.031766466540009475,0,0.001,41,0.031766466540009475,21.071576960833706,-2.130803606174561,0.016419766030556955,1.0,-10.831538741842838
0.0,8.377513404825738,5969,0.0,0.6805784067494274,-90.16448788646727,0.0001,34.45933553693548,3.171760403645159,0.7023616709593433,-10.359585137552127,21.00701435299672,0.6805784067494274,3.968791900698923,38.57357257217911,-10.240840805723622,-0.032796141296977055,0,0.001,42,0.032796141296977055,21.039810494293697,-2.124286245327742,0.007894272182548265,1.0,-10.762646379360143
0.0,8.422843665768195,5937,0.0,0.6808782262044828,-90.22132014537715,0.0001,34.27653747816473,3.2008427966682134,0.7024051644496216,-10.312325945776992,20.975261991634504,0.6808782262044828,3.9379983106599727,38.71617694058107,-10.194838095294553,-0.03175236136221571,0,0.001,43,0.03175236136221571,21.00701435299672,-2.129658862554899,0.24081094779575898,1.0,-10.711433638003017
0.0,8.437974683544304,5926,0.0,0.6767889549486003,-89.8937787031552,0.0001,34.12074291712225,3.2136432706647815,0.7026710263355391,-10.257781625291639,20.942912183838367,0.6767889549486003,3.912437965383199,38.65563786911163,-10.141359369793452,-0.0323498077961375,0,0.001,44,0.0323498077961375,20.975261991634504,-2.1315704313288655,0.007337831891329965,1.0,-10.65357328318968
0.0,8.357739886325644,5983,0.0,0.6806234824540015,-88.42409588450904,0.0001,34.070587930367275,3.1130605860655414,0.7037263010275258,-10.185037816595305,20.90990146480529,0.6806234824540015,3.906765576388013,37.22474457131921,-10.068957575421626,-0.03301071903307573,0,0.001,45,0.03301071903307573,20.942912183838367,-2.1219552198490046,0.3602634371057112,1.0,-10.579920780721757
0.0,8.349198396793588,5989,0.0,0.6812027781442863,-87.82303786424932,0.0001,33.94262640003071,3.0565485988925842,0.7042306922908994,-10.126546108720584,20.876768845516178,0.6812027781442863,3.8864589451355545,36.35272130651295,-10.011336177196409,-0.0331326192891126,0,0.001,46,0.0331326192891126,20.90990146480529,-2.1209297431161813,0.3256550400678858,1.0,-10.518757729221033
0.0,8.316034597471724,6013,0.0,0.6762623412833942,-86.91490568391895,0.0001,33.83678359159628,3.1512529128838107,0.7048915068022943,-10.061353780102559,20.843461743300786,0.6762623412833942,3.870452818439355,37.256495193028876,-9.946861246683568,-0.03330710221539235,0,0.001,47,0.03330710221539235,20.876768845516178,-2.116887120647258,0.25366788009290386,1.0,-10.45140931977012
0.0,8.205974068603314,6094,0.0,0.6843792342157591,-85.09814568363547,0.0001,33.81142023659808,3.013741234595205,0.7062127298708721,-9.980489121452626,20.809106403409256,0.6843792342157591,3.8695944537706275,35.41542039595686,-9.86616816696579,-0.034355339891529724,0,0.001,48,0.034355339891529724,20.843461743300786,-2.103563250791087,0.020926740236465558,1.0,-10.370210650806088
0.0,8.185330713817944,6109,0.0,0.6835970159020032,-84.3458419359612,0.0001,33.68883396942544,3.0359720031519415,0.7067970410712375,-9.917311380104394,20.77445882879733,0.6835970159020032,3.8505323766864072,35.469056293389,-9.803817888160225,-0.03464757461192747,0,0.001,49,0.03464757461192747,20.809106403409256,-2.10108098032469,0.012515244789386202,1.0,-10.304510477539523
0.0,8.13388644867415,6148,0.0,0.6828414744798725,-83.23479250940498,0.0001,33.59844171886316,2.9611884387352374,0.7076081562652043,-9.847735196809529,20.739329103840312,0.6828414744798725,3.83754216931487,34.381014362538615,-9.734849931263025,-0.035129724957016606,0,0.001,50,0.035129724957016606,20.77445882879733,-2.0948133498161083,0.1982827468392854,1.0,-10.23314329112965
0.0,8.096194331983806,6176,0.0,0.6853808219841804,-82.2866262405917,0.0001,33.4926604122393,2.896399008647774,0.7084053986672437,-9.780343036185139,20.704135963581944,0.6853808219841804,3.8217369206088208,33.41925122156568,-9.668167470945189,-0.03519314025836806,0,0.001,51,0.03519314025836806,20.739329103840312,-2.090125067806632,0.009072157389154007,1.0,-10.163622551250523
0.0,8.13075296796227,6150,0.0,0.6864817662617453,-82.15180434490428,0.0001,33.301278719252146,2.964221918371843,0.7085563890765849,-9.72455128876997,20.667965798633887,0.6864817662617453,3.7901887467513267,33.97776446760827,-9.613654040685807,-0.03617016494805725,0,0.001,52,0.03617016494805725,20.704135963581944,-2.0943582083921197,0.007797420063388714,1.0,-10.103811922471108
0.0,8.075593603618156,6192,0.0,0.6865472779520707,-80.98888900004305,0.0001,33.20656588490969,2.890021548487116,0.7094433299733625,-9.651426995452264,20.631243354506193,0.6865472779520707,3.776667674024761,32.91846979325585,-9.54115966371222,-0.036722444127693876,0,0.001,53,0.036722444127693876,20.667965798633887,-2.0875671384112473,0.45546315620567496,1.0,-10.028831482247922
0.0,8.057373086220789,6206,0.0,0.6865649727161313,-80.25508848504481,0.0001,33.07217211852593,2.867180012103507,0.710081046899855,-9.58574736284108,20.594348889436198,0.6865649727161313,3.755776400234265,32.43319539801589,-9.476370778465675,-0.036894465069995164,0,0.001,54,0.036894465069995164,20.631243354506193,-2.085282949137713,0.005528397531697527,1.0,-9.960420894418414
0.0,8.095693005181348,6177,0.0,0.6874344711780616,-80.1419207025446,0.0001,32.87096351168111,2.8663687014578545,0.7102523028030703,-9.528852183975802,20.55721054157621,0.6874344711780616,3.7227255621051127,32.22078851117367,-9.420802435942502,-0.03713834785998671,0,0.001,55,0.03713834785998671,20.594348889436198,-2.090039587920296,0.22033916418118238,1.0,-9.89934391470622
0.0,7.974162679425837,6271,0.0,0.6899142585167755,-78.25029111534177,0.0001,32.844308369427175,2.784721769868019,0.7116723631608339,-9.443102286686756,20.519867956134913,0.6899142585167755,3.7218818926742037,31.09644418734786,-9.335227704114155,-0.03734258544129787,0,0.001,56,0.03734258544129787,20.55721054157621,-2.075111088977928,0.013297000580261625,1.0,-9.813254849331562
0.0,8.088982365313056,6182,0.0,0.6893233036990828,-78.96799214970278,0.0001,32.55646246212668,2.913659669162461,0.7112938662736336,-9.398273478315437,20.481610909099924,0.6893233036990828,3.673142161115058,32.29067124106302,-9.29228022138226,-0.038257047034989,0,0.001,57,0.038257047034989,20.519867956134913,-2.089175386599446,0.5913394295565056,1.0,-9.762389325498077
0.0,8.004322766570604,6247,0.0,0.6858181246342101,-77.49165936568072,0.0001,32.48694343037175,2.8313940157764805,0.7124652678184524,-9.318394199499423,20.443674385691317,0.6858181246342101,3.664511592272712,31.16135407530348,-9.212853105718835,-0.037936523408607314,0,0.001,58,0.037936523408607314,20.481610909099924,-2.078688865140827,0.4797836659408761,1.0,-9.681246220229365
0.0,8.001440460947503,6249,0.0,0.6903386320615759,-76.93645680010833,0.0001,32.331298371521754,2.842735283451768,0.7129608347668264,-9.256011974265997,20.40660829905452,0.6903386320615759,3.6399894600617544,31.06952860315893,-9.151479741495175,-0.037066086636798445,0,0.001,59,0.037066086636798445,20.443674385691317,-2.078619929710117,0.012425268151009574,1.0,-9.615728969771597
0.0,7.914041475383884,6318,0.0,0.6901632778392215,-75.43965936909987,0.0001,32.263533684029255,2.797597414481732,0.7141873937397516,-9.17386599476568,20.367835154231074,0.6901632778392215,3.6317836193229067,30.37249401423071,-9.069771486849755,-0.03877314482344474,0,0.001,60,0.03877314482344474,20.40660829905452,-2.067310656869926,0.41898493518338287,1.0,-9.532369413716763
0.0,7.973524720893142,6271,0.0,0.689201302204657,-75.53729615439755,0.0001,32.03460346519584,2.7343758010410166,0.7142373106393363,-9.11964214035771,20.329449476885205,0.689201302204657,3.5941425252489076,29.450577063062894,-9.017019655955108,-0.038385677345868174,0,0.001,61,0.038385677345868174,20.367835154231074,-2.0747456603907053,0.3800596620558231,1.0,-9.4734651503717
0.0,8.00288138306387,6248,0.0,0.6904149006456108,-75.317670948764,0.0001,31.841437543164467,2.7778292860932368,0.7144233811273233,-9.061410913672487,20.29153510670801,0.6904149006456108,3.5630348830705563,29.725207604678026,-8.960022360159428,-0.037914370177194456,0,0.001,62,0.037914370177194456,20.329449476885205,-2.078468155896977,0.004379734982199615,1.0,-9.411341349546811
0.0,7.917022961203484,6316,0.0,0.6942680250211608,-73.8505604194867,0.0001,31.76493343850615,2.7460623224839695,0.7156459996249025,-8.979505272638992,20.25211233660415,0.6942680250211608,3.5533497317489586,29.138378232451572,-8.878603360228967,-0.03942277010386164,0,0.001,63,0.03942277010386164,20.29153510670801,-2.0676330472232203,0.4798143126751318,1.0,-9.328055436683233
0.0,7.957815982171283,6283,0.0,0.691810072098845,-73.73103395476909,0.0001,31.553273368973816,2.76835201527839,0.7158848260763904,-8.920961981655324,20.212702513356707,0.691810072098845,3.5191903670201174,29.174093353049777,-8.821400362399066,-0.03940982324744269,0,0.001,64,0.03940982324744269,20.25211233660415,-2.0727968657217875,0.009295567175557377,1.0,-9.265267367209322
0.0,7.921565520519727,6312,0.0,0.6924975912047748,-72.80286935756776,0.0001,31.423710449561604,2.758205370851757,0.7166408784329343,-8.84868635490413,20.173060920961284,0.6924975912047748,3.49994724229745,28.838222165414262,-8.749940749972616,-0.039641592395422975,0,0.001,65,0.039641592395422975,20.212702513356707,-2.06823824544664,0.00949014263951974,1.0,-9.190501751780147
0.0,7.883456868001892,6342,0.0,0.693120884364776,-71.85339185272431,0.0001,31.292284111013178,2.657167382668909,0.7174707345050365,-8.775261618447946,20.133641816428728,0.693120884364776,3.4804445061304894,27.5792044813406,-8.677340338347413,-0.03941910453255559,0,0.001,66,0.03941910453255559,20.173060920961284,-2.063461936232637,0.007824780904636421,1.0,-9.114559344405274
0.0,7.892958635933059,6335,0.0,0.6930598857368248,-71.39697517140165,0.0001,31.11117695109751,2.6984958198587545,0.7179774428902507,-8.709921070404226,20.09282089214522,0.6930598857368248,3.4520926149419706,27.784666881975888,-8.613130066450152,-0.040820924283508475,0,0.001,67,0.040820924283508475,20.133641816428728,-2.064568602738107,0.5788195696335607,1.0,-9.045673732457844
0.0,7.885173501577287,6341,0.0,0.6962427449290316,-70.7616227764747,0.0001,30.945881359531537,2.6709208205849366,0.7185490087826513,-8.641555955204048,20.052291353681294,0.6962427449290316,3.426648116975713,27.281752340974098,-8.545790823445472,-0.04052953846392526,0,0.001,68,0.04052953846392526,20.09282089214522,-2.063623394981843,0.004745376867622564,1.0,-8.974110731709555
0.0,7.879747832939322,6346,0.0,0.6936183345961333,-70.14516999497052,0.0001,30.77742065930396,2.700472701712111,0.7191127042327505,-8.57260118445041,20.011325235841383,0.6936183345961333,3.4007628833904633,27.358796894049426,-8.477875944498559,-0.04096611783991122,0,0.001,69,0.04096611783991122,20.052291353681294,-2.0627947799086126,0.43899311178963146,1.0,-8.90191138793145
0.0,7.929579698651864,6306,0.0,0.6927639239982132,-70.08529257921342,0.0001,30.550242200671157,2.7245392159276953,0.7193355834281101,-8.513559373328164,19.970710109262026,0.6927639239982132,3.3644565896042127,27.396912722969027,-8.420227490905628,-0.04061512657935751,0,0.001,70,0.04061512657935751,20.011325235841383,-2.0690733872899902,0.4823809304827826,1.0,-8.838431131536506
0.0,7.881128803405328,6344,0.0,0.6951059581507729,-69.01328863280409,0.0001,30.415905618776883,2.665974672616367,0.7202535670982297,-8.434457900490791,19.92819669386122,0.6951059581507729,3.3449972711797713,26.564592352279142,-8.341945083891144,-0.04251341540080489,0,0.001,71,0.04251341540080489,19.970710109262026,-2.0630221778629854,0.33357394878228086,1.0,-8.756833067843273
0.0,7.813252070636037,6400,0.0,0.6942625664488938,-67.77360379817952,0.0001,30.307716944340594,2.645067124753894,0.7213757302721653,-8.353754665487674,19.88599543401026,0.6942625664488938,3.3301048266302695,26.137240656379884,-8.261898860413284,-0.04220125985096246,0,0.001,72,0.04220125985096246,19.92819669386122,-2.054270421845246,0.32246958156274924,1.0,-8.674170044355158
