ConfortViolation,Omega,NormDeltaOmega,Primal,Epsilon,TimestepsStd,LossReg,ReturnsStd,NormDeltaVar,WeightMean,RewardMean,Traj,OmegaBefore,Wins,ReturnsMean,TimestepsMean,WeightMin,DeltaOmega,DualBefore,Eta,ITERATIONS,DualAfter,WeightMax,WeightMedian,DualReg,RewardStd
0,0.3389854506332163,5.742816711667986e-05,9.80739313481619,0.001,14.447395068467292,0.0,144.41845080983856,0.03642631639257548,0.48685168692319014,9.688982151741342,1176,0.3389280224660996,0.0,412.0983119001529,42.532765957446806,0.48685168692319014,5.742816711667986e-05,9.904527749792692,13.892828701557306,418,9.788093336318816,1.0,0.9977551951697952,0.0001,1.5067299107327847
0,0.3606180553692734,0.0007502372419395664,9.798792563468439,0.001,13.679924396637237,0.0,136.7212127722044,0.015158640120779885,0.4916547160592885,9.677757171226716,1215,0.3598678181273338,0.0,398.4460255151681,41.171334431630974,0.4916547160592885,0.0007502372419395664,9.900251943833544,14.084854548859697,448,9.778955742813476,1.0,0.9975624195551992,0.0001,1.530265974159908
0,0.38205208025109505,0.00012532666175424367,9.8010700087081,0.001,14.173241545136403,0.0,141.62507168188586,0.00013654617769440466,0.48932300272388096,9.681327306639488,1196,0.3819267535893408,0.0,404.9985950710154,41.8326359832636,0.48932300272388096,0.00012532666175424367,9.900448816357997,13.990829764669098,478,9.781497126472235,1.0,0.9975466739202953,0.0001,1.5186420317211593
0,0.4039445015238965,0.0004486419016788701,9.798177818640427,0.001,13.560204092760943,0.0,135.4937109583051,0.0005056526264788018,0.49078284122957655,9.677633573791427,1208,0.4034958596222176,0.0,400.6702774464772,41.40182270091135,0.49078284122957655,0.0004486419016788701,9.8988581205618,14.049346563748347,508,9.778440887390046,1.0,0.9974576000052842,0.0001,1.5258260239130528
0,0.4171097975799853,0.0004507124302656207,9.797526811640184,0.001,14.228052913615505,0.0,142.15594896503495,0.16078432318573785,0.4905000223951265,9.677145766857288,1206,0.4175605100102509,0.0,401.52860024393306,41.492116182572616,0.4905000223951265,-0.0004507124302656207,9.89796285858986,14.037596301142134,538,9.777822880734366,1.0,0.9973938470910717,0.0001,1.5243387534140895
0,0.42756804731405684,0.0011215676765023441,9.800378113377054,0.001,14.282739585551381,0.0,142.7137314914285,0.017938012710783935,0.48815260031996355,9.681276606917274,1187,0.4264464796375545,0.0,407.80141774725047,42.12310286677909,0.48815260031996355,0.0011215676765023441,9.898749204861188,13.944191971408841,568,9.78093546751976,1.0,0.9973816187311284,0.0001,1.5128301820414423
0,0.4426688656381851,0.0004690692978889799,9.797863056084688,0.001,13.560996604685402,0.0,135.48402139987988,0.0331641161048507,0.48915155960523693,9.678229216527045,1195,0.4421997963402961,0.0,405.06665594729463,41.8534338358459,0.48915155960523693,0.0004690692978889799,9.897134981524255,13.983316563005387,598,9.778311197597246,1.0,0.997329582532227,0.0001,1.5175883376306833
0,0.4481483418603908,0.0006838610141123302,9.797856400350959,0.001,13.562884096313388,0.0,135.49956754302679,0.17759898517495254,0.48915486337602654,9.678223469295906,1195,0.4474644808462785,0.0,404.9074129709426,41.83752093802345,0.48915486337602654,0.0006838610141123302,9.897121233005814,13.983239511707248,628,9.778304755333187,1.0,0.9973423483172705,0.0001,1.5175817053348035
0,0.4558613012862527,0.0005536076066358087,9.797236861164869,0.001,13.643841587436917,0.0,136.29633471908147,0.006046774673660887,0.4892450116244213,9.677548386019764,1196,0.4553076936796169,0.0,404.8656290106796,41.835146443514645,0.4892450116244213,0.0005536076066358087,9.896605467048467,13.987367163920625,658,9.777673677096661,1.0,0.9972797833304244,0.0001,1.518069318475019
0,0.45628946961144745,0.000340034534632494,9.801342818174732,0.001,14.694224781165577,0.0,146.90768396545496,0.0023735286235823804,0.4866527755827079,9.683068444436767,1176,0.45662950414607995,0.08503401360544217,411.87451459153687,42.53531914893617,0.4866527755827079,-0.000340034534632494,9.898420003511182,13.883681183594716,688,9.782068484364297,1.0,0.9973969929443453,0.0001,1.505349747879711
0,0.45540738105861533,0.0003919784944331761,9.793466524280237,0.001,12.719209941338583,0.0,127.05665994159683,0.006577957975423289,0.4920605160158108,9.672220679204507,1221,0.4557993595530485,0.0,396.35368416911007,40.980327868852456,0.4920605160158108,-0.0003919784944331761,9.895351741153164,14.100707848294855,718,9.773585025353132,1.0,0.9972485796416954,0.0001,1.5320520938627031
0,0.45667143731916804,5.928614153605238e-06,9.799076397547847,0.001,15.010457142917868,0.0,149.968246129406,0.22290021303475108,0.488023520461838,9.680059033586796,1186,0.45666550870501443,0.0,408.2293478554762,42.17215189873418,0.488023520461838,5.928614153605238e-06,9.897337843161814,13.938213853551645,748,9.779650417895773,1.0,0.9973041007559735,0.0001,1.5120410139488856
0,0.4529334501279946,0.0006074016916914893,9.796426727698783,0.001,13.968459742018611,0.0,139.54802946235628,0.003707708177118491,0.4901327579222885,9.676251941859054,1204,0.45354085181968606,0.0,401.9431753673442,41.54031587697423,0.4901327579222885,-0.0006074016916914893,9.896573651216249,14.022799129024587,778,9.776764318033015,1.0,0.9973008809950957,0.0001,1.5224478767014114
0,0.45604002196541576,0.0011012121424336385,9.799321445776936,0.001,13.948468018422231,0.0,139.35684385312612,0.001988436533483855,0.4878974628975323,9.680363784339095,1185,0.4549388098229821,0.0,408.5289121517837,42.201858108108105,0.4878974628975323,0.0011012121424336385,9.89749010157993,13.933838236648395,808,9.779907658463678,1.0,0.9972840103201182,0.0001,1.5115039881736407
0,0.46232153727729297,0.00044861557962083687,9.794762668888566,0.001,13.304262616570224,0.0,132.90532601534122,0.01566273339087898,0.4908272597411547,9.67420751299076,1209,0.46187292169767213,0.0,400.30236269056655,41.378311258278146,0.4908272597411547,0.00044861557962083687,9.8955493848203,14.05060728799541,838,9.775022205216228,1.0,0.9972471838421951,0.0001,1.5258446012642801
0,0.4722945991005919,0.00023708186398035958,9.797725104452411,0.001,14.201657870220048,0.0,141.85570734097377,0.0037672941517422113,0.4878927751006188,9.678775952867083,1185,0.47253168096457226,0.0,408.5900855698605,42.214527027027025,0.4878927751006188,-0.00023708186398035958,9.895928490854685,13.933452004931642,868,9.778312409869775,1.0,0.9971913236392577,0.0001,1.511387864787994
0,0.4834927474112823,0.0003253995915208918,9.794956020455126,0.001,13.936123092594004,0.0,139.1871075972467,0.006688883290601264,0.4895589079931831,9.675109741570095,1199,0.4838181470028032,0.0,403.62915908252495,41.71869782971619,0.4895589079931831,-0.0003253995915208918,9.894638525874194,13.999167178509207,898,9.775359831633375,1.0,0.9971919376736509,0.0001,1.5194411683204085
0,0.4927596733920592,0.00012408203051672562,9.796655535440044,0.001,14.615273023731923,0.0,145.9429987232074,0.006519383658706642,0.48794671285792557,9.677697516306052,1186,0.49288375542257595,0.0,408.20969882202746,42.18059071729958,0.48794671285792557,-0.00012408203051672562,9.894895977819012,13.934237015088291,928,9.777240660514982,1.0,0.9972004471823874,0.0001,1.5114447896548664
0,0.5051976733064453,0.00018758387834405532,9.795622340232176,0.001,14.849395371659112,0.0,148.28045895720058,0.00020742232636410487,0.48763063820124536,9.676850839629653,1183,0.5050100894281012,0.0,408.81812551306166,42.24788494077834,0.48763063820124536,0.00018758387834405532,9.89363830118858,13.92084670316699,958,9.776244777813902,1.0,0.9971735593345029,0.0001,1.5097194504770655
0,0.5209579673547918,0.000819708604847591,9.7954375315056,0.001,14.973946663961028,0.0,149.51041418802757,0.04882676059991389,0.4869864089631655,9.677001986621008,1179,0.5201382587499442,0.0,410.55290596835624,42.426146010186756,0.4869864089631655,0.000819708604847591,9.892901005138121,13.896257022928758,988,9.776128329385777,1.0,0.9970252892073063,0.0001,1.5066794119574827
0,0.5291734950940509,0.0005595948941478079,9.795971060911265,0.001,14.001794765870477,0.0,139.78941363539178,0.23132286825867854,0.48570085124689544,9.678241833550391,1168,0.5297330899881987,0.0,414.3664562805728,42.81405312767781,0.48570085124689544,-0.0005595948941478079,9.89232447989695,13.84445732501759,1018,9.776805479128377,1.0,0.9970035610270824,0.0001,1.5002815315499638
0,0.5407847244791185,0.00011865033275781922,9.796900578536247,0.001,14.437040911057176,0.0,144.1218097231925,0.11551558225995319,0.48476951660423057,9.679660620764484,1161,0.5406660741463607,0.0,416.8145116591829,43.061206896551724,0.48476951660423057,0.00011865033275781922,9.892496878891166,13.80845421098692,1048,9.77783450247317,1.0,0.9969733254782154,0.0001,1.4958497115929945
0,0.552164266168221,2.366152547284006e-05,9.799532494719976,0.001,16.043659049911223,0.0,160.15164501358814,0.004633133297434191,0.48181657515663595,9.683857149001238,1139,0.5521879276936938,0.0,425.45543120830195,43.934094903339194,0.48181657515663595,-2.366152547284006e-05,9.892672615978638,13.692722122680234,1078,9.780784438846863,1.0,0.9969409567056209,0.0001,1.4816548943648058
0,0.5562251061196649,0.000149602569738283,9.802649748925555,0.001,15.866686713684256,0.0,158.37551291352509,0.6738057491962807,0.47878947803980787,9.688545921243263,1116,0.5563747086894032,0.0,433.910639287799,44.786547085201796,0.47878947803980787,-0.000149602569738283,9.89333258451678,13.575610124712101,1108,9.784220787259418,1.0,0.9969105310178049,0.0001,1.4673595279772789
0,0.5596100885172988,0.0010628235411036524,9.80393877377802,0.001,17.587047031989183,0.0,175.54926144624994,0.04376562366191931,0.4776727629080109,9.690408664773154,1109,0.5585472649761951,0.0,437.01826197470047,45.09927797833935,0.4776727629080109,0.0010628235411036524,9.8937372176538,13.532659056475147,1138,9.785626192883138,1.0,0.9969197559701166,0.0001,1.4621287729906964
0,0.5598749449592302,0.000506549879285334,9.798467503093626,0.001,15.021637208829203,0.0,149.92021075920846,0.3026178830439125,0.48127868052857664,9.683085363335588,1135,0.5593683950799448,0.0,426.7816785667257,44.07495590828924,0.48127868052857664,0.000506549879285334,9.891197230526764,13.67118230709929,1168,9.779778372344357,1.0,0.996831429623309,0.0001,1.4789510951284854
0,0.5579947046749654,0.00011671441505467506,9.803904284806817,0.001,15.91452310385858,0.0,158.86094401067655,0.00014723688558437146,0.4775921161209611,9.690442163537274,1107,0.5578779902599107,0.0,437.89576318386725,45.1880650994575,0.4775921161209611,0.00011671441505467506,9.893590195462737,13.527559942244045,1198,9.785605493325493,1.0,0.9970104869315658,0.0001,1.4615081875247125
0,0.5659222643364686,0.0007016141140437915,9.799742982682687,0.001,15.389297522051558,0.0,153.5955433140774,0.04734309743915288,0.48006963454332297,9.68497359444911,1126,0.5652206502224248,0.0,430.22066113245785,44.42133333333334,0.48006963454332297,0.0007016141140437915,9.891501263575844,13.625522842024692,1228,9.781178370573787,1.0,0.9967785141046319,0.0001,1.4733842067755238
0,0.5676874934562898,0.00018515264398111242,9.806420894261603,0.001,17.1051315225556,0.0,170.71211635285982,0.06228696965373966,0.47503017640600376,9.694234395998642,1089,0.5678726461002709,0.0,445.10154374931716,45.91452205882353,0.47503017640600376,-0.00018515264398111242,9.894158514743648,13.431703112598216,1258,9.788380522420866,1.0,0.9968842739442844,0.0001,1.4498445772766388
0,0.5718621060471596,0.00045726305769844267,9.806260252887403,0.001,16.917010978481628,0.0,168.82202472724984,0.9094912833009577,0.47488887642229316,9.694160746591072,1088,0.572319369104858,0.0,445.69940190124146,45.97608095676173,0.47488887642229316,-0.00045726305769844267,9.89385019190243,13.425143569711741,1288,9.788237508407066,1.0,0.9969386979190551,0.0001,1.4490477629913487
0,0.5741135464698247,0.0006235829759527745,9.8028446425365,0.001,16.180644518017445,0.0,161.49333225217433,0.17250985099554847,0.47767307773958584,9.689330738182665,1108,0.5734899634938719,0.0,437.52956030444625,45.1553748870822,0.47767307773958584,0.0006235829759527745,9.89265121859777,13.531616378864575,1318,9.784534894804377,1.0,0.9969118094578613,0.0001,1.4619528912496367
0,0.577128663685829,0.0002958842828176822,9.802436898946901,0.001,16.331667078535457,0.0,162.97586969650496,0.03800150083373548,0.4775994534068672,9.6889650741866,1108,0.5768327794030114,0.0,437.6062934278716,45.16531165311653,0.4775994534068672,0.0002958842828176822,9.892176072111464,13.52850023371109,1348,9.784135576397182,1.0,0.9968786588543567,0.0001,1.4615618153642624
0,0.5801251372248236,0.0004544584203385327,9.803240267382918,0.001,16.216185810782306,0.0,161.82576459894534,0.004417294393673591,0.47811513330655975,9.68949536988491,1111,0.5805795956451621,0.0,436.1588290211724,45.013513513513516,0.47811513330655975,-0.0004544584203385327,9.893340070130042,13.548709054287757,1378,9.784884218978045,1.0,0.9969366103029671,0.0001,1.4640929360076573
0,0.5816073450513998,4.3325715299302736e-05,9.793785803809637,0.001,15.309559188338731,0.0,152.76182903458897,0.1743615021005235,0.4848590044626923,9.676530879468421,1162,0.5815640193361005,0.0,416.5690170081868,43.049095607235145,0.4848590044626923,4.3325715299302736e-05,9.889454049270041,13.80992755621659,1408,9.77471567615772,1.0,0.9968553077321927,0.0001,1.4959221418331492
0,0.584546984528496,0.00023292370354577319,9.797916602101932,0.001,16.294263945573228,0.0,162.58616524501693,0.034234402662482045,0.48214696518321043,9.682082701060562,1142,0.5843140608249502,0.0,424.1489358656259,43.80806310254163,0.48214696518321043,0.00023292370354577319,9.891296526341511,13.704588331422837,1438,9.779136041642367,1.0,0.9968783721457452,0.0001,1.4830761695389143
0,0.5872564560253756,0.0006745037159801015,9.797711838803192,0.001,15.767547145445858,0.0,157.32130375725646,0.11721879726219057,0.4823477864802783,9.681773348115941,1143,0.5865819523093955,0.0,423.8572784289776,43.7784588441331,0.4823477864802783,0.0006745037159801015,9.891269588211292,13.712377682344657,1468,9.778909954577497,1.0,0.9968965324732577,0.0001,1.4840215893579034
0,0.5956143395881734,3.35661614121463e-05,9.797430156556425,0.001,15.544157170772307,0.0,155.06965015145596,0.005883868566344693,0.4818768721470837,9.681758148182148,1139,0.5956479057495856,0.0,425.11391989865905,43.90861159929701,0.4818768721470837,-3.35661614121463e-05,9.890597194767665,13.692730103342022,1498,9.778682089883057,1.0,0.996899416063581,0.0001,1.48158124630497
0,0.5997031648444925,0.0005212252555970576,9.79564611254088,0.001,15.952145857954992,0.0,159.09935130398728,0.026360161063886386,0.48249163572805237,9.679612214888923,1145,0.5991819395888954,0.0,422.65225961078454,43.66520979020979,0.48249163572805237,0.0005212252555970576,9.889406955004006,13.719729567311365,1528,9.776824113910141,1.0,0.9966862049221042,0.0001,1.484842384425639
0,0.6082998969163366,0.0005570387738714766,9.795715885621817,0.001,15.789538473867518,0.0,157.48792923475634,0.028971391913568078,0.4821653611084038,9.679903155289717,1142,0.6077428581424651,0.0,424.1766852831637,43.82033304119194,0.4821653611084038,0.0005570387738714766,9.88913458360971,13.703367924313918,1558,9.776938718481123,1.0,0.9968651183196078,0.0001,1.482827379956469
0,0.6102901619649157,0.0007401974815046675,9.798169926512873,0.001,17.216432784029873,0.0,171.72172249746964,0.13349792286694057,0.47994445593404866,9.683502618355323,1125,0.609549964483411,0.0,430.6075440543693,44.46797153024911,0.47994445593404866,0.0007401974815046675,9.889790114969674,13.618116797630847,1588,9.779625477368437,1.0,0.9967828944239379,0.0001,1.4724199312361215
0,0.6080895109226361,0.0004939585826776449,9.799420676022837,0.001,17.0222012971609,0.0,169.7891421923575,0.006555736957851292,0.4788427598842596,9.68529530153673,1117,0.6085834695053137,0.0,433.75101254678964,44.78405017921147,0.4788427598842596,-0.0004939585826776449,9.890201640037642,13.577642939085086,1618,9.780986224694727,1.0,0.9966795915127125,0.0001,1.4674857905155425
0,0.6129958148116845,0.00029928256484079707,9.797599235927269,0.001,15.550165119915793,0.0,155.1245373323364,0.06620457325280103,0.47989926294959356,9.682958913187006,1125,0.6126965322468437,0.0,430.57160848361707,44.46708185053381,0.47989926294959356,0.00029928256484079707,9.889201332949137,13.61621093995489,1648,9.779059990237077,1.0,0.9967590013335046,0.0001,1.4721573042666218
0,0.6130057375302965,0.0012546066876034656,9.802490201185787,0.001,16.821670290209973,0.0,167.79887130168086,0.0047132705767379225,0.47588250458491066,9.689927872321064,1095,0.6142603442179,0.0,442.7911472161324,45.69561243144424,0.47588250458491066,-0.0012546066876034656,9.890857015916014,13.460404419633896,1678,9.784372632255327,1.0,0.9968855222556954,0.0001,1.4532162925403418
0,0.6171223263655391,0.0005828504119639311,9.801616001416292,0.001,16.585002832993673,0.0,165.4109127190681,0.4428710667548772,0.47643385915237096,9.6887596048836,1099,0.6165394759535752,0.0,440.91903719577795,45.50819672131148,0.47643385915237096,0.0005828504119639311,9.89044440011218,13.482567329329402,1708,9.783438723872582,1.0,0.9968016925552264,0.0001,1.4558971255744622
0,0.6203788401967859,0.0001588909598773114,9.799040879069652,0.001,16.774243008025554,0.0,167.2759725215859,0.35405575842045156,0.47732903834490426,9.685697465989898,1107,0.6202199492369086,0.0,437.6441152231448,45.18535262206148,0.47732903834490426,0.0001588909598773114,9.888684428610837,13.519414350711866,1738,9.780764162565546,1.0,0.9965560618070464,0.0001,1.460301015346941
0,0.624098978273099,0.00024205129293852767,9.804382811438701,0.001,17.652249831034297,0.0,176.03685026684937,0.1302903224530938,0.4729163493081905,9.693299684868881,1075,0.6238569269801605,0.0,450.77554555357364,46.50558659217877,0.4729163493081905,0.00024205129293852767,9.890549098598608,13.349094585329874,1768,9.786564614096811,1.0,0.996748776165805,0.0001,1.4396370340756548
0,0.6298170616701669,0.0005499842011542633,9.803027819727697,0.001,18.35007858776989,0.0,182.96676116679131,0.23555743702142518,0.4737572770718971,9.691534149029136,1080,0.6292670774690127,0.0,448.6711936861784,46.295644114921224,0.4737572770718971,0.0005499842011542633,9.889827078760792,13.380080329286653,1798,9.785125888169967,1.0,0.9967761411682997,0.0001,1.4433854381575932
0,0.6374619637727383,7.362853544412573e-06,9.799152374737924,0.001,17.21836651034907,0.0,171.65898640784496,0.00446915309845832,0.4759682226193895,9.686527612411284,1096,0.6374693266262828,0.0,441.6902270273277,45.59908675799087,0.4759682226193895,-7.362853544412573e-06,9.887716918395116,13.465602342489722,1828,9.781020828441648,1.0,0.9965756745011953,0.0001,1.4537056129531427
0,0.6407249197402896,0.00017643773416575748,9.7996265409021,0.001,17.1082538325918,0.0,170.56422077033824,0.007663957031581165,0.47598612137427837,9.687019355489285,1096,0.6409013574744553,0.0,441.43476417510556,45.571689497716896,0.47598612137427837,-0.00017643773416575748,9.888153494844252,13.464221160421571,1858,9.781498710721628,1.0,0.9967409962213452,0.0001,1.4535545816351623
0,0.6455193954484717,0.00015896510017654464,9.801663223860778,0.001,17.713284726680953,0.0,176.58644115076424,0.032777364385572744,0.47394936675767896,9.690071245670358,1082,0.6453604303482952,0.0,448.13734478602436,46.24699352451434,0.47394936675767896,0.00015896510017654464,9.88864957756369,13.387694094613344,1888,9.783740897076449,1.0,0.9966888875055736,0.0001,1.4442563645867403
0,0.6526183251991957,0.00016123158107839153,9.804465279685258,0.001,18.60286880660565,0.0,185.4469512380258,0.07726433893153706,0.47085068617455006,9.694405267082871,1060,0.6524570936181173,0.0,457.1590841424307,47.15769593956563,0.47085068617455006,0.00016123158107839153,9.889121041260173,13.271669323281406,1918,9.786853197367355,1.0,0.9965898733043034,0.0001,1.4301934574625577
0,0.6505463393356964,0.000788025469208864,9.806213841347795,0.001,18.216459051400122,0.0,181.60648317232076,0.045086559226143186,0.4693586797579278,9.696888306813943,1050,0.6497583138664875,0.0,461.9644502852453,47.64061010486177,0.4693586797579278,0.000788025469208864,9.88973464609814,13.21558298125173,1948,9.78875031365332,1.0,0.9966212429022845,0.0001,1.4234452694829411
0,0.6526745384742382,0.0003153889959187639,9.802857543639222,0.001,19.111313692834905,0.0,190.60861280298676,0.1969983784634072,0.4726108860523603,9.691924025285857,1073,0.6523591494783194,0.09319664492078285,451.52174715249464,46.58768656716418,0.4726108860523603,0.0003153889959187639,9.888835576698822,13.338006011600042,1978,9.785068940880896,1.0,0.996632036124597,0.0001,1.4382226293957583
