Eta,Primal,Epsilon,WeightMax,ConfortViolation,Traj,NormDeltaVar,ITERATIONS,OmegaBefore,TimestepsMean,WeightMedian,ReturnsStd,TimestepsStd,RewardMean,WeightMean,DeltaOmega,NormDeltaOmega,DualReg,Wins,WeightMin,DualBefore,DualAfter,Omega,ReturnsMean,LossReg,RewardStd
1.1009016632346023,9.511715427551664,0.001,1.0,0,252,0.05531585349975896,435,3.0616774223753995,199.0398406374502,0.8919074406791744,117.57077273273724,12.150385955148327,9.50814913007946,0.00015716839835012164,-0.00841679379208049,0.00841679379208049,0.0001,96.82539682539682,0.00015716839835012164,9.511847182671122,9.511834006564259,3.053260628583319,1892.48861132395,0.0,0.1295154168523108
1.160860260811037,9.513457753122983,0.001,1.0,0,251,0.0056434321292793705,436,3.053260628583319,199.672,0.8862395103309498,81.85290209724397,8.378807552390734,9.509422286800111,0.00024352616908061115,-0.008261783166237269,0.008261783166237269,0.0001,96.01593625498009,0.00024352616908061115,9.513574268635903,9.513543425743906,3.0449988454170818,1898.7775346090984,0.0,0.14367884314019844
1.137903022078145,9.515030179631477,0.001,1.0,0,251,0.04557140500244358,437,3.0449988454170818,199.708,0.8968305112910848,110.00541738348578,11.369728932564753,9.511498697701445,0.00020860976054344377,-0.006130489139352324,0.006130489139352324,0.0001,97.21115537848605,0.00020860976054344377,9.515155017498161,9.51513140735728,3.0388683562777294,1899.5096446184866,0.0,0.1235356528404007
1.1914071865450573,9.517622766885689,0.001,1.0,0,252,0.04155435776651511,438,3.0388683562777294,198.88446215139442,0.8937929446902927,133.52363937094583,13.73767457753925,9.513479486261343,0.0003018773577347202,-0.00807159501043131,0.00807159501043131,0.0001,96.03174603174604,0.0003018773577347202,9.517730414009453,9.517686244859684,3.030796761267298,1892.0770168885495,0.0,0.14449668007941682
1.0751601652795224,9.520947546703875,0.001,1.0,0,250,0.04895104498362515,439,3.030796761267298,200.19678714859438,0.88658742192551,63.65975951012382,6.507751766246145,9.517765371408263,0.0001259648025926885,-0.008591892181245342,0.008591892181245342,0.0001,97.6,0.0001259648025926885,9.521095809257961,9.521088479648578,3.022204869086053,1905.435961146084,0.0,0.11463795568619474
1.0955670170936922,9.522231595636324,0.001,1.0,0,250,0.060707402013809,440,3.022204869086053,200.44578313253012,0.8919307295477521,53.654134094120494,5.4946187885679,9.519120209811035,0.00014914190718478458,-0.007204514205596535,0.007204514205596535,0.0001,98.0,0.00014914190718478458,9.522367088160602,9.522354790666403,3.0150003548804563,1908.053522525313,0.0,0.10726878957160355
1.094204558153953,9.525660466655818,0.001,1.0,0,250,0.0033715475857177767,441,3.0150003548804563,200.1004016064257,0.8922992822286111,75.21167877358218,7.640120785815157,9.522548720546563,0.000147158112446118,-0.008931732807485826,0.008931732807485826,0.0001,98.0,0.000147158112446118,9.52579677685095,9.525784878936616,3.0060686220729704,1905.4564645591984,0.0,0.10741167888359816
1.1339759952099213,9.527861717287442,0.001,1.0,0,252,0.061092156207053105,442,3.0060686220729704,198.94820717131475,0.8964876324570841,131.92945697697988,13.628293555393517,9.524196938732475,0.00020022822264307826,-0.007994192597100103,0.007994192597100103,0.0001,96.82539682539682,0.00020022822264307826,9.527987509157319,9.527965596119238,2.9980744294758703,1894.8346925759595,0.0,0.13048333927602523
1.1455396234025594,9.528450817437559,0.001,1.0,0,251,0.039030642724005915,443,2.9980744294758703,199.752,0.8959794391474749,84.95269620738468,8.675626547979117,9.524893304724964,0.00021767396715573063,-0.0057717735666464876,0.0057717735666464876,0.0001,97.21115537848605,0.00021767396715573063,9.528573248729469,9.528546891281298,2.992302655909224,1902.603202221899,0.0,0.1238442587052411
1.062565469341648,9.532312787991943,0.001,1.0,0,251,0.04393880326971547,444,2.992302655909224,199.864,0.888914796283942,105.41701485195175,10.900894642184193,9.529320756616327,0.00011246405536202582,-0.007037577394676919,0.007037577394676919,0.0001,98.00796812749005,0.00011246405536202582,9.532469006082051,9.532463907910008,2.985265078514547,1904.5827544992235,0.0,0.10636593520844655
