WeightMin,WeightMedian,RewardStd,ReturnsMean,Epsilon,NormDeltaVar,Wins,ReturnsStd,RewardMean,DeltaOmega,OmegaBefore,Omega,TimestepsStd,Traj,ConfortViolation,WeightMax,Eta,Theta,ITERATIONS,DualBefore,DualAfter,WeightMean,ThetaBefore,Primal,TimestepsMean,LossReg,NormDeltaOmega,DualReg
0.6985032104319209,1.0,4.141913837829078,3642.315789473684,0.01,1.1664426153856766e-06,0.0,106.12458053060934,7.2824,[[-0.02509054]],0.15992600333255502,0.13483546495798557,0.0,20,0,1.0,27.869475776006578,0.9999999401776587,10,9.646676728663365,7.854541614222235,0.6985032104319209,0.9999999401776538,7.854541940413508,500.0,0.0,0.025090538374569454,0.0
0.6763519664398194,1.0,3.869455692988356,3918.9473684210525,0.01,2.3748272326429287e-06,0.0,132.01175134462383,7.8208,[[-0.03287681]],0.13483546495798557,0.10195865134461152,0.0,20,0,1.0,25.572721686820888,0.9999999401776687,11,9.730614882580733,8.350744058250406,0.6763519664398194,0.9999999401776587,8.350744074584016,500.0,0.0,0.03287681361337405,0.0
0.6463489830296327,1.0,3.5406604977037834,4145.263157894737,0.01,3.5392851032156614e-06,0.0,114.55030708464118,8.2982,[[-0.02749503]],0.10195865134461152,0.0744636182949065,0.0,20,0,1.0,22.91393276599666,0.9999999401776836,12,9.799325104904057,8.778357413251625,0.6463489830296327,0.9999999401776687,8.778357396849016,500.0,0.0,0.02749503304970502,0.0
0.6078423191935234,1.0,3.1812699602517234,4346.8421052631575,0.01,5.251776713066647e-06,0.0,105.27820945020652,8.6988,[[-0.02140352]],0.0744636182949065,0.053060094204966574,0.0,20,0,1.0,20.086783982697277,0.9999999401777055,13,9.853262342259269,9.125343407931895,0.6078423191935234,0.9999999401776836,9.125343390309286,500.0,0.0,0.021403524089939924,0.0
0.5589539445438394,1.0,2.807815264578494,4509.473684210527,0.01,8.984002789702572e-06,0.0,108.84627906076516,9.0312,[[-0.01753502]],0.053060094204966574,0.0355250722335857,0.0,20,0,1.0,17.191340705245988,0.9999999401777431,14,9.896070185851386,9.402486189979614,0.5589539445438394,0.9999999401777055,9.40248598655622,500.0,0.0,0.017535021971380876,0.0
0.47682258752419326,1.0,2.3241366483062045,4678.0,0.01,2.0848216166768907e-05,0.0,74.73743513478581,9.3622,[[-0.0151392]],0.0355250722335857,0.020385876669336604,0.0,20,0,1.0,13.502368746117455,0.9999999401778306,15,9.936475675277055,9.662600507199324,0.47682258752419326,0.9999999401777431,9.662600761563409,500.0,0.0,0.015139195564249093,0.0
0.36579420337386415,1.0,1.8577111831498458,4801.368421052632,0.01,5.4974627943238374e-05,0.0,57.79110341868401,9.6054,[[-0.01065038]],0.020385876669336604,0.009735497095457237,0.0,20,0,1.0,9.943477400610277,0.9999999401780606,16,9.965324897310664,9.837615983445982,0.36579420337386415,0.9999999401778306,9.837615987941188,500.0,0.0,0.010650379573879367,0.0
0.20405429383446433,1.0,1.3884433729900547,4894.9473684210525,0.01,0.00020861898300950088,0.0,43.7859310307853,9.785,[[-0.00659441]],0.009735497095457237,0.0031410884203141197,0.0,20,0,1.0,6.291804422592292,0.9999999401789343,17,9.986019007482707,9.948480258180437,0.20405429383446433,0.9999999401780606,9.94848025822905,500.0,0.0,0.006594408675143117,0.0
1.2259675455032766e-33,1.0,0.8975306345746646,4955.473684210527,0.01,30.95383661261306,0.0,29.542776160488003,9.9126,[[-0.00314107]],0.0031410884203141197,1.3587553730182145e-08,0.0,20,0,1.0,0.13195819225519442,0.9999999931476657,18,10.000456135401192,10.00005998649939,1.2259675455032766e-33,0.9999999401789343,10.000000000000266,500.0,0.0,0.0031410748327603895,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,19,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,20,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,21,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,22,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,23,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,24,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,25,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,26,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,27,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,28,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,29,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,30,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,31,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,32,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,33,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,34,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,35,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,36,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,37,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,38,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,39,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,40,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,41,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,42,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,43,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,44,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,45,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,46,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,47,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,48,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,49,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,50,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,51,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,52,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,53,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,54,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,55,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,56,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,57,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,58,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,59,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,60,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,61,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,62,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,63,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,64,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,65,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,66,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,67,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,68,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,69,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,70,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,71,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,72,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,73,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,74,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,75,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
1.7154523370568488e-140,1.0,0.44676615807377346,4990.0,0.01,0.0,0.0,0.0,9.98,[[0.]],1.3587553730182145e-08,1.3587553730182145e-08,0.0,20,0,1.0,0.03107305485617784,0.9999999931476657,76,10.007998088311146,10.000248522209754,1.7154523370568488e-140,0.9999999931476657,9.999999999999508,500.0,0.0,0.0,0.0
