WeightMedian,ThetaBefore,Primal,NormDeltaVar,DualReg,NormDeltaOmega,WeightMin,WeightMax,OmegaBefore,DualBefore,DeltaOmega,RewardMean,ReturnsMean,Traj,Omega,TimestepsMean,Wins,Theta,ITERATIONS,ConfortViolation,Epsilon,Eta,LossReg,ReturnsStd,WeightMean,RewardStd,DualAfter,TimestepsStd
1.0,0.9999999301926814,9.464931381011214,1.2408746897563105e-05,0.0,0.01713139601007488,0.5437275552087881,1.0,0.049049374750288734,9.905660012598698,[[-0.0171314]],9.1086,4547.894736842105,20,0.031917978740213855,500.0,0.0,0.9999999301927422,14,0,0.01,16.412088498714567,0.0,59.320622789116456,0.5437275552087881,2.7060314188863366,9.464931037544302,0.0
1.0,0.9999999301927422,9.708467849514346,3.0412824372660907e-05,0.0,0.014466108049655382,0.4550846423310376,1.0,0.031917978740213855,9.943873125385219,[[-0.01446611]],9.4234,4713.0526315789475,20,0.017451870690558473,500.0,0.0,0.9999999301928908,15,0,0.01,12.702092672394013,0.0,37.96046930580413,0.4550846423310376,2.219534284484022,9.708467781987038,0.0
1.0,0.9999999301928908,9.889652786530343,0.00011716207390577438,0.0,0.010869501981653382,0.3080682878667548,1.0,0.017451870690558473,9.97458665022158,[[-0.0108695]],9.685,4842.315789473684,20,0.006582368708905091,500.0,0.0,0.9999999301934632,16,0,0.01,8.493046439501612,0.0,82.46789016694473,0.3080682878667548,1.669363651215636,9.889659816745363,0.0
1.0,0.9999999301934632,9.988419394374997,0.0015751359858313663,0.0,0.005842622433091136,0.0689928653885338,1.0,0.006582368708905091,9.99559925280246,[[-0.00584262]],9.8694,4937.473684210527,20,0.0007397462758139544,500.0,0.0,0.9999999302011597,17,0,0.01,3.7400624018881223,0.0,26.49998693356705,0.0689928653885338,1.0907537027211962,9.988419445437788,0.0
1.0,0.9999999302011597,9.999999999999408,33.9085557931312,0.0,0.0007397335065802184,3.2551753902997434e-140,1.0,0.0007397462758139544,10.005992452158994,[[-0.00073973]],9.962,4980.526315789473,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,18,0,0.01,0.031135027405872488,0.0,10.718250156932932,3.2551753902997434e-140,0.6021262326123985,10.000186560418003,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,19,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,20,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,21,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,22,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,23,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,24,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,25,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,26,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,27,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,28,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,29,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,30,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,31,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,32,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,33,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,34,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,35,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,36,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,37,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,38,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,39,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,40,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,41,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,42,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,43,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,44,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,45,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,46,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,47,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,48,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,49,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,50,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,51,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,52,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,53,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,54,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,55,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,56,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,57,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,58,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,59,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,60,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,61,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,62,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,63,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,64,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,65,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,66,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,67,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,68,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,69,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,70,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,71,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,72,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,73,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,74,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,75,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,76,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
