NormDeltaVar,ThetaBefore,WeightMax,TimestepsStd,Wins,Traj,DeltaOmega,WeightMedian,ITERATIONS,RewardStd,Eta,DualAfter,OmegaBefore,ConfortViolation,WeightMean,Primal,Omega,WeightMin,LossReg,TimestepsMean,NormDeltaOmega,RewardMean,Epsilon,DualReg,ReturnsStd,DualBefore,ReturnsMean,Theta
3.589965729133837e-07,0.9999999602456902,1.0,0.0,0.0,20,[[-0.04110925]],0.774764738985261,14,4.416273429034937,31.34847114247002,5.649255665867672,0.34993515472547626,0,0.7268793124299313,5.649255513538979,0.30882590922483005,0.7268793124299313,0.0,500.0,0.04110924550064621,5.023,0.01,0.0,116.29964165120822,9.17465622312997,2523.157894736842,0.999999960245691
3.624406303970318e-07,0.999999960245691,1.0,0.0,0.0,20,[[-0.03582829]],0.7751460682125653,15,4.462288735615391,31.40903371930304,6.0419251924955955,0.30882590922483005,0,0.7273265407361185,6.041925193794438,0.27299762386534654,0.7273265407361185,0.0,500.0,0.035828285359483514,5.4118,0.01,0.0,107.10069820867977,9.275640721457812,2711.5789473684213,0.9999999602456922
5.164387459899444e-07,0.9999999602456922,1.0,0.0,0.0,20,[[-0.04055952]],1.0,16,4.460202524549754,31.051916824060623,6.5452197521943685,0.27299762386534654,0,0.7246682530132973,6.545219757436798,0.23243810596763487,0.7246682530132973,0.0,500.0,0.04055951789771167,5.9188,0.01,0.0,167.1751283705395,9.391400246875577,2969.0526315789475,0.9999999602456935
5.019495858959999e-07,0.9999999602456935,1.0,0.0,0.0,20,[[-0.03166096]],1.0,17,4.419037343132551,30.4881765507348,6.934284247614798,0.23243810596763487,0,0.7203659001219834,6.934284544104358,0.20077714580324774,0.7203659001219834,0.0,500.0,0.03166096016438713,6.3164,0.01,0.0,126.66084449855003,9.47383371869534,3157.3684210526317,0.9999999602456948
6.386960933468799e-07,0.9999999602456948,1.0,0.0,0.0,20,[[-0.03088387]],1.0,18,4.322539212083565,29.5062660926654,7.358657676517471,0.20077714580324774,0,0.7125458181186564,7.35865880086442,0.16989327349752434,0.7125458181186564,0.0,500.0,0.030883872305723398,6.7574,0.01,0.0,134.22088711298298,9.55661756376563,3375.2631578947367,0.9999999602456966
6.86657415371883e-07,0.9999999602456966,1.0,0.0,0.0,20,[[-0.02503157]],1.0,19,4.205415917599589,28.426785615665544,7.705796989746805,0.16989327349752434,0,0.7034342331743314,7.705797414643466,0.14486170727565528,0.7034342331743314,0.0,500.0,0.025031566221869056,7.1236,0.01,0.0,101.8048755560391,9.620455727934857,3556.6315789473683,0.9999999602456986
1.0848750946479413e-06,0.9999999602456986,1.0,0.0,0.0,20,[[-0.02750297]],1.0,20,4.001581367409639,26.676725290385754,8.128707844043035,0.14486170727565528,0,0.6873864656589883,8.128707420546878,0.11735873855421423,0.6873864656589883,0.0,500.0,0.02750296872144105,7.5784,0.01,0.0,112.35184149843136,9.693444717659359,3784.1052631578946,0.9999999602457017
1.7402435048552434e-06,0.9999999602457017,1.0,0.0,0.0,20,[[-0.0276088]],1.0,21,3.7200994395311535,24.361907906815553,8.556894744007964,0.11735873855421423,0,0.6633338426509222,8.556894745342406,0.08974993706478085,0.6633338426509222,0.0,500.0,0.027608801489433385,8.0496,0.01,0.0,128.01462866545594,9.76377158824885,4015.7894736842104,0.9999999602457066
2.516000279229047e-06,0.9999999602457066,1.0,0.0,0.0,20,[[-0.0232326]],1.0,22,3.4119873153339833,21.897624979227835,8.912517794249354,0.08974993706478085,0,0.6333889885039659,8.912517797439609,0.06651734030102151,0.6333889885039659,0.0,500.0,0.02323259676375934,8.4516,0.01,0.0,116.01327653510168,9.820211485506741,4228.8421052631575,0.9999999602457135
5.374500148036532e-06,0.9999999602457135,1.0,0.0,0.0,20,[[-0.02353948]],1.0,23,2.98438335339145,18.553614583715028,9.28134087827395,0.06651734030102151,0,0.5833438136672674,9.281341031179615,0.042977865118673464,0.5833438136672674,0.0,500.0,0.023539475182348044,8.884,0.01,0.0,83.4701665151145,9.877409778759006,4445.684210526316,0.9999999602457283
8.37946501519582e-06,0.9999999602457283,1.0,0.0,0.0,20,[[-0.01533856]],1.0,24,2.568931848064483,15.368123055942958,9.541648020430829,0.042977865118673464,0,0.5216817514066855,9.541648034165144,0.02763930726693386,0.5216817514066855,0.0,500.0,0.015338557851739605,9.2054,0.01,0.0,68.25826789286461,9.917464643881138,4603.578947368421,0.9999999602457517
1.764290169603555e-05,0.9999999602457517,1.0,0.0,0.0,20,[[-0.01176087]],1.0,25,2.156583585210645,12.221770757039048,9.734057509594646,0.02763930726693386,0,0.44121983249829977,9.734057578468335,0.015878437063721815,0.44121983249829977,0.0,500.0,0.011760870203212044,9.4582,0.01,0.0,67.78931023190493,9.948030245439144,4728.631578947368,0.999999960245801
7.021450807087604e-05,0.999999960245801,1.0,0.0,0.0,20,[[-0.00974152]],1.0,26,1.6398623234893837,8.26315139194121,9.896933903805662,0.015878437063721815,0,0.2981400205601885,9.896934204480152,0.006136919302228077,0.2981400205601885,0.0,500.0,0.009741517761493738,9.6966,0.01,0.0,34.213279241462565,9.975932335102362,4849.368421052632,0.9999999602459961
0.0005899133614946095,0.9999999602459961,1.0,0.0,0.0,20,[[-0.00512209]],1.0,27,1.1379465013786896,4.1752468267584675,9.983746065913676,0.006136919302228077,0,0.09116648085133983,9.983746148653816,0.00101483096425419,0.09116648085133983,0.0,500.0,0.005122088337973887,9.8576,0.01,0.0,38.83055027100479,9.99427976267739,4929.368421052632,0.9999999602476377
31.33192960874436,0.9999999602476377,1.0,0.0,0.0,20,[[-0.00101482]],1.0,28,0.5744707477322061,0.031121407924505802,10.000198974858682,0.00101483096425419,0,2.828338074408128e-140,9.999999999999648,8.780665493595793e-09,2.828338074408128e-140,0.0,500.0,0.0010148221835886964,9.9656,0.01,0.0,12.132235397241187,10.006393901324623,4982.421052631579,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,29,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,30,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,31,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,32,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,33,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,34,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,35,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,36,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,37,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,38,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,39,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,40,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,41,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,42,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,43,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,44,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,45,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,46,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,47,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,48,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,49,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,50,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,51,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,52,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,53,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,54,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,55,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,56,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,57,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,58,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,59,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,60,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,61,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,62,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,63,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,64,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,65,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,66,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,67,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,68,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,69,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,70,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,71,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,72,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,73,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,74,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,75,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,76,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
