RewardStd,OmegaBefore,Wins,Omega,ReturnsMean,NormDeltaVar,ReturnsStd,TimestepsMean,Traj,TimestepsStd,DeltaOmega,ITERATIONS,NormDeltaOmega,RewardMean,ConfortViolation
0.9481230659199084,6.695450489534969,0.0,6.5896124938068965,495.46605662516805,0.24145893688242553,189.54400933282,65.604,250,24.49945272858151,-0.10583799572807262,13,0.10583799572807262,7.552375718327664,0
0.9162763507429835,6.5896124938068965,0.4,6.482700648465038,545.4554844353734,0.25391309104905074,222.05231022639202,71.456,250,28.371677144645503,-0.10691184534185894,14,0.10691184534185894,7.633445539008248,0
0.8839379854581648,6.482700648465038,0.4,6.374704129135565,604.5835690192077,0.26154133880647024,238.68103431895761,78.376,250,30.236313002745554,-0.10799651932947274,15,0.10799651932947274,7.713886508870161,0
0.8488033547500571,6.374704129135565,1.2,6.265774405391409,671.2600589515005,0.26975234236532664,297.0994512555104,86.112,250,37.291332183229926,-0.10892972374415599,16,0.10892972374415599,7.795197637396652,0
0.8073898821584798,6.265774405391409,2.0,6.1557076641243516,758.226956760225,0.27151664512614165,328.3844460172727,96.352,250,40.885842243984655,-0.11006674126705729,17,0.11006674126705729,7.869343207823657,0
0.7217709430355813,6.1557076641243516,7.6,6.045325760185449,927.2338271470201,0.272884013967147,363.92284058646635,116.516,250,44.809482746400896,-0.11038190393890268,18,0.11038190393890268,7.95799570142315,0
0.6265345642376908,6.045325760185449,18.0,5.933655230641191,1132.5865709905843,0.2733785371500423,366.58782797605323,140.736,250,44.52255949515931,-0.11167052954425749,19,0.11167052954425749,8.047596712927641,0
0.5150919545425418,5.933655230641191,38.4,5.820653676430946,1308.2695861907484,0.2833252806631442,354.29495526306005,160.496,250,42.48813933323039,-0.11300155421024538,20,0.11300155421024538,8.151415525562934,0
0.48172195545962954,5.820653676430946,44.800000000000004,5.7066443410263625,1383.8336477722537,0.27643124233151645,328.3149587432345,168.372,250,39.1439601471287,-0.11400933540458347,21,0.11400933540458347,8.218906040031916,0
0.49381544508012937,5.7066443410263625,43.6,5.591698365352253,1377.8916161466504,0.2652864768257007,326.2123744313996,166.472,250,38.579492168767594,-0.11494597567410914,22,0.11494597567410914,8.277017253031444,0
0.4733392662700186,5.591698365352253,47.599999999999994,5.47576025494378,1431.3244352192144,0.2409131765261909,316.2900718719388,171.432,250,37.14637769688991,-0.11593811040847335,23,0.11593811040847335,8.349225554267662,0
0.4958903650677784,5.47576025494378,44.0,5.3586795621156895,1419.5736560444598,0.23771299333527973,329.3155213270983,168.852,250,38.47323869912695,-0.11708069282809053,24,0.11708069282809053,8.4072066427668,0
0.47856502807592977,5.3586795621156895,47.599999999999994,5.241149012740461,1463.288436195498,0.23556190200738333,308.4658948677637,172.648,250,35.72646212543302,-0.11753054937522833,25,0.11753054937522833,8.475559729597204,0
0.4269335462874623,5.241149012740461,57.599999999999994,5.122256749510878,1537.8458642937555,0.23435183441552546,282.5141726425567,179.924,250,32.345111284396594,-0.1188922632295828,26,0.1188922632295828,8.547196951455923,0
0.40313421238008434,5.122256749510878,62.8,5.00290666673857,1550.0080166151808,0.23474406026880826,315.59293735416304,179.936,250,35.976157437947705,-0.11935008277230796,27,0.11935008277230796,8.614218481099838,0
0.3471581522251266,5.00290666673857,72.0,4.8821837160304336,1635.7438598442566,0.23651303945187144,232.50681004590155,188.344,250,26.150366421906977,-0.12072295070813688,28,0.12072295070813688,8.684873740837277,0
0.24094169802652912,4.8821837160304336,87.2,4.76064719286595,1705.7131043269712,0.21969268485611834,173.75293617146485,194.876,250,19.39104494347842,-0.12153652316448316,29,0.12153652316448316,8.752812579932733,0
0.23027050516737388,4.76064719286595,88.4,4.638751420443227,1717.3869335179575,0.21059801965978442,200.362558812831,194.756,250,22.293686639943605,-0.12189577242272343,30,0.12189577242272343,8.81814646798023,0
0.16138419134087098,4.638751420443227,94.8,4.516191491771653,1763.4604369133422,0.1976731192377403,117.36344563051668,198.512,250,12.864286066471005,-0.12255992867157417,31,0.12255992867157417,8.88339464069347,0
0.13310934755619738,4.516191491771653,96.8,4.393907815405967,1782.4442323686767,0.17697387270904455,105.65692023175323,199.304,250,11.56492905296007,-0.1222836763656856,32,0.1222836763656856,8.943343998959765,0
0.14375860087901216,4.393907815405967,96.0,4.270862191360718,1788.9271528670065,0.1724750602157717,123.70581189530722,198.748,250,13.455872175373841,-0.12304562404524955,33,0.12304562404524955,9.000981911098512,0
0.1203080885021278,4.270862191360718,97.6,4.14783415065684,1810.1769471573004,0.16268352677310366,81.1124465099576,199.944,250,8.730456116377885,-0.1230280407038773,34,0.1230280407038773,9.053419693300627,0
0.11680373378424466,4.14783415065684,97.6,4.025681258885041,1822.4825283956575,0.15687143646445073,67.2284559624739,200.076,250,7.142424238310127,-0.12215289177179933,35,0.12215289177179933,9.108951240506896,0
0.0908499575254797,4.025681258885041,98.8,3.904109115947609,1840.288286323898,0.14189437761453,16.554049389714876,200.848,250,1.4942877902198088,-0.12157214293743213,36,0.12157214293743213,9.162592041364107,0
0.14334156877909085,3.904109115947609,96.0,3.7854649249141596,1845.1644961141562,0.12471254035665078,41.31580041583673,200.432,250,4.18919753652176,-0.11864419103344925,37,0.11864419103344925,9.205937655235472,0
0.10707392014955877,3.7854649249141596,98.0,3.668116313777638,1856.0792158396919,0.12775968683375052,37.331562036560136,200.508,250,3.8222945987979524,-0.11734861113652162,38,0.11734861113652162,9.256883594867496,0
0.12183283992534262,3.668116313777638,97.2,3.5504466469517264,1867.071936074921,0.12032720411928981,26.612720623674047,200.712,250,2.6886903875307024,-0.11766966682591162,39,0.11766966682591162,9.302243692828137,0
0.1210144945500338,3.5504466469517264,97.2,3.433258899993731,1868.7475625690272,0.11690471992763352,64.67200590556133,199.952,250,6.674555865374116,-0.11718774695799539,40,0.11718774695799539,9.345980848248717,0
0.15904131041982017,3.433258899993731,94.8,3.317721964407991,1868.441254084266,0.10420974970595831,98.01289355226834,199.076,250,10.151562638333075,-0.11553693558574007,41,0.11553693558574007,9.385567592699601,0
0.19440656334700399,3.317721964407991,92.0,3.2035435550204756,1880.1924141278432,0.10453073712489634,70.32378722526137,199.5,250,7.17899714444852,-0.11417840938751533,42,0.11417840938751533,9.424523379086933,0
0.18651889015738274,3.2035435550204756,92.80000000000001,3.090983776085672,1880.0538256068555,0.10100268739759244,99.06045281591462,198.736,250,10.123354384787682,-0.1125597789348034,43,0.1125597789348034,9.460056686291642,0
0.09584518002705786,3.090983776085672,98.4,2.9795917435256354,1905.294600562314,0.12700429281891742,43.70868868199589,200.548,250,4.4343766190976615,-0.11139203256003682,44,0.11139203256003682,9.500441792300665,0
0.0983190099259454,2.9795917435256354,98.4,2.868968816855808,1907.7538515342367,0.12113484595638545,80.83195995033833,200.144,250,8.254651052588473,-0.11062292666982732,45,0.11062292666982732,9.531906285145878,0
0.13774010807771958,2.868968816855808,96.39999999999999,2.7600266507802913,1913.8651584121435,0.10543574024016614,54.851757947740744,200.16,250,5.43308383885248,-0.10894216607551677,46,0.10894216607551677,9.561676450899999,0
0.1820670306680718,2.7600266507802913,93.60000000000001,2.6557717789243016,1903.0820798217928,0.09452483348310159,125.38392680102268,198.532,250,12.700274642699663,-0.1042548718559897,47,0.1042548718559897,9.58576995054597,0
0.19671085370556474,2.6557717789243016,92.4,2.555843240556098,1902.4061501890928,0.10350025828201642,143.80933636662976,197.884,250,14.585422311335385,-0.09992853836820359,48,0.09992853836820359,9.613744164202728,0
0.21134319908848948,2.555843240556098,91.2,2.4646618343758044,1900.0009180204988,0.1046235275007134,165.51512246786663,197.156,250,16.783434213533294,-0.09118140618029358,49,0.09118140618029358,9.637043346489577,0
0.22121978506589304,2.4646618343758044,90.4,2.3810648138287287,1906.1647175620983,0.12102251260315096,146.6241367290261,197.36,250,14.766123391059685,-0.08359702054707574,50,0.08359702054707574,9.65831332368311,0
0.29861772231700456,2.3810648138287287,82.39999999999999,2.304454213385433,1871.8751276341118,0.10471873094871817,223.1529504495791,193.532,250,22.553424928378398,-0.0766106004432956,51,0.0766106004432956,9.672173736819294,0
0.30426014361358145,2.304454213385433,81.6,2.231192462682421,1880.5587461712564,0.10738507255426306,201.3888718143576,194.044,250,20.20797030876679,-0.07326175070301222,52,0.07326175070301222,9.691403734056484,0
0.36275026534011884,2.231192462682421,74.4,2.163920834017345,1831.5233707823563,0.12032483825259954,261.0152562671355,188.812,250,26.232206464573277,-0.06727162866507586,53,0.06727162866507586,9.70024877011184,0
0.42546015458526154,2.163920834017345,65.60000000000001,2.0994762801527447,1779.420357930759,0.1080853470121805,316.79715402577204,183.28,250,31.912530454352876,-0.06444455386460035,54,0.06444455386460035,9.708753589757524,0
0.4735911732818121,2.0994762801527447,58.4,2.0394337197673957,1737.7558628383367,0.11621325273702483,358.0272590642585,178.808,250,36.04679092512952,-0.06004256038534894,55,0.06004256038534894,9.718557686671383,0
0.4147494030973679,2.0394337197673957,67.2,1.9806684794525997,1797.6518221505466,0.13580432354565797,318.1925123601344,184.524,250,31.989645574779352,-0.05876524031479602,56,0.05876524031479602,9.7421030443224,0
0.400284617589223,1.9806684794525997,69.19999999999999,1.9248901522807027,1825.4713902631347,0.1483756741504569,296.45282495998254,187.156,250,29.73502419706431,-0.05577832717189701,57,0.05577832717189701,9.753742280574144,0
0.3710193785860154,1.9248901522807027,74.0,1.8714198604219894,1812.2599546141275,0.15780338430580587,335.4823850416686,185.54,250,33.630349388610284,-0.053470291858713326,58,0.053470291858713326,9.767489245521867,0
0.30022674505036273,1.8714198604219894,82.39999999999999,1.8233796402771179,1892.9566252893665,0.161221338268853,202.17587076943022,193.436,250,20.072217216839796,-0.048040220144871526,59,0.048040220144871526,9.785958277101297,0
0.2868551658339811,1.8233796402771179,84.0,1.7807529698831714,1896.3978255035906,0.14788465167657347,211.08853412523652,193.56,250,20.92669109056661,-0.04262667039394641,60,0.04262667039394641,9.79746758371353,0
0.2725977913658419,1.7807529698831714,85.6,1.7415880264588153,1890.521773765094,0.16199565435246482,254.67174387813682,192.76,250,25.413036024843624,-0.03916494342435617,61,0.03916494342435617,9.807645641030785,0
0.3199824422776177,1.7415880264588153,80.0,1.7069448790284398,1890.7869535013351,0.16128970482093094,227.2188400274547,192.66,250,22.599300874142102,-0.03464314743037544,62,0.03464314743037544,9.8141127037337,0
0.42575578564203226,1.7069448790284398,65.60000000000001,1.6719059146810147,1818.6666107084147,0.1597369971319831,289.120383257008,185.392,250,28.789830426732284,-0.03503896434742515,63,0.03503896434742515,9.80984406397479,0
0.4949568666393559,1.6719059146810147,55.2,1.6368155641417346,1749.4521059084339,0.1308001745890671,343.1223682830005,178.432,250,34.243209195401064,-0.03509035053928011,64,0.03509035053928011,9.804587214784533,0
0.48419119885145784,1.6368155641417346,56.8,1.5998055730250904,1765.7535208542142,0.14080127106480325,358.67759819221504,179.924,250,35.85021930197917,-0.03700999111664416,65,0.03700999111664416,9.813885423035362,0
0.4346945285218248,1.5998055730250904,64.8,1.5628467026203854,1794.7063012051503,0.15416884716253051,343.6229478398997,182.64,250,34.27708272300897,-0.036958870404705024,66,0.036958870404705024,9.826469016672963,0
0.37162014272058563,1.5628467026203854,73.6,1.5237670035290773,1849.2804913498996,0.156759788051508,288.814358609682,187.908,250,28.717303773160882,-0.03907969909130804,67,0.03907969909130804,9.841414369531364,0
0.354093071698648,1.5237670035290773,76.0,1.483669936209828,1862.1403703756564,0.15734646674600133,278.5305647193986,189.068,250,27.6431433813161,-0.040097067319249335,68,0.040097067319249335,9.849050978355177,0
0.3505093745081179,1.483669936209828,76.4,1.447416698852042,1873.3609373373538,0.15438811235886038,276.81625672714455,190.12,250,27.52209294366982,-0.03625323735778596,69,0.03625323735778596,9.853571098976191,0
0.3749609026097806,1.447416698852042,73.6,1.412540323729041,1833.710523056399,0.14951481203818792,329.48536783679066,186.036,250,32.76209248506572,-0.03487637512300101,70,0.03487637512300101,9.856750967857828,0
0.4142856601844828,1.412540323729041,68.0,1.3805736141911331,1816.168595901994,0.14603120845544657,316.4119812567839,184.256,250,31.405580141115053,-0.03196670953790792,71,0.03196670953790792,9.856767735661222,0
0.43455663520181653,1.3805736141911331,65.2,1.3487919576141916,1795.7571539009962,0.14648134848578728,349.50493006334773,182.164,250,34.75458392787922,-0.03178165657694154,72,0.03178165657694154,9.857914592899784,0
0.43214020427962946,1.3487919576141916,65.60000000000001,1.3183252033060986,1796.2546200347972,0.1529364988011241,350.7022680901765,182.108,250,34.84181878145858,-0.03046675430809298,73,0.03046675430809298,9.863677707924952,0
0.4655108203062785,1.3183252033060986,60.8,1.2889743199367962,1761.7423237603866,0.15906944436390918,391.510157931972,178.604,250,38.969208152078224,-0.02935088336930236,74,0.02935088336930236,9.863957827150493,0
0.4500965888764386,1.2889743199367962,63.6,1.2620014023454746,1755.8255081279303,0.16444472413194436,399.65035145100535,177.9,250,39.7179304596803,-0.026972917591321588,75,0.026972917591321588,9.869733041753403,0
0.4370926981403317,1.2620014023454746,65.60000000000001,1.2352581589840206,1760.685512613772,0.16025229420716092,409.08873714181357,178.268,250,40.67299074324385,-0.02674324336145406,76,0.02674324336145406,9.876621225423362,0
0.4134141462330343,1.2352581589840206,68.4,1.2071160128775704,1812.0872300680392,0.15526185077757762,354.6687274443385,183.348,250,35.20026840806758,-0.02814214610645016,77,0.02814214610645016,9.883321498287621,0
0.47717647181493006,1.2071160128775704,58.8,1.178746760377833,1768.7655632745768,0.15092026863851185,384.55052868061887,179.052,250,38.22179085286298,-0.02836925249973743,78,0.02836925249973743,9.87850212940697,0
0.5027460563427604,1.178746760377833,55.60000000000001,1.1505034055330166,1716.6187243156544,0.15119247599918678,429.2626702961018,173.764,250,42.694968134430084,-0.028243354844816437,79,0.028243354844816437,9.879023988373048,0
0.48993040433258234,1.1505034055330166,57.99999999999999,1.1222603523549155,1713.243629109616,0.15648539840188536,450.6451043088074,173.34,250,44.82874524231077,-0.028243053178101052,80,0.028243053178101052,9.883717717258659,0
0.5047319857641768,1.1222603523549155,56.39999999999999,1.094614824102834,1676.7290342427282,0.15847911659484026,491.3872340846806,169.632,250,48.9090643541665,-0.027645528252081553,81,0.027645528252081553,9.884509020955528,0
0.4620035301341548,1.094614824102834,61.6,1.064413165664256,1767.495466766663,0.16926567318811728,409.5039140981041,178.62,250,40.70267313088908,-0.030201658438578027,82,0.030201658438578027,9.895283096890957,0
0.5575476411417623,1.064413165664256,48.8,1.0330456388581475,1612.7421194292747,0.16956167747076573,518.3886961662654,163.18,250,51.59832943032167,-0.03136752680610844,83,0.03136752680610844,9.883209458446347,0
0.5838155764174552,1.0330456388581475,44.800000000000004,1.0012399977465376,1584.1721481976426,0.16522601291396416,501.54684008798273,160.296,250,49.88795830658937,-0.031805641111609884,84,0.031805641111609884,9.88279275962995,0
0.6350634301463666,1.0012399977465376,36.8,0.9721590554138713,1530.558264204599,0.16697303284327578,512.5017034518883,154.98,250,51.00709362431857,-0.029080942332666337,85,0.029080942332666337,9.875843748900495,0
0.6349440711878677,0.9721590554138713,39.6,0.9427776312160029,1465.3838987759493,0.17184770941285218,572.3521423456299,148.336,250,56.99339526646926,-0.029381424197868378,86,0.029381424197868378,9.87881497934385,0
0.6454899890279613,0.9427776312160029,37.6,0.9141341716463587,1464.642711871692,0.17482639044239093,564.9007331305487,148.244,250,56.25556384927628,-0.028643459569644203,87,0.028643459569644203,9.879945980084804,0
0.6489650917520814,0.9141341716463587,36.0,0.8866880507796795,1487.306861292801,0.17582208402848806,544.1808939030636,150.5,250,54.17418204274062,-0.02744612086667919,88,0.02744612086667919,9.882437616563463,0
0.6757256993337349,0.8866880507796795,34.8,0.8576570601649688,1397.2763468566477,0.17938604555797552,576.5919803485535,141.412,250,57.38308336086516,-0.029030990614710706,89,0.029030990614710706,9.880889506241674,0
0.7372753628856291,0.8576570601649688,25.6,0.8321458183271541,1335.607761345455,0.1807950020516515,569.376867506994,135.324,250,56.76374744500225,-0.025511241837814724,90,0.025511241837814724,9.86970353629404,0
0.7516802197315109,0.8321458183271541,26.8,0.8090210669720863,1263.9466899310676,0.18006277646398977,580.6566092846259,128.076,250,57.815968590001155,-0.023124751355067752,91,0.023124751355067752,9.868723960235076,0
0.7655195112342436,0.8090210669720863,21.6,0.7864186447427122,1305.0013701313253,0.17899679409628763,571.3155272511545,132.224,250,56.97920518926181,-0.02260242222937414,92,0.02260242222937414,9.869625560649544,0
0.7564650292084596,0.7864186447427122,24.8,0.7658526172054925,1283.5947516767799,0.17973743939434944,584.9138530500587,129.992,250,58.26429383421719,-0.0205660275372197,93,0.0205660275372197,9.87441343834067,0
0.8221943916606584,0.7658526172054925,16.8,0.7461555466456202,1197.9288679984018,0.1768328879018403,541.075945656986,121.488,250,53.93835236638213,-0.019697070559872243,94,0.019697070559872243,9.86047072960623,0
0.7934300415940843,0.7461555466456202,19.6,0.7280609823839984,1246.1694939547815,0.17786361634660522,566.735514710135,126.256,250,56.49501273563889,-0.018094564261621815,95,0.018094564261621815,9.870180379188168,0
0.7979640120272572,0.7280609823839984,22.0,0.710082885971895,1195.2402544371726,0.17555891183703548,570.919603967511,121.096,250,56.8461677160387,-0.01797809641210346,96,0.01797809641210346,9.870187738960595,0
0.8688044383915281,0.710082885971895,16.0,0.6908763589461666,1081.4778645123226,0.171046583553555,567.3122050730029,109.748,250,56.54694064226641,-0.019206527025728337,97,0.019206527025728337,9.854192008167098,0
0.8631853113451783,0.6908763589461666,16.0,0.6730140063825295,1096.8473494947184,0.16680228448355644,558.9541939925766,111.264,250,55.701151729564806,-0.017862352563637107,98,0.017862352563637107,9.858061452893285,0
0.8788817456335127,0.6730140063825295,14.399999999999999,0.6543490235896597,1077.7169145833254,0.1623160211980209,553.696647325308,109.34,250,55.19101738507816,-0.018664982792869766,99,0.018664982792869766,9.856565891561415,0
0.9137336650349348,0.6543490235896597,11.600000000000001,0.6346995173700473,1028.1568148714246,0.1590092857070607,534.3832627889279,104.376,250,53.27561002935583,-0.019649506219612478,100,0.019649506219612478,9.85050983819484,0
0.9198761834021097,0.6346995173700473,10.4,0.6150345907114386,1028.1646425255099,0.15761174389128943,564.2812451422334,104.38,250,56.3177023679056,-0.01966492665860864,101,0.01966492665860864,9.850207343605192,0
0.9781302471592052,0.6150345907114386,8.4,0.5943353751581106,926.370652870422,0.15159844619237087,517.4823804054274,94.188,250,51.63170204438355,-0.020699215553327988,102,0.020699215553327988,9.835336272884252,0
0.9732171648522162,0.5943353751581106,8.4,0.5762870033345576,936.8080206103126,0.1465040425104978,502.5830007180588,95.208,250,50.13155429467552,-0.01804837182355301,103,0.01804837182355301,9.83959352796312,0
1.0089894509646213,0.5762870033345576,8.4,0.558572036102847,869.6402245813466,0.14238158370718568,485.5068121731986,88.464,250,48.39463507456173,-0.01771496723171062,104,0.01771496723171062,9.830442039488908,0
1.0187677033589664,0.558572036102847,6.0,0.5417281268276685,875.1635907388697,0.1382877515334717,470.89531460063245,89.032,250,46.9980316183561,-0.016843909275178537,105,0.016843909275178537,9.829764475007522,0
1.065906380661495,0.5417281268276685,5.2,0.5248726420223043,803.8628586156482,0.13348837868497868,451.8638666084069,81.884,250,45.093309304152875,-0.01685548480536414,106,0.01685548480536414,9.817093188115482,0
1.047366418482383,0.5248726420223043,4.8,0.5083761320345308,837.7832717092898,0.12926396566606252,449.55599384306134,85.272,250,44.86314763812276,-0.016496509987773522,107,0.016496509987773522,9.82483431500715,0
1.0788039343156053,0.5083761320345308,4.0,0.49288752696599286,794.806433327802,0.123430629266265,453.27027342504573,80.964,250,45.26166925777263,-0.015488605068537942,108,0.015488605068537942,9.816788119754483,0
1.097813643791698,0.49288752696599286,3.5999999999999996,0.47673310169073463,769.9780397632387,0.11803024505617478,445.899520263262,78.468,250,44.53215665112123,-0.016154425275258233,109,0.016154425275258233,9.812637505266334,0
1.1119166749438132,0.47673310169073463,2.4,0.4609477949841747,759.4003486229062,0.11204726229200561,422.1878554709068,77.412,250,42.18561669574122,-0.01578530670655992,110,0.01578530670655992,9.809853105757588,0
1.108516002720013,0.4609477949841747,4.0,0.4470339974276902,752.053499154831,0.10780607114518095,443.83673450555676,76.644,250,44.29687645873013,-0.01391379755648453,111,0.01391379755648453,9.812294493434985,0
1.1942931036336033,0.4470339974276902,0.8,0.43442225554380587,665.1001621030464,0.10165719877285108,362.52645804494,67.972,250,36.25547153189433,-0.012611741883884309,112,0.012611741883884309,9.784913818970256,0
1.194164184433728,0.43442225554380587,1.6,0.4214515223852544,660.1646241211002,0.09483499892844753,354.028924640056,67.456,250,35.37219337276104,-0.012970733158551462,113,0.012970733158551462,9.786596064413844,0
1.153356769030153,0.4214515223852544,1.6,0.4087562824949602,710.230110299031,0.09084885591880032,401.98928229657173,72.464,250,40.18428429124998,-0.012695239890294197,114,0.012695239890294197,9.801144158465322,0
1.1956070932738152,0.4087562824949602,1.6,0.3972960500374778,658.8502472294315,0.08815090426989242,369.1454774778186,67.312,250,36.88065422413219,-0.0114602324574824,115,0.0114602324574824,9.788005812179575,0
1.2330046405703734,0.3972960500374778,0.4,0.38639219914963635,625.3283308106481,0.08401738062592248,302.9229153280593,63.964,250,30.301331719909605,-0.01090385088784146,116,0.01090385088784146,9.77625431196686,0
1.2292385618184354,0.38639219914963635,0.8,0.37566707743837885,627.0488050766073,0.0783919267778942,320.50840413755304,64.124,250,32.03467845944454,-0.010725121711257501,117,0.010725121711257501,9.778691364802683,0
1.2714197995482897,0.37566707743837885,0.0,0.3652730527374458,588.8602126061515,0.07364470959813006,275.1366438603942,60.304,250,27.540580676521692,-0.010394024700933036,118,0.010394024700933036,9.764861578106785,0
1.2463856683203036,0.3652730527374458,0.0,0.35564865033381104,614.291362768665,0.0691250805388785,286.6935890831308,62.844,250,28.694035338376512,-0.009624402403634769,119,0.009624402403634769,9.774860969522388,0
1.2732006471311978,0.35564865033381104,0.0,0.34611478438369875,587.4915511738992,0.06339542412027843,289.73724743668106,60.156,250,28.994959286055224,-0.009533865950112297,120,0.009533865950112297,9.766133904745981,0
1.2850269036530968,0.34611478438369875,0.0,0.3378305510085323,576.2329267527899,0.05867851790316833,286.7766069076848,59.024,250,28.700094494617957,-0.008284233375166428,121,0.008284233375166428,9.762688512347346,0
1.2705692829846842,0.3378305510085323,0.0,0.3308976363832473,590.293659952733,0.056142319899988476,303.164914238311,60.428,250,30.33843792946499,-0.006932914625285003,122,0.006932914625285003,9.768545375533414,0
1.2963541489334585,0.3308976363832473,0.4,0.32584196126693504,563.5440630944247,0.05324486331466628,270.08121030337253,57.744,250,27.000860430734424,-0.005055675116312275,123,0.005055675116312275,9.759352713605304,0
1.3132468613693074,0.32584196126693504,0.4,0.3219122608779298,548.3237717395061,0.051808772780225575,240.05952098481035,56.22,250,23.991073339890402,-0.003929700389005253,124,0.003929700389005253,9.753179860183318,0
1.2809635621813273,0.3219122608779298,0.4,0.31903759983779933,578.097525093752,0.049531253002582924,293.448874524093,59.196,250,29.341669754804343,-0.002874661040130455,125,0.002874661040130455,9.76582074960727,0
1.2816530093590566,0.31903759983779933,0.4,0.31640056263904565,577.4594527686153,0.046582111251070916,275.2393772388763,59.132,250,27.517895559072098,-0.002637037198753689,126,0.002637037198753689,9.765599891236814,0
1.2879152661236044,0.31640056263904565,0.4,0.31419171258868983,571.5459251403753,0.0447177267219868,285.2365622820138,58.54,250,28.518913022764384,-0.002208850050355815,127,0.002208850050355815,9.763340026313209,0
1.320359895789599,0.31419171258868983,0.0,0.3128779775227948,544.5177135938216,0.042518416674667,267.9959163152488,55.836,250,26.815687647345538,-0.0013137350658950497,128,0.0013137350658950497,9.752090292890276,0
1.299816356203038,0.3128779775227948,0.0,0.31111072023215164,562.8968423842124,0.04162142807082983,254.3503697984105,57.676,250,25.44961736451061,-0.0017672572906431427,129,0.0017672572906431427,9.759637325477017,0
1.3449182776964643,0.31111072023215164,0.4,0.30940732519086406,521.5561886452805,0.03914148336191916,229.22492458118677,53.532,250,22.910979376709328,-0.001703395041287581,130,0.001703395041287581,9.742886285684834,0
1.3339833793800595,0.30940732519086406,0.4,0.3081300783283753,530.6686767925281,0.038185094952401404,232.66454939934835,54.444,250,23.248545416864253,-0.0012772468624887567,131,0.0012772468624887567,9.747055263987365,0
1.305210033270799,0.3081300783283753,0.0,0.3074999780592855,557.9795917773856,0.037810244971541666,263.86475806120876,57.184,250,26.40284348323112,-0.0006301002690898283,132,0.0006301002690898283,9.7576173715967,0
1.2703911428069825,0.3074999780592855,0.8,0.30708810313123003,586.1294683300031,0.03703045111232787,305.476332872736,59.988,250,30.524020967100647,-0.00041187492805544457,133,0.00041187492805544457,9.770778627892295,0
1.2851576692996172,0.30708810313123003,0.0,0.3061891354426079,576.6522038615134,0.03983889366109198,292.17193416636405,59.048,250,29.23678669074288,-0.0008989676886221321,134,0.0008989676886221321,9.765821092357292,0
1.3033618268104559,0.3061891354426079,0.0,0.30564615797882366,559.7233881888028,0.04000277798416349,258.3921610500582,57.356,250,25.85368956261369,-0.0005429774637842333,135,0.0005429774637842333,9.758759121779809,0
