Theta,RewardStd,ReturnsStd,NormDeltaVar,TimestepsMean,TimestepsStd,WeightMedian,Traj,OmegaBefore,Epsilon,WeightMean,DualAfter,NormDeltaOmega,ITERATIONS,WeightMin,LossReg,ThetaBefore,ConfortViolation,Wins,Omega,ReturnsMean,Primal,DualReg,WeightMax,DualBefore,DeltaOmega,RewardMean,Eta
0.9999987353570602,0.920617184284543,27.32628335088497,116.02563130944255,500.0,0.0,1.0,20,1.1290336884210012e-07,0.01,4.541587273708324e-05,9.99995129346809,1.3428283649436771e-08,13,4.541587273708324e-05,0.0,0.9957599252058572,0,0.0,9.947508519266335e-08,4955.894736842105,9.99998640126209,0.0,1.0,9.999951294700816,[[-1.34282836e-08]],9.908,1.000035111806778
0.9999999887532492,0.44676615807377346,0.0,67.46381559973335,500.0,0.0,1.0,20,9.947508519266335e-08,0.01,1.7154523370568488e-140,10.000248522209754,9.338043051748576e-08,14,1.7154523370568488e-140,0.0,0.9999987353570602,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[-9.33804305e-08]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,15,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,16,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,17,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,18,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,19,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,20,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,21,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,22,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,23,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,24,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,25,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,26,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,27,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,28,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,29,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,30,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,31,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,32,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,33,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,34,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,35,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,36,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,37,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,38,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,39,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,40,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,41,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,42,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,43,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,44,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,45,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,46,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,47,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,48,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,49,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,50,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,51,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,52,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,53,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,54,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,55,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,56,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,57,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,58,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,59,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,60,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,61,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,62,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,63,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,64,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,65,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,66,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,67,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,68,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,69,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,70,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,71,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,72,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,73,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,74,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,75,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,76,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
