NormDeltaVar,ITERATIONS,ReturnsMean,Wins,Traj,NormDeltaOmega,RewardStd,ConfortViolation,OmegaBefore,TimestepsMean,ReturnsStd,DeltaOmega,Theta,RewardMean,Omega,TimestepsStd
0.9899999225678187,0,970.35,0.0,40,0.01441222229218081,1.5527664054840962,0,0.3022668024374564,500.0,31.45437171523221,[[-0.01441222]],0.09303450979156551,1.9407,0.2878545801452756,0.0
0.9570609543212498,1,970.55,0.0,40,0.009638375985159986,1.5509773660501947,0,0.2878545801452756,500.0,34.57162854133429,[[-0.00963838]],0.09884363451912007,1.9411,0.2782162041601156,0.0
0.9548075680675652,2,969.15,0.0,40,0.007359487373552742,1.5412959190239883,0,0.2782162041601156,500.0,32.621733552955156,[[0.00735949]],0.10495868269781054,1.9383,0.28557569153366835,0.0
0.9332667114013447,3,980.05,0.0,40,0.004797939700589449,1.6257330623444919,0,0.28557569153366835,500.0,32.45454513623631,[[0.00479794]],0.11125609299188073,1.9601,0.2903736312342578,0.0
0.9505479810600725,4,976.55,0.0,40,0.0007222193527068876,1.6105900750967022,0,0.2903736312342578,500.0,32.07799089718681,[[-0.00072222]],0.11800742631865482,1.9531,0.2896514118815509,0.0
0.9668414485187178,5,977.8,0.0,40,0.00029476518416626796,1.6537317315695432,0,0.2896514118815509,500.0,35.17897099120439,[[0.00029477]],0.12523567146489362,1.9556,0.2899461770657172,0.0
0.9353445829790061,6,990.2,0.0,40,0.002669834015725403,1.6919857682616601,0,0.2899461770657172,500.0,33.213852531737416,[[0.00266983]],0.13258620971086674,1.9804,0.2926160110814426,0.0
0.9099457052766624,7,997.05,0.0,40,0.0017158308898105878,1.7503614455306082,0,0.2926160110814426,500.0,37.24778516905401,[[0.00171583]],0.14008467581252906,1.9941,0.29433184197125317,0.0
0.9039917915529934,8,1000.95,0.0,40,0.0033797626532511282,1.7799428052608879,0,0.29433184197125317,500.0,29.199272251205166,[[0.00337976]],0.14788236855020992,2.0019,0.2977116046245043,0.0
0.8561933148806311,9,985.6,0.0,40,0.004777946326935123,1.7405661607649394,0,0.2977116046245043,500.0,38.859233137055085,[[0.00477795]],0.15559524438632436,1.9712,0.3024895509514394,0.0
0.8974643851191111,10,1019.45,0.0,40,0.005856830532981527,1.8912130472265676,0,0.3024895509514394,500.0,47.776537128594825,[[0.00585683]],0.16402890254511945,2.0389,0.30834638148442095,0.0
0.9294070418154661,11,1007.25,0.0,40,0.0061844677463044895,1.872856040917187,0,0.30834638148442095,500.0,40.245962530420364,[[0.00618447]],0.17314600983370243,2.0145,0.31453084923072544,0.0
0.9597220236557682,12,1025.3,0.0,40,0.004968856958669998,1.9213119580120246,0,0.31453084923072544,500.0,47.09469184526001,[[0.00496886]],0.18297616673866407,2.0506,0.31949970618939544,0.0
0.9836867114421359,13,1039.1,0.0,40,0.0075891408753354095,1.9903478992377188,0,0.31949970618939544,500.0,44.71901161698456,[[0.00758914]],0.19349564551766427,2.0782,0.32708884706473085,0.0
1.006231961096674,14,1047.9,0.0,40,0.006629908547850227,2.045097151726538,0,0.32708884706473085,500.0,42.89277328408598,[[0.00662991]],0.20472537456023857,2.0958,0.3337187556125811,0.0
1.0214757691865728,15,1057.1,0.0,40,0.005440093019930925,2.1062189724717606,0,0.3337187556125811,500.0,51.33215366609899,[[0.00544009]],0.2166129538939774,2.1142,0.339158848632512,0.0
1.0160121088784138,16,1078.0,0.0,40,0.0013057868303013587,2.1981046380916447,0,0.339158848632512,500.0,46.79743582719036,[[0.00130579]],0.22892452454669043,2.156,0.34046463546281336,0.0
0.9845926611506073,17,1072.2,0.0,40,0.0016166732833290953,2.193068316309366,0,0.34046463546281336,500.0,44.37521830932215,[[0.00161667]],0.24131703664305076,2.1444,0.34208130874614245,0.0
0.9769141478951298,18,1086.85,0.0,40,0.0030806110604545967,2.247137803963077,0,0.34208130874614245,500.0,48.41257584553832,[[0.00308061]],0.25405740091447804,2.1737,0.34516191980659705,0.0
1.0115972701082452,19,1098.05,0.0,40,0.002965663434754795,2.2848511527011994,0,0.34516191980659705,500.0,53.241877314760416,[[0.00296566]],0.267709155301838,2.1961,0.34812758324135185,0.0
1.0413847102919647,20,1114.15,0.0,40,0.0012905528362855967,2.362896339241313,0,0.34812758324135185,500.0,60.96127869393816,[[0.00129055]],0.28223955314048293,2.2283,0.34941813607763744,0.0
1.0652742113487044,21,1112.65,0.0,40,0.0009347611240771991,2.3639458348278626,0,0.34941813607763744,500.0,56.447121272922324,[[0.00093476]],0.2975879283731966,2.2253,0.35035289720171464,0.0
1.064658998552007,22,1149.9,0.0,40,0.0011565907294061595,2.467897882814441,0,0.35035289720171464,500.0,49.452906891304174,[[-0.00115659]],0.31339724385595025,2.2998,0.3491963064723085,0.0
1.0762739888544424,23,1161.35,0.0,40,0.000581128944290521,2.532205503113837,0,0.3491963064723085,500.0,57.70682368663172,[[0.00058113]],0.3298319586349089,2.3227,0.349777435416599,0.0
1.0796354900781324,24,1170.95,0.0,40,0.0023452101197834474,2.5592390255699056,0,0.349777435416599,500.0,56.58266077165336,[[0.00234521]],0.3467466360584514,2.3419,0.35212264553638245,0.0
1.07322725162802,25,1201.4,0.0,40,0.0002503532430704891,2.6593518308038897,0,0.35212264553638245,500.0,82.25229480081391,[[0.00025035]],0.36395367897370084,2.4028,0.35237299877945294,0.0
1.0913320655402154,26,1211.05,0.0,40,0.0011508316622734216,2.696670463738571,0,0.35237299877945294,500.0,66.17701640297786,[[0.00115083]],0.3818150055175201,2.4221,0.35352383044172636,0.0
1.1070969123711416,27,1234.95,0.0,40,0.0023669234528722605,2.775210620835831,0,0.35352383044172636,500.0,73.73057371267363,[[-0.00236692]],0.40026651309538286,2.4699,0.3511569069888541,0.0
1.1097317908382003,28,1267.8,0.0,40,0.0011858970821513326,2.855929382880466,0,0.3511569069888541,500.0,77.75448540116513,[[-0.0011859]],0.4190502228462215,2.5356,0.34997100990670277,0.0
1.1354119372171652,29,1284.65,0.0,40,0.0006661575767498151,2.905666448510565,0,0.34997100990670277,500.0,70.95546138247569,[[-0.00066616]],0.43851409928212876,2.5693,0.34930485232995295,0.0
1.162386725545339,30,1296.45,0.0,40,0.0002656834881532011,2.9394335491723576,0,0.34930485232995295,500.0,67.64538047790109,[[-0.00026568]],0.45863783367908534,2.5929,0.34903916884179975,0.0
1.1388718837535547,31,1346.55,0.0,40,0.0021335475947477645,3.064606400502355,0,0.34903916884179975,500.0,77.40670190623031,[[-0.00213355]],0.47848664153554876,2.6931,0.346905621247052,0.0
1.1353034218977687,32,1364.45,0.0,40,0.002030946215112961,3.11584736307798,0,0.346905621247052,500.0,75.55989346207419,[[-0.00203095]],0.4983411668570922,2.7289,0.344874675031939,0.0
1.1569624825439813,33,1395.85,0.0,40,0.002743634840962461,3.1829877646638853,0,0.344874675031939,500.0,75.5981315906683,[[-0.00274363]],0.5185794457281966,2.7917,0.34213104019097657,0.0
1.1795832133150577,34,1416.15,0.0,40,0.002728764064312772,3.236213328876822,0,0.34213104019097657,500.0,72.1198828340701,[[-0.00272876]],0.5391504042326546,2.8323,0.3394022761266638,0.0
1.1912901418859891,35,1491.1,0.0,40,0.00399481642153926,3.3721926338808106,0,0.3394022761266638,500.0,84.99170547765235,[[-0.00399482]],0.5597908191435684,2.9822,0.33540745970512453,0.0
1.2103246313291702,36,1518.0,0.0,40,0.006055829762034781,3.433526467059778,0,0.33540745970512453,500.0,87.56369110538911,[[-0.00605583]],0.5805510410457176,3.036,0.32935162994308975,0.0
1.2233958282213306,37,1551.25,0.0,40,0.007159169495941808,3.4974696210260356,0,0.32935162994308975,500.0,74.36220478173036,[[-0.00715917]],0.6012493806272856,3.1025,0.32219246044714794,0.0
1.2426420257577293,38,1615.5,0.0,40,0.008351249360098678,3.5965871322685903,0,0.32219246044714794,500.0,96.4808271108825,[[-0.00835125]],0.6219089184773183,3.231,0.31384121108704927,0.0
1.229064143371212,39,1675.0,0.0,40,0.009897253404221928,3.6856342737716123,0,0.31384121108704927,500.0,89.3375620889668,[[-0.00989725]],0.6419167257762517,3.35,0.30394395768282734,0.0
1.217681023440111,40,1725.0,0.0,40,0.010492249868728876,3.7631768494185867,0,0.30394395768282734,500.0,86.33770902682095,[[-0.01049225]],0.6612636808823729,3.45,0.29345170781409846,0.0
1.2283309135618516,41,1774.0,0.0,40,0.011278048392625917,3.830260565549033,0,0.29345170781409846,500.0,99.1372785585725,[[-0.01127805]],0.6802484587484589,3.548,0.28217365942147254,0.0
1.2243463147345413,42,1849.1,0.0,40,0.011666503122460647,3.9294422963061817,0,0.28217365942147254,500.0,113.427465809653,[[-0.0116665]],0.6985953776358965,3.6982,0.2705071562990119,0.0
1.2444536648948556,43,1942.2,0.0,40,0.011594620022835456,4.026044788623198,0,0.2705071562990119,500.0,105.77220806998406,[[-0.01159462]],0.716614494376048,3.8844,0.25891253627617644,0.0
1.2602670213123073,44,2005.3,0.0,40,0.012160597375996313,4.087283650543475,0,0.25891253627617644,500.0,135.4507659631351,[[-0.0121606]],0.7341826735283525,4.0106,0.24675193890018013,0.0
1.2779478806787505,45,2069.95,0.0,40,0.012006395751199939,4.143262964138288,0,0.24675193890018013,500.0,110.42054835944259,[[-0.0120064]],0.7512714493173922,4.1399,0.2347455431489802,0.0
1.285301954736049,46,2205.6,0.0,40,0.012366100995869184,4.251742532186069,0,0.2347455431489802,500.0,125.99698409089005,[[-0.0123661]],0.7677011837632164,4.4112,0.222379442153111,0.0
1.29560288054088,47,2309.65,0.0,40,0.012616938666223348,4.315074450110913,0,0.222379442153111,500.0,137.97020511690198,[[-0.01261694]],0.7834809531069323,4.6193,0.20976250348688766,0.0
1.2781695655922825,48,2422.85,0.0,40,0.012821748492564983,4.362314925587102,0,0.20976250348688766,500.0,139.97991820257647,[[-0.01282175]],0.7982737657218734,4.8457,0.19694075499432268,0.0
1.2739058889188328,49,2504.0,0.0,40,0.01235505639852752,4.40135615464143,0,0.19694075499432268,500.0,108.32728188226639,[[-0.01235506]],0.8122525359718625,5.008,0.18458569859579516,0.0
