Traj,Wins,DeltaOmega,NormDeltaOmega,ITERATIONS,TimestepsStd,TimestepsMean,RewardMean,NormDeltaVar,Omega,ConfortViolation,OmegaBefore,RewardStd,ReturnsStd,ReturnsMean
250,62.0,-0.11931631451156388,0.11931631451156388,27,31.815113138255537,181.476,8.610822014668328,0.225588253540317,4.999921885395729,0,5.119238199907293,0.40662832662520465,279.8932444325844,1562.657535933949
250,70.0,-0.11925017445008379,0.11925017445008379,28,27.97884229198914,186.872,8.68169196198483,0.221957701753506,4.880671710945645,0,4.999921885395729,0.36054766068781985,248.31993053084534,1622.3651403200295
250,85.6,-0.1198774012253141,0.1198774012253141,29,18.674258646596925,194.992,8.755421405831832,0.2186477503478526,4.760794309720331,0,4.880671710945645,0.2528316908889315,167.5633475694892,1707.23713076596
250,88.0,-0.12067341610423998,0.12067341610423998,30,18.393007801879495,195.708,8.816678569643821,0.2040756386039532,4.640120893616091,0,4.760794309720331,0.23350633134506105,166.46701725263216,1725.494529507853
250,92.0,-0.12145331150729621,0.12145331150729621,31,14.627617167536208,197.604,8.880081621737558,0.1826656496454104,4.518667582108795,0,4.640120893616091,0.19431907827705458,133.37066803416675,1754.739648781829
250,93.60000000000001,-0.12290006036412215,0.12290006036412215,32,11.696132010198928,198.364,8.941893650894329,0.15931472084134676,4.395767521744673,0,4.518667582108795,0.17488036744341343,107.37964970541593,1773.7497921660026
250,94.39999999999999,-0.12318913541464571,0.12318913541464571,33,11.84779540674129,198.588,8.997838894433865,0.13487615742411407,4.272578386330027,0,4.395767521744673,0.1651134710749602,109.55620605517795,1786.8628303678324
250,96.39999999999999,-0.12325159583248979,0.12325159583248979,34,9.741963662424531,199.488,9.056344113533088,0.1326669319947582,4.149326790497537,0,4.272578386330027,0.1367973461348961,90.92982663264658,1806.6319745204883
250,97.6,-0.12445845224740815,0.12445845224740815,35,8.985004396214839,199.736,9.112058298736642,0.1345398209111185,4.024868338250129,0,4.149326790497537,0.11532581301080744,84.13521953940237,1820.0060763564618
250,97.6,-0.12388493406521439,0.12388493406521439,36,8.589180170423717,199.728,9.158710138224516,0.12401926481913222,3.9009834041849145,0,4.024868338250129,0.11820714582466331,81.1815720704569,1829.250858487306
250,96.8,-0.12366865633895552,0.12366865633895552,37,4.697669209299436,200.352,9.208607922249776,0.12919864210647106,3.777314747845959,0,3.9009834041849145,0.1310211441043696,45.845458574029585,1844.9630144385872
250,98.0,-0.12187462355253409,0.12187462355253409,38,7.155122360938353,200.168,9.253451130314735,0.09228727482790193,3.655440124293425,0,3.777314747845959,0.11192895387934555,68.3539907616467,1852.2448058528398
250,97.2,-0.12115743205034724,0.12115743205034724,39,11.211619686735721,199.328,9.301481978783272,0.09789141420336639,3.5342826922430777,0,3.655440124293425,0.1254196284653452,106.92160782975857,1854.045799866912
250,96.0,-0.1205793310072103,0.1205793310072103,40,12.694512830353121,198.688,9.345225197525737,0.09395636637214404,3.4137033612358674,0,3.5342826922430777,0.14418124285796566,121.48837898512909,1856.7841040459937
250,94.8,-0.11761050375399495,0.11761050375399495,41,12.664336697987777,198.524,9.3847511233796,0.09657504136522159,3.2960928574818724,0,3.4137033612358674,0.1629877496643009,121.86156822294134,1863.0983320178118
250,95.6,-0.115805772276254,0.115805772276254,42,8.445253341374668,199.736,9.426167848140002,0.10211541625526806,3.1802870852056184,0,3.2960928574818724,0.15131834515370424,82.28350056047516,1882.7450613160916
250,94.39999999999999,-0.11078108080198046,0.11078108080198046,43,12.13704148464526,198.832,9.462663406134897,0.09025612935958667,3.069506004403638,0,3.1802870852056184,0.16827324436693583,117.97565609503621,1881.4802903686139
250,93.60000000000001,-0.1077619982818745,0.1077619982818745,44,11.90908829423982,198.796,9.495114223092868,0.08719460438420039,2.9617440061217635,0,3.069506004403638,0.17944407504001744,116.2821723247053,1887.59072709397
250,91.2,-0.10506874384036902,0.10506874384036902,45,13.029375426320327,198.124,9.527194364721476,0.08952201011413205,2.8566752622813945,0,2.9617440061217635,0.20838664475066415,127.72051321037371,1887.5658563160778
250,86.8,-0.09873429872591011,0.09873429872591011,46,16.447490264475,195.992,9.550594876540371,0.09407493562917069,2.7579409635554843,0,2.8566752622813945,0.2547269838990755,161.65557788346848,1871.8401910429006
250,86.4,-0.09003782057614718,0.09003782057614718,47,17.433143606360844,195.248,9.572077582126443,0.10369848510872522,2.667903142979337,0,2.7579409635554843,0.2615537831509084,171.8879279036972,1868.9290037550238
250,77.60000000000001,-0.08426857186533443,0.08426857186533443,48,25.665408938881143,189.528,9.58952532573203,0.10703481521915163,2.5836345711140027,0,2.667903142979337,0.33743778595852986,253.41904147775819,1817.4835559353398
250,71.6,-0.07591237833899722,0.07591237833899722,49,27.797864953985222,187.948,9.60427191288328,0.10336708784014792,2.5077221927750055,0,2.5836345711140027,0.3810974491597114,273.30725426983213,1805.1036974825868
250,71.2,-0.06539616281965888,0.06539616281965888,50,26.57691298853198,188.236,9.619519887150615,0.104358208278053,2.4423260299553466,0,2.5077221927750055,0.38475670538988854,262.9499637547622,1810.7399454776832
250,67.2,-0.05743473625073525,0.05743473625073525,51,32.04285655181198,183.188,9.634793636764316,0.12135994330929221,2.3848912937046114,0,2.4423260299553466,0.4152781263633479,315.84077969061997,1764.9785767315816
250,64.4,-0.053565689792866245,0.053565689792866245,52,31.341664027297593,183.064,9.648769279228585,0.13439543591463118,2.331325603911745,0,2.3848912937046114,0.43315076747699477,310.0270143602018,1766.3422993327013
250,71.6,-0.050713199449034185,0.050713199449034185,53,29.01293201315579,185.924,9.669582426833957,0.15056477376894487,2.280612404462711,0,2.331325603911745,0.3854879717664872,287.39739558726217,1797.8074431266764
250,71.2,-0.04658903432443573,0.04658903432443573,54,24.198279608269676,189.792,9.68684979885501,0.1662441052682727,2.2340233701382752,0,2.280612404462711,0.38396774265410455,240.62157129099262,1838.48659702429
250,77.2,-0.04138150375890559,0.04138150375890559,55,26.558019504473595,189.94,9.699832731856304,0.1665475442091143,2.1926418663793696,0,2.2340233701382752,0.3433303007975871,263.70209033887863,1842.3862290887866
250,86.0,-0.03991069625798449,0.03991069625798449,56,19.66060873930408,194.908,9.720835840836454,0.18228955520924237,2.152731170121385,0,2.1926418663793696,0.2669652027492437,195.8665333213188,1894.668672065752
250,87.2,-0.037001567812864344,0.037001567812864344,57,19.793217424158208,195.112,9.730940762438273,0.18916071831589915,2.115729602308521,0,2.152731170121385,0.255883815746456,197.3041981967703,1898.6233140408565
250,92.4,-0.0369495783148972,0.0369495783148972,58,15.557871833898108,197.932,9.749538394304427,0.2038416318791982,2.0787800239936236,0,2.115729602308521,0.19666088867560505,155.4959703783919,1929.7456334614637
250,87.2,-0.040569463429092956,0.040569463429092956,59,20.02291327454624,195.288,9.756849134729782,0.1888463723623612,2.0382105605645306,0,2.0787800239936236,0.2538568773456733,199.89507338430812,1905.3955538231098
250,86.4,-0.041168216909981625,0.041168216909981625,60,12.976485810881156,197.104,9.76506885799862,0.14732124446902833,1.997042343654549,0,2.0382105605645306,0.2599114141485291,130.591942960244,1924.73413218696
250,76.8,-0.04299435947688934,0.04299435947688934,61,17.76292768661743,193.72,9.76719111402857,0.13196532166793223,1.9540479841776597,0,1.997042343654549,0.34077888307262866,178.40789904428215,1892.1002626096144
250,67.60000000000001,-0.04579196282992837,0.04579196282992837,62,23.206585272288553,189.28,9.769513762313114,0.12394767581782141,1.9082560213477313,0,1.9540479841776597,0.40677231850304174,232.59732601388845,1849.1735649306268
250,66.8,-0.04978168425320417,0.04978168425320417,63,24.70501163731764,187.88,9.778700743023842,0.12808870801194797,1.8584743370945271,0,1.9082560213477313,0.4135898022044343,247.8232592313344,1837.2222955993195
250,62.8,-0.05344292893995428,0.05344292893995428,64,26.860088160689273,187.108,9.782722342689718,0.13618222083932735,1.8050314081545729,0,1.8584743370945271,0.4392425197990138,268.71385810758716,1830.4256120959876
250,64.8,-0.05561533266245755,0.05561533266245755,65,28.253555953189327,185.024,9.79389395479171,0.14335156604572497,1.7494160754921153,0,1.8050314081545729,0.42994156275665246,283.1382157712793,1812.1054350913812
250,76.0,-0.057319694831287515,0.057319694831287515,66,21.285043011466996,192.288,9.81382651705885,0.15290682196485691,1.6920963806608278,0,1.7494160754921153,0.3493690644277821,214.40819983861707,1887.0810733122123
250,82.0,-0.05729800483780956,0.05729800483780956,67,20.63074055869057,193.888,9.825999355138972,0.13974773945965366,1.6347983758230182,0,1.6920963806608278,0.30230884306171313,207.58056644559832,1905.143362969185
250,77.60000000000001,-0.05522945347981434,0.05522945347981434,68,29.836744058291615,188.552,9.83237416224864,0.12541823211780545,1.579568922343204,0,1.6347983758230182,0.34216513935874804,299.46105890203677,1853.9138130403053
250,79.60000000000001,-0.0506092739913413,0.0506092739913413,69,27.529051127854007,189.812,9.84104103198263,0.12332125814214041,1.5289596483518626,0,1.579568922343204,0.3259680053720098,276.84695766684644,1867.947680362687
250,70.39999999999999,-0.0475181505920752,0.0475181505920752,70,34.02565643745907,184.052,9.839123674979449,0.11669120156059534,1.4814414977597874,0,1.5289596483518626,0.3985512768564025,341.51969686773816,1810.9103906273176
250,72.8,-0.041302569973304504,0.041302569973304504,71,32.8253560529052,185.2,9.847537238698825,0.12013419930485422,1.440138927786483,0,1.4814414977597874,0.38145033816993895,329.9614205731288,1823.7638966070222
250,70.8,-0.03920813816296009,0.03920813816296009,72,29.331603706582428,185.968,9.853587773010174,0.12792211714113827,1.4009307896235228,0,1.440138927786483,0.39437636767020895,295.7659597101314,1832.4520109711564
250,61.199999999999996,-0.0347573897641702,0.0347573897641702,73,34.543178545119446,179.604,9.848826167815798,0.13054562589415922,1.3661733998593526,0,1.4009307896235228,0.46197455370294943,347.9894284329943,1768.8885750443887
250,62.4,-0.032324385542515266,0.032324385542515266,74,36.52313787176562,178.78,9.856593418291878,0.13557549000543098,1.3338490143168373,0,1.3661733998593526,0.45591660839407283,367.3822192057039,1762.1617713222217
250,64.0,-0.030463481280981197,0.030463481280981197,75,36.760891392891985,179.192,9.86307306343287,0.144983035971886,1.3033855330358561,0,1.3338490143168373,0.4459217718801534,370.06732687602687,1767.3837883826632
250,60.8,-0.028598695308585942,0.028598695308585942,76,43.2934699925982,174.384,9.86492439221198,0.15787659165788742,1.2747868377272702,0,1.3033855330358561,0.47164960104543235,434.98274885425667,1720.2849752114944
250,61.6,-0.0266181914912611,0.0266181914912611,77,36.86791906251287,178.888,9.869851703398089,0.16605839860469468,1.248168646236009,0,1.2747868377272702,0.4608632152929204,371.128041327117,1765.5980315174772
250,54.0,-0.026386239305171255,0.026386239305171255,78,47.38314029272438,167.496,9.86390817866084,0.16102733559573823,1.2217824069308378,0,1.248168646236009,0.5208733401965536,475.77824383007817,1652.1651642929758
250,61.199999999999996,-0.02679996747959934,0.02679996747959934,79,39.37479823440369,178.292,9.877025185713384,0.16733792775815437,1.1949824394512385,0,1.2217824069308378,0.4644444593569292,396.02700960493627,1760.9945744112108
250,55.60000000000001,-0.02720876090482771,0.02720876090482771,80,45.83903594099684,170.472,9.875901964768458,0.16414346155712825,1.1677736785464108,0,1.1949824394512385,0.5076363989304364,460.7511064819663,1683.5647597380084
250,54.400000000000006,-0.02705966775922053,0.02705966775922053,81,48.8636995734052,169.692,9.876415977141994,0.16329376454032835,1.1407140107871903,0,1.1677736785464108,0.5156955190565435,490.24877395874876,1675.9487799931792
250,52.400000000000006,-0.03028543539863393,0.03028543539863393,82,49.41851782479924,166.436,9.87802433794002,0.16664948834966775,1.1104285753885563,0,1.1407140107871903,0.5321816189403727,496.48295022457535,1644.058858709385
250,48.8,-0.030610151226587723,0.030610151226587723,83,47.42710465546047,166.412,9.877951694093547,0.17089159117857713,1.0798184241619686,0,1.1104285753885563,0.551796412989115,476.34064288355256,1643.809697317495
250,49.6,-0.031018319773401304,0.031018319773401304,84,51.05827650831939,163.42,9.881643342358307,0.17351698205646252,1.0488001043885673,0,1.0798184241619686,0.55264767489483,513.0624216824685,1614.8581550081944
250,50.0,-0.03166573461502464,0.03166573461502464,85,50.69162676419055,164.824,9.88683247355019,0.1828139720547257,1.0171343697735427,0,1.0488001043885673,0.5481972092491348,509.28282094811595,1629.5872756204362
250,43.2,-0.03123571421502591,0.03123571421502591,86,49.66577396960608,160.164,9.881748828037933,0.18522125773489356,0.9858986555585167,0,1.0171343697735427,0.5927598901581264,499.1661731437148,1582.7004192938675
250,39.2,-0.030883468963907257,0.030883468963907257,87,52.9458023265301,153.496,9.878910204749888,0.1908582834316057,0.9550151865946095,0,0.9858986555585167,0.6262044352734727,531.8677428959198,1516.3732007882884
250,33.6,-0.03219361323853609,0.03219361323853609,88,53.3823942512885,150.228,9.876886083581788,0.18855953664894234,0.9228215733560734,0,0.9550151865946095,0.661214014562768,535.8993484869843,1483.784842564325
250,33.6,-0.03038219892109062,0.03038219892109062,89,55.14390425060598,147.768,9.878963638616906,0.19063717919542641,0.8924393744349828,0,0.9228215733560734,0.6668820002809858,553.5650638990498,1459.794698951143
250,27.200000000000003,-0.030353841696949657,0.030353841696949657,90,56.007703612985246,139.556,9.870740928738178,0.1889567669741041,0.8620855327380331,0,0.8924393744349828,0.7180322524599279,561.8206694114679,1377.5211210509851
250,30.8,-0.0274050618202627,0.0274050618202627,91,57.15190999433002,141.572,9.878861525030402,0.19290828994528664,0.8346804709177704,0,0.8620855327380331,0.6955724573500297,573.6648784190068,1398.5701838216041
250,22.0,-0.029044759700353695,0.029044759700353695,92,56.698397014377754,131.576,9.866867453174358,0.1902099820358314,0.8056357112174167,0,0.8346804709177704,0.7653161800217142,568.5913763834975,1298.2429520188696
250,20.4,-0.028495447443831368,0.028495447443831368,93,55.62099013861584,126.884,9.86466800675742,0.19002126189006238,0.7771402637735854,0,0.8056357112174167,0.7871917169801619,557.9084131023236,1251.6685353694083
250,16.400000000000002,-0.03034552144023206,0.03034552144023206,94,55.917553022284515,123.208,9.860594477496226,0.18481728201005385,0.7467947423333533,0,0.7771402637735854,0.818454141360312,560.3090215545018,1214.904124383355
250,16.8,-0.031629264760101305,0.031629264760101305,95,57.25148787586223,114.056,9.85666174714958,0.18224276618846985,0.715165477573252,0,0.7467947423333533,0.8483522503546745,574.2297326776859,1124.2114122328928
250,14.000000000000002,-0.03278153849354215,0.03278153849354215,96,55.49201830894241,112.648,9.856094128394302,0.1810308669732172,0.6823839390797098,0,0.715165477573252,0.867795070368456,556.4619573177923,1110.2692913753617
250,12.0,-0.03142375159468569,0.03142375159468569,97,54.236109152482534,102.908,9.844745672083004,0.17803408531658924,0.6509601874850242,0,0.6823839390797098,0.9177543564073231,543.6517003962089,1013.1030876227179
250,7.6,-0.03144171029933529,0.03144171029933529,98,50.28734218468898,94.404,9.831344949377549,0.1706493674852239,0.6195184771856889,0,0.6509601874850242,0.9809533953909234,503.8081170894907,928.1182886010382
250,6.0,-0.030677577223655828,0.030677577223655828,99,48.73076793977292,95.016,9.83273243985828,0.1654548486091887,0.588840899962033,0,0.6195184771856889,0.9863577201766378,487.93227686706484,934.2669055055742
250,2.4,-0.029751217458850787,0.029751217458850787,100,43.25369551841785,85.232,9.81476041213933,0.15983384395618674,0.5590896825031823,0,0.588840899962033,1.059829540804796,432.47266376201463,836.5316594474596
250,3.2,-0.02762064498698824,0.02762064498698824,101,42.81261963486934,81.06,9.810607005964082,0.1521775791625765,0.531469037516194,0,0.5590896825031823,1.0820733335287402,428.3305236316515,795.2478039034482
250,2.4,-0.026152798666077004,0.026152798666077004,102,41.882980027691445,76.772,9.803134351369216,0.14547551826210603,0.505316238850117,0,0.531469037516194,1.1158995226212933,419.0349183925672,752.6062304233175
250,2.4,-0.024191552917553483,0.024191552917553483,103,39.914495812924905,72.968,9.796273988330121,0.1390712529662153,0.4811246859325635,0,0.505316238850117,1.1441597191848185,399.44663064974355,714.8145203804723
250,1.6,-0.021551559415144195,0.021551559415144195,104,33.637386105344156,67.484,9.781857217875443,0.13092497362811167,0.45957312651741933,0,0.4811246859325635,1.1934255997094259,336.66378410522145,660.1188524911064
250,2.0,-0.020330309505931232,0.020330309505931232,105,37.66318542024825,71.092,9.79525746857653,0.12710964792731835,0.4392428170114881,0,0.45957312651741933,1.1615189245669904,377.0061605950241,696.3644439560427
250,0.0,-0.018955498250927183,0.018955498250927183,106,29.383239848593963,64.096,9.772707645132535,0.117539358655862,0.4202873187605609,0,0.4392428170114881,1.2338003191180589,293.4706940940286,626.3914692224149
250,0.8,-0.017676261837758278,0.017676261837758278,107,34.86814683919982,66.156,9.782812835694886,0.11026838152302174,0.40261105692280263,0,0.4202873187605609,1.2104600214572467,348.67728779053647,647.1917659582309
250,0.4,-0.01638694500697263,0.01638694500697263,108,31.097800822566217,64.528,9.778234686972946,0.10451836365940774,0.38622411191583,0,0.40261105692280263,1.227735528605023,310.8851625504668,630.9699278809903
250,0.0,-0.014400414623444602,0.014400414623444602,109,29.204557452562092,59.232,9.759690629650436,0.09886225374612757,0.3718236972923854,0,0.38622411191583,1.2824256864193178,291.7369119122637,578.0859953754547
250,0.0,-0.013576508997392212,0.013576508997392212,110,27.789432236013745,58.384,9.757996316353955,0.09159837020379015,0.3582471882949932,0,0.3718236972923854,1.2916043297985018,277.6219211487046,569.7108569340094
250,0.8,-0.011811750484459815,0.011811750484459815,111,27.202917784678906,58.292,9.760078474097341,0.08465285107651427,0.3464354378105334,0,0.3582471882949932,1.2876952825595065,272.2659480187021,568.9344944120822
250,0.4,-0.01058654695175748,0.01058654695175748,112,24.995551604235505,56.32,9.75249372947417,0.0783816605192398,0.3358488908587759,0,0.3464354378105334,1.3119958672840277,250.0381740297144,549.2604468439853
250,0.4,-0.009218209643280462,0.009218209643280462,113,26.033025179567584,55.44,9.749672507822972,0.07260010492861156,0.32663068121549543,0,0.3358488908587759,1.3221676769702249,260.416960597106,540.5218438337055
250,0.0,-0.008238462467739127,0.008238462467739127,114,24.140942483672838,54.836,9.74720378582334,0.06685997734890635,0.3183922187477563,0,0.32663068121549543,1.331844385566212,241.24375763724035,534.4976667994086
250,0.0,-0.006953245027445043,0.006953245027445043,115,22.75712319253029,52.688,9.737321994946889,0.061686589835597855,0.31143897372031126,0,0.3183922187477563,1.3578525024470103,227.41950982982166,513.0400212697616
250,0.0,-0.005532274322775366,0.005532274322775366,116,25.001726660372878,55.392,9.750771911272828,0.05798360381407865,0.3059066993975359,0,0.31143897372031126,1.325534537452879,249.86392774962545,540.1147577092244
250,0.0,-0.004394919243399076,0.004394919243399076,117,25.47123868209004,55.2,9.74995703984098,0.0547074082884214,0.3015117801541368,0,0.3059066993975359,1.3277850312700596,254.58527893106077,538.1976285992222
250,0.0,-0.003954095086483755,0.003954095086483755,118,22.09931220649186,53.98,9.74468925074535,0.05240630826879952,0.29755768506765307,0,0.3015117801541368,1.3422286988771677,220.85953506243152,526.0183257552341
250,0.0,-0.003405894172739843,0.003405894172739843,119,22.367417732049446,52.568,9.738785989191342,0.04933587995179712,0.2941517908949132,0,0.29755768506765307,1.3595794724619144,223.53584831418112,511.94850187981046
250,0.0,-0.00315387551796964,0.00315387551796964,120,23.68329841892805,53.376,9.742768166139205,0.04735268791042547,0.2909979153769436,0,0.2941517908949132,1.3496602173139438,236.7184358117902,520.0299936358462
250,0.4,-0.0021977248579041486,0.0021977248579041486,121,24.97446888324154,54.352,9.748109958643496,0.04576903455186604,0.28880019051903943,0,0.2909979153769436,1.3352916518900957,249.89599877596288,529.8292724721913
250,0.0,-0.001887059264344959,0.001887059264344959,122,26.590810141851637,55.396,9.752502932473623,0.04314529370495042,0.2869131312546945,0,0.28880019051903943,1.3257374000279674,265.7760786917665,540.2496524473089
250,0.0,-0.001851850063958882,0.001851850063958882,123,25.217755332305057,54.396,9.747982599418792,0.040368632180440976,0.2850612811907356,0,0.2869131312546945,1.337435687052024,252.0531602123878,530.2512614779847
250,0.0,-0.0019223669232700247,0.0019223669232700247,124,26.88404761192034,55.228,9.751760799126531,0.0389594160901786,0.28313891426746557,0,0.2850612811907356,1.3276802709867768,268.70539593605434,538.5702454141601
250,0.0,-0.0015038551368672382,0.0015038551368672382,125,21.016146554494714,52.172,9.737605563332194,0.03676026666014487,0.28163505913059833,0,0.28313891426746557,1.3646796441540157,210.0468825315601,508.0303574501672
250,0.0,-0.0012570813003126569,0.0012570813003126569,126,25.138886212400102,54.98,9.751180661304426,0.035495277330343675,0.2803779778302857,0,0.28163505913059833,1.3306173097272538,251.26801359325128,536.1199127585172
250,0.0,-0.0007095886807523821,0.0007095886807523821,127,22.438570007912713,52.524,9.740093985513438,0.03393377832675054,0.2796683891495333,0,0.2803779778302857,1.3603176795333856,224.29780197862115,511.5886964951079
250,0.4,-0.00044249958641856546,0.00044249958641856546,128,25.945859014494008,54.42,9.750153237829174,0.03156982561890158,0.2792258895631147,0,0.2796683891495333,1.334677038054586,259.6321463664931,530.6033392026637
250,0.0,-0.00012670800822706108,0.00012670800822706108,129,23.87665102144771,50.744,9.73091612157258,0.029420806398928606,0.27909918155488767,0,0.2792258895631147,1.3831362674101415,238.65568702528338,493.7856076730789
250,0.0,-0.0001822702414688293,0.0001822702414688293,130,23.896816859155113,53.488,9.744639513863454,0.029843479498164974,0.27891691131341884,0,0.27909918155488767,1.3484507631749836,238.86471450868333,521.2212783175285
250,0.0,0.0001712795675926082,0.0001712795675926082,131,23.334717825591976,52.288,9.739085604640351,0.028748940242566575,0.27908819088101144,0,0.27891691131341884,1.363325612950952,233.23176679951197,509.2373080954346
250,0.0,0.0002757240943365713,0.0002757240943365713,132,22.665581307347935,53.368,9.743612662861523,0.0284868095758778,0.279363914975348,0,0.27908819088101144,1.349843803566788,226.54299603041375,519.9971205915939
250,0.4,0.0004000745919557902,0.0004000745919557902,133,24.36470529269747,53.444,9.745410096690376,0.026707143630848224,0.2797639895673038,0,0.279363914975348,1.3463677421471953,243.84449431837197,520.8336972075203
250,0.0,0.0010387276833553338,0.0010387276833553338,134,19.798440746685078,50.412,9.72897980346559,0.027260698722194734,0.28080271725065914,0,0.2797639895673038,1.3874762760889574,197.8872509650875,490.45732985230734
250,0.0,0.0018443086870097436,0.0018443086870097436,135,19.605054042261653,50.816,9.731301955813924,0.030327173856909896,0.2826470259376689,0,0.28080271725065914,1.3821280396413378,195.95576675436996,494.50584018664034
