RewardMean,ReturnsStd,RewardStd,ITERATIONS,DeltaOmega,Wins,ConfortViolation,Traj,NormDeltaOmega,Omega,TimestepsMean,OmegaBefore,TimestepsStd,ReturnsMean,NormDeltaVar
8.808408257336017,1.5275284361976424,0.0519378917092932,549,-0.005565673122552184,100.0,0,250,0.005565673122552184,4.85225606434154,201.0,4.857821737464092,0.0,1770.4900597245396,0.03561638256583953
8.810720891938711,1.7117756508716566,0.05236819860053098,550,-0.008964600046000193,100.0,0,250,0.008964600046000193,4.84329146429554,201.0,4.85225606434154,0.0,1770.954899279681,0.047333212980554665
8.81519565530311,1.7874407212673906,0.05273288248318716,551,-0.015870199388723805,100.0,0,250,0.015870199388723805,4.827421264906816,201.0,4.84329146429554,0.0,1771.8543267159248,0.038481836186313866
8.823652316675776,1.2675968749975446,0.05081143621658068,552,-0.016054346882915738,100.0,0,250,0.016054346882915738,4.8113669180239,201.0,4.827421264906816,0.0,1773.5541156518314,0.029901024355651826
8.830095562199775,16.58720320918716,0.06473963767058676,553,-0.0013034481938110076,99.6,0,250,0.0013034481938110076,4.810063469830089,200.888,4.8113669180239,1.7673301898626645,1773.8602372991886,0.03416063474118092
8.830878567463227,1.4759903227264959,0.051326113102323025,554,0.01046893991965625,100.0,0,250,0.01046893991965625,4.820532409749745,201.0,4.810063469830089,0.0,1775.0065920601087,0.014125704890067982
8.827211685463563,1.18705181664896,0.050694944567008134,555,0.01251757835736278,100.0,0,250,0.01251757835736278,4.833049988107108,201.0,4.820532409749745,0.0,1774.269548778176,0.024194936218548554
8.82037571957975,1.7192064033323087,0.051997384920189176,556,0.0030487563247056926,100.0,0,250,0.0030487563247056926,4.836098744431814,201.0,4.833049988107108,0.0,1772.8955196355303,0.02918589638354432
8.819085881271652,1.4787010967595937,0.0518039216023238,557,0.014187848730577102,100.0,0,250,0.014187848730577102,4.850286593162391,201.0,4.836098744431814,0.0,1772.636262135602,0.030741240551689464
8.812555064284227,24.20640203586397,0.06433827888338493,558,0.007192158572962626,99.6,0,250,0.007192158572962626,4.8574787517353535,200.832,4.850286593162391,2.650995284793995,1769.8430586703298,0.032266792601092296
8.809293919016113,1.411196575025989,0.05126040750739142,559,-0.0032964834500557316,100.0,0,250,0.0032964834500557316,4.854182268285298,201.0,4.8574787517353535,0.0,1770.668077722239,0.031819761208880686
8.809926607172248,1.5068725209263507,0.05165541903554226,560,0.0020123129258076133,100.0,0,250,0.0020123129258076133,4.856194581211105,201.0,4.854182268285298,0.0,1770.7952480416216,0.0402042944279524
8.809949748457473,1.2519869493214437,0.05058183237622897,561,0.01153522568818488,100.0,0,250,0.01153522568818488,4.86772980689929,201.0,4.856194581211105,0.0,1770.799899439952,0.04210403200096624
8.804227947488084,1.596196459957474,0.05188736459322551,562,-0.003644696043172857,100.0,0,250,0.003644696043172857,4.864085110856117,201.0,4.86772980689929,0.0,1769.6498174451046,0.022697666882586114
8.806033057096665,1.2669295848449655,0.05169607529699292,563,0.0005529237795780517,100.0,0,250,0.0005529237795780517,4.864638034635695,201.0,4.864085110856117,0.0,1770.0126444764296,0.01834276351234712
8.806244573692112,1.2507462260389426,0.05088860605961746,564,0.0040054002502536434,100.0,0,250,0.0040054002502536434,4.868643434885949,201.0,4.864638034635695,0.0,1770.055159312114,0.03830890050345219
8.804399967703349,1.2670827675091254,0.050778557871293546,565,-0.002583665683431491,100.0,0,250,0.002583665683431491,4.866059769202518,201.0,4.868643434885949,0.0,1769.684393508373,0.022104777826561645
8.804655669452087,58.14337200178377,0.06509821915369829,566,0.013102138906465832,99.6,0,250,0.013102138906465832,4.879161908108983,200.588,4.866059769202518,6.501250341280516,1766.1082714240551,0.034240186693310866
8.798552643026458,1.251353624701847,0.0510551738701367,567,0.00729660490572126,100.0,0,250,0.00729660490572126,4.886458513014705,201.0,4.879161908108983,0.0,1768.5090812483184,0.01601847694171119
8.795052100282875,1.2647825388891007,0.051732422713552266,568,0.004622695660823517,100.0,0,250,0.004622695660823517,4.891081208675528,201.0,4.886458513014705,0.0,1767.805472156858,0.02003018905152385
8.792672264730662,1.4110252068292117,0.0518425032817284,569,0.013654022496224272,100.0,0,250,0.013654022496224272,4.9047352311717525,201.0,4.891081208675528,0.0,1767.327125210863,0.04548845301323643
8.786739377402348,1.2879372110668552,0.051314711173160124,570,-0.006664042507892098,100.0,0,250,0.006664042507892098,4.89807118866386,201.0,4.9047352311717525,0.0,1766.134614857872,0.0455026589195423
8.789994140124577,1.2299955056512093,0.051562899246848405,571,-0.02254721206974697,100.0,0,250,0.02254721206974697,4.875523976594113,201.0,4.89807118866386,0.0,1766.7888221650398,0.08213674823464388
8.80085755021059,1.2174150846627405,0.051388594863648496,572,-0.034378545018324935,100.0,0,250,0.034378545018324935,4.8411454315757885,201.0,4.875523976594113,0.0,1768.9723675923285,0.0792067959956486
8.817451439550137,1.3908771159889526,0.051259594882547846,573,-0.023350526060127663,100.0,0,250,0.023350526060127663,4.817794905515661,201.0,4.8411454315757885,0.0,1772.3077393495776,0.07661501349387001
8.82912493161731,1.2934993272747328,0.0506520675549331,574,-0.021184310746912516,100.0,0,250,0.021184310746912516,4.796610594768748,201.0,4.817794905515661,0.0,1774.6541112550794,0.08098525996995244
8.837985608715547,1.4955057066755453,0.0506058420570824,575,0.0003772755249622506,100.0,0,250,0.0003772755249622506,4.7969878702937105,201.0,4.796610594768748,0.0,1776.435107351825,0.05312621855405858
8.838905594706015,1.15342329883313,0.05024072914897981,576,-0.0006711167216435499,100.0,0,250,0.0006711167216435499,4.796316753572067,201.0,4.7969878702937105,0.0,1776.6200245359087,0.04134978141019153
8.8395239814552,1.226872197825314,0.05006602373516398,577,-0.005963355135686577,100.0,0,250,0.005963355135686577,4.79035339843638,201.0,4.796316753572067,0.0,1776.744320272495,0.027138242629067336
8.842148273686645,1.433929188085259,0.050680518886154574,578,-0.015472789904996453,100.0,0,250,0.015472789904996453,4.774880608531384,201.0,4.79035339843638,0.0,1777.2718030110157,0.0323097916810163
8.849845158807467,1.0236749632875646,0.049751100578401264,579,-0.01206145910151335,100.0,0,250,0.01206145910151335,4.762819149429871,201.0,4.774880608531384,0.0,1778.8188769203007,0.036924207488525033
8.856088275829675,1.1226248096989988,0.049365694511653395,580,-0.004524707969311592,100.0,0,250,0.004524707969311592,4.758294441460559,201.0,4.762819149429871,0.0,1780.0737434417647,0.051079785657970396
8.858326590066158,1.0067854062443002,0.049356798193009414,581,-0.010903866392018458,100.0,0,250,0.010903866392018458,4.747390575068541,201.0,4.758294441460559,0.0,1780.5236446032975,0.03538404322670008
8.863118997321243,1.1890034634793982,0.049552030870640446,582,-0.015682144347574756,100.0,0,250,0.015682144347574756,4.731708430720966,201.0,4.747390575068541,0.0,1781.4869184615695,0.037571221088927256
8.870220373914417,1.2412282268325976,0.04946620730133243,583,-0.004559542363606006,100.0,0,250,0.004559542363606006,4.72714888835736,201.0,4.731708430720966,0.0,1782.9142951567978,0.05139234880717132
8.872106623864275,1.075667390800182,0.04910842988625495,584,0.010421044576372829,100.0,0,250,0.010421044576372829,4.737569932933733,201.0,4.72714888835736,0.0,1783.2934313967191,0.037269337306496814
8.868247982280138,1.17279904902819,0.04934650208131549,585,0.003825111778068546,100.0,0,250,0.003825111778068546,4.741395044711801,201.0,4.737569932933733,0.0,1782.517844438308,0.043018100199305645
