NormDeltaOmega,ReturnsMean,TimestepsMean,TimestepsStd,ReturnsStd,Omega,ConfortViolation,DeltaOmega,RewardMean,Traj,OmegaBefore,Wins,NormDeltaVar,RewardStd,ITERATIONS
0.02349778262422042,1224.1933304945962,192.192,24.087406170030015,157.13341889604413,8.431798980807725,0,-0.02349778262422042,6.369637292366988,250,8.455296763431946,82.8,0.22098414153042475,0.2205025142447016,27
0.05217392101083007,1244.0474496897361,194.48,22.097818896895685,145.06412669014657,8.379625059796895,0,-0.05217392101083007,6.396788614200617,250,8.431798980807725,88.4,0.20853212565694806,0.1897154082252687,28
0.046473373948250796,1269.6476796248555,196.924,17.06921861128974,112.83792105802293,8.333151685848645,0,-0.046473373948250796,6.447399400910277,250,8.379625059796895,92.4,0.20111390480744343,0.16330132213330006,29
0.03806008798411753,1284.1850717083116,197.868,16.55954637059844,109.82632662378103,8.295091597864527,0,-0.03806008798411753,6.490109930399618,250,8.333151685848645,94.8,0.19247040014436873,0.14431210563547558,30
0.03044208224807221,1301.179761841421,199.424,10.620180036138747,71.26023247380992,8.264649515616455,0,-0.03044208224807221,6.524689916165664,250,8.295091597864527,96.39999999999999,0.1746140809445542,0.13041170749401157,31
0.04214376163065303,1314.9767339333837,200.608,4.717450158719221,32.30040191041089,8.222505753985802,0,-0.04214376163065303,6.55495660159806,250,8.264649515616455,99.2,0.17832332954815877,0.10314689169911362,32
0.012827612324041837,1322.2384871378445,200.58,4.724785709426407,32.65606194466868,8.20967814166176,0,-0.012827612324041837,6.592075416979981,250,8.222505753985802,99.2,0.17405395216199446,0.10008854156786928,33
0.024361966314804917,1327.5068143032202,201.0,0.0,3.7992051383605707,8.185316175346955,0,-0.024361966314804917,6.6045115139463695,250,8.20967814166176,100.0,0.166253673032437,0.09079177130803909,34
0.01684781953195902,1329.4451374848486,200.66,5.36510950494023,36.67694150517558,8.168468355814996,0,-0.01684781953195902,6.625361992847844,250,8.185316175346955,99.6,0.17108454117673708,0.09378784489043787,35
0.03065809400323971,1334.1024836800639,200.888,1.767330189862664,13.215779253834064,8.137810261811756,0,-0.03065809400323971,6.641026261797939,250,8.168468355814996,99.6,0.15251390114799798,0.09315697621515488,36
0.03224307224968648,1337.7981693388128,200.7,3.4701584978211018,24.210506212779627,8.10556718956207,0,-0.03224307224968648,6.66566103307829,250,8.137810261811756,99.2,0.12179407844888927,0.0971053576736925,37
0.029187593455903382,1337.548635150528,199.852,7.639247083319138,52.76838495519984,8.076379596106166,0,-0.029187593455903382,6.692695770622904,250,8.10556718956207,95.6,0.12063349615192612,0.1316348737747058,38
0.004875801036355654,1338.3441722866348,199.308,7.722508400772382,53.86153807107803,8.081255397142522,0,0.004875801036355654,6.714954604364276,250,8.076379596106166,94.0,0.10442897920798323,0.144708751196612,39
0.011138546908673774,1334.215387282409,198.8,8.72284357305575,60.76986271516575,8.070116850233848,0,-0.011138546908673774,6.711345006450751,250,8.081255397142522,88.0,0.10006196619803225,0.18568195991687786,40
0.009263603100372109,1339.0357627215765,199.236,7.872757077415764,54.704478888571764,8.060853247133476,0,-0.009263603100372109,6.720852470043448,250,8.070116850233848,92.0,0.09702394244992231,0.15909071356773435,41
0.017584904200592888,1341.3309652462863,199.344,6.811289452078806,47.89791656069817,8.078438151334069,0,0.017584904200592888,6.728725044376986,250,8.060853247133476,91.2,0.10380436744627906,0.1650235430803566,42
0.0030859874349786764,1340.2052059833034,199.56,6.295903430009072,44.36790412735868,8.07535216389909,0,-0.0030859874349786764,6.715800791658163,250,8.078438151334069,93.2,0.09096234878050767,0.15074234301546882,43
0.011710202644056977,1346.748408421975,200.412,3.364856014750111,24.094240804715163,8.063641961255033,0,-0.011710202644056977,6.719899050066738,250,8.07535216389909,96.0,0.07391987925556495,0.12732625396049563,44
0.013725441893942758,1351.0262722242994,200.704,1.8719999999999999,14.201591015124972,8.077367403148976,0,0.013725441893942758,6.731436703923687,250,8.063641961255033,96.39999999999999,0.07525092192790918,0.12301735896209738,45
0.01800223375418497,1348.5173247721823,200.616,2.753278772663603,19.657713371126174,8.095369636903161,0,0.01800223375418497,6.721883223532432,250,8.077367403148976,97.6,0.08787400706021603,0.11124967154269813,46
0.023987862561090978,1347.7067844673836,200.908,1.1006979603869538,8.658396886805159,8.119357499464252,0,0.023987862561090978,6.708079242575624,250,8.095369636903161,99.2,0.08435613005234133,0.09369555108485836,47
0.021302095829156542,1344.6886903248947,201.0,0.0,2.0562120424119614,8.140659595293409,0,0.021302095829156542,6.6899934842034545,250,8.119357499464252,100.0,0.0658634906763534,0.08363496920520024,48
0.016222709955536985,1341.3217524899674,201.0,0.0,1.9451648572762104,8.156882305248946,0,0.016222709955536985,6.67324254970133,250,8.140659595293409,100.0,0.0769932064825651,0.08325351364943324,49
0.010112155159870184,1338.7224751279393,201.0,0.0,2.1413181136684645,8.166994460408816,0,0.010112155159870184,6.660310821532037,250,8.156882305248946,100.0,0.0871554213266642,0.08362407582635606,50
0.03602504154618558,1336.7364282527355,201.0,0.0,2.0215298451661394,8.203019501955001,0,0.03602504154618558,6.650429991307144,250,8.166994460408816,100.0,0.08371383066369235,0.0839222620666591,51
0.03764467121778914,1331.198831678661,201.0,0.0,1.8651864775797131,8.24066417317279,0,0.03764467121778914,6.622879759595327,250,8.203019501955001,100.0,0.07619663289433057,0.0836885278183941,52
0.042418346703838594,1324.768531339531,200.996,0.063118935352238,2.036197243268932,8.28308251987663,0,0.042418346703838594,6.591019380184335,250,8.24066417317279,99.6,0.06399793362707468,0.08929265872497803,53
0.03342812053641531,1316.6315176704377,200.864,1.7948548687846602,12.6296408489885,8.316510640413044,0,0.03342812053641531,6.55484067662915,250,8.28308251987663,98.8,0.05379088787940893,0.09934476935237638,54
0.029894040799106847,1311.5728149328875,200.92,0.8953211714239756,6.997309002154278,8.346404681212151,0,0.029894040799106847,6.527836028931353,250,8.316510640413044,99.2,0.058363459929851445,0.09513256499944373,55
0.004789929721233932,1303.976071054867,200.56,3.28,22.398549813507525,8.351194610933385,0,0.004789929721233932,6.501675663416768,250,8.346404681212151,96.8,0.07147298900468918,0.1186897288374677,56
0.028222893320817732,1303.5797822722857,200.688,2.2015122075518914,15.590745520716025,8.379417504254203,0,0.028222893320817732,6.495554204896584,250,8.351194610933385,96.39999999999999,0.06819306008191606,0.12221820059185476,57
0.045264322668099766,1295.4368279628484,200.192,3.957162619857819,27.434293754701716,8.424681826922303,0,0.045264322668099766,6.470972006687822,250,8.379417504254203,93.2,0.0860809287354181,0.1472623965661909,58
0.045827130641530545,1275.7791847597625,198.476,7.204541900773428,48.648270292890295,8.470508957563833,0,0.045827130641530545,6.427876341521205,250,8.424681826922303,80.80000000000001,0.07002993228055882,0.21823748501227952,59
0.04480820006229003,1246.2101191590423,195.156,12.482454245860465,82.72759792860825,8.515317157626123,0,0.04480820006229003,6.385712553849445,250,8.470508957563833,73.2,0.057353216226180226,0.25254463183014136,60
0.027269862890740626,1239.0252382849649,195.2,12.21703728405541,80.53807246970008,8.542587020516864,0,0.027269862890740626,6.347465360066419,250,8.515317157626123,72.0,0.05739681962100436,0.25617050327793356,61
0.028221606102832197,1238.1658905027775,195.836,10.888209402835711,71.86927555528055,8.570808626619696,0,0.028221606102832197,6.32246313498426,250,8.542587020516864,71.2,0.04518938254739563,0.2585368749775325,62
0.01024509682974184,1233.5050493150097,195.8,10.64894360957931,70.03828585018269,8.581053723449438,0,0.01024509682974184,6.299821498033758,250,8.570808626619696,73.2,0.05490895032494989,0.24976330061835553,63
0.009140801830051615,1248.0409047927046,198.216,8.363333306762323,55.028682718963715,8.571912921619386,0,-0.009140801830051615,6.29636812766227,250,8.581053723449438,82.0,0.09151434151268577,0.20936607485680564,64
0.0009970232926388434,1260.76993116647,199.852,5.238902175074468,34.68598812639889,8.572909944912025,0,0.0009970232926388434,6.308517959122099,250,8.571912921619386,94.0,0.10154680813388275,0.14009043401030333,65
0.023432502427256807,1267.3802020268058,200.796,1.8183465016327331,12.395152698372225,8.549477442484768,0,-0.023432502427256807,6.311780125235591,250,8.572909944912025,98.4,0.09607973434584187,0.10415363446593333,66
0.0337627207678981,1272.196124231487,200.928,1.1361408363402838,8.003807853969784,8.51571472171687,0,-0.0337627207678981,6.331601987933423,250,8.549477442484768,99.6,0.08633049364246374,0.09218395963867088,67
0.050259824443182666,1278.6683272056941,201.0,0.0,1.8846435858346255,8.465454897273688,0,-0.050259824443182666,6.361533966197483,250,8.51571472171687,100.0,0.08907309702315051,0.08698653974403056,68
0.030900719985234915,1287.1703832824555,201.0,0.0,1.694652667211235,8.434554177288453,0,-0.030900719985234915,6.4038327526490315,250,8.465454897273688,100.0,0.06913050384067884,0.08649163447815383,69
0.039811631777931566,1292.62004433499,201.0,0.0,2.0542328484732564,8.394742545510521,0,-0.039811631777931566,6.4309454942039315,250,8.434554177288453,100.0,0.07848543443251331,0.0862880996903447,70
0.02576384256285813,1299.114479037077,201.0,0.0,1.9114866356359435,8.368978702947663,0,-0.02576384256285813,6.463256114612323,250,8.394742545510521,100.0,0.06032529655321523,0.08573875095547806,71
0.03221560896570885,1303.4564090901847,201.0,0.0,2.0376951874706983,8.336763093981954,0,-0.03221560896570885,6.484857756667586,250,8.368978702947663,100.0,0.057893568174323826,0.08593888232381662,72
0.024191902491898176,1308.7192880391785,201.0,0.0,2.0208328368671036,8.312571191490056,0,-0.024191902491898176,6.511041234025764,250,8.336763093981954,100.0,0.04826760265660463,0.08571542051062218,73
0.0007349546487862568,1312.7108617891283,201.0,0.0,1.9548003183794584,8.31183623684127,0,-0.0007349546487862568,6.530899809896161,250,8.312571191490056,100.0,0.061554777050221214,0.08527262999451195,74
0.020647678111551215,1312.8613530472373,201.0,0.0,2.0520710496857033,8.291188558729718,0,-0.020647678111551215,6.5316485226230725,250,8.31183623684127,100.0,0.06465410588040399,0.08543037394213354,75
0.024493624193938857,1316.4682003687772,201.0,0.0,2.035530010530179,8.26669493453578,0,-0.024493624193938857,6.549593036660583,250,8.291188558729718,100.0,0.060139488369084046,0.08493550441293218,76
0.011669073644979377,1320.173776054515,201.0,0.0,2.310882386078575,8.2550258608908,0,-0.011669073644979377,6.568028736589628,250,8.26669493453578,100.0,0.050302630511053284,0.08586146516402592,77
0.010156046151957199,1321.9251679082379,201.0,0.0,2.233721900622943,8.244869814738843,0,-0.010156046151957199,6.576742128896705,250,8.2550258608908,100.0,0.048609054723612745,0.08554636537185704,78
0.02391129408024817,1323.8457557884321,201.0,0.0,2.1343820933688553,8.220958520658595,0,-0.02391129408024817,6.586297292479761,250,8.244869814738843,100.0,0.039731863014568956,0.0851538992267438,79
0.017408622492098402,1327.5662543918547,201.0,0.0,2.095920287088917,8.203549898166496,0,-0.017408622492098402,6.604807235780372,250,8.220958520658595,100.0,0.044686932483419525,0.08529862945820649,80
0.015688010918164963,1330.6940967841865,201.0,0.0,1.9550499561705215,8.187861887248332,0,-0.015688010918164963,6.620368640717346,250,8.203549898166496,100.0,0.03637330093664161,0.08498782339809925,81
0.023164197271087872,1333.1005893257297,201.0,0.0,2.144113302302851,8.164697689977244,0,-0.023164197271087872,6.632341240426516,250,8.187861887248332,100.0,0.03679216778505837,0.08477372684328914,82
0.040534359242164086,1336.938900508441,201.0,0.0,2.3317410674547454,8.12416333073508,0,-0.040534359242164086,6.651437315962394,250,8.164697689977244,100.0,0.048133229677072877,0.08418020153180131,83
0.03364675253363991,1343.4222027071692,201.0,0.0,2.3860351273373532,8.09051657820144,0,-0.03364675253363991,6.683692550781936,250,8.12416333073508,100.0,0.06370102251965187,0.08465953589442643,84
0.041599716507459306,1348.922658218135,201.0,0.0,2.3724841728721984,8.04891686169398,0,-0.041599716507459306,6.711058001085248,250,8.09051657820144,100.0,0.03738395361958841,0.08402961237161641,85
0.03220382289173429,1355.5378326488214,201.0,0.0,2.214826711140402,8.016713038802246,0,-0.03220382289173429,6.743969316660803,250,8.04891686169398,100.0,0.042875138519096585,0.08393714383636883,86
0.04106553322436479,1361.1421674335747,201.0,0.0,2.197382293333005,7.975647505577881,0,-0.04106553322436479,6.771851579271515,250,8.016713038802246,100.0,0.05220657815910478,0.08275271590078298,87
0.04783658001452107,1367.6088528613966,201.0,0.0,2.3352365349439856,7.92781092556336,0,-0.04783658001452107,6.8040241435890385,250,7.975647505577881,100.0,0.04287380785048311,0.08318524031628158,88
0.04705372850673495,1375.1801439957162,201.0,0.0,2.191171408849278,7.880757197056625,0,-0.04705372850673495,6.841692258685155,250,7.92781092556336,100.0,0.05275341989038596,0.08202361270638933,89
0.04743077133247109,1382.6392670501164,201.0,0.0,2.1647310341913184,7.833326425724154,0,-0.04743077133247109,6.878802323632418,250,7.880757197056625,100.0,0.083267282740736,0.08154207740415986,90
0.04863911901027684,1389.9574361196335,201.0,0.0,2.3850117316935857,7.784687306713877,0,-0.04863911901027684,6.9152111249732995,250,7.833326425724154,100.0,0.07880233757348022,0.08188409749343853,91
0.051724567840793156,1397.7330686993496,201.0,0.0,2.1080448739677866,7.732962738873084,0,-0.051724567840793156,6.95389586417587,250,7.784687306713877,100.0,0.042200590513620996,0.0808869682979668,92
0.046468667959731036,1405.4678794060949,200.988,0.14091131963046832,2.6583942848930433,7.686494070913353,0,-0.046468667959731036,6.992794989780955,250,7.732962738873084,99.2,0.05412608683364261,0.0915808135296824,93
0.03329982133588327,1411.765343321107,200.852,1.3168507888139795,10.312119722568715,7.65319424957747,0,-0.03329982133588327,7.028883672162121,250,7.686494070913353,98.4,0.06445956673994432,0.10175807852114813,94
0.05598896562159794,1412.271978842697,200.276,3.394086622347756,25.85041563702012,7.597205283955872,0,-0.05598896562159794,7.051628646681067,250,7.65319424957747,93.60000000000001,0.06927749877572813,0.1492750624657445,95
0.04487634303417387,1418.1765850886363,199.956,4.343508259460318,33.01795716002703,7.552328940921698,0,-0.04487634303417387,7.092443262961033,250,7.597205283955872,92.80000000000001,0.028517562827345834,0.1564027820941472,96
0.03593948295244509,1419.7231167428429,199.304,5.078935321501938,38.75885690042974,7.516389457969253,0,-0.03593948295244509,7.123405033229856,250,7.552328940921698,83.6,0.0298757313619433,0.21948648303039317,97
0.03378947470586535,1422.078605652349,198.9,6.15223536610881,46.32560254530528,7.482599983263388,0,-0.03378947470586535,7.149716468840366,250,7.516389457969253,84.8,0.04917480576996055,0.21291983144786872,98
0.030299287216307036,1430.5013057404058,199.368,5.220016858210326,39.794471390559096,7.452300696047081,0,-0.030299287216307036,7.175180097811112,250,7.482599983263388,85.2,0.0515885467358701,0.21103726653956323,99
0.026341750462129276,1434.0663537389905,199.216,5.668275222675765,43.112208838335654,7.425958945584951,0,-0.026341750462129276,7.198550085028263,250,7.452300696047081,86.8,0.07762468107671636,0.20146409303122662,100
0.01795771762120868,1445.2522618144824,200.172,3.167083200675347,25.182537025271873,7.408001227963743,0,-0.01795771762120868,7.220052064297115,250,7.425958945584951,90.4,0.11177131215935951,0.17664517591955034,101
0.014900614915093868,1453.0858747272368,200.832,1.171228414955853,9.90284585646551,7.393100613048649,0,-0.014900614915093868,7.235330399175612,250,7.408001227963743,97.6,0.12144379658964562,0.11154160528034189,102
0.0002959590486781849,1456.5621362538277,201.0,0.0,2.663891208474463,7.393396572097327,0,0.0002959590486781849,7.2465777923076,250,7.393100613048649,100.0,0.10806549843539415,0.07879457473319884,103
0.0026954560123826354,1456.7593500385365,201.0,0.0,2.2889529643146926,7.39609202810971,0,0.0026954560123826354,7.247558955415602,250,7.393396572097327,100.0,0.11760091980239325,0.07824788952613666,104
0.01616407585797841,1456.3153865578165,201.0,0.0,2.551414753365194,7.379927952251731,0,-0.01616407585797841,7.245350181879687,250,7.39609202810971,100.0,0.12935974457341076,0.07908916525559873,105
0.00962532711590569,1458.4518258201715,201.0,0.0,2.728336652994426,7.3703026251358255,0,-0.00962532711590569,7.255979232936178,250,7.379927952251731,100.0,0.09902929281897302,0.07877981786539608,106
0.009981089967253887,1459.6104648138387,201.0,0.0,3.4910129787078903,7.380283715103079,0,0.009981089967253887,7.261743606038999,250,7.3703026251358255,100.0,0.10655992517330812,0.08086302421725747,107
0.003265982685713986,1458.4329021343337,201.0,0.0,2.8938370395204895,7.377017732417365,0,-0.003265982685713986,7.255885085245443,250,7.380283715103079,100.0,0.09921429303963404,0.07911836166619333,108
0.003931040279366194,1458.315663656878,201.0,0.0,3.126610492574737,7.373086692137999,0,-0.003931040279366194,7.255301809238199,250,7.377017732417365,100.0,0.0828662593583144,0.0809205703032477,109
0.017659793466236806,1459.1391700687902,201.0,0.0,3.1285874938550955,7.355426898671762,0,-0.017659793466236806,7.2593988560636316,250,7.373086692137999,100.0,0.09451920493336005,0.08126070998611916,110
0.0014430266641669576,1461.1316724976607,201.0,0.0,3.5887542835387807,7.353983872007595,0,-0.0014430266641669576,7.2693118034709485,250,7.355426898671762,100.0,0.07214063643402657,0.0820233286685411,111
0.009969912130602054,1460.8355659935223,200.912,1.388616577749236,11.140522733482127,7.3639537841381975,0,0.009969912130602054,7.271021969785391,250,7.353983872007595,99.6,0.06698097191545366,0.08767354263328757,112
0.01571230054256656,1460.0553956791312,200.968,0.504951482817904,5.575337936982299,7.379666084680764,0,0.01571230054256656,7.265113827470698,250,7.3639537841381975,99.6,0.07587299721621284,0.08700538178381842,113
0.02642551752244149,1450.6176174921193,200.032,11.385911294226737,83.62203884494528,7.4060916022032055,0,0.02642551752244149,7.251927779015954,250,7.379666084680764,99.2,0.08003402259655341,0.09418398588383196,114
0.019424419579305408,1453.9442090326907,201.0,0.0,3.4717925615684693,7.425516021782511,0,0.019424419579305408,7.2335532787696035,250,7.4060916022032055,100.0,0.07702963361982804,0.0818830450325392,115
0.011794920690683774,1449.102357163092,200.764,3.724017185782042,27.989821195153514,7.437310942473195,0,0.011794920690683774,7.217939257850469,250,7.425516021782511,99.6,0.07696208393774832,0.08839867251291597,116
0.0087385591465301,1440.7825812673914,199.788,11.23525949856077,82.3630192146258,7.446049501619725,0,0.0087385591465301,7.211557156923297,250,7.437310942473195,98.8,0.06443100738359586,0.09891223211246736,117
0.002053277310903212,1447.975043583703,201.0,0.0,3.404224425958406,7.448102778930628,0,0.002053277310903212,7.203855938227377,250,7.446049501619725,100.0,0.05090944381988308,0.08190306406558119,118
0.007561311725454267,1447.7847358428087,201.0,0.0,3.141449349248361,7.440541467205174,0,-0.007561311725454267,7.202909133546313,250,7.448102778930628,100.0,0.05787880813219106,0.08188202513436287,119
0.0013614196241453769,1448.900603755605,201.0,0.0,3.049470530939235,7.441902886829319,0,0.0013614196241453769,7.208460715202015,250,7.440541467205174,100.0,0.05452992876096584,0.08150051145492831,120
9.488504447929813e-05,1446.4538052872258,200.692,4.860158022122325,35.86272349569398,7.441997771873798,0,9.488504447929813e-05,7.207331658896349,250,7.441902886829319,99.6,0.05083868773497986,0.08828707173612202,121
0.004092293712819384,1445.019955981813,200.476,8.268580531143177,60.24084837652083,7.446090065586618,0,0.004092293712819384,7.207944871115807,250,7.441997771873798,99.6,0.046724763904773356,0.08719775063377884,122
0.0016003256369314656,1448.19697981615,201.0,0.0,3.4556219797394783,7.447690391223549,0,0.0016003256369314656,7.204960098587811,250,7.446090065586618,100.0,0.037693449073863836,0.08122153367380003,123
0.0006179523909244367,1448.044497664199,201.0,0.0,3.3409093806720254,7.448308343614474,0,0.0006179523909244367,7.204201480916413,250,7.447690391223549,100.0,0.05341466334808818,0.08132989092766905,124
0.007615505172136494,1446.587764087042,200.792,3.2821846383163757,24.854304250514065,7.45592384878661,0,0.007615505172136494,7.204409359372096,250,7.448308343614474,99.6,0.05631841063222662,0.08646073563964338,125
0.007079686852476286,1446.9035330966221,201.0,0.0,2.841669480943664,7.448844161934134,0,-0.007079686852476286,7.1985250402817025,250,7.45592384878661,100.0,0.05959361222448915,0.08065698618395091,126
0.0003751056836840405,1446.2202808760464,200.756,3.8502550564865197,28.907523585371298,7.449219267617818,0,0.0003751056836840405,7.203870772858826,250,7.448844161934134,99.6,0.06968555649870867,0.08673723164727787,127
0.01794135829020682,1447.9593785527404,201.0,0.0,2.9532123067639064,7.431277909327611,0,-0.01794135829020682,7.203778002749951,250,7.449219267617818,100.0,0.05935177427997026,0.08095899881980231,128
0.0032637450053174533,1450.6238608154192,201.0,0.0,2.786187447538306,7.434541654332929,0,0.0032637450053174533,7.2170341334100465,250,7.431277909327611,100.0,0.048658310443016675,0.07983747280785579,129
0.0005413792854707111,1450.504391850747,201.0,0.0,2.5106582834998314,7.434000275047458,0,-0.0005413792854707111,7.216439760451477,250,7.434541654332929,100.0,0.06514308570682371,0.07864417117145801,130
0.006178613554546075,1450.5347051379918,201.0,0.0,2.871147189129248,7.427821661492912,0,-0.006178613554546075,7.2165905728258295,250,7.434000275047458,100.0,0.06346412062254839,0.07967818071418194,131
0.0002211731424077712,1451.133959867734,201.0,0.0,2.738061761324276,7.42804283463532,0,0.0002211731424077712,7.219571939640466,250,7.427821661492912,100.0,0.05593194410358642,0.079572723151916,132
0.018721600024126595,1451.3237301729966,201.0,0.0,2.5352696983983734,7.446764434659446,0,0.018721600024126595,7.220516070512421,250,7.42804283463532,100.0,0.07157345891223889,0.07876266089647295,133
0.01128577786379914,1448.6012207096755,201.0,0.0,2.6763120884289577,7.458050212523245,0,0.01128577786379914,7.206971247311817,250,7.446764434659446,100.0,0.05866700313551878,0.07936273174386617,134
0.006650424826284862,1446.9224757344402,201.0,0.0,2.5565356512325077,7.46470063734953,0,0.006650424826284862,7.198619282260897,250,7.458050212523245,100.0,0.04461107793903467,0.07958761842565328,135
0.00077647110593837,1446.098245398629,201.0,0.0,2.4288359811493185,7.463924166243592,0,-0.00077647110593837,7.194518633824024,250,7.46470063734953,100.0,0.046419977924062106,0.0786370036798236,136
0.015074709967427324,1446.3704368967265,201.0,0.0,2.275116107893379,7.478998876211019,0,0.015074709967427324,7.195872820381723,250,7.463924166243592,100.0,0.07897529964567493,0.07829558276318135,137
0.019733492735925395,1444.2854029917403,201.0,0.0,2.128164180684835,7.4987323689469445,0,0.019733492735925395,7.185499517371842,250,7.478998876211019,100.0,0.0735868970930485,0.07849880926662606,138
0.02935063772366231,1441.492886246872,201.0,0.0,2.2764151455945965,7.528083006670607,0,0.02935063772366231,7.171606399238171,250,7.4987323689469445,100.0,0.09764537842978913,0.07865069778723839,139
