Iterations, Omega_mean, Omega_std, Omega_low, Omega_sup, Ret_mean, Ret_std, Rets_low, Rets_sup, Ts_mean, Ts_std, Ts_low, Ts_sup
0.000000000000000000e+00,7.979999999713482950e+00,9.797959113748673510e-02,7.909909622550872044e+00,8.050090376876093856e+00,1.465036537202887814e+02,6.403964284494217729e+00,1.419225336439022271e+02,1.510847737966753357e+02,2.282880000000000464e+01,9.521357886352139754e-01,2.214768308819520470e+01,2.350991691180480458e+01
8.000000000000000000e+00,7.931461023044038328e+00,3.135757686287310442e-01,7.707142431416089678e+00,8.155779614671986977e+00,3.454955545745438030e+02,1.392104698218267522e+01,3.355370374777492088e+02,3.554540716713383972e+02,5.206840000000001112e+01,7.098111298084870402e-01,5.156063170636951298e+01,5.257616829363050925e+01
1.800000000000000000e+01,7.970522470469300735e+00,4.468055374841223837e-01,7.650897043612182813e+00,8.290147897326418658e+00,7.393170532479018675e+02,1.435147313163823526e+02,6.366527990947998887e+02,8.419813074010038463e+02,1.106276000000000010e+02,1.976111393216485723e+01,9.649135067931028686e+01,1.247638493206897152e+02
2.800000000000000000e+01,7.994994762162486168e+00,5.631026755982210252e-01,7.592175374412927447e+00,8.397814149912044002e+00,1.316528281389412314e+03,9.293311996568608890e+01,1.250047932230239894e+03,1.383008630548584733e+03,1.952984000000000151e+02,3.040692131735801329e+00,1.931232198846871597e+02,1.974735801153128705e+02
3.800000000000000000e+01,7.979575531119631471e+00,5.804819666869287520e-01,7.564323747469206438e+00,8.394827314770056503e+00,1.351370135348082613e+03,1.005802097633972920e+02,1.279419387691677912e+03,1.423320883004487314e+03,1.996063999999999794e+02,2.498454690403644207e+00,1.978191131830101313e+02,2.013936868169898275e+02
4.800000000000000000e+01,7.910799989183447067e+00,7.398466822066802617e-01,7.381545555720800067e+00,8.440054422646094068e+00,1.363610950861781703e+03,1.087519121134025255e+02,1.285814519495912009e+03,1.441407382227651397e+03,1.999671999999999912e+02,1.806493885956992562e+00,1.986749121231195545e+02,2.012594878768804278e+02
5.800000000000000000e+01,7.938730326411189253e+00,9.976398185797874518e-01,7.225061792536867422e+00,8.652398860285511972e+00,1.358515151557298623e+03,1.478355040455448659e+02,1.252760002793338572e+03,1.464270300321258674e+03,2.006243999999999801e+02,4.390879638523466078e-01,2.003102953927375438e+02,2.009385046072624164e+02
6.800000000000000000e+01,7.825256695521690453e+00,1.229744401405346466e+00,6.945550545419863830e+00,8.704962845623516188e+00,1.364024559240061080e+03,1.821716562887820885e+02,1.233706806845062601e+03,1.494342311635059559e+03,1.997284000000000219e+02,3.223627993426036564e+00,1.974223554526806765e+02,2.020344445473193673e+02
7.800000000000000000e+01,7.754513739866608191e+00,1.273829590914669518e+00,6.843270944999058969e+00,8.665756534734157412e+00,1.384256393954352461e+03,1.863522427596901423e+02,1.250948030156457889e+03,1.517564757752247033e+03,2.009240000000000066e+02,1.472086953953413713e-01,2.008186932431326852e+02,2.010293067568673280e+02
8.800000000000000000e+01,7.729507024074955268e+00,1.336379937910781024e+00,6.773518406514008383e+00,8.685495641635903041e+00,1.376114835232482619e+03,2.011598821566626327e+02,1.232213724331108324e+03,1.520015946133856914e+03,1.992292000000000201e+02,4.266397093567354304e+00,1.961772033755806319e+02,2.022811966244194082e+02
9.800000000000000000e+01,7.784586597273877473e+00,1.359339436985623761e+00,6.812173743492530242e+00,8.756999451055225592e+00,1.377607834515938976e+03,2.006439024942372384e+02,1.234075833229411728e+03,1.521139835802466223e+03,2.007567999999999984e+02,6.216154438235889090e-01,2.003121230994140092e+02,2.012014769005859876e+02
1.080000000000000000e+02,7.784414755160732113e+00,1.321456698741152680e+00,6.839101579798960273e+00,8.729727930522503954e+00,1.377739556917192431e+03,2.020235378922420182e+02,1.233220623921005881e+03,1.522258489913378980e+03,2.006680000000000064e+02,6.753298453348572927e-01,2.001848981313438287e+02,2.011511018686561840e+02
1.180000000000000000e+02,7.757947965802612700e+00,1.216345394264584989e+00,6.887826887991837843e+00,8.628069043613388445e+00,1.381775437196650500e+03,1.889838708615525888e+02,1.246584520062189767e+03,1.516966354331111233e+03,2.005352000000000032e+02,5.774864154246379666e-01,2.001220911046322044e+02,2.009483088953678021e+02
1.280000000000000000e+02,7.751435287201458024e+00,1.100914755060194095e+00,6.963888314304063520e+00,8.538982260098851640e+00,1.377837299366086199e+03,1.614129978870898583e+02,1.262369396617048551e+03,1.493305202115123848e+03,1.996623999999999910e+02,3.525918297408492830e+00,1.971401099961242949e+02,2.021846900038756871e+02
