RewardMean,TimestepsStd,ConfortViolation,DeltaOmega,Traj,ITERATIONS,Wins,RewardStd,TimestepsMean,Omega,NormDeltaVar,OmegaBefore,NormDeltaOmega,ReturnsMean,ReturnsStd
5.971669691288978,16.050897046582786,0,0.020493896886426555,250,27,93.2,0.153636586223103,197.448,8.950030279058137,0.20176381419825837,8.92953638217171,0.020493896886426555,1179.0942372056263,98.25111555648621
5.956027010251416,15.840816140590736,0,0.01622224305004849,250,28,95.19999999999999,0.14018981736651975,197.888,8.966252522108185,0.1893517174766763,8.950030279058137,0.01622224305004849,1178.626273004632,96.41160825815288
5.945440867689653,13.415387582921339,0,-0.006457694436125649,250,29,96.39999999999999,0.13040288975468922,198.876,8.95979482767206,0.18534811517481947,8.966252522108185,0.006457694436125649,1182.4054980026474,81.701324735326
5.95421036760509,8.179803420620814,0,-0.02434737960860822,250,30,98.0,0.117078318154107,200.104,8.935447448063451,0.17771728772597373,8.95979482767206,0.02434737960860822,1191.4613113992489,50.00525311053643
5.977866533064352,11.111254834626015,0,-0.03252511025480409,250,31,99.2,0.10647065238561505,200.004,8.902922337808647,0.16992183607420414,8.935447448063451,0.03252511025480409,1195.597218079003,67.52230908741258
6.0089844345623415,0.0,0,-0.021258554693991627,250,32,100.0,0.09775681817763124,201.0,8.881663783114655,0.1651458079502809,8.902922337808647,0.021258554693991627,1207.8058713470307,3.9020112521716848
6.024651567911176,6.122092452748489,0,-0.03204269333870258,250,33,95.6,0.13265354368781343,200.228,8.849621089775953,0.17448699276481677,8.881663783114655,0.03204269333870258,1206.3039341397193,38.36397164338638
6.049999301382221,10.5725115275416,0,-0.03103647019037936,250,34,83.6,0.19971434355520598,197.5,8.818584619585573,0.14468605875790605,8.849621089775953,0.03103647019037936,1194.8748620229885,66.64385051202993
6.067733952986541,18.079072542583596,0,-0.05724028184687491,250,35,60.8,0.2920562872581661,191.056,8.761344337738699,0.12088457323170716,8.818584619585573,0.05724028184687491,1159.2769781217967,112.90297383914213
6.110548511143119,18.18546408536224,0,-0.04741113266508634,250,36,42.8,0.3522611765153981,186.664,8.713933205073612,0.1037744332324845,8.761344337738699,0.04741113266508634,1140.619427284019,114.72934857593448
6.150216126799698,19.163118326618974,0,-0.04611104894986262,250,37,37.6,0.36990029415902415,185.836,8.66782215612375,0.11524883355387157,8.713933205073612,0.04611104894986262,1142.9315641399487,120.9985355850278
6.196034073944809,16.611001655529385,0,-0.039340339554076564,250,38,60.0,0.29893697308048733,192.432,8.628481816569673,0.13072234817836706,8.66782215612375,0.039340339554076564,1192.3152289173477,105.79518568738692
6.239120043674297,9.480168774868938,0,-0.03895349776908574,250,39,84.39999999999999,0.19973158560608162,198.28,8.589528318800587,0.11424538337943095,8.628481816569673,0.03895349776908574,1237.09272225974,61.52001363365073
6.278232958662341,1.3838843882347978,0,-0.06016732375087663,250,40,97.6,0.11844162126743336,200.808,8.52936099504971,0.10138268249414005,8.589528318800587,0.06016732375087663,1260.7194039630672,10.65808398880186
6.32970650485751,11.310093898814458,0,-0.05042778824470062,250,41,98.8,0.10676761382209442,200.076,8.47893320680501,0.10772592057135948,8.52936099504971,0.05042778824470062,1266.422358665871,72.52998489460332
6.371193435622691,11.555157463228271,0,-0.039123507883603637,250,42,98.0,0.11472033711266368,199.656,8.439809698921406,0.10023907051742886,8.47893320680501,0.039123507883603637,1272.046996582684,75.10883327518671
6.40601219140129,2.5247574140895197,0,-0.041012911674989994,250,43,99.6,0.09907710212407872,200.84,8.398796787246416,0.09586936032152558,8.439809698921406,0.041012911674989994,1286.583488521035,17.52210149646647
6.438280912095918,9.81795579537818,0,-0.027429972461513685,250,44,98.0,0.11545468229053459,199.912,8.371366814784903,0.0828825293212163,8.398796787246416,0.027429972461513685,1287.0896136989193,64.65235273074221
6.462433959434896,10.915428347069117,0,-0.025061236275201182,250,45,98.8,0.1078973389009727,199.868,8.346305578509702,0.07381859072222151,8.371366814784903,0.025061236275201182,1291.6337506043337,71.80608823306228
6.487160825325632,6.237282741707322,0,-0.04906257662714886,250,46,98.8,0.10593968457484675,200.452,8.297243001882553,0.08907751550612732,8.346305578509702,0.04906257662714886,1300.3643617581738,42.17513401070832
6.5273623351494185,6.438131405928275,0,-0.040148972335796174,250,47,99.6,0.09769226686777656,200.592,8.257094029546757,0.0938591807010879,8.297243001882553,0.040148972335796174,1309.3366655322923,42.85915569890634
6.5613268951505335,3.408422509020852,0,-0.042537009283458715,250,48,99.6,0.0972102840097945,200.784,8.214557020263298,0.09760965879199783,8.257094029546757,0.042537009283458715,1317.4094593159043,23.559451915919883
6.596473085549334,13.79056198999881,0,-0.020709015964829547,250,49,97.6,0.1170776485444823,198.98,8.193848004298468,0.1059871864863856,8.214557020263298,0.020709015964829547,1312.5662145626065,92.78574223539673
6.614802167690364,0.0,0,0.004855509566130678,250,50,100.0,0.09201653828504815,201.0,8.198703513864599,0.06563605161563404,8.193848004298468,0.004855509566130678,1329.5752357057631,3.9814541565287294
6.609626477834035,2.8828902164321137,0,-0.0006186779602614934,250,51,99.2,0.10204182533377555,200.788,8.198084835904337,0.06463652905005372,8.198703513864599,0.0006186779602614934,1327.13368123134,20.277227352255792
6.611124882966068,8.205461595790943,0,-0.00550303953695952,250,52,99.6,0.09731866064445653,200.48,8.192581796367378,0.05346797976767504,8.198084835904337,0.00550303953695952,1325.3983165370373,55.183150259689874
6.616597928537513,0.0,0,0.006925734049344712,250,53,100.0,0.09005482074153796,201.0,8.199507530416723,0.05217555289585527,8.192581796367378,0.006925734049344712,1329.9361836360401,3.7638223107972717
6.610883760301892,7.033361642913011,0,-0.005110626403931562,250,54,98.8,0.10500740236532938,200.268,8.194396904012791,0.041240844789344165,8.199507530416723,0.005110626403931562,1323.9484689081396,47.92172147971423
6.616518377205295,0.0,0,-0.020745425272250984,250,55,100.0,0.09123699494630107,201.0,8.17365147874054,0.0583991395819093,8.194396904012791,0.020745425272250984,1329.9201938182644,3.746059627412292
6.632276170213342,2.2722816726805677,0,-0.023874605211929634,250,56,99.6,0.0955316478096868,200.856,8.14977687352861,0.055934194897796906,8.17365147874054,0.023874605211929634,1332.132462444371,16.130208509378384
6.651684367050318,3.6608982504298044,0,-0.030361630061289446,250,57,99.6,0.09576952231927949,200.768,8.119415243467321,0.06282099981877319,8.14977687352861,0.030361630061289446,1335.4453670039586,25.692722600310447
6.674499278940041,10.571772982806621,0,-0.005316218164415076,250,58,98.4,0.1089676195641196,199.796,8.114099025302906,0.05521497702348858,8.119415243467321,0.005316218164415076,1333.5382579351044,72.1816046680463
6.6823563186028005,3.1540932135877022,0,-0.02479642077848787,250,59,99.2,0.09921577635037102,200.764,8.089302604524418,0.050502974697622466,8.114099025302906,0.02479642077848787,1341.5765839479727,22.220203811144323
6.6992518057443835,7.444666278618539,0,-0.016021686313155925,250,60,98.8,0.10470102498793891,200.212,8.073280918211262,0.06223098344888836,8.089302604524418,0.016021686313155925,1341.2706025316947,51.48094577633603
6.71092344235819,5.024708548761809,0,-0.009397222017993201,250,61,98.8,0.10505250364615186,200.452,8.063883696193269,0.05911885800540659,8.073280918211262,0.009397222017993201,1345.2180258675837,35.3579996404167
6.717332607523454,10.679791009191144,0,0.0018339316154776242,250,62,97.6,0.11806327058608895,199.492,8.065717627808747,0.04677303916023383,8.063883696193269,0.0018339316154776242,1340.054116540069,73.57133579765248
6.716382677729163,8.959464269698273,0,-0.022372777427964508,250,63,97.6,0.1186359365825988,199.8,8.043344850380782,0.04250517425847931,8.065717627808747,0.022372777427964508,1341.9332590102867,62.56158122543308
6.733297242697077,4.944377008279202,0,-0.027236811735264155,250,64,99.2,0.10169644651237798,200.556,8.016108038645518,0.044859449078993884,8.043344850380782,0.027236811735264155,1350.403161806355,34.65503710966783
6.755693881815845,2.49883492852169,0,-0.01428687209067192,250,65,98.4,0.10970934898081126,200.732,8.001821166554846,0.056394318049446605,8.016108038645518,0.01428687209067192,1356.0839442846582,18.83174809483492
6.7688708410581615,5.299744899521108,0,0.0008682146906995314,250,66,99.2,0.1004712131393164,200.552,8.002689381245546,0.0483960746614912,8.001821166554846,0.0008682146906995314,1357.5105849158965,37.10533307415258
6.769643719300783,0.0,0,-0.0005233864404292632,250,67,100.0,0.09028230564326717,201.0,8.002165994805116,0.03366498281644038,8.002689381245546,0.0005233864404292632,1360.6983875794574,3.8123311495655274
6.770666054756589,7.362574549707459,0,0.010166553653556676,250,68,99.2,0.09937080749576149,200.364,8.012332548458673,0.046190434557203175,8.002165994805116,0.010166553653556676,1356.5977333952492,51.06233243548691
6.760025285856118,11.230174353054363,0,0.009205218489261924,250,69,98.0,0.11437092127949453,199.572,8.021537766947935,0.048425088070463806,8.012332548458673,0.009205218489261924,1349.111766348877,77.55559055493855
6.7565810297746065,5.027350793409984,0,0.0052627618050209435,250,70,98.8,0.10270445491759081,200.588,8.026800528752956,0.05166231876788361,8.021537766947935,0.0052627618050209435,1355.2890756004288,35.11468887645179
6.748896727121304,4.5043907468158215,0,0.002166710167843533,250,71,98.8,0.10549312083807129,200.592,8.0289672389208,0.04115111959120744,8.026800528752956,0.002166710167843533,1353.7746922867168,31.78114811980914
6.7488700678337015,7.160202231780887,0,0.008490771815448994,250,72,98.8,0.10408820414213675,200.252,8.037458010736248,0.04780164727311264,8.0289672389208,0.008490771815448994,1351.474728823834,50.03368732159524
6.741287715435424,8.460747957479882,0,-0.001464168227991891,250,73,98.8,0.10545310986544244,200.088,8.035993842508256,0.034033320692823776,8.037458010736248,0.001464168227991891,1348.850776406043,58.66482650507373
6.745380544582122,0.0,0,-0.012730102055181547,250,74,100.0,0.08973659088099854,201.0,8.023263740453075,0.04113528997057164,8.035993842508256,0.012730102055181547,1355.8214894610066,4.049384278726681
6.755467563822802,2.019805931271616,0,-0.0027995394082314107,250,75,99.6,0.0934498521211315,200.872,8.020464201044843,0.05309708143713219,8.023263740453075,0.0027995394082314107,1356.984280480214,15.065917625662276
6.756628717239519,0.0,0,0.004559801815638309,250,76,100.0,0.08929224517796289,201.0,8.025024002860482,0.053068332260328505,8.020464201044843,0.004559801815638309,1358.0823721651434,3.9515952064774273
6.753672563600149,4.6808016407448845,0,0.015917166487501078,250,77,98.8,0.10257565740943057,200.564,8.040941169347983,0.05691404585132662,8.025024002860482,0.015917166487501078,1354.5435840459002,32.98289789231052
6.744781513866973,0.0,0,0.023203129226933683,250,78,100.0,0.08690001440846916,201.0,8.064144298574917,0.08744091041621048,8.040941169347983,0.023203129226933683,1355.7010842872617,3.1963989422326033
6.722503130680066,4.670801216065612,0,0.022242381215015428,250,79,99.6,0.09372229102555006,200.704,8.086386679789932,0.07893405235559782,8.064144298574917,0.022242381215015428,1349.2332683400118,32.67569896677692
6.706580038131068,8.834877248722815,0,0.020571374179175095,250,80,99.2,0.09711799283328705,200.212,8.106958053969107,0.05754850097038974,8.086386679789932,0.020571374179175095,1342.7378025942971,60.717963314805914
6.691255972122545,0.0,0,0.016358992573783482,250,81,100.0,0.08706028217911609,201.0,8.12331704654289,0.06393659082452495,8.106958053969107,0.016358992573783482,1344.9424503966313,2.820635834374718
6.675899681332695,4.5587998420636975,0,-0.0025277577400473206,250,82,99.2,0.09747561306663018,200.688,8.120789288802843,0.05864994720232692,8.12331704654289,0.0025277577400473206,1339.772955247296,31.32472679644325
6.678371008759343,0.0,0,-0.017577745942150003,250,83,100.0,0.08755003645208945,201.0,8.103211542860693,0.04521926112237304,8.120789288802843,0.017577745942150003,1342.352572760628,3.2296316562954446
6.692666522694223,3.534660379725328,0,-0.03285091428739584,250,84,99.6,0.09258252731653316,200.776,8.070360628573297,0.04589967163436996,8.103211542860693,0.03285091428739584,1343.7268137604556,24.774062503489688
6.719446099956891,0.12623787070447598,0,-0.029414151110101372,250,85,99.6,0.09265204224609291,200.992,8.040946477463196,0.05042398267996496,8.070360628573297,0.029414151110101372,1350.5549105225357,3.8690482783469755
6.7413019731598185,0.0,0,-0.023850064306488505,250,86,100.0,0.08725276883512824,201.0,8.017096413156708,0.049554417233523204,8.040946477463196,0.023850064306488505,1355.0016966051235,3.5428194719885115
6.764070060569777,0.0,0,-0.0229849172959673,250,87,100.0,0.08572595085256883,201.0,7.99411149586074,0.07054370601533923,8.017096413156708,0.0229849172959673,1359.5780821745254,2.718220894402356
6.7801444667090545,0.0,0,-0.022486831812175367,250,88,100.0,0.08690470417497205,201.0,7.971624664048565,0.0634153620527879,7.99411149586074,0.022486831812175367,1362.8090378085203,3.358544565199858
6.798903551534087,10.318449495927187,0,-0.013310272256316757,250,89,99.2,0.09711461486704222,200.24,7.958314391792248,0.05460607493183484,7.971624664048565,0.013310272256316757,1361.4124471591856,71.03880523216901
6.811326329796081,1.8304491252149022,0,-0.016253014187554093,250,90,99.6,0.09067475632546093,200.884,7.942061377604694,0.06733781639960157,7.958314391792248,0.016253014187554093,1368.286478434756,13.457774875601636
6.822215081727004,0.0,0,-0.008245114747047033,250,91,100.0,0.0856370218803459,201.0,7.933816262857647,0.07777429977487302,7.942061377604694,0.008245114747047033,1371.2652314271274,3.2628495242107185
6.829906906910319,0.0,0,-0.010902967731762914,250,92,100.0,0.08608474352062195,201.0,7.922913295125884,0.07538490076495369,7.933816262857647,0.010902967731762914,1372.8112882889736,3.2969176599063554
6.83791934202372,0.0,0,0.005148649177944442,250,93,100.0,0.08560648017641728,201.0,7.9280619443038285,0.06236086699488516,7.922913295125884,0.005148649177944442,1374.421787746768,3.419281315969294
6.835846537526295,0.0,0,-0.00511466416168993,250,94,100.0,0.08492728025537293,201.0,7.922947280142139,0.05320341455675699,7.9280619443038285,0.00511466416168993,1374.0051540427855,2.9446175710026226
6.8375896185934915,5.570242364565478,0,0.00403087055887319,250,95,99.2,0.09628846098122935,200.62,7.926978150701012,0.049271541032005636,7.922947280142139,0.00403087055887319,1371.7572292822263,39.281406980361595
6.836515943982195,2.2722816726805677,0,0.006638934249946438,250,96,99.6,0.0906369329984793,200.856,7.933617084950958,0.06172292935009234,7.926978150701012,0.006638934249946438,1373.1552464444876,17.119995005166086
6.829605571743961,1.1361408363402838,0,0.013522503597280355,250,97,99.6,0.09104249427661075,200.928,7.9471395885482385,0.05663321391386486,7.933617084950958,0.013522503597280355,1372.2589883193707,9.107964711961323
6.819834519970884,0.0,0,0.009264761195252547,250,98,100.0,0.08605099164163128,201.0,7.956404349743491,0.058729197535707156,7.9471395885482385,0.009264761195252547,1370.7867385141476,3.262864313999666
6.81343705640377,0.0,0,-0.01429065439281274,250,99,100.0,0.08585266048518825,201.0,7.942113695350678,0.07059837429810821,7.956404349743491,0.01429065439281274,1369.500848337158,3.0056165411450313
6.8248636165356045,0.0,0,-0.02348458235886497,250,100,100.0,0.08622307091912425,201.0,7.918629112991813,0.06236447374516892,7.942113695350678,0.02348458235886497,1371.7975869236566,3.129188958841082
6.842799316212565,0.0,0,-0.02016458843521285,250,101,100.0,0.08671821605161788,201.0,7.8984645245566005,0.0707602418986723,7.918629112991813,0.02016458843521285,1375.4026625587255,3.6193949969143904
6.857433911031001,0.0,0,-0.00838590291013741,250,102,100.0,0.08587606085630434,201.0,7.890078621646463,0.07924214655750553,7.8984645245566005,0.00838590291013741,1378.344216117231,3.1633684391457972
6.863435242388532,5.301990569587991,0,-0.01381403554934213,250,103,99.6,0.0918589851600228,200.664,7.876264586097121,0.06638119578660336,7.890078621646463,0.01381403554934213,1377.2443694786527,37.52610136397217
6.875447160989979,3.0748008065564183,0,-0.001477825258839438,250,104,99.2,0.09575683503283751,200.76,7.8747867608382816,0.08374775347680814,7.876264586097121,0.001477825258839438,1380.3147720403483,22.55568045122454
6.872925031938512,1.451735513101474,0,-0.0037326839612958906,250,105,99.6,0.0938741245415605,200.908,7.871054076876986,0.09000580957106656,7.8747867608382816,0.0037326839612958906,1380.8256223167023,11.49094250721828
6.876373247088916,0.0,0,0.00459104455307191,250,106,100.0,0.08820784691572812,201.0,7.875645121430058,0.058013601989654946,7.871054076876986,0.00459104455307191,1382.1510226648718,4.112652508912214
