DualReg,TimestepsStd,Epsilon,TimestepsMean,ReturnsMean,WeightMean,Primal,WeightMin,DualBefore,DualAfter,ITERATIONS,Eta,ConfortViolation,OmegaBefore,ReturnsStd,DeltaOmega,NormDeltaOmega,Traj,WeightMedian,RewardMean,NormDeltaVar,LossReg,WeightMax,Omega,Wins,RewardStd
0.0001,45.705814632527456,0.001,170.19112627986348,1616.7958647791945,0.08986200193796859,9.521816595850403,0.08986200193796859,9.524049848449616,9.520223312074478,612,4.015521426607303,0,2.9404061477544947,441.89631848945874,0.0002631326744966245,0.0002631326744966245,294,0.9669037556087245,9.49992737848934,0.0002821819907612003,0.0,1.0,2.9406692804289913,59.523809523809526,0.4697096139093389
0.0001,44.299546946185245,0.001,170.1331058020478,1616.099361337936,0.09426199809783138,9.52159163337234,0.09426199809783138,9.523998695052668,9.51993246309345,613,4.0958691895306965,0,2.9406692804289913,428.897006226751,-0.00022195292394311394,0.00022195292394311394,294,0.9682639999222746,9.499253763198682,0.07127925918969463,0.0,1.0,2.9404473275050482,58.50340136054422,0.47574663657051064
0.0001,43.68088813324878,0.001,171.80344827586208,1632.3836539876306,0.08993484680304076,9.523516240313421,0.08993484680304076,9.525735744647013,9.521923107867446,614,4.015433430600265,0,2.9404473275050482,422.9993188707137,-0.0020239096753065233,0.0020239096753065233,291,0.9681734040327677,9.501618407325363,0.055509872297898125,0.0,1.0,2.9384234178297417,59.106529209621996,0.46992823962390096
0.0001,44.39977178901899,0.001,172.85813148788927,1643.342010037938,0.073752024863629,9.526836957581345,0.073752024863629,9.52858334655113,9.525479026588748,615,3.7156591104703467,0,2.9384234178297417,430.07364963188917,-0.0025895905972448396,0.0025895905972448396,290,0.9622555086327965,9.506640397088688,0.19989463706001145,0.0,1.0,2.935833827232497,63.10344827586207,0.4460864927707466
0.0001,43.93896048129843,0.001,172.96885813148788,1644.3857553111714,0.07874955010609833,9.527644180186423,0.07874955010609833,9.529508320884089,9.526217233888758,616,3.805019677977208,0,2.935833827232497,425.6668315755352,-0.0013295741273853245,0.0013295741273853245,290,0.9675652304308737,9.506933288389115,0.08749940863075402,0.0,1.0,2.9345042531051115,61.724137931034484,0.4534589124722161
0.0001,42.48790942196668,0.001,172.9031141868512,1643.4576784397977,0.0836503125163747,9.52650331909722,0.0836503125163747,9.528510665177782,9.524999679116767,617,3.903586639620156,0,2.9345042531051115,411.75585652075705,-0.0008708300844997297,0.0008708300844997297,290,0.9644561647227969,9.505228898419725,0.04817374060787222,0.0,1.0,2.933633423020612,60.3448275862069,0.4614245896281825
0.0001,42.41808733994925,0.001,175.02456140350878,1663.6866384552209,0.07942579630897272,9.526089693666961,0.07942579630897272,9.528003772318172,9.524652429269839,618,3.819742771281776,0,2.933633423020612,410.7888020354939,-0.0001886307388523356,0.0001886307388523356,286,0.9661688618349398,9.505318858994702,0.0052430489185853035,0.0,1.0,2.9334447922817595,61.18881118881119,0.45412187990839853
0.0001,45.362229750186884,0.001,171.81443298969072,1633.395552182385,0.08117039164163152,9.527871863958318,0.08117039164163152,9.529795279852884,9.526408749583481,619,3.8518355007511356,0,2.9334447922817595,439.0465986317116,-0.0012573020089021725,0.0012573020089021725,292,0.9674908657659576,9.506888533038055,0.24821338315877398,0.0,1.0,2.9321874902728573,61.3013698630137,0.45737391948275696
0.0001,45.95576318011078,0.001,169.69727891156464,1612.787072401095,0.09140179592222353,9.525720137439622,0.09140179592222353,9.528021339025182,9.524102830537686,620,4.044966004306241,0,2.9321874902728573,444.941142901364,-0.001095386135295584,0.001095386135295584,295,0.9676957346660662,9.503668233225582,0.04171601519384551,0.0,1.0,2.9310921041375617,59.32203389830508,0.4719097404378562
0.0001,44.491097340628755,0.001,173.47569444444446,1649.7671181327228,0.07480339214291921,9.530138059785687,0.07480339214291921,9.531850916656714,9.528769437447673,621,3.7287074384261185,0,2.9310921041375617,430.9085220504313,-0.001874668198619478,0.001874668198619478,289,0.96790714664983,9.509825415304917,0.015360589325986163,0.0,1.0,2.9292174359389422,62.629757785467135,0.4481159135501012
0.0001,45.23018971581254,0.001,173.27777777777777,1647.5589348546757,0.07377171481083468,9.528575873608414,0.07377171481083468,9.530323422836005,9.527219849658815,622,3.7130711500592826,0,2.9292174359389422,437.5590546318542,-0.0011597531344986756,0.0011597531344986756,289,0.9647166660854728,9.508395840441414,0.023718468607925928,0.0,1.0,2.9280576828044436,62.9757785467128,0.44584087686849255
0.0001,44.297887223222716,0.001,171.0445205479452,1625.7305223225928,0.0914314407447447,9.526916488884908,0.0914314407447447,9.529200672090125,9.525303585580584,623,4.039616926870738,0,2.9280576828044436,429.1169809733856,-0.0012460433753882505,0.0012460433753882505,293,0.9712645786625408,9.504890298600289,0.01873316960612657,0.0,1.0,2.9268116394290553,59.044368600682596,0.4716118223112654
0.0001,47.12742031381119,0.001,168.31756756756758,1599.609439068923,0.09986510546718158,9.526769079707767,0.09986510546718158,9.529318031310376,9.525019347480232,624,4.204233115010797,0,2.9268116394290553,455.9998311541175,-0.0008363005428360104,0.0008363005428360104,297,0.967214974142189,9.503758131601531,0.12965565162540285,0.0,1.0,2.9259753388862193,57.23905723905723,0.4853915056297928
0.0001,48.194486128535374,0.001,166.59866220735785,1583.532500112771,0.097163570459521,9.527850419179641,0.097163570459521,9.530253719553839,9.52614705088773,625,4.1492182311218535,0,2.9259753388862193,466.4285772573189,-0.0003706144727795291,0.0003706144727795291,300,0.969880820081111,9.505140032842252,0.00798388015264506,0.0,1.0,2.9256047244134398,58.333333333333336,0.48149893581995473
0.0001,44.45850984852117,0.001,170.43003412969284,1620.254930945409,0.09320768293563567,9.528915208231426,0.09320768293563567,9.53118934960785,9.527271183284801,626,4.078013481957043,0,2.9256047244134398,430.87170543708714,-0.001208683531005672,0.001208683531005672,294,0.9686903555703232,9.506620308603898,0.036093146999163266,0.0,1.0,2.924396040882434,58.50340136054422,0.47579178783226894
0.0001,42.927714038605195,0.001,172.35862068965517,1638.0401452895885,0.08984885757116698,9.525649012924442,0.08984885757116698,9.527931559043322,9.524052329773408,627,4.0194185719606175,0,2.924396040882434,416.09455343666934,0.00020780825987509743,0.00020780825987509743,291,0.9657214391180939,9.503757777181027,0.18930462233872097,0.0,1.0,2.924603849142309,59.106529209621996,0.46955585240801917
0.0001,45.56362846689499,0.001,171.1027397260274,1626.688251292227,0.08493531939627755,9.528617886864877,0.08493531939627755,9.530734023698168,9.527098925909185,628,3.9238937298023657,0,2.924603849142309,441.3213570239646,-0.0016033557073305005,0.0016033557073305005,293,0.9678019359998081,9.507276352921942,0.16844773343014857,0.0,1.0,2.9230004934349787,60.75085324232082,0.46194629294479206
0.0001,42.14651867742642,0.001,174.9719298245614,1664.3487114099892,0.07149462032478707,9.532119378932203,0.07149462032478707,9.533796173419525,9.530799666589338,629,3.6644340526815915,0,2.9230004934349787,408.80628449590944,-0.0012981130298248544,0.0012981130298248544,286,0.9682103169088615,9.512207412667461,0.036720949169052004,0.0,1.0,2.921702380405154,63.286713286713294,0.44206073233572446
0.0001,41.607891547182035,0.001,176.94326241134752,1683.3036699906472,0.06699394127923423,9.532687674580188,0.06699394127923423,9.534243266966344,9.531429450027952,630,3.5803939291494586,0,2.921702380405154,403.1456443046763,-0.0011955651045627569,0.0011955651045627569,283,0.9644732594409751,9.513230590383992,0.021680499818524664,0.0,1.0,2.920506815300591,63.957597173144876,0.43562568279821123
0.0001,45.12813351429291,0.001,173.68989547038328,1652.5809116359692,0.06282098128470151,9.533755277591668,0.06282098128470151,9.535183804575665,9.53255750117314,631,3.496481007367185,0,2.920506815300591,436.7806896481199,-0.0009820049432076594,0.0009820049432076594,288,0.9643187186125375,9.514739928537656,0.08801041983239026,0.0,1.0,2.9195248103573834,65.625,0.4294217235444978
0.0001,40.04448140724768,0.001,179.38489208633092,1707.7165853648582,0.04471895654498624,9.5368587263962,0.04471895654498624,9.537911341842985,9.535916294199778,632,3.1194414978039635,0,2.9195248103573834,388.57672937854795,-0.001303933529341883,0.001303933529341883,279,0.9555173571599629,9.51990472496633,0.05722566274494261,0.0,1.0,2.9182208768280415,69.53405017921148,0.3987519439224484
0.0001,40.60818741589043,0.001,178.23928571428573,1696.1430760560033,0.05362241638893966,9.534193099122632,0.05362241638893966,9.5354267365787,9.533126197656813,633,3.3077305979552296,0,2.9182208768280415,393.7039932589446,-0.0019067189983905664,0.0019067189983905664,281,0.9620092884640731,9.516216270103085,0.10514521048401126,0.0,1.0,2.916314157829651,67.25978647686833,0.41410769374243395
0.0001,39.42128117643244,0.001,178.74910394265234,1701.5666320068885,0.04824839721357091,9.536847447198275,0.04824839721357091,9.53795367530093,9.535855724535875,634,3.1951587551930634,0,2.916314157829651,382.66149278411666,-0.0023633982576556356,0.0023633982576556356,280,0.9588467369032745,9.519463524931451,0.0805618725559921,0.0,1.0,2.9139507595719953,68.57142857142857,0.40541466489871497
0.0001,37.26233797748061,0.001,180.84057971014494,1721.7282951062346,0.04208610717720296,9.537478877681503,0.04208610717720296,9.538468057929041,9.536579555439506,635,3.056707372752208,0,2.9139507595719953,361.9908782703755,-0.002708943267054842,0.002708943267054842,277,0.9578024628719669,9.520856187950141,0.07216259990941007,0.0,1.0,2.9112418163049405,70.03610108303249,0.39390273124324965
0.0001,37.345050889517964,0.001,179.4928057553957,1708.7452492165594,0.05250987754397226,9.537884285571527,0.05250987754397226,9.539110199370105,9.536830759157295,636,3.287961686325102,0,2.9112418163049405,362.756513454597,-0.003064336208013163,0.003064336208013163,279,0.9596189595301585,9.520028539092456,0.012716932629066712,0.0,1.0,2.9081774800969273,67.38351254480287,0.4122106632116055
0.0001,40.303702765783854,0.001,177.91071428571428,1693.9432323636377,0.05346431596985033,9.539474051697555,0.05346431596985033,9.540683369709841,9.538407861378257,637,3.306671546315973,0,2.9081774800969273,391.2033259982239,-0.003205897067265706,0.003205897067265706,281,0.9613969482622994,9.521478593549753,0.030166384250579912,0.0,1.0,2.9049715830296616,67.25978647686833,0.41461656276810743
0.0001,40.455711407676596,0.001,178.9247311827957,1703.795473614847,0.045054779543576624,9.539545950420024,0.045054779543576624,9.540625731724617,9.538599460114508,638,3.1257441259544776,0,2.9049715830296616,392.9495691768347,-0.0014511827746357397,0.0014511827746357397,280,0.9578611245246293,9.522579809200831,0.13499556650581762,0.0,1.0,2.903520400255026,69.64285714285714,0.3987781639172877
0.0001,37.94140658811027,0.001,181.30545454545455,1727.704846789449,0.0315725222964583,9.544771543944263,0.0315725222964583,9.54546319552029,9.544024962811342,639,2.8010446717645885,0,2.903520400255026,368.6196468090021,-0.0037348204763825166,0.0037348204763825166,276,0.9572892820660651,9.529328117534877,0.3339788131042757,0.0,1.0,2.8997855797786434,72.46376811594203,0.3770877506344127
0.0001,35.93625508149898,0.001,182.62271062271063,1739.6296139462709,0.044355024967976414,9.542907995837888,0.044355024967976414,9.54392614402685,9.54197218145479,640,3.1092229708873793,0,2.8997855797786434,349.3061131416279,-0.0017664905707879264,0.0017664905707879264,274,0.9591028859989148,9.5259703379133,0.0286967164998487,0.0,1.0,2.8980190892078554,68.97810218978103,0.39886690876339187
0.0001,41.583900773874355,0.001,178.275,1698.9891045108086,0.03470010862865127,9.546196082724235,0.03470010862865127,9.546938943213707,9.545398299030417,641,2.8829911776103505,0,2.8980190892078554,403.59917524090037,-0.004152002197449711,0.004152002197449711,281,0.9554108603528935,9.530304245428372,0.04196252715350634,0.0,1.0,2.8938670870104057,71.88612099644128,0.38407809771533125
0.0001,37.680401583939485,0.001,182.42857142857142,1739.4768370180352,0.023083173901477454,9.549442687791139,0.023083173901477454,9.549998546109101,9.54882757951778,642,2.5699760826091973,0,2.8938670870104057,366.2696730811916,-0.0035252761199573435,0.0035252761199573435,274,0.9527779924049038,9.535228858981165,0.292365766841001,0.0,1.0,2.8903418108904484,75.18248175182481,0.35763009239437044
0.0001,38.6381545571979,0.001,181.77007299270073,1732.8619299526313,0.02985760890295355,9.548466010249088,0.02985760890295355,9.54919289102934,9.547743270002659,643,2.7565806939058977,0,2.8903418108904484,375.42320053326296,-0.0034915094537630864,0.0034915094537630864,275,0.9582317021185545,9.533372724947878,0.21415789451269862,0.0,1.0,2.8868503014366853,73.45454545454545,0.37065872997406896
0.0001,38.548613249649776,0.001,181.19272727272727,1727.2549603594455,0.039110120615952176,9.548912346458108,0.039110120615952176,9.54980978035977,9.548052699461936,644,2.988879108215204,0,2.8868503014366853,374.6151455081587,-0.0031113422221786813,0.0031113422221786813,276,0.9588552773207993,9.532587964577855,0.08065975114052933,0.0,1.0,2.8837389592145066,70.65217391304348,0.3898268518425825
0.0001,35.53787060184642,0.001,184.64444444444445,1761.0610028969024,0.019230818469285826,9.551204359927555,0.019230818469285826,9.551731667199393,9.550653192860425,645,2.450938571102918,0,2.8837389592145066,345.22693000184955,-0.003314344467375996,0.003314344467375996,271,0.9517292534872459,9.537731122820153,0.015974703725057875,0.0,1.0,2.8804246147471306,76.75276752767527,0.3448664394720529
0.0001,34.87127759772472,0.001,183.28676470588235,1747.545218681827,0.032973788717980734,9.550039543861848,0.032973788717980734,9.550815766421636,9.549269566055175,646,2.836851473332121,0,2.8804246147471306,339.62001672755224,-0.0033939635245858746,0.0033939635245858746,273,0.9599686387211513,9.534501017983215,0.037534394364758694,0.0,1.0,2.8770306512225448,72.16117216117216,0.377786309463233
0.0001,35.610527592670635,0.001,182.98534798534797,1745.0249438357403,0.031463691329659926,9.551864618744274,0.031463691329659926,9.552611706448738,9.551115146819196,647,2.8019481776600905,0,2.8770306512225448,346.6660008977954,-0.003550787392653909,0.003550787392653909,274,0.9558294623635645,9.536504788685173,0.0042338900340811525,0.0,1.0,2.873479863829891,72.62773722627736,0.375052246499761
0.0001,32.29346678602841,0.001,187.33082706766916,1788.221934417113,0.011729180455269973,9.557691676135875,0.011729180455269973,9.558025630458456,9.557280439964366,648,2.1787661418946267,0,2.873479863829891,314.4228930756274,-0.004464150896597463,0.004464150896597463,267,0.9471510638786171,9.545489711233861,0.259962633677279,0.0,1.0,2.8690157129332934,79.02621722846442,0.3252949433866223
0.0001,31.206207823969816,0.001,186.93632958801498,1784.1197782377126,0.018352029857851452,9.557610113966549,0.018352029857851452,9.558062955578222,9.557073051037694,649,2.4241102476014436,0,2.8690157129332934,304.14806221949243,-0.004363221102513304,0.004363221102513304,268,0.9504110052280943,9.544096118816121,0.14167063060765744,0.0,1.0,2.86465249183078,76.11940298507463,0.3469072945913512
0.0001,35.17125914444483,0.001,183.87453874538744,1754.72116766288,0.02676333782140161,9.557909718388043,0.02676333782140161,9.558511185862592,9.557235875905166,650,2.677682220363956,0,2.86465249183078,342.3489521915497,-0.004460076885322906,0.004460076885322906,272,0.954226802353434,9.543084646076668,0.05633671867976149,0.0,1.0,2.860192414945457,73.52941176470588,0.3677833254163851
0.0001,28.579006009327465,0.001,189.1439393939394,1806.010749161804,0.012605339991613868,9.560602515671395,0.012605339991613868,9.560982645185577,9.560174779946339,651,2.214727306887824,0,2.860192414945457,278.95867881693925,-0.004582787712165359,0.004582787712165359,265,0.9494259284201505,9.548339728543132,0.08428054644614533,0.0,1.0,2.855609627233292,78.8679245283019,0.32544032060315603
0.0001,25.63582016125306,0.001,189.9505703422053,1813.7845741371193,0.010818891985905838,9.560600302426229,0.010818891985905838,9.56096221862974,9.560206493809204,652,2.1443612110361885,0,2.855609627233292,251.2713267492888,-0.003783027339180123,0.003783027339180123,264,0.9390430262203522,9.548802438759985,0.016930664354620397,0.0,1.0,2.8518265998941117,79.92424242424242,0.31698669988223693
0.0001,32.51733434257356,0.001,186.0597014925373,1776.475048247294,0.01702151458182402,9.561240076642465,0.01702151458182402,9.5616915242179,9.560723498865498,653,2.382738959628119,0,2.8518265998941117,317.01560048370703,-0.0037612687585077964,0.0037612687585077964,269,0.9457699865780246,9.547999119548917,0.2118164398622698,0.0,1.0,2.848065331135604,76.95167286245353,0.3420596764839393
0.0001,34.73463874277906,0.001,185.728624535316,1774.2146282303186,0.011038617238561123,9.56487818655725,0.011038617238561123,9.565207241587562,9.564479937888843,654,2.1531109802913213,0,2.848065331135604,338.3779606502042,-0.003852640954348008,0.003852640954348008,270,0.9425007882828044,9.552845226567216,0.050311287578230494,0.0,1.0,2.844212690181256,79.62962962962963,0.32231578846946685
0.0001,33.368107098491386,0.001,186.55430711610487,1781.6605049582308,0.017604138485821572,9.56377615730494,0.017604138485821572,9.564250439912712,9.563249814750268,655,2.3999213544770948,0,2.844212690181256,325.0504664155825,-0.0034163726078895174,0.0034163726078895174,268,0.9514445257635019,9.550486819160646,0.21792201764454924,0.0,1.0,2.8407963175733664,76.86567164179104,0.34251759891542344
0.0001,32.431246002760794,0.001,187.06741573033707,1787.0262152600872,0.012982877258263303,9.565207266430065,0.012982877258263303,9.565585604226584,9.564770255006906,656,2.2311829548660755,0,2.8407963175733664,315.9302736703099,-0.0032847243892621947,0.0032847243892621947,268,0.9492171261759451,9.552801455644266,0.10057799417630096,0.0,1.0,2.837511593184104,78.73134328358209,0.32821559992944943
0.0001,32.94594829447247,0.001,186.23880597014926,1779.5666258054537,0.012383476957076478,9.567607759826325,0.012383476957076478,9.567934156534074,9.567182559083037,657,2.210347490526969,0,2.837511593184104,321.0364025910929,-0.003854829737599985,0.003854829737599985,269,0.9431930699323651,9.555135969633973,0.17385146963770526,0.0,1.0,2.833656763446504,78.43866171003717,0.33063138390110175
0.0001,32.168009290685866,0.001,186.80149812734084,1784.4013017864288,0.018505807913233453,9.565582736930466,0.018505807913233453,9.566140306495182,9.565041938269367,658,2.431458559699558,0,2.833656763446504,313.5174499417537,-0.004168664430634017,0.004168664430634017,268,0.9510093454426368,9.552333207083002,0.10524541524982409,0.0,1.0,2.82948809901587,77.23880597014924,0.34041758974974917
0.0001,35.479671216353054,0.001,183.77859778597787,1755.730395672927,0.026577192443212824,9.568383154883694,0.026577192443212824,9.569018899775365,9.567709468132646,659,2.6765829451156256,0,2.82948809901587,345.9752831270876,-0.0038199225745652043,0.0038199225745652043,272,0.9528122822124933,9.553633260409288,0.042351765447357186,0.0,1.0,2.825668176441305,73.89705882352942,0.36611943964295446
0.0001,33.67697627579607,0.001,186.7265917602996,1784.7407356931506,0.01100296674603958,9.570219933447074,0.01100296674603958,9.570546328841589,9.569821676977583,660,2.1531283899008566,0,2.825668176441305,328.0068067889628,-0.0036830730195664962,0.0036830730195664962,268,0.9417757626054682,9.558169230543621,0.13935423819435186,0.0,1.0,2.8219851034217385,79.47761194029852,0.32277924661105606
0.0001,35.62512126980505,0.001,185.65055762081784,1774.6196817405894,0.011733936180565273,9.570762525866225,0.011733936180565273,9.571103123350834,9.570348634660778,661,2.1840346778855486,0,2.8219851034217385,346.83882388496,-0.0037551006459217717,0.0037551006459217717,270,0.9432519972161539,9.558540969253132,0.12662449859914782,0.0,1.0,2.8182300027758167,79.25925925925927,0.3256597222214247
0.0001,33.821044339425725,0.001,186.3097014925373,1781.0135267767955,0.012131033153311007,9.57179139117304,0.012131033153311007,9.572153251614541,9.571371868951466,662,2.200876393471914,0,2.8182300027758167,329.7881377884251,-0.0028105744715429815,0.0028105744715429815,269,0.9435896781925291,9.559548196967215,0.018050310118694898,0.0,1.0,2.8154194283042737,79.182156133829,0.3256466264415905
0.0001,31.949310383480846,0.001,186.59176029962546,1783.5112361570643,0.021875067829125416,9.57255103907033,0.021875067829125416,9.573084696580452,9.571952623312484,663,2.5387801375597223,0,2.8154194283042737,311.9187546682621,-0.004021586571969049,0.004021586571969049,268,0.9539252677146064,9.558473024817651,0.13905144596533986,0.0,1.0,2.8113978417323047,75.0,0.3558166712827209
0.0001,33.94519729826743,0.001,185.44237918215615,1773.1792136587997,0.015008267080872897,9.575031259957852,0.015008267080872897,9.57540525236158,9.574556793778289,664,2.3103994812015936,0,2.8113978417323047,331.28329846318866,-0.003560484906156791,0.003560484906156791,270,0.9507644380246099,9.562037148028208,0.0337413900062379,0.0,1.0,2.807837356826148,77.4074074074074,0.3392818737196913
0.0001,30.328263878369842,0.001,189.0568181818182,1808.2476180151332,0.009309899753084789,9.576274446155534,0.009309899753084789,9.5765779929462,9.575915837809722,665,2.076823362548854,0,2.807837356826148,295.9748242241906,-0.0036289182365325523,0.0036289182365325523,265,0.9409727255852065,9.564708827715652,0.2303352621646539,0.0,1.0,2.8042084385896153,80.37735849056604,0.3142436412534505
0.0001,28.61437923755462,0.001,189.1780303030303,1809.761564442992,0.010797016179250298,9.57855091949211,0.010797016179250298,9.578864982485326,9.578157998153351,666,2.1426755013079206,0,2.8042084385896153,280.10107476145726,-0.00407494003850184,0.00407494003850184,265,0.9477474344497563,9.566521886098274,0.3946332764135276,0.0,1.0,2.8001334985511135,79.24528301886792,0.3227145614126291
0.0001,27.65420685975518,0.001,190.75954198473283,1825.7506347313797,0.004692427756943344,9.581132494761391,0.004692427756943344,9.581318230155807,9.580893983845701,667,1.810385022716695,0,2.8001334985511135,270.32102334070294,-0.0047057167554585,0.0047057167554585,263,0.9374295797997847,9.57101292112208,0.05824600168110347,0.0,1.0,2.795427781795655,83.26996197718631,0.28932907188535495
0.0001,30.695903753292637,0.001,189.26136363636363,1811.3570020011464,0.0066763160590557116,9.581524984112034,0.0066763160590557116,9.581760943444234,9.581228270403527,668,1.9374267803278107,0,2.795427781795655,299.6651021012154,-0.0038689347861002865,0.0038689347861002865,265,0.9430317952700692,9.570681938474193,0.08103001322919315,0.0,1.0,2.7915588470095547,81.88679245283019,0.30204328633976546
0.0001,37.523015525161476,0.001,184.61851851851853,1766.7631959186701,0.011838114578022538,9.582183704923509,0.011838114578022538,9.582504922610058,9.581770784514713,669,2.1901605546091925,0,2.7915588470095547,365.5288631149209,-0.004309022954796404,0.004309022954796404,271,0.9447451002539042,9.569837656344793,0.025334309347714915,0.0,1.0,2.7872498240547583,78.96678966789668,0.32860970290154823
0.0001,32.76015886609991,0.001,187.6203007518797,1795.7987220814448,0.008246685833083509,9.582949039370881,0.008246685833083509,9.583215924275628,9.582612651421325,670,2.024341567405321,0,2.7872498240547583,319.65431549650776,-0.004221860252946019,0.004221860252946019,267,0.9423804030591559,9.571586563908312,0.03520350006186273,0.0,1.0,2.7830279638018123,80.89887640449437,0.3112948320423181
0.0001,30.41133203530579,0.001,189.08333333333334,1810.149194457526,0.006986649893094482,9.583947804483525,0.006986649893094482,9.584183915759231,9.583641281173433,671,1.9567695534634226,0,2.7830279638018123,296.9245828054168,-0.003260403890434027,0.003260403890434027,265,0.9406685330295756,9.572934000682697,0.0400313608467923,0.0,1.0,2.7797675599113782,81.50943396226415,0.3054176315854356
0.0001,35.1150068162275,0.001,184.53333333333333,1766.1720737778599,0.02025215929790202,9.585153517350822,0.02025215929790202,9.585605636266605,9.584579958522399,672,2.4924563784711853,0,2.7797675599113782,342.92370885898947,-0.003982752313581361,0.003982752313581361,271,0.9515447325239764,9.571158771749426,0.011138161056667326,0.0,1.0,2.775784807597797,75.27675276752768,0.3557240287644498
0.0001,32.29238177911805,0.001,188.29811320754717,1802.9964168663819,0.007117545447690809,9.586438613052358,0.007117545447690809,9.586667969838125,9.586127287966443,673,1.965554473662826,0,2.775784807597797,315.03912964987666,-0.004149050044616853,0.004149050044616853,266,0.9386009334499625,9.57529748046094,0.0345261363133238,0.0,1.0,2.77163575755318,81.203007518797,0.3081374607862642
0.0001,36.448373660206684,0.001,183.71323529411765,1758.2298666264041,0.01873351663328067,9.584199357397738,0.01873351663328067,9.584683056477692,9.583651631879883,674,2.4443474245453487,0,2.77163575755318,355.90079494567277,-0.002720642445560806,0.002720642445560806,273,0.9495984911632753,9.570618902569903,0.032367313541596644,0.0,1.0,2.7689151151076192,76.55677655677655,0.34788750612128866
0.0001,34.13509241075991,0.001,187.62406015037595,1797.2614784615466,0.0046176486591677605,9.589339392727423,0.0046176486591677605,9.5895121989771,9.58910149373248,675,1.8086701054295526,0,2.7689151151076192,332.7247983647828,-0.0042008432623612535,0.0042008432623612535,267,0.9312013480446908,9.579090606794198,0.02619943420013142,0.0,1.0,2.764714271845258,83.14606741573034,0.29262949390257764
0.0001,33.53818253229615,0.001,186.4962686567164,1785.7004864447122,0.014464766371211558,9.587907093271008,0.014464766371211558,9.58831240197016,9.587439814937524,676,2.293077228213681,0,2.764714271845258,327.70979854422154,-0.002601774002420676,0.002601774002420676,269,0.9512758011997267,9.575145872128411,0.075951171036386,0.0,1.0,2.7621124978428373,78.06691449814126,0.3344696538679387
0.0001,34.36007356319882,0.001,186.15298507462686,1782.4978535226426,0.015833021313173073,9.588641465285718,0.015833021313173073,9.589064258846182,9.588144576519612,677,2.3468260942595265,0,2.7621124978428373,335.5904556494155,-0.003327536233187711,0.003327536233187711,269,0.9464434350612922,9.575548723801846,0.05023223845323975,0.0,1.0,2.7587849616096496,77.32342007434944,0.34016958983724505
0.0001,34.136382041381765,0.001,184.9962962962963,1771.9039537284136,0.014324817080963757,9.591141225648032,0.014324817080963757,9.59148875207142,9.590675258013643,678,2.290121264732232,0,2.7587849616096496,333.8537501240009,-0.003561502889993129,0.003561502889993129,271,0.9480479059758805,9.578173983131505,0.02204728612728332,0.0,1.0,2.7552234587196565,77.49077490774908,0.33944419733634273
0.0001,29.731485908362057,0.001,190.0912547528517,1821.5182734508726,0.004820123822201098,9.59237056193059,0.004820123822201098,9.592552114929367,9.592126866191663,679,1.8202373296584455,0,2.7552234587196565,290.47056699103473,-0.0024355073477688727,0.0024355073477688727,264,0.9414337897559836,9.582102282195498,0.04361691637379287,0.0,1.0,2.7527879513718876,82.95454545454545,0.2926563716162678
0.0001,38.08763271724117,0.001,183.46323529411765,1756.9148499573419,0.016367607054911065,9.58974944579552,0.016367607054911065,9.590169506873725,9.589243268425838,680,2.363948053514449,0,2.7527879513718876,371.3580230191186,-0.0026789970300011845,0.0026789970300011845,273,0.9502363557916492,9.576520577137904,0.2291380537995872,0.0,1.0,2.7501089543418864,77.2893772893773,0.3427178445146935
0.0001,32.48666124260977,0.001,186.85393258426967,1790.0195283147812,0.015503141657373674,9.59249174422521,0.015503141657373674,9.592894453381431,9.592001823339045,681,2.3337227191589625,0,2.7501089543418864,317.5812014602574,-0.0037507499844013914,0.0037507499844013914,268,0.9496397892407679,9.579418018735284,0.07634412189695124,0.0,1.0,2.746358204357485,77.23880597014924,0.340257504439151
0.0001,35.356987190792665,0.001,185.04444444444445,1772.5380568985504,0.01517219139450224,9.592102047866383,0.01517219139450224,9.592490230495235,9.59161932039323,682,2.3200236514407035,0,2.746358204357485,345.12356776198385,-0.0021560166317264873,0.0021560166317264873,271,0.9520568511658465,9.579071424100865,0.07706742695075212,0.0,1.0,2.7442021877257585,77.49077490774908,0.33976799502770194
0.0001,33.879095198156584,0.001,186.0410447761194,1782.1335268268347,0.016751131375382457,9.592626667224325,0.016751131375382457,9.593064605760354,9.59211278937264,683,2.3778922501641966,0,2.7442021877257585,330.8577249019397,-0.002627507938812723,0.002627507938812723,269,0.9507428906847912,9.579358615708667,0.03613817201711567,0.0,1.0,2.741574679786946,76.95167286245353,0.3431073987186292
0.0001,34.95661218737468,0.001,183.6433823529412,1758.3484958526053,0.0302288487852535,9.589784806465616,0.0302288487852535,9.590515831524584,9.589048206104815,684,2.7802037608251706,0,2.741574679786946,341.63325330449675,-0.0016794616283859476,0.0016794616283859476,273,0.9562070293155172,9.574510120194384,0.27595452677799426,0.0,1.0,2.73989521815856,72.89377289377289,0.3742179662337311
0.0001,39.95023865351758,0.001,180.60507246376812,1729.1961595660723,0.03527426035953262,9.59045984635198,0.03527426035953262,9.591235348310645,9.58964874774896,685,2.9044396694374535,0,2.73989521815856,389.6339419484766,-0.001126569901017671,0.001126569901017671,277,0.9626439640111197,9.574448000041885,0.02928850326428081,0.0,1.0,2.738768648257542,71.48014440433214,0.3862641828708979
