ITERATIONS,WeightMedian,DualAfter,WeightMax,NormDeltaVar,DualBefore,OmegaBefore,TimestepsMean,WeightMean,Eta,Epsilon,DeltaOmega,WeightMin,RewardStd,LossReg,ReturnsStd,NormDeltaOmega,RewardMean,ReturnsMean,DualReg,Traj,TimestepsStd,Primal,Wins,ConfortViolation,Omega
427,0.8823541126200666,9.077680463278726,1.0,0.17781934825097018,9.07783491502238,4.236675250671086,199.56,0.001085891170461424,1.3555379224225146,0.001,-0.008801868128279544,0.001085891170461424,0.13665728683236011,0.0,83.9297890573993,0.008801868128279544,9.073297830930318,1810.6829416555877,0.0001,251,9.012347086081405,9.077700687004675,96.41434262948208,0,4.227873382542806
428,0.871006878396263,9.083015221790427,1.0,0.11004494647029375,9.083125919647722,4.227873382542806,200.12449799196787,0.000760825921724036,1.290251225244179,0.001,-0.011500397410453722,0.000760825921724036,0.10180175903214078,0.0,67.07367323075077,0.011500397410453722,9.079444438199896,1817.0029246673296,0.0001,250,7.190785201649471,9.083002236095018,98.4,0,4.216372985132352
429,0.8744580408630573,9.087077007198443,1.0,0.10143247803992951,9.08720263299634,4.216372985132352,200.11244979919678,0.0008507475110793468,1.3109691301918824,0.001,-0.009997432986409649,0.0008507475110793468,0.11002795371799858,0.0,66.07225904320246,0.009997432986409649,9.083318484885238,1817.6791113242546,0.0001,250,7.074148707954832,9.087076055225761,98.0,0,4.206375552145943
430,0.864258444180891,9.092111450884746,1.0,0.0338968974162429,9.092230684750126,4.206375552145943,199.656,0.0008126374159140174,1.3051635017062035,0.001,-0.010417112204316403,0.0008126374159140174,0.11673147661183356,0.0,90.18182220778162,0.010417112204316403,9.08824257627078,1814.536661062293,0.0001,251,9.713581419847161,9.092107041950626,97.60956175298804,0,4.195958439941626
431,0.8761882606731684,9.094710296781589,1.0,0.05055274280313899,9.094882180127271,4.195958439941626,199.636,0.0011817614248748652,1.3769868059625934,0.001,-0.009460615143184192,0.0011817614248748652,0.14302428504418382,0.0,76.09602398320581,0.009460615143184192,9.090141900479814,1814.7416844221907,0.0001,251,8.115140417762344,9.094742999659672,96.01593625498009,0,4.186497824798442
432,0.8663673308186309,9.100780696383715,1.0,0.003196708429371174,9.100899833441648,4.186497824798442,200.20481927710844,0.0008284406126012333,1.3095988743664244,0.001,-0.010378758459806292,0.0008284406126012333,0.1298331950138435,0.0,53.434481459199205,0.010378758459806292,9.096639054556084,1821.1790644390092,0.0001,250,5.622157190381939,9.100778904476181,96.8,0,4.176119066338636
433,0.8750383196121365,9.104209673625217,1.0,0.01965210402269843,9.104382666687677,4.176119066338636,200.13654618473896,0.0011920366161480057,1.3804313659102754,0.001,-0.010609416293114293,0.0011920366161480057,0.14877310434323038,0.0,54.37467317921831,0.010609416293114293,9.099497789326833,1821.130725037438,0.0001,250,5.729987850067677,9.104246604222132,95.6,0,4.1655096500455215
434,0.8636622221151796,9.108101611848358,1.0,0.5043197580652282,9.108231924821496,4.1655096500455215,200.23694779116465,0.0008622114805971683,1.3188900004186948,0.001,-0.009871349499587012,0.0008622114805971683,0.11743584731482785,0.0,50.02330516310742,0.009871349499587012,9.104188928356331,1822.980939773447,0.0001,250,5.242328524110632,9.10810549132492,97.6,0,4.1556383005459345
435,0.8882241695562504,9.109889224480398,1.0,0.020800258636128617,9.110117454300854,4.1556383005459345,199.48,0.0015961543543841854,1.44202934744648,0.001,-0.007870028655761807,0.0015961543543841854,0.15545045249927747,0.0,81.14109206955895,0.007870028655761807,9.104900360560412,1816.2343210026197,0.0001,251,8.634442657172494,9.109951277584287,95.2191235059761,0,4.147768271890173
436,0.8894565298953874,9.111726889695714,1.0,0.03463198907278844,9.112061059752913,4.147768271890173,198.79681274900398,0.0026131308034294896,1.5640688085282615,0.001,-0.00750835656333404,0.0026131308034294896,0.18976769880444094,0.0,87.30355914892637,0.00750835656333404,9.105593352889732,1810.158115027602,0.0001,252,9.210819346218994,9.111844836987546,92.46031746031747,0,4.140259915326839
437,0.8885431349570625,9.115975100180194,1.0,0.2780181657937448,9.116188668120571,4.140259915326839,199.46,0.0014642967066530758,1.423474729458186,0.001,-0.008038982920746562,0.0014642967066530758,0.14993650530151903,0.0,89.65870805970768,0.008038982920746562,9.11115489849027,1817.3155381267823,0.0001,251,9.598770754633117,9.116030362833204,95.61752988047809,0,4.132220932406092
438,0.8737801642353282,9.120515225639084,1.0,0.038832140641047716,9.120709722961442,4.132220932406092,199.884,0.0013542301526750806,1.410551357196568,0.001,-0.00901381741148466,0.0013542301526750806,0.1596902601998994,0.0,67.5493079813587,0.00901381741148466,9.115481867196051,1822.0304464810097,0.0001,251,7.18042784240605,9.120563837792801,94.82071713147411,0,4.1232071149946075
439,0.8761277285947293,9.122499850270707,1.0,0.042753699963782935,9.122732364215167,4.1232071149946075,199.872,0.0015204947121928397,1.4362469787333292,0.001,-0.008707844654262331,0.0015204947121928397,0.13942845886381453,0.0,68.07728965366209,0.008707844654262331,9.117895239410736,1822.3908669714099,0.0001,251,7.183287269767234,9.122559317901704,96.41434262948208,0,4.114499270340345
440,0.8828514073955495,9.127581839206252,1.0,0.05006440183524898,9.12777245635221,4.114499270340345,199.436,0.0012692974942113918,1.3955390883216714,0.001,-0.009027281331497328,0.0012692974942113918,0.14410556948262265,0.0,85.95930299151422,0.009027281331497328,9.12294892128898,1819.4339586403555,0.0001,251,9.160234931485109,9.127628490651094,96.01593625498009,0,4.105471989008848
441,0.886964116767483,9.129226536444026,1.0,0.12236985204660482,9.129465631152474,4.105471989008848,199.392,0.001668491954361217,1.4556516790161529,0.001,-0.007455870840808565,0.001668491954361217,0.16099249459125597,0.0,84.64869071110445,0.007455870840808565,9.124077464037573,1819.257700716502,0.0001,251,9.043800970830794,9.129294509549089,94.82071713147411,0,4.098016118168039
442,0.8915945880581104,9.130739716429169,1.0,0.008086597654708788,9.131038933302092,4.098016118168039,198.63346613545818,0.0021173131115869146,1.512211611437414,0.001,-0.007017478321781567,0.0021173131115869146,0.1671460804912891,0.0,110.68132671226292,0.007017478321781567,9.125324836866904,1812.5756508221727,0.0001,252,11.82951250363067,9.130835608087544,94.44444444444444,0,4.090998639846258
443,0.8871130808281499,9.132738610301466,1.0,0.2018434956191102,9.133018268772881,4.090998639846258,199.544,0.0018888799880538174,1.4858111414497845,0.001,-0.00611019709916949,0.0018888799880538174,0.151697990378442,0.0,78.7475191129124,0.00611019709916949,9.127759990752065,1821.3745948137487,0.0001,251,8.301329050218406,9.132818510008827,95.61752988047809,0,4.084888442747088
444,0.88562898816187,9.137932929278978,1.0,0.05655895150167195,9.138198808912652,4.084888442747088,198.56573705179284,0.0018977843050879434,1.4878606145713178,0.001,-0.007371221650983806,0.0018977843050879434,0.17597996589408693,0.0,113.88680033676275,0.007371221650983806,9.132321986122419,1813.3612059323543,0.0001,252,12.19980819825806,9.13802542643919,93.65079365079364,0,4.077517221096104
445,0.9003305358371857,9.140553929112242,1.0,0.05021139046350293,9.140884260918599,4.077517221096104,198.68525896414343,0.002517523472320673,1.555978655818255,0.001,-0.008044122421613231,0.002517523472320673,0.185995023974897,0.0,97.67874451329092,0.008044122421613231,9.134548029493544,1814.9202801980744,0.0001,252,10.31344140132261,9.14066853174122,92.85714285714286,0,4.069473098674491
446,0.8912780780832966,9.142089085433184,1.0,0.050004000182229225,9.14243539237071,4.069473098674491,197.6706349206349,0.00265676868995616,1.5733618539124274,0.001,-0.006917139196219502,0.00265676868995616,0.19056688170239028,0.0,124.14364879908436,0.006917139196219502,9.13592300369813,1805.8809612918928,0.0001,253,13.178816380243616,9.142210933544868,92.4901185770751,0,4.062555959478272
447,0.8893211310417838,9.146741084311365,1.0,0.006126906812104436,9.147078379910806,4.062555959478272,198.94820717131475,0.0025774877080858524,1.566505207507593,0.001,-0.007913911549926489,0.0025774877080858524,0.190379457379216,0.0,80.67363471300408,0.007913911549926489,9.140591381294913,1818.4947287385519,0.0001,252,8.404686297884354,9.146860059876612,92.46031746031747,0,4.054642047928345
448,0.8873818422569052,9.148868621493346,1.0,0.08378183389666134,9.149171968787675,4.054642047928345,199.384,0.0021503015930067616,1.520322050695753,0.001,-0.0067792032295370674,0.0021503015930067616,0.17229201089843013,0.0,75.1745288805665,0.0067792032295370674,9.143304801145696,1823.0155134944198,0.0001,251,7.884956816622397,9.148968040072313,94.02390438247012,0,4.047862844698808
449,0.9046369419843158,9.15062335648764,1.0,0.11573164717105944,9.151051949732468,4.047862844698808,197.95634920634922,0.0037730089425770373,1.6714084860331313,0.001,-0.006665413258629016,0.0037730089425770373,0.21911833673663067,0.0,112.90465303747655,0.006665413258629016,9.143408073934266,1809.9908408289432,0.0001,253,11.966308497304341,9.150795767371482,89.72332015810277,0,4.041197431440179
450,0.8902051484485521,9.153918183680386,1.0,0.0746202562091087,9.154271707321623,4.041197431440179,198.98804780876495,0.00269190466372395,1.5793216014225626,0.001,-0.007265684754127477,0.00269190466372395,0.19071474787900247,0.0,86.64838461682234,0.007265684754127477,9.147738724588391,1820.2643220674183,0.0001,252,9.159273302179008,9.15404249583421,92.46031746031747,0,4.033931746686052
451,0.9039047335195902,9.156524774707309,1.0,0.06892030329347872,9.156899121278142,4.033931746686052,198.15873015873015,0.00290239156600664,1.59628246411907,0.001,-0.00652449181820014,0.00290239156600664,0.1911449533787719,0.0,120.0886435754044,0.00652449181820014,9.15030310001599,1813.2053321909764,0.0001,253,12.800305488921948,9.156656161217391,92.4901185770751,0,4.0274072548678514
452,0.9002390550268691,9.159209351911036,1.0,0.06737523533597788,9.159572337686727,4.0274072548678514,199.38,0.002699331365876902,1.5779546903476394,0.001,-0.0070969398078730705,0.002699331365876902,0.18257437519216496,0.0,81.9293215765719,0.0070969398078730705,9.153263302344323,1824.9568197954763,0.0001,251,8.683063975348794,9.159333109145807,93.22709163346613,0,4.020310315059978
453,0.8826786902134405,9.16253097797179,1.0,0.06403793337240178,9.162817957093933,4.020310315059978,199.224,0.0019691394022962063,1.502033440205908,0.001,-0.006904894929261829,0.0019691394022962063,0.16747863884535152,0.0,81.65102327560301,0.006904894929261829,9.157129810470058,1824.3068566967534,0.0001,251,8.586374322145524,9.162622336399853,94.42231075697211,0,4.0134054201307165
454,0.8905277818880613,9.165668684125189,1.0,0.011735956708759598,9.16591852219364,4.0134054201307165,199.456,0.0016544893117124658,1.4587933689592323,0.001,-0.0072050518567765565,0.0016544893117124658,0.15146707799703724,0.0,87.11547276909047,0.0072050518567765565,9.160750253584025,1827.1475192171456,0.0001,251,9.202177133700483,9.165737961696284,95.61752988047809,0,4.00620036827394
455,0.8868407438099856,9.168923637344994,1.0,0.04744286073700532,9.169284549945186,4.00620036827394,198.09920634920636,0.0028705968213878492,1.6006060296818145,0.001,-0.007734247607114053,0.0028705968213878492,0.20336422018997574,0.0,108.7053713733927,0.007734247607114053,9.162332358736005,1815.0606759323252,0.0001,253,11.450812655930998,9.169056827918213,91.30434782608695,0,3.998466120666826
456,0.8914346229490553,9.171000429880346,1.0,0.04303930575787719,9.171343288982598,3.998466120666826,198.38095238095238,0.0025416125212676505,1.5663704607783513,0.001,-0.005397046888890866,0.0025416125212676505,0.18657324584459517,0.0,102.81708103950928,0.005397046888890866,9.164963972986346,1818.1511802017178,0.0001,253,10.836708003947129,9.171119363811055,92.88537549407114,0,3.993069073777935
457,0.8891641215772014,9.174887333146728,1.0,0.06367437384775174,9.175145970854336,3.993069073777935,199.316,0.0018468312212580231,1.4864381096726669,0.001,-0.0071049853836835375,0.0018468312212580231,0.17646947783313174,0.0,75.73049632049256,0.0071049853836835375,9.169279997749658,1827.5754268460114,0.0001,251,7.882648285950604,9.174967431203493,93.62549800796812,0,3.9859640883942515
458,0.8903410919104227,9.178897674290214,1.0,0.003989476181774529,9.17907623160103,3.9859640883942515,200.43775100401606,0.0011509951071040918,1.3810318516694549,0.001,-0.007581730696045064,0.0011509951071040918,0.13868147402421488,0.0,34.32404785110673,0.007581730696045064,9.174421274688216,1838.880590991653,0.0001,250,3.434577974906355,9.178935089960708,96.39999999999999,0,3.9783823576982065
459,0.891510533235727,9.180404047104904,1.0,0.42475749398907997,9.180724675320889,3.9783823576982065,198.5776892430279,0.002399419458303994,1.552668506651817,0.001,-0.007168650815821742,0.002399419458303994,0.19087580491236816,0.0,101.47354117244694,0.007168650815821742,9.174269175600223,1821.8717895824343,0.0001,252,10.660130707091481,9.180517254890367,92.46031746031747,0,3.9712137068823847
460,0.8917822671315865,9.183675606327249,1.0,0.08345967248665824,9.183930172366637,3.9712137068823847,199.0756972111554,0.0018448112261557018,1.4868900406353618,0.001,-0.006311439751074399,0.0018448112261557018,0.18089160230947357,0.0,90.96045982567036,0.006311439751074399,9.177945175714388,1827.0891130385342,0.0001,252,9.624330421784233,9.183755798612497,93.25396825396825,0,3.9649022671313103
461,0.8932918414173098,9.18459979540734,1.0,0.046100861209944874,9.184970830630705,3.9649022671313103,198.40637450199202,0.0029526794487339694,1.609301109120469,0.001,-0.005888800560528651,0.0029526794487339694,0.2040512888657341,0.0,99.12941721735945,0.005888800560528651,9.177975243220532,1820.94856577397,0.0001,252,10.430676065837034,9.184736738496385,91.26984126984127,0,3.9590134665707817
462,0.8861520884036173,9.189483897139167,1.0,0.06662572888900065,9.189743958725648,3.9590134665707817,198.5418326693227,0.0018387939868920586,1.488656660653662,0.001,-0.007812268509250764,0.0018387939868920586,0.1768126298694601,0.0,101.15211296937873,0.007812268509250764,9.18386348450722,1823.367618166578,0.0001,252,10.653602491350687,9.189564668351293,93.65079365079364,0,3.951201198061531
463,0.8833583193039225,9.192917221708363,1.0,0.030383062172304055,9.193112070898042,3.951201198061531,199.272,0.0013244684352814507,1.4146597297745143,0.001,-0.007071155432850418,0.0013244684352814507,0.16598494364687352,0.0,84.115639860655,0.007071155432850418,9.187721672714044,1830.880150149647,0.0001,251,8.880428818474925,9.192967951840323,94.42231075697211,0,3.9441300426286805
464,0.8952437354273866,9.191863383134644,1.0,0.05611114054609042,9.192204006279631,3.9441300426286805,199.0358565737052,0.0024202801349334016,1.5559077419673588,0.001,-0.005386518149502972,0.0024202801349334016,0.17815309723388648,0.0,84.3353905370314,0.005386518149502972,9.186081738069545,1828.3621924455667,0.0001,252,8.766260313486667,9.19197795416881,93.65079365079364,0,3.9387435244791775
465,0.865097387772232,9.200619224802782,1.0,0.06633757921943403,9.200733619206767,3.9387435244791775,199.412,0.0007613711274824763,1.308411315104133,0.001,-0.009480922643789302,0.0007613711274824763,0.14278150258080646,0.0,79.37931547048208,0.009480922643789302,9.196200883463987,1833.8353162461754,0.0001,251,8.349027248727843,9.2006167457957,96.01593625498009,0,3.9292626018353882
466,0.8703753021492092,9.202025016746278,1.0,0.05511595590340277,9.202199597535047,3.9292626018353882,199.796,0.0011273751455342837,1.3849166435343214,0.001,-0.007856112533484616,0.0011273751455342837,0.155325311186157,0.0,67.08574518258537,0.007856112533484616,9.197155523199832,1837.570012037172,0.0001,251,7.005882100064201,9.202064721038674,95.2191235059761,0,3.9214064893019036
467,0.8890696945485763,9.204762702925414,1.0,0.02527673953808889,9.204997812179391,3.9214064893019036,199.268,0.0016198777257632453,1.4603499703427474,0.001,-0.008290085483689591,0.0016198777257632453,0.17192383927182933,0.0,78.00010384197319,0.008290085483689591,9.199327085085788,1833.1820018397584,0.0001,251,8.116906800007007,9.204832525414707,94.02390438247012,0,3.913116403818214
468,0.8825025444270549,9.207450318633875,1.0,0.04070757215917221,9.2076279213496,3.913116403818214,200.04016064257027,0.0011274837440941668,1.3828840962512063,0.001,-0.006699767290784919,0.0011274837440941668,0.14485214561510407,0.0,62.81992657703794,0.006699767290784919,9.202833434653478,1840.9709666155786,0.0001,250,6.592437676030511,9.207488875242605,96.0,0,3.906416636527429
469,0.891652825757755,9.212780183810379,1.0,0.063488920695778,9.21293279629511,3.906416636527429,200.19277108433735,0.0009883315914244266,1.3546955453748986,0.001,-0.0085939466498135,0.0009883315914244266,0.1384697863040744,0.0,52.46216552079004,0.0085939466498135,9.208365861913702,1843.4317237318967,0.0001,250,5.467959608567985,9.212799958369203,96.39999999999999,0,3.8978226898776156
470,0.8682613094644712,9.21613080873572,1.0,0.02924405760226539,9.216256749004152,3.8978226898776156,200.59839357429718,0.0007871921707819778,1.316311601178593,0.001,-0.008154927669649759,0.0007871921707819778,0.1250140153906702,0.0,26.027425159725976,0.008154927669649759,9.212079796399538,1847.9249709541696,0.0001,250,2.553711652189611,9.216133155582579,97.2,0,3.889667762207966
471,0.8883593555984314,9.21819574175477,1.0,0.0457432729012903,9.218332347296531,3.889667762207966,199.648,0.0008702050799793878,1.3312995361776716,0.001,-0.007538449205290121,0.0008702050799793878,0.13185808824137127,0.0,82.62133089740941,0.007538449205290121,9.213970102602538,1839.5386313465378,0.0001,251,8.719409154294802,9.21820773942939,96.81274900398407,0,3.8821293130026757
472,0.885481207341153,9.221263640977496,1.0,0.019397937456188837,9.221387664396506,3.8821293130026757,199.488,0.0007904373666526237,1.3140813206435658,0.001,-0.007613887016929333,0.0007904373666526237,0.12508883541508314,0.0,112.36340063682262,0.007613887016929333,9.217215804737172,1838.7021520384815,0.0001,251,12.010073105522714,9.22126463265452,97.21115537848605,0,3.8745154259857464
473,0.876170993364922,9.22777452812064,1.0,0.007036541101420768,9.227838306249145,3.8745154259857464,200.2008032128514,0.00046597278101422366,1.2244755978602462,0.001,-0.0098494493299639,0.00046597278101422366,0.11565933623311844,0.0,57.9056839787962,0.0098494493299639,9.224104135795672,1846.6739249721452,0.0001,250,6.07515178694057,9.227723712345126,97.6,0,3.8646659766557825
474,0.8797959773933516,9.229913703051382,1.0,0.2541895996201365,9.230027084504071,3.8646659766557825,199.956,0.0007531680690149288,1.3074789649403593,0.001,-0.00845446611379952,0.0007531680690149288,0.14306132743256064,0.0,60.85655965998294,0.00845446611379952,9.225491297033974,1844.6851523315813,0.0001,251,6.3183909344072715,9.229910719875214,96.01593625498009,0,3.856211510541983
475,0.8755238565396953,9.2322834282122,1.0,0.022449186932627006,9.232398790558983,3.856211510541983,200.0843373493976,0.0007224015617781473,1.3011154681848516,0.001,-0.00841926430942408,0.0007224015617781473,0.11815785140560507,0.0,64.34292471952631,0.00841926430942408,9.228400047847058,1846.4385656234715,0.0001,250,6.722625262823146,9.232276725600107,97.6,0,3.847792246232559
476,0.8812840216006693,9.23521879348846,1.0,0.06675164684554412,9.235314040393884,3.847792246232559,199.756,0.0006369066583310605,1.2776036160593844,0.001,-0.007535024472915097,0.0006369066583310605,0.1240092435641923,0.0,78.19890117529734,0.007535024472915097,9.231275586974295,1843.9914062065068,0.0001,251,8.226327491657502,9.235194120403166,97.21115537848605,0,3.840257221759644
477,0.8704328964509458,9.242278122247077,1.0,0.07252943660503734,9.242324900262947,3.840257221759644,200.22088353413653,0.0003641953026656589,1.1885379654478516,0.001,-0.010037171741574813,0.0003641953026656589,0.10740257584865089,0.0,60.02353093993677,0.010037171741574813,9.238832537150092,1849.7995467621615,0.0001,250,6.3178371208851285,9.242212506669885,98.0,0,3.830220050018069
478,0.8799019909147677,9.244917429775937,1.0,0.05949844556938408,9.245002700652135,3.830220050018069,200.16465863453814,0.0006068782925264835,1.270606368051294,0.001,-0.00952012567914462,0.0006068782925264835,0.14806099531940478,0.0,46.048456422202946,0.00952012567914462,9.240457397151765,1849.6115705163277,0.0001,250,4.687953028596709,9.244889881355125,95.6,0,3.8206999243389244
479,0.8795327749357262,9.2484757142181,1.0,0.09063227190636688,9.248533857539298,3.8206999243389244,200.3293172690763,0.0004277771247066135,1.2128416142046285,0.001,-0.0087500265395839,0.0004277771247066135,0.10818487552853387,0.0,63.76754053600098,0.0087500265395839,9.244967769582571,1852.0293191048568,0.0001,250,6.7189703217443135,9.24841844214774,98.0,0,3.8119498977993405
480,0.8705164547042292,9.251843740454156,1.0,0.026298473426192966,9.251879764372793,3.8119498977993405,200.96774193548387,0.0003017199047497688,1.1617127795847257,0.001,-0.009407255625017097,0.0003017199047497688,0.06901730719043238,0.0,6.4773864231970695,0.009407255625017097,9.249023277842076,1858.7714439065942,0.0001,249,0.5069752788871519,9.251758846712193,99.59839357429718,0,3.8025426421743234
481,0.8839274679545958,9.255202639060322,1.0,0.12535006932009968,9.255284117819851,3.8025426421743234,200.0843373493976,0.0005575297651691334,1.2566368765234255,0.001,-0.009149974943314376,0.0005575297651691334,0.12384533462053096,0.0,69.13264085951663,0.009149974943314376,9.251303750892937,1851.0410339509042,0.0001,250,7.2641577359734555,9.255168432094141,97.2,0,3.793392667231009
482,0.8884709285752828,9.258094386996477,1.0,0.3833154878866971,9.258186706468267,3.793392667231009,199.856,0.0006237507956976199,1.2756400642547217,0.001,-0.00882577787595551,0.0006237507956976199,0.13065812965477216,0.0,73.1602808459153,0.00882577787595551,9.254017642456553,1849.4700718454494,0.0001,251,7.635395471093818,9.25806886386086,96.81274900398407,0,3.7845668893550535
483,0.8744695422122575,9.262285830021801,1.0,0.07353257454968229,9.262333766491771,3.7845668893550535,200.50200803212851,0.00035919190054816867,1.188374050622793,0.001,-0.008173978132484994,0.00035919190054816867,0.09099862745246713,0.0,46.58902128308916,0.008173978132484994,9.259108376720276,1856.4671560523964,0.0001,250,4.871130014113082,9.262220286405073,98.8,0,3.7763929112225685
484,0.8687872520015687,9.263478202899929,1.0,0.08307079057756091,9.263584618193438,3.7763929112225685,199.744,0.000672480389700176,1.2937967652814946,0.001,-0.008107393526514795,0.000672480389700176,0.13128801375834276,0.0,74.05714373739585,0.008107393526514795,9.259347321451774,1849.5002285312864,0.0001,251,7.74896535029032,9.26346727077389,96.81274900398407,0,3.7682855176960537
485,0.89250359755486,9.26894568130656,1.0,0.04762625972412564,9.269043769779305,3.7682855176960537,199.636,0.0006783330065863599,1.291143044310304,0.001,-0.009836161882102346,0.0006783330065863599,0.15430542536760375,0.0,71.88563332336282,0.009836161882102346,9.264289613834713,1849.470855976844,0.0001,251,7.437708249185362,9.268933218565033,95.2191235059761,0,3.7584493558139513
486,0.8930825986559033,9.270283004816692,1.0,0.0347283520192847,9.270397627472448,3.7584493558139513,199.648,0.000756710781144062,1.3113295344090086,0.001,-0.007611283752840592,0.000756710781144062,0.14932338218163682,0.0,80.50044117311822,0.007611283752840592,9.26571051323378,1849.8621017013754,0.0001,251,8.436829736340542,9.270282293067897,95.61752988047809,0,3.7508380720611108
487,0.8767758252905845,9.272830049456536,1.0,0.0831233249791838,9.272946661612062,3.7508380720611108,199.92,0.0007521495769868102,1.3139992100010316,0.001,-0.0072383564390032795,0.0007521495769868102,0.14935918381621333,0.0,60.43835097995442,0.0072383564390032795,9.268250978782236,1852.8925073446537,0.0001,251,6.20270908555286,9.27283096508996,95.61752988047809,0,3.7435997156221075
488,0.8864242487242096,9.274446288348072,1.0,0.03081674193833457,9.274585564537595,3.7435997156221075,199.312,0.0008667117949770224,1.3391853257351585,0.001,-0.007458967816544426,0.0008667117949770224,0.14464820499244038,0.0,88.12722751286229,0.007458967816544426,9.269924832493993,1847.5915671211144,0.0001,251,9.201665936122653,9.27446383628504,96.01593625498009,0,3.736140747805563
489,0.88695735196582,9.277325021683943,1.0,0.09159892342098759,9.27743906673766,3.736140747805563,199.876,0.0007252877459310841,1.305838850063291,0.001,-0.0068635565044914415,0.0007252877459310841,0.13777076674214167,0.0,73.00720583725932,0.0068635565044914415,9.273031491904431,1853.4603358906234,0.0001,251,7.6407214319068055,9.277321050548126,96.41434262948208,0,3.7292771913010716
490,0.8896463299115906,9.278873524976229,1.0,0.07077911068469157,9.279028299971591,3.7292771913010716,199.456,0.0009615427205062874,1.359483424047526,0.001,-0.005837203051056505,0.0009615427205062874,0.1451253967997633,0.0,84.45855534174069,0.005837203051056505,9.27430494568219,1849.8042080864382,0.0001,251,8.83267026442174,9.278896614632801,96.01593625498009,0,3.723439988250015
491,0.8955963285262123,9.28040931022562,1.0,0.08708367872937355,9.280573762682186,3.723439988250015,199.604,0.0010482656530586163,1.3757829002018986,0.001,-0.005610577347912926,0.0010482656530586163,0.15635694148468554,0.0,75.61052630640141,0.005610577347912926,9.27554016150019,1851.4232163485833,0.0001,251,7.905895521697716,9.280441474532072,95.2191235059761,0,3.717829410902102
492,0.8989482032723074,9.28283028513177,1.0,0.03600907999728525,9.283037577105498,3.717829410902102,199.372,0.0013531328732468374,1.4295168249637094,0.001,-0.006338498604008702,0.0013531328732468374,0.1677791313787771,0.0,79.26142119232514,0.006338498604008702,9.277568717610698,1849.6703697812754,0.0001,251,8.169799018335764,9.282886644494404,94.42231075697211,0,3.7114909122980935
493,0.8785024744585817,9.289618735055573,1.0,0.02124320607317153,9.289692485679375,3.7114909122980935,199.82,0.0005102381592021278,1.2473804932007062,0.001,-0.008986811873126221,0.0005102381592021278,0.13645066632154884,0.0,65.59767973735367,0.008986811873126221,9.285475999811664,1855.405941020767,0.0001,251,6.8067319618154505,9.289580017464557,96.41434262948208,0,3.7025041004249672
494,0.8688438783554149,9.289671811454566,1.0,0.02405248544685203,9.289818766313338,3.7025041004249672,199.46,0.0009166491385417115,1.3562031448587064,0.001,-0.006994189590730393,0.0009166491385417115,0.1561656111768809,0.0,83.00358436570818,0.006994189590730393,9.284845608007805,1852.015109122857,0.0001,251,8.67227767083135,9.289693148965007,95.2191235059761,0,3.695509910834237
495,0.8929590041311644,9.29201291667691,1.0,0.06971168016318398,9.292159821580528,3.695509910834237,199.6,0.0009146412732603226,1.3507423295790646,0.001,-0.006535147271774733,0.0009146412732603226,0.14504053768286107,0.0,77.46536651135995,0.006535147271774733,9.287465170934022,1853.7599884317242,0.0001,251,7.967935742712789,9.29203071636975,96.01593625498009,0,3.688974763562462
496,0.8839398026422676,9.2971182097863,1.0,0.03475087423836046,9.297209031035129,3.688974763562462,200.22489959839356,0.0005944995367917504,1.2734864205891308,0.001,-0.009638414626337077,0.0005944995367917504,0.1311763514506732,0.0,51.420464710756036,0.009638414626337077,9.293037195630744,1860.703835283167,0.0001,250,5.276836410195003,9.297091746803105,96.8,0,3.679336348936125
497,0.898474420738133,9.299154416840326,1.0,0.032078191021579355,9.299297590500304,3.679336348936125,199.368,0.0009590633214328632,1.359822466068119,0.001,-0.008466649100597134,0.0009590633214328632,0.17139604111715834,0.0,76.03573987646101,0.008466649100597134,9.293928266724299,1852.902893386312,0.0001,251,7.84248532035604,9.299177702004252,94.02390438247012,0,3.670869699835528
498,0.882385131442496,9.301908573953598,1.0,0.07281869982992034,9.30201868838663,3.670869699835528,199.244,0.000690504162524503,1.3012199964684452,0.001,-0.0069351534496515654,0.000690504162524503,0.13821004504291085,0.0,96.78187223158422,0.0069351534496515654,9.297614359032677,1852.483288333573,0.0001,251,10.09160363866913,9.301901940835492,96.41434262948208,0,3.6639345463858763
499,0.8767148767129784,9.304253128077697,1.0,0.0337061520877836,9.304375543950343,3.6639345463858763,199.444,0.0007558941982930658,1.3195043877093007,0.001,-0.00683168029659198,0.0007558941982930658,0.14452498540819772,0.0,92.33769268525256,0.00683168029659198,9.299777590903592,1854.7677920088565,0.0001,251,9.693238055469392,9.304257521282278,96.01593625498009,0,3.6571028660892844
500,0.8830767751399009,9.308189566161872,1.0,0.05017769738217874,9.308270670851769,3.6571028660892844,199.568,0.0005504735798526308,1.261832719674533,0.001,-0.007775804941797748,0.0005504735798526308,0.1430301265416728,0.0,84.11479470823438,0.007775804941797748,9.303870588615764,1856.7707337687252,0.0001,251,8.777093824267803,9.308157933532598,96.01593625498009,0,3.6493270611474866
501,0.8773918524519188,9.311099696919099,1.0,0.002375319999662141,9.31115817710233,3.6493270611474866,200.3453815261044,0.00040329445519766104,1.2122269241294301,0.001,-0.00805897405786471,0.00040329445519766104,0.10084035725005093,0.0,58.97376766893987,0.00805897405786471,9.307719779293105,1864.7485362728423,0.0001,250,6.167116185316508,9.311042067038603,98.4,0,3.641268087089622
