TimestepsMean,NormDeltaOmega,ConfortViolation,Traj,RewardMean,Wins,ReturnsMean,RewardStd,NormDeltaVar,OmegaBefore,ITERATIONS,DeltaOmega,TimestepsStd,Omega,ReturnsStd
174.54,0.11769362510526538,0,250,8.425507612831936,45.6,1470.5880987436865,0.4795281767224519,0.2850603967703718,5.47018795738719,24,-0.11769362510526538,34.539027201124235,5.352494332281925,297.40798646412145
181.176,0.11892697360652704,0,250,8.494489620378609,57.599999999999994,1538.9976514617151,0.42174789766258125,0.26797905858093374,5.352494332281925,25,-0.11892697360652704,29.776786663439697,5.233567358675398,259.1267446472086
178.152,0.11979042942549523,0,250,8.555454461235314,60.0,1524.1713231779936,0.41733390155280575,0.26335439530964627,5.233567358675398,26,-0.11979042942549523,34.54111891644508,5.1137769292499025,302.3364975520519
178.692,0.12031538060056768,0,250,8.612381044290647,57.99999999999999,1538.9635935663841,0.4297194307694695,0.23896058184403404,5.1137769292499025,27,-0.12031538060056768,32.97449220230692,4.993461548649335,290.3204209071944
176.392,0.12108379066692265,0,250,8.673906996056566,54.800000000000004,1530.00780284841,0.4501869955404872,0.23436198560474436,4.993461548649335,28,-0.12108379066692265,35.37284743980897,4.872377757982412,313.02358674357794
179.988,0.12116926295016306,0,250,8.73471740418166,59.199999999999996,1572.144316143849,0.42724957004318653,0.22863193251452532,4.872377757982412,29,-0.12116926295016306,32.05738379843246,4.751208495032249,286.316126477145
177.768,0.1199547370958225,0,250,8.789969172874532,56.00000000000001,1562.5752399235598,0.44820354336876744,0.22522843973044254,4.751208495032249,30,-0.1199547370958225,34.76012335996523,4.631253757936427,311.4794156162043
182.04,0.11958779458590652,0,250,8.851042782826172,60.4,1611.2438281856762,0.4237997696861245,0.2219891301107373,4.631253757936427,31,-0.11958779458590652,30.502694962904506,4.51166596335052,275.9616122688314
187.336,0.11929916705574506,0,250,8.909915770276138,68.0,1669.1479807404503,0.3802935649590841,0.22273332582284364,4.51166596335052,32,-0.11929916705574506,27.534253285680364,4.392366796294775,250.64126179625026
186.448,0.11900207232801918,0,250,8.970705848645755,70.39999999999999,1672.5701640683037,0.36831828293540225,0.2236335454844148,4.392366796294775,33,-0.11900207232801918,28.950428252445594,4.273364723966756,265.69801647852944
193.532,0.1168513390499939,0,250,9.028046931573027,81.6,1747.215978761191,0.2908751558353753,0.21181243892624696,4.273364723966756,34,-0.1168513390499939,20.665744022415453,4.156513384916762,191.1545347342855
194.636,0.11656896424481733,0,250,9.086504674221246,85.6,1768.5609237717265,0.2594592640089494,0.21362966035010544,4.156513384916762,35,-0.11656896424481733,19.19477803987324,4.039944420671945,179.0606234321357
196.42,0.11497497847615534,0,250,9.137222135412898,88.4,1794.7331718378011,0.2339001579234094,0.21488136641976313,4.039944420671945,36,-0.11497497847615534,16.175895647536798,3.9249694421957892,151.9646056043003
198.28,0.1166740307987153,0,250,9.192542085711953,93.2,1822.6972447549663,0.1826004782389235,0.21038608242116374,3.9249694421957892,37,-0.1166740307987153,13.287949427959155,3.808295411397074,125.11411236719265
199.56,0.11623931005987354,0,250,9.237682561561364,94.39999999999999,1843.4719319851856,0.16854658505279915,0.1890690998994766,3.808295411397074,38,-0.11623931005987354,8.617563460746895,3.6920561013372004,82.59952369057173
200.288,0.11715321811027257,0,250,9.28832370512985,97.6,1860.3397782530476,0.117472711204011,0.16914221345671887,3.6920561013372004,39,-0.11715321811027257,6.846097866668284,3.574902883226928,65.36473846919449
200.192,0.11801102284621257,0,250,9.334324349347975,98.0,1868.6570601446697,0.10834121019433464,0.1575088849836902,3.574902883226928,40,-0.11801102284621257,6.787866822500277,3.4568918603807153,65.54036296947655
200.552,0.11897324129360198,0,250,9.378790297785512,98.8,1880.9351518014798,0.08937150881559476,0.15193984607489142,3.4568918603807153,41,-0.11897324129360198,5.598508372772161,3.3379186190871133,54.227645896109294
200.964,0.11893673565325713,0,250,9.419113069776461,99.6,1892.9026389545566,0.06598906523108872,0.138172120925675,3.3379186190871133,42,-0.11893673565325713,0.568070418170142,3.218981883433856,7.982895899070965
200.764,0.11814557230342082,0,250,9.460321588574784,99.2,1899.2920034086285,0.07536439541842034,0.13208069174837464,3.218981883433856,43,-0.11814557230342082,2.6586282177092753,3.1008363111304353,26.72712183230375
200.656,0.11763277469239286,0,250,9.498425791414643,99.2,1905.9161256020964,0.07579127881479716,0.12043130033012579,3.1008363111304353,44,-0.11763277469239286,5.180894131325209,2.9832035364380425,50.680809620940195
201.0,0.11716885581764469,0,250,9.534397253409038,100.0,1916.4138479352166,0.045125537310836766,0.09767850058013305,2.9832035364380425,45,-0.11716885581764469,0.0,2.866034680620398,3.622653913687178
200.948,0.11636979348803456,0,250,9.571150777038357,98.8,1923.303606344304,0.08425114141003036,0.07818960498614981,2.866034680620398,46,-0.11636979348803456,0.5943870792673743,2.7496648871323632,8.41954965613423
200.42,0.11530283778534756,0,250,9.603725959911872,98.4,1924.7787568855376,0.09456564999947713,0.07622247281913973,2.7496648871323632,47,-0.11530283778534756,6.301396670580261,2.6343620493470157,62.46246307925458
200.416,0.11306680195254604,0,250,9.634207202589229,97.6,1930.849270714123,0.11265239717276869,0.08020838639124915,2.6343620493470157,48,-0.11306680195254604,6.358218618449668,2.5212952473944696,63.057527908442765
200.452,0.11133925547453982,0,250,9.662028223906,97.6,1936.7728815384053,0.11341739814408819,0.08402952500752965,2.5212952473944696,49,-0.11133925547453982,4.6818474985842915,2.40995599191993,46.93357753794554
199.456,0.10694956247199539,0,250,9.683196929541293,92.4,1931.3717267785883,0.19432476861341574,0.07532175468218184,2.40995599191993,50,-0.10694956247199539,6.381227468128683,2.3030064294479344,65.40699924658264
199.508,0.1024242221956424,0,250,9.708936861329594,95.19999999999999,1937.0105753301448,0.1574760636072178,0.07232371384715301,2.3030064294479344,51,-0.1024242221956424,9.302576847304195,2.200582207252292,93.15685180384978
197.944,0.09665423976103549,0,250,9.729475825053585,91.60000000000001,1925.8913627144068,0.2061214770188939,0.07197038031567929,2.200582207252292,52,-0.09665423976103549,12.901351247059356,2.1039279674912565,129.5609090153557
198.16,0.09071575537466003,0,250,9.749908400909774,93.2,1932.041848724281,0.18723195238909418,0.07813710811667492,2.1039279674912565,53,-0.09071575537466003,13.84739686728159,2.0132122121165965,138.83777112005293
195.296,0.08433553361956503,0,250,9.761374558480886,85.2,1906.3574057730832,0.273921648630551,0.07456448241392906,2.0132122121165965,54,-0.08433553361956503,18.395227207077383,1.9288766784970315,184.42431784514366
193.884,0.0775130894318754,0,250,9.778135745371301,85.2,1895.8240708555693,0.27546508710720796,0.08812765261793974,1.9288766784970315,55,-0.0775130894318754,21.51963159535962,1.851363589065156,215.5897959624264
191.376,0.07274914355780826,0,250,9.78967313353542,79.2,1873.5084856034741,0.32714739942627563,0.10376954902113308,1.851363589065156,56,-0.07274914355780826,26.07962085613976,1.7786144455073478,260.70123772953036
186.964,0.06696610236178402,0,250,9.798506669991543,72.39999999999999,1831.9680010482991,0.3804362183825391,0.11605059605668046,1.7786144455073478,57,-0.06696610236178402,30.300275642310584,1.7116483431455638,302.98414358239376
174.952,0.06230145352339145,0,250,9.79202190554812,54.800000000000004,1713.1338164194547,0.5021371029949556,0.10232982631331008,1.7116483431455638,58,-0.06230145352339145,38.70645548225774,1.6493468896221724,386.76592492280474
180.356,0.05896798106284096,0,250,9.815190388424085,64.8,1770.2284776946144,0.4375208694280655,0.13330348060577202,1.6493468896221724,59,-0.05896798106284096,35.58636345568341,1.5903789085593314,356.8363510518335
179.88,0.052989397280950534,0,250,9.825515078029305,64.0,1767.4136522359117,0.4431086369628527,0.1552762051626474,1.5903789085593314,60,-0.052989397280950534,37.000345944328686,1.5373895112783809,370.7161423263787
183.068,0.05385802937439732,0,250,9.837322405244509,65.2,1800.8989380833018,0.4321348184444511,0.16258605782706673,1.5373895112783809,61,-0.05385802937439732,32.8344845551137,1.4835314819039835,329.91112938606585
182.348,0.050000514738321566,0,250,9.844324355984048,64.0,1795.092857664979,0.44077819425199355,0.15898055672155162,1.4835314819039835,62,-0.050000514738321566,35.77366204346433,1.433530967165662,358.85881855575553
172.476,0.050983041644026006,0,250,9.839267386128174,52.0,1697.0374816898432,0.5229448545353571,0.1597902620665552,1.433530967165662,63,-0.050983041644026006,40.675120454646475,1.382547925521636,408.20065096186926
173.552,0.051270204966064714,0,250,9.848678014433805,54.800000000000004,1709.2577667610155,0.5064806810546861,0.1598824895312832,1.382547925521636,64,-0.051270204966064714,41.75547025241124,1.3312777205555713,419.0732562160292
169.868,0.05221189772827328,0,250,9.851249654158,52.800000000000004,1673.4120762525113,0.52338472610462,0.173208863120735,1.3312777205555713,65,-0.05221189772827328,42.65914410768223,1.279065822827298,428.6609184600864
167.356,0.05236105647097089,0,250,9.85337549530259,46.800000000000004,1649.0215093918603,0.5597233354220921,0.17874347255134132,1.279065822827298,66,-0.05236105647097089,44.61288226510365,1.226704766356327,447.8717883394669
159.624,0.05135624535982286,0,250,9.851507952405703,39.6,1572.537105394808,0.6104297990524125,0.18109488459722842,1.226704766356327,67,-0.05135624535982286,49.86921519334348,1.1753485209965042,499.66123818517485
147.328,0.05089591978424313,0,250,9.843958474189751,30.0,1450.2907140854277,0.6835601038678868,0.18199445826529795,1.1753485209965042,68,-0.05089591978424313,52.8052688280251,1.124452601212261,529.0060069030276
147.484,0.04981649815283706,0,250,9.854335635142018,34.0,1453.3568368132856,0.6641199776349347,0.18277663166730268,1.124452601212261,69,-0.04981649815283706,52.88343544059898,1.074636103059424,530.3689406829403
133.608,0.04718272329359796,0,250,9.838813159872434,22.0,1314.544148664236,0.7576893158452368,0.18744107308016167,1.074636103059424,70,-0.04718272329359796,53.06718699912405,1.027453379765826,531.339954534572
132.888,0.044872246021261386,0,250,9.844362125158359,22.400000000000002,1308.197594088044,0.7582574920153097,0.19621837688951146,1.027453379765826,71,-0.044872246021261386,54.83819340569126,0.9825811337445647,549.0688589433672
124.02,0.04332645351372877,0,250,9.84323508600946,20.8,1220.7580153668932,0.7927707040512181,0.19692878104106448,0.9825811337445647,72,-0.04332645351372877,54.870425549652886,0.9392546802308359,549.9597886051064
121.664,0.042765126885846994,0,250,9.844298392439619,18.4,1197.6967196177739,0.8125024321760245,0.1978782423345024,0.9392546802308359,73,-0.042765126885846994,56.639483613465266,0.8964895533449889,567.2651440509962
119.672,0.042322983009800086,0,250,9.842971213863047,14.799999999999999,1177.9280511054183,0.83709607803118,0.1952731325058227,0.8964895533449889,74,-0.042322983009800086,54.51279130626132,0.8541665703351888,545.7751557635593
116.636,0.041338159214000525,0,250,9.842947702082412,13.600000000000001,1148.0420481800843,0.853870287554054,0.19063761194440648,0.8541665703351888,75,-0.041338159214000525,53.95760839770421,0.8128284111211883,540.3729017173526
109.672,0.041303372677435446,0,250,9.840526404149536,12.4,1079.2302117958877,0.8865851763733058,0.18925137278902876,0.8128284111211883,76,-0.041303372677435446,52.62429492164242,0.7715250384437529,527.2595673951747
102.496,0.03825648670040449,0,250,9.829095721157865,6.800000000000001,1007.4429950357966,0.945218394289055,0.18631853115445696,0.7715250384437529,77,-0.03825648670040449,48.1635752825722,0.7332685517433484,481.92748111000367
95.688,0.036110140599943885,0,250,9.823351854498924,6.800000000000001,939.976892253293,0.9778706872227982,0.18393043814780932,0.7332685517433484,78,-0.036110140599943885,48.97295841584415,0.6971584111434045,490.0170085729457
91.876,0.03388665125274415,0,250,9.82123720461519,6.0,902.3359894112253,1.0021304062163106,0.17958740320225708,0.6971584111434045,79,-0.03388665125274415,46.971615088263675,0.6632717598906603,470.1707806351678
88.652,0.032843541047135605,0,250,9.81970515981395,6.0,870.5365018278263,1.0201037145423237,0.17495220585404608,0.6632717598906603,80,-0.032843541047135605,45.90793935693477,0.6304282188435247,459.78769806113473
83.384,0.03120907679982854,0,250,9.811925087363278,5.2,818.1575614846996,1.0557768248203343,0.16895954141282998,0.6304282188435247,81,-0.03120907679982854,43.905131180762915,0.5992191420436962,439.6964276467256
80.168,0.029895206675482844,0,250,9.808401625637144,4.3999999999999995,786.3199415240786,1.0810686519831865,0.16417170198203662,0.5992191420436962,82,-0.029895206675482844,43.586646762512025,0.5693239353682134,436.5404087628904
72.888,0.02718622051079833,0,250,9.78757294440068,0.8,713.3966167714767,1.1532701482978134,0.15592036943986548,0.5693239353682134,83,-0.02718622051079833,37.30827597196097,0.542137714857415,372.6493641831653
68.856,0.025360009557163554,0,250,9.782376233611137,2.4,673.5752979415284,1.1765669408487769,0.14651509796484266,0.542137714857415,84,-0.025360009557163554,32.628871632344264,0.5167777053002515,326.86729882074815
70.552,0.02338749611377794,0,250,9.788782344376585,2.0,690.6181719604568,1.1653409543753823,0.13830830205937708,0.5167777053002515,85,-0.02338749611377794,36.02986672192946,0.4933902091864735,360.59873797367027
67.104,0.02217023795629197,0,250,9.780219614463462,1.2,656.2918570089562,1.199093796638706,0.12972347032628753,0.4933902091864735,86,-0.02217023795629197,34.58215123441571,0.47121997123018156,345.85666788686933
63.88,0.020055607816212906,0,250,9.770598062798522,0.4,624.1458042515694,1.2331733713186723,0.12010834481398554,0.47121997123018156,87,-0.020055607816212906,30.69829962717805,0.45116436341396865,306.78653390827844
61.032,0.01809563079164883,0,250,9.76196715865764,0.4,595.7923796271931,1.2608913125380066,0.11254103107003013,0.45116436341396865,88,-0.01809563079164883,28.68977127827965,0.4330687326223198,286.7300209870949
63.308,0.01683718477929208,0,250,9.771792793718125,0.0,618.6326581847069,1.2414174949003298,0.10529405657604042,0.4330687326223198,89,-0.01683718477929208,28.89451740382594,0.41623154784302774,288.59233066472325
59.944,0.01545637692154761,0,250,9.762495166030247,0.8,585.2030102325172,1.2698849336170193,0.09861216178385,0.41623154784302774,90,-0.01545637692154761,28.391211034402883,0.40077517092148013,284.0868280471944
62.924,0.014330828325412104,0,250,9.772684792251686,0.0,614.9364178676451,1.2453650319046212,0.09414882358242872,0.40077517092148013,91,-0.014330828325412104,29.77794861974209,0.386444342596068,297.5035854944132
58.596,0.012766798279808533,0,250,9.759262555678148,0.4,571.8537487125168,1.286776716072643,0.08813181876996966,0.386444342596068,92,-0.012766798279808533,28.11790859932509,0.3736775443162595,281.13425857292003
55.128,0.011460061981619085,0,250,9.744346331480068,0.0,537.1863245618332,1.3279509914998373,0.08206549509064147,0.3736775443162595,93,-0.011460061981619085,21.901771983106755,0.3622174823346404,218.80981425700668
53.86,0.010809968935422354,0,250,9.740068929862513,0.0,524.6001125623949,1.3431364756032846,0.0758384202183947,0.3622174823346404,94,-0.010809968935422354,20.19307802193613,0.35140751339921805,201.76642915902687
56.188,0.010212685387004372,0,250,9.751235393186882,0.0,547.9024142723845,1.31608306364751,0.07187613351444873,0.35140751339921805,95,-0.010212685387004372,25.588604026011268,0.3411948280122137,255.70808919997265
54.284,0.00934512664852799,0,250,9.745169011898689,0.4,529.0067546419084,1.3357675145055332,0.06694408270510277,0.3411948280122137,96,-0.00934512664852799,22.678874398876147,0.3318497013636857,226.93375789200712
51.512,0.007845919386959,0,250,9.730925498176957,0.0,501.2594342620914,1.3726069850675022,0.06258665783742161,0.3318497013636857,97,-0.007845919386959,20.515405333553613,0.3240037819767267,205.01843628398038
55.132,0.007142910063404229,0,250,9.750048250105442,0.4,537.539660124813,1.3259215685303953,0.05913413611092331,0.3240037819767267,98,-0.007142910063404229,24.12058407253025,0.31686087191332246,241.3431241102856
53.648,0.006036699593305717,0,250,9.742621702497129,0.0,522.6721690955659,1.3461583551290746,0.05509717824505663,0.31686087191332246,99,-0.006036699593305717,22.10221925508839,0.31082417232001675,220.86744705714855
51.832,0.0051736822527407855,0,250,9.734501469273845,0.0,504.55868015540204,1.3687859410451593,0.05064708628305937,0.31082417232001675,100,-0.0051736822527407855,21.26846905632843,0.30565049006727596,212.55135310598754
50.208,0.004382078145997004,0,250,9.725888432748661,0.0,488.31740643144474,1.3899458895292323,0.04805633199567772,0.30565049006727596,101,-0.004382078145997004,21.79882418847402,0.30126841192127896,217.8678460012203
55.728,0.003937731661766808,0,250,9.753583978420101,0.0,543.5477279493953,1.3218321680615603,0.046486345403602365,0.30126841192127896,102,-0.003937731661766808,24.72840504359309,0.29733068025951215,247.16302232267705
52.48,0.0034856501084534752,0,250,9.73877185671681,0.0,511.0907470404981,1.3607680848729926,0.04338876765172919,0.29733068025951215,103,-0.0034856501084534752,23.160863541759408,0.2938450301510587,231.4806295259725
51.396,0.0029945390993406096,0,250,9.733676415503849,0.0,500.27203305123584,1.3745536219817416,0.04142285464514115,0.2938450301510587,104,-0.0029945390993406096,22.72776240636108,0.29085049105171806,227.16059038097123
54.52,0.0028592749615188873,0,250,9.748874301233204,0.0,531.5086269032342,1.336003982772203,0.04066260547545568,0.29085049105171806,105,-0.0028592749615188873,23.52431933127928,0.2879912160901992,235.1344903357007
51.68,0.0022222165546560424,0,250,9.735359392526775,0.0,503.1233734057837,1.3709463296952151,0.0376450559355842,0.2879912160901992,106,-0.0022222165546560424,19.721703780353256,0.28576899953554313,197.1288276207365
52.052,0.0020787592718030656,0,250,9.738362016567622,0.4,506.9012196863779,1.3635674924622567,0.035857029638693055,0.28576899953554313,107,-0.0020787592718030656,22.7278088693125,0.28369024026374007,227.40781068653922
53.256,0.001984562840537163,0,250,9.744342333175737,0.4,518.9446952956071,1.3486460027639997,0.035267842267506434,0.28369024026374007,108,-0.001984562840537163,22.603151638654285,0.2817056774232029,226.2219974507417
52.452,0.0016891790955269603,0,250,9.739596440228613,0.0,510.86131248287126,1.3612310477853609,0.033812004217271506,0.2817056774232029,109,-0.0016891790955269603,23.51594556891132,0.28001649832767594,235.0619247610507
53.152,0.0014618073534411469,0,250,9.743024417518008,0.0,517.8612338399172,1.3525851875968222,0.031254306551414264,0.28001649832767594,110,-0.0014618073534411469,21.14126051114266,0.2785546909742348,211.32150782287528
52.068,0.0009307298111141393,0,250,9.738212302963817,0.0,507.04923819072,1.3661293460554553,0.02943464900166561,0.2785546909742348,111,-0.0009307298111141393,22.246963298391986,0.27762396116312066,222.36421602467115
51.64,0.0005780369148612463,0,250,9.736149330055351,0.0,502.7747514040583,1.3715680077365242,0.028114708247805677,0.27762396116312066,112,-0.0005780369148612463,23.031074660119533,0.2770459242482594,230.2120803492189
50.64,0.0004290207788659739,0,250,9.730605654109366,0.0,492.7578703240983,1.3845419790297637,0.026827279459968652,0.2770459242482594,113,-0.0004290207788659739,21.66135729819348,0.27661690346939344,216.50507363861365
50.804,0.0004490987634173105,0,250,9.731416700874227,0.0,494.3948940712142,1.3823716555646326,0.025625756765593453,0.27661690346939344,114,-0.0004490987634173105,19.494142299675563,0.2761678047059761,194.85477883116775
51.496,0.0005621452215484601,0,250,9.735705504322572,0.0,501.3498906505952,1.3734629825697768,0.024573797070521146,0.2761678047059761,115,-0.0005621452215484601,21.113644498285936,0.27560565948442767,211.02628554919878
49.932,0.0007964772102200257,0,250,9.727287256554566,0.0,485.7029072942826,1.3940159473053995,0.023360712495150482,0.27560565948442767,116,-0.0007964772102200257,21.824925566883383,0.27480918227420764,218.15635939505106
52.86,0.0011555283864114196,0,250,9.74233568138989,0.0,514.9798641182697,1.3562513097010904,0.02308358223179318,0.27480918227420764,117,-0.0011555283864114196,23.38051325356225,0.2736536538877962,233.69197527175376
50.324,0.000576720059599245,0,250,9.729359628911984,0.0,489.6202939653668,1.388764423600292,0.021743959786776706,0.2736536538877962,118,-0.000576720059599245,19.723362390829813,0.273076933828197,197.13308857428933
52.208,0.00040666426482621754,0,250,9.739220421833329,0.0,508.4652197830745,1.3644067554969943,0.021457724025635096,0.273076933828197,119,-0.00040666426482621754,20.32035275284364,0.27267026956337076,203.11513965113951
52.516,0.00018828335876480695,0,250,9.740477270461215,0.0,511.53090433554115,1.3605306298542574,0.02067067521545217,0.27267026956337076,120,0.00018828335876480695,21.666788963757416,0.27285855292213557,216.57575107209743
52.576,6.935436665578276e-06,0,250,9.740917760443466,0.0,512.1384921730756,1.359763791035917,0.02237976982936971,0.27285855292213557,121,6.935436665578276e-06,22.484221667649514,0.27286548835880114,224.73664531785215
52.112,0.0002185824261845548,0,250,9.738917082871723,0.0,507.51444702261114,1.3656293553727312,0.02226896759217317,0.27286548835880114,122,0.0002185824261845548,22.421316999676893,0.2730840707849857,224.12397437722547
50.928,0.0004618921036774193,0,250,9.73281238914375,0.0,495.6726693543129,1.3808547192067187,0.020541870280052308,0.2730840707849857,123,0.0004618921036774193,21.493134159540343,0.2735459628886631,214.83167574679734
52.14,0.00062531333296173,0,250,9.738590586177788,0.0,507.77011316330993,1.3652614038052415,0.020633885242170757,0.2735459628886631,124,0.00062531333296173,22.721628462766486,0.27417127622162485,227.11257085276603
51.54,0.0005445643517131282,0,250,9.73555267545996,0.0,501.77038489320637,1.3728725331834701,0.021505996899296727,0.27417127622162485,125,0.0005445643517131282,23.69169474731599,0.274715840573338,236.8294890379496
52.448,0.0007770930490467176,0,250,9.740040771259453,0.0,510.8456583710158,1.3613364578598888,0.021726958375449832,0.274715840573338,126,0.0007770930490467176,21.18998102877867,0.2754929336223847,211.80442160358842
50.472,0.0007549490178094809,0,250,9.730343346934456,0.0,491.1098894064758,1.3868228481659761,0.019990287256414677,0.2754929336223847,127,0.0007549490178094809,19.46137754630951,0.2762478826401942,194.52565441261282
52.376,0.0014464171466562759,0,250,9.741328753204836,0.8,510.2118347778565,1.356930620439528,0.01952409622500952,0.2762478826401942,128,0.0014464171466562759,23.91992107010389,0.27769429978685045,239.6753012374986
52.828,0.0010392226869406773,0,250,9.741808465087354,0.0,514.6402575936347,1.3565765804977687,0.019874996464385484,0.27769429978685045,129,0.0010392226869406773,23.709374011137452,0.27873352247379113,236.97804979338636
51.728,0.001539714793921676,0,250,9.736356731717263,0.0,503.6422610182707,1.3704174240562903,0.019135662642526995,0.27873352247379113,130,0.001539714793921676,21.585134143664707,0.2802732372677128,215.74659600678288
51.368,0.0019628298683762035,0,250,9.734171893731927,0.0,500.0249418372216,1.37503610295204,0.018222358677717553,0.2802732372677128,131,0.0019628298683762035,20.9135500573193,0.282236067136089,209.0386526148333
51.524,0.0019215393267891234,0,250,9.734864955603175,0.0,501.57918197249796,1.3729808108486752,0.018937044226567324,0.282236067136089,132,0.0019215393267891234,22.13416869909507,0.28415760646287813,221.23094580784786
53.868,0.002074631302777963,0,250,9.746423353881067,0.0,525.0203332268654,1.3438196454758524,0.021751411972302948,0.28415760646287813,133,0.002074631302777963,22.5181388218476,0.2862322377656561,225.0839375802903
53.088,0.0027349712197045073,0,250,9.741984379384519,0.0,517.1824667327654,1.353264362294566,0.02570438112458281,0.2862322377656561,134,0.0027349712197045073,23.149260376953734,0.2889672089853606,231.37943822417103
50.3,0.002801033492342453,0,250,9.728211028642168,0.0,489.32901474070104,1.3889442190021635,0.024954992133787466,0.2889672089853606,135,0.002801033492342453,21.21362769542258,0.29176824247770305,212.0423713113699
