Iterations, Omega_mean, Omega_std, Omega_low, Omega_sup, Ret_mean, Ret_std, Rets_low, Rets_sup, Ts_mean, Ts_std, Ts_low, Ts_sup
1.188000000000000000e+03,4.518285138860031580e+00,1.846197307407487220e-01,4.386216139499532929e+00,4.650354138220530231e+00,1.783940633502721539e+03,4.001384148161440635e+01,1.755316455665157264e+03,1.812564811340285814e+03,1.990093729960019573e+02,3.498730875635956306e+00,1.965065317020462885e+02,2.015122142899576261e+02
1.198000000000000000e+03,4.480539674618130519e+00,1.870512933292894087e-01,4.346731240167662769e+00,4.614348109068598269e+00,1.783183101485344650e+03,4.738574483389346170e+01,1.749285381674712426e+03,1.817080821295976875e+03,1.985480316532171798e+02,4.279731571218764685e+00,1.954864961181225738e+02,2.016095671883117859e+02
1.208000000000000000e+03,4.442612390736700334e+00,1.892456540384905017e-01,4.307234205198755106e+00,4.577990576274645562e+00,1.787602436388965316e+03,4.519620372222708937e+01,1.755271019933430807e+03,1.819933852844499825e+03,1.986687135736899847e+02,4.019660621943591750e+00,1.957932215881970137e+02,2.015442055591829558e+02
1.218000000000000000e+03,4.404717949278870393e+00,1.927247832817287065e-01,4.266850944610072638e+00,4.542584953947668147e+00,1.792589462472356900e+03,4.261504235639978333e+01,1.762104497625244903e+03,1.823074427319468896e+03,1.988603657891551109e+02,3.708343578632489645e+00,1.962075766005354751e+02,2.015131549777747466e+02
1.228000000000000000e+03,4.366801535671794632e+00,1.955626674882725846e-01,4.226904430937552526e+00,4.506698640406036738e+00,1.794689031866093046e+03,4.224426115318203045e+01,1.764469307913300327e+03,1.824908755818885766e+03,1.987315524557845379e+02,3.599463327937909796e+00,1.961566515064211274e+02,2.013064534051479484e+02
1.238000000000000000e+03,4.329360276935865670e+00,1.982884176300220569e-01,4.187513288013821722e+00,4.471207265857909618e+00,1.800065827008233555e+03,4.065232082437230332e+01,1.770984908563519184e+03,1.829146745452947926e+03,1.989574450503519927e+02,3.325166110237204098e+00,1.965787645099543681e+02,2.013361255907496172e+02
1.248000000000000000e+03,4.291952565969050504e+00,2.026260955376829043e-01,4.147002589199963118e+00,4.436902542738137889e+00,1.797144366923269217e+03,4.822945200352440054e+01,1.762643095362239819e+03,1.831645638484298615e+03,1.982912761971473401e+02,3.920472507650602179e+00,1.954867391142022939e+02,2.010958132800923863e+02
1.258000000000000000e+03,4.256201595761520018e+00,2.069398633823354150e-01,4.108165735374084804e+00,4.404237456148955232e+00,1.799737999327344369e+03,4.666679244166634533e+01,1.766354587075543122e+03,1.833121411579145615e+03,1.982484046444871524e+02,3.787896672323468383e+00,1.955387066009057833e+02,2.009581026880685215e+02
1.268000000000000000e+03,4.221217510080520263e+00,2.115132300798413245e-01,4.069910060242570182e+00,4.372524959918470344e+00,1.803350259453656008e+03,4.523892482500863110e+01,1.770988282162216819e+03,1.835712236745095197e+03,1.983285241850812213e+02,3.532723756164408702e+00,1.958013658492862987e+02,2.008556825208761438e+02
1.278000000000000000e+03,4.185907991956907992e+00,2.153744778921862502e-01,4.031838371830803069e+00,4.339977612083012914e+00,1.803577009153357267e+03,4.522164585169608841e+01,1.771227392494804917e+03,1.835926625811909616e+03,1.980410913593372300e+02,3.616983582892896010e+00,1.954536571745977085e+02,2.006285255440767514e+02
1.288000000000000000e+03,4.151133891223990346e+00,2.189434342664521860e-01,3.994511193508510694e+00,4.307756588939469999e+00,1.804418577165495208e+03,4.186350112916159816e+01,1.774471232525396090e+03,1.834365921805594326e+03,1.978261576674470064e+02,3.231006567998294443e+00,1.955148348058513079e+02,2.001374805290427048e+02
1.298000000000000000e+03,4.117528908211649075e+00,2.228474227892437154e-01,3.958113465345630910e+00,4.276944351077666795e+00,1.809529645858082858e+03,4.107304750186462172e+01,1.780147757679106007e+03,1.838911534037059710e+03,1.980854788141552945e+02,3.092089281273087131e+00,1.958735313929746553e+02,2.002974262353359336e+02
1.308000000000000000e+03,4.085104308024300579e+00,2.280599311193130252e-01,3.921960061327032232e+00,4.248248554721569370e+00,1.802171755786888752e+03,5.567719797191681863e+01,1.762342687713589612e+03,1.842000823860187893e+03,1.970073592883769322e+02,4.494530960388411600e+00,1.937921655268454231e+02,2.002225530499084414e+02
1.318000000000000000e+03,4.053773190971670104e+00,2.345093490303778727e-01,3.886015308632347232e+00,4.221531073310993420e+00,1.805872725567968928e+03,5.582139508549214924e+01,1.765940505093655247e+03,1.845804946042282609e+03,1.971472878027813351e+02,4.422826128203731777e+00,1.939833885881433275e+02,2.003111870174193427e+02
1.328000000000000000e+03,4.022042346960207126e+00,2.407807442717857516e-01,3.849798178724984865e+00,4.194286515195429388e+00,1.802831897300864512e+03,6.362122317260278948e+01,1.757320015939193354e+03,1.848343778662535669e+03,1.965426426713344767e+02,5.170300558301685001e+00,1.928440324611029268e+02,2.002412528815660266e+02
1.338000000000000000e+03,3.991398819672253406e+00,2.474990894480134651e-01,3.814348636818643445e+00,4.168449002525862923e+00,1.808815882964272078e+03,5.840741782146407246e+01,1.767033733266830495e+03,1.850598032661713660e+03,1.969354313834109576e+02,4.629399039205315702e+00,1.936237588103052190e+02,2.002471039565166961e+02
1.348000000000000000e+03,3.962461801362599623e+00,2.547598040191294544e-01,3.780217616198391362e+00,4.144705986526807884e+00,1.801403088566362840e+03,6.986842996191208499e+01,1.751422224685045421e+03,1.851383952447680258e+03,1.958959948459537941e+02,5.757503017301560888e+00,1.917773253014843533e+02,2.000146643904232349e+02
1.358000000000000000e+03,3.933507477075909975e+00,2.626969506905348917e-01,3.745585399226753598e+00,4.121429554925066796e+00,1.798835091729792794e+03,7.671800453524782881e+01,1.743954337374602574e+03,1.853715846084983013e+03,1.953878729871032078e+02,6.486377083455807657e+00,1.907477983458405788e+02,2.000279476283658369e+02
1.368000000000000000e+03,3.905252325445121020e+00,2.710729817286123833e-01,3.711338395948402535e+00,4.099166254941839505e+00,1.794805493466959433e+03,8.314795050883026306e+01,1.735325032854665096e+03,1.854285954079253770e+03,1.947314007578125086e+02,6.988081345954772594e+00,1.897324285076254284e+02,1.997303730079995887e+02
1.378000000000000000e+03,3.876726829596298440e+00,2.799112186326379037e-01,3.676490406293840607e+00,4.076963252898756274e+00,1.792830855069182235e+03,8.827260802636041603e+01,1.729684435311080961e+03,1.855977274827283509e+03,1.942966367830441357e+02,7.557587170796379539e+00,1.888902646080763930e+02,1.997030089580118783e+02
1.388000000000000000e+03,3.849266130804658737e+00,2.885831062079112219e-01,3.642826212837584787e+00,4.055706048771732242e+00,1.801532609238129226e+03,7.756440059577634827e+01,1.746046379615868773e+03,1.857018838860389678e+03,1.950236182061697150e+02,6.364710196858141877e+00,1.904705788124604737e+02,1.995766575998789563e+02
1.398000000000000000e+03,3.820949492748880516e+00,2.982607661530083387e-01,3.607586593906620731e+00,4.034312391591139857e+00,1.807862152600003583e+03,7.678920780827294834e+01,1.752930462491728349e+03,1.862793842708278817e+03,1.954525704765278249e+02,6.046546267176269751e+00,1.911271318471415270e+02,1.997780091059141228e+02
1.408000000000000000e+03,3.792754870015458302e+00,3.075325674070435444e-01,3.572759324115504675e+00,4.012750415915411928e+00,1.804039605244780887e+03,7.802151883583564995e+01,1.748226372932657114e+03,1.859852837556904660e+03,1.948440793936466662e+02,6.221306269139352807e+00,1.903936249899717836e+02,1.992945337973215487e+02
1.418000000000000000e+03,3.766251529320388869e+00,3.166928738170852742e-01,3.539703094969370412e+00,3.992799963671407326e+00,1.805649285763267017e+03,7.850585813576532246e+01,1.749489577988114434e+03,1.861808993538419600e+03,1.948261096308388574e+02,6.459821127509214556e+00,1.902050319760568016e+02,1.994471872856209131e+02
1.428000000000000000e+03,3.739815700793220010e+00,3.273497621934607915e-01,3.505643787746195450e+00,3.973987613840244570e+00,1.802027121972416808e+03,8.683307794111017586e+01,1.739910480002125723e+03,1.864143763942707892e+03,1.942261468744505351e+02,6.923333055028957794e+00,1.892734927613258549e+02,1.991788009875752152e+02
1.438000000000000000e+03,3.712801732304583879e+00,3.375861721037479724e-01,3.471307132736074053e+00,3.954296331873093706e+00,1.796823073753551171e+03,9.441290976997346718e+01,1.729284146738523532e+03,1.864362000768578810e+03,1.934612663133822252e+02,7.706426913723296579e+00,1.879484206004314899e+02,1.989741120263329606e+02
1.448000000000000000e+03,3.687077375016821090e+00,3.471252216104039334e-01,3.438758950507501577e+00,3.935395799526140603e+00,1.806649342876989294e+03,8.665868794805693653e+01,1.744657451992557753e+03,1.868641233761420835e+03,1.943336315718469791e+02,6.973328813823928662e+00,1.893452126473999613e+02,1.993220504962939970e+02
1.458000000000000000e+03,3.661692789835073292e+00,3.573434189390061189e-01,3.406064707300352268e+00,3.917320872369794316e+00,1.803636212863664241e+03,8.522275834184897292e+01,1.742671524139495432e+03,1.864600901587833050e+03,1.938398274950136226e+02,6.697092345582787765e+00,1.890490162357988595e+02,1.986306387542283858e+02
1.468000000000000000e+03,3.636880497965559123e+00,3.672733699684021524e-01,3.374148956386188836e+00,3.899612039544929409e+00,1.802357609955787893e+03,8.718791950910774347e+01,1.739987129619310736e+03,1.864728090292265051e+03,1.935303411173901793e+02,6.905164348183200573e+00,1.885906841141798225e+02,1.984699981206005361e+02
1.478000000000000000e+03,3.612059875055327662e+00,3.771490819355160506e-01,3.342263674719083699e+00,3.881856075391571625e+00,1.813130837170200493e+03,7.835882562321116040e+01,1.757076310118303127e+03,1.869185364222097860e+03,1.944912204602876216e+02,5.916337043157090747e+00,1.902589278985221881e+02,1.987235130220530550e+02
1.488000000000000000e+03,3.587505986571280836e+00,3.857812450356363221e-01,3.311534708748057110e+00,3.863477264394504562e+00,1.799305827434014191e+03,8.895707983425035081e+01,1.735669766041208959e+03,1.862941888826819422e+03,1.928616936814217695e+02,7.078688759267344643e+00,1.877979047923910230e+02,1.979254825704525160e+02
1.498000000000000000e+03,3.564365270084973503e+00,3.951613795025119558e-01,3.281683848292106465e+00,3.847046691877840541e+00,1.801443713097942691e+03,9.015355539165601328e+01,1.736951744652343905e+03,1.865935681543541477e+03,1.929182742725249113e+02,7.135480392948130302e+00,1.878138590961403054e+02,1.980226894489095173e+02
1.508000000000000000e+03,3.541230484865146799e+00,4.048399461798086185e-01,3.251625433559953038e+00,3.830835536170340561e+00,1.798040313861587947e+03,9.495619467759784982e+01,1.730112744235991386e+03,1.865967883487184508e+03,1.924079885718637968e+02,7.526104340365206369e+00,1.870241378570639199e+02,1.977918392866636736e+02
1.518000000000000000e+03,3.518937117214218979e+00,4.148221569326734914e-01,3.222191222510289332e+00,3.815683011918148626e+00,1.785050529444527683e+03,1.035373346083596005e+02,1.710984382108515319e+03,1.859116676780540047e+03,1.908833264213408540e+02,8.350055637834321587e+00,1.849100564557278688e+02,1.968565963869538393e+02
1.528000000000000000e+03,3.497780993602108257e+00,4.251966514705476929e-01,3.193613632584742845e+00,3.801948354619473669e+00,1.783387485935939594e+03,1.128434077910391409e+02,1.702664174881397457e+03,1.864110796990481731e+03,1.905634341724107799e+02,9.204746221089989078e+00,1.839787553956132058e+02,1.971481129492083539e+02
1.538000000000000000e+03,3.477043185448498885e+00,4.358855935854484276e-01,3.165229415871912089e+00,3.788856955025085682e+00,1.778532686263092501e+03,1.133337964930234847e+02,1.697458572263984706e+03,1.859606800262200295e+03,1.898979819774968689e+02,9.118635133067865439e+00,1.833749033621950275e+02,1.964210605927987103e+02
