RewardMean,LossReg,ReturnsMean,NormDeltaVar,TimestepsMean,OmegaBefore,ConfortViolation,RewardStd,WeightMin,Primal,WeightMean,ITERATIONS,Wins,WeightMedian,TimestepsStd,Omega,Eta,NormDeltaOmega,DualBefore,Epsilon,WeightMax,DeltaOmega,DualAfter,DualReg,Traj,ReturnsStd
6.803818949644317,0.0,195.49673309148181,0.0755926456786555,28.733333333333334,7.56097092684898,0,1.2989847715032539,0.5639802836380526,6.905867382913919,0.5639802836380526,14,0.0,0.9718143901589706,17.52440443946254,7.531824967837305,12.99091539651026,0.02914595901167516,7.023970262614501,0.001,1.0,-0.02914595901167516,6.888992830080756,0.0001,1741,123.72063264203192
6.819219430037311,0.0,192.07263278915417,0.06085412039916191,28.166197183098593,7.531824967837305,0,1.315279763761365,0.567773404880095,6.922985809996467,0.567773404880095,15,0.0,0.9746433462009739,16.17760531437202,7.503558579991813,13.122909854566611,0.02826638784549207,7.044341531267235,0.001,1.0,-0.02826638784549207,6.90576653395237,0.0001,1776,114.42644050128774
6.8448782568889,0.0,196.9982590548486,0.05989418737256542,28.78008059873345,7.503558579991813,0,1.30569108933879,0.5639057164558717,6.9475598746900875,0.5639057164558717,16,0.0,0.9730123217909958,17.15515553474386,7.475398581696107,13.035610689310626,0.028159998295706146,7.066089281459546,0.001,1.0,-0.028159998295706146,6.930568975197562,0.0001,1738,121.83776474396525
6.870211636296703,0.0,202.29026815663198,0.08950046862130866,29.444640753828033,7.475398581696107,0,1.2950962081280866,0.5606718016923371,6.971708419784345,0.5606718016923371,17,0.0,0.9729276531761392,17.350086408118415,7.446993963429779,12.94027439468737,0.028404618266328008,7.087376953701154,0.001,1.0,-0.028404618266328008,6.9549651244534365,0.0001,1699,123.51151681417637
6.905089792084219,0.0,216.14357186474467,0.015788770263256136,31.30181590482154,7.446993963429779,0,1.261708713324818,0.5527046197731237,7.002963145431949,0.5527046197731237,18,0.0,0.9729527757843304,19.21444947721658,7.420845089603601,12.649898101557286,0.0261488738261777,7.110739325563482,0.001,1.0,-0.0261488738261777,6.986963029641406,0.0001,1598,137.16032826378265
6.914101746326982,0.0,208.72539189465195,0.06461218911206419,30.189123867069487,7.420845089603601,0,1.2863775675756928,0.5553208064363732,7.014579133395224,0.5553208064363732,19,0.0,0.9701453531895274,18.15545167481049,7.394373929164104,12.855230346641777,0.026471160439497154,7.127366236300566,0.001,1.0,-0.026471160439497154,6.998054882676967,0.0001,1656,129.9506008173599
6.944271060126634,0.0,218.86975514019187,0.3718573848842281,31.51765447667087,7.394373929164104,0,1.2642290253306967,0.5492879972459972,7.0423300780593765,0.5492879972459972,20,0.0,0.969460670900155,19.74666165976745,7.36759295817767,12.65987723956423,0.02678097098643395,7.149643524134951,0.001,1.0,-0.02678097098643395,7.026303688311265,0.0001,1587,141.8039059986391
6.967689095596428,0.0,224.8704879878177,0.10389048189471727,32.27307940606843,7.36759295817767,0,1.2532510712631766,0.5467386051639922,7.0645415369195455,0.5467386051639922,21,0.0,0.9707727035192649,20.167719725409743,7.3418315653597395,12.560964369665713,0.02576139281793033,7.169151252297288,0.001,1.0,-0.02576139281793033,7.048765154393409,0.0001,1550,145.18009027423233
6.991877969017665,0.0,229.91530324196776,0.03451748446377314,32.882894736842104,7.3418315653597395,0,1.245426857256186,0.5456929784279737,7.087852648348386,0.5456929784279737,22,0.0,0.9737371191980719,20.46481504383544,7.31613595591321,12.487498969114624,0.025695609446529488,7.1902147735250175,0.001,1.0,-0.025695609446529488,7.072260807205505,0.0001,1521,147.76052649190328
7.01650088482695,0.0,240.25076263485354,0.04078822304776458,34.24041095890411,7.31613595591321,0,1.2244063462276924,0.5398864281953658,7.110221424854427,0.5398864281953658,23,0.0,0.9731392957752757,21.40145648214486,7.2921072999524,12.302090334996278,0.02402865596080961,7.207957843356576,0.001,1.0,-0.02402865596080961,7.0950888970542705,0.0001,1461,154.76741706403823
7.040098438169092,0.0,247.83417476030635,0.05919202024955316,35.202816901408454,7.2921072999524,0,1.2113312289288751,0.5332931454875441,7.132407607879497,0.5332931454875441,24,0.0,0.9683391171200142,21.93132027413021,7.268236832113612,12.184028409062723,0.023870467838788656,7.2271557409110025,0.001,1.0,-0.023870467838788656,7.117564393751314,0.0001,1421,159.11355597255027
7.05540307969851,0.0,246.1613721864986,0.20784301659825793,34.889741800418705,7.268236832113612,0,1.2191166944555276,0.5365524559637789,7.1484947885529415,0.5365524559637789,25,0.0,0.9726090326278792,21.415254021799274,7.243970953321195,12.246497668823947,0.024265878792416373,7.244449118750006,0.001,1.0,-0.024265878792416373,7.133499368673497,0.0001,1434,155.70838399545326
7.07257790618683,0.0,246.75246385216602,0.025927877980854983,34.888966480446925,7.243970953321195,0,1.2217810558149318,0.5364846043455872,7.165911417850133,0.5364846043455872,26,0.0,0.9730009956227977,22.121416884217812,7.220671506370112,12.26403592123115,0.02329944695108299,7.2619355220612025,0.001,1.0,-0.02329944695108299,7.150872703763576,0.0001,1433,161.3053388906248
7.091979611116036,0.0,251.5476146149601,0.0521353144194761,35.469127040454225,7.220671506370112,0,1.2152862635748898,0.5340695137654647,7.184599120449575,0.5340695137654647,27,0.0,0.9729470982097717,22.523403285191627,7.1967501369988875,12.203543947652548,0.0239213693712248,7.279055334082967,0.001,1.0,-0.0239213693712248,7.1697084646533495,0.0001,1410,164.68721200913973
7.116224911469175,0.0,265.25530090180007,0.45700630734858877,37.2751677852349,7.1967501369988875,0,1.188623162524441,0.5256510114368843,7.2060299441559525,0.5256510114368843,28,0.0,0.9701933433581049,23.755928073499778,7.174434674945312,11.968466958056167,0.022315462053575708,7.295105713979063,0.001,1.0,-0.022315462053575708,7.191707616706423,0.0001,1342,173.61623242995205
7.1386123864787026,0.0,267.37409163231206,0.3069702380433162,37.45577211394303,7.174434674945312,0,1.1886702977367145,0.5245720907788681,7.228371626735206,0.5245720907788681,29,0.0,0.9701971344445958,22.68378035007738,7.151009443741357,11.961512028823194,0.02342523120395512,7.31679013515532,0.001,1.0,-0.02342523120395512,7.214065674522497,0.0001,1335,166.55893517446097
7.164091132084629,0.0,283.3417222744386,0.1055170946936937,39.5498417721519,7.151009443741357,0,1.1608319998546675,0.5181184094181835,7.250932580581221,0.5181184094181835,30,0.07905138339920949,0.9721074842991125,25.41663681902375,7.127936445897469,11.713596895425821,0.0230729978438875,7.333830553190231,0.001,1.0,-0.0230729978438875,7.237213856361069,0.0001,1265,187.13624836364755
7.179226806224577,0.0,284.10312064843947,0.009512604821157627,39.572446555819475,7.127936445897469,0,1.1634429639475925,0.5180810736812063,7.2663108918752695,0.5180810736812063,31,0.0,0.9723759065042218,25.27224874684093,7.105824157799275,11.732612221349422,0.0221122880981941,7.349507319429647,0.001,1.0,-0.0221122880981941,7.252547590315161,0.0001,1264,186.42212506066184
7.19008503916142,0.0,279.39745720083044,0.0960153982155746,38.85847589424572,7.105824157799275,0,1.1755636656365027,0.5205424879697081,7.278395249762537,0.5205424879697081,32,0.0777000777000777,0.9728912985725454,25.30056095451913,7.084092691933011,11.834688472019012,0.021731465866263733,7.36358433839101,0.001,1.0,-0.021731465866263733,7.264391393132893,0.0001,1287,187.06942355507996
7.212092247843066,0.0,291.20608669811094,0.027313255417958537,40.37722132471728,7.084092691933011,0,1.1568932690419385,0.5128707211858159,7.298442641786991,0.5128707211858159,33,0.0,0.9685226122226646,26.18726579572026,7.062834634558776,11.666716250517617,0.021258057374235584,7.379919183905143,0.001,1.0,-0.021258057374235584,7.284833730079402,0.0001,1239,193.93755965949757
7.228428999105207,0.0,293.1851330006889,0.030374483240903534,40.56133225020309,7.062834634558776,0,1.156081756027476,0.5142418461077919,7.314665120248129,0.5142418461077919,34,0.0,0.9730782915710328,25.180632884693104,7.041668279593219,11.655090177916179,0.021166354965556522,7.395706802413625,0.001,1.0,-0.021166354965556522,7.301083274490065,0.0001,1232,186.75189659951226
7.24422594392634,0.0,297.10608170045253,0.007550407693195725,41.012305168170634,7.041668279593219,0,1.1525045632599795,0.5119665432424332,7.330067255935387,0.5119665432424332,35,0.08196721311475409,0.97185190792222,25.786636614924284,7.021344313885907,11.619744121118547,0.020323965707312652,7.410241959908239,0.001,1.0,-0.020323965707312652,7.316567649085378,0.0001,1220,191.70989400946303
7.259279249540051,0.0,296.97999585370115,0.04670345215049914,40.90998363338789,7.021344313885907,0,1.1566080389864903,0.510792978027846,7.345505989113888,0.510792978027846,36,0.0,0.9691970124938936,24.693441190052997,6.999747983304842,11.650368738434418,0.02159633058106447,7.425969489327121,0.001,1.0,-0.02159633058106447,7.331935096319526,0.0001,1223,183.9598085801167
7.275079122084333,0.0,301.83966343455904,0.11528170481738913,41.490033222591364,6.999747983304842,0,1.1506041343876356,0.510282563001398,7.360667757977045,0.510282563001398,37,0.0,0.9725038695013167,27.223189749399072,6.979808676742988,11.59433309514138,0.019939306561854053,7.439961804540291,0.001,1.0,-0.019939306561854053,7.347225947481782,0.0001,1205,203.2701933541211
7.289419999430786,0.0,303.3338106122041,0.393357872658562,41.61282264779351,6.979808676742988,0,1.1504372271151613,0.508998078553623,7.374964888743657,0.508998078553623,38,0.16638935108153077,0.9715167732864333,26.446070405816982,6.959525897296878,11.589070570703617,0.020282779446110233,7.454006527025687,0.001,1.0,-0.020282779446110233,7.361535739001719,0.0001,1202,197.72767605895473
7.309189582358046,0.0,310.7067087120911,0.38392887954848254,42.5093537414966,6.959525897296878,0,1.1403310996725227,0.5048724863648784,7.393662642865517,0.5048724863648784,39,0.2548853016142736,0.970034784331338,28.597605524924997,6.940554878807413,11.494942709771793,0.018971018489464697,7.470548532731803,0.001,1.0,-0.018971018489464697,7.380451546089853,0.0001,1177,214.38232916995003
7.325731111989862,0.0,322.1217206350279,0.12571028525383873,43.970976253298154,6.940554878807413,0,1.1252097116343078,0.5006995606104605,7.408638787009863,0.5006995606104605,40,0.0,0.9705896372288632,28.633707744329076,6.92229012367416,11.358103334269229,0.018264755133253097,7.482761352855164,0.001,1.0,-0.018264755133253097,7.395740454318125,0.0001,1138,214.9071435384194
7.337396376340447,0.0,321.16644979419857,0.0756890611648125,43.770577933450085,6.92229012367416,0,1.1292069992837315,0.5012036620991335,7.420689640234799,0.5012036620991335,41,0.08748906386701663,0.9709261708225128,28.29903322469396,6.903240721700613,11.390256763807528,0.019049401973546765,7.495346631222667,0.001,1.0,-0.019049401973546765,7.407718135998384,0.0001,1143,212.78502070591253
7.348486184593082,0.0,318.1073368628434,0.26533281987942203,43.288561525129985,6.903240721700613,0,1.136981442737906,0.5028874034490164,7.432549706388873,0.5028874034490164,42,0.08658008658008658,0.971648171538347,26.928445350372208,6.883763693249874,11.45541312472597,0.01947702845073973,7.50836050948505,0.001,1.0,-0.01947702845073973,7.419428946395337,0.0001,1155,202.77093130808228
7.368144762065532,0.0,328.8484912604459,0.03672188740578631,44.63035714285714,6.883763693249874,0,1.1221002027619769,0.49762815016272666,7.45065737318042,0.49762815016272666,43,0.17841213202497772,0.9704371644533761,28.335032705890377,6.864416106210417,11.318813717310762,0.019347587039456826,7.523553883016813,0.001,1.0,-0.019347587039456826,7.43784832782301,0.0001,1121,213.76996031650037
7.380359880503136,0.0,325.0282947903084,0.045499768025869476,44.03964757709251,6.864416106210417,0,1.1322711247850243,0.4992926996810811,7.463880915874405,0.4992926996810811,44,0.0,0.9700413812631297,26.635824570239816,6.844562015929956,11.404711031621018,0.019854090280460923,7.538273069468542,0.001,1.0,-0.019854090280460923,7.450876477512615,0.0001,1136,201.38943085135742
7.398152680252157,0.0,340.24307353804335,0.07653690653514582,45.991720331186755,6.844562015929956,0,1.1095648561427722,0.49282941425227084,7.479349247063694,0.49282941425227084,45,0.0,0.9700744610920442,27.398804785322216,6.825630232271647,11.200858581164042,0.018931783658309165,7.549877359100292,0.001,1.0,-0.018931783658309165,7.466805720927095,0.0001,1088,207.3421793832642
7.416707480296358,0.0,345.57511672030546,0.034543418497632476,46.59366262814539,6.825630232271647,0,1.1046624014121238,0.49112376858825035,7.497367115228438,0.49112376858825035,46,0.186219739292365,0.9710157760876588,29.982859920432336,6.806501224216245,11.150890668112792,0.019129008055402075,7.566575796493308,0.001,1.0,-0.019129008055402075,7.484935213079035,0.0001,1074,227.70731634536656
7.429342391740273,0.0,345.9524286138585,0.05406907316582494,46.56663560111836,6.806501224216245,0,1.1066015890131753,0.48995064801859384,7.510173561955076,0.48995064801859384,47,0.186219739292365,0.9689721366834614,28.881566912481553,6.785925720597265,11.164448495132335,0.020575503618979418,7.57949680140979,0.001,1.0,-0.020575503618979418,7.497711410208169,0.0001,1074,219.59643786475934
7.438758305857756,0.0,345.9981789922196,0.15798304420678086,46.51489757914339,6.785925720597265,0,1.1091972440204017,0.49085733513674457,7.519841323891635,0.49085733513674457,48,0.0,0.9703550322687983,26.96542827072795,6.767079128434531,11.185915866994177,0.018846592162733877,7.589649037056782,0.001,1.0,-0.018846592162733877,7.507330820940425,0.0001,1075,205.24945847271624
7.451542701537131,0.0,343.0314715182986,0.008842903314498326,46.03594470046083,6.767079128434531,0,1.1170276684918845,0.49277334969535386,7.533392151984774,0.49277334969535386,49,0.0,0.9717175194374986,27.758796474473233,6.747709861262428,11.25156973506683,0.0193692671721033,7.604280872236244,0.001,1.0,-0.0193692671721033,7.520734741491553,0.0001,1086,211.71360531000903
7.4695937901393865,0.0,351.44125970099515,0.05370985995972951,47.04990583804143,6.747709861262428,0,1.1079977540778583,0.4887123184450176,7.550493954991342,0.4887123184450176,50,0.0,0.9699847534428038,27.978441306785395,6.727817447328004,11.1659683659548,0.01989241393442409,7.619504330486843,0.001,1.0,-0.01989241393442409,7.538028450254947,0.0001,1063,213.66771640884227
7.487835772368957,0.0,366.3392214243689,0.014596496189716231,48.92458374142997,6.727817447328004,0,1.0882021788954686,0.48361535562352753,7.566724837395468,0.48361535562352753,51,0.19569471624266144,0.9718576116997939,30.68013220623498,6.708778949625193,10.98675384615813,0.01903849770281063,7.632563572001043,0.001,1.0,-0.01903849770281063,7.55465603280767,0.0001,1022,234.9525943218496
7.496363868346654,0.0,361.63539789629266,0.148040529885809,48.24131274131274,6.708778949625193,0,1.0979119893726608,0.4862741519928241,7.576205275698429,0.4862741519928241,52,0.0,0.972973562999864,28.8204009919124,6.691357926075553,11.069689617976136,0.017421023549640147,7.643314830892499,0.001,1.0,-0.017421023549640147,7.5639531368356785,0.0001,1037,220.85571576320862
7.513501409835483,0.0,374.361103760662,0.19283167657438044,49.82634730538922,6.691357926075553,0,1.0813532389563574,0.4804007981772567,7.5916570657967455,0.4804007981772567,53,0.19940179461615154,0.9716188594960146,30.9891453604451,6.673460651120798,10.918297727275155,0.01789727495475546,7.656015582272925,0.001,1.0,-0.01789727495475546,7.57973864583789,0.0001,1003,238.0542114710651
7.533490119123383,0.0,389.1094162976688,0.15166059750186675,51.64979338842975,6.673460651120798,0,1.0664278235645108,0.47552171108142033,7.610123168526374,0.47552171108142033,54,0.0,0.9719227519273346,30.704138008848297,6.654147399648536,10.779230225692801,0.01931325147226204,7.671902283877204,0.001,1.0,-0.01931325147226204,7.598506580379898,0.0001,969,236.1242470984611
7.550091829344228,0.0,398.1447810139323,0.04217821299932167,52.733122362869196,6.654147399648536,0,1.056916211759211,0.4713305336675904,7.625751096016521,0.4713305336675904,55,0.10537407797681769,0.9704118682292306,32.80439213604494,6.636982060233113,10.68903386721467,0.01716533941542231,7.685845286629465,0.001,1.0,-0.01716533941542231,7.614328073905392,0.0001,949,252.77055014481772
7.560604065876001,0.0,399.8312990748743,0.3484785916115785,52.885471898197245,6.636982060233113,0,1.0531785289507098,0.46858880576618145,7.6358791297951,0.46858880576618145,56,0.5296610169491525,0.9679590754957164,33.67012374882034,6.620020792388975,10.653202646472378,0.016961267844138206,7.695392778936141,0.001,1.0,-0.016961267844138206,7.6245326437180285,0.0001,944,259.9339599919855
7.570698470014591,0.0,398.9327593537236,0.034206351628353816,52.6951476793249,6.620020792388975,0,1.0580488740847447,0.4697427379339593,7.646432393376979,0.4697427379339593,57,0.42149631190727077,0.9686986137398379,31.966802691937765,6.603582048296822,10.693346418852295,0.01643874409215318,7.706420278585978,0.001,1.0,-0.01643874409215318,7.635000283460157,0.0001,949,247.1820787025214
7.5849164044361475,0.0,404.10534078227454,0.013675993556224748,53.2771855010661,6.603582048296822,0,1.0519406304241525,0.46762859690846226,7.660018318243523,0.46762859690846226,58,0.8519701810436635,0.9692334077301294,34.59663903604399,6.586861017357719,10.633965800759334,0.016721030939103265,7.718851618306246,0.001,1.0,-0.016721030939103265,7.648712814778223,0.0001,939,268.1763806886596
7.596799395995149,0.0,418.04750640789626,0.0833262437299999,55.029735682819386,6.586861017357719,0,1.040575349822269,0.4652132059109591,7.67077021568241,0.4652132059109591,59,0.11001100110011,0.9721207060037926,33.0138169768944,6.570745388208351,10.529904343739384,0.016115629149367372,7.728040525326065,0.001,1.0,-0.016115629149367372,7.659685002068777,0.0001,909,255.77017788447228
7.609813783260761,0.0,417.8555023358586,0.062180736226768875,54.91208791208791,6.570745388208351,0,1.0394461900808891,0.46341725127033906,7.6836452166622475,0.46341725127033906,60,0.7683863885839737,0.9704836096759694,33.91915026915153,6.553912612510441,10.515137910496637,0.016832775697910307,7.740460409483366,0.001,1.0,-0.016832775697910307,7.672591113654259,0.0001,911,263.4942282729916
7.626619955131936,0.0,430.99066516697644,0.18309465247070672,56.51357466063349,6.553912612510441,0,1.0263709788145423,0.45884292784730896,7.69913648490261,0.45884292784730896,61,0.7909604519774011,0.9706156445534576,34.730195324994924,6.537280376131819,10.391544173607926,0.01663223637862199,7.7538245033057445,0.001,1.0,-0.01663223637862199,7.688340820797389,0.0001,885,270.3316218755154
7.635442528982805,0.0,438.2248654215471,0.05384848467230475,57.392652123995404,6.537280376131819,0,1.0235567268405492,0.45614844375789565,7.70767727145183,0.45614844375789565,62,0.22935779816513763,0.9675825966653215,34.56536284794499,6.521181036947338,10.365016553182398,0.016099339184481032,7.762064933510591,0.001,1.0,-0.016099339184481032,7.696936582264313,0.0001,872,269.07387039417836
7.653148888822227,0.0,455.99474732491365,0.028399633361125158,59.581644815256254,6.521181036947338,0,1.003906472585942,0.4509770901179605,7.723436933779265,0.4509770901179605,63,0.8333333333333334,0.9707785972563592,36.88674412212407,6.505713421913156,10.180578638612245,0.015467615034181925,7.774857936142784,0.001,1.0,-0.015467615034181925,7.713074814066779,0.0001,840,287.77801713107635
7.659913554446986,0.0,446.6835474953088,0.024079744755866175,58.316959064327484,6.505713421913156,0,1.0140801343459775,0.45290506697683514,7.731174793018614,0.45290506697683514,64,0.8177570093457943,0.9692604592580706,34.72251075780393,6.489791400727089,10.27070150287635,0.015922021186066893,7.783813937353062,0.001,1.0,-0.015922021186066893,7.720628188630756,0.0001,856,271.267401746456
7.67850564241138,0.0,466.4089190400436,0.12584494553472125,60.7411907654921,6.489791400727089,0,0.9965427086978605,0.44647181144058956,7.7480327602504255,0.44647181144058956,65,0.9708737864077669,0.9688057244984749,38.02825376754511,6.472980436647083,10.105565611935269,0.016810964080006485,7.798103996197479,0.001,1.0,-0.016810964080006485,7.737823485751927,0.0001,824,297.7891734677221
7.686786923052812,0.0,461.94105070976786,0.007119893099139451,60.09747292418773,6.472980436647083,0,1.001012162978189,0.44641100388015537,7.756733435244186,0.44641100388015537,66,1.201923076923077,0.9666930472250793,36.944963534388954,6.458244433688844,10.144269073230124,0.01473600295823907,7.807328957947727,0.001,1.0,-0.01473600295823907,7.746445757291003,0.0001,832,289.624303326623
7.695697807249608,0.0,464.8986142868015,0.00700840909485039,60.409915356711004,6.458244433688844,0,1.0039786038718064,0.44761072249349104,7.765920895106615,0.44761072249349104,67,0.4830917874396135,0.968417210855513,35.56464622766211,6.4432771457936875,10.169615244833695,0.014967287895156112,7.816905640405447,0.001,1.0,-0.014967287895156112,7.755581697174812,0.0001,828,278.9519047357995
7.704851168192534,0.0,468.31163908633204,0.3682055032547863,60.78223844282238,6.4432771457936875,0,1.0016084687816236,0.44723334841724527,7.7748319692671295,0.44723334841724527,68,0.48602673147023084,0.9702241679464377,34.71731550628029,6.426690533508348,10.145938900767806,0.016586612285339086,7.825469263891846,0.001,1.0,-0.016586612285339086,7.764540881656236,0.0001,823,272.36371232968236
7.721590634672843,0.0,491.16895127137064,0.2835821139896582,63.61068702290076,6.426690533508348,0,0.979123909718699,0.4378877988372612,7.789371144308126,0.4378877988372612,69,0.8894536213468869,0.9666226785729901,37.10337100912083,6.412052819435388,9.934557058171558,0.014637714072960328,7.836843837115677,0.001,1.0,-0.014637714072960328,7.7795046758679405,0.0001,787,291.90266315788557
7.729578148395924,0.0,477.62506781723516,0.021134296540358546,61.7911001236094,6.412052819435388,0,0.9925919910075102,0.4433421320655725,7.798636632056098,0.4433421320655725,70,1.3580246913580247,0.9705656778912213,37.43727668960913,6.3963189989695355,10.05505524375139,0.015733820465852588,7.847641836604566,0.001,1.0,-0.015733820465852588,7.78852931638616,0.0001,810,294.99857273402495
7.74534005246273,0.0,498.7792661334463,0.28402336431531855,64.39690721649484,6.3963189989695355,0,0.9749565156569128,0.4361992848670877,7.812677517597167,0.4361992848670877,71,1.1583011583011582,0.9686426273066046,36.49854806774164,6.380285974767863,9.888928550900992,0.016033024201672852,7.85930260901568,0.001,1.0,-0.016033024201672852,7.802901577126497,0.0001,777,287.9399851762175
7.759904250687136,0.0,521.0047162912174,0.13196255308336263,67.13978494623656,6.380285974767863,0,0.9537454173496318,0.42792003201457884,7.825193763831355,0.42792003201457884,72,1.74496644295302,0.9669560226219072,40.49232408285762,6.365347719819154,9.68897055338237,0.014938254948708263,7.869084343850463,0.001,1.0,-0.014938254948708263,7.815809351852503,0.0001,745,319.95000758066067
7.7715542501821115,0.0,524.9047420854841,0.03968006635399995,67.5418918918919,6.365347719819154,0,0.9519937758077911,0.427478253422601,7.8366477123262746,0.427478253422601,73,1.7543859649122806,0.9685900193564307,40.772634260357194,6.3506099261541795,9.667533821723621,0.014737793664974852,7.88001338715292,0.001,1.0,-0.014737793664974852,7.827304818524646,0.0001,741,322.46904896290505
7.77884156106749,0.0,521.274162117073,0.18545681068647607,67.0107238605898,6.3506099261541795,0,0.9592407749384915,0.429556994045322,7.844619174443063,0.429556994045322,74,1.3386880856760375,0.9689754776099877,40.49615071584486,6.336479677769314,9.733920952833138,0.014130248384865318,7.888921885784131,0.001,1.0,-0.014130248384865318,7.835147454369668,0.0001,747,320.4890483363545
