NormDeltaOmega,Wins,Omega,ReturnsMean,RewardMean,ITERATIONS,TimestepsMean,ReturnsStd,OmegaBefore,NormDeltaVar,RewardStd,ConfortViolation,TimestepsStd,Traj,DeltaOmega
0.10081205447832042,90.4,2.4450725115598253,1911.975351973133,9.644750564836226,49,198.24,114.41393189781701,2.5458845660381457,0.12174178352764178,0.21792372300960525,0,11.478257707509446,250,-0.10081205447832042
0.09576100043636515,88.8,2.34931151112346,1889.7695448874445,9.665747089117007,50,195.512,191.80141466390404,2.4450725115598253,0.10508046080157152,0.23782629767220775,0,19.325678668548747,250,-0.09576100043636515
0.09112035034453037,86.4,2.25819116077893,1893.2276785945953,9.684623499112964,51,195.488,181.55662426419119,2.34931151112346,0.10263707376944779,0.2622969055452981,0,18.253160164749556,250,-0.09112035034453037
0.08130250734286015,79.2,2.1768886534360696,1848.5043783524081,9.694275111980323,52,190.68,249.93974487727414,2.25819116077893,0.11110057286307314,0.3270150378491788,0,25.128024196104235,250,-0.08130250734286015
0.07221412349189071,80.0,2.104674529944179,1841.5822343488637,9.715856130232895,53,189.544,288.49849936311085,2.1768886534360696,0.11951789490536927,0.3213827122426542,0,29.109587149253763,250,-0.07221412349189071
0.06398727534165127,72.8,2.0406872546025276,1772.475068320254,9.721780760861419,54,182.32,366.80890209291726,2.104674529944179,0.11688210366064287,0.3818528879434315,0,36.973633849001104,250,-0.06398727534165127
0.06107080150623001,77.60000000000001,1.9796164530962976,1839.7619688222949,9.741199851863218,55,188.864,278.74926621543074,2.0406872546025276,0.12711957359565015,0.34133961998400225,0,28.002669587023306,250,-0.06107080150623001
0.053879353258706075,68.0,1.9257370998375916,1786.0329809135767,9.740581265889926,56,183.36,349.4384768694962,1.9796164530962976,0.12061260311915595,0.4134780379005172,0,35.200090908973515,250,-0.053879353258706075
0.04986464808538127,72.0,1.8758724517522103,1834.1209397216103,9.762193632752876,57,187.88,272.9087723647639,1.9257370998375916,0.11975938269837912,0.3821691542386746,0,27.261283902266964,250,-0.04986464808538127
0.0488019625057321,73.6,1.8270704892464782,1830.2203114223764,9.772224122326985,58,187.288,300.6261614711602,1.8758724517522103,0.12956055588978296,0.3719036646531436,0,30.111211466827434,250,-0.0488019625057321
0.043174627204627614,71.2,1.7838958620418506,1805.4402155828243,9.780282857978465,59,184.6,312.2985141832271,1.8270704892464782,0.1308955216071161,0.39145362504348025,0,31.172295391902086,250,-0.043174627204627614
0.04106621960459078,77.60000000000001,1.7428296424372598,1840.2380135985763,9.797255066221815,60,187.832,295.2911600155403,1.7838958620418506,0.1397561859277603,0.3430751857224594,0,29.46041031621929,250,-0.04106621960459078
0.03947330494433143,81.6,1.7033563374929284,1867.1057924579966,9.809525220967114,61,190.336,286.0288845484427,1.7428296424372598,0.14885513795488778,0.30925403055341516,0,28.57913756571391,250,-0.03947330494433143
0.04003312676222981,81.6,1.6633232107306986,1867.783850947618,9.817626734302689,62,190.248,287.27749908648644,1.7033563374929284,0.16775237487318967,0.31029758842871846,0,28.606476469499004,250,-0.04003312676222981
0.037498489678718494,84.8,1.62582472105198,1900.4427194215525,9.828113852455175,63,193.368,236.03682653374395,1.6633232107306986,0.17512819471383556,0.28014861372091726,0,23.520386391383965,250,-0.037498489678718494
0.03594023590218942,88.8,1.5898844851497906,1927.6785790874294,9.842727927205944,64,195.848,187.5458541091213,1.62582472105198,0.17779950251458612,0.23899832037387234,0,18.521795161376776,250,-0.03594023590218942
0.03720017922683061,84.0,1.55268430592296,1922.4415767613357,9.845345669254627,65,195.264,172.85815487016444,1.5898844851497906,0.1557101950155585,0.28508801821088964,0,17.107726441581885,250,-0.03720017922683061
0.03721732884841367,65.60000000000001,1.5154669770745464,1843.870728247343,9.839224803881232,66,187.4,280.1620493575432,1.55268430592296,0.14692503556672928,0.42445934833903065,0,27.846723326093503,250,-0.03721732884841367
0.03939866407434178,64.8,1.4760683130002046,1803.8477073185243,9.843751131354908,67,183.248,348.2666247739876,1.5154669770745464,0.14754618978992767,0.43424083084764786,0,34.68155844249217,250,-0.03939866407434178
0.043546433545145646,64.0,1.432521879455059,1788.4464783534934,9.846972197250876,68,181.624,355.9234412384662,1.4760683130002046,0.1442268637618301,0.44150488714286973,0,35.4192408727234,250,-0.043546433545145646
0.05019192347641055,55.2,1.3823299559786484,1794.8098920886812,9.846444437616201,69,182.28,322.9194629561457,1.432521879455059,0.1283606073536434,0.4912886958401707,0,32.10497780718747,250,-0.05019192347641055
0.05486948262194247,54.400000000000006,1.327460473356706,1768.745643105756,9.852638386284292,70,179.52,336.59933329863014,1.3823299559786484,0.13717882011254856,0.4997506002686679,0,33.41846196341179,250,-0.05486948262194247
0.05929730089029106,66.4,1.2681631724664149,1822.4019231232717,9.8708831090393,71,184.624,324.41686880961777,1.327460473356706,0.1510638505098969,0.42421177946389166,0,32.18985281109561,250,-0.05929730089029106
0.057964240866746675,53.6,1.2101989315996682,1715.0845524015604,9.864517970376617,72,173.864,429.10934255885803,1.2681631724664149,0.15069637273267322,0.5132855064737427,0,42.7394607359522,250,-0.057964240866746675
0.060644047455223005,50.4,1.1495548841444452,1680.4074149957096,9.870350400566878,73,170.248,466.40373659804146,1.2101989315996682,0.1498251700974656,0.5364184622661634,0,46.476601596932625,250,-0.060644047455223005
0.058353164288825754,50.4,1.0912017198556194,1676.214955465825,9.876820469182055,74,169.712,456.3220165522358,1.1495548841444452,0.15987476945895138,0.5375770754456238,0,45.397941098688605,250,-0.058353164288825754
0.05447358000961655,41.6,1.0367281398460029,1584.2275326572126,9.87082252926685,75,160.496,470.96883397855515,1.0912017198556194,0.1597925119175965,0.5998515286351427,0,46.82727820405538,250,-0.05447358000961655
0.051242296913222796,36.0,0.9854858429327801,1503.712797536819,9.869472286274735,76,152.36,514.9060185702964,1.0367281398460029,0.16675118463824268,0.6442996682863813,0,51.26080764092583,250,-0.051242296913222796
0.0470753514743486,36.8,0.9384104914584315,1441.7177870184644,9.873156378529998,77,146.024,560.0102749401112,0.9854858429327801,0.1729402005419716,0.6542982334747015,0,55.76141519007565,250,-0.0470753514743486
0.04522536505307562,25.6,0.8931851264053559,1354.480111422078,9.862527752534499,78,137.336,559.9625284411975,0.9384104914584315,0.17885996263106,0.731406884855657,0,55.86339681759426,250,-0.04522536505307562
0.04275916928820467,22.400000000000002,0.8504259571171512,1218.2078697146076,9.856050725846336,79,123.6,569.9377977563663,0.8931851264053559,0.17395350291605788,0.7869117994333431,0,56.82309389675997,250,-0.04275916928820467
0.04190030514545551,17.599999999999998,0.8085256519716957,1150.3649370895307,9.848340328483758,80,116.808,554.5839698682357,0.8504259571171512,0.17540566122013515,0.8337306814026014,0,55.31794587654173,250,-0.04190030514545551
0.039342036754952736,8.799999999999999,0.7691836152167429,1072.6047980468009,9.833915194062644,81,109.072,500.41899201068793,0.8085256519716957,0.1706370382569201,0.9067029738031736,0,50.037933770290714,250,-0.039342036754952736
0.03655700620689828,8.799999999999999,0.7326266090098447,1043.1602839602406,9.83593840952177,82,106.056,515.7171254642981,0.7691836152167429,0.172685218886025,0.9197093928855136,0,51.53395835757234,250,-0.03655700620689828
0.03545266239876521,7.199999999999999,0.6971739466110795,948.6224522837142,9.82661859082326,83,96.536,498.2587322007296,0.7326266090098447,0.16838678366180101,0.9716703418743252,0,49.76577844262059,250,-0.03545266239876521
0.03329011608184784,4.8,0.6638838305292316,907.1473616714761,9.81931245314639,84,92.384,448.2802697277908,0.6971739466110795,0.16579931625317468,1.0054943777422944,0,44.81638700297024,250,-0.03329011608184784
0.03131089376475138,3.2,0.6325729367644802,871.4458477191976,9.815347897359855,85,88.784,448.99186373203923,0.6638838305292316,0.15897240258718817,1.0340767913441722,0,44.9156692480475,250,-0.03131089376475138
0.028588494309072954,1.6,0.6039844424554073,766.2819446372986,9.794993668029688,86,78.232,391.6156206489574,0.6325729367644802,0.14925786376061947,1.109106737831341,0,39.20329292291656,250,-0.028588494309072954
0.02594375885462985,5.6000000000000005,0.5780406836007774,784.8021896280909,9.809046465704567,87,80.008,429.96659293462716,0.6039844424554073,0.14273125417363733,1.0753639162834976,0,42.87908506486583,250,-0.02594375885462985
0.024702114765758676,4.8,0.5533385688350188,883.4068279177824,9.8287364031796,88,89.88,474.66390238260226,0.5780406836007774,0.1431167647420019,1.0203694070805671,0,47.4089611782414,250,-0.024702114765758676
0.02460260438988371,3.2,0.528735964445135,723.8019902481426,9.794873744832504,89,73.896,389.15365378173834,0.5533385688350188,0.13666153379297077,1.1320629196110448,0,38.87062109099879,250,-0.02460260438988371
0.022348825091272784,1.6,0.5063871393538623,690.2374621269256,9.786715377253369,90,70.528,373.57611527157303,0.528735964445135,0.1290581142197398,1.1677026384582248,0,37.348429900064076,250,-0.022348825091272784
0.020560796111482538,0.0,0.4858263432423797,665.048609463304,9.778976141973063,91,68.008,325.4174988417211,0.5063871393538623,0.12340095731735995,1.198096982965099,0,32.599999018404894,250,-0.020560796111482538
0.019625610314666586,0.8,0.46620073292771314,656.8692078419298,9.780661224567147,92,67.16,351.19137219051873,0.4858263432423797,0.11505914997231113,1.2011364842822374,0,35.127060793638854,250,-0.019625610314666586
0.017480939769677406,0.8,0.44871979315803573,649.8472685152798,9.779786728197687,93,66.448,330.1290813510545,0.46620073292771314,0.10779935325311223,1.207471849216513,0,33.016712374190135,250,-0.017480939769677406
0.01591356858873738,0.8,0.43280622456929835,607.8709595128078,9.76781976335017,94,62.232,315.8556340708964,0.44871979315803573,0.10096554662989249,1.246685232510427,0,31.582054651336414,250,-0.01591356858873738
0.014423226378677101,0.0,0.41838299819062125,658.2548235290047,9.783811289075574,95,67.28,307.13391558462484,0.43280622456929835,0.09511223025940918,1.205237411440406,0,30.752066597222374,250,-0.014423226378677101
0.01343052084764823,0.8,0.404952477342973,596.2960535748555,9.766379284179367,96,61.056,318.981177512717,0.41838299819062125,0.08812062726088564,1.2586199444625503,0,31.895154240103622,250,-0.01343052084764823
0.01229741964994141,0.0,0.3926550576930316,574.1879053040533,9.757135421833423,97,58.848,276.478023340186,0.404952477342973,0.08296047777675593,1.286388084796419,0,27.67961155796808,250,-0.01229741964994141
0.010624144377889055,0.0,0.38203091331514255,541.5570463993063,9.744440880943326,98,55.576,210.4439183686205,0.3926550576930316,0.07726916760502296,1.322533676075077,0,21.06723104729238,250,-0.010624144377889055
0.0102617911585548,0.0,0.37176912215658775,592.6528286806335,9.766856108777747,99,60.68,276.83245088048807,0.38203091331514255,0.07312793687868978,1.267714337983325,0,27.710099241973133,250,-0.0102617911585548
0.009278549335774544,0.0,0.3624905728208132,537.1404133700555,9.744927673622195,100,55.12,250.98023914190873,0.37176912215658775,0.06840572379100889,1.3281139444358572,0,25.119426745051328,250,-0.009278549335774544
0.009101511073316138,0.0,0.35338906174749707,582.0281728384537,9.764262730480029,101,59.608,270.1399798139107,0.3624905728208132,0.06415625374173509,1.278858333641605,0,27.032098253742713,250,-0.009101511073316138
0.009250400331148101,0.0,0.34413866141634897,552.1642857152444,9.752795777081467,102,56.616,218.4093643125384,0.35338906174749707,0.060800110883266756,1.3111981331122344,0,21.857642690830136,250,-0.009250400331148101
0.00820410285484996,0.0,0.335934558561499,541.0091925874962,9.74861598290861,103,55.496,228.84240022855005,0.34413866141634897,0.056338295919931676,1.3240418397102205,0,22.898252859115694,250,-0.00820410285484996
0.007385471331703086,0.0,0.3285490872297959,548.0853585774067,9.752408515612217,104,56.2,278.21853465149667,0.335934558561499,0.05384957017720125,1.3160478807421525,0,27.839827585673014,250,-0.007385471331703086
0.006208344197513704,0.0,0.3223407430322822,513.4894280219081,9.736980962187275,105,52.736,235.8702742173613,0.3285490872297959,0.050591191991632825,1.3571795118465853,0,23.604116251196526,250,-0.006208344197513704
0.005200500654596207,0.0,0.317140242377686,527.5786579186707,9.743991170188211,106,54.144,261.75784452181347,0.3223407430322822,0.05040976392614523,1.3400687242555436,0,26.19242760799388,250,-0.005200500654596207
0.00470792927603414,0.0,0.31243231310165187,531.8568593868175,9.74668046083451,107,54.568,238.518878767625,0.317140242377686,0.048574504947481834,1.3351299749379355,0,23.86975860791223,250,-0.00470792927603414
0.004587119991280142,0.0,0.30784519311037173,502.21822209506945,9.7329112809122,108,51.6,226.11875541115674,0.31243231310165187,0.044955090584152466,1.3716977136270645,0,22.626356312937354,250,-0.004587119991280142
0.003486292228138732,0.0,0.304358900882233,492.5646280170266,9.728326513213513,109,50.632,192.1015999044591,0.30784519311037173,0.04122379810821079,1.3843196340933202,0,19.22229372369489,250,-0.003486292228138732
0.0025473094155974985,0.0,0.3018115914666355,544.5444069273328,9.753267067762806,110,55.832,218.4149127298411,0.304358900882233,0.039907652769721316,1.3205327978808545,0,21.85433082938025,250,-0.0025473094155974985
0.00192621116613656,0.8,0.29988538030049894,574.3114879514214,9.767202176044583,111,58.8,335.7560719518444,0.3018115914666355,0.040524673841823865,1.2828860461192548,0,33.55091652995488,250,-0.00192621116613656
0.002160178878842345,0.0,0.2977252014216566,489.77689847913985,9.727059470907609,112,50.352,219.31649448654852,0.29988538030049894,0.03960897874173205,1.3880870634925626,0,21.94365730683926,250,-0.002160178878842345
0.0013214469551232066,0.0,0.2964037544665334,525.1332524466904,9.744901507695412,113,53.888,221.3797575150436,0.2977252014216566,0.03722717039316941,1.3434208124542633,0,22.150473042352843,250,-0.0013214469551232066
0.0008309373346587767,0.0,0.2955728171318746,522.2901836792861,9.7442198447628,114,53.6,236.42007525524093,0.2964037544665334,0.032968734068661666,1.346990288155059,0,23.65113105117808,250,-0.0008309373346587767
0.001004016346833836,0.0,0.2945688007850408,471.75196694831374,9.718028323753991,115,48.544,186.7662115360745,0.2955728171318746,0.030868737829637175,1.412828186327154,0,18.683684433216058,250,-0.001004016346833836
0.0006582550755484529,0.0,0.2939105457094923,535.2325698863677,9.749937516146309,116,54.896,246.39172743655422,0.2945688007850408,0.03002411679878805,1.331533839188482,0,24.65175823344047,250,-0.0006582550755484529
0.000494905524639655,0.0,0.29341564018485267,529.9340667471846,9.747168679134502,117,54.368,213.98488002376834,0.2939105457094923,0.029570875023511037,1.3377028973660297,0,21.408609856784256,250,-0.000494905524639655
1.9165085425820738e-05,0.0,0.2934348052702785,484.7509297084225,9.726142249366422,118,49.84,191.8587036586029,0.29341564018485267,0.02642494160295414,1.3951020054705725,0,19.195999583246504,250,1.9165085425820738e-05
0.0009057049947104323,0.0,0.2943405102649889,496.0547537385408,9.731143160282109,119,50.976,213.5616311646796,0.2934348052702785,0.02593395138732526,1.3799431236873878,0,21.367064000465763,250,0.0009057049947104323
0.001606595169268088,0.0,0.295947105434257,540.5787101068413,9.752105464476138,120,55.432,274.65487877406525,0.2943405102649889,0.02498588894787328,1.3252269434517432,0,27.477797873919958,250,0.001606595169268088
0.0014200417147123834,0.0,0.2973671471489694,511.2456999074275,9.738755331976293,121,52.496,202.21851280303318,0.295947105434257,0.02271153475216529,1.3605404290054157,0,20.23407976657204,250,0.0014200417147123834
0.0012523717961834269,0.0,0.2986195189451528,522.9818363832801,9.74403481113579,122,53.672,220.0425005794348,0.2973671471489694,0.022642581949793007,1.3460406999035144,0,22.016276161058663,250,0.0012523717961834269
0.0019507712618385131,0.0,0.30057029020699133,520.1079384909158,9.742768216898618,123,53.384,258.0947056294265,0.2986195189451528,0.022025312455044705,1.3495486363302223,0,25.826121350291842,250,0.0019507712618385131
0.0009596520465459113,0.0,0.30152994225353724,498.3377668947631,9.7316389410788,124,51.208,203.8134366215287,0.30057029020699133,0.022073667598358694,1.376830059422092,0,20.39030985541907,250,0.0009596520465459113
0.00019596553572165387,0.0,0.3017259077892589,508.73872820130003,9.73699908515733,125,52.248,187.74215101801622,0.30152994225353724,0.02172741363582092,1.3635619647657384,0,18.78495397918238,250,0.00019596553572165387
0.0012959082160384217,0.0,0.3030218160052973,549.347457497569,9.755424376643862,126,56.312,286.4500079397258,0.3017259077892589,0.0227942041874453,1.3151436266997103,0,28.660890704930996,250,0.0012959082160384217
0.0011787153853540233,0.0,0.30420053139065134,521.751809852957,9.742900542518617,127,53.552,210.9803327880937,0.3030218160052973,0.022225904533930353,1.3474246175324605,0,21.11358084267091,250,0.0011787153853540233
0.002000673689049548,0.0,0.3062012050797009,507.7404057064963,9.735780137032066,128,52.152,217.1968968674504,0.30420053139065134,0.024415415355207786,1.3647162293960324,0,21.731472476571852,250,0.002000673689049548
0.001247595228888121,0.0,0.307448800308589,537.8621777475344,9.750945934509325,129,55.16,235.66953221149222,0.3062012050797009,0.022763643725339778,1.3283447700292934,0,23.584876510170663,250,0.001247595228888121
0.0015679849465173867,0.0,0.3090167852551064,535.0901171522534,9.748763247927663,130,54.888,218.10433517733108,0.307448800308589,0.02166099972628959,1.3314635656629976,0,21.824469203167347,250,0.0015679849465173867
0.001448276905485324,0.0,0.3104650621605917,573.5206058533864,9.764379696495956,131,58.736,271.6731052751783,0.3090167852551064,0.025674597844262133,1.288469916618912,0,27.18091801245867,250,0.001448276905485324
0.0022847375504560508,0.0,0.31274979971104777,492.3910142517564,9.72797167401131,132,50.616,184.00916324450853,0.3104650621605917,0.0236759002107138,1.3844929941145847,0,18.41381394497077,250,0.0022847375504560508
0.002334133559528051,0.0,0.3150839332705758,511.71185497904037,9.737247963522613,133,52.552,216.21694626771674,0.31274979971104777,0.02369144487028018,1.359609491563316,0,21.635694950705883,250,0.002334133559528051
0.0028829309186131913,0.8,0.317966864189189,512.6823339321594,9.739406039744669,134,52.64,246.11232726807788,0.3150839332705758,0.023356645548213824,1.353229183276409,0,24.563191974985664,250,0.0028829309186131913
0.002667053930420493,0.0,0.3206339181196095,519.9252796562216,9.740806348475376,135,53.376,222.76443698231472,0.317966864189189,0.02521656169545328,1.3493978946070837,0,22.290325793940294,250,0.002667053930420493
