RewardStd,TimestepsStd,ConfortViolation,Wins,Traj,Omega,ITERATIONS,NormDeltaVar,OmegaBefore,RewardMean,ReturnsStd,TimestepsMean,DeltaOmega,NormDeltaOmega,ReturnsMean
1.0054644964428399,25.74676181580899,0,0.0,250,6.7948986093277846,11,0.2022999838517056,6.898491024522033,7.394317364572669,195.9949069387995,56.016,-0.10359241519424867,0.10359241519424867,414.20008149390264
0.9869104850070467,26.2700608297735,0,0.0,250,6.6901906339523505,12,0.21225754281965556,6.7948986093277846,7.475886931777193,201.6198485041757,59.352,-0.10470797537543408,0.10470797537543408,443.70884117484
0.9300624575118854,29.194765558229783,0,0.0,250,6.584638816868177,13,0.22545397988585392,6.6901906339523505,7.565971811806316,226.32907710334052,68.392,-0.10555181708417383,0.10555181708417383,517.4519441530575
0.9406612130008478,27.360994133985702,0,0.0,250,6.477937581252338,14,0.23930561538460438,6.584638816868177,7.631647280362825,214.0713910409159,68.0,-0.106701235615839,0.106701235615839,518.9520150646722
0.9110342270156465,26.54912307403015,0,0.0,250,6.370086972753689,15,0.25296927689133564,6.477937581252338,7.709261945736814,209.55867109555768,74.008,-0.1078506084986488,0.1078506084986488,570.5470580800901
0.8735932949094231,29.402188762063275,0,0.8,250,6.261085050176836,16,0.26204787663126905,6.370086972753689,7.790758714878459,234.1536903648991,81.464,-0.10900192257685326,0.10900192257685326,634.6663679488588
0.8317103494084008,33.63688451685144,0,1.6,250,6.150948328744457,17,0.2720317430157606,6.261085050176836,7.866902059771709,270.5942238539392,91.0,-0.11013672143237851,0.11013672143237851,715.8880874392255
0.8167446070463604,35.74675369876263,0,0.8,250,6.039637982583016,18,0.28744328344897463,6.150948328744457,7.937704013434301,289.2672699883201,96.84,-0.11131034616144131,0.11131034616144131,768.6872566609777
0.7296547751717091,43.54243980302436,0,6.4,250,5.928001427840714,19,0.27030542599019824,6.039637982583016,8.024143482162726,356.56534146859974,117.544,-0.11163655474230172,0.11163655474230172,943.1899214673354
0.6227201752789904,43.75917659188756,0,18.4,250,5.815026294426008,20,0.27737411769225245,5.928001427840714,8.119500745603446,363.43528168106616,144.408,-0.11297513341470644,0.11297513341470644,1172.5208636711022
0.48068654764138447,32.48787490741738,0,43.2,250,5.701605569669754,21,0.2872136517192,5.815026294426008,8.23243021956052,275.43562069792983,173.272,-0.11342072475625375,0.11342072475625375,1426.4496490036902
0.3039243176527639,24.269995962092786,0,76.8,250,5.586790235161319,22,0.2872281936752295,5.701605569669754,8.316409670946937,206.99786770826316,189.536,-0.11481533450843528,0.11481533450843528,1576.259023392599
0.3714667464476468,38.861284384332954,0,67.2,250,5.471409382662327,23,0.25456139154179563,5.586790235161319,8.36326983306201,331.244561807591,179.024,-0.11538085249899144,0.11538085249899144,1497.226018594093
0.35554191887319186,31.259577988194273,0,69.6,250,5.355109999603862,24,0.24858104048488375,5.471409382662327,8.431115719213654,269.3333140452846,184.472,-0.11629938305846554,0.11629938305846554,1555.3047789547816
0.43895927661145023,39.146490826126424,0,56.00000000000001,250,5.2377744407778,25,0.23241498514258874,5.355109999603862,8.481950997900052,339.1930720263625,173.984,-0.11733555882606161,0.11733555882606161,1475.7237624186425
0.4385209925715164,37.33532718485269,0,56.00000000000001,250,5.120948217687204,26,0.22441068602241204,5.2377744407778,8.545364016639583,325.11604017569823,176.312,-0.11682622309059632,0.11682622309059632,1506.6502205017582
0.4241974643599806,34.64716415523787,0,59.199999999999996,250,5.0043718291621495,27,0.22606121321576864,5.120948217687204,8.607407816697242,305.1727848561311,177.504,-0.11657638852505414,0.11657638852505414,1527.8493170950273
0.39270239999895395,32.191918488962415,0,64.8,250,4.8881550602857535,28,0.22220354994260325,5.0043718291621495,8.668102442445297,285.3131324668857,182.128,-0.11621676887639598,0.11621676887639598,1578.7041616376769
0.3444676381845252,34.381064555944164,0,73.6,250,4.774194125709966,29,0.22150830091427465,4.8881550602857535,8.731320968992247,306.65842645946117,182.92,-0.11396093457578793,0.11396093457578793,1597.133231648062
0.3966124038765373,32.577194477118496,0,64.8,250,4.661125615542921,30,0.20690431284713567,4.774194125709966,8.789912905923401,293.58438047702015,181.88,-0.11306851016704478,0.11306851016704478,1598.709359329348
0.3147597482349815,25.832375345678145,0,77.60000000000001,250,4.54867163989175,31,0.20627652826619985,4.661125615542921,8.85581060865055,234.25240231678234,190.128,-0.11245397565117088,0.11245397565117088,1683.7375594015118
0.21813932539434894,14.805979332688532,0,89.60000000000001,250,4.436564357662354,32,0.191991217032007,4.54867163989175,8.917025882819376,135.49573250363974,197.176,-0.11210728222939625,0.11210728222939625,1758.223495470793
0.1787745901263996,12.703949622066359,0,93.60000000000001,250,4.327519879847633,33,0.17117488184986165,4.436564357662354,8.96834193993495,117.44043425939398,198.392,-0.10904447781472104,0.10904447781472104,1779.2472941475748
0.14721213361327856,9.528722054924257,0,96.0,250,4.215837560166718,34,0.1531766963271374,4.327519879847633,9.021479058858603,88.32220994333488,199.616,-0.11168231968091469,0.11168231968091469,1800.8315638131191
0.17644588338124506,12.946175342548084,0,93.60000000000001,250,4.101523361098299,35,0.1448783314998433,4.215837560166718,9.073652568407814,121.32293265393194,197.888,-0.11431419906841889,0.11431419906841889,1795.5669594570854
0.17965274265633738,11.595574328165034,0,93.60000000000001,250,3.985349861137854,36,0.12968737008738304,4.101523361098299,9.116818569259182,108.97107233071897,198.784,-0.1161734999604449,0.1161734999604449,1812.277662471617
0.18965539906662232,14.355263842925353,0,92.80000000000001,250,3.8683659476862933,37,0.11657522235221535,3.985349861137854,9.161081846925953,134.35382562891368,198.28,-0.1169839134515609,0.1169839134515609,1816.4593086084778
0.1894539215528812,7.840816284035738,0,92.80000000000001,250,3.7500970412903425,38,0.12203501000450116,3.8683659476862933,9.210620441605045,76.70699662913472,199.04,-0.11826890639595078,0.11826890639595078,1833.2818926970683
0.24749340310166076,19.91052626125186,0,87.2,250,3.631369336669373,39,0.11889640614123093,3.7500970412903425,9.253184959553648,188.82443666825142,195.288,-0.11872770462096938,0.11872770462096938,1807.035984381313
0.23942852351070565,13.491842868933807,0,88.0,250,3.5113815894222182,40,0.1197930001517364,3.631369336669373,9.299994320920234,130.49584921056484,196.776,-0.11998774724715489,0.11998774724715489,1830.0156824934006
0.15842762258718465,3.72969918358036,0,95.19999999999999,250,3.3902892271019076,41,0.12963776532276763,3.5113815894222182,9.348619912275092,38.8628759079025,200.312,-0.12109236232031062,0.12109236232031062,1872.6407518676483
0.2338550487681662,16.072384266187765,0,88.8,250,3.2693646442349866,42,0.1312733939522798,3.3902892271019076,9.385376978412141,154.98736939983536,196.592,-0.12092458286692098,0.12092458286692098,1845.09003094
0.2498009583879568,19.386154234401417,0,87.2,250,3.1493417226710685,43,0.12787645452470495,3.2693646442349866,9.423583489219936,187.29812622846117,195.032,-0.12002292156391814,0.12002292156391814,1837.9003350695427
0.24354521711121707,17.633034452413458,0,88.0,250,3.0313908079301712,44,0.12048812716192965,3.1493417226710685,9.461336672116893,171.35201450581468,196.064,-0.11795091474089725,0.11795091474089725,1855.0275132819268
0.22823269715787403,18.623694155564305,0,89.60000000000001,250,2.916287188221181,45,0.12409728414367491,3.0313908079301712,9.50265627495113,181.35649839143065,195.504,-0.1151036197089903,0.1151036197089903,1857.807312378046
0.3072410815520899,19.71844050628751,0,80.80000000000001,250,2.808415935931481,46,0.12105678482500785,2.916287188221181,9.528154291443848,192.94513382522229,194.152,-0.10787125228970007,0.10787125228970007,1849.9102119924057
0.27351602225131233,13.374325254008145,0,84.8,250,2.7037731820268736,47,0.12556259789618254,2.808415935931481,9.56388158918489,132.43696374178492,197.368,-0.10464275390460731,0.10464275390460731,1887.6041814942437
0.28264439477195286,17.823569115079057,0,84.0,250,2.603190312217831,48,0.12554189548641578,2.7037731820268736,9.590873764271523,176.00195732545671,195.128,-0.10058286980904274,0.10058286980904274,1871.4480158747738
0.209883123060958,11.189921179347065,0,91.2,250,2.505630470635171,49,0.14249762592544885,2.603190312217831,9.627187675702226,112.05640620124214,198.392,-0.09755984158265996,0.09755984158265996,1909.957017357916
0.26216862252434664,16.17321044196235,0,86.4,250,2.410237696885694,50,0.13597042599999928,2.505630470635171,9.644478737125214,160.62052906321267,196.208,-0.09539277374947686,0.09539277374947686,1892.323884053864
0.31115364120624484,20.600250095569226,0,80.80000000000001,250,2.319396186306681,51,0.13082610998108415,2.410237696885694,9.664958777288724,204.2404018970377,193.736,-0.09084151057901302,0.09084151057901302,1872.4504536768077
0.23934290637037942,12.56421839988465,0,88.8,250,2.2352995657308643,52,0.13057026486785836,2.319396186306681,9.690832866548538,125.95100453409665,197.696,-0.08409662057581668,0.08409662057581668,1915.83889438518
0.25520453348359845,18.810829221488348,0,87.2,250,2.1504175714857072,53,0.13734203703804843,2.2352995657308643,9.714701658757134,188.02576124281615,195.448,-0.08488199424515708,0.08488199424515708,1898.719009800764
0.2535669532112733,9.366992260058721,0,87.2,250,2.070627475302224,54,0.13937536636254563,2.1504175714857072,9.733556937975251,96.20013570775068,198.384,-0.07979009618348343,0.07979009618348343,1930.981959583282
0.30011210297540813,25.178911811275718,0,82.39999999999999,250,1.9985664180276341,55,0.11211524984111544,2.070627475302224,9.745217926996585,250.60217677319966,193.08,-0.07206105727458967,0.07206105727458967,1881.6066773445004
0.28436963878299193,17.96963839369062,0,84.0,250,1.9272508291476136,56,0.12131778773002067,1.9985664180276341,9.764415821435916,179.98856906039106,195.936,-0.07131558888002054,0.07131558888002054,1913.2005783888674
0.2764613751935515,14.063135354535985,0,84.8,250,1.8591900000245114,57,0.12643438326465328,1.9272508291476136,9.780121213103081,141.95409651113292,196.832,-0.06806082912310218,0.06806082912310218,1925.0408186175057
0.3523197462964885,28.303753531996424,0,76.0,250,1.7937354632446205,58,0.12368094645627065,1.8591900000245114,9.787371141831413,282.7241381139114,189.256,-0.06545453677989088,0.06545453677989088,1852.318712818446
0.41987931549082874,22.590269055502638,0,65.60000000000001,250,1.729693369507017,59,0.12042983376915573,1.7937354632446205,9.789879958004741,226.6315376623835,191.088,-0.06404209373760361,0.06404209373760361,1870.7285814152094
0.4361035978322901,25.757137729181014,0,63.2,250,1.6681504522253026,60,0.10319820826829312,1.729693369507017,9.803280090819314,257.98902336923675,189.184,-0.06154291728171435,0.06154291728171435,1854.623740701561
0.47068208156788444,28.95391759330678,0,58.4,250,1.6079108868339995,61,0.10303067472020742,1.6681504522253026,9.808145272659258,290.5804848556741,183.784,-0.06023956539130304,0.06023956539130304,1802.5801707904097
0.4865360752331955,37.1632213888947,0,56.8,250,1.5445773623527954,62,0.10383645295046295,1.6079108868339995,9.815163660800302,371.9681719123869,178.824,-0.0633335244812041,0.0633335244812041,1755.186826478953
0.49180811139352343,34.65533517367852,0,55.2,250,1.481017410877521,63,0.1188514923696502,1.5445773623527954,9.825345516469596,346.9463578560427,181.912,-0.06355995147527449,0.06355995147527449,1787.3482535920173
0.5112002286869027,43.594712339915716,0,53.6,250,1.417819724137857,64,0.13894104074068553,1.481017410877521,9.832829216736977,436.0618989956579,174.416,-0.06319768673966397,0.06319768673966397,1715.0027406663964
0.5364549417053208,37.94337170046963,0,48.8,250,1.358922545133117,65,0.15305446096989414,1.417819724137857,9.835640372133852,380.4999400523883,174.888,-0.0588971790047399,0.0588971790047399,1720.135473401745
0.5122609315605158,44.822575740356555,0,54.400000000000006,250,1.3034038461745932,66,0.1653252870938965,1.358922545133117,9.84844125174865,449.2537707740215,171.552,-0.055518698958523904,0.055518698958523904,1689.5197936199843
0.5599160315959092,43.77225130148094,0,46.400000000000006,250,1.2521311428511739,67,0.16380134066904511,1.3034038461745932,9.849203159381299,438.87630192554303,168.496,-0.051272703323419266,0.051272703323419266,1659.551335543111
0.605336395024218,44.51896566633147,0,40.0,250,1.2068470163259994,68,0.16262993463065947,1.2521311428511739,9.846311094589568,446.89101457108995,161.264,-0.04528412652517444,0.04528412652517444,1587.855512357892
0.6422521117873661,49.778598453552306,0,36.8,250,1.166443217736279,69,0.16822459011132804,1.2068470163259994,9.846281996030207,499.4636871952088,150.944,-0.04040379858972054,0.04040379858972054,1486.2371896087839
0.6912325676331215,54.411969271475556,0,30.4,250,1.1300848515706894,70,0.17336427035534224,1.166443217736279,9.840287117315759,544.6972054791688,143.36,-0.03635836616558952,0.03635836616558952,1410.7035611383874
0.6617826274170993,50.17703060166075,0,32.0,250,1.0979614886822098,71,0.1837716421745461,1.1300848515706894,9.853004099298413,502.5452638922825,153.04,-0.03212336288847961,0.03212336288847961,1507.9037473566295
0.7025188622895002,55.85074624389543,0,29.599999999999998,250,1.065936560209791,72,0.1889667004718378,1.0979614886822098,9.849561734917105,559.5110837174616,140.512,-0.03202492847241878,0.03202492847241878,1383.9816184966721
0.6787927038691018,54.88503417143876,0,32.800000000000004,250,1.033752318241132,73,0.19174434386919265,1.065936560209791,9.858765934006406,550.4767851237335,143.968,-0.0321842419686591,0.0321842419686591,1419.3468139870345
0.7402067677875845,57.36728321961918,0,27.200000000000003,250,1.0046774954601623,74,0.18492789994066447,1.033752318241132,9.84777852509449,575.0765907732292,130.896,-0.029074822780969622,0.029074822780969622,1289.0348178207685
0.719482119834058,57.131726527385815,0,28.000000000000004,250,0.9745005872525828,75,0.18530800251138696,1.0046774954601623,9.856692905324904,572.5547281649596,137.232,-0.030176908207579456,0.030176908207579456,1352.6536807835475
0.7248115039174925,57.812061855637005,0,28.000000000000004,250,0.9425970654212551,76,0.18908819820061962,0.9745005872525828,9.860200509246798,579.7716572964617,135.248,-0.03190352183132772,0.03190352183132772,1333.572398474611
0.791426130870054,53.2511537527592,0,17.599999999999998,250,0.909854745919934,77,0.19077802961593043,0.9425970654212551,9.847254816278259,533.1141141843357,129.568,-0.032742319501321115,0.032742319501321115,1275.8891120355413
0.8078213424218106,58.04639468563057,0,19.2,250,0.8756862809295624,78,0.19149084446866393,0.909854745919934,9.848340333740017,581.4954385574068,121.992,-0.03416846499037163,0.03416846499037163,1201.4187339936122
0.8610050346071836,51.418399197174544,0,11.200000000000001,250,0.8410256173437336,79,0.1894586035013436,0.8756862809295624,9.838144883297801,514.4517277156341,117.832,-0.034660663585828755,0.034660663585828755,1159.2482878887467
0.9131395560598103,50.006179458142974,0,9.6,250,0.8085372738318926,80,0.1817603247648089,0.8410256173437336,9.829785338374286,500.5915392173652,106.496,-0.032488343511841045,0.032488343511841045,1046.8328193955078
0.9197251384569414,52.22730871871535,0,11.200000000000001,250,0.7766873337034508,81,0.18013548828471088,0.8085372738318926,9.83104846488783,523.0644564410964,103.168,-0.03184994012844178,0.03184994012844178,1014.2496080255478
0.877345377539332,55.23407412096269,0,13.600000000000001,250,0.7472738403633572,82,0.1809533900781806,0.7766873337034508,9.847257086640385,553.4244234539319,110.584,-0.029413493340093577,0.029413493340093577,1088.9490776690402
0.9048593745645871,57.186720696329495,0,12.0,250,0.7198833305698682,83,0.178024735554689,0.7472738403633572,9.843606383074519,572.7372605990054,105.824,-0.027390509793489004,0.027390509793489004,1041.689801882478
0.93785819623484,53.04382731289287,0,9.6,250,0.6916958802422658,84,0.17613337715740254,0.7198833305698682,9.837507232770633,531.3820767228673,101.128,-0.028187450327602392,0.028187450327602392,994.8474314356284
1.0185193106435428,47.231668020513524,0,7.199999999999999,250,0.6640588663374802,85,0.16878344207262755,0.6916958802422658,9.816129720222005,473.273586587314,87.744,-0.027637013904785568,0.027637013904785568,861.3064861711598
1.0194153664185006,45.687141998597376,0,3.2,250,0.6387266306712698,86,0.1643032727490033,0.6640588663374802,9.819354157551256,456.66924141643483,91.416,-0.025332235666210456,0.025332235666210456,897.6460796667056
1.01863602044804,45.09242845534048,0,5.6000000000000005,250,0.6145349366395594,87,0.1582720891777247,0.6387266306712698,9.822084885787557,451.65266177648994,89.336,-0.024191694031710398,0.024191694031710398,877.4657753567172
1.0712625001864042,41.964164521648705,0,3.2,250,0.5917378352433937,88,0.1524244113205965,0.6145349366395594,9.80850472306216,419.7962338759295,82.664,-0.022797101396165642,0.022797101396165642,810.8102344272105
1.0496387726597929,44.03671195718409,0,4.8,250,0.5704407769386797,89,0.14985328231197098,0.5917378352433937,9.817982984517188,441.08274083456627,84.8,-0.021297058304714067,0.021297058304714067,832.5649570870578
1.1195647601203043,40.37730055365267,0,1.6,250,0.5501808576230267,90,0.14175532319927073,0.5704407769386797,9.798797562736175,403.52156203380144,76.84,-0.020259919315652963,0.020259919315652963,752.9396047206477
1.116727459706438,38.16062892563486,0,1.6,250,0.5323420359510932,91,0.13469853155153763,0.5501808576230267,9.80212426204694,381.5512796588675,77.28,-0.017838821671933514,0.017838821671933514,757.5081629709875
1.1585096784280091,35.60542520459487,0,0.8,250,0.5156161797387465,92,0.12787788635173952,0.5323420359510932,9.789744116667944,355.7221684632991,72.264,-0.01672585621234668,0.01672585621234668,707.4460688468923
1.162734362937915,41.303013739919756,0,2.4,250,0.4992326245564623,93,0.12158478617239518,0.5156161797387465,9.789427219382935,413.1330278516325,70.584,-0.016383555182284237,0.016383555182284237,690.9769308529252
1.1881875595950095,30.977332615962915,0,0.0,250,0.4854087643076777,94,0.11297371827995527,0.4992326245564623,9.782744531209241,309.2513394941635,69.192,-0.01382386024878457,0.01382386024878457,676.8876596034297
1.181849346478259,35.316476381428544,0,1.6,250,0.47152185487464204,95,0.10728316363385282,0.4854087643076777,9.786869836664804,353.4288319882066,68.864,-0.013886909433035666,0.013886909433035666,673.9630044320851
1.1691559399209015,36.662845279656075,0,1.6,250,0.4588080591081131,96,0.10196205091359117,0.47152185487464204,9.792060491356818,366.7237078386219,70.424,-0.012713795766528924,0.012713795766528924,689.5960680433125
1.26025574375948,25.94880374892068,0,0.0,250,0.4476121721021259,97,0.096057728795632,0.4588080591081131,9.761279709694987,259.11335906480514,61.328,-0.011195887005987226,0.011195887005987226,598.6397620361743
1.1847550760524752,39.6877814950647,0,2.4,250,0.43634304453620165,98,0.09265051145679304,0.4476121721021259,9.788958633622011,397.2631089379673,68.0,-0.011269127565924242,0.011269127565924242,665.6491870862966
1.2584609965663405,25.009919312144934,0,0.0,250,0.4249268351406393,99,0.0857648170517265,0.43634304453620165,9.764422183416206,249.78865893463006,61.544,-0.011416209395562371,0.011416209395562371,600.9415988561672
1.2238166693206454,30.19793264447088,0,0.0,250,0.4150473497640377,100,0.08347687161588901,0.4249268351406393,9.777458868658135,301.6036512603052,65.192,-0.009879485376601604,0.009879485376601604,637.4120985655612
1.2578512506538995,28.347089868273958,0,0.8,250,0.40540392070441095,101,0.07719005601576599,0.4150473497640377,9.767071434692989,283.70961697091815,61.136,-0.00964342905962673,0.00964342905962673,597.1196792313906
1.234322501265431,28.576447924820886,0,0.8,250,0.39551117807271874,102,0.07325512472490335,0.40540392070441095,9.775346162070216,285.85759083589636,63.568,-0.009892742631692208,0.009892742631692208,621.3992048304794
1.291343117813408,27.59881040914626,0,0.0,250,0.386435597306534,103,0.06733431017347241,0.39551117807271874,9.756419550293531,275.7050465719314,58.392,-0.009075580766184754,0.009075580766184754,569.6968503807398
1.2906227339132474,24.85786024580555,0,0.0,250,0.3766431837567902,104,0.06176929937514814,0.386435597306534,9.757788281576826,248.37041818773847,58.472,-0.009792413549743806,0.009792413549743806,570.5573964003602
1.2607891732137855,27.88506008600304,0,0.0,250,0.3678199431336703,105,0.06013858781725793,0.3766431837567902,9.769253323159722,278.5963423077183,61.368,-0.008823240623119899,0.008823240623119899,599.5195379356658
1.2844677224578958,28.178884576931004,0,0.8,250,0.35923508492893147,106,0.056146860994398154,0.3678199431336703,9.76128885663425,281.9782449287223,58.592,-0.00858485820473881,0.00858485820473881,571.9334366879139
1.29750910780449,26.62601915420328,0,0.0,250,0.35165893470965015,107,0.053876607734423335,0.35923508492893147,9.756515758822168,266.0210671350658,57.848,-0.007576150219281319,0.007576150219281319,564.3949236163448
1.3354675539123493,21.940507195596002,0,0.0,250,0.345233607992294,108,0.04959374073695458,0.35165893470965015,9.744021604834279,219.2207169007765,54.512,-0.006425326717356128,0.006425326717356128,531.1661057227263
1.338030348029191,20.41028133074113,0,0.0,250,0.3393544119463281,109,0.046837827364808265,0.345233607992294,9.743723927501383,203.92553406567612,54.304,-0.005879196045965929,0.005879196045965929,529.1231841590351
1.3220013038543161,26.092799313220496,0,0.8,250,0.3338892437028769,110,0.044590456682238315,0.3393544119463281,9.749828338272419,261.3533432422744,55.232,-0.005465168243451168,0.005465168243451168,538.5025187794622
1.319926978485607,22.143656066693232,0,0.0,250,0.3293146953139735,111,0.04154902566042992,0.3338892437028769,9.751463252579551,221.30997945050575,55.864,-0.004574548388903421,0.004574548388903421,544.755743142104
1.3307517112012577,25.924695870925852,0,0.8,250,0.3249672328270755,112,0.04062588240412554,0.3293146953139735,9.747182618831443,259.66702486350476,54.488,-0.0043474624868979905,0.0043474624868979905,531.1044865348877
1.3604359010662543,21.693722594335902,0,0.0,250,0.32129373308129666,113,0.03878570582659416,0.3249672328270755,9.736453673315019,216.7953564585253,52.48,-0.003673499745778852,0.003673499745778852,510.9690887755721
1.3129539111444888,26.328881176381195,0,0.0,250,0.31769060889395223,114,0.03526680771060731,0.32129373308129666,9.755246589115758,263.10635718774876,56.496,-0.003603124187344431,0.003603124187344431,551.1324112986838
1.3373258488860327,23.610432948169333,0,0.0,250,0.31487504728186366,115,0.033551467032987024,0.31769060889395223,9.745839306698327,235.96882313949357,54.384,-0.0028155616120885685,0.0028155616120885685,530.0177248554818
1.339018451892419,22.618101069718474,0,0.0,250,0.3116707702321333,116,0.03225659076659791,0.31487504728186366,9.74620118167232,226.0405543383419,54.248,-0.003204277049730364,0.003204277049730364,528.7119217033601
1.34732429370198,23.149758011694207,0,0.0,250,0.30862977526942886,117,0.03309576759029129,0.3116707702321333,9.742323744557932,231.3691955508887,53.552,-0.0030409949627044353,0.0030409949627044353,521.7209211685664
1.335115329055061,20.352990541932652,0,0.0,250,0.3062436661784678,118,0.032482840488018985,0.30862977526942886,9.747164134197819,203.40665678477907,54.576,-0.0023861090909610416,0.0023861090909610416,531.9612297879802
1.3368764976812306,22.380111170412,0,0.0,250,0.30417713464398666,119,0.03042385272031984,0.3062436661784678,9.747121553662314,223.67755699894047,54.432,-0.002066531534481164,0.002066531534481164,530.5553204089471
1.3134021769339992,24.445041705834743,0,0.0,250,0.30309679345150214,120,0.033306458174748504,0.30417713464398666,9.755204539354542,244.29012516140776,56.456,-0.001080341192484513,0.001080341192484513,550.7398274738
1.3449090411904643,21.273608062573683,0,0.0,250,0.30245446553992633,121,0.031712252999566364,0.30309679345150214,9.743989898055576,212.5879544762409,53.76,-0.0006423279115758129,0.0006423279115758129,523.8368969194678
1.3444804005470012,23.03736095997109,0,0.0,250,0.30224856473334,122,0.032602921191894486,0.30245446553992633,9.74443598578957,230.23334759494946,53.8,-0.00020590080658633436,0.00020590080658633436,524.2506560354789
1.3537748073392064,25.009417746121162,0,0.0,250,0.30217343248696193,123,0.030171967447773878,0.30224856473334,9.740615580235758,249.93663001654994,53.032,-7.513224637806237e-05,7.513224637806237e-05,516.5643254510628
1.3305246010870115,26.462331265404412,0,0.0,250,0.30237375460602206,124,0.02928934605913086,0.30217343248696193,9.749614939319306,264.47158474708783,54.968,0.00020032211906012565,0.00020032211906012565,535.9168339845037
1.3599646773085108,21.462355509123412,0,0.0,250,0.30303121955976986,125,0.0271950896185226,0.30237375460602206,9.738188960858228,214.53311974361733,52.536,0.0006574649537477995,0.0006574649537477995,511.6054952476479
1.365583598298681,21.69719465737449,0,0.0,250,0.30386357398024566,126,0.025996084780264193,0.30303121955976986,9.73610540838236,216.85970451010115,52.088,0.0008323544204758004,0.0008323544204758004,507.13425851182035
1.355979012088457,24.1398273398962,0,0.0,250,0.3047855135125355,127,0.027066679586483254,0.30386357398024566,9.739889229383675,241.27742303062638,52.856,0.0009219395322898616,0.0009219395322898616,514.8115851083036
1.3178512888882425,28.17737645700891,0,0.8,250,0.3062662801403492,128,0.028750671465102684,0.3047855135125355,9.753583057312165,282.17712410434166,55.616,0.0014807666278136566,0.0014807666278136566,542.4552753154733
1.3489651931124191,23.423155722489657,0,0.0,250,0.3069742658264553,129,0.02592384141532659,0.3062662801403492,9.742221004446579,234.09417965333023,53.424,0.0007079856861061384,0.0007079856861061384,520.468414941554
1.3696372409518622,21.887032142344015,0,0.0,250,0.3071893881264455,130,0.02458597527159665,0.3069742658264553,9.734007736537515,218.70888641570454,51.768,0.00021512229999015586,0.00021512229999015586,503.91011250507415
1.3137618232373554,24.755229265753126,0,0.0,250,0.30817719525755655,131,0.025507045174228016,0.3071893881264455,9.755480326815283,247.4327816139915,56.432,0.0009878071311110737,0.0009878071311110737,550.52126580284
1.2948350030299496,27.630621853298923,0,0.0,250,0.30908604136558687,132,0.02357587087858578,0.30817719525755655,9.762286504535393,276.1671352285999,58.144,0.0009088461080303256,0.0009088461080303256,567.618386519706
1.2812171678265873,29.165294443910557,0,0.8,250,0.31013163211006756,133,0.02402586936832317,0.30908604136558687,9.768169968728902,291.99823007342275,58.96,0.0010455907444806845,0.0010455907444806845,575.931301356256
1.3990559391470119,18.00203366289487,0,0.0,250,0.3100270542004494,134,0.021376492026534116,0.31013163211006756,9.722162758870262,179.89290890943445,49.528,-0.00010457790961815316,0.00010457790961815316,481.5192771213263
1.3364196289847348,23.401724380908345,0,0.0,250,0.3099617510984946,135,0.018186378826217927,0.3100270542004494,9.74642919629822,233.8872405551096,54.464,-6.53031019547945e-05,6.53031019547945e-05,530.8295197471862
