Omega,NormDeltaOmega,RewardMean,OmegaBefore,NormDeltaVar,RewardStd,TimestepsStd,ReturnsStd,Wins,Traj,DeltaOmega,ConfortViolation,ITERATIONS,ReturnsMean,TimestepsMean
0.33223406752277473,0.0018191035392406962,9.768197603297418,0.33041496398353404,0.05258071582237535,1.2692346599042004,27.422167966811088,274.01240989336816,0.0,250,0.0018191035392406962,0,281,591.4839012748653,60.552
0.33279088579229527,0.0005568182695205315,9.767591619158551,0.33223406752277473,0.04922313280416056,1.27074745941472,30.534963566377478,305.0909750382006,0.0,250,0.0005568182695205315,0,282,589.9625337971765,60.4
0.3353925673349555,0.002601681542660217,9.781759692623845,0.33279088579229527,0.04729218269555274,1.2303499481441467,33.955830132688554,339.7234149635829,0.8,250,0.002601681542660217,0,283,626.4238907156309,64.04
0.33872753685816537,0.0033349695232098853,9.771862955838104,0.3353925673349555,0.04539378245409894,1.256961703260162,30.549405493397085,305.275303036875,0.0,250,0.0033349695232098853,0,284,603.5884310562079,61.768
0.34002084044960557,0.001293303591440198,9.798579615874367,0.33872753685816537,0.047066212214630455,1.1806478651027585,37.67730436217538,377.23441177393715,1.6,250,0.001293303591440198,0,285,677.5129889600172,69.144
0.3393309701148623,0.00068987033474327,9.782573963693256,0.34002084044960557,0.04906864835986684,1.225087465852873,32.18571111533812,321.976047632039,0.8,250,-0.00068987033474327,0,286,631.9542780545843,64.6
0.33500029041016494,0.00433067970469736,9.791106826654659,0.3393309701148623,0.051952111628468516,1.2021118544305898,38.03882984530413,380.76382184354406,1.6,250,-0.00433067970469736,0,287,652.4010300736531,66.632
0.33003494980687326,0.004965340603291679,9.787749305401565,0.33500029041016494,0.05347138403331839,1.213425363862317,35.88055740927111,359.31473850976175,1.6,250,-0.004965340603291679,0,288,639.7272946010462,65.36
0.32898243368699853,0.0010525161198747246,9.769682099704402,0.33003494980687326,0.05267655442034089,1.264708106651087,31.019122876058248,310.4173834239604,0.8,250,-0.0010525161198747246,0,289,591.1048457605152,60.504
0.32916724121588503,0.0001848075288864992,9.810793431748237,0.32898243368699853,0.05404290849669404,1.1467111125004719,44.52155181482335,446.4115676241402,4.0,250,0.0001848075288864992,0,290,702.7667551029897,71.632
0.3325662094207575,0.0033989682048724545,9.785836381935788,0.32916724121588503,0.05544241362092188,1.2188450485912898,36.17759218079611,362.1813397984638,1.6,250,0.0033989682048724545,0,291,633.8090507852171,64.768
0.3348612917189778,0.002295082298220341,9.785050671635512,0.3325662094207575,0.056119446868967846,1.2204345318282124,33.15428177475724,331.27703411959504,0.0,250,0.002295082298220341,0,292,642.2907260861549,65.64
0.33621275607974155,0.0013514643607637211,9.771999785184855,0.3348612917189778,0.05542622292393145,1.256648178088672,33.776204641729656,337.4768388012727,0.0,250,0.0013514643607637211,0,293,603.909586724424,61.8
0.338746822355659,0.002534066275917457,9.768317433485235,0.33621275607974155,0.05024595625582938,1.2664534838839567,29.586587231379017,295.59760741938527,0.0,250,0.002534066275917457,0,294,594.069993034838,60.816
0.34711806589994354,0.008371243544284535,9.784314087641432,0.338746822355659,0.05138745837285002,1.221296711023347,35.355098302790786,354.5607332994419,2.4,250,0.008371243544284535,0,295,625.8830035582472,63.968
0.3565609895200869,0.009442923620143373,9.806318565219229,0.34711806589994354,0.05839478641135296,1.1543498846073141,39.8303168955508,398.96279722226404,2.4,250,0.009442923620143373,0,296,704.2505740797841,71.816
0.3621573031338065,0.005596313613719595,9.806695443638855,0.3565609895200869,0.06339430265340908,1.1491428208229715,39.39595431005575,394.61392450748747,2.4,250,0.005596313613719595,0,297,710.7108321913951,72.472
0.36805557111990966,0.005898267986103156,9.803662626852438,0.3621573031338065,0.06566808402560265,1.1571355718588336,38.91298682959199,389.0386439865963,0.8,250,0.005898267986103156,0,298,711.9027653115165,72.616
0.3787772860609104,0.010721714941000715,9.809039649237304,0.36805557111990966,0.0675949161557778,1.14128210009529,42.847902912511366,428.7329855049444,1.6,250,0.010721714941000715,0,299,726.8106018498872,74.096
0.3870839901157959,0.008306704054885539,9.797798105518206,0.3787772860609104,0.07193229456261176,1.1692057360266284,37.54129544914507,375.373385188911,0.8,250,0.008306704054885539,0,300,696.1923421857016,71.056
0.3931607007627531,0.006076710646957195,9.832814007650828,0.3870839901157959,0.07722994110717094,1.0562108882933763,46.41467767851027,465.39280311564454,5.6000000000000005,250,0.006076710646957195,0,301,818.7194255330386,83.264
0.3992560867757771,0.006095386013024007,9.81873408351537,0.3931607007627531,0.07717696726766236,1.1021674799440695,42.644859760585454,426.54228270213457,1.6,250,0.006095386013024007,0,302,781.0213839391465,79.544
0.4019318385318763,0.0026757517560991873,9.830345093180036,0.3992560867757771,0.08039396397394732,1.0647959467460875,47.46351794799876,475.73124732847856,4.8,250,0.0026757517560991873,0,303,811.9078619359256,82.592
0.40305815032075454,0.0011263117888782315,9.825299366418541,0.4019318385318763,0.09185276078680187,1.0770503372042026,48.21675990773333,483.4653279214385,5.6000000000000005,250,0.0011263117888782315,0,304,785.945346918552,79.992
0.40221564057479625,0.0008425097459582864,9.820388180702402,0.40305815032075454,0.093078056370991,1.0936893541660446,48.22838997934723,483.6507630617567,5.6000000000000005,250,-0.0008425097459582864,0,305,761.2764917680503,77.52
0.40212993342434955,8.570715044670107e-05,9.84118677119053,0.40221564057479625,0.09950318908427003,1.0250017580610917,53.12387696695338,532.9402969492694,8.0,250,-8.570715044670107e-05,0,306,848.9401356299799,86.264
0.4027667830879877,0.0006368496636381393,9.802806777169385,0.40212993342434955,0.09187301947003321,1.1490456098328887,37.916283362165125,379.1361896672329,0.8,250,0.0006368496636381393,0,307,721.6434237081016,73.616
0.4044561970364185,0.0016894139484308068,9.829370665154222,0.4027667830879877,0.09439569462068832,1.0653833411464226,46.15445373959051,462.7372721024722,4.8,250,0.0016894139484308068,0,308,810.7264924619202,82.48
0.41096213229921463,0.006505935262796136,9.811222603868147,0.4044561970364185,0.09313166499637361,1.1223161755571163,42.2914958827422,422.9974323507643,1.6,250,0.006505935262796136,0,309,751.775120798793,76.624
0.4209736038788423,0.010011471579627673,9.834518303694756,0.41096213229921463,0.09556910330415973,1.0460246042282413,52.0652734939518,522.2490851591957,7.199999999999999,250,0.010011471579627673,0,310,820.8282356995791,83.464
0.4257658370543307,0.004792233175488381,9.817023638559442,0.4209736038788423,0.0916493192956183,1.0993554521316224,43.33408376786107,433.42573988783874,1.6,250,0.004792233175488381,0,311,784.655065382779,79.928
0.42526633827102295,0.0004994987833077391,9.848436983385321,0.4257658370543307,0.09891413684370934,0.9937870728840863,52.87671759858019,530.3247252203979,8.0,250,-0.0004994987833077391,0,312,904.6380275458421,91.856
0.42757629393828306,0.0023099556672601107,9.838168576922884,0.42526633827102295,0.09814006330853706,1.0256320215585153,49.139998534798515,492.145507204213,4.8,250,0.0023099556672601107,0,313,876.698878226752,89.112
0.4328177359997727,0.005241442061489632,9.832125577319895,0.42757629393828306,0.0990005135987463,1.0464862147599523,48.38796147803708,485.24632283412916,6.4,250,0.005241442061489632,0,314,826.6064615364382,84.072
0.441254214334778,0.008436478335005326,9.854212213160007,0.4328177359997727,0.1043462145034714,0.9687539878386031,52.77305615558,529.2964376180746,8.799999999999999,250,0.008436478335005326,0,315,944.9007006954868,95.888
0.4484631250190287,0.007208910684250669,9.851652388961227,0.441254214334778,0.10759259809325145,0.9752074703713892,52.49394692724105,526.1213569950942,7.199999999999999,250,0.007208910684250669,0,316,948.2806523518519,96.256
0.4591782735936584,0.01071514857462974,9.845971500955018,0.4484631250190287,0.11858285861273332,0.9931050086554387,54.812860388781026,550.0362970451838,9.6,250,0.01071514857462974,0,317,889.5244492822802,90.344
0.4700173926248091,0.010839119031150701,9.865737345373482,0.4591782735936584,0.1314349058386829,0.9188882434597729,58.12905586709628,583.8855452061808,14.399999999999999,250,0.010839119031150701,0,318,988.4679561076597,100.192
0.48520581703955173,0.015188424414742607,9.865753152695458,0.4700173926248091,0.14379269759484256,0.9136015177417971,56.917515616899514,571.5712033245688,13.600000000000001,250,0.015188424414742607,0,319,1009.3060105333561,102.304
0.49951683216906584,0.014311015129514104,9.87042125203335,0.48520581703955173,0.14555987057721403,0.8881237296335075,57.045609822316734,573.4728169064326,16.8,250,0.014311015129514104,0,320,1029.682345012119,104.32
0.5171085625214228,0.01759173035235695,9.88426157059986,0.49951683216906584,0.14968349070975115,0.8304559184026538,62.90680141288381,632.7174797074323,23.200000000000003,250,0.01759173035235695,0,321,1090.668958746271,110.344
0.5461334592311964,0.029024896709773595,9.904775620885346,0.5171085625214228,0.16326600074697037,0.7304836002381057,62.48199433436804,628.820315661458,31.2,250,0.029024896709773595,0,322,1269.0790907527978,128.128
0.5832931859017545,0.03715972667055811,9.909467862943481,0.5461334592311964,0.18153035743979667,0.6915108296161392,61.29890256766429,616.6166295517002,33.6,250,0.03715972667055811,0,323,1368.6164254868502,138.112
0.6234544325715872,0.04016124666983267,9.921382664799987,0.5832931859017545,0.18400222450770376,0.6175941273576522,60.40402847492873,608.4475679628441,44.0,250,0.04016124666983267,0,324,1451.6173404522153,146.312
0.6691486302035998,0.045694197632012656,9.939436165508774,0.6234544325715872,0.19068554027669835,0.4791814362067665,52.81879423084174,532.5809903212729,61.6,250,0.045694197632012656,0,325,1661.6351804050948,167.176
0.7053729636690235,0.03622433346542364,9.949459341022765,0.6691486302035998,0.17480081632600153,0.3831018619857157,45.61170656750304,459.92006179430786,73.6,250,0.03622433346542364,0,326,1792.5741905533896,180.168
0.7460937720079595,0.04072080833893599,9.953161173841925,0.7053729636690235,0.1788079502482428,0.31542076883821163,38.24293377867341,386.2259174766697,81.6,250,0.04072080833893599,0,327,1846.2715851029814,185.496
0.7721159655230755,0.026022193515116032,9.956580786832781,0.7460937720079595,0.17160632137031145,0.24342169001244282,34.69685864743378,350.0623713375879,88.8,250,0.026022193515116032,0,328,1891.7503494982284,190.0
0.7722614868869194,0.00014552136384393677,9.954461178639539,0.7721159655230755,0.1836698483449871,0.2411076840480943,27.703395892922583,279.5787493448316,88.8,250,0.00014552136384393677,0,329,1929.3338477992006,193.816
0.7721064119275193,0.0001550749594001477,9.949761967486081,0.7722614868869194,0.1691765361730409,0.2892289741081788,30.708918834761995,309.74243949428836,84.0,250,-0.0001550749594001477,0,330,1909.8767091828884,191.952
0.7595274838267206,0.012578928100798636,9.951937225186754,0.7721064119275193,0.17751028192671287,0.2779282140709276,16.600580230823258,168.50717894554708,84.8,250,-0.012578928100798636,0,331,1959.0985544013638,196.856
0.7426986554664545,0.016828828360266113,9.944441077708627,0.7595274838267206,0.17974894327469082,0.3396903765217596,36.564705167688686,368.66104598110354,78.4,250,-0.016828828360266113,0,332,1866.1340348784902,187.656
0.7072773481362887,0.0354213073301658,9.941425020138261,0.7426986554664545,0.19848680021667925,0.3964183075663291,31.06999169616883,313.9585429846112,70.39999999999999,250,-0.0354213073301658,0,333,1871.9305655919543,188.296
0.659141518483108,0.04813582965318075,9.93868546049339,0.7072773481362887,0.17004182618562058,0.4366172332768807,35.974301939023086,363.0766253246228,64.8,250,-0.04813582965318075,0,334,1833.0911463334007,184.44
0.5929944543026747,0.06614706418043326,9.925791726402647,0.659141518483108,0.19115823390098888,0.5460669598217488,49.70551615263642,500.37986070714214,49.6,250,-0.06614706418043326,0,335,1673.5678914052976,168.608
0.524667634276731,0.0683268200259437,9.917863997199236,0.5929944543026747,0.1985628074270922,0.6308608457133573,58.12886979806162,584.6478211189828,39.2,250,-0.0683268200259437,0,336,1508.864157077903,152.136
0.4623122067965022,0.06235542748022882,9.891415816849133,0.524667634276731,0.20670321676203618,0.7861499789255214,63.13523263598543,634.0983645395303,23.200000000000003,250,-0.06235542748022882,0,337,1219.413741901161,123.28
0.3922435820310446,0.07006862476545761,9.884681324112572,0.4623122067965022,0.20761457958635765,0.8413933388329721,63.26159833579926,635.2914556031448,18.4,250,-0.07006862476545761,0,338,1129.0678395654345,114.224
0.32160042835227765,0.07064315367876695,9.847852910397952,0.3922435820310446,0.1973447712048947,1.0046198011268834,53.03288398720176,532.278787730943,8.799999999999999,250,-0.07064315367876695,0,339,877.4043029048158,89.096
0.26002606961072594,0.061574358741551705,9.817312816543646,0.32160042835227765,0.1847209171991246,1.126779904252949,43.92433785499788,439.5519279677374,1.6,250,-0.061574358741551705,0,340,747.2153130927701,76.112
0.20753880158300053,0.05248726802772541,9.771399087337937,0.26002606961072594,0.16827684002030568,1.2757744474878796,30.870468995465554,309.0218991339625,0.8,250,-0.05248726802772541,0,341,581.2809889075592,59.488
0.1619421611116701,0.04559664047133044,9.752145640391193,0.20753880158300053,0.15480140703004433,1.3392102010292681,26.52184729614436,265.1318068593898,0.0,250,-0.04559664047133044,0,342,529.5024996906802,54.296
0.12219862235377965,0.03974353875789044,9.738226236450059,0.1619421611116701,0.13930524889307452,1.385159158313658,23.829374813452407,238.25509832151778,0.0,250,-0.03974353875789044,0,343,493.3774940435058,50.664
0.09128329410521124,0.030915328248568408,9.718864677017509,0.12219862235377965,0.1285690711624255,1.4394111402700454,20.127195532413353,201.26821337031734,0.0,250,-0.030915328248568408,0,344,454.8428668844194,46.8
0.06645905179376306,0.024824242311448183,9.700055121452785,0.09128329410521124,0.1149622076501746,1.490626780122884,15.55714318247409,155.58771208866898,0.0,250,-0.024824242311448183,0,345,422.30159976756846,43.536
0.04716953067875857,0.01928952111500449,9.69086792061258,0.06645905179376306,0.10440232664882304,1.5164665958380052,13.867362546641665,138.71308115987574,0.0,250,-0.01928952111500449,0,346,407.17150655245814,42.016
0.03290732692276993,0.01426220375598864,9.706639014916725,0.04716953067875857,0.09530814292340485,1.4809549404935947,16.810499576157753,168.1187944460315,0.0,250,-0.01426220375598864,0,347,428.5675257866032,44.152
0.020549086595291526,0.012358240327478405,9.681598562870397,0.03290732692276993,0.08623186546713933,1.5414812550500316,16.733097262611007,167.33720876104962,0.0,250,-0.012358240327478405,0,348,393.227807229544,40.616
0.01269051669426418,0.007858569901027346,9.673865979137918,0.020549086595291526,0.07789833701988731,1.5617913764792977,13.820897800070732,138.23527513600058,0.0,250,-0.007858569901027346,0,349,382.38857442336365,39.528
0.007451552850996849,0.005238963843267331,9.672883080851772,0.01269051669426418,0.07065207734680105,1.5634473371806958,13.428566565348664,134.31981574753465,0.0,250,-0.005238963843267331,0,350,381.4985087087939,39.44
0.005000206237519815,0.002451346613477034,9.658980614540159,0.007451552850996849,0.06378853386148987,1.5958655960059298,9.727144699242425,97.31645128804674,0.0,250,-0.002451346613477034,0,351,364.95492353978534,37.784
0.004003038186237941,0.0009971680512818734,9.673341846919485,0.005000206237519815,0.058752809416383264,1.5638521049762286,11.215178286590008,112.20269942051723,0.0,250,-0.0009971680512818734,0,352,381.36182897295384,39.424
0.005356613604793978,0.0013535754185560363,9.679060477610873,0.004003038186237941,0.054654270820393064,1.5520356013859453,12.552165709549888,125.5631198859205,0.0,250,0.0013535754185560363,0,353,387.70444649118116,40.056
0.009699005963020521,0.0043423923582265435,9.663856850635195,0.005356613604793978,0.0497188193260644,1.5853448484136254,11.347187140432645,113.5078537819246,0.0,250,0.0043423923582265435,0,354,370.2416836615356,38.312
0.014580257785663887,0.004881251822643366,9.652296994734499,0.009699005963020521,0.0442674712329413,1.6105841929953173,12.653375201897713,126.56386527215159,0.0,250,0.004881251822643366,0,355,357.7527358128395,37.064
0.02137654201430735,0.0067962842286434615,9.68465337602553,0.014580257785663887,0.03991644102456525,1.5364062772843736,13.533025677948004,135.3641002171251,0.0,250,0.0067962842286434615,0,356,396.1410616929482,40.904
0.030998446748603407,0.009621904734296059,9.671256184225388,0.02137654201430735,0.03537262267894177,1.5664201803303197,12.85774474781639,128.59931979191637,0.0,250,0.009621904734296059,0,357,379.88694291637324,39.28
0.04360792411232205,0.01260947736371864,9.684003121159849,0.030998446748603407,0.03290949749713298,1.5370562513905326,11.88029898613667,118.82691484835203,0.0,250,0.01260947736371864,0,358,395.72710354307617,40.864
0.0561789568806672,0.012571032768345154,9.689888225648431,0.04360792411232205,0.02941456627027537,1.5217876079292065,13.653776034489507,136.56802638929204,0.0,250,0.012571032768345154,0,359,404.2621367740525,41.72
0.06899300057605492,0.012814043695387724,9.683635339896728,0.0561789568806672,0.02792826652625212,1.532939692045772,12.39974193279844,124.04131088310919,0.0,250,0.012814043695387724,0,360,397.80373976295766,41.08
0.08148715070787416,0.012494150131819232,9.70776854214411,0.06899300057605492,0.02469498095731359,1.4752462233924288,18.09646330087733,180.97510382172004,0.0,250,0.012494150131819232,0,361,431.9568690512443,44.496
0.09556137065002399,0.01407421994214983,9.693008448039528,0.08148715070787416,0.022376914385610538,1.5093239011558597,12.429168274667457,124.29404459126005,0.0,250,0.01407421994214983,0,362,411.2161903996289,42.424
0.1119072960117572,0.01634592536173321,9.695600413616203,0.09556137065002399,0.0207872498029146,1.5006619413413664,16.3585701086617,163.57974407109944,0.0,250,0.01634592536173321,0,363,416.2127345557164,42.928
0.13028244986388599,0.01837515385212879,9.70294135872912,0.1119072960117572,0.01838091822215942,1.482138628437479,13.973607121999674,139.76212130992533,0.0,250,0.01837515385212879,0,364,427.3951609693003,44.048
0.14911506768621588,0.018832617822329895,9.714922763835556,0.13028244986388599,0.01696077951071291,1.4482123116156014,19.29323031532045,192.9351863513424,0.0,250,0.018832617822329895,0,365,448.9071510713134,46.208
0.16571725984839603,0.016602192162180146,9.717053842221679,0.14911506768621588,0.014475026615374226,1.441561282292834,18.4079356800267,184.04992843457666,0.0,250,0.016602192162180146,0,366,453.28112763195685,46.648
0.1828670135228772,0.017149753674481183,9.735407486712031,0.16571725984839603,0.01596039649930042,1.3917635156473458,17.91121927731331,179.11794889560068,0.0,250,0.017149753674481183,0,367,488.40592279336926,50.168
0.199189264124341,0.016322250601463778,9.735872317283835,0.1828670135228772,0.013223330812735485,1.3884142209337493,18.0124827827815,180.09397303216977,0.0,250,0.016322250601463778,0,368,490.7658517696436,50.408
0.21445592577024625,0.01526666164590526,9.73710791387631,0.199189264124341,0.009522031946167228,1.381950339642436,20.382037582145706,203.76545198546256,0.0,250,0.01526666164590526,0,369,495.5019475213377,50.888
0.23055612235972514,0.016100196589478893,9.73787364180718,0.21445592577024625,0.010570127277417485,1.3755958236932024,19.837096561745117,198.33587487140662,0.0,250,0.016100196589478893,0,370,500.13719024321676,51.36
0.24575597643047575,0.015199854070750612,9.738371998211962,0.23055612235972514,0.011040293773258148,1.3730112906532308,21.523737965325633,215.16933815974122,0.0,250,0.015199854070750612,0,371,502.03255325182306,51.552
0.26095418110650814,0.01519820467603239,9.742220976897647,0.24575597643047575,0.013144134446297341,1.3576497212726628,20.75944353782153,207.53994323551325,0.0,250,0.01519820467603239,0,372,513.9216409733045,52.752
0.2756104413428694,0.01465626023636124,9.750488374848624,0.26095418110650814,0.017287342130871238,1.3338747567048979,23.23653123854763,232.255123382522,0.0,250,0.01465626023636124,0,373,533.3907160577191,54.704
0.29124571741491817,0.015635276072048787,9.755513493240134,0.2756104413428694,0.020640572240405775,1.3159809646030292,25.301509836371423,252.8965574656122,0.0,250,0.015635276072048787,0,374,548.6500788598252,56.24
0.3067940664045094,0.015548348989591232,9.779214085956799,0.29124571741491817,0.02264488533098558,1.2488445019545051,25.056178798851196,250.44419624127954,0.0,250,0.015548348989591232,0,375,612.6482040570214,62.648
0.32341075288502075,0.016616686480511345,9.767432329939265,0.3067940664045094,0.026492037163277738,1.2769483417929668,21.719073276730754,217.03437518448504,0.0,250,0.016616686480511345,0,376,584.248732247647,59.816
0.3436117928696531,0.020201039984632352,9.781470541534985,0.32341075288502075,0.03446779368494035,1.2328420149103305,28.68868041580163,286.6729122452512,0.0,250,0.020201039984632352,0,377,628.9094299385333,64.296
0.362784258350602,0.01917246548094892,9.797483154583686,0.3436117928696531,0.04756471308436069,1.1821309941469418,29.609620058352657,295.9003981777259,0.0,250,0.01917246548094892,0,378,686.6076194732248,70.08
0.3797258420916973,0.01694158374109528,9.79436979251708,0.362784258350602,0.056638544940493245,1.1858550754737025,33.51079969203958,335.23698022163506,0.8,250,0.01694158374109528,0,379,676.2816454337193,69.048
0.39627610308963374,0.01655026099793644,9.816323979093351,0.3797258420916973,0.0738364602184032,1.1148797901922591,39.95077290866849,400.12955806149824,2.4,250,0.01655026099793644,0,380,756.7207829003481,77.088
0.40594409546648397,0.009667992376850232,9.823129453706956,0.39627610308963374,0.09052833075555092,1.0858592407000114,41.28727532787796,413.63018009084016,3.2,250,0.009667992376850232,0,381,792.3729142538178,80.664
0.41705640637999275,0.011112310913508783,9.838873316299171,0.40594409546648397,0.10080387137568034,1.028315584463089,49.84965171392875,499.79710941427345,6.4,250,0.011112310913508783,0,382,857.6349092351661,87.168
0.42433289449823003,0.007276488118237279,9.870075899698406,0.41705640637999275,0.11948409210988556,0.9144336682080875,54.16055302524153,544.1228954565279,12.8,250,0.007276488118237279,0,383,1017.960147991295,103.136
0.42334412939697047,0.0009887651012595589,9.875081477196428,0.42433289449823003,0.1427600820540271,0.8920631081990815,61.89741190066027,621.8319578804566,16.8,250,-0.0009887651012595589,0,384,1021.8734312602862,103.48
0.4121808898276797,0.011163239569290773,9.888281068488041,0.42334412939697047,0.1489888078108541,0.8360192874098671,61.079963850676926,613.9384772844426,20.0,250,-0.011163239569290773,0,385,1122.2803481491185,113.496
0.40700432594061026,0.005176563887069441,9.87721555402678,0.4121808898276797,0.15080423624744976,0.8859541256092226,63.07603031263144,634.1580136648544,19.2,250,-0.005176563887069441,0,386,1006.6858092664091,101.92
0.3991772525047568,0.007827073435853482,9.855085954849953,0.40700432594061026,0.15440227868210546,0.971604251065813,55.06332412777129,552.2116393416948,8.799999999999999,250,-0.007827073435853482,0,387,939.6233152792137,95.344
0.38610678684181693,0.013070465662939845,9.858359021094834,0.3991772525047568,0.1290737471340938,0.9655288919693696,57.33043254677223,575.0552780398247,9.6,250,-0.013070465662939845,0,388,943.9575929878725,95.752
0.3726961699781668,0.013410616863650138,9.826608275891482,0.38610678684181693,0.11913377984257933,1.0768574957268826,49.457379469599886,495.57008019535914,4.8,250,-0.013410616863650138,0,389,793.0465942975462,80.704
0.3662036352634313,0.006492534714735487,9.819491058931565,0.3726961699781668,0.11487830781298104,1.104127541214788,40.35057095011172,404.0933188043307,2.4,250,-0.006492534714735487,0,390,772.1262209459069,78.632
0.36244637140586905,0.003757263857562254,9.808520052712511,0.3662036352634313,0.10995026544960879,1.1424981721797145,35.86520899144462,358.694840197022,0.8,250,-0.003757263857562254,0,391,731.0093824885581,74.528
0.35550134174099723,0.006945029664871816,9.794072633637034,0.36244637140586905,0.10426937495784327,1.1848818442545046,34.613998555497744,346.19187937642783,0.8,250,-0.006945029664871816,0,392,677.2797107612681,69.152
0.34588571647434085,0.00961562526665638,9.800370138935689,0.35550134174099723,0.09574769470232934,1.1669560968417534,34.9490106297732,349.88770556744964,1.6,250,-0.00961562526665638,0,393,693.7093999144237,70.784
0.33869657664232966,0.007189139832011193,9.805130018592982,0.34588571647434085,0.09384958987502325,1.1566307484583296,36.407343435081884,364.11915480249166,0.8,250,-0.007189139832011193,0,394,712.7152907914866,72.688
0.3330918348298391,0.0056047418124905435,9.823165796512368,0.33869657664232966,0.09419904440608012,1.0998176907463193,45.164769278719895,453.1787126000487,5.6000000000000005,250,-0.0056047418124905435,0,395,753.4761092556847,76.704
0.32642176455286276,0.006670070276976359,9.813684393818734,0.3330918348298391,0.10003807820211834,1.1329158254769025,44.60995404615432,447.56367202089456,4.8,250,-0.006670070276976359,0,396,714.4362238700036,72.8
0.3189700391753502,0.007451725377512541,9.804023625890716,0.32642176455286276,0.09661776589607593,1.1650310899996745,40.701135119305945,407.0538906762095,0.8,250,-0.007451725377512541,0,397,702.360252558811,71.64
0.3083841136792104,0.010585925496139792,9.795556937585658,0.3189700391753502,0.09575496908863161,1.1907462016007584,39.37552539332015,394.54381011880594,2.4,250,-0.010585925496139792,0,398,660.2205375932732,67.4
0.3011667015388812,0.007217412140329227,9.820641247987073,0.3083841136792104,0.09741295376117938,1.1164309457942287,48.26735542786656,483.7049085161009,4.0,250,-0.007217412140329227,0,399,743.2261296476617,75.68
0.29706423330493237,0.0041024682339488305,9.787827001467805,0.3011667015388812,0.09077680670719089,1.219102376687457,35.558264074614215,355.3725529225881,0.0,250,-0.0041024682339488305,0,400,644.1956219286051,65.816
0.28933942559573483,0.007724807709197534,9.786973519347873,0.29706423330493237,0.08277980016623411,1.2220759897897941,34.79250494000109,348.11865893499686,0.8,250,-0.007724807709197534,0,401,635.7617998168378,64.96
0.28213129471785825,0.007208130877876584,9.81109483207086,0.28933942559573483,0.08444882028929351,1.1524205803784262,41.07059288590804,411.7540661182961,3.2,250,-0.007208130877876584,0,402,701.6895023897079,71.52
0.2715294248210955,0.010601869896762761,9.799454405406962,0.28213129471785825,0.08365542552850377,1.1882451208578189,38.20290585806268,382.93857966429925,2.4,250,-0.010601869896762761,0,403,663.6974479694028,67.728
0.260480151687016,0.011049273134079496,9.801409227196002,0.2715294248210955,0.08114664773657175,1.1865293779328465,40.65588351026207,406.66681531671014,0.8,250,-0.011049273134079496,0,404,676.8461155932471,69.056
0.2511468831346152,0.009333268552400797,9.803653808866724,0.260480151687016,0.07794579022759378,1.1811727629972824,39.71159709706976,397.88307181503393,2.4,250,-0.009333268552400797,0,405,672.3737928273154,68.584
0.24051199095722325,0.010634892177391941,9.762682572187682,0.2511468831346152,0.07292406909612732,1.300927212960619,27.074680718339042,270.62311786607313,0.0,250,-0.010634892177391941,0,406,562.4086176185881,57.608
0.22921041239585185,0.0113015785613714,9.790128672215742,0.24051199095722325,0.07351634078033496,1.2262524014877094,37.16716830752647,371.87715263201454,0.8,250,-0.0113015785613714,0,407,632.0507070782483,64.56
0.2196556469799672,0.009554765415884653,9.756903261326082,0.22921041239585185,0.068645716861171,1.3224209977523194,27.22904801861424,272.1843468216568,0.0,250,-0.009554765415884653,0,408,543.5765944949987,55.712
0.2132919120245848,0.006363734955382394,9.763426954839675,0.2196556469799672,0.06665254526645863,1.3061482407869058,26.79056550354994,267.80871574907593,0.0,250,-0.006363734955382394,0,409,558.0774847386357,57.16
0.20909928581211282,0.004192626212471989,9.733136980707867,0.2132919120245848,0.06665290954220486,1.3870337886085427,20.405332636347783,203.97390431718512,0.0,250,-0.004192626212471989,0,410,491.3287547861331,50.48
0.20576157453371524,0.003337711278397576,9.734662534380263,0.20909928581211282,0.06359945706586659,1.3841557884743476,20.606027855945452,206.77284798320017,0.8,250,-0.003337711278397576,0,411,489.6145868291897,50.296
0.20682579177023358,0.0010642172365183389,9.763767952663633,0.20576157453371524,0.06157730465358383,1.3066793842484585,30.932686659907187,309.70871203527616,0.8,250,0.0010642172365183389,0,412,553.2541472697321,56.664
0.20919452194754262,0.002368730177309042,9.759972495322913,0.20682579177023358,0.06132190815622907,1.3192082062360453,26.638166903899375,266.3106561288047,0.0,250,0.002368730177309042,0,413,546.6365395180459,56.008
0.21339235333630277,0.004197831388760148,9.763627103980186,0.20919452194754262,0.058874496831201155,1.3076560880018882,25.628089589354882,256.20509842547426,0.0,250,0.004197831388760148,0,414,556.8391809941979,57.032
0.2223958701297932,0.00900351679349043,9.748035285808596,0.21339235333630277,0.057139556930774583,1.3480597257469862,25.571063646238887,255.6265417248808,0.0,250,0.00900351679349043,0,415,522.0267856256219,53.552
0.231552321616278,0.009156451486484807,9.767382103623618,0.2223958701297932,0.04953195409916552,1.2947644523669553,28.400040563351315,284.33941492155225,0.8,250,0.009156451486484807,0,416,563.9295731348133,57.736
0.24216507731401155,0.010612755697733539,9.772064734669776,0.231552321616278,0.04972984553309878,1.2794006111859406,30.117034648185403,301.5820830830603,0.8,250,0.010612755697733539,0,417,578.1935262209414,59.168
