Primal,DeltaOmega,LossReg,Epsilon,DualReg,Omega,Wins,Eta,TimestepsStd,DualBefore,DualAfter,OmegaBefore,TimestepsMean,NormDeltaOmega,WeightMedian,WeightMin,ConfortViolation,WeightMax,WeightMean,RewardMean,NormDeltaVar,ReturnsMean,ITERATIONS,RewardStd,ReturnsStd,Traj
6.894955416711442,-0.029262497346954852,0.0,0.001,0.0001,7.533588663063799,0.0,13.273853920752355,16.03136428700305,7.020844865191139,6.877337665091384,7.562851160410754,27.20806100217865,0.029262497346954852,0.9724740269847888,0.5710064674285853,0,1.0,0.5710064674285853,6.789274072264255,0.01645327843962694,184.71964063623062,14,1.3324893439950554,113.18598621123971,1839
6.916306676616828,-0.029246298117040048,0.0,0.001,0.0001,7.504342364946759,0.0,13.301111789756462,16.31156568261169,7.042676703590488,6.898616480831089,7.533588663063799,27.22222222222222,0.029246298117040048,0.9736812051341698,0.5713537289577957,0,1.0,0.5713537289577957,6.810242002350731,0.027884835443232656,185.385884071812,15,1.3364090738862124,115.59139907231665,1839
6.938961266477202,-0.028965997713337188,0.0,0.001,0.0001,7.475376367233422,0.0,13.295317956193035,16.457629830829205,7.064768628620459,6.92128647670412,7.504342364946759,27.401535929786068,0.028965997713337188,0.9738583229755334,0.5704043758834266,0,1.0,0.5704043758834266,6.832939172107787,0.6955822916545392,187.23148627141848,16,1.336450664845231,116.95746088687663,1826
6.967097786284093,-0.027329693239646957,0.0,0.001,0.0001,7.448046673993775,0.0,13.139214567159396,17.76491792506505,7.0880309589446275,6.949835675348351,7.475376367233422,28.379545454545454,0.027329693239646957,0.9756756244780791,0.5669049641745609,0,1.0,0.5669049641745609,6.8630551901776204,0.11871771700051138,194.77445266330207,17,1.3187136373240793,126.63154909962627,1763
6.988687612891294,-0.02706746282144845,0.0,0.001,0.0001,7.420979211172327,0.0,13.072808272315498,17.88870564600916,7.107526330535172,6.971599580946049,7.448046673993775,28.853841709994224,0.02706746282144845,0.9723577160546043,0.5626085423161953,0,1.0,0.5626085423161953,6.885469771736574,0.09611881869375478,198.67084390069255,18,1.3114588824559366,127.71356930801109,1734
7.008865354199726,-0.027550030103712153,0.0,0.001,0.0001,7.393429181068615,0.0,13.082682551983828,17.718089623223594,7.127638683060015,6.99175020246444,7.420979211172327,28.875578703703702,0.027550030103712153,0.975129916328397,0.5635409299889652,0,1.0,0.5635409299889652,6.905489054960377,0.3872154855037168,199.38630781519734,19,1.3133042413944043,126.87119048916077,1731
7.033606783468543,-0.027021263220572855,0.0,0.001,0.0001,7.366407917848042,0.0,13.02470583389561,17.79096578286711,7.150357870689614,7.016644338204523,7.393429181068615,29.40871613663133,0.027021263220572855,0.9740824794179203,0.5606296839413792,0,1.0,0.5606296839413792,6.930940107087671,0.12050396562347558,203.83062037832417,20,1.3072087609781848,127.83212705462783,1701
7.048786118140526,-0.026845612482589765,0.0,0.001,0.0001,7.339562305365452,0.0,13.059272340436358,17.55150497954861,7.166316180629994,7.0317334123249156,7.366407917848042,29.332941867293012,0.026845612482589765,0.971323672682744,0.559136735972978,0,1.0,0.559136735972978,6.9456567799223246,0.34340710970002924,203.73599128789263,21,1.311768665273461,126.26382391280191,1706
7.078081581889672,-0.027051074417193455,0.0,0.001,0.0001,7.3125112309482585,0.0,12.91512661474293,18.087259161777595,7.19125410364946,7.061403329393076,7.339562305365452,30.21212121212121,0.027051074417193455,0.9726672853607705,0.5554802121007041,0,1.0,0.5554802121007041,6.976750155599296,0.2492031284791603,210.76233147846725,22,1.2956097250066159,130.56645689481604,1653
7.095894714890243,-0.026413751740942182,0.0,0.001,0.0001,7.286097479207316,0.0,12.924234622057451,18.448961468948585,7.2090218439728,7.07919292533308,7.3125112309482585,30.3224043715847,0.026413751740942182,0.9690580409776618,0.5528786727932457,0,1.0,0.5528786727932457,6.9944217667298,0.05283677219351647,212.0703300961296,23,1.297270911241202,133.5420263938975,1650
7.115622116503218,-0.026447376794654254,0.0,0.001,0.0001,7.259650102412662,0.0,12.955585570824029,18.639546790180074,7.229256339063597,7.098839182348517,7.286097479207316,30.283980582524272,0.026447376794654254,0.9725888161894652,0.5547604827976325,0,1.0,0.5547604827976325,7.013721649694466,0.29734370063742255,212.395799750951,24,1.3016302242652613,135.33386990363383,1651
7.136948634383078,-0.02466864582631434,0.0,0.001,0.0001,7.234981456586348,0.0,12.839787918443065,19.095902170077775,7.2472986631006915,7.120463919095249,7.259650102412662,31.134039900249377,0.02466864582631434,0.9738898492461507,0.5519650877723756,0,1.0,0.5519650877723756,7.036489206890035,0.13056817316539407,219.07408456156244,25,1.2885671768478395,138.9093428969397,1607
7.156716855964999,-0.02505795074312367,0.0,0.001,0.0001,7.209923505843224,0.0,12.809653197646638,18.96297550737623,7.265981180979079,7.14030970604941,7.234981456586348,31.40503144654088,0.02505795074312367,0.9729314835411798,0.549894867565146,0,1.0,0.549894867565146,7.056610678115661,0.1292375799206035,221.60082185404448,26,1.2856437172816213,138.31209234919845,1593
7.17839630651591,-0.02379276685877052,0.0,0.001,0.0001,7.1861307389844535,0.0,12.72491349149086,19.63605561798882,7.285256906865274,7.162205338366093,7.209923505843224,32.075192802056556,0.02379276685877052,0.9727757104808957,0.5468928278186309,0,1.0,0.5468928278186309,7.079328939985607,0.012370233642090295,227.06203892934602,27,1.2762938107834474,143.6674232376786,1559
7.201244540925692,-0.023079494682385793,0.0,0.001,0.0001,7.163051244302068,0.0,12.566512223752774,20.914432061909718,7.303851478270631,7.185454699612858,7.1861307389844535,33.213572854291414,0.023079494682385793,0.9731807598897632,0.5424328235587034,0,1.0,0.5424328235587034,7.104127971683535,0.09202493295304547,235.94886130398348,28,1.258367873598976,153.37087437364775,1506
7.219067782644505,-0.023706219391893768,0.0,0.001,0.0001,7.139345024910174,0.0,12.49773758809535,20.80769330960836,7.319841329267962,7.2034502969909235,7.163051244302068,33.76741041244084,0.023706219391893768,0.9715399299109544,0.5390761096812826,0,1.0,0.5390761096812826,7.122782774540729,0.04765753651340208,240.51432628523898,29,1.2508209385305775,152.8861232545227,1482
7.234460206990088,-0.02385024762426724,0.0,0.001,0.0001,7.115494777285907,0.0,12.497225608795716,20.672942932023478,7.3350850333894275,7.21884400074098,7.139345024910174,33.92391304347826,0.02385024762426724,0.9696526869756901,0.5373922910594998,0,1.0,0.5373922910594998,7.138161793858871,0.280168922571615,242.15521999723822,30,1.2512151576240245,152.120094702601,1475
7.256466385630407,-0.02083469151384154,0.0,0.001,0.0001,7.094660085772065,0.06997900629811056,12.348406717267824,21.708980279889268,7.353226504243477,7.241219908507305,7.115494777285907,35.03716690042076,0.02083469151384154,0.9697329361659045,0.5328370553890035,0,1.0,0.5328370553890035,7.161972903761383,0.06200356591859033,250.93944967890837,31,1.2345221477202564,160.1527944310539,1429
7.268851700325088,-0.022598155375893825,0.0,0.001,0.0001,7.072061930396171,0.0,12.479383559532994,20.951289357648594,7.368430477524062,7.253279891924254,7.094660085772065,34.20850480109739,0.022598155375893825,0.974578064796907,0.5381798222412059,0,1.0,0.5381798222412059,7.172722228576519,0.025808620991693565,245.3515709370064,32,1.2503041175106477,154.93194377494768,1461
7.288734071062896,-0.020698204094127703,0.0,0.001,0.0001,7.051363726302044,0.0,12.33281336668277,21.92041025297423,7.384656841859931,7.273526209653858,7.072061930396171,35.35648476257973,0.020698204094127703,0.9686687660442307,0.5305279122956457,0,1.0,0.5305279122956457,7.194386055052174,0.1052428922179474,254.35823768112255,33,1.2337593471038844,162.3554834138022,1414
7.301941739231961,-0.02133664614325781,0.0,0.001,0.0001,7.030027080158786,0.0,12.352970866437664,22.148914607275476,7.398288033555393,7.286684071990051,7.051363726302044,35.30099150141643,0.02133664614325781,0.9726151511005617,0.5325950338990975,0,1.0,0.5325950338990975,7.207331144976995,0.03390071208233903,254.4095555978418,34,1.2364612121987864,164.40199946421544,1415
7.322566513355429,-0.020917069931699395,0.0,0.001,0.0001,7.0091100102270865,0.07256894049346879,12.22895289137431,23.072983805436834,7.415715142937163,7.307613776014971,7.030027080158786,36.29963636363637,0.020917069931699395,0.9728858734481203,0.5288053349511266,0,1.0,0.5288053349511266,7.229443619286648,0.04514851467454084,262.41556081027517,35,1.2226999078547,171.60493831069527,1378
7.338928595068366,-0.021892365042402773,0.0,0.001,0.0001,6.987217645184684,0.0,12.235417036902366,21.642436220394387,7.431946660984029,7.323959867554065,7.0091100102270865,36.46934306569343,0.021892365042402773,0.9720083626718272,0.5277782929590568,0,1.0,0.5277782929590568,7.245701950053516,0.4676155741367394,264.2515025278026,36,1.22401589124349,161.36619554712559,1373
7.355039278911618,-0.021536033630802365,0.0,0.001,0.0001,6.965681611553881,0.0,12.19133730618715,21.76841692547307,7.446936731647027,7.340178420652464,6.987217645184684,36.89069423929099,0.021536033630802365,0.9744675407247868,0.527277397170921,0,1.0,0.527277397170921,7.262330023249394,0.1408480545496662,267.9146853022536,37,1.2193493398391895,162.54296138063404,1357
7.374842332219019,-0.02135697415686799,0.0,0.001,0.0001,6.944324637397013,0.0,12.084412056250303,22.36247193270973,7.464007637149217,7.360240800128157,6.965681611553881,37.79924242424242,0.02135697415686799,0.9697284659533109,0.521207739753509,0,1.0,0.521207739753509,7.283398571836741,0.056283415631328625,275.3079579366621,38,1.2076355796515092,167.44551234535456,1323
7.393736823869614,-0.020460775010934462,0.0,0.001,0.0001,6.923863862386079,0.0,11.96568029440229,23.865318569531507,7.480138064713851,7.379421114848602,6.944324637397013,38.8034188034188,0.020460775010934462,0.9742599546630726,0.5197373416214475,0,1.0,0.5197373416214475,7.3036984347488145,0.11635317396785885,283.4074945168444,39,1.1944610218187692,179.1927097965189,1290
7.411913132480263,-0.01981868298071543,0.0,0.001,0.0001,6.904045179405363,0.0,11.822158974125578,23.53973836980132,7.495046934101077,7.397938985000293,6.923863862386079,39.989583333333336,0.01981868298071543,0.9733724145089213,0.5147160734923646,0,1.0,0.5147160734923646,7.323563037185618,0.1344243144734897,292.8492099467481,40,1.178498562690301,177.05674651780393,1251
7.426602821627428,-0.019626098831681205,0.0,0.001,0.0001,6.884419080573682,0.0,11.715366687308041,23.914043365033596,7.507421637934605,7.4128790182894315,6.904045179405363,41.06496710526316,0.019626098831681205,0.9703301039957858,0.5096124178571754,0,1.0,0.5096124178571754,7.3394966125243135,0.053072879036621376,301.3926407329559,41,1.1666763634746,180.1025990563954,1219
7.445026238133925,-0.020355709548161904,0.0,0.001,0.0001,6.86406337102552,0.0,11.659740423585035,24.016694969511025,7.524467762493377,7.431433426017606,6.884419080573682,41.68530884808013,0.020355709548161904,0.9742376484437572,0.5093561943770029,0,1.0,0.5093561943770029,7.3585512490209135,0.1492226809857476,306.7497643823679,42,1.1608941031113842,181.39027662539445,1201
7.458823214304868,-0.01915016502432465,0.0,0.001,0.0001,6.844913206001196,0.0,11.621025140351273,23.506218913692546,7.537373606929519,7.445320619250169,6.86406337102552,42.151898734177216,0.01915016502432465,0.9718796315924367,0.5064974254870898,0,1.0,0.5064974254870898,7.372785511077061,0.12836456820110353,310.78370369123104,43,1.156872880038708,177.83820016651728,1188
7.470752817249435,-0.017745375645595196,0.0,0.001,0.0001,6.8271678303556005,0.0,11.62883565581064,24.390097248896794,7.549342787816829,7.45723205933562,6.844913206001196,42.08185654008439,0.017745375645595196,0.9725043408018071,0.5065140539203163,0,1.0,0.5065140539203163,7.384607677475906,0.23884881404241554,310.7407605599728,44,1.1581356304451178,184.7809789625377,1188
7.485651737360218,-0.01798041007226381,0.0,0.001,0.0001,6.809187420283337,0.0,11.53263317087408,24.66596104595849,7.562201526027046,7.472353802815781,6.8271678303556005,43.07333908541847,0.01798041007226381,0.972538850252727,0.5032325522651874,0,1.0,0.5032325522651874,7.400612632021187,0.09622379695065839,318.75876628891876,45,1.14759735273971,187.04364574172985,1162
7.501278602903174,-0.018481578652761677,0.0,0.001,0.0001,6.790705841630575,0.0,11.449423117232127,25.03182115796974,7.576033963798389,7.488172361921489,6.809187420283337,44.0,0.018481578652761677,0.9703932856343034,0.49913966917178104,0,1.0,0.49913966917178104,7.417186806938171,0.15659061928038753,326.3639785090478,46,1.1386081456568786,190.27880756778487,1138
7.514093883351449,-0.017379487062753718,0.0,0.001,0.0001,6.773326354567821,0.0,11.428565130813803,25.186936010660375,7.58829407723752,7.501035090168505,6.790705841630575,44.2313829787234,0.017379487062753718,0.969935083310135,0.4977909134247134,0,1.0,0.4977909134247134,7.430225091489928,0.12867784600035784,328.64410632220074,47,1.1366623446462147,191.71316554285704,1131
7.5296647116847195,-0.017643916006208293,0.0,0.001,0.0001,6.755682438561613,0.0,11.35447419356089,25.52976049460005,7.602247030896782,7.516774633725958,6.773326354567821,45.043360433604335,0.017643916006208293,0.9722391448189428,0.49619180181582284,0,1.0,0.49619180181582284,7.446629323122947,0.17746063792607517,335.4166481722032,48,1.1287681115853117,194.7176167836307,1110
7.538831686823489,-0.01613574705850862,0.0,0.001,0.0001,6.739546691503104,0.0,11.297509066993017,25.612909034950473,7.610426589931625,7.526070668816778,6.755682438561613,45.705128205128204,0.01613574705850862,0.9714976736267839,0.4938126601369251,0,1.0,0.4938126601369251,7.456444890906531,0.07519619969957156,340.7950216090162,49,1.122475520685048,195.4456304844065,1095
7.553242740189042,-0.01625473682727563,0.0,0.001,0.0001,6.723291954675829,0.0,11.239532374616667,25.82857204281953,7.623536193647722,7.540612284293038,6.739546691503104,46.33240482822656,0.01625473682727563,0.9693299267838209,0.49040362386933795,0,1.0,0.49040362386933795,7.471498117168342,0.10428413841350911,346.1611244059791,50,1.1164255278211415,197.5199262330215,1080
7.564661127620275,-0.018227597009984997,0.0,0.001,0.0001,6.705064357665844,0.0,11.31835038412581,25.039931227893597,7.63628557163497,7.5518524665162925,6.723291954675829,45.763519706691106,0.018227597009984997,0.9730023887391652,0.49401302417686616,0,1.0,0.49401302417686616,7.4819959109585,0.1559041464927971,342.4063137279039,51,1.1257288598395796,191.75952938501229,1094
7.578370641498247,-0.017177754434371195,0.0,0.001,0.0001,6.6878866032314725,0.0,11.224360856124344,24.688064018605107,7.648095840612059,7.565774373558506,6.705064357665844,46.764044943820224,0.017177754434371195,0.9713690484221731,0.48989794325834135,0,1.0,0.48989794325834135,7.49676451387642,0.0061625377971365955,350.58209775920415,52,1.1155338916042272,189.38223422850555,1071
7.593413477992846,-0.01783613294118691,0.0,0.001,0.0001,6.670050470290286,0.0,11.18407017768033,26.48847614814787,7.662208393206833,7.580907532192965,6.6878866032314725,47.17897727272727,0.01783613294118691,0.9717858377316729,0.4883069387803932,0,1.0,0.4883069387803932,7.512245519665063,0.07224191589796904,354.4040233045198,53,1.1114882482036024,203.70964938734951,1059
7.604206974712215,-0.016626659813733013,0.0,0.001,0.0001,6.653423810476553,0.0,11.187812906573434,27.020824627379497,7.672955501783464,7.591691886615579,6.670050470290286,47.37760910815939,0.016626659813733013,0.9726189595595068,0.48840252080730323,0,1.0,0.48840252080730323,7.5229796018540664,0.13996845478704398,356.42399104722114,54,1.1122761403246886,207.95072278693746,1057
7.61105782675453,-0.015815049353524735,0.0,0.001,0.0001,6.637608761123028,0.0,11.189085876480576,25.82972365907339,7.679939819812048,7.598540651390062,6.653423810476553,47.400759734093064,0.015815049353524735,0.9713222562129994,0.48744530612254827,0,1.0,0.48744530612254827,7.5298144805206775,0.12570296364967792,356.91708694068416,55,1.1124934119315009,198.90793884505322,1056
7.632318271339957,-0.01584837928093208,0.0,0.001,0.0001,6.621760381842096,0.0,10.983663041631473,26.62829137140692,7.697120752708514,7.620256785097022,6.637608761123028,49.55952380952381,0.01584837928093208,0.9711279552252975,0.4804068661437885,0,1.0,0.4804068661437885,7.55336445528462,0.13106089671345986,374.3336274875298,56,1.09020857597357,205.61692959278417,1011
7.640720808749776,-0.01628489248306053,0.0,0.001,0.0001,6.605475489359035,0.0,10.962682034754216,27.25939368364601,7.705257689785434,7.628705687584239,6.621760381842096,49.884,0.01628489248306053,0.9723133709375181,0.4799655592346927,0,1.0,0.4799655592346927,7.561998725780144,0.15705769554662455,377.21052444436566,57,1.0879716148785876,210.72992524982428,1003
7.652762761457197,-0.01648204137845699,0.0,0.001,0.0001,6.588993447980578,0.0,10.954876314125276,26.824592158617243,7.716980820527302,7.6407643860333865,6.605475489359035,50.1929648241206,0.01648204137845699,0.9727867027740127,0.4794615797931104,0,1.0,0.4794615797931104,7.57410866691589,0.051949578147687234,380.1763195359599,58,1.0875423578579113,207.5736739173395,998
7.666096651417091,-0.016235644569245977,0.0,0.001,0.0001,6.572757803411332,0.10277492291880781,10.839635603403064,27.046970653523754,7.728304571763418,7.654349040709916,6.588993447980578,51.49381443298969,0.016235644569245977,0.9703752758138766,0.4742162565870074,0,1.0,0.4742162565870074,7.588714490814602,0.005710193898975908,390.77784400163785,59,1.0750098735411022,209.73403645891503,973
7.675883978438871,-0.01535432084744226,0.0,0.001,0.0001,6.55740348256389,0.0,10.872638227957472,27.392413642168773,7.738528787493382,7.664064643750465,6.572757803411332,51.25154004106776,0.01535432084744226,0.9717309084870365,0.4754462644844911,0,1.0,0.4754462644844911,7.598119682167275,0.14739487569171314,389.4121427557434,60,1.0790358345322737,212.66013439194626,977
7.688561586034209,-0.015821061430546735,0.0,0.001,0.0001,6.541582421133343,0.10351966873706005,10.826295552522007,28.582309803217967,7.750199178827967,7.676843267770155,6.55740348256389,51.824506749740394,0.015821061430546735,0.969835367780269,0.4725789684529921,0,1.0,0.4725789684529921,7.611293165473552,0.05943701588704027,394.446933642969,61,1.0743485181243244,222.27735405156682,966
7.698224385280768,-0.015193466366999253,0.0,0.001,0.0001,6.526388954766344,0.0,10.81536976461262,28.366049053712615,7.759731988574731,7.686529718934864,6.541582421133343,52.13256784968685,0.015193466366999253,0.9730532100211405,0.4733662601429926,0,1.0,0.4733662601429926,7.6210700856404765,0.09839555725646447,397.3067965567241,62,1.0733128117057995,220.8161944560101,961
7.702577967778211,-0.015163700600703933,0.0,0.001,0.0001,6.51122525416564,0.0,10.976269499715464,27.591253236030433,7.766771207831365,7.69053262513699,6.526388954766344,50.399596367305755,0.015163700600703933,0.9676685137863744,0.47540890186236784,0,1.0,0.47540890186236784,7.623619247003375,0.04882648913009257,384.2120181328607,63,1.0914695108690429,215.02202058065723,994
7.716502629212186,-0.015519650024569565,0.0,0.001,0.0001,6.495705604141071,0.0,10.900871430950524,26.82111218027575,7.779234350913007,7.704621677934491,6.51122525416564,51.33847736625514,0.015519650024569565,0.9727665090020129,0.47503425228480745,0,1.0,0.47503425228480745,7.638367776700116,0.006979201548532091,392.1407071675996,64,1.0834988115145547,209.36104344267113,975
7.72440915119425,-0.015067917411998977,0.0,0.001,0.0001,6.480637686729072,0.0,11.017650670266075,27.345458353690468,7.789102920739265,7.7122727755933385,6.495705604141071,50.13366834170854,0.015067917411998977,0.9710904793211267,0.47734992770896095,0,1.0,0.47734992770896095,7.644955330693109,0.05452605780954618,383.25305806278595,65,1.096809676890033,213.64991688554505,998
7.736795481613103,-0.014937175745465936,0.0,0.001,0.0001,6.465700510983606,0.0,10.886442918823814,27.93279893618912,7.799055901121724,7.724945755663797,6.480637686729072,51.75025906735751,0.014937175745465936,0.9723806742274699,0.47355428922095616,0,1.0,0.47355428922095616,7.658792487163189,0.00316295770351289,396.34827057078945,66,1.082569438459907,218.51559556620634,968
7.742580207238504,-0.015789378134562604,0.0,0.001,0.0001,6.449911132849043,0.0,11.001634267721473,27.069560334874932,7.8067905641263975,7.730478390373791,6.465700510983606,50.53238866396761,0.015789378134562604,0.9727229781691664,0.4769394727363208,0,1.0,0.4769394727363208,7.663279206274285,0.037468453301220075,387.24264038299896,67,1.0956337427529608,212.0022663935536,991
7.7555864163650785,-0.01698106075609651,0.0,0.001,0.0001,6.4329300720929465,0.0,10.968212446229318,26.367843129560068,7.819039669478327,7.743558720061695,6.449911132849043,50.91930541368744,0.01698106075609651,0.9717677199862048,0.47492728832104625,0,1.0,0.47492728832104625,7.67664311168714,0.32529800277054965,390.8681874058664,68,1.0923344125793173,206.83353377267235,982
7.7669258816004865,-0.016239975400197615,0.0,0.001,0.0001,6.416690096692749,0.0,11.02223282333313,25.787529131164113,7.831210171447274,7.754779346069673,6.4329300720929465,50.59574468085106,0.016239975400197615,0.968286005387779,0.47432734168413976,0,1.0,0.47432734168413976,7.687359755635196,0.015351425906682651,388.94670017121473,69,1.09874942433266,202.60006589368072,990
7.777865893118366,-0.016346700583237173,0.0,0.001,0.0001,6.400343396109512,0.0,10.983516246948227,25.881065648336687,7.841325490636519,7.765804620232768,6.416690096692749,51.02658486707566,0.016346700583237173,0.973833840701996,0.4754473049526913,0,1.0,0.4754473049526913,7.698718987524505,0.00898369235395475,392.8308151729612,70,1.0947962748284361,203.58788294473376,981
7.7878327643696705,-0.017081038637680734,0.0,0.001,0.0001,6.383262357471831,0.0,11.089137486291051,26.100352976485844,7.852928154774127,7.775538255115091,6.400343396109512,50.07923771313942,0.017081038637680734,0.9725377459969127,0.47755324535690946,0,1.0,0.47755324535690946,7.707476356686068,0.04628464962154191,385.9824480706397,71,1.1070687224300513,205.71681580197574,1000
7.796491470814787,-0.015982409985588752,0.0,0.001,0.0001,6.367279947486242,0.0,11.059645129859872,25.673481439404892,7.861192535218644,7.784262249263151,6.383262357471831,50.38484848484848,0.015982409985588752,0.9727276242608889,0.4763784204597142,0,1.0,0.4763784204597142,7.7164643603339735,0.04211270081519461,388.7793742939313,72,1.1038663666771125,202.63253760445633,993
7.812069019336401,-0.016739350355138072,0.0,0.001,0.0001,6.350540597131104,0.0,10.948727680667632,26.562538342722867,7.87462277135172,7.800084011658359,6.367279947486242,51.78630705394191,0.016739350355138072,0.9662076286893735,0.4692150840885509,0,1.0,0.4692150840885509,7.73326675424125,0.07427549079989884,400.47198927068825,73,1.0919838998573048,209.81699342732642,967
7.823026152733997,-0.015269514022138608,0.0,0.001,0.0001,6.335271083108966,0.10405827263267431,10.923028958174525,26.35891096604959,7.885105219629262,7.81109737320895,6.350540597131104,51.99060542797495,0.015269514022138608,0.9733822893017133,0.47143815948501255,0,1.0,0.47143815948501255,7.7444996656401095,0.2509168647636871,402.61896941892826,74,1.089400212100938,208.70514414723033,961
