WeightMin,RewardMean,DeltaOmega,Primal,Traj,ReturnsMean,TimestepsStd,Epsilon,WeightMedian,WeightMax,RewardStd,NormDeltaVar,OmegaBefore,WeightMean,NormDeltaOmega,DualBefore,Eta,Omega,DualAfter,Wins,ITERATIONS,LossReg,ReturnsStd,ConfortViolation,DualReg,TimestepsMean
0.566579084828515,6.799176847855136,-0.02851948516539693,6.902816499596679,1783,190.89052502301809,16.51417355764079,0.001,0.9713511297784234,1.0,1.3137176808934745,0.12021343903267913,7.558782538343938,0.566579084828515,0.02851948516539693,7.0243202086768886,13.115332204563666,7.530263053178541,6.885617111926197,0.0,14,0.0,116.64511000875706,0,0.0001,28.075280898876404
0.5669586220437364,6.819481448392006,-0.02761907717455525,6.923316456866205,1781,191.5364442133336,16.793678451209512,0.001,0.9730217004513313,1.0,1.3159315102227351,0.29595880481552106,7.530263053178541,0.5669586220437364,0.02761907717455525,7.044779783253412,13.128141898557915,7.502643976003986,6.9060834439684955,0.0,15,0.0,118.98268072677988,0,0.0001,28.08830146231721
0.5657385187726656,6.843900465964013,-0.028038407889845907,6.9474160661151165,1760,194.6602316048265,16.39379830639463,0.001,0.9737514620690264,1.0,1.313437212347063,0.09131898529567448,7.502643976003986,0.5657385187726656,0.028038407889845907,7.067681881671654,13.100580598710692,7.47460556811414,6.930255343684739,0.0,16,0.0,116.58631513586982,0,0.0001,28.44223107569721
0.5587931414499803,6.873278282416721,-0.026177916289261915,6.973982543235139,1681,204.6980124267576,17.637584559294826,0.001,0.9723024478112532,1.0,1.2877174995473935,0.03843112435173589,7.47460556811414,0.5587931414499803,0.026177916289261915,7.088052745525144,12.877827420411728,7.448427651824878,6.957400491435721,0.0,17,0.0,125.57211274772143,0,0.0001,29.78247914183552
0.5595304609169487,6.895317249455258,-0.02760346874204256,6.996018214673743,1672,206.30257589231053,18.0522436065575,0.001,0.9752182073792462,1.0,1.2881382769835357,0.2125604728221913,7.448427651824878,0.5595304609169487,0.02760346874204256,7.109534837533215,12.874849072456403,7.420824183082836,6.979443717171253,0.0,18,0.0,129.00450222747264,0,0.0001,29.92091072498502
0.5536998992690974,6.9205376612773986,-0.026097207717300286,7.020489315607386,1643,210.81974207956142,19.035041577376937,0.001,0.9694595077699648,1.0,1.2816149674832609,0.006684161201249203,7.420824183082836,0.5536998992690974,0.026097207717300286,7.131930070476952,12.812800925214232,7.394726975365535,7.004074339245487,0.0,19,0.0,136.42986884238982,0,0.0001,30.463414634146343
0.5509605738638438,6.943250879095835,-0.024827182609526766,7.041527850476435,1593,217.64497763262275,19.73641826285326,0.001,0.9716573200478069,1.0,1.2662448500295718,0.20923394357615263,7.394726975365535,0.5509605738638438,0.024827182609526766,7.149368302884699,12.677559601653753,7.369899792756009,7.025456933962282,0.0,20,0.0,141.69820755049892,0,0.0001,31.347798742138366
0.5530844770265205,6.957284233558504,-0.02502458684940745,7.056818007558271,1617,215.06599929670878,18.921952612161256,0.001,0.9725078224571813,1.0,1.2783368487802225,0.3135176848161328,7.369899792756009,0.5530844770265205,0.02502458684940745,7.166914632826804,12.775836407704453,7.344875205906601,7.040497089435429,0.0,21,0.0,136.20785087477904,0,0.0001,30.913878562577448
0.5480417078891903,6.988948460747347,-0.024177804098926003,7.085787919219511,1542,226.47562192494377,20.5480307730401,0.001,0.9747865169842863,1.0,1.2535831696274222,0.0260024231172154,7.344875205906601,0.5480417078891903,0.024177804098926003,7.1898108102278835,12.557231340001099,7.320697401807675,7.070021271021171,0.0,22,0.0,148.3766013742042,0,0.0001,32.40545808966861
0.5482408334558085,7.001856365978362,-0.024796693191554198,7.099917572919358,1566,223.74277310403284,19.895983107675274,0.001,0.9722599939284473,1.0,1.2653413225612034,0.04907504729073166,7.320697401807675,0.5482408334558085,0.024796693191554198,7.206206284834883,12.653724947195638,7.295900708616121,7.083907665337771,0.0,23,0.0,144.00167917278927,0,0.0001,31.95457453614843
0.5498751907453485,7.016234266494769,-0.024146529124441152,7.114716380653469,1570,223.46022852173687,20.016167005876785,0.001,0.9749040740796604,1.0,1.2695768281024642,0.0079733130514003,7.295900708616121,0.5498751907453485,0.024146529124441152,7.221603762210491,12.685693142165624,7.27175417949168,7.098625552918354,0.0,24,0.0,145.1696971054174,0,0.0001,31.850031908104658
0.5441877902996358,7.038929453837474,-0.023868848502675455,7.1360655825864425,1530,230.19651214442626,20.214738036908916,0.001,0.9710472403768624,1.0,1.2572894407531352,0.038478629207628595,7.27175417949168,0.5441877902996358,0.023868848502675455,7.239952868820714,12.575682891041701,7.247885330989004,7.120252666831294,0.0,25,0.0,147.01585199669614,0,0.0001,32.70333988212181
0.5410933638955352,7.063786472140319,-0.0232985946387414,7.159181241954686,1482,238.32919143543364,21.231304470565767,0.001,0.973398683924407,1.0,1.2412653244152212,0.03343595488475935,7.247885330989004,0.5410933638955352,0.0232985946387414,7.259227295578796,12.4325705831849,7.224586736350263,7.143726250970577,0.0,26,0.0,154.70611024894038,0,0.0001,33.740365111561864
0.5408711497994242,7.081195352641896,-0.02359335608013069,7.176831826072976,1482,239.12742449897723,21.112281987816267,0.001,0.97363854672458,1.0,1.2438981363303294,0.054094618952499125,7.224586736350263,0.5408711497994242,0.02359335608013069,7.2770171963837695,12.45005707142527,7.200993380270132,7.161333279925621,0.0,27,0.0,154.30747781012275,0,0.0001,33.76943881000676
0.5404045158088212,7.09402055078911,-0.022879633452581594,7.189764577128699,1479,239.71104813516249,21.747842446600874,0.001,0.9734425303598487,1.0,1.2451198227555516,0.047969020967977886,7.200993380270132,0.5404045158088212,0.022879633452581594,7.290081845935945,12.457578396622813,7.178113746817551,7.174247362714776,0.0676132521974307,28,0.0,159.18451947043624,0,0.0001,33.79132791327913
0.5375622483425998,7.1146727794631905,-0.022416939620899967,7.209893134659854,1461,243.47560651384322,20.732084087476803,0.001,0.9718502972667079,1.0,1.2405337125586342,0.09152859340939414,7.178113746817551,0.5375622483425998,0.022416939620899967,7.3088511042959325,12.412789572455683,7.155696807196651,7.194486863431602,0.0,29,0.0,152.14428548229728,0,0.0001,34.22290809327846
0.5330892033212449,7.138628627208716,-0.023212246362706246,7.231988192511205,1411,253.15391840059866,22.21153475692826,0.001,0.9723365499346139,1.0,1.223246420100126,0.05601318390303877,7.155696807196651,0.5330892033212449,0.023212246362706246,7.327055890348211,12.258786167325415,7.132484560833944,7.216962391015798,0.0,30,0.0,163.37533753302384,0,0.0001,35.46235795454545
0.5295869292396945,7.158585703759668,-0.02294334553336519,7.251470697819913,1394,256.9399919929636,22.68221725434753,0.001,0.9693185433253312,1.0,1.2191102595297485,0.2461716770341585,7.132484560833944,0.5295869292396945,0.02294334553336519,7.345246586054922,12.217450105732453,7.109541215300579,7.236546015419683,0.0,31,0.0,167.29023342513153,0,0.0001,35.8921639108555
0.5295177426781308,7.17073456450425,-0.02141783806854214,7.264434721184707,1408,254.81994256027428,22.276288957845125,0.001,0.96729727260724,1.0,1.2271060636891549,0.05938949499828502,7.109541215300579,0.5295177426781308,0.02141783806854214,7.359607061149572,12.282917223966344,7.088123377232037,7.249349700602734,0.0,32,0.0,164.5424125197357,0,0.0001,35.53594306049822
0.5298894701551712,7.18394876966962,-0.020969682325077343,7.277380460560899,1398,257.06660959979695,21.597392200314136,0.001,0.9699958377861765,1.0,1.2247575195732243,0.3991283280851756,7.088123377232037,0.5298894701551712,0.020969682325077343,7.371949351255199,12.259679053194146,7.06715369490696,7.262352379366645,0.0,33,0.0,159.73983727058695,0,0.0001,35.784229390681006
0.5265489508311577,7.208784926141399,-0.021661726505988632,7.300481497646575,1353,266.6911537112264,23.01303935265643,0.001,0.9724178808641449,1.0,1.2086266074623393,0.03450481867603749,7.06715369490696,0.5265489508311577,0.021661726505988632,7.3913776177439825,12.114207025442488,7.045491968400971,7.285808132123064,0.0,34,0.0,170.6283023711652,0,0.0001,36.995555555555555
0.5265849155604837,7.223490871023908,-0.02117619691106043,7.31531779337965,1351,267.38455869318784,23.420292897373844,0.001,0.9731935003091451,1.0,1.2101653402349695,0.02397053826328014,7.045491968400971,0.5265849155604837,0.02117619691106043,7.406189968166138,12.1231840460776,7.024315771489911,7.300622652736341,0.0,35,0.0,174.09657727674426,0,0.0001,37.01632047477745
0.5191468614529147,7.246843664823259,-0.019498634150784788,7.336101361557706,1291,280.81334016645764,24.819143946347243,0.001,0.9713788695488965,1.0,1.185834888783262,0.06867844582372783,7.024315771489911,0.5191468614529147,0.019498634150784788,7.422024329455452,11.90727115445425,7.004817137339126,7.321925137976297,0.0,36,0.0,184.83610405069672,0,0.0001,38.75077639751553
0.5189106622987671,7.259930399097293,-0.02011987760458478,7.349229201770729,1287,282.22894617366717,23.68642601779205,0.001,0.9719085642341027,1.0,1.1864504631491402,0.2818290751320151,7.004817137339126,0.5189106622987671,0.02011987760458478,7.435107639727519,11.909378057450994,6.984697259734541,7.335047961444908,0.0,37,0.0,176.7252255833835,0,0.0001,38.875389408099686
0.518879798934804,7.271861023976322,-0.018915857476601516,7.361111002093201,1283,283.022545726301,25.256610257402635,0.001,0.9731201043686062,1.0,1.1861748886700443,0.23740967669220137,6.984697259734541,0.518879798934804,0.018915857476601516,7.44681080540261,11.904099978146059,6.96578140225794,7.346942333359954,0.0779423226812159,38,0.0,188.5699914596736,0,0.0001,38.92265625
0.5161470323033613,7.290258680535506,-0.01823680649897863,7.378820367645146,1264,288.27421355231047,25.046961736116156,0.001,0.9723301213103516,1.0,1.1798795309628554,0.3620510161471955,6.96578140225794,0.5161470323033613,0.01823680649897863,7.462947557815217,11.844090203880699,6.947544595758961,7.3647940822016285,0.07911392405063292,39,0.0,187.5509917580742,0,0.0001,39.544805709754165
0.5114548982747495,7.309366397380165,-0.018761139205206945,7.396023651167784,1218,300.21933561704464,26.347118338042073,0.001,0.9731294362417442,1.0,1.1616732529458058,0.06494486761311657,6.947544595758961,0.5114548982747495,0.018761139205206945,7.476710051228361,11.681561253587082,6.928783456553754,7.382379973174986,0.0,40,0.0,197.66807746144215,0,0.0001,41.074074074074076
0.5048878796611986,7.329553125153478,-0.01681894397521244,7.413979699965727,1169,313.70283581489616,27.26550160762026,0.001,0.9721754413013577,1.0,1.140196775822087,0.2566619192431568,6.928783456553754,0.5048878796611986,0.01681894397521244,7.490666700979523,11.488961283914753,6.911964512578542,7.400782355588857,0.0,41,0.0,204.79743762827468,0,0.0001,42.801886792452834
0.509165193334377,7.3344127186209755,-0.018966709008319427,7.421147795420653,1214,302.2918684519931,26.91885300377429,0.001,0.9705960942584737,1.0,1.1629074667100687,0.02611789311430999,6.911964512578542,0.509165193334377,0.018966709008319427,7.5015850630605145,11.685171978011729,6.892997803570222,7.407495670897935,0.0,42,0.0,202.45358521105788,0,0.0001,41.218001651527665
0.5035284605807244,7.352571973435067,-0.017677613466021924,7.437268066241666,1167,314.97650771878523,28.1943877988823,0.001,0.9703801328045866,1.0,1.1432811010730835,0.1267777610012173,6.892997803570222,0.5035284605807244,0.017677613466021924,7.5140640736640565,11.509311890906478,6.8753201901042,7.424023907418813,0.0,43,0.0,212.3963658230792,0,0.0001,42.8393470790378
0.500119022736473,7.369551123981078,-0.01758576443015336,7.453550639211902,1148,321.36438842666644,26.530252059250007,0.001,0.9684530751336734,1.0,1.1367792882526724,0.0427502498040623,6.8753201901042,0.500119022736473,0.01758576443015336,7.5288806203457295,11.447253500038045,6.857734425674047,7.440448952113561,0.0,44,0.0,200.26638420893946,0,0.0001,43.60698689956332
0.5022102050840392,7.379015193411327,-0.01633912902846557,7.4632865740962275,1152,320.9066376419628,26.251762160790708,0.001,0.9720958354301924,1.0,1.1396143252631785,0.039581439070066844,6.857734425674047,0.5022102050840392,0.01633912902846557,7.5389804556977,11.469611540294187,6.841395296645581,7.450133552242391,0.0,45,0.0,198.37737593735193,0,0.0001,43.48912097476066
0.5023837668510728,7.391607677253803,-0.016082654433088983,7.475857007731123,1148,322.1619878369333,27.566699999052144,0.001,0.973657327146978,1.0,1.1396622669833754,0.03333069486643108,6.841395296645581,0.5023837668510728,0.016082654433088983,7.5512630541833285,11.466034989476663,6.825312642212492,7.462712287744838,0.0,46,0.0,208.85568323649605,0,0.0001,43.58602620087336
0.5005303457084681,7.403015947418143,-0.017289447799272217,7.4870727349985975,1142,324.49408096068936,26.81880209828544,0.001,0.9719889383904203,1.0,1.1379344206367281,0.046819225501853065,6.825312642212492,0.5005303457084681,0.017289447799272217,7.562129142934526,11.448458581497837,6.80802319441322,7.4739682972422585,0.0,47,0.0,203.35966370778613,0,0.0001,43.83406496927129
0.4987631087176786,7.41507222619673,-0.01719771070808296,7.4990216520330835,1136,327.0339859112546,27.035933035968284,0.001,0.9701914902642317,1.0,1.1370974382935557,0.06032948827034105,6.80802319441322,0.4987631087176786,0.01719771070808296,7.573759595277806,11.43782728950872,6.790825483705137,7.485941553133949,0.0,48,0.0,205.35721304003462,0,0.0001,44.103265666372465
0.4958012202011771,7.426639433337201,-0.016091431258824507,7.510440660534189,1130,328.5536943581816,26.993218661854105,0.001,0.9661658651216971,1.0,1.1358417309597482,0.05128231136370371,6.790825483705137,0.4958012202011771,0.016091431258824507,7.584816023664589,11.423777056290097,6.774734052446313,7.497392689886706,0.0,49,0.0,205.15801063690296,0,0.0001,44.2413487133984
0.4966232430790418,7.437208617984427,-0.01448819573386917,7.520306552017729,1114,333.8412634216723,26.957509349622676,0.001,0.9719513504838886,1.0,1.129090867785857,0.1130249406145591,6.774734052446313,0.4966232430790418,0.01448819573386917,7.59344281174892,11.361916747054781,6.7602458567124435,7.507399734178655,0.0,50,0.0,205.0814248121952,0,0.0001,44.89108910891089
0.49472672112746485,7.453194217868839,-0.015940470338962065,7.535561809498551,1095,340.69290944305294,27.65692086573275,0.001,0.9732152984344027,1.0,1.1222073252386173,0.04163102250060647,6.7602458567124435,0.49472672112746485,0.015940470338962065,7.607211494021025,11.296355666481713,6.744305386373481,7.522803399983242,0.0,51,0.0,210.96859638038356,0,0.0001,45.71062271062271
0.49846167912187184,7.458818773792166,-0.016461148431522687,7.542951166546715,1130,330.1989270051994,27.595771088078212,0.001,0.9727434469157207,1.0,1.13973483404678,0.014590833843759853,6.744305386373481,0.49846167912187184,0.016461148431522687,7.617347051096826,11.448298989605457,6.727844237941959,7.529847319689396,0.17699115044247787,52,0.0,210.83670749522247,0,0.0001,44.27062999112689
0.49567465219669743,7.472796397267211,-0.016715217081577194,7.5560494198412735,1108,337.88210985651745,26.81795067199834,0.001,0.972660960052011,1.0,1.1312818292843068,0.027762992810804896,6.727844237941959,0.49567465219669743,0.016715217081577194,7.6289630889995,11.37109421830799,6.7111290208603815,7.543121605403745,0.0,53,0.0,205.13433891191755,0,0.0001,45.215384615384615
0.49467675331649386,7.485695369524875,-0.017742531955502905,7.569147970230796,1109,338.0756428420295,25.9746834813576,0.001,0.9709002189631162,1.0,1.133540136819259,0.022002590308645514,6.7111290208603815,0.49467675331649386,0.017742531955502905,7.642077972628169,11.38644742764262,6.693386488904879,7.556185175214255,0.0,54,0.0,199.04074007654216,0,0.0001,45.162748643761304
0.49510118513188933,7.495026460684047,-0.015606404579350475,7.578897916703802,1114,336.4052164054206,26.66265035392787,0.001,0.9705915172989708,1.0,1.1378251733994638,0.2340755284866017,6.693386488904879,0.49510118513188933,0.015606404579350475,7.652427742156315,11.42160877759822,6.677780084325528,7.5658549307735585,0.0,55,0.0,204.5996763563245,0,0.0001,44.885688568856885
0.4942901125279009,7.508332606405538,-0.016483296894810096,7.591877245902339,1106,339.45643589085586,26.77923420103412,0.001,0.9717974751982331,1.0,1.1348520934288826,0.013068945788087144,6.677780084325528,0.4942901125279009,0.016483296894810096,7.664702005056819,11.391834631971467,6.661296787430718,7.578902173593801,0.0,56,0.0,205.70620499883424,0,0.0001,45.213961922030826
0.4891445778269317,7.524747394418436,-0.01563309646328026,7.606601288167554,1069,352.1167286519126,27.735970820380523,0.001,0.9712686392305443,1.0,1.118466292654305,0.11846127103512966,6.661296787430718,0.4891445778269317,0.01563309646328026,7.6764702571844,11.242971667841763,6.645663690967438,7.593963193202679,0.0,57,0.0,213.53470846692716,0,0.0001,46.79643527204503
0.4874088908708803,7.5374182573454,-0.016057267699721045,7.618675494896794,1056,357.40894788230986,28.115119265827882,0.001,0.9718780056032899,1.0,1.112789553794626,0.19867934726328684,6.645663690967438,0.4874088908708803,0.016057267699721045,7.687432784486836,11.189268005287731,6.629606423267717,7.60615791666015,0.0,58,0.0,216.6276650416156,0,0.0001,47.41880341880342
0.476527080128625,7.559565295993138,-0.014579465163071959,7.637426870870085,988,383.2568731826372,28.241939683788257,0.001,0.9697167623942339,1.0,1.0793226321979406,0.13603993629364639,6.629606423267717,0.476527080128625,0.014579465163071959,7.7006267444182415,10.885953028014656,6.615026958104645,7.625579016857822,0.0,59,0.0,217.9993825122152,0,0.0001,50.699492385786805
0.46848517521769295,7.573712896000977,-0.013754664314615361,7.649493163975539,947,400.58816231108455,30.086770025446963,0.001,0.9661008941163803,1.0,1.0585656720162433,0.06596007850751501,6.615026958104645,0.46848517521769295,0.013754664314615361,7.709532868918667,10.6972279743812,6.601272293790029,7.638052716929876,0.10559662090813093,60,0.0,232.52253251596147,0,0.0001,52.89088983050848
0.46437492419980086,7.584570176130696,-0.013047489384131694,7.6595273058252875,930,407.9415719756569,30.0860888991338,0.001,0.9633650684241221,1.0,1.050413919585566,0.4070275461336264,6.601272293790029,0.46437492419980086,0.013047489384131694,7.718273080933949,10.62122846972786,6.588224804405898,7.648248903810396,0.0,61,0.0,232.6313149962887,0,0.0001,53.78748651564185
0.4668229089393467,7.594355706651181,-0.012687745260845595,7.669048968466674,922,412.2653562408219,31.196770309467784,0.001,0.9710187293688916,1.0,1.0478856433904953,0.02023878092692884,6.588224804405898,0.4668229089393467,0.012687745260845595,7.727365211855233,10.59620462867454,6.575537059145052,7.657823664553517,0.0,62,0.0,241.61484688826897,0,0.0001,54.28726877040261
0.46759678734828125,7.604302299967424,-0.0137918065836935,7.679543245054203,932,408.4335477473811,30.795808061231234,0.001,0.9703188206238367,1.0,1.0537032429998912,0.02168267304165333,6.575537059145052,0.46759678734828125,0.0137918065836935,7.738367406964497,10.64427374634034,6.561745252561359,7.668215803479776,0.1072961373390558,63,0.0,238.91305121539918,0,0.0001,53.71151776103337
0.4639209426248979,7.613838551836275,-0.012229820567562832,7.688101907422016,911,418.62489895644035,30.736189514689375,0.001,0.9693355946941395,1.0,1.0439233123210183,0.0783173081352345,6.561745252561359,0.4639209426248979,0.012229820567562832,7.745485893644311,10.554172485356018,6.549515431993796,7.676965534287146,0.0,64,0.0,238.5150268716349,0,0.0001,54.98237885462555
0.45768940749717407,7.62674207270107,-0.012383491741325692,7.69965662051604,886,431.2525382507014,34.03430723691582,0.001,0.9656213669194957,1.0,1.0304300531047268,0.048827954813136,6.549515431993796,0.45768940749717407,0.012383491741325692,7.754933706310994,10.428420955778394,6.53713194025247,7.688784096503377,0.1128668171557562,65,0.0,264.54387584435113,0,0.0001,56.54473386183466
0.452436446316067,7.641411948691725,-0.012361312771223432,7.712338107595587,852,448.8775834659368,32.197565529433454,0.001,0.9685214208797998,1.0,1.0102944435819896,0.10062105293631454,6.53713194025247,0.452436446316067,0.012361312771223432,7.764706038284061,10.24178375015819,6.524770627481247,7.7018512857644765,0.11737089201877934,66,0.0,250.68798212221094,0,0.0001,58.74793875147232
0.45484027938366495,7.649181413655996,-0.012543366171946069,7.720586061293035,856,447.40685759325066,33.76428852253383,0.001,0.9713402404209762,1.0,1.0154122484217458,0.06184264883900612,6.524770627481247,0.45484027938366495,0.012543366171946069,7.773430572209704,10.285185759959065,6.512227261309301,7.710010397086229,0.11682242990654204,67,0.0,263.1840893773454,0,0.0001,58.491207502930834
0.4549154338597225,7.65527749907499,-0.013007126642836653,7.727251202613452,867,442.16391309848564,31.913790961433783,0.001,0.9685618037299586,1.0,1.0213121757540575,0.011969653096936976,6.512227261309301,0.4549154338597225,0.013007126642836653,7.780922995388218,10.337789784746812,6.499220134666464,7.716566845842405,0.34602076124567477,68,0.0,249.12908788178498,0,0.0001,57.760416666666664
0.4531398786175659,7.665956643373696,-0.012033225696835181,7.737371114623739,856,447.23712795495305,33.00800268312985,0.001,0.9693902953763488,1.0,1.0157705557950156,0.06464627852930302,6.499220134666464,0.4531398786175659,0.012033225696835181,7.790156928704531,10.28441205836205,6.487186908969629,7.726797040259255,0.35046728971962615,69,0.0,257.796476429193,0,0.0001,58.34818288393904
0.4552510917104719,7.671089528440688,-0.01177472942049107,7.743050872449559,863,445.50220650349246,33.2636566618277,0.001,0.9709897033758464,1.0,1.0214514151057212,0.10070837414886398,6.487186908969629,0.4552510917104719,0.01177472942049107,7.7965907062219975,10.334844174756876,6.475412179549138,7.732372503447426,0.2317497103128621,70,0.0,260.03720417384164,0,0.0001,58.07674418604651
0.45593313629211774,7.676775229988942,-0.012217559048081306,7.7495006633199965,872,439.98260938137844,31.00914848273541,0.001,0.9681843026719411,1.0,1.0294224866701596,0.06032039842002478,6.475412179549138,0.45593313629211774,0.012217559048081306,7.803959176899463,10.404572143701282,6.463194620501056,7.738677281808517,0.0,71,0.0,242.48258590220863,0,0.0001,57.31645569620253
0.46084979282279537,7.681990655467622,-0.013608866275040654,7.756277701774369,899,427.78447481365043,31.64865796240197,0.001,0.9695689924585914,1.0,1.0454569953763557,0.12950213407817102,6.463194620501056,0.46084979282279537,0.013608866275040654,7.812861838588083,10.5476820007236,6.449585754226016,7.7451550270485425,0.11123470522803114,72,0.0,247.99600270285939,0,0.0001,55.685267857142854
0.45274381282199533,7.696985562274378,-0.012456803278446671,7.768717697587108,852,452.4858580464327,33.590312352252916,0.001,0.9696751242015172,1.0,1.0195738762797215,0.01886768922519812,6.449585754226016,0.45274381282199533,0.012456803278446671,7.821679813959925,10.310394309334306,6.437128950947569,7.758090103737785,0.11737089201877934,73,0.0,263.34686412043925,0,0.0001,58.78680800942285
0.4522451185670017,7.701872444765378,-0.01018401913881295,7.773725750004326,852,450.27860403487847,33.873690115459475,0.001,0.9683955294581781,1.0,1.0208392207298207,0.06421759754003767,6.437128950947569,0.4522451185670017,0.01018401913881295,7.826946415705385,10.321541985779694,6.426944931808756,7.7630749445813985,0.11737089201877934,74,0.0,265.7574996241486,0,0.0001,58.468786808009426
