Epsilon,RewardMean,TimestepsMean,ReturnsStd,ConfortViolation,DeltaOmega,Omega,DualReg,Traj,NormDeltaOmega,LossReg,WeightMedian,ReturnsMean,Eta,Primal,RewardStd,WeightMin,ITERATIONS,Wins,TimestepsStd,WeightMean,OmegaBefore,DualAfter,WeightMax,NormDeltaVar,DualBefore
0.001,9.34596384226163,200.75708502024293,36.430426940296016,0,-0.013210841680709962,3.5599696799703486,0.0001,250,0.013210841680709962,0.0,0.8583526794728338,1876.2676563883037,0.9999535276855198,9.348028583457653,0.06044306266904438,7.470123003626195e-05,476,99.6,3.809972584945294,7.470123003626195e-05,3.5731805216510586,9.348274969990548,1.0,0.0384521250188212,9.348274972147468
0.001,9.349557001131428,201.0,2.681933065591657,0,-0.012542281082568607,3.54742739888778,0.0001,249,0.012542281082568607,0.0,0.8711904311855247,1879.2872181988037,1.000064609875737,9.351707814970997,0.04710175833397391,0.5506081692045274,477,100.0,0.0,0.5506081692045274,3.5599696799703486,9.351843339999911,1.0,0.08902961071296982,9.35184334416805
0.001,9.354856579668159,201.0,1.9081980442575104,0,-0.012212995750468636,3.5352144031373114,0.0001,249,0.012212995750468636,0.0,0.8598395226018273,1880.329793337122,0.9999201426670893,9.356706183606498,0.043331443281255065,0.5960753665686681,478,100.0,0.0,0.5960753665686681,3.54742739888778,9.356985895398063,1.0,0.08278949274309219,9.356985901767406
0.001,9.359393931252106,201.0,1.9295179558166455,0,-0.012043833624530098,3.5231705695127813,0.0001,249,0.012043833624530098,0.0,0.8568428194803752,1881.2386742414485,0.9999114541881327,9.361226893079925,0.04316519442849185,0.6003828216134636,479,100.0,0.0,0.6003828216134636,3.5352144031373114,9.361515279173373,1.0,0.04132616977184723,9.361515287004222
0.001,9.363936740421595,200.98373983739836,3.990920948548551,0,-0.013601481746082555,3.5095690877666987,0.0001,249,0.013601481746082555,0.0,0.8646095207920732,1881.9858942897067,0.9999379785610514,9.365971374508504,0.06028880571797538,7.388626232244862e-05,480,99.59839357429718,0.2545118023170493,7.388626232244862e-05,3.5231705695127813,9.366233283417783,1.0,0.0501045217914613,9.366233287259648
0.001,9.368675849363141,201.0,2.0585558592878535,0,-0.012963279979971709,3.496605807786727,0.0001,249,0.012963279979971709,0.0,0.8665998288754344,1883.0875545216315,0.9999217851219582,9.370529992025778,0.0434283297805381,0.6011231062651203,481,100.0,0.0,0.6011231062651203,3.5095690877666987,9.370808064288255,1.0,0.004862957494463645,9.370808070398272
0.001,9.374100605078073,201.0,1.7486115544446026,0,-0.012753225304965365,3.4838525824817617,0.0001,249,0.012753225304965365,0.0,0.8598367348984282,1884.1817681463554,0.9413478988995937,9.375891895148179,0.04133908754770176,0.5790756791691714,482,100.0,0.0,0.5790756791691714,3.496605807786727,9.376142995931207,1.0,0.1620308483255115,9.376147857962915
0.001,9.379789254588992,201.0,1.6034942721059988,0,-0.01367316856798384,3.470179413913778,0.0001,249,0.01367316856798384,0.0,0.8615186869595303,1885.3408997315687,0.9271454804968781,9.3815239240225,0.04032426376560744,0.6066726614712723,483,100.0,0.0,0.6066726614712723,3.4838525824817617,9.38178916185132,1.0,0.044276475605144854,9.381796729772374
0.001,9.38452241165429,201.0,1.8162236537345346,0,-0.014027627207204407,3.4561517867065734,0.0001,249,0.014027627207204407,0.0,0.8656300891664355,1886.2900899410777,0.9379679469769238,9.386301912028534,0.0411740033128057,0.5512108185362652,484,100.0,0.0,0.5512108185362652,3.470179413913778,9.386556301007248,1.0,0.0864442847144228,9.38656174471404
0.001,9.38810702417124,200.38866396761134,90.9239138263422,0,-0.012588232018712286,3.443563554687861,0.0001,250,0.012588232018712286,0.0,0.8720509728770693,1881.2723801185398,0.9998684061055662,9.389999912887246,0.05907946966964149,7.27041826513828e-05,485,99.6,9.588431005445655,7.27041826513828e-05,3.4561517867065734,9.390331285582436,1.0,0.034608058556524886,9.390331302880188
0.001,9.393398856487767,201.0,1.6283467423502667,0,-0.013018659173582137,3.430544895514279,0.0001,249,0.013018659173582137,0.0,0.8643522706696514,1888.1068077874743,0.9320814424788222,9.395154418924617,0.04072848580116797,0.6319106446086328,486,100.0,0.0,0.6319106446086328,3.443563554687861,9.395414646322362,1.0,0.26662432913583567,9.395421197660424
0.001,9.397672084527057,201.0,1.6815148850757202,0,-0.012311617596498348,3.4182332779177806,0.0001,249,0.012311617596498348,0.0,0.8453275810443188,1888.9281970047298,0.9276453235099961,9.399410082497925,0.040422259586124484,0.5727623569466278,487,100.0,0.0,0.5727623569466278,3.430544895514279,9.399674809267331,1.0,0.04955013633462125,9.399682264739988
0.001,9.402468820765252,201.0,1.8993244200065618,0,-0.013687273648240073,3.4045460042695406,0.0001,249,0.013687273648240073,0.0,0.8667323474507419,1889.8814059302147,0.9423445883173833,9.40426943636172,0.041666132788368206,0.5408715222622221,488,100.0,0.0,0.5408715222622221,3.4182332779177806,9.404519579269918,1.0,0.03347146859338653,9.40452425847753
0.001,9.407785441897246,201.0,1.8576855005737045,0,-0.013957449726348603,3.390588554543192,0.0001,249,0.013957449726348603,0.0,0.8648926086501141,1890.9850461961441,0.931689832779226,9.40954124544891,0.040787156538261406,0.566447206164004,489,100.0,0.0,0.566447206164004,3.4045460042695406,9.40980186794765,1.0,0.09475363817529067,9.409808489050478
0.001,9.412189855316061,200.86234817813767,21.10661015695925,0,-0.013259185552184416,3.3773293689910076,0.0001,250,0.013259185552184416,0.0,0.8431624810276679,1890.5659143217902,0.9152080160790604,9.414028151314778,0.05737871542063435,2.873901030381201e-05,490,99.6,2.1589844648023324,2.873901030381201e-05,3.390588554543192,9.414305929235379,1.0,0.7693466083342404,9.414316112812413
0.001,9.418037975751629,201.0,1.2531046115665234,0,-0.014448107984994518,3.362881261006013,0.0001,249,0.014448107984994518,0.0,0.8575460625682717,1893.0134859296236,0.8938282300010798,9.41963534155773,0.0379290846463522,0.6548152588441163,491,100.0,0.0,0.6548152588441163,3.3773293689910076,9.41993754259299,1.0,0.5723593513155353,9.419954023965003
0.001,9.42309133477713,201.0,1.358942419357519,0,-0.014394219770033967,3.348487041235979,0.0001,249,0.014394219770033967,0.0,0.8547190882824329,1894.0368592838352,0.8944700259469515,9.424692530439817,0.03803002475054541,0.5993503675217191,492,100.0,0.0,0.5993503675217191,3.362881261006013,9.424993965600299,1.0,0.04188366046902361,9.425010228083206
0.001,9.427882253387713,201.0,1.3996722581091183,0,-0.014009389227414015,3.334477652008565,0.0001,249,0.014009389227414015,0.0,0.8643856469838391,1894.997941654982,0.8954239801612718,9.429488351973156,0.038142229278158864,0.5679140052039703,493,100.0,0.0,0.5679140052039703,3.348487041235979,9.429788650711147,1.0,0.05436390152655468,9.429804599168333
0.001,9.43186846248883,201.0,1.458211934792526,0,-0.013804783869039383,3.3206728681395257,0.0001,249,0.013804783869039383,0.0,0.8500906430733356,1895.8205410820397,0.9006807182389014,9.433496939997777,0.038534201741977116,0.5969556689757184,494,100.0,0.0,0.5969556689757184,3.334477652008565,9.433791059907561,1.0,0.005133124817986903,9.433805380097182
0.001,9.43765763292507,201.0,1.4553652208763195,0,-0.014465481164737337,3.3062073869747883,0.0001,249,0.014465481164737337,0.0,0.8690127348681509,1896.9488983817662,0.8958736678207704,9.43926735167487,0.03825928697409203,0.5557717414619576,495,100.0,0.0,0.5557717414619576,3.3206728681395257,9.439567119837385,1.0,0.5773209759737606,9.439582908530953
0.001,9.442619428303475,201.0,1.2277261545299067,0,-0.014060750365030295,3.292146636609758,0.0001,249,0.014060750365030295,0.0,0.8561278776196426,1897.9714338102906,0.8780244827282117,9.444148845011114,0.036776031562822505,0.6848825416330016,496,100.0,0.0,0.6848825416330016,3.3062073869747883,9.444470773450064,1.0,0.08007927377668513,9.444492833841807
0.001,9.446921499083533,201.0,1.448433009960408,0,-0.014263648657065087,3.277882987952693,0.0001,249,0.014263648657065087,0.0,0.8634177349703243,1898.8234950125986,0.8809776865322207,9.44846485487981,0.037045749803380594,0.6478146871326615,497,100.0,0.0,0.6478146871326615,3.292146636609758,9.448782981703207,1.0,0.10075383022691287,9.448803915436478
0.001,9.451882562673987,201.0,1.2253433196333725,0,-0.013819358330940723,3.2640636296217522,0.0001,249,0.013819358330940723,0.0,0.8615652852413589,1899.8247388243894,0.8758750624900494,9.453402932164964,0.03663621503450169,0.6355348027227775,498,100.0,0.0,0.6355348027227775,3.277882987952693,9.453727667903802,1.0,0.001914299423310052,9.453750553665918
0.001,9.455636442889588,201.0,1.3195142727496139,0,-0.012973760448490523,3.2510898691732617,0.0001,249,0.012973760448490523,0.0,0.8719062141318137,1900.6040378450718,0.8872500564736788,9.457207783699955,0.037548750542108676,0.631085646947421,499,100.0,0.0,0.631085646947421,3.2640636296217522,9.457518014673695,1.0,0.06537555954442907,9.457536683638423
0.001,9.459616524540523,200.72064777327935,42.284123548234106,0,-0.013688678946023991,3.2374011902272377,0.0001,250,0.013688678946023991,0.0,0.8634246329076185,1898.7424083001758,0.8919505545334654,9.46136185090576,0.05648231761807171,2.133622108269009e-05,500,99.6,4.381468472687084,2.133622108269009e-05,3.2510898691732617,9.46166622439623,1.0,0.03637600121747304,9.461683048750771
0.001,9.464027889161335,201.0,1.4560837156721342,0,-0.013190178133755559,3.224211012093482,0.0001,249,0.013190178133755559,0.0,0.8759646739463056,1902.262197310732,0.886236925084561,9.465595303095379,0.03749592681498035,0.5781668703457141,501,100.0,0.0,0.5781668703457141,3.2374011902272377,9.46590679462085,1.0,0.15492950823366636,9.4659258127203
0.001,9.468878170931879,201.0,1.541671602717697,0,-0.01380948949923022,3.210401522594252,0.0001,249,0.01380948949923022,0.0,0.8684662280075262,1903.2398783069239,0.8777500929902362,9.470408059112302,0.036838157830783855,0.62628103247447,502,100.0,0.0,0.62628103247447,3.224211012093482,9.470730351115373,1.0,0.3938578668343838,9.470752493335326
0.001,9.472999616229574,201.0,1.4535677557719902,0,-0.012980304783576813,3.197421217810675,0.0001,249,0.012980304783576813,0.0,0.8671167212366706,1904.0682990007156,0.8809128792420406,9.474544032210284,0.037108122250393595,0.5537216017911695,503,100.0,0.0,0.5537216017911695,3.210401522594252,9.474862246566062,1.0,0.04964684933413845,9.474883187240877
0.001,9.476684059537623,201.0,1.885454410481158,0,-0.012809412973257217,3.184611804837418,0.0001,249,0.012809412973257217,0.0,0.8680278186787502,1904.8136163871675,0.8937699691494614,9.47828803575596,0.03826155162658816,0.5285816770751885,504,100.0,0.0,0.5285816770751885,3.197421217810675,9.478590324956365,1.0,0.10421336012195341,9.478606754865956
0.001,9.481144535351731,201.0,1.5361243430434837,0,-0.012656834511197257,3.1719549703262206,0.0001,249,0.012656834511197257,0.0,0.8667397130888469,1905.7053993259233,0.8723393762891013,9.482650441770852,0.03642964276359377,0.6282686585021037,505,100.0,0.0,0.6282686585021037,3.184611804837418,9.482979866108808,1.0,0.06978670280752887,9.483004138717856
0.001,9.484313092696388,200.59919028340082,60.422421525480175,0,-0.012945570441459608,3.159009399884761,0.0001,250,0.012945570441459608,0.0,0.8714705089558077,1902.538322561019,0.8989280602928232,9.48609107614299,0.057004685106578634,2.274902482964856e-05,506,99.6,6.286454765159735,2.274902482964856e-05,3.1719549703262206,9.486387165604505,1.0,0.02560653493684793,9.486401773622475
0.001,9.489635303773737,201.0,1.2931725933253333,0,-0.013305589475298252,3.145703810409463,0.0001,249,0.013305589475298252,0.0,0.8554073701043525,1907.4071522030458,0.8721643290131106,9.491140806042528,0.03643525202939047,0.6235515283689483,507,100.0,0.0,0.6235515283689483,3.159009399884761,9.491470466052645,1.0,0.09284845310696627,9.491494803884434
0.001,9.492402814607024,200.75303643724698,37.84000614561311,0,-0.012375098447311217,3.1333287119621516,0.0001,250,0.012375098447311217,0.0,0.8710161600380464,1905.6201523690215,0.897321736307711,9.49417428494385,0.056946284328798114,2.2105170607556287e-05,508,99.6,3.8734721280277142,2.2105170607556287e-05,3.145703810409463,9.494472259168749,1.0,0.05280422187986673,9.494487354045695
0.001,9.49647944360449,201.0,1.6786843883855314,0,-0.012011084266951855,3.1213176276951997,0.0001,249,0.012011084266951855,0.0,0.8632164771821561,1908.7860147329236,0.8806384043521682,9.498023727583446,0.037138373957464124,0.6113238923259734,509,100.0,0.0,0.6113238923259734,3.1333287119621516,9.498342298513778,1.0,0.005002454169414308,9.498363326355204
0.001,9.501101301997549,201.0,1.5357811122740632,0,-0.012718150087792868,3.108599477607407,0.0001,249,0.012718150087792868,0.0,0.8629205996220072,1909.713642640901,0.8672538078371574,9.502610139570765,0.03639808638315661,0.5971599242654665,510,100.0,0.0,0.5971599242654665,3.1213176276951997,9.502934209544014,1.0,0.4256407778606309,9.502958942412125
0.001,9.505478853710786,200.9308943089431,11.234387926731099,0,-0.013166509600260667,3.095432968007146,0.0001,249,0.013166509600260667,0.0,0.8693527493908859,1909.9339867561519,0.8628365845003616,9.507125012342197,0.0554684030063489,1.4247755803292865e-05,511,99.59839357429718,1.0816751598474588,1.4247755803292865e-05,3.108599477607407,9.507454001314057,1.0,0.08700116022746988,9.507480061212107
0.001,9.509077857693304,201.0,1.6363643069628904,0,-0.013239279598630471,3.0821936884085157,0.0001,249,0.013239279598630471,0.0,0.8702021131981831,1911.3194749695078,0.866985729125092,9.510587840136035,0.036490898329216544,0.5512466899017784,512,100.0,0.0,0.5512466899017784,3.095432968007146,9.51091220843681,1.0,0.056564585477710254,9.510937007012277
0.001,9.51367566616678,201.0,1.4655575403937513,0,-0.013123701755620054,3.0690699866528957,0.0001,249,0.013123701755620054,0.0,0.8523078132105837,1912.2637925289034,0.8594555782178881,9.515153647873607,0.03586965199925673,0.5751259577082305,513,100.0,0.0,0.5751259577082305,3.0821936884085157,9.515486461413708,1.0,0.1352203033367725,9.515514215895568
0.001,9.516705848310924,201.0,1.637710331340221,0,-0.011913326912919242,3.0571566597399764,0.0001,249,0.011913326912919242,0.0,0.8702647926761145,1912.881527271966,0.8750042919848466,9.51822668351042,0.03678459156729418,0.5773702888263439,514,100.0,0.0,0.5773702888263439,3.0690699866528957,9.518552583380664,1.0,0.04969433994743991,9.518575748737307
0.001,9.520409536896132,201.0,1.4683273259934122,0,-0.012028142412003007,3.0451285173279734,0.0001,249,0.012028142412003007,0.0,0.8696687173368972,1913.6260700705059,0.8630372001020873,9.521902081616222,0.03612959606568214,0.6282354158255634,515,100.0,0.0,0.6282354158255634,3.0571566597399764,9.522230853516582,1.0,0.4811944010904123,9.522257190828547
0.001,9.523807176553577,201.0,1.7337626765255882,0,-0.01176255358440681,3.0333659637435666,0.0001,249,0.01176255358440681,0.0,0.8717356971397964,1914.279790495997,0.8731838368277817,9.525319704730462,0.036634760737675666,0.6074507534415069,516,100.0,0.0,0.6074507534415069,3.0451285173279734,9.525648016277673,1.0,0.003387123515447731,9.525671906275823
0.001,9.527420574607397,201.0,1.6567144967518914,0,-0.011775447791110505,3.021590515952456,0.0001,249,0.011775447791110505,0.0,0.8596566359053717,1915.0041942341954,0.8757707311073277,9.528946557756317,0.03692935008219587,0.5395103002754273,517,100.0,0.0,0.5395103002754273,3.0333659637435666,9.529271456091621,1.0,0.004405253060879868,9.529294296580739
0.001,9.530865383394254,201.0,1.8406478849492687,0,-0.01226414065717707,3.009326375295279,0.0001,249,0.01226414065717707,0.0,0.8739930991464895,1915.69740003083,0.877282682779677,9.532398645926907,0.03707192432492098,0.5610315673265633,518,100.0,0.0,0.5610315673265633,3.021590515952456,9.532721568333427,1.0,0.034878870539904516,9.532743815219549
0.001,9.53543506784887,201.0,1.4479187807764806,0,-0.01187647625137389,2.997449899043905,0.0001,249,0.01187647625137389,0.0,0.8646496325333688,1916.647336259118,0.8594713786628286,9.53691475155645,0.0359516529730288,0.5599041189488717,519,100.0,0.0,0.5599041189488717,3.009326375295279,9.53724754847637,1.0,0.08907640810209685,9.5372752660042
0.001,9.5388566124017,201.0,1.5192925566672209,0,-0.012245516276667257,2.985204382767238,0.0001,249,0.012245516276667257,0.0,0.8691534172142555,1917.30568505845,0.8509662596935809,9.54030046970038,0.035276507817176304,0.6367405062375402,520,100.0,0.0,0.6367405062375402,2.997449899043905,9.540643047511457,1.0,0.03541458973958466,9.540674301179257
0.001,9.540414930819448,200.80566801619435,30.796361790941777,0,-0.011350137201751487,2.9738542455654864,0.0001,250,0.011350137201751487,0.0,0.8779004420995058,1915.7650962441733,0.8998437013660703,9.542200703491334,0.05731746470919619,2.1742795092628153e-05,521,99.6,3.0479780679562345,2.1742795092628153e-05,2.985204382767238,9.542495732962566,1.0,0.14947311673266978,9.542510038678119
0.001,9.545029107331766,201.0,1.9552152709734885,0,-0.011665513949028039,2.9621887316164583,0.0001,249,0.011665513949028039,0.0,0.8702279146817347,1918.535834633225,0.8732751362343221,9.546544414798694,0.03676003244399007,0.58333644522985,522,100.0,0.0,0.58333644522985,2.9738542455654864,9.54687261483888,1.0,0.031124669885119076,9.54689643380255
0.001,9.546985825758092,200.8178137651822,28.133295962003253,0,-0.010450086736831565,2.951738644879627,0.0001,250,0.010450086736831565,0.0,0.8767957293190451,1917.1973132201365,0.8888393076793093,9.548723870231827,0.05675318761969322,1.890710074669474e-05,523,99.6,2.857479438708969,1.890710074669474e-05,2.9621887316164583,9.549032046684223,1.0,0.3380273624977794,9.549049853888825
0.001,9.551436496073512,201.0,1.7249000947172735,0,-0.01155200844442339,2.9401866364352034,0.0001,249,0.01155200844442339,0.0,0.8710310522136159,1919.8432943212415,0.856885392034009,9.552907300762795,0.03584757757027736,0.5409356080197013,524,100.0,0.0,0.5409356080197013,2.951738644879627,9.553243045309664,1.0,0.0511897193115139,9.553271777646572
0.001,9.555409566413989,201.0,1.457463153700594,0,-0.0116726724693903,2.928513963965813,0.0001,249,0.0116726724693903,0.0,0.8727384830233226,1920.6457806114283,0.852905825780509,9.556863044757916,0.03550220397966061,0.5991643420196555,525,100.0,0.0,0.5991643420196555,2.9401866364352034,9.557203370100508,1.0,0.10911828474327402,9.55723376882946
0.001,9.557954746522812,200.43145161290323,72.11448697657134,0,-0.011250491524991357,2.9172634724408217,0.0001,251,0.011250491524991357,0.0,0.8861541353623917,1915.7125781853147,0.8907193867417629,9.559859739883041,0.07093965553944423,1.9307596078354553e-05,526,99.20318725099602,7.41751270083264,1.9307596078354553e-05,2.928513963965813,9.560165528354036,1.0,0.01990161866666149,9.560182416567988
0.001,9.562121140808175,201.0,1.7454372458086262,0,-0.011555823670116538,2.905707648770705,0.0001,249,0.011555823670116538,0.0,0.8757886915610641,1921.9989187104502,0.8539542586880798,9.563579845907626,0.035626257145615146,0.5441254389171277,527,100.0,0.0,0.5441254389171277,2.9172634724408217,9.563918959392735,1.0,0.1468642880736545,9.563948901312909
0.001,9.565899555920664,201.0,1.7135083436487106,0,-0.012496047648519859,2.8932116011221853,0.0001,249,0.012496047648519859,0.0,0.871214884460581,1922.7676899307876,0.8532381794265362,9.567355184968294,0.03556508986493644,0.5781582379366554,528,100.0,0.0,0.5781582379366554,2.905707648770705,9.567695126270518,1.0,0.002512781770865463,9.567725369102211
0.001,9.56938692413225,201.0,1.5532434567991527,0,-0.011264525518452917,2.8819470756037324,0.0001,249,0.011264525518452917,0.0,0.8696188999953771,1923.4480253779102,0.8452097438824333,9.570808974642713,0.03494870003077695,0.6199999776347723,529,100.0,0.0,0.6199999776347723,2.8932116011221853,9.571158328197816,1.0,0.059029827525393624,9.571192045222581
0.001,9.572483247622225,201.0,1.5338361930031803,0,-0.011560278778602662,2.8703867968251298,0.0001,249,0.011560278778602662,0.0,0.8769808300985665,1924.0787319672738,0.8451216455964713,9.5739042152152,0.03490525627631267,0.6287350096050398,530,100.0,0.0,0.6287350096050398,2.8819470756037324,9.574253672675228,1.0,0.11134878081060068,9.574287444279049
0.001,9.576243087679208,201.0,1.7091269962804285,0,-0.012029869465459253,2.8583569273596705,0.0001,249,0.012029869465459253,0.0,0.8688620095892969,1924.8201896209982,0.8415561570412166,9.577651351287637,0.034748007281253844,0.5542391592146781,531,100.0,0.0,0.5542391592146781,2.8703867968251298,9.578005072326043,1.0,0.08140570879986832,9.578040400598733
0.001,9.579832633445207,201.0,1.3792588143116487,0,-0.011205037328373635,2.847151890031297,0.0001,249,0.011205037328373635,0.0,0.8689382856522936,1925.5477825279572,0.836632798947471,9.581220977286446,0.03441260511826714,0.5359150227186499,532,100.0,0.0,0.5359150227186499,2.8583569273596705,9.58158066696701,1.0,0.00473679252081446,9.581618257494378
0.001,9.58359165779195,201.0,1.2518841805754783,0,-0.011790378611607366,2.8353615114196895,0.0001,249,0.011790378611607366,0.0,0.8531943488885502,1926.299412648148,0.8234840995868414,9.584923837354193,0.03338714336833917,0.5121632512749045,533,100.0,0.0,0.5121632512749045,2.847151890031297,9.585299962091202,1.0,0.035811139676319007,9.585344028086292
0.001,9.586308602595894,200.79757085020242,32.07690675311312,0,-0.01158199440357599,2.8237795170161135,0.0001,250,0.01158199440357599,0.0,0.8822117500890423,1924.9117845683802,0.8412278410366706,9.587873861658682,0.05487618898922795,9.892675000702628e-06,534,99.6,3.1749771541210765,9.892675000702628e-06,2.8353615114196895,9.588227964172736,1.0,0.2652109382420033,9.588262918979783
0.001,9.590514696336875,201.0,1.3396131813470498,0,-0.012323239730360758,2.8114562772857528,0.0001,249,0.012323239730360758,0.0,0.8780826095591451,1927.6837128615064,0.8214036777972529,9.591837687250948,0.03321044698409909,0.5938911214573325,535,100.0,0.0,0.5938911214573325,2.8237795170161135,9.592216481568625,1.0,0.05466393292229652,9.59226162811155
0.001,9.594089787939383,201.0,1.3028171276588951,0,-0.01209066181808982,2.799365615467663,0.0001,249,0.01209066181808982,0.0,0.8616937382595531,1928.409270294889,0.8157009731894376,9.59538795792091,0.03275373241179002,0.5649971971960489,536,100.0,0.0,0.5649971971960489,2.8114562772857528,9.595774171662496,1.0,0.20626587387842862,9.595822343095499
0.001,9.597198123865553,201.0,1.2665130389347736,0,-0.010746342692641075,2.788619272775022,0.0001,249,0.010746342692641075,0.0,0.8606004952736128,1929.0375529965233,0.8111700376927672,9.598476782440697,0.03240625209883028,0.5829449139767852,537,100.0,0.0,0.5829449139767852,2.799365615467663,9.598869001025474,1.0,0.18267544225081817,9.59891964115462
0.001,9.600273955078388,201.0,1.5154335589527566,0,-0.01222246677876182,2.77639680599626,0.0001,249,0.01222246677876182,0.0,0.8627949969230202,1929.6517358162857,0.828804091072759,9.601632483338514,0.03398652368991072,0.5040014590458606,538,100.0,0.0,0.5040014590458606,2.788619272775022,9.602001874506815,1.0,0.059739657231291925,9.602043160685056
0.001,9.603499677894803,201.0,1.3789979109904702,0,-0.01091641977647706,2.765480386219783,0.0001,249,0.01091641977647706,0.0,0.8721642659721823,1930.2965957164897,0.8128216189586911,9.604785288248232,0.03252304687542973,0.6460227544977875,539,100.0,0.0,0.6460227544977875,2.77639680599626,9.605175306373638,1.0,0.026860331974306966,9.605225043455587
0.001,9.605977211988868,201.0,1.4335814391270163,0,-0.010604578062143766,2.754875808157639,0.0001,249,0.010604578062143766,0.0,0.8655034806249956,1930.7890388438377,0.8255145993864053,9.60731949460368,0.03361429538937758,0.5843951220969821,540,100.0,0.0,0.5843951220969821,2.765480386219783,9.60769303546138,1.0,0.05741671034895897,9.607736024039626
0.001,9.609016425599622,200.50607287449392,75.69182960283383,0,-0.011267055727375741,2.7436087524302635,0.0001,250,0.011267055727375741,0.0,0.8777822917989009,1926.6535327642991,0.8317166622695346,9.610545150111607,0.05460896223295361,8.407080293828838e-06,541,99.6,7.7469442560554285,8.407080293828838e-06,2.754875808157639,9.610910883271584,1.0,0.12015545414581748,9.610950193151874
0.001,9.611472233737494,201.0,1.9260068649061313,0,-0.0104664190664705,2.733142333363793,0.0001,249,0.0104664190664705,0.0,0.8701014379123194,1931.9072378988649,0.842014625200089,9.612886327296948,0.034978183093725426,0.5617462258974267,542,100.0,0.0,0.5617462258974267,2.7436087524302635,9.613239502722001,1.0,0.1963442142133124,9.613274530668923
0.001,9.615076057760938,201.0,1.5053599917875378,0,-0.010399724496892304,2.7227426088669007,0.0001,249,0.010399724496892304,0.0,0.8689073003744696,1932.6293766901515,0.819494860765031,9.616392860410194,0.03316539681075275,0.5965539083768754,543,100.0,0.0,0.5965539083768754,2.733142333363793,9.61677412631484,1.0,0.4162315800690929,9.61682020887506
0.001,9.617291580360117,201.0,1.3199556418477016,0,-0.009043834550356955,2.7136987743165437,0.0001,249,0.009043834550356955,0.0,0.8734796029360818,1933.071580436447,0.8161388431707884,9.61859234430977,0.03282263452322676,0.6228544846341817,544,100.0,0.0,0.6228544846341817,2.7227426088669007,9.618977985008698,1.0,0.055743853077441126,9.619025897245209
0.001,9.620581829923493,201.0,1.4964815373939742,0,-0.0100883438726318,2.703610430443912,0.0001,249,0.0100883438726318,0.0,0.8799406187826968,1933.7414818483012,0.811241673775826,9.621861730376514,0.032459453101886325,0.5859003219548775,545,100.0,0.0,0.5859003219548775,2.7136987743165437,9.622253855989033,1.0,0.41300072692502104,9.622304424616555
0.001,9.623389477285349,201.0,1.7642957859002895,0,-0.010324761315510855,2.693285669128401,0.0001,249,0.010324761315510855,0.0,0.8750046584445501,1934.3195223403084,0.8245100106656296,9.624730708296726,0.03370487861727695,0.5171854787934084,546,100.0,0.0,0.5171854787934084,2.703610430443912,9.625105532935715,1.0,0.18175213395026107,9.625148940585746
0.001,9.6271909225439,201.0,1.4986131812253662,0,-0.011153270358018386,2.6821323987703827,0.0001,249,0.011153270358018386,0.0,0.8581352231023162,1935.0642928276127,0.798367208733,9.628414652324807,0.031460886225567614,0.6105036241679493,547,100.0,0.0,0.6105036241679493,2.693285669128401,9.628824390692017,1.0,0.1294128357008745,9.628882342512412
0.001,9.628809260776674,200.77327935222672,35.12804339867158,0,-0.010305255323699747,2.671827143446683,0.0001,250,0.010305255323699747,0.0,0.8757499837884868,1933.208233598365,0.829810918515277,9.630330465008253,0.05457355688721724,7.971840927601163e-06,548,99.6,3.555974412615604,7.971840927601163e-06,2.6821323987703827,9.630698574579688,1.0,0.08854881057524285,9.630738791472108
0.001,9.632203098789022,201.0,1.358588885857901,0,-0.010332237959978396,2.6614949054867045,0.0001,249,0.010332237959978396,0.0,0.8721159770726176,1936.0593341607023,0.79923164713217,9.633430604251188,0.03152646410972456,0.6053441560734015,549,100.0,0.0,0.6053441560734015,2.671827143446683,9.633839133468014,1.0,0.02552392532362862,9.633896572589363
0.001,9.635197891799974,201.0,1.3208286840726882,0,-0.010484026331863738,2.651010879154841,0.0001,249,0.010484026331863738,0.0,0.8717716486152349,1936.698597078694,0.7964644949041568,9.636413363351455,0.03131782496507294,0.6202048509394461,550,100.0,0.0,0.6202048509394461,2.6614949054867045,9.636825778082091,1.0,0.2505485405177308,9.636884862035958
0.001,9.637553445778241,200.8097165991903,29.646634199474033,0,-0.010234714143796175,2.6407761650110446,0.0001,250,0.010234714143796175,0.0,0.884261851917528,1935.3057959901096,0.8164242938479483,9.639018264328183,0.053980325907795126,6.585456476752256e-06,551,99.6,2.9844785248738113,6.585456476752256e-06,2.651010879154841,9.639403509641491,1.0,0.14450635828482103,9.639450491696111
0.001,9.639962928322142,200.48178137651823,79.40146662389691,0,-0.009551612719815417,2.631224552291229,0.0001,250,0.009551612719815417,0.0,0.8714117813412667,1932.6550877449947,0.808839612787192,9.641393792666735,0.053609416339540354,5.793306961567266e-06,552,99.6,8.127941514549958,5.793306961567266e-06,2.6407761650110446,9.64178910992592,1.0,0.03707141254062858,9.641840239392915
0.001,9.642489186334481,200.63306451612902,43.860094362965185,0,-0.00949392812355443,2.6217306241676748,0.0001,251,0.00949392812355443,0.0,0.8835275956626363,1934.6227079238583,0.8131138847378525,9.644097670188415,0.06863070400334033,6.232262403867272e-06,553,99.20318725099602,4.430288379425194,6.232262403867272e-06,2.631224552291229,9.64448724623151,1.0,0.024514759032392384,9.644535328370367
