WeightMin,DualBefore,WeightMax,WeightMedian,ITERATIONS,NormDeltaVar,Wins,DualReg,DualAfter,DeltaOmega,Eta,TimestepsStd,OmegaBefore,RewardMean,ReturnsMean,Omega,ReturnsStd,Traj,TimestepsMean,ConfortViolation,Epsilon,WeightMean,LossReg,NormDeltaOmega,RewardStd,Primal
0.5967063499682094,6.677453448963376,1.0,0.973247007979844,0,0.058188380972202663,0.0,0.0001,6.511113957953538,-0.034102936734896616,13.754114174417094,12.482555843507983,8.0,6.41855836811476,146.89182688335677,7.965897063265103,84.02746471252564,2185,22.885884509624198,0,0.001,0.5967063499682094,0.0,0.034102936734896616,1.3784362379475814,6.530030116848111
0.5963105741024346,6.703591860896215,1.0,0.9734886602109931,1,0.016819213379038196,0.0,0.0001,6.536752849291017,-0.034261880001721146,13.783469456032186,11.990652505746027,7.965897063265103,6.443848809473179,147.7182912784076,7.931635183263382,81.11929834238971,2182,22.923818265259293,0,0.001,0.5963105741024346,0.0,0.034261880001721146,1.3828250947691982,6.555749851567872
0.5937389031113091,6.731300785480803,1.0,0.9696841623997023,2,0.08419966510498036,0.0,0.0001,6.563642812943755,-0.03410576662082754,13.82675031675224,11.937290452628272,7.931635183263382,6.470237178333469,148.1228470191976,7.897529416642555,81.15542161145198,2184,22.893168271435123,0,0.001,0.5937389031113091,0.0,0.03410576662082754,1.3890049614427482,6.582759329445125
0.5923544910985183,6.758100324771085,1.0,0.9741110561445324,3,0.09985815909439164,0.0,0.0001,6.595793713578882,-0.03308637755996724,13.688292649585136,12.834444687562929,7.897529416642555,6.5038100791694955,153.82801651761804,7.8644430390825875,87.44007781260731,2116,23.65168007572172,0,0.001,0.5923544910985183,0.0,0.03308637755996724,1.3732330810280513,6.614528893109037
0.5910390989734876,6.783281447907696,1.0,0.9710133031197645,4,0.12834492265908415,0.0,0.0001,6.618748547284508,-0.03313380458023829,13.766984838475345,12.66474161340788,7.8644430390825875,6.525898808474836,153.07920145870094,7.831309234502349,86.66718063889616,2132,23.457491780178486,0,0.001,0.5910390989734876,0.0,0.03313380458023829,1.3835107942826124,6.637699801427923
0.5878406054810796,6.812466155818394,1.0,0.9748362906668006,5,0.13405443697666433,0.0,0.0001,6.655440919414451,-0.03257969897961388,13.567255886148395,14.228686906869582,7.831309234502349,6.564643689605052,160.6100138792748,7.798729535522735,97.71237008460012,2046,24.46793930494371,0,0.001,0.5878406054810796,0.0,0.03257969897961388,1.3605595238357544,6.673846187979253
0.583106433389694,6.840217386183655,1.0,0.9732708962243328,6,0.023515117673637197,0.0,0.0001,6.6878462334390765,-0.032547033316880025,13.445458093325525,14.622141579784255,7.798729535522735,6.598274859958848,166.41508610857642,7.766182502205855,100.82164170676624,1984,25.2216052498738,0,0.001,0.583106433389694,0.0,0.032547033316880025,1.3469564684084054,6.70592248227235
0.5804295693561349,6.8634820543680775,1.0,0.972422671118484,7,0.18441363256934143,0.0,0.0001,6.713149653741876,-0.03176239109903811,13.3932675911345,14.590983270257205,7.766182502205855,6.624087382889973,169.6660330301372,7.734420111106817,100.81851675164593,1952,25.614161108260646,0,0.001,0.5804295693561349,0.0,0.03176239109903811,1.3414518884232742,6.73108582312903
0.5802832580225484,6.888171571808793,1.0,0.97384646310177,8,0.019439674806944068,0.0,0.0001,6.738230693332521,-0.030364971442502053,13.397173535585223,14.51531812098161,7.734420111106817,6.649090476632936,171.29036700587906,7.704055139664315,100.65963762404708,1941,25.761609907120743,0,0.001,0.5802832580225484,0.0,0.030364971442502053,1.3427570362128876,6.756177336620358
0.5771407446037211,6.911094380487566,1.0,0.9734305250522166,9,0.05701504683972999,0.0,0.0001,6.764235838823682,-0.030661040920511695,13.311026572267345,14.927086854919471,7.704055139664315,6.675954564767379,175.65112608398908,7.673394098743803,103.8938598048203,1899,26.311708860759495,0,0.001,0.5771407446037211,0.0,0.030661040920511695,1.3332021806775791,6.781952385788803
0.5734206910741125,6.934956336213438,1.0,0.9731501724050985,10,0.6130267580853156,0.0,0.0001,6.792055624683134,-0.02969167555643004,13.200225125475532,16.17763325447745,7.673394098743803,6.7048776085112785,181.24377878624432,7.643702423187373,112.90899524251904,1850,27.031943692474282,0,0.001,0.5734206910741125,0.0,0.02969167555643004,1.3208402927338727,6.809478410342891
0.57198753983146,6.957191886016189,1.0,0.9702646192614324,11,0.09479167490868065,0.0,0.0001,6.813044435641287,-0.02910307805703649,13.253840916460675,15.713362207524984,7.643702423187373,6.725282871883728,180.94604618332295,7.614599345130337,109.9829420696861,1859,26.90571120689655,0,0.001,0.57198753983146,0.0,0.02910307805703649,1.3279527965571056,6.830609073855188
0.5705577596496136,6.98195625760357,1.0,0.9713253324283917,12,0.34428198761078743,0.0,0.0001,6.839679878415102,-0.02952977681572122,13.21043076444406,15.21790310154061,7.614599345130337,6.752326216234541,184.1123756909418,7.585069568314616,106.86744491729466,1835,27.267467248908297,0,0.001,0.5705577596496136,0.0,0.02952977681572122,1.323647316018889,6.857129635185494
0.571038952247417,7.003101879766472,1.0,0.9750753666795959,13,0.31294780411192613,0.0,0.0001,6.862264404775942,-0.02830008328577449,13.175308855184328,16.234225498347957,7.585069568314616,6.7752401924846914,186.92931653016527,7.556769485028841,114.36413020915923,1813,27.59060773480663,0,0.001,0.571038952247417,0.0,0.02830008328577449,1.3201668305505687,6.879621486162309
0.5671781927846402,7.02609497785132,1.0,0.9746905104612807,14,0.07798182240755236,0.0,0.0001,6.889112909902222,-0.027690297772497097,13.062087834049837,16.97852306525571,7.556769485028841,6.8032108922492345,192.91301206480028,7.529079187256344,120.00435167445674,1765,28.356413166855845,0,0.001,0.5671781927846402,0.0,0.027690297772497097,1.3075122229572107,6.906172908653304
0.5627519104181365,7.04771051436933,1.0,0.9721247955538859,15,0.25624821355189864,0.0,0.0001,6.913773762162242,-0.027962904317858417,12.974200869531275,17.412648255238476,7.529079187256344,6.828731189790015,197.8337592505962,7.501116282938486,123.35953643141522,1728,28.971014492753625,0,0.001,0.5627519104181365,0.0,0.027962904317858417,1.2978672422216917,6.930604972026312
0.5604793319347785,7.069436914222508,1.0,0.9729809908389945,16,0.3399246501759919,0.0,0.0001,6.938014781806528,-0.027363531154856346,12.897407647948217,17.490429530383967,7.501116282938486,6.853719635963968,202.25886579336796,7.473752751783629,124.29689962285063,1694,29.51271437019515,0,0.001,0.5604793319347785,0.0,0.027363531154856346,1.2894671517975098,6.954647214339534
0.5606045793442443,7.0915804796510775,1.0,0.9727307776044238,17,0.045855059683370836,0.0,0.0001,6.959182158094036,-0.028602367349245483,12.948946570649333,17.647580969033857,7.473752751783629,6.8743302720703126,202.22846569031262,7.445150384434384,125.81521317174514,1700,29.417796110783737,0,0.001,0.5606045793442443,0.0,0.028602367349245483,1.296355962221453,6.975947833871181
0.5594873817068131,7.110344558388143,1.0,0.973345600316319,18,0.04680833499268917,0.0,0.0001,6.978840753109192,-0.026954449213667964,12.92280848062943,18.816335780076894,7.445150384434384,6.894230202895544,204.50050614419715,7.418195935220716,134.51659677908341,1687,29.663895486935868,0,0.001,0.5594873817068131,0.0,0.026954449213667964,1.2937967957620973,6.995538863193083
0.5534773569532745,7.1326171187859115,1.0,0.9726290974555309,19,0.15866970734523567,0.0,0.0001,7.007162766117703,-0.027024616675761948,12.72776392848511,18.689911011419042,7.418195935220716,6.924477439747688,214.42555425014132,7.391171318544954,133.92136567879137,1615,30.96650124069479,0,0.001,0.5534773569532745,0.0,0.027024616675761948,1.2716404106878616,7.023360535203
0.550422236869963,7.152775806003587,1.0,0.9743438834291817,20,0.06095564013934254,0.0,0.0001,7.031125581079615,-0.026469114054950893,12.599666300620628,19.409931895970043,7.391171318544954,6.949688849199187,221.37569458359445,7.364702204490003,139.4235763325855,1569,31.855683269476373,0,0.001,0.550422236869963,0.0,0.026469114054950893,1.2572555614745256,7.046998864266988
0.5452594053519525,7.171785375220181,1.0,0.9707253466447667,21,0.27351149772723415,0.0,0.0001,7.052845300052418,-0.025363097279242908,12.507959189356857,21.145383152184667,7.364702204490003,6.9722910965675835,227.4521827578897,7.33933910721076,152.19421274746978,1534,32.622468974526456,0,0.001,0.5452594053519525,0.0,0.025363097279242908,1.2471212987972577,7.068488282683798
0.5439564707432218,7.192259555412219,1.0,0.9728141370430486,22,0.017560580623735597,0.0,0.0001,7.0754423800104895,-0.024620588573283975,12.444004648264364,20.99762450844818,7.33933910721076,6.995485871145731,231.726497057129,7.314718518637476,151.58837273065697,1511,33.12732095490716,0,0.001,0.5439564707432218,0.0,0.024620588573283975,1.240400379890655,7.090926284238308
0.5409071470997855,7.208924050572244,1.0,0.9719172922093716,23,0.0949570943855682,0.0,0.0001,7.09423922503049,-0.02354102773898603,12.371704142715695,22.258100590799597,7.314718518637476,7.014970132162857,236.49292401889633,7.29117749089849,161.037172591895,1483,33.71418918918919,0,0.001,0.5409071470997855,0.0,0.02354102773898603,1.2325072325712625,7.109543184191012
0.5350768010115898,7.226674595107673,1.0,0.9706518091863782,24,0.03647657676188501,0.0,0.0001,7.116550621972325,-0.023931473191446173,12.201967937861394,22.43231016427235,7.29117749089849,7.0389140538051125,246.89301859926286,7.267246017707044,162.55697291595334,1427,35.0751404494382,0,0.001,0.5350768010115898,0.0,0.023931473191446173,1.213341013828121,7.131436958695932
0.53591427224706,7.246593978668817,1.0,0.9733891537774058,25,0.04642391719742284,0.0,0.0001,7.1366409066950425,-0.024622745313252814,12.210472466175466,21.64447375085761,7.267246017707044,7.058890027772999,247.96043990508224,7.242623272393791,157.57084302402262,1424,35.12807881773399,0,0.001,0.53591427224706,0.0,0.024622745313252814,1.2150449638928638,7.151548593595747
0.5320827937997342,7.263262577784869,1.0,0.9730534591241842,26,0.03813747931570972,0.0,0.0001,7.156243133495767,-0.023968298883376704,12.099204005580594,22.083998477178405,7.242623272393791,7.079548247561415,255.43435223507285,7.218654973510414,160.94576129067735,1387,36.08092485549133,0,0.001,0.5320827937997342,0.0,0.023968298883376704,1.2026651197193756,7.170880240288148
0.5314653892568072,7.28090313218992,1.0,0.9694609699434995,27,0.019474756403163915,0.0,0.0001,7.17213368586121,-0.024059766991673115,12.179766690048503,21.51602337623321,7.218654973510414,7.0946340922668325,252.6903809009047,7.194595206518741,157.327444703461,1405,35.61840228245364,0,0.001,0.5314653892568072,0.0,0.024059766991673115,1.2125678939491513,7.186966345501924
0.5279673992363687,7.298616159213812,1.0,0.9701447666000407,28,0.05848716587738556,0.0,0.0001,7.193074568983543,-0.023168797308618316,12.061351960355807,23.242795897289252,7.194595206518741,7.116692936818643,260.62932348643653,7.171426409210123,170.27743562734625,1366,36.62289068231841,0,0.001,0.5279673992363687,0.0,0.023168797308618316,1.1994851407582139,7.207620137994296
0.5270575208425801,7.314310888896481,1.0,0.9725038918965558,29,0.006977577878695615,0.07423904974016332,0.0001,7.210332750934887,-0.022773446455452095,12.00377792369671,23.8643177049528,7.171426409210123,7.134483821223767,265.2900542016488,7.148652962754671,175.22309517142455,1347,37.18377976190476,0,0.001,0.5270575208425801,0.0,0.022773446455452095,1.19332918170439,7.2247397388544154
0.5278184590296379,7.331334758873927,1.0,0.9710955414279949,30,0.12161454852365432,0.0,0.0001,7.225523232101405,-0.023027203335070467,12.089367665747032,22.794473348867175,7.148652962754671,7.148825974862708,262.3660948562592,7.1256257594196,167.6660233385097,1364,36.700955180014695,0,0.001,0.5278184590296379,0.0,0.023027203335070467,1.2037724583838383,7.240136498397025
0.5226236363403918,7.347590689990049,1.0,0.9705059096249812,31,0.09184280752741435,0.07575757575757576,0.0001,7.245899010199108,-0.021363325887302054,11.933456668206881,23.587956363147704,7.1256257594196,7.170671983184924,271.9909269446053,7.104262433532298,173.94188654877948,1320,37.93166287015946,0,0.001,0.5226236363403918,0.0,0.021363325887302054,1.1864198246627962,7.260137927265404
