RewardStd,RewardMean,NormDeltaOmega,Omega,DeltaOmega,TimestepsMean,ConfortViolation,ITERATIONS,ReturnsStd,OmegaBefore,NormDeltaVar,Wins,Traj,ReturnsMean,TimestepsStd
0.4176987678014066,8.616451427372468,0.12069354715202696,4.990356454865571,-0.12069354715202696,182.436,0,27,273.076737767939,5.111050002017598,0.2380791845404344,59.599999999999994,250,1571.9509326041236,31.009513120976276
0.3713332776202401,8.684878717680935,0.12117465080728707,4.869181804058284,-0.12117465080728707,184.34,0,28,274.6197021145416,4.990356454865571,0.23572768895184446,68.4,250,1600.9705428173033,30.981936672842128
0.35521617607959344,8.747438356500425,0.12134629993570911,4.747835504122575,-0.12134629993570911,187.288,0,29,257.84291866838714,4.869181804058284,0.23853996945615966,71.2,250,1638.2902349122512,28.886901114519016
0.30755854478639716,8.814095066881467,0.12103866950082143,4.626796834621754,-0.12103866950082143,189.032,0,30,240.79234382841236,4.747835504122575,0.24006665194966773,78.8,250,1666.1460186827378,26.65466143097676
0.20693013407049207,8.881416204073082,0.1209451531022756,4.505851681519478,-0.1209451531022756,196.896,0,31,151.2374583557962,4.626796834621754,0.23263838192886682,90.8,250,1748.7153249171736,16.641790288307327
0.19091362364158973,8.939251593378616,0.1191836096269725,4.3866680718925055,-0.1191836096269725,196.464,0,32,160.6732698985048,4.505851681519478,0.22577282140877722,92.4,250,1756.2411250415362,17.537864864344233
0.24432194913218808,8.991806690897699,0.11721920764349036,4.269448864249015,-0.11721920764349036,194.784,0,33,187.5324206347164,4.3866680718925055,0.19895956574785587,86.8,250,1751.4600744798174,20.42531135625599
0.3493426239304574,9.040178446899551,0.11390121303989975,4.155547651209115,-0.11390121303989975,191.316,0,34,182.16237748333683,4.269448864249015,0.19274033595208154,72.39999999999999,250,1729.5307797470346,19.619993476043767
0.39523228567966195,9.08319748716988,0.11128369045434461,4.044263960754771,-0.11128369045434461,186.688,0,35,231.9937432420533,4.155547651209115,0.1838375341628562,65.60000000000001,250,1695.7239724847702,24.92449911231919
0.3817329602240999,9.125761218752952,0.10638979390747982,3.937874166847291,-0.10638979390747982,188.928,0,36,211.52514766157154,4.044263960754771,0.16909947136359965,68.0,250,1724.1118155365577,22.59776130504967
0.3344383961559124,9.173356722404368,0.10214708428766572,3.8357270825596252,-0.10214708428766572,191.22,0,37,202.65574594248054,3.937874166847291,0.16972288723564133,75.6,250,1754.129272458163,21.47881747210493
0.24884489768552817,9.215913746228658,0.09926105593050005,3.736466026629125,-0.09926105593050005,195.6,0,38,164.06998238282029,3.8357270825596252,0.15234924966602478,86.8,250,1802.6327287623255,17.309881570940917
0.2074723202898501,9.258345937021323,0.09709678566122815,3.639369240967897,-0.09709678566122815,196.268,0,39,163.79616874018765,3.736466026629125,0.1471791795894274,91.2,250,1817.1170403673011,17.20105159576007
0.15190902060856276,9.298344908634473,0.09334482609186656,3.5460244148760305,-0.09334482609186656,198.352,0,40,133.80478797575492,3.639369240967897,0.1548333444921189,95.6,250,1844.3453093174649,14.082190738659946
0.1600251454151007,9.329737674324473,0.09113154087815145,3.454892873997879,-0.09113154087815145,198.568,0,41,129.01311638847983,3.5460244148760305,0.14036427487874642,95.19999999999999,250,1852.587350515262,13.528834983101834
0.15988680953585482,9.36218793181444,0.08904764740565962,3.3658452265922194,-0.08904764740565962,199.196,0,42,95.44942121472297,3.454892873997879,0.12735024546794502,95.19999999999999,250,1864.9103872657088,9.863751010644986
0.1750539037847374,9.393682114414554,0.08783423819659664,3.2780109883956228,-0.08783423819659664,198.812,0,43,111.04831161940102,3.3658452265922194,0.12234398607507556,94.0,250,1867.5767285309857,11.522528194801696
0.18617173947435967,9.422411006376027,0.08633017709384738,3.1916808113017754,-0.08633017709384738,198.384,0,44,113.39336688491021,3.2780109883956228,0.11620547095121937,93.2,250,1869.2555850889019,11.620866749085458
0.18604401414963131,9.450393288355666,0.08401424350161735,3.107666567800158,-0.08401424350161735,198.816,0,45,100.10446823612864,3.1916808113017754,0.1168040099220875,93.2,250,1878.8893920177197,10.189707748507805
0.20045527771650654,9.479281409229106,0.08231989541017803,3.02534667238998,-0.08231989541017803,197.508,0,46,142.33488077194122,3.107666567800158,0.11823511339959081,92.0,250,1872.2339125740223,14.561934486873644
0.1341026235598065,9.506208343297105,0.08044779228617793,2.944898880103802,-0.08044779228617793,200.228,0,47,57.32809059890316,3.02534667238998,0.11285580574896877,96.8,250,1903.409084161693,5.737596709424599
0.16204165698466372,9.535275320601881,0.08044002384089843,2.8644588562629036,-0.08044002384089843,198.86,0,48,110.69054383408081,2.944898880103802,0.12446025022017011,94.8,250,1896.1848502548905,11.307714181035882
0.1834606874445868,9.559793654906942,0.08067121610231487,2.7837876401605888,-0.08067121610231487,198.304,0,49,119.97487172420702,2.8644588562629036,0.11978651477522942,93.2,250,1895.7453209426665,12.2158742626142
0.1978806355560107,9.585316776782514,0.0829796467762205,2.7008079933843683,-0.0829796467762205,197.828,0,50,142.27623552149467,2.7837876401605888,0.12111516493966108,92.0,250,1896.2440473173315,14.539821732057101
0.18344551687616176,9.607984936247888,0.08368233917558632,2.617125654208782,-0.08368233917558632,198.728,0,51,94.42106759739261,2.7008079933843683,0.11582873504272019,93.2,250,1909.3756304106703,9.509469806461345
0.15491045646978477,9.635207786668136,0.08587249950854936,2.5312531547002326,-0.08587249950854936,199.452,0,52,87.69075398646756,2.617125654208782,0.11008618486641646,95.19999999999999,250,1921.761463466533,8.800891772996643
0.1127630989558321,9.659638289671697,0.08720394732678738,2.444049207373445,-0.08720394732678738,200.256,0,53,57.55071347668566,2.5312531547002326,0.10415452047749534,97.6,250,1934.4005253364955,5.747909533038947
0.08458795566738038,9.68161335461281,0.08752824426831207,2.356520963105133,-0.08752824426831207,200.508,0,54,54.691180884521984,2.444049207373445,0.09204495341629043,98.8,250,1941.2409305067058,5.506535753084693
0.10354892257380563,9.704334097227827,0.08796868267522129,2.268552280429912,-0.08796868267522129,199.844,0,55,81.50482779860793,2.356520963105133,0.0928590110902479,98.0,250,1939.3529433263973,8.16600661278204
0.14347600892128937,9.721028924603129,0.0849992130508479,2.183553067379064,-0.0849992130508479,199.644,0,56,92.62774413614859,2.268552280429912,0.09105677609753642,96.0,250,1940.7450986234667,9.227202392924953
0.18436174254062368,9.739232228191577,0.08441292269208711,2.099140144686977,-0.08441292269208711,199.044,0,57,87.79466074014202,2.183553067379064,0.06649091787893689,93.2,250,1938.535739628164,8.706897495663998
0.2271456132821212,9.756153995511712,0.08474509084730819,2.0143950538396687,-0.08474509084730819,197.532,0,58,133.71597272290012,2.099140144686977,0.05832266645163217,89.60000000000001,250,1927.1526110414195,13.330903045180397
0.28647403990416936,9.770285177102933,0.08387164368269762,1.930523410156971,-0.08387164368269762,194.228,0,59,183.67096558314248,2.0143950538396687,0.05951321615944378,83.6,250,1897.6629493783485,18.2966668002672
0.30062206618615284,9.785052766209635,0.08227002575401032,1.8482533844029607,-0.08227002575401032,194.0,0,60,194.00884121252196,1.930523410156971,0.07610691045631607,82.0,250,1898.300236644669,19.32852813847966
0.2817148764168515,9.801512728573908,0.08092867581902463,1.767324708583936,-0.08092867581902463,192.928,0,61,241.4317105269133,1.8482533844029607,0.0814805269906356,84.39999999999999,250,1890.986247698307,24.107484646889226
0.3061541879780806,9.81357277234721,0.07856346592170182,1.6887612426622343,-0.07856346592170182,192.716,0,62,234.12508865469115,1.767324708583936,0.08574684047506875,81.6,250,1891.232490395665,23.356783682690562
0.3664901050111336,9.822043943657711,0.07718932737830797,1.6115719152839263,-0.07718932737830797,189.616,0,63,262.063198665451,1.6887612426622343,0.08786218395257087,74.0,250,1862.4166844206006,26.079811042260257
0.37862040055546475,9.831345405966285,0.0739010228958592,1.537670892388067,-0.0739010228958592,186.416,0,64,311.2234073687629,1.6115719152839263,0.10071917870623356,72.8,250,1832.720085198611,31.023264560648673
0.45704125044744853,9.832657368915898,0.07230989817876265,1.4653609942093044,-0.07230989817876265,180.616,0,65,345.746053895496,1.537670892388067,0.11314739755679538,61.6,250,1775.9352433441136,34.42877494189998
0.5423642853188821,9.827372101751243,0.06920493014645546,1.396156064062849,-0.06920493014645546,168.104,0,66,439.0651950291319,1.4653609942093044,0.12339276984364213,49.6,250,1652.0205597927911,43.84350788885397
0.5339064574245723,9.838818336859365,0.0632573329374666,1.3328987311253824,-0.0632573329374666,167.16,0,67,443.46400416354317,1.396156064062849,0.13177064280728462,51.6,250,1644.656873189411,44.1947327178251
0.5794236620851965,9.83901016067979,0.05695386914085998,1.2759448619845224,-0.05695386914085998,163.076,0,68,451.81680306472407,1.3328987311253824,0.13968919560174503,44.4,250,1604.5064209630173,45.046356389834685
0.5900176168028002,9.845169736867557,0.04987427723052251,1.2260705847539999,-0.04987427723052251,159.644,0,69,482.5488616247137,1.2759448619845224,0.14797146523765894,43.6,250,1571.7222774724848,48.11109294123342
0.6121319867208739,9.850566660952103,0.04612059695457593,1.179949987799424,-0.04612059695457593,158.864,0,70,481.0063087930395,1.2260705847539999,0.15273787729032343,39.6,250,1564.9004220254947,47.98213734297379
0.6636540339627452,9.846299614375923,0.045055227063687475,1.1348947607357365,-0.045055227063687475,150.26,0,71,512.2947649250922,1.179949987799424,0.15316858587656032,32.800000000000004,250,1479.5049800561262,51.1293301344737
0.6757165531611132,9.849778582523468,0.043897286061538976,1.0909974746741975,-0.043897286061538976,149.34,0,72,511.2656448807524,1.1348947607357365,0.16429470396410095,30.8,250,1470.9659335140545,51.027604294146514
0.727993669501214,9.844806707592582,0.04261932059258533,1.0483781540816122,-0.04261932059258533,137.432,0,73,553.0784079651506,1.0909974746741975,0.16879158263377492,26.0,250,1352.9914754378638,55.230692336779555
0.7129016799973692,9.854040813497729,0.04381403790300964,1.0045641161786025,-0.04381403790300964,138.044,0,74,560.543302254799,1.0483781540816122,0.18291412726402806,28.799999999999997,250,1360.2912100584806,55.911949205871906
0.7447789434337627,9.850403042005622,0.04465279117720955,0.959911325001393,-0.04465279117720955,131.448,0,75,561.259303834198,1.0045641161786025,0.18355004851472853,26.0,250,1294.815779065555,55.96862778378616
0.7957744410091208,9.847019981032572,0.04430642242137761,0.9156049025800154,-0.04430642242137761,126.876,0,76,552.9119080191816,0.959911325001393,0.1866466829305182,18.4,250,1249.3505071134887,55.20185344714432
0.8412075365881202,9.839699751538976,0.04319975130928533,0.87240515127073,-0.04319975130928533,116.212,0,77,533.2835687324318,0.9156049025800154,0.1852707993648131,16.400000000000002,250,1143.4911875258474,53.19510368445577
0.8496379271987822,9.84194847719648,0.04279518152313855,0.8296099697475915,-0.04279518152313855,113.964,0,78,550.5149271538794,0.87240515127073,0.18651935507231537,16.400000000000002,250,1121.6278162552198,54.92652095299683
0.9370754535693643,9.824644374755394,0.04231460310928192,0.7872953666383096,-0.04231460310928192,101.504,0,79,502.4313835539212,0.8296099697475915,0.18440866642287232,9.2,250,997.2407026151716,50.18511715638412
0.9587076709703445,9.823739863687893,0.04148701839998625,0.7458083482383233,-0.04148701839998625,98.696,0,80,507.3631003304713,0.7872953666383096,0.18016616226636678,7.6,250,969.5638295865404,50.714845794895204
0.9985620923224529,9.816438913209378,0.039389994197243205,0.7064183540410801,-0.039389994197243205,92.448,0,81,483.00032953501346,0.7458083482383233,0.17898943103562112,6.0,250,907.5101446483806,48.28357169887083
1.0140989625053567,9.815877241809043,0.03685264216472561,0.6695657118763545,-0.03685264216472561,89.268,0,82,472.84950743494073,0.7064183540410801,0.1750325395140451,6.4,250,876.2437296218097,47.24087399699544
1.0140975872207336,9.821180906985992,0.03608184573481554,0.633483866141539,-0.03608184573481554,89.728,0,83,473.68645610662134,0.6695657118763545,0.17064500533662738,6.0,250,881.2349204220392,47.31061208650761
1.0955238505773819,9.799794800623687,0.03442173759690359,0.5990621285446354,-0.03442173759690359,78.94,0,84,426.8224313040409,0.633483866141539,0.16223170820467356,3.2,250,773.5958015612338,42.671493997749835
1.1611052134417439,9.78257975184988,0.032169809115917936,0.5668923194287174,-0.032169809115917936,71.848,0,85,320.325245545419,0.5990621285446354,0.14945736795684916,0.8,250,702.8587900109103,32.06270256856087
1.1910687199909906,9.775791328653561,0.02968904111116699,0.5372032783175504,-0.02968904111116699,68.5,0,86,308.62548969886797,0.5668923194287174,0.13867272230356545,0.4,250,669.6417060127692,30.905436414973984
1.1942372044003873,9.77728291868375,0.02815723433213202,0.5090460439854184,-0.02815723433213202,67.884,0,87,351.96834309400356,0.5372032783175504,0.13177635982021035,0.8,250,663.7210736519278,35.22360776524744
1.1774710529368868,9.786213630853473,0.025063841166076684,0.48398220281934173,-0.025063841166076684,69.928,0,88,356.53686553796365,0.5090460439854184,0.12495172337464129,0.8,250,684.3303467783218,35.6727741562105
1.207543762101182,9.778467879724737,0.023255386957197588,0.46072681586214415,-0.023255386957197588,65.892,0,89,321.97333428041685,0.48398220281934173,0.11772175385306753,1.6,250,644.3228055308224,32.157492688330045
1.2507814061109683,9.765960430964867,0.021611852272017062,0.4391149635901271,-0.021611852272017062,62.06,0,90,289.195471921338,0.46072681586214415,0.10904445388209719,0.4,250,606.0755043456796,28.931788745253897
1.2884935684162082,9.753715721198002,0.019583970851595855,0.4195309927385312,-0.019583970851595855,58.384,0,91,252.51813434813454,0.4391149635901271,0.10117233650755603,0.4,250,569.460938666424,25.254634109406535
1.298948178755992,9.75178053791057,0.017776608428940244,0.401754384309591,-0.017776608428940244,57.668,0,92,252.42513270838845,0.4195309927385312,0.0951515668530611,0.0,250,562.3656800602267,25.27065048628547
1.315311676298385,9.747476700148837,0.01598113173294602,0.38577325257664496,-0.01598113173294602,56.216,0,93,242.608215072603,0.401754384309591,0.086558652643637,0.0,250,547.964150175567,24.28319056466839
1.2919408001137658,9.757541323170416,0.014369772487279886,0.3714034800893651,-0.014369772487279886,58.352,0,94,238.4370273696183,0.38577325257664496,0.08059135565839907,0.0,250,569.3720512896402,23.866212435156104
1.2875743499955974,9.760461833088899,0.012426993695578148,0.35897648639378693,-0.012426993695578148,58.776,0,95,259.1060984402334,0.3714034800893651,0.07479016477951525,0.0,250,573.680904701633,25.93387406462829
1.3026473787241064,9.755869594383286,0.011393194839118603,0.3475832915546683,-0.011393194839118603,57.388,0,96,272.4890876324674,0.35897648639378693,0.07142400171606064,0.0,250,559.8698442824681,27.27118361934443
1.3300646355364218,9.746383413191845,0.010050738829477102,0.3375325527251912,-0.010050738829477102,54.976,0,97,227.33958085337673,0.3475832915546683,0.06636352386783567,0.0,250,535.8171745236349,22.749580743389537
1.3634822986082313,9.73423309249555,0.00890947060849423,0.328623082116697,-0.00890947060849423,52.228,0,98,181.16832647956224,0.3375325527251912,0.06133802767467638,0.0,250,508.39952595485755,18.126886550094586
1.3368079663997483,9.745724882024376,0.00828688258854382,0.3203361995281532,-0.00828688258854382,54.208,0,99,230.00121495054762,0.328623082116697,0.05672850009342153,0.4,250,528.2962544047774,22.982008963534934
1.3402061304508224,9.745366899062468,0.008147260416474233,0.31218893911167894,-0.008147260416474233,54.148,0,100,245.37971648818015,0.3203361995281532,0.05336096463345091,0.0,250,527.6921268504344,24.55243564292553
1.377932606775689,9.731428274519452,0.007121458277649706,0.30506748083402924,-0.007121458277649706,51.128,0,101,216.81164922544806,0.31218893911167894,0.04795259074416324,0.0,250,497.54846481963057,21.695705012743883
1.360479971620753,9.738324409661741,0.006341594122804939,0.2987258867112243,-0.006341594122804939,52.496,0,102,220.35118778434548,0.30506748083402924,0.04615020035080327,0.0,250,511.2230782096027,22.04835558494102
1.3638873236640925,9.737782694184052,0.005758368974387251,0.29296751773683705,-0.005758368974387251,52.232,0,103,215.42866515932545,0.2987258867112243,0.04350439096480459,0.0,250,508.62386568262144,21.55611690448908
1.4040053873090446,9.721968112487623,0.005291985378683195,0.28767553235815385,-0.005291985378683195,49.184,0,104,179.27020277880504,0.29296751773683705,0.04065325189930516,0.0,250,478.16527964459124,17.936503115155976
1.3658708596764813,9.737799485002885,0.004995077669799397,0.28268045468835445,-0.004995077669799397,52.084,0,105,220.22374214755067,0.28767553235815385,0.03918535758122498,0.0,250,507.18354837689026,22.032088961330924
1.3838593796078362,9.731090729885887,0.004574967774186367,0.2781054869141681,-0.004574967774186367,50.692,0,106,191.93882087847152,0.28268045468835445,0.03770508865454745,0.0,250,493.2884512793754,19.202008644930874
1.3496150541204377,9.74462366894369,0.0036860546845987052,0.2744194322295694,-0.0036860546845987052,53.184,0,107,241.27855598710008,0.2781054869141681,0.03549206460007097,0.4,250,518.2580652091012,24.110871904599385
1.3621794090354808,9.740358263183092,0.0036793640303457997,0.2707400681992236,-0.0036793640303457997,52.388,0,108,212.34715739375895,0.2744194322295694,0.0332833283631815,0.0,250,510.27788869163584,21.24216222515966
1.3773926801693017,9.734176667533188,0.0034067979596116293,0.26733327023961195,-0.0034067979596116293,51.196,0,109,210.00585072323133,0.2707400681992236,0.03165910994804474,0.0,250,498.350908671029,21.008702577741445
1.3787774287130898,9.73415051497586,0.003031194026206996,0.26430207621340496,-0.003031194026206996,51.092,0,110,211.23447419362697,0.26733327023961195,0.03097652555671482,0.0,250,497.3372181111467,21.13469980860859
1.4105755234091588,9.72170610951294,0.002682615324787252,0.2616194608886177,-0.002682615324787252,48.732,0,111,211.1511247232906,0.26430207621340496,0.028545985535781113,0.0,250,473.7581821287846,21.12165182934327
1.3916621146805819,9.729543648422101,0.002098766416231912,0.2595206944723858,-0.002098766416231912,50.12,0,112,198.57329380843885,0.2616194608886177,0.026919758883684353,0.0,250,487.64472765891566,19.865588337625443
1.3865697622719935,9.731871695577581,0.0018133703091137154,0.2577073241632721,-0.0018133703091137154,50.504,0,113,201.1354038915824,0.2595206944723858,0.02497942171056052,0.0,250,491.49844811345014,20.12247459931308
1.3825343333189968,9.733088128600748,0.0015292424003027771,0.2561780817629693,-0.0015292424003027771,50.808,0,114,199.11573612080545,0.2577073241632721,0.02420498026320481,0.0,250,494.51874163794685,19.91831157503065
1.3597710438207984,9.742453345497161,0.0013461274181511551,0.25483195434481815,-0.0013461274181511551,52.592,0,115,208.207465174198,0.2561780817629693,0.025237280010979506,0.0,250,512.3751063463867,20.828478965109284
1.3906536650866983,9.730548887957493,0.0006968855653764483,0.2541350687794417,-0.0006968855653764483,50.2,0,116,213.12078671055758,0.25483195434481815,0.026433525319268906,0.0,250,488.4735541754661,21.31984990566303
1.418351032882454,9.71915491757394,0.00048174305888670776,0.253653325720555,-0.00048174305888670776,48.184,0,117,183.97457655462765,0.2541350687794417,0.024696846582039605,0.0,250,468.3077605483827,18.40321015475289
1.4182132059936867,9.719075490356476,0.00015753036125676356,0.2534957953592982,-0.00015753036125676356,48.192,0,118,188.46598663571996,0.253653325720555,0.024848042533157855,0.0,250,468.3816860312592,18.852987455573185
1.38395759708829,9.733163389361422,0.00015539926869734266,0.2533403960906009,-0.00015539926869734266,50.704,0,119,215.02397072899169,0.2534957953592982,0.0242558873560693,0.0,250,493.51031649418144,21.509448714460348
1.3811013398526115,9.734441314834587,6.589388213557035e-05,0.2532745022084653,-6.589388213557035e-05,50.924,0,120,218.5921112776263,0.2533403960906009,0.023579916766841548,0.0,250,495.71668951663656,21.867012233041805
1.357184738990796,9.743224559204155,0.0004246017127561008,0.2536991039212214,0.0004246017127561008,52.8,0,121,224.79005394550936,0.2532745022084653,0.023447531750096028,0.0,250,514.4422567259793,22.48679612572676
1.3838186529078351,9.73312439295884,0.0007077297083942224,0.25440683362961564,0.0007077297083942224,50.716,0,122,206.6908968766811,0.2536991039212214,0.024022128044723676,0.0,250,493.6251367133006,20.67683109182836
1.4012347142029795,9.726328659381538,0.0007754708144127598,0.2551823044440284,0.0007754708144127598,49.416,0,123,183.4806187398384,0.25440683362961564,0.023864486580884147,0.0,250,480.63625703199807,18.356114621564117
1.3846382331008336,9.732683615130869,0.0009552637678016396,0.25613756821183004,0.0009552637678016396,50.652,0,124,204.12483231575393,0.2551823044440284,0.022876465025010867,0.0,250,492.97989047360886,20.420257001321016
1.3649326050211106,9.740330754292179,0.0018977466189593062,0.25803531483078934,0.0018977466189593062,52.18,0,125,237.9533267892193,0.25613756821183004,0.022254246191542214,0.0,250,508.250458758966,23.80377281020805
1.396905401620039,9.72788356260598,0.0024275532837194636,0.2604628681145088,0.0024275532837194636,49.732,0,126,185.29762369283554,0.25803531483078934,0.02088508628052036,0.0,250,483.7871053355206,18.53634742876816
1.4009150521783182,9.725875753015417,0.0020421112722695534,0.26250497938677836,0.0020421112722695534,49.436,0,127,196.8259032290494,0.2604628681145088,0.02087790485223676,0.0,250,480.80839372607016,19.690553674287578
1.381966954171519,9.733321760629403,0.0016648114203433595,0.2641697908071217,0.0016648114203433595,50.648,0,128,221.55665458225698,0.26250497938677836,0.018229909697477946,0.4,250,492.973280532358,22.12681847894089
1.3959534483802227,9.727455442852849,0.0016734739545556376,0.26584326476167736,0.0016734739545556376,49.796,0,129,201.9936695824605,0.2641697908071217,0.017422038415993046,0.0,250,484.3883712323004,20.207186444431102
1.383944065611749,9.731766136572107,0.00168893469708703,0.2675321994587644,0.00168893469708703,50.696,0,130,210.0875965671817,0.26584326476167736,0.01737175152622677,0.0,250,493.36161605965964,21.016459835091162
1.391903170838975,9.729142509055775,0.0018051466820869222,0.2693373461408513,0.0018051466820869222,50.096,0,131,189.4988300748052,0.2675321994587644,0.018674642005331935,0.0,250,487.3911231336581,18.958448881699155
1.355468012774684,9.743112891036096,0.0014676491510082768,0.2708049952918596,0.0014676491510082768,52.928,0,132,243.45553211375096,0.2693373461408513,0.018751781676524002,0.0,250,515.6834790967586,24.357233340426824
1.387427587087772,9.73009782290041,0.0016939204259299179,0.2724989157177895,0.0016939204259299179,50.428,0,133,194.8424757104882,0.2708049952918596,0.018884835457111775,0.0,250,490.66937301322196,19.490634058439454
1.381937394843899,9.732786204152475,0.0016547917387729205,0.2741537074565624,0.0016547917387729205,50.848,0,134,214.34866560017304,0.2724989157177895,0.017043032678122565,0.0,250,494.89271290874507,21.443901137619527
1.4133138931300984,9.719704207825188,0.0016300393719668738,0.2757837468285293,0.0016300393719668738,48.528,0,135,177.49844587317395,0.2741537074565624,0.01654317226003003,0.0,250,471.6778057973407,17.75773679273347
