RewardStd,NormDeltaOmega,Wins,ConfortViolation,NormDeltaVar,Omega,OmegaBefore,ITERATIONS,ReturnsStd,RewardMean,DeltaOmega,TimestepsStd,ReturnsMean,TimestepsMean,Traj
0.4205370720896281,0.1202109423865867,59.199999999999996,0,0.21483768695054126,5.007391893036075,5.127602835422661,27,284.08909355513595,8.60649166520557,-0.1202109423865867,32.34348255831459,1557.2930278689569,180.944,250
0.32839325487122684,0.11979566733375968,75.2,0,0.2118299247765886,4.887596225702315,5.007391893036075,28,255.6968257545202,8.678783872741155,-0.11979566733375968,28.86038114786428,1634.3885789146143,188.32,250
0.271689744219832,0.12108704931316172,83.2,0,0.21300338301329044,4.766509176389153,4.887596225702315,29,209.32264873421715,8.754109022531116,-0.12108704931316172,23.381108271422892,1684.5006745515273,192.424,250
0.2167333771981849,0.12208239375116925,89.60000000000001,0,0.2078920455384089,4.644426782637984,4.766509176389153,30,131.64707477041026,8.819744488638326,-0.12208239375116925,14.56005714274501,1745.0393655440248,197.856,250
0.17614774153500085,0.12234654777372,93.60000000000001,0,0.1862749834166401,4.522080234864264,4.644426782637984,31,150.32873395456298,8.881351760167384,-0.12234654777372,16.50738695251311,1751.6157195472522,197.224,250
0.16607398941577536,0.12089002554172357,94.39999999999999,0,0.15724561645716137,4.40119020932254,4.522080234864264,32,98.46463622366375,8.938272896787838,-0.12089002554172357,10.644618546476899,1778.1442569953856,198.936,250
0.14230957603384853,0.12073429835454341,96.0,0,0.14081755904029813,4.280455910967997,4.40119020932254,33,38.8036149994471,8.99817880630807,-0.12073429835454341,4.141141871513218,1802.2272367578312,200.288,250
0.1730497934372321,0.12063352621976176,93.60000000000001,0,0.13219747940013793,4.159822384748235,4.280455910967997,34,80.30513792606185,9.052318060369657,-0.12063352621976176,8.520492004573446,1802.2803165473574,199.096,250
0.1905907368712521,0.12079117094281688,92.0,0,0.13421332569110164,4.039031213805418,4.159822384748235,35,67.39134513309057,9.107387924233329,-0.12079117094281688,7.102837742761692,1814.7745473344303,199.264,250
0.16315583416153973,0.12074850364493939,94.39999999999999,0,0.12255547133481301,3.918282710160479,4.039031213805418,36,88.91332411638523,9.156528592530526,-0.12074850364493939,9.42541245781849,1823.6142344883797,199.16,250
0.22501419099026926,0.1213024838603145,88.8,0,0.11207373039516352,3.7969802263001644,3.918282710160479,37,62.857288819529536,9.201439848887848,-0.1213024838603145,6.478646772282002,1830.5712492971443,198.944,250
0.218752439910875,0.12216658226970223,89.60000000000001,0,0.10988682708386066,3.674813644030462,3.7969802263001644,38,98.67328270055755,9.250890099197226,-0.12216658226970223,10.317537690747729,1834.4885102312069,198.304,250
0.15371315036203528,0.12154343218136221,95.19999999999999,0,0.11457888848768838,3.5532702118491,3.674813644030462,39,54.27721148813645,9.297754420740096,-0.12154343218136221,5.500161452175745,1857.9888614053352,199.832,250
0.15297840788702452,0.12154142449475724,95.19999999999999,0,0.11162137323668886,3.4317287873543427,3.5532702118491,40,20.47956656961181,9.343450496377494,-0.12154142449475724,1.9509833418048448,1874.3709171772962,200.608,250
0.1858995168659333,0.12072754271216102,92.80000000000001,0,0.09910922264548493,3.3110012446421817,3.4317287873543427,41,106.3591097342319,9.382960740713596,-0.12072754271216102,11.114433138941456,1870.737180640514,199.376,250
0.18684321838507587,0.12052713685421645,92.80000000000001,0,0.09984357130168514,3.1904741077879653,3.3110012446421817,42,74.0461244571995,9.424968495263007,-0.12052713685421645,7.468958695829024,1877.6045237523153,199.216,250
0.17796961912716422,0.11829840027242389,93.60000000000001,0,0.10732585978524703,3.0721757075155414,3.1904741077879653,43,64.13549511382871,9.46356375440486,-0.11829840027242389,6.404518405001269,1888.094531768822,199.512,250
0.2470553938430586,0.11625241185925805,87.2,0,0.10703099859775436,2.9559232956562833,3.0721757075155414,44,77.34042435464875,9.494949839524338,-0.11625241185925805,7.715186063861324,1886.1527957218307,198.648,250
0.22495478337015362,0.11436383498384206,89.60000000000001,0,0.11537332907959386,2.8415594606724413,2.9559232956562833,45,83.08487107415229,9.530225552031023,-0.11436383498384206,8.27048341997008,1895.0662905702652,198.848,250
0.26390645448573197,0.11252530093661717,85.6,0,0.11781082385378787,2.729034159735824,2.8415594606724413,46,96.05106637637526,9.55960923820948,-0.11252530093661717,9.525598353909324,1891.1201379395523,197.824,250
0.30060896546472166,0.10594702900748443,81.6,0,0.12369389343109578,2.6230871307283397,2.729034159735824,47,159.25480843942364,9.583530246934014,-0.10594702900748443,16.038661290768626,1871.7784595891762,195.312,250
0.3677429127826731,0.09878072629950907,73.6,0,0.11896140692956456,2.5243064044288306,2.6230871307283397,48,278.64978479606134,9.59919860516885,-0.09878072629950907,28.37937730113189,1801.884768573455,187.712,250
0.35450646064179414,0.08993680760652012,75.2,0,0.13081276939070474,2.4343695968223105,2.5243064044288306,49,214.37752044599083,9.624202744139144,-0.08993680760652012,21.68508279901186,1847.153984277138,191.928,250
0.4872934967483897,0.08361912585303122,56.00000000000001,0,0.12867333222272911,2.3507504709692792,2.4343695968223105,50,349.56301635867567,9.631725623225723,-0.08361912585303122,35.49701418429443,1702.1956059414358,176.728,250
0.4955194461654623,0.07631299617202592,54.400000000000006,0,0.1307497303107038,2.2744374747972533,2.3507504709692792,51,330.8628950497338,9.647552042472094,-0.07631299617202592,33.51384191643805,1716.4924593966352,177.92,250
0.48806969007256973,0.07033901481054805,56.00000000000001,0,0.15208236435197442,2.2040984599867053,2.2744374747972533,52,340.48599526683176,9.66806351346413,-0.07033901481054805,34.41006922399314,1720.3738938398612,177.944,250
0.5417204070792762,0.061191719324531046,48.0,0,0.16140953248420245,2.1429067406621742,2.2040984599867053,53,402.9259452486422,9.676018513888057,-0.061191719324531046,40.844292820417394,1645.774636990192,170.088,250
0.43778639594358754,0.055423158030685205,64.0,0,0.1797022364594213,2.087483582631489,2.1429067406621742,54,312.5741207610493,9.706632761000368,-0.055423158030685205,31.417675534641326,1772.508795220755,182.608,250
0.4388134193327335,0.050964721627884124,63.2,0,0.18534689099434937,2.036518861003605,2.087483582631489,55,259.1488485219873,9.720491820934274,-0.050964721627884124,25.912376656725254,1809.4112295159896,186.144,250
0.42071687496227544,0.05010564242554705,65.60000000000001,0,0.18756654090934582,1.9864132185780579,2.036518861003605,56,232.96607183717563,9.739367766214391,-0.05010564242554705,23.267743852810483,1840.117188277482,188.936,250
0.45242683365547237,0.04600778388386306,60.8,0,0.1713538340147881,1.9404054346941948,1.9864132185780579,57,274.4250666382205,9.741490753173798,-0.04600778388386306,27.52432059107,1817.528378764155,186.576,250
0.40377778594253705,0.047775131382989944,68.0,0,0.172272138218405,1.8926303033112049,1.9404054346941948,58,194.50161936618213,9.7637649377345,-0.047775131382989944,19.37693474211027,1873.4712162524966,191.88,250
0.44387071863392,0.048140478798940345,61.6,0,0.1646936068870918,1.8444898245122645,1.8926303033112049,59,199.28260053340196,9.768744325489237,-0.048140478798940345,19.805043398084237,1856.2177217521628,190.016,250
0.49957751711064596,0.049031299372273685,52.800000000000004,0,0.1507595590895572,1.7954585251399908,1.8444898245122645,60,263.5223881252257,9.769828016006317,-0.049031299372273685,26.350069146019333,1799.4460033001076,184.184,250
0.4929965308889408,0.05243183643545679,54.400000000000006,0,0.13766197113616424,1.743026688704534,1.7954585251399908,61,271.93358050685794,9.779408310462411,-0.05243183643545679,27.11181469396691,1787.2064275536268,182.752,250
0.5444132128274364,0.052744976415416644,44.800000000000004,0,0.1398134482106335,1.6902817122891174,1.743026688704534,62,285.87508449749987,9.783671157417494,-0.052744976415416644,28.592702845306526,1773.896984893681,181.312,250
0.5666226969264891,0.05437991427640276,40.8,0,0.1371697749019811,1.6359017980127146,1.6902817122891174,63,265.5454511676555,9.786583563267941,-0.05437991427640276,26.438335802391194,1758.8447979905147,179.72,250
0.5683496186424732,0.053433151772435794,40.8,0,0.14829204445512645,1.5824686462402788,1.6359017980127146,64,302.1734153132989,9.795774113548521,-0.053433151772435794,30.232712349374147,1751.954608659926,178.848,250
0.5620110254586347,0.05281277061116718,43.2,0,0.15350528545608177,1.5296558756291116,1.5824686462402788,65,363.62649022466354,9.805827445488957,-0.05281277061116718,36.3696260085253,1725.354950688673,175.952,250
0.5530888494170338,0.04876955744764788,45.6,0,0.16200236260233494,1.4808863181814638,1.5296558756291116,66,380.3791760482692,9.817976743107982,-0.04876955744764788,38.01839049723173,1710.9984429749138,174.272,250
0.5453542427147821,0.04539717191437531,45.6,0,0.163836755731409,1.4354891462670885,1.4808863181814638,67,326.02333540656156,9.825873902528238,-0.04539717191437531,32.513041321906506,1763.862275990649,179.512,250
0.5427898705995633,0.04141153227054617,46.400000000000006,0,0.15522008431709197,1.3940776139965423,1.4354891462670885,68,344.05801269558447,9.83110953036068,-0.04141153227054617,34.319539390848476,1758.8248194196472,178.904,250
0.5472621906297768,0.03751529690550148,47.199999999999996,0,0.15480622330019655,1.3565623170910408,1.3940776139965423,69,386.5148514808843,9.83641201602953,-0.03751529690550148,38.58174822373916,1707.1289782059573,173.552,250
0.5849277778391506,0.03690189129596999,43.2,0,0.14544169971885423,1.3196604257950708,1.3565623170910408,70,484.15425201425006,9.837892518871222,-0.03690189129596999,48.38566663796212,1605.622762219934,163.208,250
0.6288007833286571,0.03714956088188481,36.8,0,0.14512301189823412,1.282510864913186,1.3196604257950708,71,507.7627958263092,9.83204028642951,-0.03714956088188481,50.79786830173093,1543.8662939363076,157.024,250
0.6300366437045936,0.03460828213897593,36.0,0,0.1519093454227694,1.24790258277421,1.282510864913186,72,483.36605805795523,9.83642479972764,-0.03460828213897593,48.3152805642273,1560.135664635202,158.608,250
0.6075145917470405,0.0340614712537064,39.2,0,0.1622872432572251,1.2138411115205037,1.24790258277421,73,456.98524140392715,9.847023747756355,-0.0340614712537064,45.58888566306485,1597.659909025973,162.248,250
0.6239194050412189,0.030141311543418814,38.4,0,0.1738871393714776,1.1836997999770849,1.2138411115205037,74,501.1311095727114,9.847269943053627,-0.030141311543418814,50.017996121396145,1536.0953329568215,155.992,250
0.6233065670102316,0.026185214349646158,37.6,0,0.17488758698433665,1.1575145856274387,1.1836997999770849,75,453.9264101177258,9.853024024250363,-0.026185214349646158,45.18960305202957,1560.9554780178394,158.424,250
0.5941100040595274,0.021359742940645354,41.6,0,0.1667458038498293,1.1361548426867933,1.1575145856274387,76,466.49113750794737,9.861861513736557,-0.021359742940645354,46.49601376462288,1611.9015406972132,163.448,250
0.6310642982930357,0.015767721014096514,37.6,0,0.1667030530784255,1.1203871216726968,1.1361548426867933,77,510.60579641319055,9.85948274569542,-0.015767721014096514,50.92086409321822,1524.6704117943398,154.64,250
0.6817358646812364,0.013713444609877445,32.0,0,0.16854480669726635,1.1066736770628194,1.1203871216726968,78,542.6562273605776,9.849173583475991,-0.013713444609877445,54.16350712426218,1419.6204836278955,144.136,250
0.6276898631801837,0.013899509373320074,39.2,0,0.17548937701803627,1.0927741676894993,1.1066736770628194,79,519.9505815984065,9.863660462920855,-0.013899509373320074,51.82453720005611,1502.353852428401,152.312,250
0.6638534145020286,0.015118588541818356,35.199999999999996,0,0.18823324933625116,1.077655579147681,1.0927741676894993,80,558.9306003229505,9.858591910939017,-0.015118588541818356,55.74789194220711,1430.5999893801825,145.112,250
0.640142311034791,0.01505843214520497,37.6,0,0.19402344868971896,1.062597147002476,1.077655579147681,81,521.2772574987272,9.866200040009963,-0.01505843214520497,51.9083524685575,1482.7714716130174,150.288,250
0.7191977124345307,0.014990410425285594,25.6,0,0.1872258932592117,1.0476067365771904,1.062597147002476,82,533.2486203475703,9.850511930371955,-0.014990410425285594,53.21440647042866,1395.9357466768702,141.712,250
0.645557572798708,0.01798061837921816,35.199999999999996,0,0.1937046894796674,1.0296261181979722,1.0476067365771904,83,525.7827026671268,9.86906503561143,-0.01798061837921816,52.418893693018745,1516.5989621524795,153.672,250
0.6137576506659788,0.020661784585334297,39.2,0,0.1871839059766491,1.008964333612638,1.0296261181979722,84,505.6825871162636,9.875870994942106,-0.020661784585334297,50.37807523119557,1577.6111362160318,159.744,250
0.7143006226351895,0.02269912099273863,25.6,0,0.18071971964124905,0.9862652126198993,1.008964333612638,85,539.0160463228777,9.858513150631415,-0.02269912099273863,53.78638876147013,1418.3640040076432,143.872,250
0.7316934237225508,0.024949316434551894,24.8,0,0.1730041672594422,0.9613158961853474,0.9862652126198993,86,541.360956578472,9.85605307423087,-0.024949316434551894,54.01265037007534,1365.6547139654292,138.56,250
0.7202963138661093,0.028443965954558448,25.6,0,0.16699206386973778,0.932871930230789,0.9613158961853474,87,522.6206996870237,9.861821388945064,-0.028443965954558448,52.117434165545795,1396.2761195323976,141.584,250
0.7711268340270474,0.030031060883210725,20.8,0,0.16655985345846142,0.9028408693475782,0.932871930230789,88,553.7680451851261,9.853289939959687,-0.030031060883210725,55.287698450921255,1293.9340349155063,131.32,250
0.7771927305485885,0.032870108475588355,21.6,0,0.17137969382530038,0.8699707608719899,0.9028408693475782,89,568.8096427152325,9.857221098969731,-0.032870108475588355,56.75630093654801,1262.197447280876,128.048,250
0.8384709043482517,0.03564960870049716,12.0,0,0.1708664018858841,0.8343211521714927,0.8699707608719899,90,547.5542978486085,9.84547610291334,-0.03564960870049716,54.76040964054231,1213.5140025406865,123.256,250
0.7631856080566496,0.03625048126875008,24.8,0,0.1722857464004539,0.7980706709027426,0.8343211521714927,91,573.4733483411836,9.867668973484152,-0.03625048126875008,57.119913725425036,1259.2724437201537,127.616,250
0.8537991037477487,0.03724107429560031,17.599999999999998,0,0.16773729127917278,0.7608295966071423,0.7980706709027426,92,575.8109946569114,9.849306660743022,-0.03724107429560031,57.41900674863681,1097.1339675534866,111.392,250
0.8904854438861339,0.03479278035400146,12.0,0,0.16506257114816794,0.7260368162531409,0.7608295966071423,93,541.1240492778522,9.84227545209489,-0.03479278035400146,54.02753431353313,1075.3276467940793,109.256,250
0.8475772772715456,0.033931757602965296,18.4,0,0.1643986140823885,0.6921050586501756,0.7260368162531409,94,582.3635156271366,9.859929372189667,-0.033931757602965296,58.02753884148457,1105.731919514838,112.144,250
0.9572946888164565,0.0309253242416635,10.4,0,0.15771916211532355,0.6611797344085121,0.6921050586501756,95,509.1611226655271,9.83280925590093,-0.0309253242416635,50.78052288033277,945.2869506252919,96.136,250
0.9745136569411574,0.02886107147046335,8.799999999999999,0,0.14996112535265912,0.6323186629380487,0.6611797344085121,96,500.38829141712944,9.832685682986854,-0.02886107147046335,49.93248818154368,928.5201744158146,94.432,250
1.0510365790756884,0.02705889183233612,2.4,0,0.14308317730856338,0.6052597711057126,0.6323186629380487,97,406.7359956288793,9.812915258298654,-0.02705889183233612,40.6919227365825,850.1124746569291,86.632,250
1.0454817180971931,0.026316474392275357,4.0,0,0.13653674802110355,0.5789432967134372,0.6052597711057126,98,443.92524693430136,9.81775456924501,-0.026316474392275357,44.35902541760809,846.2119018323658,86.192,250
1.0530527189143613,0.02533109117218124,7.199999999999999,0,0.1303130968068973,0.553612205541256,0.5789432967134372,99,460.8079389572207,9.817650259828369,-0.02533109117218124,45.94117560533252,806.3039805391844,82.128,250
1.124664570120761,0.024735523647063884,3.2,0,0.12570770987538615,0.5288766818941921,0.553612205541256,100,404.5679573081016,9.79735994357635,-0.024735523647063884,40.41817888030088,733.7830703340942,74.896,250
1.1529854020718149,0.022551043159907525,0.8,0,0.1215679817157746,0.5063256387342846,0.5288766818941921,101,369.20871065394994,9.79167482617742,-0.022551043159907525,36.947847352721375,714.5572621151234,72.976,250
1.1599907739460547,0.021367554631203878,1.6,0,0.11597842869862303,0.4849580841030807,0.5063256387342846,102,366.0871542104809,9.79186642789252,-0.021367554631203878,36.59105377001324,700.3926218542962,71.528,250
1.078655129241985,0.019881338664412218,4.0,0,0.1182125077975044,0.4650767454386685,0.4849580841030807,103,452.89405118370314,9.819101996890982,-0.019881338664412218,45.22494603645205,795.5043673801198,81.016,250
1.2218747241299457,0.01909593605962967,1.6,0,0.10815162110275052,0.44598080937903883,0.4650767454386685,104,296.587449728182,9.775049748636777,-0.01909593605962967,29.598810786921828,628.7311998323174,64.32,250
1.208932435960096,0.018899022936946674,0.8,0,0.10279333151628472,0.42708178644209216,0.44598080937903883,105,364.05485328001,9.780738231203788,-0.018899022936946674,36.416045694171686,648.4238217758865,66.296,250
1.2256463506871658,0.017574781688182828,0.8,0,0.09705448058949522,0.40950700475390933,0.42708178644209216,106,348.2043372822709,9.776886093990456,-0.017574781688182828,34.8189778138302,630.3354002517526,64.472,250
1.2556189619162417,0.016722613341107806,0.8,0,0.09131098175754142,0.3927843914128015,0.40950700475390933,107,310.0045591290297,9.767695300835728,-0.016722613341107806,30.984486440798076,599.3457836592802,61.36,250
1.293081612744509,0.015077060391692598,0.0,0,0.08351275866676566,0.3777073310211089,0.3927843914128015,108,285.29920176655554,9.756144678812761,-0.015077060391692598,28.56015013966138,568.1198169366247,58.232,250
1.2884995376242503,0.013810294548533886,0.0,0,0.07838178894419948,0.36389703647257504,0.3777073310211089,109,282.1591289919373,9.758929725057381,-0.013810294548533886,28.24146625088719,572.5759248285667,58.672,250
1.3368276930129,0.011669627710446162,0.0,0,0.07210509647637825,0.3522274087621289,0.36389703647257504,110,206.559022967939,9.74136950694476,-0.011669627710446162,20.676813681029287,529.6967083096283,54.376,250
1.2805288844554836,0.009827355627079815,0.8,0,0.06806899244662494,0.34240005313504907,0.3522274087621289,111,264.4424963206975,9.763248270469006,-0.009827355627079815,26.415127786933002,575.7192240130163,58.968,250
1.3411955167896092,0.008565226659304148,0.0,0,0.06278490251080225,0.3338348264757449,0.34240005313504907,112,202.18249707660647,9.741724417544075,-0.008565226659304148,20.23538919813503,526.3648537287415,54.032,250
1.333723139800649,0.007386127074218762,0.0,0,0.05853203752347606,0.32644869940152615,0.3338348264757449,113,246.97873944422784,9.745706256557188,-0.007386127074218762,24.714619479166576,532.8172524584946,54.672,250
1.3177596796876059,0.006164851045464326,0.0,0,0.05403322402409372,0.32028384835606183,0.32644869940152615,114,242.2378798668835,9.752972336643516,-0.006164851045464326,24.241367618185244,546.7906410815821,56.064,250
1.3214964932348106,0.004886193240464465,0.0,0,0.05060622331488928,0.31539765511559736,0.32028384835606183,115,239.1823415637254,9.751579990593495,-0.004886193240464465,23.934625628991988,543.514062355719,55.736,250
1.3093372577849476,0.003950724690209906,0.0,0,0.048601326538937784,0.31144693042538746,0.31539765511559736,116,229.22551965841024,9.756721256878519,-0.003950724690209906,22.934475010341966,554.3378749308098,56.816,250
1.3619460172117432,0.003137351426662993,0.0,0,0.045576670009243106,0.30830957899872447,0.31144693042538746,117,216.74245640750453,9.736591076054468,-0.003137351426662993,21.689642136282473,509.88580147082035,52.368,250
1.3349072915796738,0.0020298342833026672,0.0,0,0.04235228257903573,0.3062797447154218,0.30830957899872447,118,229.1309304611152,9.747450692844644,-0.0020298342833026672,22.928792728794075,532.1328282237748,54.592,250
1.304991445924625,0.0014592120000622155,0.0,0,0.04165081158299894,0.3048205327153596,0.3062797447154218,119,261.36237427920065,9.758500544201146,-0.0014592120000622155,26.150819184109704,558.3423671370127,57.216,250
1.3416743498158632,0.0013372526452485323,0.0,0,0.038275917010679214,0.30348328007011105,0.3048205327153596,120,216.7081215846089,9.745738615714052,-0.0013372526452485323,21.68241167398129,526.5817488842617,54.032,250
1.3277302622823388,0.0010029837672626551,0.8,0,0.03600638903449519,0.3024802963028484,0.30348328007011105,121,247.5982649134788,9.750407007050676,-0.0010029837672626551,24.713441201095407,534.0102909621513,54.768,250
1.3799901360587883,0.0005561690272107844,0.0,0,0.03354509110077315,0.3019241272756376,0.3024802963028484,122,230.97482755719815,9.730646701084932,-0.0005561690272107844,23.110148766288805,495.951601060897,50.968,250
1.3553843046749532,0.0002450786773785518,0.0,0,0.03261117707412949,0.30167904859825906,0.3019241272756376,123,228.46200719612222,9.740449832288462,-0.0002450786773785518,22.85936972009509,515.3087579273889,52.904,250
1.3583728968726765,0.00048079768045505844,0.0,0,0.028168744670962014,0.301198250917804,0.30167904859825906,124,226.81606495648052,9.73992587114476,-0.00048079768045505844,22.69265114524964,513.0213754849367,52.672,250
1.3271244110066776,0.0004350947790220383,0.0,0,0.025037089278501904,0.30076315613878196,0.301198250917804,125,208.1781050283778,9.750964158031373,-0.0004350947790220383,20.830801808859878,538.8772832294458,55.264,250
1.3172954252285614,0.0008497645995207415,0.8,0,0.025090431568583697,0.3016129207383027,0.30076315613878196,126,263.5441935159592,9.754554048354915,0.0008497645995207415,26.310082021916998,543.0555329800148,55.672,250
1.3375008881321437,0.0008173941452547795,0.0,0,0.02338286870127935,0.3024303148835575,0.3016129207383027,127,237.7154907405166,9.747436703061457,0.0008173941452547795,23.78395560036219,530.1045976592943,54.384,250
1.3668649339885783,0.0006769855265058022,0.0,0,0.022130051861656272,0.3031073004100633,0.3024303148835575,128,192.39539998030637,9.735224323564037,0.0006769855265058022,19.24909722558437,506.0759012361529,51.984,250
1.3118036649375426,0.0008103259040694311,0.0,0,0.02190637478907685,0.3039176263141327,0.3031073004100633,129,253.46805256026084,9.75665807066927,0.0008103259040694311,25.362616899681306,552.3049000644462,56.608,250
1.340998488004127,0.0017079509344836152,0.0,0,0.02292080090039229,0.30562557724861633,0.3039176263141327,130,214.7314476274055,9.744995374225406,0.0017079509344836152,21.487708114175415,527.0093498381099,54.08,250
1.3218628818072164,0.0016871958145479593,0.0,0,0.02097250712599742,0.3073127730631643,0.30562557724861633,131,242.22774040238244,9.752848095781182,0.0016871958145479593,24.233068315836526,543.4286958969275,55.72,250
1.3212591048752629,0.0018398766211423223,0.8,0,0.02149850742269694,0.3091526496843066,0.3073127730631643,132,245.61635618063607,9.752538237841472,0.0018398766211423223,24.52707891290767,539.5104153173902,55.32,250
1.2752800862347133,0.0021477791557173997,0.0,0,0.023006788912598185,0.311300428840024,0.3091526496843066,133,291.82629525865775,9.769716984759372,0.0021477791557173997,29.200821906240925,586.1830190855624,60.0,250
1.3586368949495493,0.002404721801745058,0.0,0,0.02127989612149587,0.31370515064176907,0.311300428840024,134,196.43008866890818,9.73779116762492,0.002404721801745058,19.657277939735195,512.5194247344347,52.632,250
