DualBefore,ConfortViolation,WeightMin,ReturnsStd,RewardMean,Eta,Wins,ITERATIONS,WeightMax,Traj,Omega,WeightMedian,LossReg,DeltaOmega,TimestepsMean,TimestepsStd,Epsilon,NormDeltaOmega,OmegaBefore,ReturnsMean,DualReg,NormDeltaVar,WeightMean,Primal,RewardStd,DualAfter
6.934294303197088,0,0.5743071809710079,101.99879498569325,6.697031375603313,13.372113033689224,0.0,10,1.0,1910,7.6445756348566025,0.9680931961892875,0.0,-0.030895645045887044,26.179675222629648,14.599334991324591,0.001,0.030895645045887044,7.67547127990249,175.3252550232512,0.0001,0.2003056660649883,0.5743071809710079,6.803858586862917,1.341270373911069,6.785979022289562
6.958692154996358,0,0.5738925564931342,104.28231706083764,6.728224237392992,13.219627686867952,0.0,11,1.0,1846,7.614010406507867,0.9749223307184209,0.0,-0.03056522834873565,27.096476964769646,14.881516283081362,0.001,0.03056522834873565,7.6445756348566025,182.3122885672279,0.0001,0.15510275991850933,0.5738925564931342,6.833110512126079,1.3239355487796585,6.815636454606518
6.980392657170089,0,0.5712524426629978,108.36510085305521,6.747605474095504,13.282128335952587,0.0,12,1.0,1857,7.584430077673605,0.9696758245595654,0.0,-0.029580328834262204,26.929418103448278,15.421550531061591,0.001,0.029580328834262204,7.614010406507867,181.70946793232977,0.0001,0.540247693296729,0.5712524426629978,6.853329847807574,1.3320383544553158,6.835690138896701
7.005231235350407,0,0.56640267312742,120.72963555656848,6.783556741395168,13.022463849108018,0.0,13,1.0,1759,7.5566075569273465,0.9732883706893634,0.0,-0.027822520746258128,28.427758816837315,17.12960575350797,0.001,0.027822520746258128,7.584430077673605,192.84020776719453,0.0001,0.13438211453533574,0.56640267312742,6.885980906231717,1.3021131850388175,6.869024280066732
7.026333297701302,0,0.5651278670975041,116.94216587672994,6.804541940914224,13.033870993494597,0.0,14,1.0,1754,7.527855650127216,0.9722232799639943,0.0,-0.028751906800130733,28.504278379920137,16.55639497110808,0.001,0.028751906800130733,7.5566075569273465,193.95666194085524,0.0001,0.18678243999498917,0.5651278670975041,6.907142637033107,1.3041602448744627,6.890156281054039
7.047760226723454,0,0.5611847531205905,123.23509526935513,6.830025156744105,12.938144991796117,0.0,15,1.0,1714,7.501132820984697,0.9709567365424482,0.0,-0.026722829142518556,29.14185639229422,17.39933987140593,0.001,0.026722829142518556,7.527855650127216,199.02853101411483,0.0001,0.09195662163214062,0.5611847531205905,6.9314360805101245,1.2935153541175504,6.91469831116024
7.065839160066043,0,0.5582973179261188,131.67707694034527,6.852471180348647,12.83238090157766,0.0,16,1.0,1672,7.475770395167099,0.9716655777402876,0.0,-0.0253624258175984,29.9114302812687,18.55350990813349,0.001,0.0253624258175984,7.501132820984697,204.96881493997785,0.0001,0.12700883425477608,0.5582973179261188,6.952568296964531,1.281621338656491,6.936103074888475
7.089200343272359,0,0.5546591881875406,133.89141722411185,6.881350397844067,12.700470949604819,0.0,17,1.0,1622,7.449462027022106,0.972601039650029,0.0,-0.026308368144992933,30.841455891425046,18.78670586317486,0.001,0.026308368144992933,7.475770395167099,212.23260035514326,0.0001,0.10273493123244659,0.5546591881875406,6.97982570896337,1.2669465910012676,6.9636973812201655
7.108433639613275,0,0.5533597738644965,134.14271740115416,6.901786340222727,12.676378124969144,0.0,18,1.0,1607,7.423238081318185,0.9727845423382273,0.0,-0.02622394570392128,31.106475716064757,18.78200949990817,0.001,0.02622394570392128,7.449462027022106,214.68889333413756,0.0001,0.042035908223536346,0.5533597738644965,6.999988425856063,1.2647617828845066,6.983921199351542
7.128980797201931,0,0.5474873237738801,145.39489080793615,6.928426745203242,12.520632694463831,0.0,19,1.0,1552,7.398202490242531,0.9707855473252378,0.0,-0.02503559107565323,32.22501611863314,20.300966767427525,0.001,0.02503559107565323,7.423238081318185,223.26952149996416,0.0001,0.08557360759094375,0.5474873237738801,7.024719945015892,1.2472002798621153,7.009045001395486
7.148591712002482,0,0.5460548379633006,144.72918431600365,6.950691378121069,12.459794039494474,0.0,20,1.0,1528,7.37356347594364,0.9723904226671621,0.0,-0.024639014298891482,32.74197773411919,20.14158039456184,0.001,0.024639014298891482,7.398202490242531,227.57989411650587,0.0001,0.05499821277784988,0.5460548379633006,7.046265588828143,1.2408378505831843,7.030742189364492
7.165498693137708,0,0.5420569296470835,150.31047721191524,6.969664123923847,12.40596984404538,0.06640106241699867,21,1.0,1506,7.349567622830056,0.9690045263779321,0.0,-0.023995853113583543,33.21129568106312,20.873528483331857,0.001,0.023995853113583543,7.37356347594364,231.474374313553,0.0001,0.027400190340378234,0.5420569296470835,7.064594517872148,1.2350387358500667,7.049205684919089
7.181203676838398,0,0.5436499883520841,144.9019335095479,6.984345610762452,12.437945475622167,0.0,22,1.0,1509,7.325162736184349,0.971657827253176,0.0,-0.024404886645707613,33.108090185676396,20.113559919593584,0.001,0.024404886645707613,7.349567622830056,231.2313901590231,0.0001,0.011562348541576253,0.5436499883520841,7.079690229265819,1.2392345599186119,7.064221891945916
7.206287334574579,0,0.5334954110242432,155.64596639056836,7.021025162913578,12.126538877102412,0.0,23,1.0,1412,7.300976080235338,0.9697015561083839,0.0,-0.024186655949010927,35.41389085754784,21.507605625552305,0.001,0.024186655949010927,7.325162736184349,248.64087824468064,0.0001,0.050162835317276035,0.5334954110242432,7.11260988732986,1.204033494348499,7.097906584870765
7.219156352235444,0,0.5356912903631985,157.4729347159436,7.032450976280965,12.168577195645769,0.0,24,1.0,1420,7.277762812342067,0.9727593132952237,0.0,-0.023213267893271272,35.201550387596896,21.7334152071736,0.001,0.023213267893271272,7.300976080235338,247.54208399796187,0.0001,0.15373198840405655,0.5356912903631985,7.12455861596734,1.209226217050613,7.109753196731217
7.237841072907119,0,0.5308049237431377,165.90011247876524,7.055889490620853,12.040384386394924,0.0,25,1.0,1378,7.2550260398348145,0.9713970017863813,0.0,-0.022736772507252034,36.30718954248366,22.825202642886605,0.001,0.022736772507252034,7.277762812342067,256.1828048114558,0.0001,0.22295394218998438,0.5308049237431377,7.146479027447355,1.1950895723169046,7.1319838700694875
7.253387674576153,0,0.527669787965642,162.43995601569264,7.074636627395409,11.949096059161619,0.0,26,1.0,1348,7.2338877819931735,0.9714804460712441,0.0,-0.02113825784164103,37.09725315515961,22.30743315010947,0.001,0.02113825784164103,7.2550260398348145,262.4469795948383,0.0001,0.11095089272576206,0.527669787965642,7.164150595473985,1.1850198821612008,7.149874564053695
7.269973178042992,0,0.5277619078851885,169.95100591744165,7.091081252669094,11.961521818091853,0.0,27,1.0,1347,7.212277515840769,0.9723445576678095,0.0,-0.02161026615240491,37.14190193164933,23.287751895768768,0.001,0.02161026615240491,7.2338877819931735,263.37637397558825,0.0001,0.11408957919150543,0.5277619078851885,7.18077039311596,1.1870470548158472,7.166464258404389
7.287305138111337,0,0.5224902850586377,173.28787037395014,7.112946813968872,11.83451887707715,0.0,28,1.0,1308,7.191224396050975,0.9702741685096646,0.0,-0.021053119789793406,38.251721499617446,23.702572079907977,0.001,0.021053119789793406,7.212277515840769,272.08486935899333,0.0001,0.09188078461444155,0.5224902850586377,7.201149219122149,1.1730777058358584,7.1871454977110965
7.302272539685749,0,0.5210359904419735,168.30215906309488,7.127814368128005,11.844782835446349,0.0,29,1.0,1307,7.1704076190364425,0.9682763532378319,0.0,-0.02081677701453266,38.25650842266462,22.96986956580606,0.001,0.02081677701453266,7.191224396050975,272.6797303962113,0.0001,0.06646102417074037,0.5210359904419735,7.216161678895594,1.17478720993294,7.202133655057628
7.316354950364188,0,0.5224934350624933,178.42440768682076,7.1405786174952555,11.884753177541464,0.0,30,1.0,1313,7.149170268649086,0.9701357595347905,0.0,-0.021237350387356635,38.108993902439025,24.30947907233422,0.001,0.021237350387356635,7.1704076190364425,272.1201445952212,0.0001,0.05555872308762911,0.5224934350624933,7.229416143526567,1.1797269795978536,7.215293251749438
7.33345943501103,0,0.5149994710865178,179.93838373254027,7.167123322041116,11.60563517391532,0.0,31,1.0,1236,7.13112963037481,0.9718502444131046,0.0,-0.018040638274276155,40.449392712550605,24.455058128171654,0.001,0.018040638274276155,7.149170268649086,289.9080142249683,0.0001,0.09293131092731638,0.5149994710865178,7.252694745345081,1.1484508828645068,7.239227999737244
7.347571025026875,0,0.5086194433740876,188.60408040686937,7.186269347107611,11.451158257049231,0.0,32,1.0,1194,7.111924108752324,0.9692829269873632,0.0,-0.01920552162248601,41.87761944677284,25.574802477103464,0.001,0.01920552162248601,7.13112963037481,300.9387874534361,0.0001,0.23748741237122947,0.5086194433740876,7.270063747279411,1.1313566065090728,7.256953066179625
7.361333358780247,0,0.507255263744003,198.07319702151017,7.2015021666862244,11.410135376904067,0.0,33,1.0,1181,7.093822749567316,0.9699431792274003,0.0,-0.01810135918500766,42.37033898305085,26.822283328157166,0.001,0.01810135918500766,7.111924108752324,305.13160045105104,0.0001,0.17580366878133374,0.507255263744003,7.284843292821835,1.1271943316066464,7.271826408053395
7.373999727587971,0,0.5066155066914342,191.91257295584666,7.214261534280696,11.410031515636936,0.0,34,1.0,1177,7.07531337306365,0.9698503532171745,0.0,-0.018509376503666353,42.50170068027211,25.935162428041803,0.001,0.018509376503666353,7.093822749567316,306.62169526184016,0.0001,0.37538377340497775,0.5066155066914342,7.297617455717337,1.1275599580809919,7.284600807064645
7.388173784526971,0,0.5020614207461714,200.4082049869539,7.2333842265543495,11.255571956111899,0.0,35,1.0,1137,7.058210745048337,0.9708855620628039,0.0,-0.017102628015313037,44.004401408450704,27.044873020296134,0.001,0.017102628015313037,7.07531337306365,318.30058357225624,0.0001,0.006455195969940813,0.5020614207461714,7.314988213140672,1.1106173398282997,7.302321771888484
7.400878437128634,0,0.5031136862086877,199.686149392869,7.243819954288288,11.334951308623229,0.0,36,1.0,1153,7.04083776061815,0.9695748853232833,0.0,-0.01737298443018709,43.3984375,26.89821537972639,0.001,0.01737298443018709,7.058210745048337,314.3713949743159,0.0001,0.03869420877690031,0.5031136862086877,7.326352040602094,1.1200087485653147,7.3135059966392975
7.414085352889014,0,0.5027279382108822,199.65670150453562,7.257400673629864,11.328780926015698,0.0,37,1.0,1148,7.022909117267916,0.9703079089297277,0.0,-0.01792864335023392,43.59023539668701,26.841642403211253,0.001,0.01792864335023392,7.04083776061815,316.3548033678351,0.0001,0.12748480481556945,0.5027279382108822,7.33988124065673,1.1197723683791614,7.327049428031501
7.426388089960513,0,0.5020313661624252,197.13550589036947,7.270198141799078,11.313005966108369,0.0,38,1.0,1142,7.004001790668249,0.9709483404586473,0.0,-0.018907326599666874,43.7931638913234,26.471475009923605,0.001,0.018907326599666874,7.022909117267916,318.37011602560705,0.0001,0.047466686678358266,0.5020313661624252,7.352510728512482,1.1183031306450908,7.339714638186035
7.44236767299359,0,0.49504531333241125,210.136936992249,7.293240260543247,11.086281038073375,0.0,39,1.0,1085,6.9868747376553655,0.9717176016687923,0.0,-0.01712705301288331,46.07287822878229,28.15054485882361,0.001,0.01712705301288331,7.004001790668249,336.00992562326576,0.0001,0.22266454819028852,0.49504531333241125,7.372998058438603,1.0933914347214277,7.3607099407636305
7.449785293319561,0,0.4953980141031635,212.03451434919427,7.299257775639658,11.130943364282924,0.0,40,1.0,1094,6.971194499573419,0.970462923723636,0.0,-0.01568023808194674,45.720951509606586,28.38359464268548,0.001,0.01568023808194674,6.9868747376553655,333.7236276958802,0.0001,0.005180547967132076,0.4953980141031635,7.37952562362624,1.0985280135167694,7.367138304565136
7.464218994156128,0,0.4961520995212344,204.6396207973104,7.31276807511798,11.170408497698663,0.0,41,1.0,1099,6.954975986886702,0.9708441285732283,0.0,-0.01621851268671648,45.50091074681239,27.33960508962254,0.001,0.01621851268671648,6.971194499573419,332.73551917056307,0.0001,0.23304160323345877,0.4961520995212344,7.393507156526211,1.103510173397038,7.381031780409389
7.476113312217006,0,0.49219549633917253,215.16613661037186,7.3285999801838875,11.041817098575077,0.0,42,1.0,1067,6.938750743867493,0.9716863760996676,0.0,-0.01622524301920958,46.86491557223265,28.71645277998167,0.001,0.01622524301920958,6.954975986886702,343.4553819244126,0.0001,0.023725115471956222,0.49219549633917253,7.407902935722914,1.0895004643706232,7.395712949049386
7.488736903215582,0,0.4842075517895147,215.43566744854547,7.346044594989716,10.878404583648031,0.0,43,1.0,1028,6.921806243542269,0.9667847219636426,0.0,-0.016944500325223544,48.68451801363194,28.687039503554512,0.001,0.016944500325223544,6.938750743867493,357.63854140699476,0.0001,0.09191916124938658,0.4842075517895147,7.4235337100349135,1.0716375780418173,7.411702272830178
7.4993158259757715,0,0.48484570616941297,224.2987819456535,7.357434899273137,10.852693370800164,0.0,44,1.0,1020,6.906612792386602,0.9705710851949516,0.0,-0.015193451155667503,49.064769381746814,29.82608610571425,0.001,0.015193451155667503,6.921806243542269,360.9916924115536,0.0001,0.0848602248455005,0.48484570616941297,7.434653598001387,1.0691155055387846,7.422877241992488
7.5103347344362685,0,0.48259393323332694,224.18635066949264,7.369962773808248,10.802032428909122,0.0,45,1.0,1006,6.8908164691715195,0.9701702905392987,0.0,-0.015796323215082175,49.712437810945275,29.767655733831706,0.001,0.015796323215082175,6.906612792386602,366.37770552607765,0.0001,0.038936762937809545,0.48259393323332694,7.446632317923635,1.0638105210723023,7.434966247190314
7.522694927575174,0,0.47518435820622607,240.61460244720632,7.388251347964232,10.594055067971992,0.0,46,1.0,960,6.87667372506616,0.969524835678623,0.0,-0.014142744105359206,52.08133472367049,31.90600859811088,0.001,0.014142744105359206,6.8908164691715195,384.7839898254489,0.0001,0.022133647773465714,0.47518435820622607,7.462651544541565,1.041199920770253,7.451430995585184
7.531480193039505,0,0.4747790704609714,234.6927503181949,7.39701282309572,10.59699796237079,0.0,47,1.0,959,6.862069172305421,0.96940975796548,0.0,-0.014604552760739686,52.177453027139876,31.082653517220713,0.001,0.014604552760739686,6.87667372506616,385.95527342611757,0.0001,0.0448728958301796,0.4747790704609714,7.471456495314591,1.0417961940920368,7.46022967651854
7.542390865676273,0,0.47444189759873373,233.42860533900088,7.408599540530253,10.57289425002379,0.0,48,1.0,952,6.847159275130313,0.9712953433535804,0.0,-0.014909897175107822,52.56572029442692,30.876430944785636,0.001,0.014909897175107822,6.862069172305421,389.4298779628878,0.0001,0.2672316794773527,0.47444189759873373,7.482791899509509,1.0394169484125844,7.471616073730706
7.551882132387522,0,0.4700204355509032,239.3321928684656,7.421556886261696,10.44722253285897,0.0,49,1.0,924,6.833623370778443,0.971358549294433,0.0,-0.01353590435186991,54.08234019501625,31.613143414730583,0.001,0.01353590435186991,6.847159275130313,401.36291643872335,0.0001,0.05384328319682517,0.4700204355509032,7.494399828048028,1.025896339701357,7.483487666890674
7.562928976577489,0,0.46242453576875975,247.24447187087367,7.437941427183165,10.250743990267301,0.0,50,1.0,882,6.821117682266651,0.9699796153519881,0.0,-0.012505688511791568,56.72190692395006,32.60569762812223,0.001,0.012505688511791568,6.833623370778443,421.9001445209299,0.0001,0.08544963273892794,0.46242453576875975,7.508694424141071,1.0048036923444734,7.498189482151009
7.571765529273159,0,0.4570792821186936,253.17399548626133,7.449198749352787,10.159821684610588,0.11574074074074073,51,1.0,864,6.809026687301335,0.9659565080242282,0.0,-0.012090994965316071,57.93279258400927,33.352225078605215,0.001,0.012090994965316071,6.821117682266651,431.5578075512839,0.0001,0.17168142333589984,0.4570792821186936,7.518998968280178,0.9951875931959159,7.508679671071423
7.582412338577014,0,0.45416685735571216,252.55075144733053,7.462321572132022,10.066240073835711,0.11848341232227488,52,1.0,844,6.796003749521792,0.9674989767543462,0.0,-0.01302293777954322,59.28944246737841,33.21677205084815,0.001,0.01302293777954322,6.809026687301335,442.4428461826761,0.0001,0.04667044432571394,0.45416685735571216,7.531150772200504,0.9853860031874597,7.521020653784525
7.590054993413799,0,0.45032715223140884,261.55524914914804,7.473054453075191,9.948755992422926,0.3640776699029126,53,1.0,824,6.784097241316901,0.9685412559121523,0.0,-0.011906508204891253,60.703523693803156,34.346452640247406,0.001,0.011906508204891253,6.796003749521792,453.63497446506017,0.0001,0.08575049613060357,0.45032715223140884,7.540670437575985,0.9730306596956572,7.530775394821614
7.598399161291344,0,0.4519813921924598,259.7415674183588,7.47993210225328,10.009794631839187,0.0,54,1.0,830,6.772344184158152,0.9684512085969001,0.0,-0.011753057158748526,60.249698431845594,34.09928936049786,0.001,0.011753057158748526,6.784097241316901,450.66392267437504,0.0001,0.020990198198379134,0.4519813921924598,7.548195495389459,0.9798853921202366,7.538178625090537
7.609884093534394,0,0.44884425224791524,270.633439719132,7.492786657111855,9.959676305591987,0.24360535931790497,55,1.0,821,6.759505062327822,0.9665552540453289,0.0,-0.012839121830330313,60.92926829268293,35.46176053779922,0.001,0.012839121830330313,6.772344184158152,456.530820100312,0.0001,0.018274979242935384,0.44884425224791524,7.560543633148949,0.9748747203798661,7.550626967564895
7.6178236409923,0,0.44497465398120334,274.0139184569161,7.50379900389105,9.833959942955522,0.37593984962406013,56,1.0,798,6.74813714162809,0.9684308784677471,0.0,-0.01136792069973147,62.71141781681305,35.86979146715168,0.001,0.01136792069973147,6.759505062327822,470.5735444421032,0.0001,0.417959641858473,0.44497465398120334,7.570259424886356,0.9615042479182312,7.5605916095221986
7.6251181308424325,0,0.4465489175948725,273.4404739428592,7.509240754669536,9.912293887480299,0.24691358024691357,57,1.0,810,6.736285285001446,0.9665949190370663,0.0,-0.011851856626644341,61.799752781211374,35.74953317614348,0.001,0.011851856626644341,6.74813714162809,464.0719743697371,0.0001,0.06700321558882705,0.4465489175948725,7.576522260219585,0.9701888723024613,7.566699794643555
7.635297176961868,0,0.4421705062016188,259.23585660739826,7.52189209620323,9.811581370385026,0.0,58,1.0,788,6.723803530769926,0.9657096971738659,0.0,-0.012481754231520092,63.52477763659466,33.852964577999614,0.001,0.012481754231520092,6.736285285001446,477.82643027608856,0.0001,0.07406579388790474,0.4421705062016188,7.588142394763904,0.9596080422713936,7.578518591209473
7.643267742903056,0,0.441116012415475,256.4660552935431,7.530746870550302,9.780767448936091,0.0,59,1.0,782,6.711443536784191,0.9665152265758626,0.0,-0.012359993985734619,64.00640204865557,33.49120258269368,0.001,0.012359993985734619,6.723803530769926,482.01670090829583,0.0001,0.1132300472242699,0.441116012415475,7.596694643063139,0.9566540404855212,7.587131396522496
7.651298962920613,0,0.446369388693875,275.752905738553,7.5357194269230945,9.905049959462296,0.12453300124533001,60,1.0,803,6.699087922999023,0.9693008126982213,0.0,-0.012355613785168806,62.26932668329177,35.924307816092266,0.001,0.012355613785168806,6.711443536784191,469.2438424098819,0.0001,0.4210224330903159,0.446369388693875,7.602956980053517,0.9701763344251304,7.593148942905698
7.658656068784759,0,0.4431272321321009,269.1853557522336,7.54497573643376,9.82650089101294,0.25348542458808615,61,1.0,789,6.6878174289676044,0.9690500500465119,0.0,-0.01127049403141811,63.3997461928934,35.04730450740933,0.001,0.01127049403141811,6.699087922999023,478.3410945380255,0.0001,0.0654908388627499,0.4431272321321009,7.611406870838866,0.9618784863137334,7.601753798901908
7.666777864883896,0,0.43651000773133963,279.9151201795911,7.556196630278929,9.70070896800818,0.13089005235602094,62,1.0,764,6.67606526659413,0.9650612762492953,0.0,-0.011752162373474206,65.49934469200524,36.43279149021915,0.001,0.011752162373474206,6.6878174289676044,494.9281178596944,0.0001,0.14856720646403837,0.43651000773133963,7.621348127340579,0.9486733658818889,7.611940739824839
7.675593386346578,0,0.4341072056280003,271.9145262627578,7.567687385193821,9.597936874332186,0.5340453938584779,63,1.0,749,6.665892687431211,0.9686281467772699,0.0,-0.010172579162919249,66.82219251336899,35.33179915538581,0.001,0.010172579162919249,6.67606526659413,505.6949385199432,0.0001,0.015134273860602742,0.4341072056280003,7.631814657192291,0.9382134745013149,7.62260577804781
7.682569813599055,0,0.4329138892628684,276.1717026317899,7.574640985446712,9.594038326266727,0.13458950201884254,64,1.0,743,6.654320731375125,0.9670547566560631,0.0,-0.011571956056085853,67.28571428571429,35.87417041822703,0.001,0.011571956056085853,6.665892687431211,509.67136103731883,0.0001,0.27213725822039797,0.4329138892628684,7.638729698686025,0.9378280457513232,7.629528061932677
7.690782830028094,0,0.43289993483759653,278.6520520316695,7.583344787432938,9.578739673549347,0.13513513513513514,65,1.0,740,6.642772948294743,0.9690982666703042,0.0,-0.011547783080382068,67.5426251691475,36.13490374063965,0.001,0.011547783080382068,6.654320731375125,512.1854028253485,0.0001,0.024242118612004506,0.43289993483759653,7.647293355724734,0.936558052597751,7.638121196486834
7.700064907433333,0,0.4298067797212926,298.5435994068359,7.5935992927488165,9.537504902051678,0.273224043715847,66,1.0,732,6.631859768782673,0.9664169141972152,0.0,-0.010913179512070492,68.22571819425444,38.66906412776276,0.001,0.010913179512070492,6.642772948294743,518.0633173913841,0.0001,0.08133891160737254,0.4298067797212926,7.657141456460743,0.932416077448614,7.648047879327075
7.709502619326959,0,0.42338006399105127,292.14279218217655,7.607276363222655,9.358502133808093,0.42674253200568996,67,1.0,703,6.620399478310701,0.9677123756207905,0.0,-0.01146029047197139,71.2094017094017,37.78089890227958,0.001,0.01146029047197139,6.631859768782673,541.7111330712687,0.0001,0.1342494006516926,0.42338006399105127,7.669040950296666,0.9138426082825042,7.660286199082673
7.717188477107313,0,0.41865069891834167,289.7693297916273,7.617115577525888,9.262525867857962,0.43795620437956206,68,1.0,685,6.609496717603577,0.9658935925722041,0.0,-0.010902760707124592,72.98391812865498,37.42088776056253,0.001,0.010902760707124592,6.620399478310701,555.9242106711115,0.0001,0.052281683775582656,0.41865069891834167,7.677936771958914,0.9039188904160922,7.669360778257071
7.7247593324870625,0,0.41720567843056333,297.4444335892472,7.62576939129794,9.214197964140462,0.5908419497784343,69,1.0,677,6.597592915263552,0.9675749800003594,0.0,-0.01190380234002486,73.93047337278107,38.379021718380756,0.001,0.01190380234002486,6.609496717603577,563.7829108517817,0.0001,0.06544898521791583,0.41720567843056333,7.686122387545207,0.8990385514730979,7.677635702495418
7.733206792653506,0,0.4156376280010336,300.47681560706957,7.634305416356075,9.21238611392122,0.4444444444444444,70,1.0,675,6.585560773929096,0.9650700798890229,0.0,-0.012032141334455737,74.14836795252225,38.74555901046919,0.001,0.012032141334455737,6.597592915263552,566.0752048573247,0.0001,0.012953436940921522,0.4156376280010336,7.694651253323128,0.8991122089164424,7.686167900890365
7.7402027385677545,0,0.41523906669585364,295.17934182580586,7.641579547527255,9.199971888910293,0.5943536404160475,71,1.0,673,6.574955227315567,0.9659068940009682,0.0,-0.010605546613528638,74.34077380952381,38.01517089858781,0.001,0.010605546613528638,6.585560773929096,568.0876330362787,0.0001,0.37005107845209656,0.41523906669585364,7.701810704532294,0.8979938036874959,7.693350214524198
7.745967088602068,0,0.40800857846356786,316.7441167066912,7.650647455478127,9.045790194212977,0.7704160246533128,72,1.0,649,6.564746549811048,0.9634154829009101,0.0,-0.010208677504519592,77.04629629629629,40.803780142738,0.001,0.010208677504519592,6.574955227315567,589.4616160342823,0.0001,0.26155807082181043,0.40800857846356786,7.709376059906639,0.8819299859016196,7.70119693578048
7.754282738423797,0,0.41031606633711526,308.12673115388435,7.658667278208385,9.06620649479819,0.30864197530864196,73,1.0,648,6.55518961822377,0.9678540231585553,0.0,-0.00955693158727744,77.2241112828439,39.63189401194076,0.001,0.00955693158727744,6.564746549811048,591.4407600878275,0.0001,0.09403133477600992,0.41031606633711526,7.717611072569019,0.8844684550915107,7.70939490668681
7.762914648514169,0,0.4122532856374394,315.1585694708737,7.665693777604258,9.142394277202676,0.7552870090634441,74,1.0,662,6.543631089137976,0.966496575230767,0.0,-0.011558529085794689,75.62178517397882,40.48397539374728,0.001,0.011558529085794689,6.55518961822377,579.6985385465119,0.0001,0.1941124117510621,0.4122532856374394,7.725390859725049,0.8927017916044312,7.717035955956863
