Omega,NormDeltaOmega,DeltaOmega,RewardMean,ConfortViolation,NormDeltaVar,ReturnsStd,OmegaBefore,ReturnsMean,RewardStd,Traj,Wins,ITERATIONS,TimestepsMean,TimestepsStd
25.016979683307262,0.01171278422540567,0.01171278422540567,-17.387291664861625,0,0.0034859757778945037,10.195855957477534,25.005266899081857,-92.98723582367998,8.3424139900889,250,0.0,778,5.348,0.4763360158543546
25.02033551688981,0.034981209965788906,-0.034981209965788906,-17.455572840350033,0,0.028481941276565108,10.01680879995374,25.055316726855597,-92.86364751066218,8.40184663781765,250,0.0,808,5.32,0.46647615158762407
25.07741945052748,0.017501952322557912,0.017501952322557912,-17.517359329436484,0,0.0005633241457947049,10.447409754060278,25.05991749820492,-94.45360150432153,8.362709123739656,250,0.0,838,5.392,0.4881966816765555
24.94945620602794,0.0003400742766395126,-0.0003400742766395126,-17.269852649483646,0,0.011102657041496542,10.223735158993223,24.94979628030458,-92.63548961183027,8.270897870887913,250,0.0,868,5.364,0.48114862568649197
25.10413899700774,0.009576896477849317,-0.009576896477849317,-17.654030229224702,0,0.0001663217394529314,10.610901411942878,25.11371589348559,-95.3317632378134,8.42007463961503,250,0.0,898,5.4,0.4898979485566356
24.99692013040257,0.037713908939611684,-0.037713908939611684,-17.423660614332174,0,0.0006246661502640283,9.93354832900662,25.034634039342183,-92.69387446824717,8.386445358506357,250,0.0,928,5.32,0.46647615158762407
25.08869450915387,0.0072332670743335825,-0.0072332670743335825,-17.551370352053684,0,0.0007743656297172191,10.118566507910804,25.095927776228205,-93.58390671715024,8.43635593145167,250,0.0,958,5.332,0.47093099282166595
24.887896145759406,0.00717053104050791,-0.00717053104050791,-17.189477081246714,0,0.000925647551555469,10.255809099283475,24.895066676799914,-92.6169025137573,8.209751523650231,250,0.0,988,5.388,0.4872945721019269
25.13367459375278,0.04417982838168655,-0.04417982838168655,-17.788831778338267,0,0.0011395677763494424,10.77386151923539,25.177854422134466,-96.55777889282012,8.457223310634706,250,0.0,1018,5.428,0.494788843851597
25.03009719052635,0.007354380549411843,0.007354380549411843,-17.44276283116259,0,0.0013781576027101334,10.438789897673988,25.02274280997694,-94.12114823695333,8.323107215890676,250,0.0,1048,5.396,0.489064412935556
24.868873607971242,0.024853630385070602,-0.024853630385070602,-17.134541098705505,0,0.0016968670221796539,9.937394448994494,24.893727238356313,-91.36137313829774,8.23644599867568,250,0.0,1078,5.332,0.47093099282166595
24.99423651981308,0.002814315313923288,0.002814315313923288,-17.396764931396287,0,0.002131337795808445,10.53064554773874,24.991422204499155,-94.22087886844228,8.282383788815515,250,0.0,1108,5.416,0.49289349762397966
25.01527388697962,0.026088641133220847,0.026088641133220847,-17.353544051519393,0,0.002726671395790552,10.236622473627143,24.9891852458464,-93.1538244685561,8.30702091903844,250,0.0,1138,5.368,0.4822613399392492
25.01125080158953,0.02747297678929428,0.02747297678929428,-17.336860253538397,0,0.003587854689199235,10.130208554830595,24.983777824800235,-92.57883375389504,8.325477678709177,250,0.0,1168,5.34,0.4737087712930804
24.95440086048743,0.00014789129397740908,-0.00014789129397740908,-17.298504505092513,0,0.1292502771539174,10.306920816019561,24.954548751781406,-93.13514825541809,8.265473172290404,250,0.0,1198,5.384,0.4863578929142612
25.178481359299656,0.009936920340429367,0.009936920340429367,-17.711638944074043,0,0.006181684727719789,10.279497085921696,25.168544438959227,-94.50930540557908,8.50920813865157,250,0.0,1228,5.336,0.47233886141201636
25.145596340628927,0.018804777532348993,0.018804777532348993,-17.62767517295034,0,0.00024210198666891383,10.3374601648008,25.126791563096578,-94.413828226322,8.449837692939969,250,0.0,1258,5.356,0.4788152044369518
25.241656267304037,0.03283023265129259,-0.03283023265129259,-17.987258896539608,0,0.00033156714968237013,10.846407067557887,25.27448649995533,-97.41899418365851,8.56351999463348,250,0.0,1288,5.416,0.49289349762397966
25.17071978317169,0.0164990482952021,0.0164990482952021,-17.69900905166272,0,0.00039252308784630524,10.444735013078718,25.15422073487649,-95.07907662553215,8.468100339235944,250,0.0,1318,5.372,0.48333839077813795
25.004640158689597,0.03273836732508428,-0.03273836732508428,-17.51369670454956,0,0.0004697772535172583,10.608423991592241,25.03737852601468,-95.13440049911323,8.323001932071463,250,0.0,1348,5.432,0.495354418573207
24.89518683479986,0.013803512430111908,-0.013803512430111908,-17.21591133152244,0,0.0005510339026484894,10.264847233022344,24.90899034722997,-92.69046660891682,8.22573821424973,250,0.0,1378,5.384,0.4863578929142612
24.960242960225276,0.004157243036264191,0.004157243036264191,-17.290971749211824,0,0.0006580757443968524,10.230696456610087,24.956085717189012,-92.74877246277224,8.280953923829998,250,0.0,1408,5.364,0.48114862568649197
25.09657565853212,0.005714420868518033,-0.005714420868518033,-17.619982672937738,0,0.0007937721074177432,10.659170626358797,25.10229007940064,-95.28886629524726,8.396103528088451,250,0.0,1438,5.408,0.4914631217090455
25.07073541166777,0.019581915695685126,-0.019581915695685126,-17.58196755983358,0,0.0009536408633926453,10.435115718849731,25.090317327363454,-94.59098547190465,8.404687217152711,250,0.0,1468,5.38,0.48538644398046393
25.09024374561937,0.01174846728676826,0.01174846728676826,-17.490686352038328,0,0.0011520206349322746,9.765784572775019,25.078495278332603,-92.56071217498683,8.446512270047448,250,0.0,1498,5.292,0.45468230667137255
24.98269461427915,0.002412965177715165,-0.002412965177715165,-17.361861518800765,0,0.001411988315841627,10.367087686199088,24.985107579456866,-93.54570986329851,8.29191018567851,250,0.0,1528,5.388,0.4872945721019269
25.120212748285947,0.008964613954926648,0.008964613954926648,-17.584374232206958,0,0.050401962002175206,10.289866986534948,25.11124813433102,-94.0412333938428,8.43688195137503,250,0.0,1558,5.348,0.4763360158543546
25.146857339001684,0.05559609548165767,-0.05559609548165767,-17.775952692965348,0,0.002450541886345698,10.230175594202413,25.202453434483342,-94.78137975889125,8.544377600366461,250,0.0,1588,5.332,0.47093099282166595
25.223971334516108,0.0023831898000885587,-0.0023831898000885587,-17.86378540696647,0,0.00010574944631125506,10.660040375266663,25.226354524316196,-96.17862063110748,8.535290814827267,250,0.0,1618,5.384,0.4863578929142612
25.17464748338921,0.009192826251172903,-0.009192826251172903,-17.772707760861074,0,8.445872409050607e-05,10.650568318064114,25.183840309640384,-95.68825858447602,8.49183812562172,250,0.0,1648,5.384,0.4863578929142612
25.295458839293335,0.01005015358023087,0.01005015358023087,-17.94052851165625,0,0.00010158765815024218,10.280448700288716,25.285408685713104,-95.65889802415113,8.62315070575931,250,0.0,1678,5.332,0.47093099282166595
25.088539930311512,0.006678191454138727,-0.006678191454138727,-17.572198931199676,0,0.00011768251199563533,10.402224370891098,25.09521812176565,-94.18698627123027,8.41914726939408,250,0.0,1708,5.36,0.48000000000000004
25.13145924174088,0.007298841416073287,0.007298841416073287,-17.585294145720233,0,0.00013649787290771344,9.920437719157905,25.124160400324808,-93.20205897231723,8.48400702088097,250,0.0,1738,5.3,0.458257569495584
25.181167102008548,0.0052815945884248094,0.0052815945884248094,-17.76548348490558,0,0.00015855330647122746,10.66442198208187,25.175885507420123,-95.86254888455052,8.477128665461372,250,0.0,1768,5.396,0.48906441293555597
24.968877274056144,0.0028857877936303566,-0.0028857877936303566,-17.350462989845106,0,0.00018936046635169575,10.448589153927701,24.971763061849774,-93.69250014516356,8.275249733604964,250,0.0,1798,5.4,0.4898979485566356
25.01027193182456,0.00540152897006152,-0.00540152897006152,-17.46002969582604,0,0.0002205288178234966,10.554420556868884,25.01567346079462,-94.77304118894375,8.30134494450579,250,0.0,1828,5.428,0.49478884385159694
25.037150037826496,0.019366760327823584,-0.019366760327823584,-17.535313418213164,0,0.00026171412996341093,10.554017659251771,25.05651679815432,-94.62055120467822,8.367302423651013,250,0.0,1858,5.396,0.48906441293555597
24.98849572884187,0.024789609569495497,-0.024789609569495497,-17.39459999439799,0,0.0003045196638861596,10.098582701016554,25.013285338411364,-92.81758557010768,8.357201278404395,250,0.0,1888,5.336,0.47233886141201636
24.969760805275328,0.029176457791216137,0.029176457791216137,-17.2582784642997,0,0.00035127894637524624,10.145413289972533,24.940584347484112,-92.50437256864637,8.269079828104946,250,0.0,1918,5.36,0.48
25.19845460912866,0.019625070663025213,0.019625070663025213,-17.76514846434328,0,0.0004267942060072105,10.719035818862826,25.178829538465635,-96.00286230131111,8.469061696072435,250,0.0,1948,5.404,0.49069746280167376
25.124237553488605,0.04547421205704083,0.04547421205704083,-17.571211749537756,0,0.000496924582849628,10.60218480712322,25.078763341431564,-95.02511314150019,8.373074638383658,250,0.0,1978,5.408,0.4914631217090455
