TimestepsStd,TimestepsMean,ConfortViolation,ReturnsStd,DeltaOmega,NormDeltaVar,Omega,RewardStd,Wins,Traj,OmegaBefore,RewardMean,ReturnsMean,ITERATIONS,NormDeltaOmega
13.431244767332624,25.608,0,109.56836471016264,-0.10000000148946508,0.3162277685770735,5.899999998510535,1.5769429411043474,0.0,250,6.0,7.798354510218946,199.70026229768678,0,0.10000000148946508
41.52286001710383,155.936,0,399.9633788132576,-0.11540560818726231,0.24920495390263558,2.8684583284091545,0.623037242674105,34.0,250,2.983863936596417,9.45185637418652,1473.884675565149,28,0.11540560818726231
35.56564094740878,69.072,0,355.3853561648385,-0.05933202556680739,0.14593632536603926,0.4900158722297685,1.184300897740367,0.8,250,0.5493478977965759,9.781414839812172,675.6218858155063,58,0.05933202556680739
13.13936436818768,40.652,0,131.42548833109421,0.004244640116087141,0.009253297142037924,0.06358467004985897,1.5406699932136143,0.0,250,0.05934002993377183,9.680547278285959,393.5336079568808,88,0.004244640116087141
20.400207449925603,49.756,0,203.8754032542714,0.008062086104903665,0.011744496225057596,0.2883027413006196,1.3963933207819803,0.0,250,0.28024065519571595,9.726364077876394,483.94497105881794,118,0.008062086104903665
26.097743657258953,59.576,0,260.67520612687827,0.002258528145933192,0.04072668639120716,0.41216822057874164,1.2787182423694574,0.0,250,0.40990969243280845,9.759716052823842,581.4448435630333,148,0.002258528145933192
25.12192858838668,57.552,0,250.97643637432873,-0.004339864960822615,0.04914310414116588,0.36683213133414133,1.3006557738873143,0.0,250,0.37117199629496395,9.755037447319934,561.4219151681567,178,0.004339864960822615
20.792260483170175,54.148,0,207.80796077695325,0.007496720605335183,0.029947919008159806,0.29797009666850893,1.340377700894157,0.0,250,0.29047337606317375,9.746838364855892,527.7718037802168,208,0.007496720605335183
31.168127566474055,63.732,0,311.62558923074704,-0.004649514556762768,0.07780010089890145,0.37956151930787885,1.2353111429108443,0.4,250,0.3842110338646416,9.776794168000837,623.0946459150293,238,0.004649514556762768
41.281597643502124,72.736,0,413.0299358128071,0.010113243856691545,0.07412946700908998,0.4060979615181024,1.1514836690589438,1.6,250,0.39598471766141086,9.803603825565647,713.0749278563427,268,0.010113243856691545
28.05645423071134,59.124,0,280.6093604962469,0.010861718986643731,0.06830603065207061,0.3342116216578447,1.2816061743130505,0.4,250,0.32334990267120095,9.764687695377868,577.327395301521,298,0.010861718986643731
35.28659711561885,66.008,0,353.1984695063746,6.370855858311986e-05,0.10528203945200872,0.32773039051691655,1.2100663417440454,1.2,250,0.32766668195833343,9.78919951474757,646.1654815694576,328,6.370855858311986e-05
21.672447392945728,197.032,0,218.5266793906501,0.12695324629449423,0.18466952314702073,0.9355627036951122,0.18665610675431366,93.2,250,0.808609457400618,9.95417017105881,1961.2900571440591,358,0.12695324629449423
6.682198440633142,29.168,0,66.83717230917631,-8.369533488594705e-05,0.029859108103829305,-0.38599917058406596,1.8061871428285412,0.0,250,-0.38591547524918,9.569658954715047,279.12781239112843,388,8.369533488594705e-05
9.324912868225633,33.5,0,93.30074958161227,0.00676139740393783,0.012699212946681873,-0.18126885627682277,1.6910292886135536,0.0,250,-0.1880302536807606,9.622061895345919,322.33907349408827,418,0.00676139740393783
