TimestepsStd,ITERATIONS,TimestepsMean,Omega,Wins,RewardStd,OmegaBefore,DeltaOmega,ReturnsStd,Traj,RewardMean,ConfortViolation,NormDeltaVar,ReturnsMean,NormDeltaOmega
0.6378589185705565,26,5.556,24.375940786769036,0.0,7.599917819541728,24.360723863087514,0.015216923681521166,12.58449660344377,250,-16.212777809244542,0,0.042346207565681714,-90.07819350816268,0.015216923681521166
0.5881632426461212,27,5.492,24.3925308991838,0.0,7.652181694382516,24.375940786769036,0.01659011241476449,11.545189107940908,250,-16.20983009376488,0,0.038381493416430594,-89.02438687495672,0.01659011241476449
0.6809522743922661,28,5.548,24.408261592644486,0.0,7.64183755787054,24.3925308991838,0.015730693460685785,13.502976106668285,250,-16.288380288750123,0,0.03850726960720733,-90.36793384198567,0.015730693460685785
0.6082762530298219,29,5.5,24.426383488489034,0.0,7.67300564297303,24.408261592644486,0.01812189584454771,12.076521246487697,250,-16.268341838287405,0,0.03415620102453985,-89.47588011058073,0.01812189584454771
0.5808820878629328,30,5.524,24.44515953660978,0.0,7.682413054672153,24.426383488489034,0.018776048120745514,11.587384274522407,250,-16.33180937398768,0,0.031049292454178503,-90.21691498190795,0.018776048120745514
0.8152938120702253,31,5.536,24.463841375381048,0.0,7.693591409644549,24.44515953660978,0.01868183877126839,16.260850334373167,250,-16.37697201291294,0,0.03816439569247601,-90.66291706348603,0.01868183877126839
0.692,32,5.556,24.48312094124054,0.0,7.700204984801982,24.463841375381048,0.019279565859491754,13.8265105131923,250,-16.42811254753438,0,0.04314821971368659,-91.27459331410101,0.019279565859491754
0.5943197792434642,33,5.472,24.502147471010634,0.0,7.764920306289727,24.48312094124054,0.01902652977009467,11.941970252595754,250,-16.412425739459753,0,0.041382304718518184,-89.80879364632378,0.01902652977009467
0.5868560300448484,34,5.46,24.52250101207104,0.0,7.789343286877572,24.502147471010634,0.020353541060405433,11.765257224854262,250,-16.44196143511005,0,0.034628463780084155,-89.77310943570087,0.020353541060405433
0.6464178215365043,35,5.512,24.54289683694226,0.0,7.7791950608340406,24.52250101207104,0.020395824871219048,13.006997501441132,250,-16.516228894599198,0,0.03336565288433639,-91.03745366703077,0.020395824871219048
0.6822199058954524,36,5.524,24.563580403161744,0.0,7.78692411692923,24.54289683694226,0.020683566219485527,13.754505328426935,250,-16.55474920896024,0,0.032916388321170324,-91.44843463029636,0.020683566219485527
0.6509193498429741,37,5.548,24.583404852380298,0.0,7.798262523460993,24.563580403161744,0.019824449218553752,13.171553727810394,250,-16.62258279261873,0,0.033792466845702904,-92.22208933344871,0.019824449218553752
0.6702357794090077,38,5.528,24.60432081864189,0.0,7.825007011058067,24.583404852380298,0.020915966261593866,13.555004197013877,250,-16.64305984769241,0,0.0344116279280321,-92.00283483804363,0.020915966261593866
0.6056929915394432,39,5.444,24.622829183425416,0.0,7.8999414781107475,24.60432081864189,0.01850836478352491,12.289832986206774,250,-16.645629136997986,0,0.03275678106030268,-90.61880502181702,0.01850836478352491
0.6209669878504009,40,5.48,24.641590537273704,0.0,7.890705098314463,24.622829183425416,0.018761353848287143,12.707962208468215,250,-16.693275445031084,0,0.035004276821688475,-91.47914943877032,0.018761353848287143
0.608157874239905,41,5.488,24.66078003046802,0.0,7.907284246353432,24.641590537273704,0.019189493194314622,12.405564949451701,250,-16.7433190864297,0,0.03431122782601379,-91.88733514632618,0.019189493194314622
0.5926077961012662,42,5.396,24.682591398540875,0.0,7.972304893654214,24.66078003046802,0.021811368072857107,12.134416756591573,250,-16.70712529720016,0,0.030338676772757492,-90.15164810369205,0.021811368072857107
0.5769020714124712,43,5.428,24.70401034177074,0.0,7.977873793239658,24.682591398540875,0.021418943229864595,11.828687283000193,250,-16.779453304042605,0,0.026309357851776367,-91.07887253434325,0.021418943229864595
0.62,44,5.46,24.72379959414687,0.0,7.983958269275605,24.70401034177074,0.019789252376128275,12.754107698013373,250,-16.853082646513272,0,0.027462014616543302,-92.01783124996247,0.019789252376128275
0.5727687142293999,45,5.456,24.743536259905795,0.0,8.002585699772837,24.72379959414687,0.019736665758927074,11.74710151470442,250,-16.884151473908904,0,0.026346115126585485,-92.11993044164699,0.019736665758927074
0.520860825941057,46,5.448,24.761442711492432,0.0,8.025348994465071,24.743536259905795,0.017906451586636507,10.76061642622297,250,-16.9179027338589,0,0.02156230843562961,-92.16873409406327,0.017906451586636507
0.7097154359318951,47,5.452,24.781259154878025,0.0,8.03750585891561,24.761442711492432,0.01981644338559363,14.696766313118642,250,-16.95059931333258,0,0.021080280276452312,-92.41466745628924,0.01981644338559363
0.6655403819453783,48,5.416,24.80038714089003,0.0,8.080177985006529,24.781259154878025,0.019127986012005493,13.73838535545965,250,-16.972029317153638,0,0.021886563232829028,-91.9205107817041,0.019127986012005493
0.5744005571027939,49,5.492,24.821086135063982,0.0,8.049395168496991,24.80038714089003,0.02069899417395149,11.993717806241623,250,-17.051965818518084,0,0.020430771710613853,-93.64939627530131,0.02069899417395149
0.6194319978819306,50,5.452,24.839462037006246,0.0,8.100097861938066,24.821086135063982,0.018375901942263795,12.922550992430326,250,-17.083351205232425,0,0.02212142694825221,-93.1384307709272,0.018375901942263795
0.639862485226318,51,5.476,24.857797787286277,0.0,8.102611221716321,24.839462037006246,0.01833575028003054,13.254703854560692,250,-17.134221756385706,0,0.02393118334191425,-93.82699833796812,0.01833575028003054
0.6150252027356278,52,5.412,24.875216178370323,0.0,8.155088944468895,24.857797787286277,0.017418391084046192,12.901846385874697,250,-17.12149329717106,0,0.024552094906909173,-92.66152172428978,0.017418391084046192
0.7219529070514225,53,5.472,24.890907342521544,0.0,8.137542665300323,24.875216178370323,0.01569116415122096,15.147227583222799,250,-17.20098920031065,0,0.03338424082556657,-94.12381290409988,0.01569116415122096
0.5978093341526209,54,5.432,24.90693362613722,0.0,8.175171220204803,24.890907342521544,0.016026283615676817,12.542566619647438,250,-17.202511130864654,0,0.036140065250288705,-93.44404046285679,0.016026283615676817
0.632771680782255,55,5.46,24.920557246306977,0.0,8.178886827965236,24.90693362613722,0.013623620169756379,13.319555794365522,250,-17.264778616378262,0,0.03548999874920355,-94.26569124542532,0.013623620169756379
0.5331266266094764,56,5.424,24.93342987503388,0.0,8.206614182784524,24.920557246306977,0.012872628726903201,11.239174129951188,250,-17.253353947037198,0,0.037307944517122826,-93.58219180872975,0.012872628726903201
0.6187600504234255,57,5.444,24.945145867712878,0.0,8.21104140474546,24.93342987503388,0.011715992678997367,13.07846847322306,250,-17.30088277883433,0,0.03956429582264592,-94.18600584797409,0.011715992678997367
0.6079473661428266,58,5.48,24.959159723451357,0.0,8.198110624559261,24.945145867712878,0.014013855738479464,12.82844623596157,250,-17.343413726670665,0,0.039424066229171585,-95.04190722215525,0.014013855738479464
0.5298905547374854,59,5.404,24.969011142341593,0.0,8.265478890388998,24.959159723451357,0.009851418890235664,11.2949295570637,250,-17.33749929678789,0,0.03463737653164267,-93.69184619984176,0.009851418890235664
0.5038888766384907,60,5.436,24.979514587727554,0.0,8.246704207396082,24.969011142341593,0.01050344538596093,10.649601436237283,250,-17.3607384099838,0,0.027820628589818437,-94.37297399667193,0.01050344538596093
0.5138093031466052,61,5.4,24.987803745368158,0.0,8.284549838496956,24.979514587727554,0.008289157640604117,10.93672664788352,250,-17.36966577764342,0,0.023590780193376865,-93.79619519927448,0.008289157640604117
0.5763887576974416,62,5.424,24.998540289149044,0.0,8.272566692522616,24.987803745368158,0.01073654378088662,12.192424495403872,250,-17.39130839926236,0,0.02380119246311018,-94.33045675759907,0.01073654378088662
0.4893914588547699,63,5.364,25.0104518684457,0.0,8.31827488347185,24.998540289149044,0.01191157929665465,10.433756461520469,250,-17.369418437133938,0,0.02009766112062516,-93.16956049678643,0.01191157929665465
0.511327683584607,64,5.388,25.02370838085409,0.0,8.31588171784049,25.0104518684457,0.013256512408389654,10.896114826942163,250,-17.411443637052653,0,0.015318837247761249,-93.8128583164397,0.013256512408389654
0.5503308096045505,65,5.444,25.03847945171544,0.0,8.293697522453105,25.02370838085409,0.01477107086135021,11.748028428342353,250,-17.475785245924826,0,0.01361093707488017,-95.13817487881475,0.01477107086135021
0.5766662813100832,66,5.384,25.052247652216355,0.0,8.345294692238975,25.03847945171544,0.013768200500916095,12.351690916601816,250,-17.46512550887744,0,0.01890366194972867,-94.03223573979614,0.013768200500916095
0.5585696017507576,67,5.4,25.064565209900902,0.0,8.354581266738554,25.052247652216355,0.012317557684546898,11.966352645280868,250,-17.51697355912558,0,0.017588629514602223,-94.59165721927813,0.012317557684546898
0.5179034659084645,68,5.424,25.073379739829367,0.0,8.352827973205581,25.064565209900902,0.008814529928464765,11.141945982361387,250,-17.560248375650517,0,0.013302243931501652,-95.2467871895284,0.008814529928464765
0.5623379766652792,69,5.424,25.0835382486039,0.0,8.354790346806865,25.073379739829367,0.01015850877453417,12.073124830711462,250,-17.56484243465271,0,0.014977361966722311,-95.2717053655563,0.01015850877453417
0.621494971821977,70,5.412,25.088457144369137,0.0,8.381267694188114,25.0835382486039,0.0049188957652361864,13.432874929231424,250,-17.59668558335323,0,0.015231729243392566,-95.23326237710769,0.0049188957652361864
0.5133264068796772,71,5.364,25.088214153873693,0.0,8.415226482205938,25.088457144369137,-0.00024299049544396212,11.12981346788899,250,-17.57218911273401,0,0.014835418460187093,-94.25722240070522,0.00024299049544396212
0.5006236111091844,72,5.376,25.089560743851536,0.0,8.400185102966988,25.088214153873693,0.0013465899778424273,10.774910024908154,250,-17.564356458390996,0,0.01623749848070238,-94.42598032030999,0.0013465899778424273
0.500255934497533,73,5.412,25.094702834578737,0.0,8.377918758641368,25.089560743851536,0.005142090727201065,10.729068340286089,250,-17.589023701565218,0,0.014765011699863372,-95.19179627287095,0.005142090727201065
0.4893914588547699,74,5.364,25.101612888779393,0.0,8.412768885388564,25.094702834578737,0.006910054200655935,10.52006270591705,250,-17.566599919120588,0,0.010926239945390635,-94.22724196616285,0.006910054200655935
0.5499090833947009,75,5.44,25.10339619553575,0.0,8.382862205649928,25.101612888779393,0.001783306756358627,11.851057329113894,250,-17.655743314746694,0,0.015024707595290763,-96.04724363222202,0.001783306756358627
0.5043808085167397,76,5.36,25.10661437622379,0.0,8.422320063508772,25.10339619553575,0.0032181806880373642,10.887108123596487,250,-17.57816136246713,0,0.011503355446702897,-94.21894490282382,0.0032181806880373642
0.5312777051599286,77,5.412,25.11100329368123,0.0,8.395189881563335,25.10661437622379,0.0043889174574403,11.490551737010481,250,-17.62644725124136,0,0.011469547120195328,-95.39433252371825,0.0043889174574403
0.5138093031466052,78,5.4,25.115692098442175,0.0,8.40880664774362,25.11100329368123,0.004688804760945686,11.043732753751232,250,-17.630586486051545,0,0.008314154241668464,-95.20516702467835,0.004688804760945686
0.6366914480342892,79,5.432,25.117430676863627,0.0,8.393660487379657,25.115692098442175,0.0017385784214525302,13.79523862769968,250,-17.662684331552153,0,0.013124855678887631,-95.94370128899129,0.0017385784214525302
0.5562157854645983,80,5.432,25.11578230778923,0.0,8.401162104675405,25.117430676863627,-0.0016483690743953616,11.95472924894783,250,-17.678345481257722,0,0.014899260661547913,-96.02877265419195,0.0016483690743953616
0.5138093031466052,81,5.4,25.11343282675371,0.0,8.414082855387592,25.11578230778923,-0.0023494810355231266,11.1228982126505,250,-17.641696813902715,0,0.011605128599604645,-95.26516279507466,0.0023494810355231266
0.4987825177369391,82,5.404,25.110682950603934,0.0,8.410111174341134,25.11343282675371,-0.0027498761497746216,10.872472743235255,250,-17.641047161069494,0,0.008397849508430607,-95.33221885841954,0.0027498761497746216
0.5291502622129182,83,5.4,25.10523524934605,0.0,8.409988039805686,25.110682950603934,-0.005447701257882187,11.347513025839831,250,-17.63316989482334,0,0.009141071367337128,-95.21911743204606,0.005447701257882187
0.5180887954781497,84,5.328,25.10571628472288,0.0,8.44000226600705,25.10523524934605,0.0004810353768291975,11.212470964303186,250,-17.55057862463462,0,0.008460190193698132,-93.50948291205327,0.0004810353768291975
0.48538644398046393,85,5.38,25.106426589242048,0.0,8.414664284753348,25.10571628472288,0.0007103045191669821,10.536123180622186,250,-17.602598090542717,0,0.004067561317334668,-94.7019777271198,0.0007103045191669821
0.5524635734598254,86,5.472,25.10349590049034,0.0,8.366214485930682,25.106426589242048,-0.002930688751707322,11.956138467688795,250,-17.68335707382628,0,0.005309594873549184,-96.76332990797741,0.002930688751707322
0.51457166653441,87,5.404,25.10256326567998,0.0,8.397076630343514,25.10349590049034,-0.0009326348103613213,11.116349666304627,250,-17.614078850107077,0,0.003195012125125988,-95.18648210597865,0.0009326348103613213
0.6539113089708727,88,5.42,25.100670835509028,0.0,8.386744992687618,25.10256326567998,-0.0018924301709510871,14.130591742937593,250,-17.62433458784775,0,0.013265579774460797,-95.5238934661348,0.0018924301709510871
0.521536192416212,89,5.4,25.097863175951215,0.0,8.400824981640495,25.100670835509028,-0.00280765955781348,11.259268329587933,250,-17.61409524246442,0,0.015438555151300838,-95.11611430930787,0.00280765955781348
0.4971760251661377,90,5.396,25.092678335900242,0.0,8.39827823765379,25.097863175951215,-0.005184840050972639,10.716861135267807,250,-17.600476579892288,0,0.012107173648265773,-94.9721716250988,0.005184840050972639
0.5166662365589608,91,5.416,25.08968023123066,0.0,8.381931795563043,25.092678335900242,-0.002998104669583057,11.11156158390255,250,-17.6057759932316,0,0.01247907945262191,-95.35288277934232,0.002998104669583057
0.4945139027368189,92,5.384,25.086685614485646,0.0,8.39580624952455,25.08968023123066,-0.0029946167450134453,10.60702125882726,250,-17.5714541625169,0,0.014120686900835124,-94.60470921099099,0.0029946167450134453
0.5915268379372148,93,5.436,25.08557998713372,0.0,8.362799762488148,25.086685614485646,-0.0011056273519258752,12.722139896891942,250,-17.605869800758285,0,0.01778150160184675,-95.70550823692204,0.0011056273519258752
0.48819668167655544,94,5.392,25.086377720626334,0.0,8.386980056594066,25.08557998713372,0.0007977334926145829,10.50229870804922,250,-17.569077799121832,0,0.012682772254591846,-94.73246749286493,0.0007977334926145829
0.5454686058793852,95,5.408,25.087649908191207,0.0,8.381766499159166,25.086377720626334,0.0012721875648722403,11.70078284332251,250,-17.58961667732461,0,0.014215552835460289,-95.1246469909715,0.0012721875648722403
0.48114862568649197,96,5.364,25.089146435077776,0.0,8.409087092949592,25.087649908191207,0.001496526886569427,10.35125424457707,250,-17.558380562129763,0,0.009578261263547681,-94.18315333526405,0.001496526886569427
0.4882622246293481,97,5.36,25.092096453429395,0.0,8.412304247156822,25.089146435077776,0.0029500183516191214,10.513652510974222,250,-17.557199294491927,0,0.007346138922738608,-94.10658821847672,0.0029500183516191214
0.511139902570715,98,5.356,25.09907029440005,0.0,8.413580166368503,25.092096453429395,0.006973840970655232,10.98497929205986,250,-17.551394146409695,0,0.010833445733599425,-94.00526704817032,0.006973840970655232
0.5222872772718095,99,5.404,25.10498632725152,0.0,8.397636967796972,25.09907029440005,0.005916032851470021,11.277305273784263,250,-17.614943546369684,0,0.010667101149351758,-95.19115492458178,0.005916032851470021
0.5182123117024526,100,5.384,25.10649657072192,0.0,8.414030136063802,25.10498632725152,0.0015102434703990752,11.212560452544674,250,-17.609798845774346,0,0.013976672192430156,-94.81115698564909,0.0015102434703990752
0.49638694583963433,101,5.44,25.105710577838064,0.0,8.381835492481521,25.10649657072192,-0.0007859928838556129,10.767648332771117,250,-17.65367407283061,0,0.01266237743155475,-96.03598695619853,0.0007859928838556129
0.4846607060614673,102,5.348,25.104616842545393,0.0,8.433435491556125,25.105710577838064,-0.001093735292670317,10.441906273356313,250,-17.57753891210035,0,0.010273882263183863,-94.00467810191266,0.001093735292670317
0.49069746280167376,103,5.404,25.102677755729527,0.0,8.403258033572085,25.104616842545393,-0.0019390868158666308,10.534949682958686,250,-17.626544230711957,0,0.006108571792026265,-95.25384502276741,0.0019390868158666308
0.4843800161030593,104,5.376,25.10365464038966,0.0,8.414836559786005,25.102677755729527,0.000976884660133237,10.467684049682964,250,-17.59454809702471,0,0.0024872205209976656,-94.58829056960484,0.000976884660133237
0.5065333157848554,105,5.368,25.105682677337903,0.0,8.419615004236466,25.10365464038966,0.0020280369482428284,10.933619606805859,250,-17.58879461940631,0,0.0013741341335245314,-94.4166495169731,0.0020280369482428284
0.5028081144929942,106,5.428,25.111706040836587,0.0,8.383602345832717,25.105682677337903,0.006023363498684375,10.863280549546483,250,-17.63269547721358,0,0.0009513332337376635,-95.7102710503153,0.006023363498684375
0.4979959839195493,107,5.4,25.119354099480027,0.0,8.406541844397527,25.111706040836587,0.007648058643439981,10.770622199159522,250,-17.625857870165582,0,0.0017007058915765648,-95.17963249889415,0.007648058643439981
0.5380854950656077,108,5.408,25.12612062189357,0.0,8.414779339721015,25.119354099480027,0.006766522413542475,11.628214349133343,250,-17.659096260722276,0,0.0029419436013965643,-95.50039257798606,0.006766522413542475
0.5199384578967015,109,5.392,25.13294005870368,0.0,8.429668411371992,25.12612062189357,0.0068194368101117675,11.231258315754902,250,-17.657764540432662,0,0.006654102957914921,-95.21066640201292,0.0068194368101117675
0.4958870839213299,110,5.436,25.13638736558455,0.0,8.41037181953023,25.13294005870368,0.0034473068808686946,10.723893468175838,250,-17.70594345731763,0,0.0057093648913653944,-96.24950863397864,0.0034473068808686946
0.500255934497533,111,5.412,25.13793541935525,0.0,8.428855675491256,25.13638736558455,0.0015480537707013298,10.853734213052865,250,-17.69635688524118,0,0.004026015189448726,-95.77268346292526,0.0015480537707013298
0.5581254339304024,112,5.364,25.140477802796934,0.0,8.456883169502925,25.13793541935525,0.0025423834416820057,12.049361257377708,250,-17.658560809949197,0,0.009859837018658005,-94.72052018456749,0.0025423834416820057
0.5454686058793852,113,5.408,25.13960278361648,0.0,8.434167290530818,25.140477802796934,-0.0008750191804551832,11.821023082401336,250,-17.6998609099257,0,0.012764067535265647,-95.72084780087818,0.0008750191804551832
0.511327683584607,114,5.388,25.139284135974766,0.0,8.445871860637965,25.13960278361648,-0.00031864764171274373,11.0445763376475,250,-17.684554946311962,0,0.010745674511553095,-95.28438205072887,0.00031864764171274373
0.5065333157848554,115,5.368,25.134774984991708,0.0,8.460047738019144,25.139284135974766,-0.004509150983057708,10.940687972561056,250,-17.673394550297793,0,0.013111890125705801,-94.87078194599854,0.004509150983057708
0.5052682455884201,116,5.448,25.1324980374257,0.0,8.399659319935209,25.134774984991708,-0.002276947566006271,11.021780070711616,250,-17.706523116997264,0,0.013020417194234983,-96.46513794140108,0.002276947566006271
0.4807327740023557,117,5.336,25.132985471873276,0.0,8.466354311975737,25.1324980374257,0.0004874344475744863,10.4419110409974,250,-17.621432798912434,0,0.01094540957225835,-94.02796541499673,0.0004874344475744863
0.5276362383309168,118,5.44,25.13019156549344,0.0,8.408256555755171,25.132985471873276,-0.0027939063798356756,11.448891032124228,250,-17.70903608893897,0,0.011641898302000594,-96.337156323828,0.0027939063798356756
0.4983974317750845,119,5.34,25.12864128677645,0.0,8.462942210783433,25.13019156549344,-0.0015502787169907606,10.742034553760869,250,-17.622893662448462,0,0.01009156771728865,-94.10625215747478,0.0015502787169907606
0.5130146196747223,120,5.396,25.126673423202114,0.0,8.431547932653734,25.12864128677645,-0.001967863574336093,11.056688608955236,250,-17.669792402960898,0,0.008698759524545284,-95.346199806377,0.001967863574336093
0.586092142926349,121,5.364,25.123132727339534,0.0,8.445148048640071,25.126673423202114,-0.003540695862579213,12.625263309165806,250,-17.63444326810025,0,0.014245699757093543,-94.59115369008974,0.003540695862579213
0.5121874656802917,122,5.392,25.116183556993725,0.0,8.430091499310493,25.123132727339534,-0.006949170345809108,11.101144848494151,250,-17.658626051432286,0,0.012581079082306552,-95.21531166932292,0.006949170345809108
0.572097893720996,123,5.448,25.108767197441377,0.0,8.387352380342199,25.116183556993725,-0.007416359552347984,12.346897079393479,250,-17.68035735284171,0,0.026106560728860667,-96.32258685828164,0.007416359552347984
0.5510862001538417,124,5.452,25.098832648089733,0.0,8.376801505971304,25.108767197441377,-0.009934549351644506,11.951304000758165,250,-17.66739174517882,0,0.028707349762601087,-96.32261979471492,0.009934549351644506
0.5190144506658749,125,5.432,25.089387288378948,0.0,8.377993299914253,25.098832648089733,-0.009445359710785084,11.239866493829416,250,-17.62927242659431,0,0.030376153523508722,-95.76220782126029,0.009445359710785084
0.5032534152889576,126,5.356,25.082173592525727,0.0,8.416729012845897,25.089387288378948,-0.007213695853220514,10.831401534488386,250,-17.558556126317686,0,0.027713338820041053,-94.04362661255753,0.007213695853220514
0.48333839077813795,127,5.372,25.070597669908704,0.0,8.403484234193288,25.082173592525727,-0.011575922617023338,10.358082701213009,250,-17.56324102872845,0,0.02252552646349596,-94.34973080632925,0.011575922617023338
0.5071646675390549,128,5.472,25.056078071711493,0.0,8.329403259097749,25.070597669908704,-0.014519598197210826,10.887140531552896,250,-17.606803560702627,0,0.02024808448536872,-96.34442908416477,0.014519598197210826
0.5153018532860133,129,5.408,25.04435962420501,0.0,8.349639102532068,25.056078071711493,-0.011718447506481766,11.05779638419606,250,-17.52207298933848,0,0.018755461098635386,-94.7593707263425,0.011718447506481766
0.49878251773693916,130,5.404,25.028075410303206,0.0,8.345022292549901,25.04435962420501,-0.016284213901805344,10.647632959556496,250,-17.504931999300005,0,0.017029349341199863,-94.59665252421723,0.016284213901805344
0.4763360158543546,131,5.348,25.01573789165042,0.0,8.359161572585908,25.028075410303206,-0.012337518652785207,10.234891404395848,250,-17.42279224280272,0,0.013077612519382465,-93.17709291450895,0.012337518652785207
0.5113276835846071,132,5.388,25.004003459614648,0.0,8.325581670973348,25.01573789165042,-0.011734432035773068,10.913319408945705,250,-17.431957827028157,0,0.012380110209596524,-93.9233887720277,0.011734432035773068
0.48000000000000004,133,5.36,24.991185748379994,0.0,8.333784521576728,25.004003459614648,-0.012817711234653473,10.259080642986579,250,-17.393815895901135,0,0.008890960748646823,-93.23085320203009,0.012817711234653473
0.4822613399392492,134,5.368,24.980696839084434,0.0,8.312027899750017,24.991185748379994,-0.010488909295560234,10.264460705436369,250,-17.363819009991303,0,0.005788765309238996,-93.20898044563332,0.010488909295560234
0.5222872772718095,135,5.404,24.97307835859355,0.0,8.281865094851812,24.980696839084434,-0.007618480490883428,11.104033211749746,250,-17.372220510713024,0,0.00845568281598627,-93.87947963989318,0.007618480490883428
