ReturnsMean,Omega,TimestepsMean,Traj,ITERATIONS,NormDeltaOmega,DeltaOmega,OmegaBefore,ReturnsStd,RewardStd,TimestepsStd,NormDeltaVar,RewardMean,ConfortViolation,Wins
-136.29758237999147,20.100000001488063,14.504,250,0,0.10000000148806265,0.10000000148806265,20.0,91.00591604885834,2.566983344110923,9.029395550090825,0.3162277630674547,-9.39724092526141,0,0.0
-67.9521992473498,22.107240345195006,5.716,250,28,0.06469269295077851,0.06469269295077851,22.042547652244227,9.89211448557196,5.478744698207247,0.6894519562667148,0.05642653406030926,-11.888068447751886,0,0.0
-84.37708844236856,23.974783798829012,5.504,250,58,0.05186095728668505,0.05186095728668505,23.922922841542327,9.769119111083386,7.2273762855637775,0.5234348096945789,0.021256985125102944,-15.330139615255915,0,0.0
-94.82715831029168,25.09126302327459,5.396,250,88,0.010313048177643225,0.010313048177643225,25.080949975096946,10.718027953806963,8.385480768163323,0.49717602516613774,0.011164935240123953,-17.573602355502533,0,0.0
-94.85973676479345,25.038096200451324,5.42,250,118,0.0026408161323416834,-0.0026408161323416834,25.040737016583666,11.086189349840929,8.328448816687592,0.5173006862551025,0.007729615495934419,-17.501796451068905,0,0.0
-94.08877210927434,25.061227519266776,5.376,250,148,0.004389910644096773,0.004389910644096773,25.05683760862268,10.371690465975334,8.370230540183206,0.4843800161030593,0.015190490813657658,-17.5016317167549,0,0.0
-93.84328672583536,25.02464021315533,5.38,250,178,0.0007095166215869142,0.0007095166215869142,25.023930696533743,10.384321236484961,8.338159462317314,0.48538644398046393,0.013395948502959968,-17.442990097738914,0,0.0
-94.45395384049665,25.10623625198825,5.376,250,208,0.01733060105507178,0.01733060105507178,25.088905650933178,10.76166443852601,8.402746191484834,0.5006236111091844,0.015348360496963693,-17.569559866163814,0,0.0
-94.02856339507088,25.022918016465656,5.392,250,238,0.006100231622838237,0.006100231622838237,25.016817784842818,10.442701956364562,8.325143421093292,0.4881966816765555,0.004143458855514962,-17.43853178691967,0,0.0
-95.38222951856673,25.21634193400873,5.356,250,268,0.01008993975839445,0.01008993975839445,25.206251994250337,10.499087422520637,8.536650038192063,0.4788152044369518,0.0036773630051273923,-17.808481986289532,0,0.0
-94.57595266897607,25.080222068969913,5.392,250,298,0.008898264542914092,0.008898264542914092,25.071323804427,10.46757221611011,8.373398520074009,0.4881966816765555,0.011021583294947752,-17.54005056917212,0,0.0
-96.0932100274975,25.1438864845957,5.42,250,328,0.004253720298333263,-0.004253720298333263,25.148140204894034,10.730999561570567,8.436771612161824,0.4935585071701227,0.005246524409696222,-17.72937454381873,0,0.0
