NormDeltaOmega,ITERATIONS,TimestepsMean,TimestepsStd,OmegaBefore,RewardStd,NormDeltaVar,ReturnsMean,ConfortViolation,RewardMean,ReturnsStd,Traj,Wins,Omega,DeltaOmega
0.10451461973327225,19,62.252,24.202572094717535,2.0496834695303976,1.2255239008506276,0.24590278396626927,594.823345962217,0,9.555088125075772,236.696656168401,250,0.0,1.9451688497971253,-0.10451461973327225
0.10404801344582681,20,61.24,23.62910070231197,1.9451688497971253,1.2377012601311603,0.25393354122644485,586.0808377204079,0,9.570229224696407,231.62721083754897,250,0.0,1.8411208363512985,-0.10404801344582681
0.10305923914861381,21,62.948,22.742411833400606,1.8411208363512985,1.223644191626466,0.2559572667362471,603.9239121048029,0,9.5940127105675,223.3332325263253,250,0.0,1.7380615972026847,-0.10305923914861381
0.10066043082614407,22,66.308,26.487074885687168,1.7380615972026847,1.19307936322871,0.26980346902158736,638.1430502326363,0,9.623922456304461,260.8724739297184,250,0.4,1.6374011663765407,-0.10066043082614407
0.10087809905261058,23,68.756,30.118573405790652,1.6374011663765407,1.1696986411106922,0.2736781719011151,663.4938976486851,0,9.64997814952419,297.5056719042958,250,1.2,1.53652306732393,-0.10087809905261058
0.10090320721631407,24,65.7,24.707124478579047,1.53652306732393,1.2044782690489029,0.283009324854775,634.1274783535816,0,9.651864206295002,243.73068140801718,250,0.0,1.435619860107616,-0.10090320721631407
0.10062296103573432,25,66.752,29.22455296493002,1.435619860107616,1.1971366000447001,0.2891274047102258,645.5571740279363,0,9.670978757609305,288.8382455485347,250,0.0,1.3349968990718817,-0.10062296103573432
0.10127938578567619,26,66.992,26.425895178782497,1.3349968990718817,1.1969706785292031,0.29084468287771287,649.0143043922354,0,9.687937431219185,261.4755629735865,250,0.0,1.2337175132862055,-0.10127938578567619
0.09965630325964403,27,65.028,27.065313890660864,1.2337175132862055,1.21344055579531,0.27631627829429545,630.4025984677243,0,9.694325497750572,268.5398183128645,250,0.4,1.1340612100265615,-0.09965630325964403
0.09838651592487202,28,70.556,31.81255827499574,1.1340612100265615,1.167842116358169,0.27763553423930637,686.1419430722657,0,9.724785178755395,315.9439462031074,250,0.4,1.0356746941016894,-0.09838651592487202
0.09681714341269398,29,67.88,32.22560472667658,1.0356746941016894,1.1937638744558043,0.28047307287224754,660.4219772970157,0,9.729257178801056,320.15739264896706,250,0.0,0.9388575506889955,-0.09681714341269398
0.09148512300934519,30,63.396,27.56532575537608,0.9388575506889955,1.2328015114473163,0.27200339573074417,616.5826774712666,0,9.725892445442403,274.29784957080716,250,0.4,0.8473724276796503,-0.09148512300934519
0.08575323354675168,31,60.74,24.46434957238798,0.8473724276796503,1.2625581780204507,0.24682818020485342,590.8652259794488,0,9.727777839635314,243.57897033244194,250,0.0,0.7616191941328986,-0.08575323354675168
0.080689706228526,32,57.308,21.67683408618519,0.7616191941328986,1.299741315814156,0.22667772528442626,557.2704152791821,0,9.724129533035216,216.03205858733068,250,0.0,0.6809294879043726,-0.080689706228526
0.07823174669656119,33,58.08,25.145528429524006,0.6809294879043726,1.2924749799386277,0.21735485532153898,565.4881222926123,0,9.736365741952689,250.74627779675382,250,0.0,0.6026977412078114,-0.07823174669656119
0.07112025982214454,34,54.856,20.953550152659094,0.6026977412078114,1.329402395164559,0.20527712190951447,533.6937111070864,0,9.728994296104098,209.07473525671128,250,0.0,0.5315774813856669,-0.07112025982214454
0.0664555198127707,35,52.128,20.60076736434835,0.5315774813856669,1.363464201708984,0.19238846180717165,506.8495614386298,0,9.723172986468498,205.63862409074406,250,0.0,0.46512196157289615,-0.0664555198127707
0.059105980948462644,36,50.9,20.46621606452937,0.46512196157289615,1.379980948283438,0.18148713000805727,494.8921689840958,0,9.722832396544124,204.4101661642579,250,0.0,0.4060159806244335,-0.059105980948462644
0.05561664471849126,37,50.64,20.124969565194377,0.4060159806244335,1.3839264026207463,0.1696011104643709,492.50110705713865,0,9.725535289437968,201.06711046872704,250,0.0,0.35039933590594224,-0.05561664471849126
0.04861778672561723,38,46.84,16.632931190863502,0.35039933590594224,1.4373809307788,0.15569207542872032,454.723108588879,0,9.7080082960905,166.21453666611205,250,0.0,0.301781549180325,-0.04861778672561723
0.04238361872319235,39,47.256,17.86052809969515,0.301781549180325,1.4317458362912276,0.14421261329412619,459.0316618102905,0,9.713722316960608,178.52608119386701,250,0.0,0.25939793045713266,-0.04238361872319235
0.0357767260270459,40,44.804,14.614704376072751,0.25939793045713266,1.4692123782438806,0.1331685075230208,434.65645704950373,0,9.70128687281278,146.10698025592265,250,0.0,0.22362120443008676,-0.0357767260270459
0.030682748590639963,41,44.752,15.071380029711944,0.22362120443008676,1.4703335499858479,0.12279843439993555,434.23159982864547,0,9.703065780940415,150.69044720710903,250,0.0,0.1929384558394468,-0.030682748590639963
0.028519197518982436,42,44.012,15.94050990401499,0.1929384558394468,1.4823912589378057,0.11409788589039316,426.90515057104835,0,9.699744400869044,159.38443463910593,250,0.0,0.16441925832046436,-0.028519197518982436
0.025890118714991972,43,44.324,15.609581160300236,0.16441925832046436,1.4776029956860057,0.10676931086752303,430.10081669685223,0,9.703565036929254,156.0926542798982,250,0.0,0.1385291396054724,-0.025890118714991972
0.02254180194110464,44,42.288,14.320232400348816,0.1385291396054724,1.5114481595127913,0.09541933851737111,409.7818631014727,0,9.690263505048069,143.21127016963814,250,0.0,0.11598733766436775,-0.02254180194110464
0.019806692796339703,45,42.132,13.90577491548026,0.11598733766436775,1.5142484756989134,0.08917341607574747,408.26328076463045,0,9.690099704847396,139.0698228078427,250,0.0,0.09618064486802805,-0.019806692796339703
0.016260174928277096,46,39.952,13.107772350784858,0.09618064486802805,1.553371823971111,0.0817749901836016,386.49757589672294,0,9.674048255324461,131.09878103422412,250,0.0,0.07992046993975095,-0.016260174928277096
0.013807577975507426,47,41.996,14.729968906959714,0.07992046993975095,1.5168787513482789,0.07854842253772684,406.99154819951553,0,9.691197928362595,147.34021527640053,250,0.0,0.06611289196424353,-0.013807577975507426
0.011800763489762611,48,40.996,13.601028784617728,0.06611289196424353,1.5345685126254194,0.07286806362214714,397.0016408898957,0,9.683911622838709,136.04930814692466,250,0.0,0.054312128474480914,-0.011800763489762611
0.01112907882527752,49,41.888,13.989548098491245,0.054312128474480914,1.5188738553677537,0.07122641227878176,405.93885319619363,0,9.691053599985523,139.91975193239657,250,0.0,0.043183049649203394,-0.01112907882527752
0.008191783963458252,50,39.72,12.912071870927608,0.043183049649203394,1.5580604250836103,0.06845703858344594,384.26778188776603,0,9.674415455381823,129.14864872881387,250,0.0,0.03499126568574514,-0.008191783963458252
0.00471033779608147,51,40.604,13.668035118479906,0.03499126568574514,1.5417534794990677,0.0690157114898475,393.1117611063816,0,9.68160183987739,136.71241500612868,250,0.0,0.030280927889663672,-0.00471033779608147
0.0017825028861295743,52,40.296,13.485710363195556,0.030280927889663672,1.54742496903667,0.06761579875290304,390.04717801222506,0,9.67955077457378,134.90398094458325,250,0.0,0.028498425003534097,-0.0017825028861295743
0.00032258300657619574,53,37.88,11.465844931796347,0.028498425003534097,1.5937826589673811,0.06116214173442617,365.87320966030705,0,9.658743655235138,114.69045999637379,250,0.0,0.028821008010110293,0.00032258300657619574
0.0019697802401309403,54,39.628,12.095355141540903,0.028821008010110293,1.5598669888133165,0.048897711383681146,383.37340542626237,0,9.674306183159947,120.98503882392222,250,0.0,0.030790788250241233,0.0019697802401309403
0.0022333801386679696,55,39.456,12.665862149889364,0.030790788250241233,1.5630948938816667,0.05038374046984588,381.64439388991457,0,9.672657995993372,126.69128221104738,250,0.0,0.0330241683889092,0.0022333801386679696
0.0017322022040637333,56,39.624,12.517932097595034,0.0330241683889092,1.5599377991337087,0.04782890330386106,383.33342656817507,0,9.674273838284249,125.2156331624361,250,0.0,0.034756370592972936,0.0017322022040637333
0.0029869130219531206,57,38.224,10.442500849892232,0.034756370592972936,1.5868735579774118,0.044647080121550504,369.3018385291374,0,9.661517332804975,104.47129186185089,250,0.0,0.03774328361492606,0.0029869130219531206
0.0037234082884694333,58,41.112,13.869515348417911,0.03774328361492606,1.5326337982132903,0.047595812727648165,398.20729792542,0,9.68591403788237,138.73467542280233,250,0.0,0.04146669190339549,0.0037234082884694333
0.004135163827276987,59,39.668,12.631301437302492,0.04146669190339549,1.5590498291170216,0.04526907872829831,383.75391143143526,0,9.67414317413117,126.33583387479287,250,0.0,0.04560185573067248,0.004135163827276987
0.005818002672018423,60,39.02,11.02159698047429,0.04560185573067248,1.5713498747565358,0.03993335635985488,377.26977695750935,0,9.668625754933608,110.24058312427792,250,0.0,0.0514198584026909,0.005818002672018423
0.005177234886342287,61,40.876,13.71031086445526,0.0514198584026909,1.5367778540452202,0.038460657916659105,395.8150558802386,0,9.683311867116124,137.1423400681656,250,0.0,0.05659709328903319,0.005177234886342287
0.005144028159402764,62,39.78,13.23524083649406,0.05659709328903319,1.5568260524187647,0.03604537647049908,384.834100628986,0,9.674059844871442,132.3832183621105,250,0.0,0.06174112144843595,0.005144028159402764
0.00465888278089216,63,40.34,13.178178933373156,0.06174112144843595,1.5464603382225768,0.04152390780294244,390.442784316416,0,9.6787998095294,131.79750982899978,250,0.0,0.06640000422932811,0.00465888278089216
0.004253237438626753,64,40.492,13.357617152770924,0.06640000422932811,1.5436019326501884,0.036179157990199017,391.93610860695145,0,9.679346750146978,133.58297363122733,250,0.0,0.07065324166795486,0.004253237438626753
0.0033235276501628608,65,41.3,13.382152293259855,0.07065324166795486,1.529106187750656,0.031871925631385814,400.0336243287739,0,9.686044172609538,133.84137267579632,250,0.0,0.07397676931811772,0.0033235276501628608
0.003259411220081762,66,41.24,14.221054813198633,0.07397676931811772,1.5301151924624958,0.037110583025167926,399.41437470474744,0,9.685120628146155,142.23044875581283,250,0.0,0.07723618053819949,0.003259411220081762
0.0018260878521283996,67,39.544,13.451842401693533,0.07723618053819949,1.56118126999927,0.03849665263461445,382.4666700835355,0,9.671926716658295,134.53451400120113,250,0.0,0.07906226839032789,0.0018260878521283996
0.0012222282084939778,68,40.04,12.904510839237572,0.07906226839032789,1.551907647496709,0.04322340066305157,387.4234576379609,0,9.675910530418603,129.07263185264628,250,0.0,0.08028449659882186,0.0012222282084939778
0.00039086397617704716,69,41.044,13.252096588842084,0.08028449659882186,1.5336040154527153,0.03690031819395032,397.45501070694127,0,9.68363246045564,132.54616672789405,250,0.0,0.07989363262264482,-0.00039086397617704716
0.001304116708240613,70,40.016,12.80967384440369,0.07989363262264482,1.552297013804131,0.02538005074953579,387.17140315545697,0,9.675414912921257,128.12420775368074,250,0.0,0.0785895159144042,-0.001304116708240613
0.0006081295811809079,71,38.592,12.104608048177354,0.0785895159144042,1.5794132602614144,0.019273237285725373,372.93062962238946,0,9.663418056135715,121.08102167709943,250,0.0,0.0779813863332233,-0.0006081295811809079
0.0020943551505183955,72,41.584,15.285383344882131,0.0779813863332233,1.5240714950090501,0.019117306962175895,402.86928120076635,0,9.688083907290457,152.8864907285372,250,0.0,0.0758870311827049,-0.0020943551505183955
0.0035395049664838363,73,40.188,14.17747001407515,0.0758870311827049,1.5491388204772527,0.015421220701650959,388.88681104249537,0,9.67668983384332,141.7890435379296,250,0.0,0.07234752621622106,-0.0035395049664838363
0.0048370251331993075,74,41.264,14.612128660807775,0.07234752621622106,1.529705690629191,0.015253860952495304,399.65627344148993,0,9.685349782897681,146.1481594039112,250,0.0,0.06751050108302176,-0.0048370251331993075
0.005898192748614167,75,40.032,14.238784217762415,0.06751050108302176,1.5520948868976066,0.011511003252019678,387.35714442408624,0,9.676187660473778,142.41310005368533,250,0.0,0.06161230833440759,-0.005898192748614167
0.006352712986455664,76,39.412,12.512803682628446,0.06161230833440759,1.5637392123986773,0.011069493788692616,381.1609170532613,0,9.671189410668356,125.15901397920514,250,0.0,0.055259595347951926,-0.006352712986455664
0.006569065560194008,77,42.14,13.605601787499149,0.055259595347951926,1.5144921448976254,0.009240509570837017,408.45647671687357,0,9.692844725127518,136.0866862200482,250,0.0,0.04869052978775792,-0.006569065560194008
0.007225411984043063,78,38.828,12.438264187578588,0.04869052978775792,1.5750693789003702,0.014201233206028608,375.3571711042573,0,9.667177580721576,124.43221665424804,250,0.0,0.041465117803714854,-0.007225411984043063
0.006663860952811643,79,38.5,12.04865137681392,0.041465117803714854,1.5814830949839087,0.012758085475899855,372.07717387075735,0,9.664342178461231,120.51809579187584,250,0.0,0.03480125685090321,-0.006663860952811643
0.008323832377591031,80,39.696,13.07040871587419,0.03480125685090321,1.558509516588698,0.010212905365908636,384.0295579337288,0,9.674263349801713,130.7422716172769,250,0.0,0.02647742447331218,-0.008323832377591031
0.008599181424676548,81,38.488,12.201387462088071,0.02647742447331218,1.5817459225568942,0.02185607494262786,371.9584576980778,0,9.664270881783356,122.04729120639071,250,0.0,0.017878243048635632,-0.008599181424676548
0.007452071399689449,82,40.26,12.23537494317195,0.017878243048635632,1.5481881129789203,0.03025180894047572,389.72024881447857,0,9.680085663548896,122.39128207866506,250,0.0,0.010426171648946183,-0.007452071399689449
0.007636526015944038,83,38.38,11.627364275707542,0.010426171648946183,1.5840303037580687,0.020300558707702743,370.93123628689466,0,9.664701310236964,116.32414544177163,250,0.0,0.002789645633002145,-0.007636526015944038
0.010517116043032966,84,38.716,12.649559043697925,0.002789645633002145,1.5774772409415936,0.024627709497065536,374.29317633928645,0,9.667661337413122,126.53196183081043,250,0.0,-0.007727470410030821,-0.010517116043032966
0.010945788126163411,85,38.76,12.04285680393153,-0.007727470410030821,1.5766624377782978,0.020845996253350204,374.7441133814985,0,9.66832077867643,120.4706839888094,250,0.0,-0.018673258536194233,-0.010945788126163411
0.010384274904988274,86,36.952,10.428695795735917,-0.018673258536194233,1.6130836838255187,0.012661973268119091,356.6781897355688,0,9.652473201330615,104.32497736043918,250,0.0,-0.029057533441182507,-0.010384274904988274
0.008301488236715605,87,37.764,12.153859633877627,-0.029057533441182507,1.596478908825022,0.013002400884294048,364.8002768361121,0,9.660000975429302,121.58514754663086,250,0.0,-0.03735902167789811,-0.008301488236715605
0.0065953397722957885,88,38.04,12.47070166430101,-0.03735902167789811,1.590991404824583,0.007864859629066235,367.58926512497897,0,9.663229892875368,124.75184111167883,250,0.0,-0.0439543614501939,-0.0065953397722957885
0.006085028892018,89,40.24,12.790871745115734,-0.0439543614501939,1.5488260564692768,0.01058749493404452,389.5983171243434,0,9.681866727742133,127.95238377292608,250,0.0,-0.0500393903422119,-0.006085028892018
0.007026379573724553,90,37.576,11.420867917982417,-0.0500393903422119,1.6003420423986194,0.009510819768548482,362.94113830873863,0,9.658855075280462,114.24094713207137,250,0.0,-0.057065769915936454,-0.007026379573724553
0.006733300009792442,91,38.156,11.037194571085536,-0.057065769915936454,1.5887420735774282,0.005484827428509929,368.7578806198237,0,9.664479521433684,110.41457888179633,250,0.0,-0.0637990699257289,-0.006733300009792442
0.008459362335088913,92,37.76,11.208139899198262,-0.0637990699257289,1.596746272254254,0.010037944359045776,364.82093636264045,0,9.66157140790891,112.11278892810574,250,0.0,-0.07225843226081781,-0.008459362335088913
0.007112151192047375,93,37.948,12.359664073104899,-0.07225843226081781,1.592974342688049,0.0040873212337000295,366.6978332856494,0,9.663166261348408,123.63472910433481,250,0.0,-0.07937058345286518,-0.007112151192047375
0.00582052161547289,94,38.808,12.493323657057797,-0.07937058345286518,1.5759603689845971,0.009622535756219235,375.2832670161,0,9.67025528283086,124.96784067120637,250,0.0,-0.08519110506833807,-0.00582052161547289
0.005519134286801397,95,38.092,12.225364452645165,-0.08519110506833807,1.5900890445288374,0.015679488663956263,368.1377841074234,0,9.66443831007622,122.27768100942264,250,0.0,-0.09071023935513947,-0.005519134286801397
0.004207255817694919,96,37.044,10.822294765898773,-0.09071023935513947,1.6113985376504365,0.007085416861906322,357.64783999729156,0,9.654676600725935,108.26317476662476,250,0.0,-0.09491749517283439,-0.004207255817694919
0.002804310596990253,97,38.02,12.46641889236841,-0.09491749517283439,1.5915925599682892,0.01801157863338576,367.4354228343697,0,9.664266776285366,124.70261324404285,250,0.0,-0.09772180576982464,-0.002804310596990253
0.004917511761213411,98,37.888,13.16736328958839,-0.09772180576982464,1.5942782999735607,0.018382308120314154,366.1268878871036,0,9.66339970141215,131.71097910736034,250,0.0,-0.10263931753103805,-0.004917511761213411
0.006159498298963173,99,38.016,10.58110315609861,-0.10263931753103805,1.5917627460657484,0.021272231838430085,367.416207295714,0,9.66477818012716,105.84353307819401,250,0.0,-0.10879881583000123,-0.006159498298963173
0.007411265979821655,100,37.472,12.25370213445716,-0.10879881583000123,1.6027357876359702,0.017038044369600262,361.9722706446521,0,9.659806539406812,122.584778221768,250,0.0,-0.11621008180982288,-0.007411265979821655
0.006843533611514213,101,35.26,10.173711220592022,-0.11621008180982288,1.6498540544039944,0.01871483299524188,339.83892518090187,0,9.638086363610377,101.76718740526702,250,0.0,-0.1230536154213371,-0.006843533611514213
0.005433834225345172,102,36.38,9.675308780602302,-0.1230536154213371,1.625514239832283,0.011658073105486493,351.05254066816394,0,9.649602547228255,96.79408936041438,250,0.0,-0.12848744964668227,-0.005433834225345172
0.004575261670885344,103,36.32,10.201254824775235,-0.12848744964668227,1.6267433915309006,0.008225965834089894,350.4387853221615,0,9.648644970323831,102.05657831290516,250,0.0,-0.1330627113175676,-0.004575261670885344
0.0071360733448690705,104,38.128,13.073622910272423,-0.1330627113175676,1.5894353147193843,0.010372349340403948,368.5117184950221,0,9.665120606772504,130.7485379949411,250,0.0,-0.14019878466243668,-0.0071360733448690705
0.006964034248135131,105,36.128,10.508264176351867,-0.14019878466243668,1.6309124668574602,0.013115323229240094,348.53783764129946,0,9.647305072002311,105.12034246593431,250,0.0,-0.1471628189105718,-0.006964034248135131
0.007330835671031821,106,36.864,11.246221765553088,-0.1471628189105718,1.6153423145645491,0.01548474973210351,355.89668524053354,0,9.654315463339127,112.50313769251652,250,0.0,-0.15449365458160363,-0.007330835671031821
0.008068884565832435,107,36.104,10.338142192870052,-0.15449365458160363,1.6315230894580528,0.008662587399813714,348.3158251251437,0,9.647568832404824,103.42759481431786,250,0.0,-0.16256253914743607,-0.008068884565832435
0.008770705954328328,108,36.416,11.06286328217067,-0.16256253914743607,1.624823694172963,0.00911482739390259,351.43324723681314,0,9.650517553734984,110.65648690227236,250,0.0,-0.1713332451017644,-0.008770705954328328
0.008785762952983361,109,36.388,12.077974002290285,-0.1713332451017644,1.6253666318087714,0.00982746084637696,351.1346126154553,0,9.649736523454306,120.79995886103474,250,0.0,-0.18011900805474776,-0.008785762952983361
0.007671624510247305,110,35.764,10.745245646331218,-0.18011900805474776,1.6389737347837317,0.016590771321810204,344.937168700189,0,9.64481514092912,107.45578169909895,250,0.0,-0.18779063256499506,-0.007671624510247305
0.006933377840299765,111,35.548,10.299111417981651,-0.18779063256499506,1.6437090752920311,0.024894889301559423,342.7739211236155,0,9.642565576786753,103.03142622737491,250,0.0,-0.19472401040529483,-0.006933377840299765
0.00628285865707956,112,35.684,10.514377965433809,-0.19472401040529483,1.6407287550291259,0.022249816466686403,344.1295992930653,0,9.643806728311437,105.15408199140546,250,0.0,-0.2010068690623744,-0.00628285865707956
0.006721403220385641,113,35.296,10.800758491883798,-0.2010068690623744,1.6493638612707993,0.01957134868309918,340.2721160936781,0,9.640529127767401,108.01481029751766,250,0.0,-0.20772827228276003,-0.006721403220385641
0.00603325251762854,114,35.752,10.551705833655523,-0.20772827228276003,1.6392495013653785,0.020088623512910735,344.8208728141501,0,9.644799530492005,105.51799257382565,250,0.0,-0.21376152480038857,-0.00603325251762854
0.00673390989303696,115,35.628,10.421977547471496,-0.21376152480038857,1.641932808976168,0.024168714844856515,343.577423662928,0,9.643466477571799,104.21807986792028,250,0.0,-0.22049543469342553,-0.00673390989303696
0.005426957019787293,116,35.764,10.841231664345155,-0.22049543469342553,1.638979724168133,0.015132445893849178,344.945243460268,0,9.645040919926968,108.41829088406448,250,0.0,-0.22592239171321282,-0.005426957019787293
0.0034297552697690747,117,35.036,9.816043194688989,-0.22592239171321282,1.655120956399021,0.00940487708220491,337.6581034898898,0,9.637461567812815,98.17165614088356,250,0.0,-0.2293521469829819,-0.0034297552697690747
0.0052266597377134405,118,35.124,11.598475072180825,-0.2293521469829819,1.6531593135105005,0.009969645298318716,338.54095300263754,0,9.638451002238856,115.9784857222057,250,0.0,-0.23457880672069534,-0.0052266597377134405
0.0039861460422758455,119,34.852,10.186171802988598,-0.23457880672069534,1.6592243232208987,0.012854945870586285,335.8116414874586,0,9.63536214528459,101.86292422850593,250,0.0,-0.23856495276297118,-0.0039861460422758455
0.0033565330270081684,120,37.496,12.207947575247855,-0.23856495276297118,1.6024624811908743,0.016754274162649765,362.2742302032458,0,9.661676717603097,122.07431094876569,250,0.0,-0.24192148578997935,-0.0033565330270081684
0.0029456812874821547,121,34.9,10.96840918273931,-0.24192148578997935,1.6583112373995346,0.012119950313531597,336.32881145723155,0,9.636928695049612,109.66940690996964,250,0.0,-0.2448671670774615,-0.0029456812874821547
0.0047904294023123906,122,35.02,11.276683909731618,-0.2448671670774615,1.6554812179491414,0.010564027009815175,337.4939406754085,0,9.637177060976828,112.76284982165058,250,0.0,-0.2496575964797739,-0.0047904294023123906
0.0032095212348225155,123,34.76,10.438314040112033,-0.2496575964797739,1.6614310356349653,0.015401647273523998,334.91523708948534,0,9.635075865635367,104.39579607777561,250,0.0,-0.2528671177145964,-0.0032095212348225155
0.0011487076172319588,124,35.684,10.843991147174549,-0.2528671177145964,1.640696301653293,0.03303141085520278,344.13282519895677,0,9.643897130337317,108.43529982523052,250,0.0,-0.25401582533182837,-0.0011487076172319588
0.0011126727869014141,125,34.316,10.078102202299796,-0.25401582533182837,1.67167560285043,0.03224637658298087,330.48812540524654,0,9.630729846288801,100.78887910775825,250,0.0,-0.25290315254492696,0.0011126727869014141
0.001378589580218359,126,35.192,11.452298284623922,-0.25290315254492696,1.651692821581433,0.04579527186482867,339.2377670711388,0,9.639627388927565,114.51270032408497,250,0.0,-0.2515245629647086,0.001378589580218359
0.0003044342182990101,127,35.432,11.52932677999891,-0.2515245629647086,1.6463761940543247,0.02869460120726551,341.6457411193964,0,9.642293438682445,115.30166554641791,250,0.0,-0.2518289971830076,-0.0003044342182990101
0.002797493418720043,128,34.52,10.122134162319723,-0.2518289971830076,1.6669504675906595,0.02910303795227244,332.5236008134162,0,9.632781020087373,101.22215440375885,250,0.0,-0.24903150376428757,0.002797493418720043
0.00349697986836367,129,34.208,10.234292159206712,-0.24903150376428757,1.6741243719116654,0.03387114541050596,329.4013430588174,0,9.62936573488124,102.35539462661892,250,0.0,-0.2455345238959239,0.00349697986836367
0.0031068839583527352,130,34.972,11.0682977914402,-0.2455345238959239,1.6567510840712314,0.02230709276423514,337.06821237221703,0,9.638230938242508,110.68447107698579,250,0.0,-0.24242763993757116,0.0031068839583527352
0.0027430504165328606,131,36.028,11.88356916082033,-0.24242763993757116,1.6332400377195027,0.016717001933941163,347.5778072751481,0,9.64743553000855,118.85045989742595,250,0.0,-0.2396845895210383,0.0027430504165328606
0.004389947521659138,132,33.68,9.149076456123865,-0.2396845895210383,1.6865850865772913,0.015198674313204511,324.1234754031338,0,9.623618628359079,91.50046575118958,250,0.0,-0.23529464199937916,0.004389947521659138
0.004638375422815977,133,35.42,10.926097198908677,-0.23529464199937916,1.646624016910391,0.028659590557200892,341.5232998034898,0,9.642103325903157,109.26440681976139,250,0.0,-0.23065626657656318,0.004638375422815977
0.004630583778334391,134,35.26,10.731281377356574,-0.23065626657656318,1.6501690548061148,0.018144415540534743,339.9210849659885,0,9.640416476630415,107.32157480012849,250,0.0,-0.2260256827982288,0.004630583778334391
