ConfortViolation,NormDeltaOmega,OmegaBefore,DeltaOmega,TimestepsStd,TimestepsMean,ReturnsMean,NormDeltaVar,RewardStd,Wins,Traj,ReturnsStd,ITERATIONS,RewardMean,Omega
0,0.11299020594538511,4.921484140740316,-0.11299020594538511,46.07055389291516,142.008,1230.4372291565244,0.28265897402933676,0.6674325030962047,18.4,250,407.73996536427404,20,8.664562765171855,4.808493934794931
0,0.11431548323223772,4.808493934794931,-0.11431548323223772,41.583199684487965,160.248,1401.5870273027836,0.28748887157081704,0.5771656726778518,32.4,250,371.09218429872703,21,8.746362059450249,4.694178451562693
0,0.11540923621603927,4.694178451562693,-0.11540923621603927,34.471379200722446,169.996,1496.8255326692827,0.2666932089544951,0.5313447152886636,40.400000000000006,250,309.6037851330703,22,8.805063252484075,4.578769215346654
0,0.11536247022608936,4.578769215346654,-0.11536247022608936,39.68653494574703,163.288,1445.7386673495407,0.24774315390511784,0.5552522554581267,38.0,250,358.0548207159881,23,8.853918642824583,4.463406745120564
0,0.11534119372195484,4.463406745120564,-0.11534119372195484,38.428746739908135,164.368,1463.4826702514845,0.2355283249471078,0.5463738055811456,40.400000000000006,250,348.87579122677766,24,8.903695793898352,4.3480655513986095
0,0.11480419335393677,4.3480655513986095,-0.11480419335393677,34.59689327092824,173.824,1557.9589086295935,0.23925651227610809,0.4971535202097761,48.8,250,316.2742577334168,25,8.96285270520523,4.233261358044673
0,0.11463328693745023,4.233261358044673,-0.11463328693745023,37.16350898394822,176.44,1592.085418232758,0.24305185647598204,0.4546347795165297,57.199999999999996,250,341.7948235180365,26,9.023381422765574,4.1186280711072225
0,0.11375789487702725,4.1186280711072225,-0.11375789487702725,30.899557537285222,180.688,1639.4357378031716,0.23821348316592922,0.44328705410102365,58.8,250,286.8601895492096,27,9.073296166890838,4.004870176230195
0,0.11475352058539112,4.004870176230195,-0.11475352058539112,26.11788322203773,188.276,1719.6260933187175,0.22588870299280858,0.3450110621986962,74.8,250,244.46774332301334,28,9.133538493056564,3.890116655644804
0,0.11597347872569319,3.890116655644804,-0.11597347872569319,20.847822332320465,193.452,1778.8614070074343,0.2274147998568334,0.26779687955130344,84.8,250,196.49419258811633,29,9.19536322709217,3.774143176919111
0,0.116260327050425,3.774143176919111,-0.116260327050425,17.659436457599657,196.452,1816.386840014603,0.19768232528817806,0.21597132143040726,90.4,250,167.07000713259558,30,9.245957485872392,3.657882849868686
0,0.1160769330284972,3.657882849868686,-0.1160769330284972,17.49983497065044,196.576,1827.039680125521,0.17857892075083767,0.21430471009272611,90.4,250,165.94292306357076,31,9.29431710954298,3.5418059168401888
0,0.11822719581042662,3.5418059168401888,-0.11822719581042662,16.123997519225806,196.552,1835.7012905424112,0.1665314356793575,0.21025300774490324,90.8,250,154.3836630634451,32,9.339519773609076,3.423578721029762
0,0.11646659328024356,3.423578721029762,-0.11646659328024356,10.907042862297736,198.696,1863.7940570895764,0.14535608392001248,0.18762439109996434,92.80000000000001,250,105.15373350584602,33,9.380128724733144,3.3071121277495186
0,0.1168941668658694,3.3071121277495186,-0.1168941668658694,11.654083576154756,198.344,1868.8131412016883,0.13701051862166638,0.205465556616843,91.2,250,112.87821730763154,34,9.42208053282019,3.190217960883649
0,0.11654634328344171,3.190217960883649,-0.11654634328344171,12.447023740637757,198.06,1873.785288922397,0.13620826900773259,0.19753046274116476,92.0,250,121.14061273323856,35,9.460695187934956,3.0736716176002075
0,0.11713781954771374,3.0736716176002075,-0.11713781954771374,9.98691624076221,199.248,1893.0373949571822,0.130238625573421,0.14363588577892392,96.0,250,97.91662229681583,36,9.500910397881947,2.9565337980524937
0,0.11468836549510142,2.9565337980524937,-0.11468836549510142,12.370349065406359,198.592,1893.172821667833,0.12940369237824595,0.15726863166650876,95.19999999999999,250,121.01972466862273,37,9.53297626121814,2.8418454325573923
0,0.11178277531031755,2.8418454325573923,-0.11178277531031755,12.717609838330471,197.88,1891.96801134828,0.11862839401239327,0.2222580146023805,90.0,250,125.14030100475719,38,9.561188656500304,2.7300626572470748
0,0.1078613951176206,2.7300626572470748,-0.1078613951176206,13.159754405003158,197.808,1897.3173021330874,0.11031565406214602,0.22708858327442383,89.60000000000001,250,129.8893330419095,39,9.591711670574941,2.622201262129454
0,0.10334495159818946,2.622201262129454,-0.10334495159818946,18.032386863640653,196.032,1885.7240982773546,0.10885320760017629,0.24891489241849196,87.6,250,177.77899538981393,40,9.61947079189803,2.5188563105312647
0,0.09737291106273549,2.5188563105312647,-0.09737291106273549,12.365394292136422,198.032,1910.7467272147605,0.10616930382226648,0.21052691964003112,91.2,250,123.15459756970169,41,9.648676613955123,2.421483399468529
0,0.09377295816814302,2.421483399468529,-0.09377295816814302,17.937573525981712,194.616,1881.0737133582654,0.09788500975900083,0.3058607498072317,81.2,250,178.2844358021408,42,9.665565592542572,2.327710441300386
0,0.09133803126762885,2.327710441300386,-0.09133803126762885,22.42158103256771,192.552,1866.1099826173554,0.1039629015268308,0.28814612524584293,83.6,250,222.65747751829372,43,9.691459878979993,2.2363724100327573
0,0.08680986932460621,2.2363724100327573,-0.08680986932460621,17.306897584489256,195.464,1897.8971034547171,0.09777993947474378,0.27682184467020615,84.8,250,172.5629958268853,44,9.709701548391095,2.149562540708151
0,0.08120805680658982,2.149562540708151,-0.08120805680658982,24.1730759317055,192.68,1874.7449087063428,0.1015154354191396,0.28247155830828075,84.39999999999999,250,240.55331634683498,45,9.729836561689552,2.0683544839015613
0,0.07693779465986905,2.0683544839015613,-0.07693779465986905,25.43500454098642,191.112,1862.6685058546113,0.10712894428208627,0.3106883350899101,81.2,250,253.84345288039506,46,9.746475919118692,1.9914166892416922
0,0.06966158785416576,1.9914166892416922,-0.06966158785416576,25.264337236507906,188.708,1840.8863350206293,0.10881710289375164,0.3618891991122198,74.8,250,253.46460080559592,47,9.755210881471,1.9217551013875265
0,0.06625108544287683,1.9217551013875265,-0.06625108544287683,33.51826367817999,184.1,1797.8025200409795,0.11749647541549434,0.39914024572072043,70.0,250,334.09144751195856,48,9.765358609673978,1.8555040159446496
0,0.06170615709565164,1.8555040159446496,-0.06170615709565164,33.547607962416635,183.1,1789.5876228305913,0.12065294607268884,0.4237295651544568,66.4,250,335.0317682083136,49,9.77382644910208,1.793797858848998
0,0.06133846743986293,1.793797858848998,-0.06133846743986293,37.02916666629159,180.396,1765.4305129789896,0.11587025591658517,0.44399092358013337,63.6,250,369.5122569840796,50,9.786417176539334,1.732459391409135
0,0.05536852006309445,1.732459391409135,-0.05536852006309445,30.05853622517238,185.02,1813.314291213213,0.12663151221371302,0.4313461513271881,64.8,250,301.26689544306635,51,9.800639342845168,1.6770908713460406
0,0.05477411802827392,1.6770908713460406,-0.05477411802827392,35.30525377334087,180.084,1765.9082813741918,0.1292477089396215,0.46593428048324337,60.0,250,353.353049403627,52,9.806025417994888,1.6223167533177667
0,0.05581011750780185,1.6223167533177667,-0.05581011750780185,40.460480669413705,175.248,1719.933244927614,0.13289484817077757,0.48217546363694913,58.4,250,405.1307689669622,53,9.814281731760785,1.5665066358099649
0,0.057651750271434876,1.5665066358099649,-0.057651750271434876,45.5085897825894,168.984,1659.0028075823711,0.13714723726419845,0.5315934518190852,51.2,250,455.1716296448086,54,9.817514129043998,1.50885488553853
0,0.05649646423826793,1.50885488553853,-0.05649646423826793,42.437244208360184,171.548,1685.1753057048081,0.1478708279570587,0.5450271724803976,48.0,250,424.49812902169856,55,9.823345685783616,1.452358421300262
0,0.0554836514174315,1.452358421300262,-0.0554836514174315,44.33517718471417,165.008,1621.2654736692944,0.15869546641145596,0.5768621830369124,44.0,250,444.14355174870167,56,9.825374973754572,1.3968747698828305
0,0.052996137470689764,1.3968747698828305,-0.052996137470689764,46.82567244578554,165.18,1623.581718378297,0.16819034153296591,0.5914090087466282,41.199999999999996,250,468.1756833300357,57,9.829166475228822,1.3438786324121408
0,0.05079261515823985,1.3438786324121408,-0.05079261515823985,46.12681927035507,161.112,1584.7498092195444,0.17224368274206175,0.593052687287017,42.4,250,462.5324319088784,58,9.836323856817275,1.293086017253901
0,0.04902352447969238,1.293086017253901,-0.04902352447969238,49.44648889456157,157.856,1553.9365712750284,0.18082049040059178,0.6032322549426153,41.6,250,495.37511311327415,59,9.844013349350222,1.2440624927742086
0,0.04869297394694905,1.2440624927742086,-0.04869297394694905,51.72207018285328,144.616,1421.499396116527,0.17925055048239794,0.6971806199220043,28.4,250,517.4571521771869,60,9.829475273251417,1.1953695188272595
0,0.047271406447897624,1.1953695188272595,-0.047271406447897624,52.54505860687568,142.604,1402.3418581037556,0.18047200424901078,0.7044577224893577,28.000000000000004,250,525.7245275047313,61,9.833818533167062,1.1480981123793619
0,0.044733162091483925,1.1480981123793619,-0.044733162091483925,55.5911900933952,137.328,1350.7356511043301,0.18468761731177574,0.7278513553726983,26.0,250,556.0800979902832,62,9.835835744380827,1.103364950287878
0,0.04658702491403077,1.103364950287878,-0.04658702491403077,56.03597415946296,138.04,1358.9889598381249,0.19212927494294266,0.7184463365407078,27.6,250,561.1501164091518,63,9.844892493756339,1.0567779253738472
0,0.04603289847813752,1.0567779253738472,-0.04603289847813752,58.00172080205896,133.872,1318.3415911701156,0.1922988122148036,0.7338453335111422,26.8,250,580.8913924856719,64,9.84777691503911,1.0107450268957097
0,0.045768799439347974,1.0107450268957097,-0.045768799439347974,57.17251437535347,131.54,1295.7532005298833,0.19277967932486803,0.7446151162258218,26.0,250,572.9320653533329,65,9.85064011350071,0.9649762274563617
0,0.0452322396421182,0.9649762274563617,-0.0452322396421182,55.712997262757284,115.956,1140.1906671367417,0.18899004530835536,0.8437667307340345,16.0,250,557.7382894875087,66,9.832959632418692,0.9197439878142435
0,0.04629344129047064,0.9197439878142435,-0.04629344129047064,53.10063562708077,106.864,1049.7322849922189,0.18305940866105336,0.9010227176567568,11.600000000000001,250,531.158432441051,67,9.82306749693273,0.8734505465237729
0,0.04377905773002222,0.8734505465237729,-0.04377905773002222,54.34154580061189,110.78,1089.750467148458,0.18267154255893958,0.8717687274555908,14.399999999999999,250,544.3389247243866,68,9.837068668969653,0.8296714887937506
0,0.04292089000057475,0.8296714887937506,-0.04292089000057475,55.29172220142903,108.884,1071.1685211945694,0.18170330488252204,0.8896305995364208,12.4,250,553.4136619050597,69,9.83770362215357,0.7867505987931759
0,0.0431912783083912,0.7867505987931759,-0.0431912783083912,50.56391266506183,96.644,949.2633479851868,0.17643064901828398,0.9623728913451307,8.799999999999999,250,506.1353880168905,70,9.822268821501456,0.7435593204847847
0,0.041134506988457664,0.7435593204847847,-0.041134506988457664,41.45307535032835,87.388,856.6496490978991,0.16947936140539263,1.0455241056935054,2.4,250,413.96515987114697,71,9.802829325512647,0.702424813496327
0,0.03956433109412516,0.702424813496327,-0.03956433109412516,47.07657829536892,85.576,839.350480440191,0.16308805385008465,1.0461905097961572,4.3999999999999995,250,470.76863870067797,72,9.808246242406645,0.6628604824022019
0,0.037938073552970075,0.6628604824022019,-0.037938073552970075,43.38237430109145,82.64,810.1433079465276,0.15690343031494858,1.0753529724137971,2.4,250,433.4994341310774,73,9.803283010001545,0.6249224088492318
0,0.036961621049327764,0.6249224088492318,-0.036961621049327764,37.916382949854274,75.352,737.7585522919053,0.14927225569021463,1.1275334231773297,2.0,250,378.99891464881875,74,9.79082907277717,0.587960787799904
0,0.035566280047234056,0.587960787799904,-0.035566280047234056,32.21714450413009,69.86,683.0151472869683,0.14041420320148715,1.18180454472517,0.0,250,321.40231454025064,75,9.776913073102897,0.55239450775267
0,0.03366698551336755,0.55239450775267,-0.03366698551336755,35.62984120088104,71.804,702.8038325471105,0.1330150971208086,1.162074655281898,0.8,250,355.9982512854594,76,9.78780893191341,0.5187275222393024
0,0.03213980901126434,0.5187275222393024,-0.03213980901126434,32.05165430987923,67.384,659.0038978030153,0.12594269383916287,1.1941014815235018,1.6,250,320.84357627245885,77,9.779827522898838,0.48658771322803807
0,0.029070189765598387,0.48658771322803807,-0.029070189765598387,26.75029091430596,60.956,594.8061928067297,0.11863316462620867,1.2637467922561945,0.0,250,267.0355367924431,78,9.757959721876922,0.4575175234624397
0,0.027008719589433683,0.4575175234624397,-0.027008719589433683,32.73037097253864,64.104,626.5578465893625,0.11360426820109444,1.228915007410913,0.8,250,327.2851842331405,79,9.774083467324385,0.430508803873006
0,0.025587527297994295,0.430508803873006,-0.025587527297994295,26.90597584180882,58.908,574.727811010272,0.1071074838199937,1.2855867206588416,0.0,250,268.73747296040074,80,9.756362650408636,0.4049212765750117
0,0.02297571331094128,0.4049212765750117,-0.02297571331094128,23.384120766024107,56.836,554.1505512455415,0.09864884896046715,1.3083063979443703,0.0,250,233.61443185731918,81,9.749992104397588,0.3819455632640704
0,0.02005847233357244,0.3819455632640704,-0.02005847233357244,24.227760936578516,56.94,555.288260144905,0.09190902048903694,1.3073709360720156,0.0,250,242.0463134116933,82,9.752164737353441,0.361887090930498
0,0.017769279021114137,0.361887090930498,-0.017769279021114137,23.25618334981043,55.956,545.6493467280702,0.08535776496080232,1.3161736074185397,0.4,250,232.70668949584478,83,9.751400148832479,0.34411781190938384
0,0.015892579102491255,0.34411781190938384,-0.015892579102491255,26.8548766521092,55.06,536.7581961332663,0.07930468102587201,1.3266318417454168,0.4,250,268.6369758028094,84,9.748605087781808,0.3282252328068926
0,0.014108143060518552,0.3282252328068926,-0.014108143060518552,23.883002826277938,53.776,523.9449862612399,0.0739784297936979,1.344602410226037,0.0,250,238.66265845904988,85,9.743100756122432,0.31411708974637403
0,0.013040655904684118,0.31411708974637403,-0.013040655904684118,17.796111485377924,49.804,484.3113113823321,0.06724554291613334,1.39546355509295,0.0,250,177.86108263689582,86,9.72434566264421,0.3010764338416899
0,0.011402641408238212,0.3010764338416899,-0.011402641408238212,19.244448965870653,50.572,492.0396939870265,0.06105526724205988,1.3853459661681606,0.0,250,192.34277211982052,87,9.729488530946503,0.2896737924334517
0,0.010235139965596052,0.2896737924334517,-0.010235139965596052,20.518855328697065,49.976,486.12404205285475,0.05640307568759736,1.393389693356282,0.0,250,205.10445192233792,88,9.727149872996133,0.27943865246785565
0,0.009160580372609084,0.27943865246785565,-0.009160580372609084,19.020647307597077,50.824,494.62984130809355,0.052581973749902686,1.3822115104812749,0.0,250,190.1184335961914,89,9.73221000527494,0.27027807209524657
0,0.007946665935577968,0.27027807209524657,-0.007946665935577968,19.079951362621447,49.384,480.2627068673269,0.049093887897922135,1.4015542420425162,0.0,250,190.71646721956418,90,9.725066962322348,0.2623314061596686
0,0.007244952495114199,0.2623314061596686,-0.007244952495114199,19.695887895700462,48.2,468.4617523430783,0.04658980386297725,1.4181038796287788,0.0,250,196.88164063123926,91,9.719123492594987,0.2550864536645544
0,0.007170657661631219,0.2550864536645544,-0.007170657661631219,19.151497487141835,49.012,476.6246997023167,0.04285041841200745,1.4068765160469983,0.0,250,191.44683405638992,92,9.724653140094604,0.24791579600292318
0,0.006305553899271177,0.24791579600292318,-0.006305553899271177,16.42144938791945,47.2,458.5100010485137,0.03960349516348587,1.4326137056825894,0.0,250,164.1470100387265,93,9.714194937468507,0.241610242103652
0,0.005558864963535026,0.241610242103652,-0.005558864963535026,17.743083835680878,48.176,468.2923267335757,0.037449173047141036,1.4186374376552875,0.0,250,177.36148811316272,94,9.720448495798234,0.23605137714011698
0,0.004703487145838403,0.23605137714011698,-0.004703487145838403,19.655783474590883,48.224,468.7832552891518,0.0350912817161108,1.4180093421883484,0.0,250,196.50420787831064,95,9.720953369466486,0.23134788999427858
0,0.003969002943092104,0.23134788999427858,-0.003969002943092104,17.282229485804198,47.888,465.464569061523,0.03366661600734598,1.4228647631294284,0.0,250,172.78917621827534,96,9.719858191227926,0.22737888705118647
0,0.0036958206585403774,0.22737888705118647,-0.0036958206585403774,16.599879035703847,46.004,446.62094391690704,0.03143407781285847,1.4505757792164615,0.0,250,165.9463935633144,97,9.708306754128053,0.2236830663926461
0,0.002761396161095775,0.2236830663926461,-0.002761396161095775,18.30655226961101,47.488,461.4825357639479,0.02787276564793233,1.4286848662720173,0.0,250,183.04017003606555,98,9.717876848128956,0.22092167023155032
0,0.0017144521146891523,0.22092167023155032,-0.0017144521146891523,17.80727222232535,47.584,462.4438214766652,0.026243089660389806,1.4272956343083572,0.0,250,178.04302115221532,99,9.718473047172688,0.21920721811686117
0,0.001480671324040922,0.21920721811686117,-0.001480671324040922,15.922600792584106,46.528,451.8736049276309,0.024659182445743076,1.4427765956321996,0.0,250,159.20418391879096,100,9.71186392984076,0.21772654679282025
0,0.00026414355410725454,0.21772654679282025,-0.00026414355410725454,16.73632504464466,46.632,452.91996043486535,0.02334474458907548,1.4412233565292685,0.0,250,167.3173938315214,101,9.712642829706324,0.217462403238713
0,0.0003985634365987756,0.217462403238713,0.0003985634365987756,16.10137087331386,46.184,448.47136988532776,0.020727122934553054,1.4479976977095672,0.0,250,160.96548879407695,102,9.710535464345396,0.21786096667531177
0,0.0006237350027036015,0.21786096667531177,0.0006237350027036015,18.71273363247604,46.96,456.2217038865668,0.01972556290834057,1.4364390986914883,0.0,250,187.08395404058845,103,9.71511294477357,0.21848470167801537
0,0.0008701093864534049,0.21848470167801537,0.0008701093864534049,18.140710460177683,47.568,462.290530931874,0.019467075655837295,1.4275656450188612,0.0,250,181.37016106074768,104,9.718519402368694,0.21935481106446877
0,0.0012636051790610725,0.21935481106446877,0.0012636051790610725,17.313811365496623,47.456,461.16930819473544,0.018267102303440304,1.4291609255017765,0.0,250,173.09673680247647,105,9.717829319680028,0.22061841624352985
0,0.000940131659279253,0.22061841624352985,0.000940131659279253,17.953140783718037,47.144,458.0500410279565,0.01832536625158119,1.4337043497671398,0.0,250,179.48620120576555,106,9.715977452654771,0.2215585479028091
0,0.0009305196484262201,0.2215585479028091,0.0009305196484262201,17.34575498501002,48.028,466.8788677504226,0.019860814937319796,1.4209174000191027,0.0,250,173.426263470484,107,9.720972510835816,0.22248906755123532
0,0.0014746991312163948,0.22248906755123532,0.0014746991312163948,17.509780124261983,47.14,457.98864800280023,0.0193542739371478,1.4337154566678234,0.0,250,175.06149421126392,108,9.71549953336445,0.22396376668245171
0,0.002347261327647787,0.22396376668245171,0.002347261327647787,16.565671009651254,46.612,452.6959346614577,0.0179679556581686,1.441462074923735,0.0,250,165.6181471192794,109,9.712004090394268,0.2263110280100995
0,0.0023865131954418917,0.2263110280100995,0.0023865131954418917,15.292081087935678,44.984,436.43072392195614,0.015919768659311592,1.4662934829976155,0.0,250,152.88742003781874,110,9.701910099634452,0.2286975412055414
0,0.003227341119545535,0.2286975412055414,0.003227341119545535,19.362076334938873,47.9,465.58342247957086,0.01577402704848239,1.4226918122591958,0.0,250,193.55840117584813,111,9.719904435899183,0.23192488232508693
0,0.0034074496012334587,0.23192488232508693,0.0034074496012334587,20.191130329924572,49.484,481.39248880974793,0.01506406838367346,1.4005411512606418,0.0,250,201.86721977320693,112,9.728245267354051,0.2353323319263204
0,0.0035590903450149203,0.2353323319263204,0.0035590903450149203,17.109821740742944,47.5,461.5340686188074,0.014106823951903021,1.4283479757051396,0.0,250,171.0733266361723,113,9.716506707764367,0.2388914222713353
0,0.0035551825207388865,0.2388914222713353,0.0035551825207388865,16.870198576187537,47.38,460.3426454315137,0.0164208423651272,1.4300615687062561,0.0,250,168.6496629066037,114,9.71596972206656,0.2424466047920742
0,0.0035472864569460194,0.2424466047920742,0.0035472864569460194,20.596475038219527,47.904,465.54712017240433,0.019383399163732135,1.4224395879455682,0.0,250,205.89106673320364,115,9.718335006938966,0.2459938912490202
0,0.002712058710680032,0.2459938912490202,0.002712058710680032,18.69352871985383,47.772,464.24299275767544,0.016672234806962855,1.4243506353631306,0.0,250,186.86722864467606,116,9.717888988480187,0.24870594995970025
0,0.0032146941257621964,0.24870594995970025,0.0032146941257621964,19.149529080371664,49.756,484.0513510740451,0.015549625203777236,1.3966612705312065,0.0,250,191.43571100958974,117,9.72850211178642,0.25192064408546244
0,0.0032159025000211283,0.25192064408546244,0.0032159025000211283,18.109966758666342,47.652,463.006063244679,0.014716886503842551,1.4259984659054152,0.0,250,181.06176706903844,118,9.71640357686307,0.25513654658548357
0,0.003583412226072835,0.25513654658548357,0.003583412226072835,21.316331766980923,50.3,489.4829341744821,0.016941630150235556,1.3893637859438064,0.0,250,213.09220562681094,119,9.731271057146763,0.2587199588115564
0,0.002809546278481456,0.2587199588115564,0.002809546278481456,16.76570833576679,48.532,471.79375796020196,0.01480487157953238,1.4134512857906822,0.0,250,167.5851070200156,120,9.721292301166281,0.26152950509003786
0,0.004382696675655606,0.26152950509003786,0.004382696675655606,18.1046133347277,48.176,468.2095849505279,0.015351101359509216,1.4184264313228154,0.0,250,180.95828447371167,121,9.718731006113583,0.26591220176569347
0,0.004877800456448922,0.26591220176569347,0.004877800456448922,19.527996722654375,49.312,479.57875069227595,0.011310613265647146,1.4026001057724509,0.0,250,195.20863902411796,122,9.725396469262572,0.2707900022221424
0,0.005238302187381527,0.2707900022221424,0.005238302187381527,21.459407633949265,52.232,508.72032192413764,0.012937059390385471,1.364156870114596,0.0,250,214.49597668756851,123,9.739629382833083,0.2760283044095239
0,0.005373346335115381,0.2760283044095239,0.005373346335115381,20.462170363869028,51.328,499.6837993410225,0.01172855120609538,1.3756720577795762,0.0,250,204.5345602391639,124,9.735111427311066,0.2814016507446393
0,0.005210327261588488,0.2814016507446393,0.005210327261588488,20.92930920981388,51.004,496.4056720454609,0.011900192520525108,1.3798001213748172,0.0,250,209.20179505500732,125,9.732681202365713,0.2866119780062278
0,0.004966981776302781,0.2866119780062278,0.004966981776302781,24.96620083232529,53.396,520.3078936198323,0.012898803564616992,1.3496119765684431,0.0,250,249.53715848756548,126,9.744323425347073,0.29157895978253057
0,0.004495568469709499,0.29157895978253057,0.004495568469709499,19.263003296474828,52.448,510.8081082203099,0.013903824578073107,1.3612431888862746,0.0,250,192.5363474843537,127,9.739324821162102,0.29607452825224007
0,0.003855937634832385,0.29607452825224007,0.003855937634832385,17.616974087510034,49.332,479.6534944788406,0.017042852169922712,1.4019735796696264,0.0,250,176.06941789386147,128,9.722968752104935,0.29993046588707245
0,0.004544589694757406,0.29993046588707245,0.004544589694757406,21.11383432728409,52.9,515.27821539093,0.01941891232454659,1.3555190415389424,0.0,250,211.02182767174557,129,9.74060898659603,0.30447505558182986
0,0.005022110963167958,0.30447505558182986,0.005022110963167958,20.45740198558947,50.948,495.8174217359929,0.019984000689488322,1.3775945788227386,0.4,250,204.81427833437263,130,9.731832883253375,0.3094971665449978
0,0.004057700119505736,0.3094971665449978,0.004057700119505736,23.046903132525205,54.016,526.3881595190514,0.017064113775169153,1.3418577772986284,0.0,250,230.33465997933598,131,9.745041460290496,0.31355486666450355
0,0.0035432922973986924,0.31355486666450355,0.0035432922973986924,20.791245850116823,52.064,506.8669523560598,0.016839973192039975,1.3658350739427372,0.0,250,207.77895959744626,132,9.735459287723952,0.31709815896190224
0,0.003937267700359792,0.31709815896190224,0.003937267700359792,27.388504449859983,53.232,518.582051841404,0.0185126335682795,1.3486641014225775,0.4,250,273.9915438258766,133,9.74192312596566,0.32103542666226204
0,0.00463199550626614,0.32103542666226204,0.00463199550626614,21.38811034196336,53.856,524.7333185720041,0.019614023732822946,1.3436065119064993,0.0,250,213.7257951273183,134,9.74326571917714,0.3256674221685282
0,0.0038471755980087896,0.3256674221685282,0.0038471755980087896,24.960404163394468,53.668,522.9440413300835,0.019529977499152095,1.3406358286346138,0.8,250,250.0270227590153,135,9.744056818403584,0.32951459776653697
