Omega,NormDeltaOmega,DeltaOmega,RewardMean,ConfortViolation,NormDeltaVar,ReturnsStd,OmegaBefore,ReturnsMean,RewardStd,Traj,Wins,ITERATIONS,TimestepsMean,TimestepsStd
21.108909674652555,0.0715893692937648,0.0715893692937648,-10.11777160130057,0,0.05891624032017204,7.900831561302802,21.03732030535879,-58.6830752875433,4.623081054043026,250,0.0,26,5.8,0.6511528238439882
21.180877306628215,0.07196763197566014,0.07196763197566014,-10.250658174013282,0,0.054755010668527046,7.453537863808354,21.108909674652555,-59.658830572757296,4.6744956782021125,250,0.0,27,5.82,0.6029925372672534
21.25196875329695,0.0710914466687349,0.0710914466687349,-10.372314863111422,0,0.05539928104286239,8.216755885630528,21.180877306628215,-59.91049064933158,4.751346822422898,250,0.0,28,5.776,0.6616827034160708
21.3227095362148,0.07074078291784858,0.07074078291784858,-10.451968554322304,0,0.050431982800084735,7.944689555626248,21.25196875329695,-59.367181388550684,4.836211541602371,250,0.0,29,5.68,0.6273754856543249
21.393232494248775,0.07052295803397612,0.07052295803397612,-10.578146189466306,0,0.046413573924739535,6.980029367615211,21.3227095362148,-59.99924518665289,4.899316012852063,250,0.0,30,5.672,0.5481021802547404
21.463961680088627,0.070729185839852,0.070729185839852,-10.70778178243509,0,0.043949995157583646,7.087840931261917,21.393232494248775,-61.03435615988001,4.943941493496665,250,0.0,31,5.7,0.5458937625582472
21.534684648374437,0.0707229682858106,0.0707229682858106,-10.810712922259128,0,0.03950809483669254,7.226956055363231,21.463961680088627,-60.92917802985245,5.025760141346361,250,0.0,32,5.636,0.5581254339304024
21.605408912800986,0.07072426442654844,0.07072426442654844,-10.974114104612894,0,0.0406407484277602,9.043755127785555,21.534684648374437,-62.94751850405956,5.047740133684395,250,0.0,33,5.736,0.6828645546519456
21.67677122826832,0.07136231546733285,0.07136231546733285,-11.079489073390507,0,0.03607563403878805,7.713349085257397,21.605408912800986,-63.19740567461945,5.113381300429613,250,0.0,34,5.704,0.5730479910094791
21.748164882863016,0.07139365459469715,0.07139365459469715,-11.211451835296915,0,0.029997666700402752,6.383132795888648,21.67677122826832,-63.68104642448648,5.1877052697632315,250,0.0,35,5.68,0.4749736834815167
21.821007444184573,0.07284256132155775,0.07284256132155775,-11.325380054488775,0,0.024812193236242473,6.653849005200496,21.748164882863016,-64.41876174993214,5.235719719526618,250,0.0,36,5.688,0.48852430850470474
21.893432131698876,0.07242468751430309,0.07242468751430309,-11.459545912132427,0,0.02538846707074475,7.7874050280766145,21.821007444184573,-65.09022078091218,5.301883106456206,250,0.0,37,5.68,0.56
21.96480711788431,0.07137498618543248,0.07137498618543248,-11.583067355033707,0,0.025296760297112905,7.970518136991925,21.893432131698876,-65.3284998823901,5.3821028386193674,250,0.0,38,5.64,0.5713142742834281
22.036537294612714,0.07173017672840487,0.07173017672840487,-11.73126144881971,0,0.03004365990400468,9.189893044588455,21.96480711788431,-67.0089653956582,5.408875456713514,250,0.0,39,5.712,0.6488882800605972
22.10901251573446,0.07247522112174565,0.07247522112174565,-11.831833358272977,0,0.02673486471278054,7.566672209449878,22.036537294612714,-66.87352214095887,5.490341328521225,250,0.0,40,5.652,0.5243052545988834
22.181181539616947,0.07216902388248769,0.07216902388248769,-11.96643008984482,0,0.02621112074711647,7.623385363355824,22.10901251573446,-67.53853142708418,5.557638853277075,250,0.0,41,5.644,0.5265586387098782
22.252831671484614,0.071650131867667,0.071650131867667,-12.106929997862814,0,0.023252043063521844,7.399808906797103,22.181181539616947,-68.47679606791208,5.615358624809754,250,0.0,42,5.656,0.5076061465348898
22.325264368062754,0.07243269657814011,0.07243269657814011,-12.213454215966376,0,0.02336403028780212,7.679244500344163,22.252831671484614,-68.68846651059488,5.6842450847330115,250,0.0,43,5.624,0.5163564660193576
22.396479950605652,0.07121558254289795,0.07121558254289795,-12.32541558650405,0,0.019256453245432115,7.8068769770348,22.325264368062754,-68.57861232330853,5.773609542598525,250,0.0,44,5.564,0.5195228580149289
22.467135786047958,0.07065583544230591,0.07065583544230591,-12.484117794133155,0,0.02442926542776223,9.049242226685784,22.396479950605652,-70.21067847420485,5.8101059153510946,250,0.0,45,5.624,0.602182696529882
22.537646849503275,0.07051106345531721,0.07051106345531721,-12.61637213110058,0,0.022247395979534044,8.118116596338663,22.467135786047958,-70.95447686530966,5.871659306534171,250,0.0,46,5.624,0.5316239272267568
22.607470129787583,0.06982328028430729,0.06982328028430729,-12.70502784098244,0,0.024379214063424776,8.10559886300064,22.537646849503275,-70.48749446177058,5.9618573115135325,250,0.0,47,5.548,0.5212446642412755
22.677549272300496,0.07007914251291325,0.07007914251291325,-12.888425299573226,0,0.0257916953056144,9.61775466457424,22.607470129787583,-72.79382609198959,5.982781905228889,250,0.0,48,5.648,0.616519261661791
22.74777599384039,0.07022672153989262,0.07022672153989262,-13.00571581372821,0,0.0218390254598743,7.997185152850189,22.677549272300496,-73.24819146291728,6.047162384283736,250,0.0,49,5.632,0.5065333157848554
22.817829228242434,0.07005323440204592,0.07005323440204592,-13.117511751428793,0,0.018357731264438036,8.168064317914187,22.74777599384039,-73.24818561997839,6.131326796544583,250,0.0,50,5.584,0.5166662365589607
22.886553383073004,0.06872415483056926,0.06872415483056926,-13.277321277247847,0,0.021349866457923732,8.947554401431914,22.817829228242434,-74.88409200367784,6.16812446312505,250,0.0,51,5.64,0.5571355310873647
22.955009885000493,0.0684565019274892,0.0684565019274892,-13.362551874065487,0,0.024446471921128456,9.228167809892426,22.886553383073004,-74.40268883479665,6.256193674078466,250,0.0,52,5.568,0.5704173910392284
23.02268757133791,0.06767768633741866,0.06767768633741866,-13.471445241421138,0,0.02354404534870154,9.367652910461938,22.955009885000493,-74.47014929457606,6.335199720132683,250,0.0,53,5.528,0.5667592081298723
23.089813701279237,0.06712612994132527,0.06712612994132527,-13.603499223254481,0,0.017957804917187833,8.243061012562267,23.02268757133791,-75.20014370615078,6.397202150441968,250,0.0,54,5.528,0.4992153843783262
23.156520918211594,0.06670721693235748,0.06670721693235748,-13.724359751496662,0,0.012907167473865446,8.295505256051158,23.089813701279237,-75.81336326726755,6.456528472252584,250,0.0,55,5.524,0.4994236678412428
23.22235156195646,0.06583064374486725,0.06583064374486725,-13.870289588730982,0,0.00831180626594706,8.408732760752208,23.156520918211594,-76.95236663827949,6.508225721909676,250,0.0,56,5.548,0.4976906669810074
23.286789194731817,0.06443763277535552,0.06443763277535552,-14.009761260664623,0,0.004231290799281112,8.487037861312336,23.22235156195646,-78.11842878946592,6.55356155430948,250,0.0,57,5.576,0.49419024676737605
23.350852442950476,0.06406324821865894,0.06406324821865894,-14.113282819777794,0,0.011226506842573447,9.680809003191671,23.286789194731817,-78.3004930841272,6.621781857118261,250,0.0,58,5.548,0.5654166605256694
23.41395646864564,0.06310402569516427,0.06310402569516427,-14.191001848445117,0,0.006799780901861891,8.639618785622707,23.350852442950476,-77.48287009251034,6.723816392581568,250,0.0,59,5.46,0.49839743177508444
23.475215731890422,0.06125926324478215,0.06125926324478215,-14.357706668588861,0,0.002719578850259278,8.711576429360973,23.41395646864564,-79.48426411730793,6.745464051063847,250,0.0,60,5.536,0.49870231601627835
23.53510552917347,0.05988979728304855,0.05988979728304855,-14.470673441972535,0,0.0038299468265012306,9.347766801223553,23.475215731890422,-79.99388278722417,6.804406754451945,250,0.0,61,5.528,0.5302980294136497
23.594935732865327,0.0598302036918561,0.0598302036918561,-14.567299233661133,0,0.0026493216293346743,9.278074943137288,23.53510552917347,-80.12014578513623,6.871431972808119,250,0.0,62,5.5,0.523450093132096
23.655546121998388,0.060610389133060494,0.060610389133060494,-14.713061614771833,0,0.001988098943898112,8.842730992435982,23.594935732865327,-81.98117931750866,6.885381403906662,250,0.0,63,5.572,0.49478884385159694
23.714360398098744,0.05881427610035672,0.05881427610035672,-14.804716269429083,0,0.0029350705057177837,9.144838331388591,23.655546121998388,-81.54437721201539,6.976798458059791,250,0.0,64,5.508,0.5078740001220776
23.77231271387537,0.05795231577662463,0.05795231577662463,-14.891992949112236,0,0.0024919754008751642,10.300501986623527,23.714360398098744,-81.36984947394926,7.052584667882961,250,0.0,65,5.464,0.5663073370529469
23.82964280511187,0.057330091236501346,0.057330091236501346,-14.991139483307803,0,0.006409115829791645,10.107935632479212,23.77231271387537,-81.61176334712768,7.115285710142378,250,0.0,66,5.444,0.5503308096045505
23.88792704612163,0.058284241009758375,0.058284241009758375,-15.155049892862998,0,0.010153923064257366,10.141235205534738,23.82964280511187,-84.08021680560391,7.110702428629429,250,0.0,67,5.548,0.5510862001538417
23.945887306129656,0.05796026000802712,0.05796026000802712,-15.229036633836346,0,0.007950713346212638,9.454785961838633,23.88792704612163,-83.45512075342316,7.198910189357019,250,0.0,68,5.48,0.5075431016179808
24.00174115315719,0.05585384702753515,0.05585384702753515,-15.362616390908492,0,0.009328945770280869,10.149144011986232,23.945887306129656,-84.37148921886944,7.2522660436651085,250,0.0,69,5.492,0.5458351399461197
24.055740795560407,0.053999642403216086,0.053999642403216086,-15.438998035632098,0,0.0046613337821193625,9.34276733372069,24.00174115315719,-83.9881493138386,7.330756063988509,250,0.0,70,5.44,0.4963869458396343
24.108658240083383,0.05291744452297564,0.05291744452297564,-15.537353195933731,0,0.006141297337150269,9.95740887056063,24.055740795560407,-84.39890256031201,7.384305359841028,250,0.0,71,5.432,0.5266649789002492
24.158880307259405,0.05022206717602273,0.05022206717602273,-15.686850851712236,0,0.004324877090158779,9.692445315806077,24.108658240083383,-86.15218487760359,7.40542481024217,250,0.0,72,5.492,0.5078740001220776
24.207559625349166,0.04867931808976067,0.04867931808976067,-15.810336727940006,0,0.005895448746653597,10.206780080563748,24.158880307259405,-87.58926547278763,7.42403540636538,250,0.0,73,5.54,0.5295280917949491
24.254894191487654,0.0473345661384883,0.0473345661384883,-15.830046439684928,0,0.005112096135379503,9.524387679494097,24.207559625349166,-85.79885170309231,7.533499841644231,250,0.0,74,5.42,0.4935585071701227
24.299641152778275,0.04474696129062039,0.04474696129062039,-15.927711388980955,0,0.0007714557603047632,9.63679437703584,24.254894191487654,-86.32819572827677,7.579686639239491,250,0.0,75,5.42,0.4935585071701227
24.343973815459357,0.04433266268108227,0.04433266268108227,-16.062174048242607,0,0.005679712867971689,10.542469525613573,24.299641152778275,-88.47045465772028,7.568930057128165,250,0.0,76,5.508,0.5384570549263887
24.385779029367963,0.041805213908606476,0.041805213908606476,-16.114915126425107,0,0.009621519896021669,9.804637199235689,24.343973815459357,-87.60067862724688,7.65510367514571,250,0.0,77,5.436,0.4958870839213299
24.42600988858231,0.04023085921434699,0.04023085921434699,-16.194077804467312,0,0.011711709219309599,9.912169955074177,24.385779029367963,-88.03100694508434,7.692882870272251,250,0.0,78,5.436,0.5038888766384907
24.466752922106334,0.04074303352402353,0.04074303352402353,-16.25134776434865,0,0.010793203217329243,9.756873516915642,24.42600988858231,-87.88728870959748,7.744279501417634,250,0.0,79,5.408,0.4914631217090455
24.50598297667798,0.03923005457164663,0.03923005457164663,-16.378196245219936,0,0.012058955778766773,10.61622572705729,24.466752922106334,-89.55597706886262,7.752247908951073,250,0.0,80,5.468,0.5300716932642225
24.54367518539241,0.03769220871442869,0.03769220871442869,-16.44982172282595,0,0.019366583309345507,10.662778203867205,24.50598297667798,-89.88182589352097,7.789525726603763,250,0.0,81,5.464,0.5298150620735503
24.580349664130225,0.036674478737815264,0.036674478737815264,-16.514003977540547,0,0.021592611230238527,10.531667641416888,24.54367518539241,-89.83618163782056,7.840984602000779,250,0.0,82,5.44,0.52
24.61573318595929,0.03538352182906479,0.03538352182906479,-16.55106492856344,0,0.01570408580558181,9.87033062659377,24.580349664130225,-89.17713783509983,7.905055437239202,250,0.0,83,5.388,0.4872945721019269
24.647742375173344,0.0320091892140546,0.0320091892140546,-16.63070199606164,0,0.013599123030552916,10.129900210625774,24.61573318595929,-89.7392679707486,7.935830387806598,250,0.0,84,5.396,0.4971760251661377
24.678637735955427,0.030895360782082548,0.030895360782082548,-16.691405205389636,0,0.008518150197347661,9.982678878668485,24.647742375173344,-90.0000568674609,7.968392840677657,250,0.0,85,5.392,0.4881966816765555
24.707700090417212,0.029062354461785844,0.029062354461785844,-16.760204508922264,0,0.007727400674146834,10.648146862028053,24.678637735955427,-90.63918598425158,7.986660557051469,250,0.0,86,5.408,0.5153018532860133
24.736682247567096,0.028982157149883392,0.028982157149883392,-16.82283223685719,0,0.00923109914657222,15.107354644139908,24.707700090417212,-91.2470420527134,8.002143064880274,250,0.0,87,5.424,0.7295368393713919
24.764689547231324,0.028007299664228213,0.028007299664228213,-16.90971996964444,0,0.01579178458421576,11.711688123413474,24.736682247567096,-92.32707103425861,8.011129540388684,250,0.0,88,5.46,0.5660388679233962
24.791194246674234,0.026504699442909896,0.026504699442909896,-16.92719083680611,0,0.010722443062178209,10.14923207540823,24.764689547231324,-91.33912175540577,8.077428038415936,250,0.0,89,5.396,0.48906441293555597
24.81540840629081,0.02421415961657658,0.02421415961657658,-17.004112530488506,0,0.006256017044471889,10.305244418205316,24.791194246674234,-92.29832281549164,8.084613912286287,250,0.0,90,5.428,0.494788843851597
24.840672913698825,0.025264507408014225,0.025264507408014225,-17.01585344105797,0,0.0032391005333317503,10.170201177586366,24.81540840629081,-91.61335492665611,8.130547538378725,250,0.0,91,5.384,0.4863578929142612
24.864935919771533,0.024263006072708038,0.024263006072708038,-17.077165288143956,0,0.011095551471676086,12.202429837601592,24.840672913698825,-92.14838389482479,8.148593865428952,250,0.0,92,5.396,0.5858190847010705
24.887262174294346,0.022326254522813116,0.022326254522813116,-17.106528975168928,0,0.014685355112860678,11.143374926862458,24.864935919771533,-91.8278475387068,8.188918598195908,250,0.0,93,5.368,0.5296942514318993
24.907380496606148,0.020118322311802217,0.020118322311802217,-17.195706805373778,0,0.017436520919152796,11.048342993888184,24.887262174294346,-93.26951371234738,8.179484658308423,250,0.0,94,5.424,0.525570166581019
24.924046905340404,0.016666408734256066,0.016666408734256066,-17.231129786390795,0,0.012146235720876647,10.40085254839636,24.907380496606148,-93.11702536565588,8.214653008088332,250,0.0,95,5.404,0.49069746280167376
24.94170201399467,0.017655108654267337,0.017655108654267337,-17.233109770172952,0,0.01543864821017202,10.960103267113986,24.924046905340404,-92.78306300261119,8.234569833444676,250,0.0,96,5.384,0.5182123117024526
24.960613131561896,0.018911117567224522,0.018911117567224522,-17.24383948415628,0,0.010469722419127409,10.149650785003997,24.94170201399467,-92.35800427714102,8.265654583010384,250,0.0,97,5.356,0.4788152044369518
24.978500789293545,0.017887657731648687,0.017887657731648687,-17.29901316848627,0,0.014619936730073791,11.254832402110608,24.960613131561896,-92.93029874110825,8.276814766613219,250,0.0,98,5.372,0.5306750418099574
24.994756676608585,0.01625588731504024,0.01625588731504024,-17.379399343736704,0,0.02077553653007319,11.0107799499794,24.978500789293545,-94.19634444305294,8.270449744320322,250,0.0,99,5.42,0.5173006862551025
25.00878332209364,0.014026645485056832,0.014026645485056832,-17.378918678963903,0,0.019364824440347553,10.546758332144279,24.994756676608585,-93.42906681810994,8.311396494364653,250,0.0,100,5.376,0.4925687769235886
25.022344993247817,0.013561671154175059,0.013561671154175059,-17.431090934557982,0,0.01818701271014076,10.673395285263805,25.00878332209364,-94.26733977408958,8.306251773967777,250,0.0,101,5.408,0.4995357845039733
25.035987740963037,0.013642747715220338,0.013642747715220338,-17.44691991314558,0,0.02177022155812375,11.130998436627886,25.022344993247817,-94.21336753098615,8.321444358468455,250,0.0,102,5.4,0.521536192416212
25.04858790798143,0.012600167018394615,0.012600167018394615,-17.48970990731395,0,0.01639698595838248,10.505482600297071,25.035987740963037,-94.72426885801238,8.326409820943333,250,0.0,103,5.416,0.4928934976239796
25.059243552014525,0.010655644033093381,0.010655644033093381,-17.501831743241567,0,0.011591887276669724,10.464511138265387,25.04858790798143,-94.36987675955854,8.355101182864766,250,0.0,104,5.392,0.4881966816765555
25.06874872875792,0.009505176743395793,0.009505176743395793,-17.513234623952304,0,0.021606730616791036,11.917661776487435,25.059243552014525,-94.2912552153592,8.368195388483606,250,0.0,105,5.384,0.5554673707788784
25.081198490701713,0.01244976194379177,0.01244976194379177,-17.480990539577384,0,0.01651105707665334,10.144449413306623,25.06874872875792,-93.1387175948683,8.406635840291207,250,0.0,106,5.328,0.4694848240358787
25.089481735930825,0.008283245229112168,0.008283245229112168,-17.604397204416998,0,0.011829230445624771,10.588275004694308,25.081198490701713,-95.4862504367578,8.37371886186674,250,0.0,107,5.424,0.49419024676737605
25.09901970585857,0.009537969927745138,0.009537969927745138,-17.589319775521332,0,0.0209130446216979,11.423937777022616,25.089481735930825,-95.19339862512145,8.377751269507103,250,0.0,108,5.412,0.5312777051599286
25.10774906094424,0.008729355085669965,0.008729355085669965,-17.65591894154893,0,0.03463042509405436,11.629321540062481,25.09901970585857,-96.61318844815577,8.352915366745604,250,0.0,109,5.472,0.5377880623442659
25.111121258660297,0.0033721977160574568,0.0033721977160574568,-17.61182984564813,0,0.02852951775250693,10.446226735654477,25.10774906094424,-94.46985529205655,8.43435602508032,250,0.0,110,5.364,0.48114862568649197
25.110234227072485,0.0008870315878120039,-0.0008870315878120039,-17.632530227706706,0,0.028042420223510924,11.044597900159774,25.111121258660297,-95.00407286688376,8.421224387282768,250,0.0,111,5.388,0.5113276835846071
25.112132511849524,0.0018982847770381284,0.0018982847770381284,-17.577028963636227,0,0.022790653658658046,10.262155773282311,25.110234227072485,-93.931642781672,8.437228880145689,250,0.0,112,5.344,0.4750410508577127
25.112171000028074,3.84881785500113e-05,3.84881785500113e-05,-17.615257904724746,0,0.026957361992677616,10.742098401911875,25.112132511849524,-94.48824340094353,8.436085024695272,250,0.0,113,5.364,0.4974977386883281
25.108430914347945,0.003740085680128402,-0.003740085680128402,-17.561618132758493,0,0.02584715471896265,9.897319309307598,25.112171000028074,-92.72534374096485,8.492639322219409,250,0.0,114,5.28,0.45782092569038396
25.106031502242814,0.002399412105130949,-0.002399412105130949,-17.59775871348361,0,0.024892914781374904,10.62430582966706,25.108430914347945,-94.6055508436879,8.416034745704753,250,0.0,115,5.376,0.4925687769235886
25.10054610100856,0.005485401234253118,-0.005485401234253118,-17.653721193913157,0,0.024638193180695246,10.80805472130363,25.106031502242814,-95.68316887100931,8.400917404110366,250,0.0,116,5.42,0.5015974481593781
25.098425459928947,0.0021206410796139608,-0.0021206410796139608,-17.608557316031956,0,0.024529323490403265,10.787020511408134,25.10054610100856,-95.22707796510082,8.390819814266207,250,0.0,117,5.408,0.4995357845039733
25.098371924378025,5.353555092213469e-05,-5.353555092213469e-05,-17.53470279790644,0,0.0200101075042603,10.039408468055479,25.098425459928947,-93.14434126247903,8.44795235129705,250,0.0,118,5.312,0.46330983153824823
25.098624291383864,0.0002523670058387495,0.0002523670058387495,-17.549022756853272,0,0.015928242681469622,10.14221756737389,25.098371924378025,-93.50119324851423,8.439079587512216,250,0.0,119,5.328,0.4694848240358787
25.09754020059931,0.0010840907845555137,-0.0010840907845555137,-17.591779570243613,0,0.023036710956879786,11.457292852637122,25.098624291383864,-94.4326727330677,8.420965256905014,250,0.0,120,5.368,0.5296942514318993
25.096690230164096,0.0008499704352118442,-0.0008499704352118442,-17.539892241364992,0,0.018776511234181812,10.09538045767704,25.09754020059931,-93.24206715509631,8.446646006609102,250,0.0,121,5.316,0.46491289506745237
25.091910232005155,0.004779998158941368,-0.004779998158941368,-17.636441120395848,0,0.026817339747443738,11.146770316588999,25.096690230164096,-95.73060240150866,8.384898709162213,250,0.0,122,5.428,0.5184746859780138
25.087977398561637,0.0039328334435175805,-0.0039328334435175805,-17.56933135671893,0,0.022308535695872503,10.441826257424626,25.091910232005155,-94.31217072286722,8.41047164825121,250,0.0,123,5.368,0.4822613399392492
25.085111404750933,0.0028659938107047367,-0.0028659938107047367,-17.58127655052099,0,0.01823646030984572,10.54910118116033,25.087977398561637,-94.86856826661125,8.389178805492596,250,0.0,124,5.396,0.48906441293555597
25.082830654749458,0.002280750001474985,-0.002280750001474985,-17.515013449558158,0,0.014609851422897885,10.045573546676499,25.085111404750933,-93.10981149785115,8.43466455705418,250,0.0,125,5.316,0.46491289506745237
25.079440421946337,0.003390232803120341,-0.003390232803120341,-17.548318689766692,0,0.017000404970249128,10.81692185519351,25.082830654749458,-93.9887949023904,8.411893292436734,250,0.0,126,5.356,0.5032534152889575
25.077660285479116,0.001780136467221638,-0.001780136467221638,-17.52226317784931,0,0.01359213417326578,10.169417579591448,25.079440421946337,-93.63897442242671,8.410943845212152,250,0.0,127,5.344,0.4750410508577127
25.072315999937597,0.005344285541518445,-0.005344285541518445,-17.592426013970947,0,0.010449103140340409,10.665523257433648,25.077660285479116,-95.49168840383432,8.364169268735441,250,0.0,128,5.428,0.49478884385159694
25.066588506322613,0.005727493614983814,-0.005727493614983814,-17.552356657536862,0,0.012585214394146133,10.73464434998398,25.072315999937597,-94.78272595069905,8.371471171208533,250,0.0,129,5.4,0.4979959839195493
25.06147551719849,0.005112989124121725,-0.005112989124121725,-17.52636068704443,0,0.015353920066550704,10.879015068342483,25.066588506322613,-94.29182049629907,8.378223143367768,250,0.0,130,5.38,0.5095095681142798
25.056070877018946,0.005404640179545339,-0.005404640179545339,-17.53308560730909,0,0.017930475341840637,11.0694559918974,25.06147551719849,-94.7487946218983,8.358282316231309,250,0.0,131,5.404,0.51457166653441
25.051251538674986,0.004819338343960311,-0.004819338343960311,-17.503571352197262,0,0.014528194250970593,10.399219569286085,25.056070877018946,-94.0291853040037,8.375018247377175,250,0.0,132,5.372,0.48333839077813795
25.046707921977674,0.0045436166973118475,-0.0045436166973118475,-17.51193159132444,0,0.01144648920242364,10.518448855334118,25.051251538674986,-94.63447831951729,8.348576102509027,250,0.0,133,5.404,0.49069746280167376
25.04658659005224,0.00012133192543473115,-0.00012133192543473115,-17.45389929763829,0,0.008671854802807133,10.212151770956108,25.046707921977674,-93.48308463815069,8.366494752883712,250,0.0,134,5.356,0.4788152044369518
25.042578193118374,0.00400839693386601,-0.00400839693386601,-17.51222892771112,0,0.011348308580791585,10.62116104020845,25.04658659005224,-94.42593837821838,8.360011921660984,250,0.0,135,5.392,0.49632247581587524
25.038546836993373,0.00403135612500094,-0.00403135612500094,-17.51134387168703,0,0.014701981792443267,11.151576055570013,25.042578193118374,-94.84143840905693,8.337174710464506,250,0.0,136,5.416,0.5166662365589608
