OmegaBefore,TimestepsStd,ITERATIONS,ReturnsStd,RewardMean,NormDeltaOmega,TimestepsMean,Wins,ConfortViolation,DeltaOmega,RewardStd,Omega,NormDeltaVar,ReturnsMean,Traj
6.2435843384678895,31.90551275250094,26,260.08127428065166,7.984602142542877,0.12009024870757479,185.516,72.0,0,-0.12009024870757479,0.3260312631100752,6.123494089760315,0.2389449126730778,1481.2714510759847,250
6.123494089760315,21.08875567690043,27,174.20537310764766,8.070305708714299,0.12126392553741461,193.872,82.8,0,-0.12126392553741461,0.2572856772756579,6.0022301642229,0.2234591065068684,1564.6063083598585,250
6.0022301642229,19.988971359227065,28,166.55081587285449,8.146132699646408,0.12211862929785244,194.968,86.4,0,-0.12211862929785244,0.2334951794246932,5.880111534925048,0.21884282438677766,1588.235200184661,250
5.880111534925048,19.107979903694687,29,161.45536725112908,8.220927655899414,0.12277511863448876,195.348,88.4,0,-0.12277511863448876,0.21934438284850405,5.757336416290559,0.20474803539136227,1605.9417757246388,250
5.757336416290559,16.41681528189923,30,139.52499968872482,8.299249758019009,0.12235859199677446,197.276,93.2,0,-0.12235859199677446,0.17444260817159024,5.6349778242937845,0.18090336750786862,1637.242795262958,250
5.6349778242937845,19.692181595750128,31,169.16093310014423,8.368704689041028,0.12004573477666192,195.728,91.60000000000001,0,-0.12004573477666192,0.19150598737502295,5.5149320895171225,0.1706405098925792,1637.9898313766225,250
5.5149320895171225,10.362273109699435,32,89.82487916826072,8.436616384753636,0.11695661588297668,199.464,95.6,0,-0.11695661588297668,0.14830337795405085,5.397975473634146,0.15637594444367625,1682.8012505684987,250
5.397975473634146,15.32304356190375,33,132.3588472236398,8.503707380644595,0.1124496808373765,198.844,96.8,0,-0.1124496808373765,0.13121916523686278,5.285525792796769,0.14583196685483488,1690.9111903968937,250
5.285525792796769,10.33404083599441,34,90.79892008378718,8.563961324962278,0.10883364284264019,199.46,96.39999999999999,0,-0.10883364284264019,0.13700167893041462,5.176692149954129,0.14168181513781658,1708.1677258769757,250
5.176692149954129,11.191157223451023,35,98.98623726428507,8.621910933509426,0.10704700826828795,199.3,96.39999999999999,0,-0.10704700826828795,0.13741351742226451,5.069645141685841,0.1355853255359978,1718.3468490484288,250
5.069645141685841,17.128291917176096,36,151.77729267017344,8.676629646695247,0.10601090367454713,197.796,95.6,0,-0.10601090367454713,0.1489980101827363,4.963634238011294,0.12889246704285745,1716.2026375977327,250
4.963634238011294,9.476344442874586,37,84.83765169764928,8.729747595460015,0.10120979453954959,199.836,98.0,0,-0.10120979453954959,0.11292134910688995,4.8624244434717445,0.11461996547909126,1744.5178404863477,250
4.8624244434717445,11.717354650261294,38,105.409262636857,8.778536318924616,0.0964753350880514,199.14,96.8,0,-0.0964753350880514,0.13277906068700884,4.765949108383693,0.10507045344397986,1748.1577225506483,250
4.765949108383693,9.882166564068834,39,89.95995964532536,8.824295060525351,0.09155213206827639,199.472,95.6,0,-0.09155213206827639,0.1493504802543125,4.674396976315417,0.10486202508983912,1760.199784313113,250
4.674396976315417,10.862781227659886,40,99.31978764533815,8.86605069211344,0.08429395208311075,199.228,96.8,0,-0.08429395208311075,0.13315137322998108,4.590103024232306,0.10513703266786174,1766.3655472883759,250
4.590103024232306,15.406139555385051,41,140.65961089180993,8.901207370045892,0.0801169268055748,197.692,94.39999999999999,0,-0.0801169268055748,0.16796865094679975,4.509986097426731,0.0983053479743443,1759.6974873991126,250
4.509986097426731,13.967643179863954,42,128.10960697111395,8.935003616796834,0.07265654137448596,198.212,94.0,0,-0.07265654137448596,0.1725301229015619,4.437329556052245,0.09755517015165395,1771.0249368925342,250
4.437329556052245,19.25823501777876,43,176.88833075845488,8.962892943537886,0.0644697342036995,195.872,90.4,0,-0.0644697342036995,0.2129708404578133,4.372859821848546,0.11182294700038288,1755.579766636653,250
4.372859821848546,20.11462711560918,44,184.6657013398921,8.98874076827354,0.05815591932734954,195.924,92.0,0,-0.05815591932734954,0.19855949851390012,4.314703902521196,0.12808017150362655,1761.1100462832253,250
4.314703902521196,24.416679217289154,45,224.74237862383129,9.006217969653246,0.05145115319198457,192.924,85.2,0,-0.05145115319198457,0.2631207099321435,4.263252749329212,0.1643514125849631,1737.515595577383,250
4.263252749329212,20.87613795700728,46,193.5211302570631,9.029356844664589,0.04841226365464202,193.692,83.2,0,-0.04841226365464202,0.2792677280898544,4.21484048567457,0.16708895771047802,1748.9141859567733,250
4.21484048567457,28.073767114514574,47,259.14796998932496,9.050562091981117,0.049619884581166396,189.34,80.4,0,-0.049619884581166396,0.30338462166258506,4.165220601093403,0.1408016827809494,1713.6334264957043,250
4.165220601093403,21.983579690305216,48,204.6907697232806,9.075373730503092,0.055719168989832646,192.668,82.39999999999999,0,-0.055719168989832646,0.2864574057404522,4.1095014321035706,0.1420561433221904,1748.5341059085697,250
4.1095014321035706,20.18264759638834,49,188.47809310014554,9.10268275832272,0.06350173616663124,194.144,84.39999999999999,0,-0.06350173616663124,0.27044364119623354,4.045999695936939,0.15586152078583898,1767.231241431806,250
4.045999695936939,19.695946384979827,50,184.85856313638902,9.12901920241218,0.07329763973702574,193.736,82.0,0,-0.07329763973702574,0.28951234440276363,3.9727020561999136,0.14278190674230867,1768.6196641985262,250
3.9727020561999136,19.586831903092445,51,184.76731637171565,9.157779336255073,0.08173996774442971,192.996,80.4,0,-0.08173996774442971,0.3027408970690897,3.890962088455484,0.12883430226340256,1767.4147807798843,250
3.890962088455484,21.697346934590875,52,204.5525952915294,9.19410277083111,0.08876030231495369,193.444,84.8,0,-0.08876030231495369,0.2690906919315448,3.80220178614053,0.1349725113401441,1778.5440164006532,250
3.80220178614053,16.78173340272095,53,159.799082899412,9.229538413999007,0.09448346264974816,195.132,86.4,0,-0.09448346264974816,0.25491274666712715,3.707718323490782,0.14609315179820082,1800.9782898004544,250
3.707718323490782,19.51356615280764,54,185.85531106852872,9.263352366459182,0.09833332055681065,193.856,84.39999999999999,0,-0.09833332055681065,0.27344799431692735,3.6093850029339714,0.1678164710492435,1795.7564363523106,250
3.6093850029339714,19.931700981100434,55,190.80226707272683,9.297783037473994,0.10093914637396306,193.536,83.2,0,-0.10093914637396306,0.28475732776540025,3.5084458565600083,0.17785850887416946,1799.4557379405671,250
3.5084458565600083,18.90731075536656,56,181.21779311480446,9.337438777858544,0.10044178183153551,194.44,84.39999999999999,0,-0.10044178183153551,0.27373146949792304,3.4080040747284728,0.18040204431068874,1815.5715959668153,250
3.4080040747284728,22.535810080846883,57,216.48757246930586,9.368645908266986,0.09812531484742859,192.708,83.2,0,-0.09812531484742859,0.28601990381087966,3.309878759881044,0.1711146220087744,1805.413015690314,250
3.309878759881044,18.35983616484635,58,177.21615490568695,9.398624560754426,0.09415886913842364,194.696,84.39999999999999,0,-0.09415886913842364,0.2763132408553414,3.2157198907426205,0.15798805713316608,1829.874607480644,250
3.2157198907426205,9.302417750241062,59,91.4933947959635,9.442982517947094,0.09151148922557928,198.968,92.0,0,-0.09151148922557928,0.20003299526075607,3.1242084015170413,0.17228486106895363,1878.8513456308972,250
3.1242084015170413,13.940447051655122,60,136.08045688899261,9.4692504620954,0.0885366237929901,197.456,89.60000000000001,0,-0.0885366237929901,0.2270952964823103,3.035671777724051,0.16268740181719804,1869.7603192435092,250
3.035671777724051,15.900659608959623,61,155.16182675724036,9.49651166071744,0.08203956788365474,197.032,92.0,0,-0.08203956788365474,0.202136986430174,2.9536322098403964,0.1596498928908359,1871.1166855344784,250
2.9536322098403964,15.82349847536884,62,154.53872072985212,9.52424412773973,0.0782377983194884,197.336,93.60000000000001,0,-0.0782377983194884,0.18278897249509235,2.875394411520908,0.1429821343863761,1879.4762391916472,250
2.875394411520908,14.638754591836015,63,144.14070183882438,9.549034165993103,0.07460203629403228,197.308,91.60000000000001,0,-0.07460203629403228,0.20630105059209425,2.8007923752268757,0.1234562145811474,1884.1008332237668,250
2.8007923752268757,9.485727383811955,64,93.49845095978105,9.571700056628377,0.07041782180342171,199.324,94.8,0,-0.07041782180342171,0.16487884512268441,2.730374553423454,0.11077400283374397,1907.8695420873942,250
2.730374553423454,14.60687837972234,65,143.55503927398803,9.593798555300793,0.06630559329303232,198.152,94.8,0,-0.06630559329303232,0.16457988493289794,2.6640689601304217,0.11154875083397012,1901.030371329963,250
2.6640689601304217,9.834164123096585,66,98.29791645826914,9.611921614582826,0.06313637982921261,199.096,94.8,0,-0.06313637982921261,0.16527058616809787,2.600932580301209,0.11186908674467819,1913.6951457769824,250
2.600932580301209,9.697752316903129,67,96.14745124326707,9.630853169139659,0.060783706609938815,199.36,96.0,0,-0.060783706609938815,0.14741030072053557,2.5401488736912703,0.1208782196230972,1920.0068877996828,250
2.5401488736912703,9.293011567839567,68,92.81223668286856,9.650072401972926,0.060952943629591694,199.456,95.6,0,-0.060952943629591694,0.1518755328057427,2.4791959300616786,0.11709785894061882,1924.7648410079116,250
2.4791959300616786,9.914582391608837,69,98.44422570367722,9.66440432605747,0.05849593157633137,199.584,96.0,0,-0.05849593157633137,0.14589503635152432,2.4206999984853472,0.12345221733709712,1928.860473011854,250
2.4206999984853472,8.945524020424964,70,90.01146799362938,9.679195313728636,0.06146198831994232,199.36,94.39999999999999,0,-0.06146198831994232,0.1704130639162185,2.359238010165405,0.11874924249484896,1929.6443777449406,250
2.359238010165405,15.103654657068931,71,150.0422652395486,9.69048833938594,0.06259605409039937,197.704,93.2,0,-0.06259605409039937,0.18833845246428488,2.2966419560750055,0.09614399911382619,1915.8483066499577,250
2.2966419560750055,10.140598798887568,72,101.76539458019754,9.708018032849145,0.0623045568921361,199.016,93.60000000000001,0,-0.0623045568921361,0.18155679847231018,2.2343373991828694,0.09556681873947807,1932.0509168255053,250
2.2343373991828694,13.774610847497652,73,138.6519576448904,9.718178705754482,0.0606457991633782,197.064,89.60000000000001,0,-0.0606457991633782,0.22978812331746576,2.1736916000194912,0.10793010722236673,1915.1031684708014,250
2.1736916000194912,20.06541143360883,74,199.72353217051537,9.728419696428395,0.05557247318405345,195.208,86.8,0,-0.05557247318405345,0.25936324406697836,2.118119126835438,0.1107202252735317,1899.0653521003942,250
2.118119126835438,17.39806380031985,75,174.50095883237717,9.740626162019012,0.05182642916376379,195.876,88.8,0,-0.05182642916376379,0.24005549836078588,2.066292697671674,0.1171341625371752,1907.9548901116364,250
2.066292697671674,19.267606390000807,76,193.31583373338324,9.743178124183652,0.044361799207335295,193.812,81.2,0,-0.044361799207335295,0.3095880913690273,2.0219308984643387,0.10624718845192675,1888.3448386042821,250
2.0219308984643387,15.34230282584723,77,154.8956066972575,9.761313962637725,0.03815141505529396,196.588,89.2,0,-0.03815141505529396,0.23488844807850762,1.9837794834090448,0.12461866053925355,1918.9571892870256,250
1.9837794834090448,21.838095155026686,78,219.53990999910764,9.7692587801175,0.034735211557361145,193.56,86.4,0,-0.034735211557361145,0.2643876899996107,1.9490442718516836,0.14569784891304713,1890.9377294795433,250
1.9490442718516836,19.631485323326913,79,196.22105488397713,9.774161294915661,0.0314431108750346,195.972,88.0,0,-0.0314431108750346,0.24756475798356442,1.917601160976649,0.14253978278051677,1915.4619372872119,250
1.917601160976649,22.253442340456004,80,222.7882378850022,9.781177541167093,0.02809059702569594,194.452,86.8,0,-0.02809059702569594,0.2598647673997919,1.889510563950953,0.13465293893344793,1901.969535235024,250
1.889510563950953,19.90843037509487,81,200.23341686865987,9.782239968470352,0.02614558070300088,193.92,82.0,0,-0.02614558070300088,0.302564926448925,1.8633649832479522,0.10241604628125112,1896.9719746857704,250
1.8633649832479522,20.266181090674188,82,203.98568613375198,9.790929452595647,0.025367663101925064,194.148,82.39999999999999,0,-0.025367663101925064,0.29891856722374605,1.8379973201460271,0.11623338860213207,1900.88937136254,250
1.8379973201460271,18.028209450746903,83,181.7965647083965,9.798420935415542,0.02594804613437085,195.108,83.2,0,-0.02594804613437085,0.29119065413211803,1.8120492740116563,0.13023442968963278,1911.7503118670556,250
1.8120492740116563,18.300013551907547,84,184.09739917198172,9.805274518654794,0.02676079036495249,195.248,83.6,0,-0.02676079036495249,0.2871955272658575,1.7852884836467038,0.12841568521010907,1914.4602392183115,250
1.7852884836467038,19.003957482587673,85,190.27109340603224,9.814980260648406,0.030679337149542185,196.16,88.0,0,-0.030679337149542185,0.24585684863228574,1.7546091464971616,0.133332778877353,1925.3065279287914,250
1.7546091464971616,14.942677136309946,86,150.82503516465283,9.820913858368872,0.03047475145685352,197.38,90.0,0,-0.03047475145685352,0.2245643880402188,1.724134395040308,0.1210562244795897,1938.4519773648476,250
1.724134395040308,14.001136525296793,87,141.2540622473559,9.832558256122518,0.03135213732512199,198.276,94.0,0,-0.03135213732512199,0.17452072540356187,1.692782257715186,0.11911252333926527,1949.560320790948,250
1.692782257715186,9.588062578018564,88,97.21811656886386,9.839432539037153,0.03282067477602557,199.416,95.6,0,-0.03282067477602557,0.14983835005870563,1.6599615829391605,0.10328572160369041,1962.1402792046329,250
1.6599615829391605,15.163231317895272,89,152.49929498758033,9.844145127964198,0.03386731022777645,198.304,94.8,0,-0.03386731022777645,0.16330803978674435,1.626094272711384,0.09547070205567733,1952.1333554558128,250
1.626094272711384,8.279034726343404,90,83.93526019765127,9.851132375232169,0.033855346556658894,199.828,96.8,0,-0.033855346556658894,0.1289336246091976,1.5922389261547252,0.11100040283928468,1968.5320802778938,250
1.5922389261547252,8.994505878590552,91,92.05903381109906,9.854373623163426,0.03065836104238895,199.308,95.19999999999999,0,-0.03065836104238895,0.15703632807776108,1.5615805651123362,0.10853453745197877,1964.055498085456,250
1.5615805651123362,13.44325198752147,92,136.44884588840068,9.858670850389219,0.030474385032877915,198.176,93.2,0,-0.030474385032877915,0.1863855640273044,1.5311061800794583,0.10855064092917975,1953.7519544467339,250
1.5311061800794583,17.18868511550549,93,173.4404343140483,9.862917930567246,0.029590583250481917,197.348,92.80000000000001,0,-0.029590583250481917,0.191684097142809,1.5015155968289764,0.11777404199191573,1946.4271277615846,250
1.5015155968289764,16.652390098721565,94,168.91678238122356,9.863382844124537,0.02919442605032252,196.148,86.8,0,-0.02919442605032252,0.2585649815747533,1.4723211707786539,0.11163148172515613,1934.6828181093401,250
1.4723211707786539,18.356496833546426,95,186.1925195386152,9.862739477346414,0.028973751864942,194.532,80.80000000000001,0,-0.028973751864942,0.3124377157470261,1.4433474189137119,0.11643970075790323,1918.6184360071527,250
1.4433474189137119,24.98051240467257,96,251.65586592870343,9.867694346887944,0.02801700782494776,192.3,81.6,0,-0.02801700782494776,0.3076157073394858,1.4153304110887641,0.11908500864020378,1897.5576229065514,250
1.4153304110887641,21.26538031637337,97,214.54047779577735,9.873499182982897,0.026865107152524326,193.94,80.4,0,-0.026865107152524326,0.315940976758786,1.3884653039362398,0.12368756293351572,1914.8664315477033,250
1.3884653039362398,21.78135018771793,98,220.32225909214424,9.877969137953254,0.027713319313494855,193.028,81.6,0,-0.027713319313494855,0.3071988947507722,1.360751984622745,0.13150030196034876,1906.7246267608407,250
1.360751984622745,16.51404686925649,99,167.2244744986799,9.883011255541625,0.02479806624756775,196.516,86.4,0,-0.02479806624756775,0.2627334812651235,1.3359539183751772,0.10679502941037623,1942.1698398940177,250
1.3359539183751772,18.315346133775357,100,185.4296114422623,9.889843396770223,0.02528930646084815,195.936,87.6,0,-0.02528930646084815,0.2508709324097271,1.310664611914329,0.11090393841841599,1937.7763557895705,250
1.310664611914329,20.770816450009853,101,210.0401562750176,9.889888765726,0.028013653371177893,193.928,82.8,0,-0.028013653371177893,0.29647211070649704,1.2826509585431511,0.10901205845245314,1917.926348559712,250
1.2826509585431511,27.043059294391973,102,272.9947493449279,9.890553184762046,0.030220496151340814,191.212,81.2,0,-0.030220496151340814,0.3126711514300101,1.2524304623918103,0.11581509855249703,1891.1924555647206,250
1.2524304623918103,26.635741701706,103,268.5719162383871,9.893166945652805,0.03063120999449387,191.708,80.4,0,-0.03063120999449387,0.3190733651125464,1.2217992523973165,0.11328112145810218,1896.5992488172083,250
1.2217992523973165,34.510558152542245,104,347.7490632922863,9.890398291956862,0.03384253662762493,185.376,73.2,0,-0.03384253662762493,0.37887844491128164,1.1879567157696915,0.10441344910663464,1833.4424737697955,250
1.1879567157696915,26.114677865139367,105,263.8502125861575,9.897121471029504,0.03725928524266786,190.06,72.8,0,-0.03725928524266786,0.37672404739479304,1.1506974305270237,0.12070347845959077,1881.0469067838676,250
1.1506974305270237,36.40453356382965,106,366.87145799696754,9.895919259432503,0.03880452510167376,183.044,69.19999999999999,0,-0.03880452510167376,0.4089075266157042,1.11189290542535,0.13160590604312156,1811.3886449235629,250
1.11189290542535,33.82768593918301,107,341.19396715319226,9.901114001207114,0.03819461904547228,185.108,69.6,0,-0.03819461904547228,0.40402458039906036,1.0736982863798776,0.13199838696054775,1832.7754105354463,250
1.0736982863798776,37.07412272731481,108,373.3907247386061,9.907030997698426,0.03555732028195835,183.868,71.6,0,-0.03555732028195835,0.39217006038135355,1.0381409660979193,0.13555151367176513,1821.585975484814,250
1.0381409660979193,39.48348515518862,109,398.2888013008059,9.906299892208633,0.03471757828102384,179.08,66.8,0,-0.03471757828102384,0.4294994966781082,1.0034233878168954,0.14057093408947569,1774.0201846967218,250
1.0034233878168954,45.787338861305315,110,461.1688914645628,9.898557151210392,0.028590754367108895,170.66,58.4,0,-0.028590754367108895,0.4923493462357922,0.9748326334497865,0.15261556845052118,1689.2877634255658,250
0.9748326334497865,44.23837700458732,111,445.6218295577198,9.902610048647498,0.025726646642020623,172.1,56.39999999999999,0,-0.025726646642020623,0.501798112113231,0.9491059868077659,0.1575970284297571,1704.239189372234,250
0.9491059868077659,51.32587589121105,112,516.1142457428059,9.898109929366283,0.023577413703185668,164.408,49.2,0,-0.023577413703185668,0.5538287767171692,0.9255285731045803,0.1640669332045884,1627.3284572672524,250
0.9255285731045803,51.122382417097896,113,514.2969567662694,9.89764032628991,0.019516513199350216,162.504,48.0,0,-0.019516513199350216,0.5636608854633143,0.90601205990523,0.16588283628274378,1608.4061435834153,250
0.90601205990523,51.27736732711616,114,516.0454460595088,9.897993341863359,0.01759105803272565,160.06,47.599999999999994,0,-0.01759105803272565,0.5702509512639917,0.8884210018725044,0.16887941545515237,1584.272814298649,250
0.8884210018725044,56.921473487603954,115,572.2489699015829,9.897363220794897,0.016331483773307953,154.184,46.400000000000006,0,-0.016331483773307953,0.5875116573190551,0.8720895180991964,0.1735618197894631,1526.0150508350405,250
0.8720895180991964,52.59539508360024,116,529.2902435906633,9.900236112195694,0.012299468842175476,158.696,46.400000000000006,0,-0.012299468842175476,0.5792318070552218,0.859790049257021,0.17671149307258316,1571.1278700610078,250
0.859790049257021,53.83691833676961,117,541.4187662161501,9.894198379269257,0.012364303653591535,152.668,40.400000000000006,0,-0.012364303653591535,0.622459239450166,0.8474257456034294,0.1787642344877932,1510.527478166279,250
0.8474257456034294,51.11396036309455,118,514.7498554463374,9.906429589073593,0.008890912093937886,160.916,49.6,0,-0.008890912093937886,0.5581276518319569,0.8385348335094915,0.18524490492109527,1594.103023755366,250
0.8385348335094915,52.950023380542525,119,532.8003971806812,9.894857042046251,0.01116474138933854,151.532,39.6,0,-0.01116474138933854,0.6290331196387399,0.827370092120153,0.18188005585972924,1499.3874772953523,250
0.827370092120153,56.743769913533235,120,570.9062857028496,9.899296556686114,0.009349248008683309,149.976,43.6,0,-0.009349248008683309,0.6111858278745725,0.8180208441114697,0.1875778923219829,1484.6569003855566,250
0.8180208441114697,54.186183331177695,121,544.831756004013,9.891161060395126,0.0038849141420357336,149.256,35.6,0,-0.0038849141420357336,0.6542185804195487,0.814135929969434,0.19087711384861428,1476.3151352303353,250
0.814135929969434,53.98436825600537,122,543.236347941465,9.901161917008691,0.003223631513665892,153.772,42.0,0,-0.003223631513665892,0.6120430522535284,0.8109122984557681,0.1890944450019142,1522.5214703022605,250
0.8109122984557681,56.45159639903907,123,567.7912085685465,9.901666272849722,0.0016496105402420413,151.708,43.2,0,-0.0016496105402420413,0.6099453474836454,0.809262687915526,0.18858070549703063,1502.161986921486,250
0.809262687915526,53.72294273399401,124,540.7495618950401,9.903393258802526,0.0016367294369357133,155.132,44.4,0,-0.0016367294369357133,0.5968503881993775,0.8076259584785903,0.1880283800477983,1536.3332030245533,250
0.8076259584785903,55.19088330512567,125,555.1193826212598,9.907090066620256,0.0003207462292661445,157.88,46.800000000000004,0,0.0003207462292661445,0.5788972126045485,0.8079467047078565,0.18936476556686857,1564.1313797180062,250
0.8079467047078565,53.48885865299427,126,538.400012368894,9.907287102558358,0.003452215480447829,157.1,46.800000000000004,0,0.003452215480447829,0.5803203719289725,0.8113989201883043,0.18916634246883507,1556.4348038119183,250
0.8113989201883043,52.87328626064395,127,532.2584011603826,9.916078110545428,0.0031183104290570807,164.46,54.800000000000004,0,0.0031183104290570807,0.5232357190322192,0.8145172306173614,0.1910688153637101,1630.7982060603013,250
0.8145172306173614,52.1326997574459,128,524.7521867932425,9.911055752046693,0.0014265221936965444,162.796,50.0,0,0.0014265221936965444,0.5528374362871825,0.8159437528110579,0.19531956774101852,1613.4802322101932,250
0.8159437528110579,53.7455659194319,129,540.8283160294344,9.91082191509373,0.004684878631100786,161.512,51.6,0,0.004684878631100786,0.546154460378156,0.8206286314421587,0.1855911483142573,1600.716669150618,250
0.8206286314421587,51.86916401871154,130,522.076569029546,9.916966037280035,0.003023651429493568,167.232,56.00000000000001,0,0.003023651429493568,0.5120239359976521,0.8236522828716523,0.18170545622318238,1658.434064346415,250
0.8236522828716523,47.67531453488272,131,479.88200769108937,9.917991894584365,0.0005185089341750437,171.872,55.2,0,-0.0005185089341750437,0.5096201221728085,0.8231337739374772,0.18104426478428734,1704.625102906004,250
0.8231337739374772,52.68199677309128,132,530.1034697799766,9.91799341076552,0.001415021938710237,167.596,57.599999999999994,0,-0.001415021938710237,0.5021318437981203,0.821718751998767,0.17741468266030797,1662.216023670658,250
0.821718751998767,53.4754918069951,133,538.0151656207097,9.918414512015733,0.0028666242351415017,167.424,57.599999999999994,0,-0.0028666242351415017,0.5023074107533209,0.8188521277636255,0.1705752898854494,1660.5806312597222,250
0.8188521277636255,49.58091907175582,134,499.05856516286747,9.920405011179911,0.005001829459821527,171.092,58.8,0,-0.005001829459821527,0.48997904253116403,0.813850298303804,0.17089812688429548,1697.3019341727934,250
