Traj,Wins,DeltaOmega,ITERATIONS,RewardStd,ReturnsMean,OmegaBefore,ConfortViolation,TimestepsMean,RewardMean,TimestepsStd,Omega,NormDeltaOmega,NormDeltaVar,ReturnsStd
250,3.2,0.004335730439876839,538,1.1504779191022854,704.418895708778,0.2637213555318615,0,71.784,9.81303487836813,45.47844922597955,0.26805708597173833,0.004335730439876839,0.08604911206918993,455.72759463422904
250,5.6000000000000005,0.012150903415705905,568,1.0990764908880692,755.8623662002548,0.24450941309528246,0,76.892,9.83018215419361,49.85956614331898,0.25666031651098836,0.012150903415705905,0.10513398286751255,500.1139088354001
250,0.4,-0.0180140152513798,598,1.3409982283646371,526.2570219951995,0.15986890105766657,0,53.952,9.754170781346374,29.865526883013466,0.14185488580628677,0.0180140152513798,0.10016975685703294,298.85614945263694
250,0.0,0.026357073224119218,628,1.496730320430748,418.7528976343142,0.0639865094861109,0,43.176,9.698742302073239,15.304934629066535,0.09034358271023012,0.026357073224119218,0.04708527878322648,153.07350555840722
250,13.200000000000001,0.023725286332657636,658,0.9889212029078647,864.400909724504,0.2873914157057727,0,87.672,9.85948660603732,58.687412756058684,0.31111670203843034,0.023725286332657636,0.0761840646449186,589.9315004976496
250,21.6,0.002265182692935075,688,0.9161617830421648,914.0785098095953,0.2760718201172579,0,92.524,9.879366540676962,64.81210862176913,0.27833700281019297,0.002265182692935075,0.15232445417953372,652.6127976256047
250,2.8000000000000003,-5.261359291458545e-05,718,1.2178401235264815,629.0285182344313,0.17863289788577458,0,64.208,9.796731220944917,41.15216562952672,0.17858028429286,5.261359291458545e-05,0.09458300201079603,412.6545523644473
250,3.5999999999999996,-0.028928696084348615,748,1.221926114930568,619.4558832437671,0.17298323792450715,0,63.24,9.795317571849575,43.90314795091577,0.14405454184015853,0.028928696084348615,0.13412695410727563,440.3599107012686
250,41.6,-0.03117915478946781,778,0.7012057379206236,1175.186636150058,0.3044675181760117,0,118.396,9.925898139718047,74.1743836105161,0.2732883633865439,0.03117915478946781,0.17484288083050353,747.5409007335714
250,62.4,0.041689666724261276,808,0.5068034968628465,1458.3933157988524,0.400551742599681,0,146.52,9.953544333871502,71.35714119834118,0.4422414093239423,0.041689666724261276,0.1422615617382155,719.5227087697443
250,1.6,-0.04946052898574302,838,1.304388799559968,551.3608113723215,0.15463784398760339,0,56.444,9.768280266677086,36.152881821509055,0.10517731500186037,0.04946052898574302,0.13049150731478015,362.2920647796067
250,2.4,0.01090655180181635,868,1.2550397692812443,593.0332546672413,0.16025602215574042,0,60.608,9.784735590470587,38.041429205538535,0.17116257395755677,0.01090655180181635,0.0739470220555028,381.391045781008
250,42.4,0.009834804898817995,898,0.7022633342692384,1155.807675272453,0.2903384391878888,0,116.436,9.926549136628303,75.30050400893741,0.3001732440867068,0.009834804898817995,0.0868043928820306,759.0112640572407
250,3.2,0.0007928805221383006,928,1.2224785798829385,621.6307412365812,0.1561017890726627,0,63.456,9.796248443592114,43.327682421288124,0.156894669594801,0.0007928805221383006,0.09895245962954724,434.50121593442145
250,32.0,0.011685264311196375,958,0.8065687077224976,1029.430298925642,0.2666365458315437,0,103.916,9.906369557389066,71.89089611348575,0.2783218101427401,0.011685264311196375,0.1480779263696427,724.3570041622413
250,43.6,-0.0325721666956682,988,0.6899020334337038,1173.4655325726444,0.28015987657154473,0,118.18,9.929476498330041,75.74042249684113,0.24758770987587653,0.0325721666956682,0.11947008702093265,763.4077903644396
250,28.799999999999997,-0.008775374964743843,1018,0.8263112349663009,1025.527495145719,0.2788401789003398,0,103.584,9.900443071765126,69.56966971317314,0.27006480393559595,0.008775374964743843,0.1738790756129452,700.6545515595517
250,4.8,0.013350182151505074,1048,1.1944610492199994,641.9887537008259,0.1406753789565226,0,65.464,9.806744985042556,47.21712299579465,0.15402556110802768,0.013350182151505074,0.06564054122040597,473.88256941536747
250,8.799999999999999,0.008487859092296907,1078,1.1307921230696663,689.0702495667424,0.176702310369481,0,70.136,9.824772578515205,52.92036946205119,0.1851901694617779,0.008487859092296907,0.0985402925033345,531.8602029828103
250,0.0,0.012795536260646487,1108,1.4181726260233203,469.69540747195947,0.09372134788679817,0,48.28,9.728570991548455,22.830015330700064,0.10651688414744466,0.012795536260646487,0.09397490719351204,228.28195420095798
250,30.8,-0.04344309887477871,1138,0.8340306051243229,978.7952815696539,0.2292043094409319,0,98.848,9.90202413371696,72.72348242486741,0.1857612105661532,0.04344309887477871,0.1081349981671985,732.716996447016
250,96.0,0.026732143581353895,1168,0.14348626016173618,1952.3611824275017,0.5614210478301547,0,195.644,9.979151839195179,26.882062123282136,0.5881531914115086,0.026732143581353895,0.16588462384700564,271.18794673695754
250,64.0,-0.017449059527145927,1198,0.4881847378541009,1506.1261446890237,0.38426251211282564,0,151.256,9.957463801032842,69.15777949009062,0.3668134525856797,0.017449059527145927,0.09035187716333037,697.3541775438005
250,45.6,0.04015022075285202,1228,0.6674157866251011,1210.234019465775,0.3219977631571154,0,121.852,9.931999634522004,75.25082123139919,0.36214798390996744,0.04015022075285202,0.1281249577110397,758.5944135504236
250,2.4,-0.014259536739045953,1258,1.2348650726668844,613.6514832283648,0.15635713535196047,0,62.668,9.792102559972632,40.31949622701157,0.14209759861291452,0.014259536739045953,0.0903687834450852,404.17851057448263
250,92.4,-0.05580045177598936,1288,0.20059776806065038,1895.8614181177165,0.49342007631412194,0,189.96,9.980319109905857,38.77687970943511,0.4376196245381326,0.05580045177598936,0.055855192147938784,391.0363438038823
250,36.4,0.013779228311904979,1318,0.7680597952191605,1064.0837180715114,0.25340162223461776,0,107.32,9.915055144162423,75.05433764946567,0.26718085054652274,0.013779228311904979,0.11019506176248939,756.270927506664
250,40.400000000000006,0.010299469044065535,1348,0.7338736117482051,1094.0511860264646,0.2574140305893428,0,110.26,9.922466769694037,76.2652240539553,0.26771349963340835,0.010299469044065535,0.13220445971086875,768.7757981852532
250,12.0,-0.009216062869264935,1378,1.0827890667645634,727.7266947971985,0.17150001077062005,0,73.96,9.839463153017828,58.51863293003349,0.1622839479013551,0.009216062869264935,0.08566293455375021,588.4161899917351
250,73.2,0.03384568125679549,1408,0.40760984280482626,1612.1357287365795,0.40508634853055103,0,161.748,9.966959274529389,66.11072905361127,0.4389320297873465,0.03384568125679549,0.06582694753990857,666.5758450876292
250,65.60000000000001,-0.022966696750610027,1438,0.47807687412807676,1501.4391130069644,0.38309500575185784,0,150.76,9.959134472054686,70.48981770440324,0.3601283090012478,0.022966696750610027,0.08007954104416821,710.8173210541306
250,98.4,-0.007925889189483004,1468,0.09020410798362842,1983.511531267367,0.5921276363302157,0,198.756,9.97963096091372,17.603421940066085,0.5842017471407327,0.007925889189483004,0.06583784789954314,177.58757036153824
250,86.4,0.001017885088162529,1498,0.27488425306925957,1803.8067615105135,0.47904624895640474,0,180.812,9.976145175710204,51.04124465567038,0.48006413404456727,0.001017885088162529,0.08846349374118796,514.6636042380549
250,96.8,0.008126963513686247,1528,0.12796235340461232,1966.3828955479817,0.5678322183225465,0,197.04,9.979612746386428,23.042708174170844,0.5759591818362327,0.008126963513686247,0.04522223809637116,232.5361175911533
250,88.4,0.00504919548345284,1558,0.25131322800026346,1841.353731363391,0.4873438555441438,0,184.564,9.976776247607285,46.01858215981888,0.4923930510275966,0.00504919548345284,0.04769944677829418,464.09872052312545
250,67.60000000000001,0.003145528055230995,1588,0.4583075090755473,1539.1265596384835,0.40759758783321226,0,154.532,9.95992130845704,68.06926601631606,0.41074311588844326,0.003145528055230995,0.04445550260883331,686.4919091557248
250,58.8,0.0011416706081449068,1618,0.5390078019587673,1411.7786432033745,0.34652555265725826,0,141.864,9.951634263825735,73.24668937228495,0.34766722326540317,0.0011416706081449068,0.07406448487258235,738.3820344024804
250,7.199999999999999,-0.007360061736613799,1648,1.164979842034637,659.0878783812976,0.16150635254418255,0,67.152,9.814865951591875,51.254198813365534,0.15414629080756875,0.007360061736613799,0.07781441566997721,514.8737184483178
250,6.4,0.009834081885196883,1678,1.1408053639465727,694.7520351942167,0.14142859078506145,0,70.72,9.823982398108267,51.60916197730787,0.15126267267025834,0.009834081885196883,0.043492202290188846,518.0923825955338
250,15.6,0.007097480853132193,1708,1.0449525148377208,751.199692978063,0.1773743986485275,0,76.264,9.849990729283318,60.91175833942081,0.1844718795016597,0.007097480853132193,0.08370889358311454,613.0834358527854
250,12.0,0.02754852033942662,1738,1.0424046389767276,787.4228962288572,0.16676573091615376,0,79.928,9.85165269028197,59.45077641208734,0.19431425125558038,0.02754852033942662,0.06109513545215627,597.5656296967287
250,15.6,-0.011527117658159974,1768,1.021741670266431,786.9835254000346,0.17867471295320847,0,79.844,9.85651427032757,64.10743844516017,0.1671475952950485,0.011527117658159974,0.10408784828084693,644.7519009093412
250,45.6,0.006532049248158145,1798,0.678821538907477,1169.7426921687247,0.2888556947455989,0,117.78,9.931590186523389,77.22918878248043,0.29538774399375706,0.006532049248158145,0.13026819319937588,778.5296892909057
250,63.6,0.007618146666832637,1828,0.4981325362085631,1462.8416579270113,0.36752536602896746,0,146.912,9.957264606887193,72.5055601729964,0.3751435126958001,0.007618146666832637,0.1230348052313185,731.0759698167756
250,0.4,-0.02077307166695605,1858,1.4693578890943333,433.93239677685864,0.06574815180214125,0,44.688,9.710266666148826,21.33838456865936,0.0449750801351852,0.02077307166695605,0.07752329143147056,213.77913198455
250,38.0,0.009954886895003734,1888,0.7537799021609118,1077.9356070950632,0.24201166617534126,0,108.672,9.919165995795268,75.73593873452681,0.251966553070345,0.009954886895003734,0.058239694092386676,763.2677617328262
250,73.6,-0.003990666892956074,1918,0.40392120364781764,1617.8536736964184,0.390047572911495,0,162.304,9.968045603906363,65.29743933723587,0.3860569060185389,0.003990666892956074,0.0879269000356059,658.5044375714829
250,58.4,-0.022486688699476842,1948,0.5499330187087368,1369.5933471233811,0.33061460584288443,0,137.624,9.951704260328002,75.5470887857368,0.3081279171434076,0.022486688699476842,0.10280200756074731,761.6975223851789
250,7.199999999999999,0.009469085797443377,1978,1.1567852913506955,668.7031722798137,0.1796906014591933,0,68.12,9.816546862592682,49.1724475697519,0.18915968725663668,0.009469085797443377,0.06185561433754467,494.16234881704924
