RewardMean,RewardStd,Wins,OmegaBefore,Traj,TimestepsStd,Omega,ReturnsStd,NormDeltaVar,NormDeltaOmega,DeltaOmega,ConfortViolation,TimestepsMean,ReturnsMean,ITERATIONS
-17.84555163619945,8.59372399425838,0.0,25.24606030828091,250,0.46491289506745237,25.242044142057686,10.195905323459193,0.002016526925177804,0.0040161662232236495,-0.0040161662232236495,0,5.316,-94.86695249803628,778
-17.573417105677496,8.39288273726165,0.0,25.093328962799774,250,0.4872945721019269,25.10840024246462,10.476701211846734,0.0025602510632402706,0.015071279664844894,0.015071279664844894,0,5.388,-94.68557136539036,808
-17.28168790687696,8.22371362020818,0.0,24.926722894837173,250,0.4935585071701227,24.915619171811105,10.443631044858138,0.003318761899696622,0.011103723026067769,-0.011103723026067769,0,5.42,-93.66674845527314,838
-17.733467396655463,8.438765450929017,0.0,25.147921258582734,250,0.4935585071701227,25.128311213545054,10.65682949676313,0.004552647968384429,0.01961004503768038,-0.01961004503768038,0,5.42,-96.11539328987261,868
-16.850781696622214,8.04430524219207,0.0,24.72742135243898,250,0.4881966816765555,24.73958925505015,10.054403485068555,0.006305416719353992,0.012167902611167847,0.012167902611167847,0,5.392,-90.85941490818698,898
-17.163026852357444,8.186148686417978,0.0,24.87810107035032,250,0.4898979485566356,24.863828634881507,10.33587081192041,0.010073823336420859,0.014272435468811295,-0.014272435468811295,0,5.4,-92.68034500273019,928
-17.92501303882647,8.600147066729516,0.0,25.274618067547262,250,0.4763360158543546,25.234458918531445,10.464150390942645,0.019899691668593057,0.04015914901581752,-0.04015914901581752,0,5.348,-95.86296973164397,958
-17.49604383417473,8.371222666543567,0.0,25.0586281856295,250,0.48333839077813795,25.058676734882297,10.315337894292034,0.07429272396835836,4.854925279573763e-05,4.854925279573763e-05,0,5.372,-93.98874747718665,988
-17.800684173590408,8.470648130220427,0.0,25.181633516181012,250,0.4935585071701227,25.17768860604551,10.756860804006633,0.07773451246661861,0.0039449101355018,-0.0039449101355018,0,5.42,-96.47970822086,1018
-17.498553147826467,8.376415685527913,0.0,25.05875612144914,250,0.4822613399392492,25.08592735363593,10.351043749328992,0.031246332120880026,0.027171232186791627,0.027171232186791627,0,5.368,-93.93223329753248,1048
-17.51242604145955,8.333620046620922,0.0,25.040490104769187,250,0.4935585071701227,25.012886724783478,10.657850942806919,0.01533517017528746,0.02760337998570961,-0.02760337998570961,0,5.42,-94.91734914471076,1078
-17.532127642996695,8.358147950763342,0.0,25.058471032335497,250,0.49069746280167376,25.063834938421408,10.59713375919767,0.045690105463682,0.0053639060859111964,0.0053639060859111964,0,5.404,-94.74361778275416,1108
-17.650903584848514,8.453198664093588,0.0,25.12954255532423,250,0.48114862568649197,25.121082042444428,10.430000880999259,0.005462128316070557,0.008460512879803872,-0.008460512879803872,0,5.364,-94.67944682912744,1138
-17.84547101145264,8.550383967082785,0.0,25.225075380420154,250,0.48,25.182935268492976,10.565803352571425,0.00518096700466581,0.04214011192717848,-0.04214011192717848,0,5.36,-95.65172462138614,1168
-17.403262257615243,8.30406249955799,0.0,25.002698606463465,250,0.489064412935556,25.027408047167654,10.454204525274305,0.007874175368941335,0.024709440704189234,0.024709440704189234,0,5.396,-93.90800314209186,1198
-17.68306552227284,8.449243576975201,0.0,25.13870665660731,250,0.4863578929142612,25.13069256625306,10.513637579236695,0.013627821839787906,0.00801409035425138,-0.00801409035425138,0,5.384,-95.20562477191694,1228
-17.79399961404907,8.517710926751985,0.0,25.202405765457822,250,0.4822613399392492,25.180903296639624,10.553305894510846,0.03294842803956571,0.021502468818198395,-0.021502468818198395,0,5.368,-95.5181899282154,1258
-17.341559232491733,8.25606171955801,0.0,24.965560772213518,250,0.4928934976239796,24.970503650994257,10.426801614775831,0.061126495592420435,0.004942878780738624,0.004942878780738624,0,5.416,-93.92188480317523,1288
-17.413683743116483,8.313116453539001,0.0,25.009967713638545,250,0.4881966816765555,24.994844318156083,10.435442160449936,0.03694092804349051,0.015123395482461888,-0.015123395482461888,0,5.392,-93.89458274288407,1318
-17.499877839018385,8.365539238757638,0.0,25.05757904491698,250,0.4853864439804639,25.059148864183122,10.461858906178408,0.019320492539490194,0.0015698192661410815,0.0015698192661410815,0,5.38,-94.1493427739189,1348
-18.065358575093928,8.581144429988765,0.0,25.308579746328057,250,0.4958870839213299,25.298153715026338,10.982480514512355,0.011022589636444615,0.010426031301719263,-0.010426031301719263,0,5.436,-98.20328921421057,1378
-17.574112062552913,8.427749119318118,0.0,25.098936604963942,250,0.4775939698111775,25.10813194441167,10.326283716585953,0.007438690747297381,0.009195339447728657,0.009195339447728657,0,5.352,-94.05664775878319,1408
-17.401442963736173,8.292241525050711,0.0,24.996539469609093,250,0.49146312170904544,24.9855838824014,10.459133228774203,0.011852088300629319,0.010955587207693185,-0.010955587207693185,0,5.408,-94.10700354788521,1438
-16.920179677627925,8.070090239093226,0.0,24.756360787475042,250,0.4898979485566356,24.71932623378828,10.179625269892956,0.10247760914373795,0.03703455368676245,-0.03703455368676245,0,5.4,-91.3689702591908,1468
-17.2448384400323,8.22128310364243,0.0,24.922265575972002,250,0.49069746280167376,24.915094270438175,10.332358389467386,0.051743239035989465,0.007171305533827166,-0.007171305533827166,0,5.404,-93.19110692993455,1498
-17.403250428329805,8.327185133357217,0.0,25.0106037989464,250,0.48333839077813795,25.030775961285613,10.336978682104494,0.0022123653280685944,0.020172162339214594,0.020172162339214594,0,5.372,-93.49026130098771,1528
-17.22000717728278,8.254552103545404,0.0,24.920305302890267,250,0.4788152044369518,24.935863175372113,10.153611247942683,0.0029277194022414303,0.015557872481846147,0.015557872481846147,0,5.356,-92.23035844152656,1558
-17.48088797291858,8.364044957644438,0.0,25.0492752187228,250,0.48333839077813795,25.08338955534568,10.37331019808464,0.0039977904868832796,0.03411433662287777,0.03411433662287777,0,5.372,-93.9073301905186,1588
-17.084738679163166,8.137501784339664,0.0,24.838047439020766,250,0.4921950832749145,24.863836288255204,10.362987625727179,0.005435285628426036,0.025788849234437805,0.025788849234437805,0,5.412,-92.46260573163107,1618
-17.63695051969753,8.458186281936841,0.0,25.127202559468166,250,0.4775939698111776,25.104484497457985,10.38026817183741,0.00838553139680676,0.022718062010181228,-0.022718062010181228,0,5.352,-94.39295918142118,1648
-17.604035582649026,8.419087264801634,0.0,25.100015872713268,250,0.4843800161030593,25.060711386630633,10.445393121211472,0.014440109149937973,0.03930448608263504,-0.03930448608263504,0,5.376,-94.63929529232115,1678
-17.69641503391769,8.447997181816897,0.0,25.142467288818438,250,0.4881966816765555,25.127068845428646,10.640483328316213,0.0367809407067199,0.015398443389791794,-0.015398443389791794,0,5.392,-95.41906986288419,1708
-17.478992542435115,8.276362215840217,0.0,25.013749362969456,250,0.4987023160162784,25.020529308253433,10.627896515426752,0.04667735909565753,0.0067799452839771845,0.0067799452839771845,0,5.464,-95.50521525186548,1738
-17.243390133605903,8.231911492809603,0.0,24.922805891269377,250,0.4881966816765555,24.927854595594084,10.322975970167231,0.003430902669113596,0.005048704324707387,0.005048704324707387,0,5.392,-92.97635960040301,1768
-17.159677233347796,8.241068361335909,0.0,24.903906043549156,250,0.4737087712930804,24.87886097049924,9.982246240865987,0.004077885086037854,0.025045073049916766,-0.025045073049916766,0,5.34,-91.63267642607724,1798
-17.522656482981162,8.41090935703572,0.0,25.074953955326585,250,0.4750410508577127,25.08515814210311,10.267728893006492,0.005776754098653154,0.01020418677652657,0.01020418677652657,0,5.344,-93.64107624505132,1828
-17.783228999826306,8.551985008412105,0.0,25.21192029465126,250,0.4694848240358787,25.200767864117232,10.293613198866442,0.008788964482057062,0.011152430534028923,-0.011152430534028923,0,5.328,-94.74904411107455,1858
-17.66539019991662,8.39863430117376,0.0,25.114289686415578,250,0.494788843851597,25.098402153168333,10.680876891872982,0.011703694997062893,0.01588753324724479,-0.01588753324724479,0,5.428,-95.8877380051474,1888
-17.630871204541805,8.428068585208035,0.0,25.114465958251227,250,0.48538644398046393,25.085555342518784,10.552488884558173,0.0027685456256274707,0.02891061573244258,-0.02891061573244258,0,5.38,-94.8540870804349,1918
-17.53849184997802,8.36874022232317,0.0,25.06099825188658,250,0.48906441293555597,25.071587318878223,10.528459008465402,0.003818067130148292,0.010589066991641971,0.010589066991641971,0,5.396,-94.63770202248139,1948
-17.37483726569534,8.313267888901215,0.0,24.99359103111213,250,0.48333839077813795,24.99641180833252,10.265195632236745,0.005225075047552376,0.002820777220392756,0.002820777220392756,0,5.372,-93.33762579131536,1978
