RewardMean,Traj,ReturnsMean,NormDeltaVar,ReturnsStd,DeltaOmega,ITERATIONS,RewardStd,TimestepsMean,NormDeltaOmega,OmegaBefore,TimestepsStd,ConfortViolation,Omega,Wins
-14.05055932430203,250,-77.22187404636395,0.011654838948386856,8.594311490225083,-0.006070701861965233,388,6.630272995757991,5.496,0.006070701861965233,23.264876633509235,0.4999839997439918,0,23.25880593164727,0.0
-13.694634023304728,250,-75.37526566426922,0.0002693929553531501,8.37373529169567,-0.0034116648213959877,418,6.456885347446846,5.504,0.0034116648213959877,23.078786141195625,0.4999839997439918,0,23.07537447637423,0.0
-13.729684364136736,250,-75.56818274020857,0.01485059559051625,8.421988272404038,-0.020009485547131334,448,6.473533889418034,5.504,0.020009485547131334,23.092744568084164,0.4999839997439918,0,23.072735082537033,0.0
-14.038999156441736,250,-77.7760553266872,0.004595592131289215,8.516064375110666,-0.004679652510962029,478,6.592728962088212,5.54,0.004679652510962029,23.246525069927173,0.4983974317750845,0,23.24184541741621,0.0
-13.85648538903557,250,-76.04439181502721,0.0038623949382712974,8.437079184808113,-0.031265602801230585,508,6.544695004593126,5.488,0.031265602801230585,23.166075509170494,0.49985597925802594,0,23.134809906369263,0.0
-13.990576618700754,250,-76.50047295105571,0.00876667860116212,8.50967681815898,0.020388848674507187,538,6.623030409532012,5.468,0.020388848674507187,23.247957032767143,0.498974949271003,0,23.26834588144165,0.0
-13.728291283256707,250,-75.28594939737978,0.0022501951152067126,8.366751558584419,0.009106141157317893,568,6.487407535226975,5.484,0.009106141157317893,23.10011950127376,0.499743934430424,0,23.109225642431078,0.0
-13.710289785434806,250,-75.73564077474188,0.009267041710386992,8.351165601291983,-0.007275147427083795,598,6.450295096731268,5.524,0.007275147427083795,23.072875452066658,0.4994236678412428,0,23.065600304639574,0.0
-14.241703742869289,250,-78.0445365109237,0.010641360814798806,8.650433226199608,-0.013001320015636253,628,6.73278684757857,5.48,0.013001320015636253,23.368938557165645,0.49959983987187184,0,23.35593723715001,0.0
-13.805652659266999,250,-76.31764790042799,0.007097388226730256,8.38510891773851,0.004966354682952812,658,6.491817847246559,5.528,0.004966354682952812,23.12831717054528,0.4992153843783262,0,23.133283525228233,0.0
-14.100995062591958,250,-77.72468478500686,0.013098998488582007,8.590485193335766,-0.00352745923435549,688,6.64272152959687,5.512,0.00352745923435549,23.289050484311268,0.49985597925802594,0,23.285523025076913,0.0
-13.804623457668312,250,-75.87021052334504,0.008367090572293302,8.42164509568612,0.009687222832805986,718,6.514592443793632,5.496,0.009687222832805986,23.141630915283496,0.4999839997439918,0,23.151318138116302,0.0
-13.8346849715011,250,-76.8655097016601,0.015944315501238353,8.409974181856189,0.003928267718279699,748,6.485867237311166,5.556,0.003928267718279699,23.136121308125055,0.4968541033341679,0,23.140049575843335,0.0
-13.504721594319001,250,-74.9782142916591,0.009696044982448934,8.156107216609374,0.0008762463987395108,778,6.333762974535802,5.552,0.0008762463987395108,22.968390410756317,0.49728864857344174,0,22.969266657155057,0.0
-13.718568605685189,250,-75.94599580107322,0.008055914429710747,8.342875752113175,-0.0427428272569621,808,6.445340179727328,5.536,0.0427428272569621,23.08404433104951,0.4987023160162784,0,23.041301503792546,0.0
-14.01084804259823,250,-77.84427172467578,0.011244075776274695,8.509069681442208,-0.06585629181591202,838,6.568396721138912,5.556,0.06585629181591202,23.22510047528507,0.4968541033341679,0,23.15924418346916,0.0
-13.971411463579686,250,-77.45750515408578,0.024093109186637738,8.461332587990887,0.029912538577903547,868,6.55856521506134,5.544,0.029912538577903547,23.21533612005341,0.49806023732074817,0,23.245248658631315,0.0
-13.63730137977814,250,-74.6778623556651,0.04259704215949102,8.328845638472357,0.0036559595947665002,898,6.44998322032953,5.476,0.0036559595947665002,23.055047032150018,0.4994236678412428,0,23.058702991744784,0.0
-14.076848932201115,250,-78.21097266730938,0.006118186755340038,8.540494034184308,0.014802836070550995,928,6.599501165800877,5.556,0.014802836070550995,23.264383000370472,0.4968541033341679,0,23.279185836441023,0.0
-13.808936205196593,250,-76.39103508714756,0.008464954310160455,8.374994961910804,0.014650803260231271,958,6.4909881247824455,5.532,0.014650803260231271,23.124535237772964,0.49897494927100305,0,23.139186041033195,0.0
-13.51508567289925,250,-74.44109188632906,0.024635421573801494,8.215907465781301,0.01656651058232228,988,6.3697750283949235,5.508,0.01656651058232228,22.977761491570078,0.49993599590347565,0,22.9943280021524,0.0
-13.97097688692011,250,-77.51097976863277,0.0018487397068142715,8.447085663968812,0.01096662513603519,1018,6.5551534402286915,5.548,0.01096662513603519,23.206145474228556,0.4976906669810074,0,23.21711209936459,0.0
-13.451554750699875,250,-74.89825685189689,0.0038993538775409942,8.0760282620951,-0.00048039747328587623,1048,6.297837845434064,5.568,0.00048039747328587623,22.930549895115362,0.495354418573207,0,22.930069497642076,0.0
-13.71998235688589,250,-76.06358218657539,0.005577921094859077,8.314442170387855,-0.026843256059521536,1078,6.4407090808817635,5.544,0.026843256059521536,23.07949557085319,0.4980602373207481,0,23.05265231479367,0.0
-13.985880822795815,250,-76.64262690892107,0.008483792125668244,8.53770084253305,-0.040478713610227146,1108,6.61194826098948,5.48,0.040478713610227146,23.235753443825107,0.49959983987187184,0,23.19527473021488,0.0
-14.15650327006233,250,-78.25715007690457,0.014521001170031259,8.587500640994184,0.01304751120425962,1138,6.657054236073247,5.528,0.01304751120425962,23.31514715807971,0.49921538437832624,0,23.32819466928397,0.0
-13.880618112304846,250,-76.67653445237195,0.025695714302093522,8.431513652353688,0.02447329334758308,1168,6.53050990924183,5.524,0.02447329334758308,23.163312400673686,0.4994236678412428,0,23.18778569402127,0.0
-13.940802371820196,250,-76.84170267347291,0.019875438502421818,8.504032201979474,-0.00993651955431929,1198,6.567008560098394,5.512,0.00993651955431929,23.20454181737424,0.49985597925802594,0,23.19460529781992,0.0
-14.194478365200618,250,-78.183186835525,0.0025448929077375574,8.600193808633541,-0.005192926648454943,1228,6.689882026966478,5.508,0.005192926648454943,23.34057382563689,0.49993599590347565,0,23.335380898988436,0.0
-13.708364756648054,250,-75.67017345669726,0.0044952229845367404,8.380782825721106,-0.030135688456240928,1258,6.452125494999218,5.52,0.030135688456240928,23.077245023174555,0.49959983987187184,0,23.047109334718314,0.0
-13.84204311039964,250,-76.13123710719802,0.006467795351628481,8.525223583052655,-0.023567629507763144,1288,6.529604746196966,5.5,0.023567629507763144,23.155649420207666,0.5,0,23.132081790699903,0.0
-13.811111315235344,250,-76.07160112431627,0.01005606371144673,8.468942776590326,-0.005883180388586595,1318,6.509219844700906,5.508,0.005883180388586595,23.13593445892805,0.49993599590347565,0,23.13005127853946,0.0
-14.03200729752656,250,-77.79344845748724,0.10278416891096175,8.5742741846376,0.008214698848814095,1348,6.586828074946565,5.544,0.008214698848814095,23.250617629752156,0.49806023732074817,0,23.25883232860097,0.0
-13.896002943407366,250,-77.37294438889222,0.005101563889235723,8.352777005561686,-0.027594181587353717,1378,6.505964046514434,5.568,0.027594181587353717,23.164905162962512,0.495354418573207,0,23.13731098137516,0.0
-13.397428899694573,250,-74.75765326029571,0.005178180327104071,8.020659793268177,-0.03143301370835516,1408,6.264588959906579,5.58,0.03143301370835516,22.897941271956377,0.4935585071701227,0,22.86650825824802,0.0
-13.833806583610253,250,-76.25194188885972,0.007770301335927627,8.381536277575076,-0.008395766859969456,1438,6.516910674783767,5.512,0.008395766859969456,23.145313630679574,0.4998559792580259,0,23.136917863819605,0.0
-14.023107142508305,250,-77.40755142664585,0.013416319422914881,8.501116190854457,-0.016907979440503595,1468,6.6001418714121876,5.52,0.016907979440503595,23.24867710636297,0.49959983987187184,0,23.231769126922465,0.0
-13.682584304179354,250,-75.80151704515363,0.10440867459172536,8.303971246523687,-0.000284750452827609,1498,6.425289989850609,5.54,0.000284750452827609,23.064800450904794,0.4983974317750845,0,23.064515700451967,0.0
-13.7880524321432,250,-76.55126710325905,0.010887132684462664,8.348913544935488,0.0014734922038002196,1528,6.4668542199163275,5.552,0.0014734922038002196,23.116691046000867,0.49728864857344174,0,23.118164538204667,0.0
-13.866730794982985,250,-76.59982091148602,0.022927041359268024,8.433440628437225,-0.014846381968013134,1558,6.52402108879984,5.524,0.014846381968013134,23.160888236524926,0.4994236678412428,0,23.146041854556913,0.0
-13.880263817325167,250,-77.45187210067442,0.11503825516911695,8.324635774615231,-0.025753391457783437,1588,6.490137692023092,5.58,0.025753391457783437,23.15960603959866,0.4935585071701227,0,23.133852648140877,0.0
-13.546849318483408,250,-75.42885700531562,0.005381182741155533,8.171585702447464,0.03063905580173909,1618,6.342625805010478,5.568,0.03063905580173909,22.98552804761278,0.495354418573207,0,23.01616710341452,0.0
-13.693379754541938,250,-75.97087087819868,0.0009959309448485676,8.32880002963185,0.025431141391649703,1648,6.425552357615117,5.548,0.025431141391649703,23.067007622223876,0.4976906669810074,0,23.092438763615526,0.0
-13.806799736596943,250,-76.43444334180069,0.0012828890790332727,8.328323204120128,-0.0247146286000266,1678,6.4869165978708905,5.536,0.0247146286000266,23.12866385700342,0.49870231601627835,0,23.103949228403394,0.0
-13.405669766917828,250,-74.10654247152175,0.0015785048500294092,8.134041204403484,-0.0062496036626455975,1708,6.304362428546066,5.528,0.0062496036626455975,22.91613298948373,0.49921538437832624,0,22.909883385821086,0.0
-13.997766462851214,250,-77.88357259930415,0.0019962155634713646,8.414240323896628,0.029468469333775005,1738,6.5565678964551,5.564,0.029468469333775005,23.222404997472875,0.4958870839213299,0,23.25187346680665,0.0
-13.906162729656462,250,-77.09576617321541,0.002497887015281662,8.45500511452797,0.009265851586992113,1768,6.527739133449372,5.544,0.009265851586992113,23.17351582406705,0.4980602373207481,0,23.18278167565404,0.0
-14.178389126427636,250,-78.20799442137483,0.003297757181721754,8.665242595807424,0.009291945309694682,1798,6.676063900785087,5.516,0.009291945309694682,23.327864441140875,0.499743934430424,0,23.33715638645057,0.0
-14.10977918066829,250,-77.49090726023023,0.00445012049384462,8.560430143063929,-0.020142938188485005,1828,6.661175809077346,5.492,0.020142938188485005,23.29567072867173,0.49993599590347565,0,23.275527790483245,0.0
-14.103998524936943,250,-79.15163972194613,0.006292370183216219,8.389166279277676,0.023080547208863322,1858,6.571737965610984,5.612,0.023080547208863322,23.25840636765279,0.4872945721019269,0,23.281486914861652,0.0
-13.735355340889965,250,-76.58834138080245,0.009714644853851852,8.248542102081911,0.03547052307565224,1888,6.425381140695044,5.576,0.03547052307565224,23.080112022876637,0.49419024676737605,0,23.11558254595229,0.0
-14.064666815439358,250,-77.46818481943998,0.01882225006971666,8.585037821758975,-0.006915633167619006,1918,6.628341263889692,5.508,0.006915633167619006,23.273896299884342,0.49993599590347565,0,23.266980666716723,0.0
-13.796034575787269,250,-75.98855844343629,0.06408475921464646,8.419163790412737,-0.012383012465303267,1948,6.501866348902421,5.508,0.012383012465303267,23.1249737908897,0.49993599590347565,0,23.112590778424398,0.0
-13.670566610239202,250,-75.51620995496135,0.015073218596265989,8.350611866157408,0.008584656982389305,1978,6.431233591262738,5.524,0.008584656982389305,23.056246797309598,0.4994236678412428,0,23.064831454291987,0.0
