RewardMean,Traj,ReturnsMean,NormDeltaVar,ReturnsStd,DeltaOmega,ITERATIONS,RewardStd,TimestepsMean,NormDeltaOmega,OmegaBefore,TimestepsStd,ConfortViolation,Omega,Wins
-9.633860486274498,250,-56.878312310964624,0.06022724014344978,8.843002328422536,0.05044656048868035,26,4.355375920481207,5.904,0.05044656048868035,20.735729330402837,0.7634029080374268,0,20.786175890891517,0.0
-9.704006714156105,250,-56.826663318098156,0.058017914608709364,8.048050654920148,0.05000860961241571,27,4.408934085809877,5.856,0.05000860961241571,20.786175890891517,0.6893939367299367,0,20.836184500503933,0.0
-9.791073931791248,250,-57.219036057388045,0.05494989754341516,7.39318559119628,0.04879709238117158,28,4.453741586392567,5.844,0.04879709238117158,20.836184500503933,0.6290182827231653,0,20.884981592885104,0.0
-9.85688438486654,250,-57.327639582383796,0.05490629638126729,7.397795353223174,0.04921632535493714,29,4.496618152461851,5.816,0.04921632535493714,20.884981592885104,0.6246150814701803,0,20.93419791824004,0.0
-9.978293834405207,250,-58.871933622990724,0.059520467506715455,9.360205444569367,0.048895885043620524,30,4.512844425235088,5.9,0.048895885043620524,20.93419791824004,0.7810249675906654,0,20.983093803283662,0.0
-10.03328934204589,250,-58.07267871176161,0.055949793160561076,8.434820697092253,0.04754889805237639,31,4.590322515028992,5.788,0.04754889805237639,20.983093803283662,0.6978939747554782,0,21.03064270133604,0.0
-10.1138596907955,250,-58.74129708414027,0.05370370465910355,7.6403824071303355,0.04717173079524528,32,4.6178653992108165,5.808,0.04717173079524528,21.03064270133604,0.6285984409780222,0,21.077814432131284,0.0
-10.216082851163726,250,-59.82538117641478,0.05315418768344561,7.438392853356951,0.04617760447742114,33,4.641312316415804,5.856,0.04617760447742114,21.077814432131284,0.6093143687785477,0,21.123992036608705,0.0
-10.281377076035211,250,-59.837614582524935,0.05526094622182489,8.235600021173056,0.046015812651450716,34,4.687673487169264,5.82,0.046015812651450716,21.123992036608705,0.6660330322138686,0,21.170007849260156,0.0
-10.328293833626702,250,-59.28440660501727,0.050379260692401374,7.328752433052537,0.046007555034542236,35,4.748976692356859,5.74,0.046007555034542236,21.170007849260156,0.5868560300448483,0,21.216015404294698,0.0
-10.408216785613217,250,-59.36846854513779,0.04994846399283328,7.232932748255951,0.04423274310719805,36,4.803606303477202,5.704,0.04423274310719805,21.216015404294698,0.5730479910094791,0,21.260248147401896,0.0
-10.503646646362121,250,-60.71107761597306,0.049495217986928595,7.9301433925794695,0.043947881423253676,37,4.809444151548573,5.78,0.043947881423253676,21.260248147401896,0.6289674077406555,0,21.30419602882515,0.0
-10.541565860544276,250,-59.833927824449304,0.04496963905816297,6.485648494700575,0.04384912098847593,38,4.879987483398608,5.676,0.04384912098847593,21.30419602882515,0.5089440047785218,0,21.348045149813625,0.0
-10.638512691915716,250,-60.894846648525565,0.04575780344364862,8.970183530767315,0.04353831119754403,39,4.899712426501508,5.724,0.04353831119754403,21.348045149813625,0.6984439848692235,0,21.39158346101117,0.0
-10.715148970710628,250,-61.24779151658194,0.039815789460795316,6.497861567990939,0.04160037650094495,40,4.938811139873966,5.716,0.04160037650094495,21.39158346101117,0.5013421985031781,0,21.433183837512114,0.0
-10.769254226255667,250,-61.255518038942235,0.03626739086486861,7.112746209284334,0.041926481987818676,41,4.978903562699422,5.688,0.041926481987818676,21.433183837512114,0.5428222545179959,0,21.475110319499933,0.0
-10.836134164066083,250,-61.28917483195776,0.03411154779924081,7.120385248096914,0.042771561269383085,42,5.026890680908878,5.656,0.042771561269383085,21.475110319499933,0.5455859235720805,0,21.517881880769316,0.0
-10.930010550318132,250,-62.34478017901463,0.03573857305545109,7.9086846162560045,0.04254921518634447,43,5.0442707316849384,5.704,0.04254921518634447,21.517881880769316,0.6003199147121475,0,21.56043109595566,0.0
-10.998615815496878,250,-62.42814336876028,0.03125028931775808,6.552197909805588,0.041199872013699235,44,5.091086460565452,5.676,0.041199872013699235,21.56043109595566,0.4929746443783899,0,21.60163096796936,0.0
-11.082984947193674,250,-63.35034195815904,0.033784704340102265,7.122639378590919,0.04131930067793732,45,5.1084150268226685,5.716,0.04131930067793732,21.60163096796936,0.5323006669167342,0,21.642950268647297,0.0
-11.157210946557564,250,-63.72998892673681,0.034190125037643994,7.33632661417433,0.0410114900455838,46,5.144587362652382,5.712,0.0410114900455838,21.642950268647297,0.5413464694629494,0,21.68396175869288,0.0
-11.220583092994058,250,-63.68802963583427,0.03030239947812677,7.031019511216526,0.03925888708476322,47,5.1939478283388105,5.676,0.03925888708476322,21.68396175869288,0.5167436501786936,0,21.723220645777644,0.0
-11.27885378811587,250,-63.928543271040745,0.026665723506388985,6.712618765588174,0.04015436745685008,48,5.225536329308709,5.668,0.04015436745685008,21.723220645777644,0.4957580054825136,0,21.763375013234494,0.0
-11.341177288098326,250,-63.828145777417376,0.0232968581239799,6.759321308563402,0.03896594622495542,49,5.276642190421254,5.628,0.03896594622495542,21.763375013234494,0.49154450459749827,0,21.80234095945945,0.0
-11.409282055205951,250,-64.39398791958239,0.02368885041645287,7.388843532902357,0.039575183512475576,50,5.299052095918439,5.644,0.039575183512475576,21.80234095945945,0.5341011140224292,0,21.841916142971925,0.0
-11.483134749769466,250,-64.76487998869979,0.02109377129896897,7.292846701702567,0.03906617567968951,51,5.3357408916232645,5.64,0.03906617567968951,21.841916142971925,0.5276362383309168,0,21.880982318651615,0.0
-11.576500186602356,250,-65.8934390621406,0.022293368004372465,7.8314763104318,0.038911302602119946,52,5.34902888114371,5.692,0.038911302602119946,21.880982318651615,0.563148293080961,0,21.919893621253735,0.0
-11.601442378851885,250,-65.10729463011678,0.021367019428629674,7.294440757253415,0.03971914776256469,53,5.406772970155925,5.612,0.03971914776256469,21.919893621253735,0.5190915140897605,0,21.9596127690163,0.0
-11.689408501054372,250,-65.83474867793822,0.018771684774370957,6.961942595231247,0.0398691268025253,54,5.4360574898647425,5.632,0.0398691268025253,21.9596127690163,0.49048547379101864,0,21.999481895818825,0.0
-11.766628594067797,250,-66.36378527054237,0.016655824062786147,7.206416327134945,0.03855674213997773,55,5.467123078323517,5.64,0.03855674213997773,21.999481895818825,0.5043808085167397,0,22.038038637958802,0.0
-11.83421584702136,250,-66.55562992364814,0.014851856421947288,7.291880828795724,0.03880044341358868,56,5.507973320417703,5.624,0.03880044341358868,22.038038637958802,0.5085508824100102,0,22.07683908137239,0.0
-11.895211455556748,250,-67.04141176351781,0.011196664318943365,6.934957513793503,0.03915112715165847,57,5.529283488758443,5.636,0.03915112715165847,22.07683908137239,0.48114862568649197,0,22.11599020852405,0.0
-11.986780032823942,250,-68.13285770657129,0.015671877161411937,8.491515570874709,0.04029832100003716,58,5.543050154391372,5.684,0.04029832100003716,22.11599020852405,0.5866378780815299,0,22.156288529524087,0.0
-12.059714460828554,250,-68.16150613260297,0.02048713128304365,8.849127806976451,0.03864387142140657,59,5.596050685336646,5.652,0.03864387142140657,22.156288529524087,0.6090123151464181,0,22.194932400945493,0.0
-12.118862696339683,250,-68.20495925499972,0.020253679461830244,7.614340031183194,0.037559297076189324,60,5.63779830088124,5.628,0.037559297076189324,22.194932400945493,0.5153794718457458,0,22.232491698021683,0.0
-12.158640623297828,250,-67.89384924049507,0.01835347986214083,7.603851537629516,0.03830621596203443,61,5.683497822552749,5.584,0.03830621596203443,22.232491698021683,0.5166662365589607,0,22.270797913983717,0.0
-12.270529415414538,250,-69.4511964912463,0.01911938214064445,8.08615016702872,0.037336272322654906,62,5.688496927818891,5.66,0.037336272322654906,22.270797913983717,0.544426303552648,0,22.308134186306372,0.0
-12.315204699098619,250,-69.30997204652702,0.017374206131212287,7.56310991888333,0.036757999040688105,63,5.729044995666355,5.628,0.036757999040688105,22.308134186306372,0.5075588635813584,0,22.34489218534706,0.0
-12.378905902612006,250,-69.37138867823768,0.015566640418321426,7.499329146417902,0.036506550278122774,64,5.773906180310213,5.604,0.036506550278122774,22.34489218534706,0.4971760251661377,0,22.381398735625183,0.0
-12.430185206298821,250,-69.26099196949704,0.01623465641690212,7.897191178045699,0.03649529987245259,65,5.818051874783304,5.572,0.03649529987245259,22.381398735625183,0.5261330630173322,0,22.417894035497635,0.0
-12.520237764114757,250,-70.21349338115557,0.012634727660236336,7.369318909923471,0.03504198262013958,66,5.837215740191364,5.608,0.03504198262013958,22.417894035497635,0.4881966816765555,0,22.452936018117775,0.0
-12.59001592384658,250,-70.85660961940856,0.013008779159455627,7.3816925571348655,0.0332920610949472,67,5.856973814225345,5.628,0.0332920610949472,22.452936018117775,0.48333839077813795,0,22.486228079212722,0.0
-12.670387698811075,250,-71.56234972288495,0.011876438181686452,7.6935572945350215,0.031028967684740394,68,5.881451703437462,5.648,0.031028967684740394,22.486228079212722,0.5020916251044225,0,22.517257046897463,0.0
-12.712660402769819,250,-71.75025531323286,0.01108105983714354,7.749955279888893,0.03218912745534652,69,5.903645161987483,5.644,0.03218912745534652,22.517257046897463,0.5032534152889575,0,22.54944617435281,0.0
-12.746263066652016,250,-71.07316285965163,0.01020738510506127,8.073095389830865,0.0310031519994034,70,5.962992515191942,5.576,0.0310031519994034,22.54944617435281,0.5179034659084645,0,22.580449326352213,0.0
-12.82989757334404,250,-72.10402436219351,0.012295631853439466,9.278950232987675,0.029475990285433795,71,5.9736189069389996,5.62,0.029475990285433795,22.580449326352213,0.596322060635023,0,22.609925316637646,0.0
-12.843098157606217,250,-71.30488097102972,0.00910202228708652,7.751011341523437,0.02901656251467699,72,6.023965507513649,5.552,0.02901656251467699,22.609925316637646,0.49728864857344174,0,22.638941879152323,0.0
-12.911205904731196,250,-72.40604271373255,0.008389168361598047,7.690965509270502,0.030506683743258378,73,6.018843206777841,5.608,0.030506683743258378,22.638941879152323,0.49632247581587524,0,22.66944856289558,0.0
-12.964050712826667,250,-72.2875467747215,0.011302091826037745,8.984106059314309,0.02931403421511547,74,6.064627288838994,5.576,0.02931403421511547,22.66944856289558,0.5694067087767758,0,22.698762597110697,0.0
-13.042885588005545,250,-73.24884546223916,0.013397949335289492,8.454980663752618,0.027259888830258205,75,6.0750152352966715,5.616,0.027259888830258205,22.698762597110697,0.5334266585014288,0,22.726022485940955,0.0
-13.109813763972896,250,-74.30642441419839,0.015030084964744795,7.980984604622433,0.027179638272720297,76,6.071865208835843,5.668,0.027179638272720297,22.726022485940955,0.5037618484958939,0,22.753202124213676,0.0
-13.129502351306108,250,-73.63024918612466,0.019628888316571225,8.808059481103982,0.028389599858851255,77,6.12044370212565,5.608,0.028389599858851255,22.753202124213676,0.5570780914737179,0,22.781591724072527,0.0
-13.146219839016037,250,-72.67230327008065,0.0186352388240559,8.372217823263238,0.029141708616890583,78,6.182423403493416,5.528,0.029141708616890583,22.781591724072527,0.5227006791654283,0,22.810733432689418,0.0
-13.205017820870228,250,-72.83887829992017,0.01775906271620644,8.423573920763218,0.026815567971311793,79,6.218097091083627,5.516,0.026815567971311793,22.810733432689418,0.5232055045581994,0,22.83754900066073,0.0
-13.284508013678167,250,-74.23383078043359,0.024649775282123688,8.87834028787757,0.026897786048685646,80,6.206566572290671,5.588,0.026897786048685646,22.83754900066073,0.553404011550332,0,22.864446786709415,0.0
-13.30179713045755,250,-73.6919561027348,0.023338059488329333,8.44137051896663,0.025626581799823356,81,6.246779143001774,5.54,0.025626581799823356,22.864446786709415,0.5219195340279955,0,22.89007336850924,0.0
-13.383200576486455,250,-74.67825921679442,0.022241896914120683,8.397641573116424,0.023019228217002308,82,6.257893491427601,5.58,0.023019228217002308,22.89007336850924,0.5173006862551026,0,22.91309259672624,0.0
-13.376338743254275,250,-73.40934702297946,0.020943540704699296,8.271966293692497,0.02243365211454318,83,6.3183411307934225,5.488,0.02243365211454318,22.91309259672624,0.5077952343218672,0,22.935526248840784,0.0
-13.44826197318673,250,-74.55716437934723,0.01722617581744838,8.13761054195389,0.021356946930850995,84,6.3131066115866465,5.544,0.021356946930850995,22.935526248840784,0.49806023732074817,0,22.956883195771635,0.0
-13.508958166178452,250,-75.4880582326052,0.01982539381199083,8.786847252311452,0.019599423334710764,85,6.310610296878818,5.588,0.019599423334710764,22.956883195771635,0.5387541183137258,0,22.976482619106346,0.0
-13.514639905813175,250,-74.70892939933523,0.016261396680128062,8.26732582385313,0.017656093922411742,86,6.355362194841387,5.528,0.017656093922411742,22.976482619106346,0.4992153843783262,0,22.994138713028757,0.0
-13.572784623270396,250,-75.51897364387646,0.015707006184461962,8.268539796839175,0.015978005841756016,87,6.35725214435456,5.564,0.015978005841756016,22.994138713028757,0.5038888766384907,0,23.010116718870513,0.0
-13.60053627802455,250,-75.6189817058165,0.015656348775514174,8.588218706126339,0.015378733280630996,88,6.373432134128616,5.56,0.015378733280630996,23.010116718870513,0.52,0,23.025495452151144,0.0
-13.601486851480228,250,-75.02580147276495,0.015677031026801725,8.599853551813572,0.014833988571986367,89,6.404454259528282,5.516,0.014833988571986367,23.025495452151144,0.5232055045581994,0,23.04032944072313,0.0
-13.616625990521317,250,-74.94590945182932,0.018077130059078246,8.522242401730976,0.01553218687373814,90,6.420188850077665,5.504,0.01553218687373814,23.04032944072313,0.5157363667611584,0,23.05586162759687,0.0
-13.686397510090865,250,-76.15111574614558,0.014764610155818716,8.238498217241316,0.015269428546066166,91,6.410828358754859,5.564,0.015269428546066166,23.05586162759687,0.4958870839213299,0,23.071131056142935,0.0
-13.713307113690508,250,-76.46540046593826,0.017935219911850857,9.034551358031612,0.016207416157541843,92,6.414914975329313,5.576,0.016207416157541843,23.071131056142935,0.5405774690088369,0,23.087338472300477,0.0
-13.692046965592528,250,-74.81334461999757,0.01472263310893826,8.391641587747413,0.013734419003849752,93,6.4848350625796,5.464,0.013734419003849752,23.087338472300477,0.4987023160162784,0,23.101072891304327,0.0
-13.763673085084475,250,-76.52602235306968,0.011784069808656395,8.238907946812473,0.013814643965972095,94,6.449500856526287,5.56,0.013814643965972095,23.101072891304327,0.4963869458396343,0,23.1148875352703,0.0
-13.803053766917397,250,-76.96582780433141,0.009098986375471614,8.279034855157427,0.011613676552116203,95,6.457004665624433,5.576,0.011613676552116203,23.1148875352703,0.49419024676737605,0,23.126501211822415,0.0
-13.804388134062886,250,-76.3658751576359,0.01636081460811236,9.272813657657986,0.008792158518694748,96,6.488409350256761,5.532,0.008792158518694748,23.126501211822415,0.5522463218528486,0,23.13529337034111,0.0
-13.845753058791233,250,-77.42545110476058,0.013280070650652707,8.305675676873197,0.009139903851878017,97,6.4654887893865185,5.592,0.009139903851878017,23.13529337034111,0.4914631217090455,0,23.144433274192988,0.0
-13.85278047699505,250,-77.29851506163239,0.010477968239499631,8.298074854911839,0.011119779019352904,98,6.477366346445086,5.58,0.011119779019352904,23.144433274192988,0.4935585071701227,0,23.15555305321234,0.0
-13.855723609946015,250,-76.53901722134178,0.018863477383074968,10.346182275978054,0.009030497094851597,99,6.518416924312896,5.524,0.009030497094851597,23.15555305321234,0.6143484353361698,0,23.164583550307192,0.0
-13.880590559025833,250,-77.06503878371143,0.015620939201835075,8.382367378698692,0.008656195724551452,100,6.510098291457915,5.552,0.008656195724551452,23.164583550307192,0.49728864857344174,0,23.173239746031744,0.0
-13.901062186969122,250,-77.01188451580894,0.012695779516185324,8.418850238274254,0.00687625031403627,101,6.528626429680752,5.54,0.00687625031403627,23.173239746031744,0.49839743177508444,0,23.18011599634578,0.0
-13.88421187704766,250,-76.19655478123755,0.010112009338757227,8.480750228368445,0.006101859371632656,102,6.558151257357346,5.488,0.006101859371632656,23.18011599634578,0.4998559792580259,0,23.186217855717413,0.0
-13.896015112195528,250,-76.37249905662662,0.007752518786871221,8.472107979158807,0.008317677553407066,103,6.558001633898492,5.496,0.008317677553407066,23.186217855717413,0.4999839997439918,0,23.19453553327082,0.0
-13.942202919941536,250,-77.51864823487495,0.005588142980132281,8.44688888783903,0.007495707586102185,104,6.533144796231821,5.56,0.007495707586102185,23.19453553327082,0.4963869458396343,0,23.202031240856922,0.0
-13.951411495980834,250,-77.45823662568559,0.007284359347489654,8.852682104364051,0.008172359572313326,105,6.543331382458212,5.552,0.008172359572313326,23.202031240856922,0.520860825941057,0,23.210203600429235,0.0
-13.949041581562328,250,-76.88711719757154,0.012603278030203977,9.257815396338225,0.009014107362656176,106,6.570961349590504,5.512,0.009014107362656176,23.210203600429235,0.5457618528259373,0,23.21921770779189,0.0
-13.973643295866529,250,-77.30219471273365,0.010017247170466792,8.497621536093455,0.00936843299358614,107,6.568188553663834,5.532,0.00936843299358614,23.21921770779189,0.498974949271003,0,23.228586140785477,0.0
-14.000871704694434,250,-77.56482924400719,0.0076570654826217995,8.530679894066875,0.006600659186759117,108,6.5751062260509885,5.54,0.006600659186759117,23.228586140785477,0.49839743177508444,0,23.235186799972237,0.0
-14.007224599218395,250,-77.48796648287616,0.00875240142469902,8.639089325138261,0.005992397192077448,109,6.583917563201964,5.532,0.005992397192077448,23.235186799972237,0.5069280027775147,0,23.241179197164314,0.0
-14.026178826449357,250,-77.92944955975263,0.010340802863837803,8.94221595855966,0.006079839712885615,110,6.575488895538059,5.556,0.006079839712885615,23.241179197164314,0.5204459626128346,0,23.2472590368772,0.0
-14.016322107810437,250,-76.92157572766368,0.007986279060692655,8.58176781224158,0.0009759923881524912,111,6.6201081729474875,5.488,0.0009759923881524912,23.2472590368772,0.4998559792580259,0,23.248235029265352,0.0
-14.037449213005003,250,-77.59901924949168,0.005867935750295898,8.538496356742192,0.00020410809166904187,112,6.600890165844367,5.528,0.00020410809166904187,23.248235029265352,0.4992153843783262,0,23.24843913735702,0.0
-14.055399652011214,250,-78.09180046657431,0.00787003639588676,8.946964799640975,-0.0021997568271672208,113,6.589107868905782,5.556,0.0021997568271672208,23.24843913735702,0.5204459626128346,0,23.246239380529854,0.0
-14.045998639218066,250,-77.92720045038183,0.005773488261409307,8.54593005912187,-0.0036352320167161167,114,6.590508847280775,5.548,0.0036352320167161167,23.246239380529854,0.4976906669810074,0,23.242604148513138,0.0
-14.002051637686753,250,-77.23531683348011,0.007298010376167553,8.699385480298941,-0.0005283025103963723,115,6.593124787558944,5.516,0.0005283025103963723,23.242604148513138,0.5076849416715055,0,23.24207584600274,0.0
-14.011603984428305,250,-77.1198683302934,0.009248169757552313,8.922534406415025,-0.0035623695897193386,116,6.606248930272963,5.504,0.0035623695897193386,23.24207584600274,0.5234348096945789,0,23.238513476413022,0.0
-13.9907290185942,250,-76.94900960226809,0.007052723167895881,8.58091932169914,-0.0008173102718345149,117,6.599721925493508,5.5,0.0008173102718345149,23.238513476413022,0.5,0,23.237696166141188,0.0
-14.028530218174168,250,-77.99862801304839,0.009111961273613049,8.869833547011778,-0.0013802672841833896,118,6.573623874663509,5.56,0.0013802672841833896,23.237696166141188,0.52,0,23.236315898857004,0.0
-14.021516269379342,250,-77.73528619743907,0.011012731996355442,8.8898546803145,-0.002822325587764851,119,6.582018669659365,5.544,0.002822325587764851,23.236315898857004,0.5215975460064972,0,23.23349357326924,0.0
-14.0442370954535,250,-78.64772773453959,0.008632020477331302,8.386354245282316,-0.004167471994346528,120,6.552136685153991,5.6,0.004167471994346528,23.23349357326924,0.4898979485566356,0,23.229326101274893,0.0
-14.015491805067962,250,-77.98219640339815,0.010690741992967415,8.882405793482766,-0.0037540621382063932,121,6.564858513949832,5.564,0.0037540621382063932,23.229326101274893,0.5195228580149289,0,23.225572039136686,0.0
-13.96646843653067,250,-76.59211290593417,0.008396089077829707,8.452824872438217,-0.00422836120182879,122,6.599941733472795,5.484,0.00422836120182879,23.225572039136686,0.49974393443042403,0,23.221343677934858,0.0
-14.00473290133547,250,-77.86631493142522,0.017203345362273765,9.119172546950281,-0.005778027042588008,123,6.562843041172817,5.56,0.005778027042588008,23.221343677934858,0.5351635264103861,0,23.21556565089227,0.0
-13.93600341398962,250,-76.36929870866312,0.014309336957755388,8.520723857377071,-0.00504862175827725,124,6.588345531012565,5.48,0.00504862175827725,23.21556565089227,0.49959983987187184,0,23.210517029133992,0.0
-13.972498786670027,250,-77.35175328300527,0.020170233497450625,9.321588306491615,-0.006863521382861393,125,6.56479730605129,5.536,0.006863521382861393,23.210517029133992,0.5447054249775745,0,23.20365350775113,0.0
-13.96015547088178,250,-77.33926130868507,0.017038878334422965,8.472818033040797,-0.007738599018573211,126,6.55620717053565,5.54,0.007738599018573211,23.20365350775113,0.4983974317750845,0,23.195914908732558,0.0
-13.91308586731769,250,-76.46631992677803,0.014245590568228389,8.49725804811805,-0.00640906977504585,127,6.5658858558908335,5.496,0.00640906977504585,23.195914908732558,0.4999839997439918,0,23.189505838957512,0.0
-13.92377363550132,250,-77.0263157515933,0.020303642901575266,9.239236052892167,-0.006216642668295691,128,6.54462735825199,5.532,0.006216642668295691,23.189505838957512,0.5449550440173943,0,23.183289196289216,0.0
-13.924806862251359,250,-77.14343001687254,0.017232187464973108,8.451997636601398,-0.010890482954128089,129,6.539318840011389,5.54,0.010890482954128089,23.183289196289216,0.49839743177508444,0,23.172398713335088,0.0
-13.893465111372757,250,-76.91422285655959,0.014460750916191676,8.396931530928168,-0.012091472086567023,130,6.527660341438822,5.536,0.012091472086567023,23.172398713335088,0.4987023160162784,0,23.16030724124852,0.0
-13.88256082800469,250,-77.2425684470181,0.02693283600184801,10.536034453396775,-0.010532740156644849,131,6.502810405995349,5.564,0.010532740156644849,23.16030724124852,0.6244229335954918,0,23.149774501091876,0.0
-13.86514395554018,250,-76.97927924115908,0.023308389083113275,8.396480237591115,-0.013173200467125668,132,6.5026834321287055,5.552,0.013173200467125668,23.149774501091876,0.49728864857344174,0,23.13660130062475,0.0
-13.827189600527161,250,-76.7685566621268,0.02005740690652472,8.390048091550817,-0.009524082731427796,133,6.485025295196043,5.552,0.009524082731427796,23.13660130062475,0.49728864857344174,0,23.127077217893323,0.0
-13.811441219297281,250,-76.62587588466134,0.017140628845082745,8.34117782439648,-0.0065194654260665175,134,6.480855352318369,5.548,0.0065194654260665175,23.127077217893323,0.4976906669810074,0,23.120557752467256,0.0
-13.807200935583932,250,-76.54712198687729,0.014516315009504845,8.399348861655069,-0.009210681219308015,135,6.4816436848891215,5.544,0.009210681219308015,23.120557752467256,0.49806023732074817,0,23.11134707124795,0.0
-13.794964059132235,250,-76.86553973748482,0.012145432452212309,8.312488277055065,-0.00842606073349117,136,6.45574835733795,5.572,0.00842606073349117,23.11134707124795,0.494788843851597,0,23.102921010514457,0.0
