iterations;evaluations;p_advantages;m_advantages;p_dist_sup;p_dist_mean;m_dist_sup;m_dist_mean;alfa;beta;p_change;m_change;bound;average_reward;w_current_0;w_current_1;w_target_0;w_target_1;theta_current_0;theta_current_1;theta_target_0;theta_target_1
2.298000000000000000000000000000e+03;2.049767400791468787701887777075e+02;nan;2.640813318573236312403196279774e-01;nan;nan;1.533833402140986068573624834244e+00;9.203000412846015221290940644394e-01;nan;1.921421385529156796302500953555e-05;nan;1.000000000000000000000000000000e+00;2.537057592748419394612169677772e-06;2.068983854811164313503013545414e+00;8.082745086577556303808478332940e-01;1.917254913422464512873233388746e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.000000000000000111022302462516e-01;8.000000000000000444089209850063e-01;nan;nan
2.398000000000000000000000000000e+03;2.050272475991033331865764921531e+02;nan;2.641099244740271467790648785012e-01;nan;nan;1.530883293335294048631567420671e+00;9.185299760011799152792377753940e-01;nan;1.929042760349046115486877639444e-05;nan;1.000000000000000000000000000000e+00;2.547396688714777444558813590536e-06;2.069503440128007021314715530025e+00;8.086432797572589148416000170982e-01;1.913567202427433611156004644727e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.000000000000000111022302462516e-01;8.000000000000000444089209850063e-01;nan;nan
2.498000000000000000000000000000e+03;2.050779609544509298757475335151e+02;nan;2.641365011768682657944395941740e-01;nan;nan;1.527927179453844486189950657717e+00;9.167563076723200810036473740183e-01;nan;1.936709169304474099601066916509e-05;nan;1.000000000000000000000000000000e+00;2.557777918886213769112400809314e-06;2.070025130694148618459848876228e+00;8.090128015064954603019486967241e-01;1.909871984935065103439200129287e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.000000000000000111022302462516e-01;8.000000000000000444089209850063e-01;nan;nan
2.598000000000000000000000000000e+03;2.051288809840260967121139401570e+02;nan;2.641610494098809436280816953513e-01;nan;nan;1.524965048273043244364544079872e+00;9.149790289638287665852089958207e-01;nan;1.944420996741895896501792218025e-05;nan;1.000000000000000000000000000000e+00;2.568201454969730131351222587877e-06;2.070548935064172813014238272444e+00;8.093830754334461197174732660642e-01;1.906169245665555733726392872995e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.000000000000000111022302462516e-01;8.000000000000000444089209850063e-01;nan;nan
2.698000000000000000000000000000e+03;2.051800085300875480243121273816e+02;nan;2.641835565570812560665103774227e-01;nan;nan;1.521996887544413645798613288207e+00;9.131981325266534943452256811725e-01;nan;1.952178631386128408687838375890e-05;nan;1.000000000000000000000000000000e+00;2.578667469371614131651250165222e-06;2.071074861827472801678595715202e+00;8.097541030692018138026355700276e-01;1.902458969307997682651745208204e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.000000000000000111022302462516e-01;8.000000000000000444089209850063e-01;nan;nan
2.798000000000000000000000000000e+03;2.052313444383263743020506808534e+02;nan;2.642040099422177656940391443641e-01;nan;nan;1.519022684994546956716021668399e+00;9.114136109967225785055688902503e-01;nan;1.959982466403263496050775327451e-05;nan;1.000000000000000000000000000000e+00;2.589176135200901031341563091059e-06;2.071602919608396931039351329673e+00;8.101258859479701923689276554796e-01;1.898741140520317227657898229154e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.000000000000000111022302462516e-01;8.000000000000000444089209850063e-01;nan;nan
2.898000000000000000000000000000e+03;2.052828895578687706802156753838e+02;nan;2.642223968284805879491727864661e-01;nan;nan;1.516042428325051538706702558557e+00;9.096254569950394941457716413424e-01;nan;1.967832899463821735982702043621e-05;nan;1.000000000000000000000000000000e+00;2.599727626271347762987925372746e-06;2.072133117066385921134497039020e+00;8.104984256070798531723653468362e-01;1.895015743929214790952642033517e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.000000000000000111022302462516e-01;8.000000000000000444089209850063e-01;nan;nan
2.998000000000000000000000000000e+03;2.053346447413228759160119807348e+02;nan;2.642387044183209798831057923962e-01;nan;nan;1.513056105212500668244501866866e+00;9.078336631274988022255456598941e-01;nan;1.975730332808436440304028502979e-05;nan;1.000000000000000000000000000000e+00;2.610322117106397390496642929580e-06;2.072665462896122523517306035501e+00;8.108717235869928874336665103328e-01;1.891282764130088611675972742887e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.000000000000000111022302462516e-01;8.000000000000000444089209850063e-01;nan;nan
3.098000000000000000000000000000e+03;2.053866108447504359446611488238e+02;nan;2.642529198530859657623182101815e-01;nan;nan;1.510063703308384130963304414763e+00;9.060382219850340312916614493588e-01;nan;1.983675173312561212609662908424e-05;nan;1.000000000000000000000000000000e+00;2.620959782939603049104664370117e-06;2.073199965827669633000596149941e+00;8.112457814313028814368067287432e-01;1.887542185686993667648181371987e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.000000000000000111022302462516e-01;8.000000000000000444089209850063e-01;nan;nan
3.198000000000000000000000000000e+03;2.054387887277118522888486040756e+02;nan;2.642650302128310424443213833001e-01;nan;nan;1.507065210239054930951851929422e+00;9.042391261434417071285452038865e-01;nan;1.991667832554366076441842992040e-05;nan;1.000000000000000000000000000000e+00;2.631640799719516596034659186576e-06;2.073736634626616393006770522334e+00;8.116206006867467959153827905538e-01;1.883793993132553967750908441303e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.000000000000000111022302462516e-01;8.000000000000000444089209850063e-01;nan;nan
3.298000000000000000000000000000e+03;2.054911792532714400749682681635e+02;nan;2.642750225159969934551895676123e-01;nan;nan;1.504060613605679552762239836738e+00;9.024363681634087752669870496902e-01;nan;1.999708726882348661579510973318e-05;nan;1.000000000000000000000000000000e+00;2.642365344111342018808058149104e-06;2.074275478094222524561018872191e+00;8.119961829032107392123407407780e-01;1.880038170967910926556498907303e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.000000000000000111022302462516e-01;8.000000000000000444089209850063e-01;nan;nan
3.398000000000000000000000000000e+03;2.055437832880083419695438351482e+02;nan;2.642828837191226187819381721056e-01;nan;nan;1.501049900984186002972364804009e+00;9.006299405905122679172336574993e-01;nan;2.007798277484455819479232385749e-05;nan;1.000000000000000000000000000000e+00;2.653133593499396489473300675410e-06;2.074816505067563543462938469020e+00;8.123725296337358514620063942857e-01;1.876274703662657583613793121913e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.000000000000000111022302462516e-01;8.000000000000000444089209850063e-01;nan;nan
3.498000000000000000000000000000e+03;2.055966017020309379859099863097e+02;nan;2.642886007166699857684477592557e-01;nan;nan;1.498033059925211851748372282600e+00;8.988198359551362592867462808499e-01;nan;2.015936910459480030399261052398e-05;nan;1.000000000000000000000000000000e+00;2.663945725992114635258213237168e-06;2.075359724419677753814994503045e+00;8.127496424345230785490912239766e-01;1.872503575654777818737528605197e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.000000000000000111022302462516e-01;8.000000000000000444089209850063e-01;nan;nan
3.598000000000000000000000000000e+03;2.056496353690031355654355138540e+02;nan;2.642921603406673258795933634246e-01;nan;nan;1.495010077954055383031573001062e+00;8.970060467724308983505920878088e-01;nan;2.024125056888212542661152626433e-05;nan;1.000000000000000000000000000000e+00;2.674801920423309347111997386071e-06;2.075905145059710577015721355565e+00;8.131275228649433861605189122201e-01;1.868724771350575297734764035340e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.000000000000000111022302462516e-01;8.000000000000000444089209850063e-01;nan;nan
3.698000000000000000000000000000e+03;2.057028851661293060715252067894e+02;nan;2.642935493604777197340638394962e-01;nan;nan;1.491980942570620527476421557367e+00;8.951885655423714727163542193011e-01;nan;2.032363152906611772699485563010e-05;nan;1.000000000000000000000000000000e+00;2.685702356355699248414070287594e-06;2.076452775933063321645022369921e+00;8.135061724875392030753573635593e-01;1.864938275124614908140330271635e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.000000000000000111022302462516e-01;8.000000000000000444089209850063e-01;nan;nan
3.798000000000000000000000000000e+03;2.057563519742112987387372413650e+02;nan;2.642927544824820174085289181676e-01;nan;nan;1.488945641249366236280593511765e+00;8.933673847496224063036152074346e-01;nan;2.040651639780044387635984937113e-05;nan;1.000000000000000000000000000000e+00;2.696647214083308762830109781006e-06;2.077002626021539732903420372168e+00;8.138855928680361895288797313697e-01;1.861144071319648096718424312712e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.000000000000000111022302462516e-01;8.000000000000000444089209850063e-01;nan;nan
3.898000000000000000000000000000e+03;2.058100366776280623071215813980e+02;nan;2.642897623498397519092861784884e-01;nan;nan;1.485904161439255410925852629589e+00;8.915424968635545788231411279412e-01;nan;2.048990963979102207948718161745e-05;nan;1.000000000000000000000000000000e+00;2.707636674635029887855258712293e-06;2.077554704343496538854196842294e+00;8.142657855753449025471013555944e-01;1.857342144246562354314988851911e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.000000000000000111022302462516e-01;8.000000000000000444089209850063e-01;nan;nan
3.998000000000000000000000000000e+03;2.058639401643661130947293713689e+02;nan;2.642845595422497750881518641108e-01;nan;nan;1.482856490563703832918918124051e+00;8.897138943382303377660491605639e-01;nan;2.057381577256847207690361456489e-05;nan;1.000000000000000000000000000000e+00;2.718670919778324999343047108091e-06;2.078109019953989111684222734766e+00;8.146467521815704548870940016059e-01;1.853532478184308496249599329531e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.000000000000000111022302462516e-01;8.000000000000000444089209850063e-01;nan;nan
4.098000000000000000000000000000e+03;2.059180633260241961579595226794e+02;nan;2.642771325755831623993685752794e-01;nan;nan;1.479802616020526873086282648728e+00;8.878815696123172340747942143935e-01;nan;2.065823936726614540012117449130e-05;nan;1.000000000000000000000000000000e+00;2.729750132020562622463212207324e-06;2.078665581944921125767677949625e+00;8.150284942620181771744114485045e-01;1.849715057379832661155205641990e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.000000000000000111022302462516e-01;8.000000000000000444089209850063e-01;nan;nan
4.198000000000000000000000000000e+03;2.059724070578496366579202003777e+02;nan;2.642674679016558947353132680291e-01;nan;nan;1.476742525181886644958240140113e+00;8.860455151091364278670425846940e-01;nan;2.074318504941988371603929508513e-05;nan;1.000000000000000000000000000000e+00;2.740874494612839244359709864329e-06;2.079224399445198212532659454155e+00;8.154110133951997241297249274794e-01;1.845889866048015803823290070795e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.000000000000000111022302462516e-01;8.000000000000000444089209850063e-01;nan;nan
4.298000000000000000000000000000e+03;2.060269722587210310393857071176e+02;nan;2.642555519079492487577454085113e-01;nan;nan;1.473676205394242044732777685567e+00;8.842057232365568841814251754840e-01;nan;2.082865749978169561673624343712e-05;nan;1.000000000000000000000000000000e+00;2.752044191553229803085802926410e-06;2.079785481620874953989641653607e+00;8.157943111628399579515757977788e-01;1.842056888371613743160537524091e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.000000000000000111022302462516e-01;8.000000000000000444089209850063e-01;nan;nan
4.398000000000000000000000000000e+03;2.060817598311907090646855067462e+02;nan;2.642413709173501157323471488780e-01;nan;nan;1.470603643978293462168949190527e+00;8.823621863869774983868410345167e-01;nan;2.091466145514771438475125353573e-05;nan;1.000000000000000000000000000000e+00;2.763259407590247393677121423572e-06;2.080348837675307649419664812740e+00;8.161783891498836096545232976496e-01;1.838216108501178336354087150539e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.000000000000000111022302462516e-01;8.000000000000000444089209850063e-01;nan;nan
4.498000000000000000000000000000e+03;2.061367706814847622354136547074e+02;nan;2.642249111877783551705078934901e-01;nan;nan;1.467524828228932598506162321428e+00;8.805148969373652878545044586645e-01;nan;2.100120170919078733452224627687e-05;nan;1.000000000000000000000000000000e+00;2.774520328223777969008957688946e-06;2.080914476849306193884103777236e+00;8.165632489445020514295947577921e-01;1.834367510555000857497276456343e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.000000000000000111022302462516e-01;8.000000000000000444089209850063e-01;nan;nan
4.598000000000000000000000000000e+03;2.061920057195250706172373611480e+02;nan;2.642061589120274223141393576952e-01;nan;nan;1.464439745415191396205045748502e+00;8.786638472491130613661880488507e-01;nan;2.108828311332948757055548438810e-05;nan;1.000000000000000000000000000000e+00;2.785827139711076486029879550888e-06;2.081482408421286400823646545177e+00;8.169488921380982926478964145645e-01;1.830511078619046494431188421004e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.000000000000000111022302462516e-01;8.000000000000000444089209850063e-01;nan;nan
4.698000000000000000000000000000e+03;2.062474658589402736197371268645e+02;nan;2.641851002174323559401614147646e-01;nan;nan;1.461348382780184529394773562672e+00;8.768090296681128048561504328973e-01;nan;2.117591057759414080148910319856e-05;nan;1.000000000000000000000000000000e+00;2.797180029068546945500385245142e-06;2.082052641707422324657272838522e+00;8.173353203253147514217857860785e-01;1.826646796746883294471075487309e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.000000000000000111022302462516e-01;8.000000000000000444089209850063e-01;nan;nan
4.798000000000000000000000000000e+03;2.063031520170821124793292256072e+02;nan;2.641617211654939678666664804041e-01;nan;nan;1.458250727541060998149191618722e+00;8.749504365246307813208659354132e-01;nan;2.126408907150979958936530544999e-05;nan;1.000000000000000000000000000000e+00;2.808579184073200559211601692877e-06;2.082625186061804356540960725397e+00;8.177225351040401379876243481704e-01;1.822774648959627763478152928656e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.000000000000000111022302462516e-01;8.000000000000000444089209850063e-01;nan;nan
4.898000000000000000000000000000e+03;2.063590651150379926548339426517e+02;nan;2.641360077517485582809797506343e-01;nan;nan;1.455146766888949283469401052571e+00;8.730880601333589341450647225429e-01;nan;2.135282362501098811068817040493e-05;nan;1.000000000000000000000000000000e+00;2.820024793268811561929455128395e-06;2.083200050876584885628517440637e+00;8.181105380754170042223449854646e-01;1.818894619245860766465483493448e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.000000000000000111022302462516e-01;8.000000000000000444089209850063e-01;nan;nan
4.998000000000000000000000000000e+03;2.064152060776553980758762918413e+02;nan;2.641079459053411460089932916162e-01;nan;nan;1.452036487988905388846205823938e+00;8.712218927933432777166444793693e-01;nan;2.144211932935225918659023769397e-05;nan;1.000000000000000000000000000000e+00;2.831517045966218755123893630055e-06;2.083777245582143056168433759012e+00;8.184993308438458514686431044538e-01;1.815006691561575347115820022736e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.000000000000000111022302462516e-01;8.000000000000000444089209850063e-01;nan;nan
5.098000000000000000000000000000e+03;2.064715758335506734511000104249e+02;nan;2.640775214889047872723892851354e-01;nan;nan;1.448919877979857329108881458524e+00;8.693519267879102896401377620350e-01;nan;2.153198133806058796432987556546e-05;nan;1.000000000000000000000000000000e+00;2.843056132250195791204066750324e-06;2.084356779647233537389183766209e+00;8.188889150169923469846366970160e-01;1.811110849830107616398322534224e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.000000000000000111022302462516e-01;8.000000000000000444089209850063e-01;nan;nan
