Omega,Eta,RewardMean,WeightMax,ReturnsStd,NormDeltaOmega,Traj,TimestepsStd,Epsilon,DualAfter,ITERATIONS,ConfortViolation,DeltaOmega,WeightMedian,Wins,TimestepsMean,RewardStd,ReturnsMean,WeightMean,LossReg,OmegaBefore,NormDeltaVar,Primal,DualReg,DualBefore,WeightMin
7.6557133900892085,13.058113857395423,6.705270992496107,1.0,114.54465459797069,0.028601512701214027,1804,16.42786212417033,0.001,6.790991333931803,10,0,-0.028601512701214027,0.9704221396296226,0.0,27.724348308374932,1.3038524315369402,185.89962753356582,0.5688032925944515,0.0,7.6843149027904225,0.06396160382317814,6.808040930789644,0.0001,6.929561956060847,0.5688032925944515
7.626434255290153,13.133741669929234,6.722682044689985,1.0,111.58102872852852,0.029279134799055306,1821,15.957995824066613,0.001,6.8091997883561834,11,0,-0.029279134799055306,0.9718953488555878,0.0,27.465934065934064,1.313409091542722,184.64230955317643,0.5705207604270868,0.0,7.6557133900892085,0.038683373683977194,6.82644748366281,0.0001,6.9498541720748,0.5705207604270868
7.59768140094789,12.884781528369883,6.7593842969664655,1.0,122.86487430153865,0.02875285434226349,1726,17.499842142895318,0.001,6.8434173980499775,12,0,-0.02875285434226349,0.9716394371514367,0.0,28.972753623188407,1.2849098855691745,195.8366196008932,0.5634389377343867,0.0,7.626434255290153,0.06394744188857526,6.860018482054396,0.0001,6.976076846628209,0.5634389377343867
7.569811948744849,12.927591697695132,6.7773189811734165,1.0,118.73842586689716,0.027869452203040268,1732,16.874554882449765,0.001,6.861809983138541,13,0,-0.027869452203040268,0.9718387769113086,0.0,28.873483535528596,1.29056052199044,195.68331673414937,0.5637365686956923,0.0,7.59768140094789,0.058171869515835015,6.878520388665342,0.0001,6.995424551886428,0.5637365686956923
7.542104115059494,12.87808341232906,6.801126811441193,1.0,125.82217200031361,0.027707833685355787,1707,17.82913980395393,0.001,6.885149749832774,14,0,-0.027707833685355787,0.9736054582894897,0.0,29.2831184056272,1.2854315023984544,199.15498695662103,0.5626483409701973,0.0,7.569811948744849,0.13719756933341684,6.9017328942603156,0.0001,7.01696509295644,0.5626483409701973
7.515534693209134,12.769605361350274,6.829357952801567,1.0,128.2183154284773,0.026569421850359376,1663,18.124449973450776,0.001,6.912329637497758,15,0,-0.026569421850359376,0.9715469331460417,0.0,30.078219013237064,1.2735388543552306,205.41703484478978,0.5578741030187493,0.0,7.542104115059494,0.2418485442277363,6.928634528276826,0.0001,7.040445654589428,0.5578741030187493
7.4893286814978435,12.755990801010457,6.847546420606949,1.0,132.24285776200824,0.026206011711290778,1652,18.641048101925367,0.001,6.930403632790124,16,0,-0.026206011711290778,0.9715060923086843,0.0,30.273167777104785,1.2724389948358543,207.29329324524286,0.5567480055860651,0.0,7.515534693209134,0.039944148511764706,6.946673936813027,0.0001,7.057994643847795,0.5567480055860651
7.463496260717442,12.513758545171243,6.878497763451683,1.0,143.60034767756636,0.025832420780401044,1568,20.18247926837818,0.001,6.958979026980641,17,0,-0.025832420780401044,0.9718780590003311,0.0,31.85705169112955,1.244809745625972,219.12034137966558,0.5500870129509422,0.0,7.4893286814978435,0.1614478904498865,6.974637255755082,0.0001,7.0794485263567655,0.5500870129509422
7.43771448477683,12.529488115104115,6.895694667286666,1.0,136.73202696100563,0.025781775940612484,1566,19.177620634886097,0.001,6.976353054669956,18,0,-0.025781775940612484,0.9722437287263679,0.0,31.940575079872204,1.2471561868902261,220.25383452364525,0.5499115558060742,0.0,7.463496260717442,0.0096031317525592,6.992049953195489,0.0001,7.097078706606014,0.5499115558060742
7.413409317454188,12.25585234584796,6.928287308934383,1.0,157.09412149619487,0.024305167322641985,1477,21.98957992675799,0.001,7.006296502098086,19,0,-0.024305167322641985,0.9718056248232734,0.0,33.86585365853659,1.2161018285779042,234.63586379268588,0.5417927349980403,0.0,7.43771448477683,0.06725730694318184,7.021315098692743,0.0001,7.119322112648077,0.5417927349980403
7.38883381434422,12.285489908645086,6.946310735269651,1.0,148.23526960599628,0.024575503109968366,1480,20.67181375534359,0.001,7.024636027615005,20,0,-0.024575503109968366,0.9708509091051433,0.0,33.774847870182555,1.2201696171634477,234.60804211948562,0.5412282856008712,0.0,7.413409317454188,0.12998237676717372,7.0397273698823835,0.0001,7.138124594731003,0.5412282856008712
7.365542102585762,12.153652747491279,6.970633211550909,1.0,160.35617584369155,0.0232917117584579,1436,22.305488957226416,0.001,7.047705733729325,21,0,-0.0232917117584579,0.9702107991155897,0.0,34.8383275261324,1.205526067849273,242.84250754800527,0.5366124720727975,0.0,7.38883381434422,0.08329432571400576,7.0624754025050995,0.0001,7.157553428885899,0.5366124720727975
7.3422593334242485,12.387008812116935,6.97553021290212,1.0,149.90685862952265,0.023282769161513173,1498,20.812109046329095,0.001,7.054893873463059,22,0,-0.023282769161513173,0.9722746149785128,0.0,33.390781563126254,1.233015961234996,232.92171300486507,0.543161033632181,0.0,7.365542102585762,0.14937809733977656,7.070235810886401,0.0001,7.170576047501251,0.543161033632181
7.318291191522704,12.320370129205395,6.996034966135836,1.0,152.43742529440368,0.023968141901544726,1472,21.115437712776703,0.001,7.07476898371248,23,0,-0.023968141901544726,0.9703322305436819,0.0,33.983004758667576,1.2257935501647033,237.74945523075564,0.5396025517048032,0.0,7.3422593334242485,0.1487700326516501,7.0899461653123055,0.0001,7.1885493887226914,0.5396025517048032
7.295937630001893,12.08090526015333,7.026757382719768,1.0,159.00871771832598,0.022353561520811027,1398,21.953247693379282,0.001,7.103206184818808,24,0,-0.022353561520811027,0.971472930438464,0.0,35.78811739441661,1.1989292960006177,251.47793669834056,0.5331134204405162,0.0,7.318291191522704,0.00670912194225411,7.117799752091884,0.0001,7.21035426831543,0.5331134204405162
7.2719805708338034,12.341067382114872,7.03006755924193,1.0,154.53475289433268,0.023957059168089323,1467,21.298666443834364,0.001,7.109052714266787,25,0,-0.023957059168089323,0.9721727991721554,0.0,34.10027285129604,1.2293180165317523,239.72706980859934,0.539644863267506,0.0,7.295937630001893,0.04412498481462406,7.124280981283134,0.0001,7.22287700663838,0.539644863267506
7.249183264839895,12.139051983808773,7.056394527151263,1.0,160.60669006753383,0.022797305993908168,1405,22.08255118756814,0.001,7.133442867719659,26,0,-0.022797305993908168,0.9722793467176115,0.0,35.583333333333336,1.206545998446403,251.0821234190663,0.533691106205584,0.0,7.2719805708338034,0.16657312981340464,7.148176537592834,0.0001,7.241793862417066,0.533691106205584
7.226220516626363,12.044310134288146,7.078271493359037,1.0,164.28350620189295,0.022962748213532613,1372,22.531534987925156,0.001,7.154434693725922,27,0,-0.022962748213532613,0.9736399782028142,0.0,36.439095550692926,1.1962630476315355,257.9265906081418,0.5310883579117882,0.0,7.249183264839895,0.14301525968518417,7.168939089096302,0.0001,7.260074692444329,0.5310883579117882
7.203678687452283,12.010678865998583,7.096499298632822,1.0,162.42621041534562,0.022541829174079986,1359,22.230907697705586,0.001,7.172364251558378,28,0,-0.022541829174079986,0.9709510408656167,0.0,36.80927835051546,1.1929583874412975,261.21328444299337,0.5280496450429486,0.0,7.226220516626363,0.18719438314263454,7.1867879097207,0.0001,7.276925067989507,0.5280496450429486
7.182044943200628,12.003595635302585,7.11380141506937,1.0,172.11254626741325,0.02163374425165454,1351,23.492519382582515,0.001,7.189623201656212,29,0,-0.02163374425165454,0.9709683974006666,0.0,37.02814814814815,1.1927072218695376,263.4154221180611,0.5271013343550259,0.0,7.203678687452283,0.004075698188860992,7.204030483696678,0.0001,7.293776013236667,0.5271013343550259
7.162242699648972,11.854541021365131,7.130664281777507,1.0,170.36387809692718,0.019802243551656495,1309,23.237962091575003,0.001,7.20507598471165,30,0,-0.019802243551656495,0.9710300794057075,0.0,38.21636085626911,1.175905109373833,272.49980294728107,0.5226261385366295,0.0,7.182044943200628,0.09624957245178208,7.21912714455139,0.0001,7.305571371272355,0.5226261385366295
7.141923690088702,11.85201789242361,7.147807296091528,1.0,176.22160472416888,0.020319009560269663,1302,23.961639207600367,0.001,7.222219880810634,31,0,-0.020319009560269663,0.9726994707197517,0.0,38.40046118370484,1.1761910182783926,274.47800884477067,0.5226846324085189,0.0,7.162242699648972,0.030212166712442624,7.236265055790155,0.0001,7.32238525389753,0.5226846324085189
7.12267697918031,11.611414313385586,7.171426861939999,1.0,189.12289711299718,0.019246710908391584,1237,25.68115788255727,0.001,7.243590176755876,32,0,-0.019246710908391584,0.973059637669019,0.0,40.41019417475728,1.1492164686175945,289.7909338786419,0.5156047077647794,0.0,7.141923690088702,0.3191426538170212,7.2570703204826055,0.0001,7.337949868459553,0.5156047077647794
7.103292891164798,11.560867025878306,7.186541320981401,1.0,185.9561885909326,0.019384088015512724,1220,25.212752568517505,0.001,7.258248560251886,33,0,-0.019384088015512724,0.9699539135127755,0.0,40.97867104183757,1.1438620561014798,294.4922521302102,0.5119231533876946,0.0,7.12267697918031,0.21185383855900974,7.271611629608506,0.0001,7.351364773513768,0.5119231533876946
7.085227405097733,11.501366833093662,7.203817919409004,1.0,191.7239120783735,0.018065486067064818,1201,25.932652505523265,0.001,7.274993314636145,34,0,-0.018065486067064818,0.9704582461980303,0.0,41.660833333333336,1.1376388490468483,300.1206219500959,0.5098484909906907,0.0,7.103292891164798,0.031605981401454465,7.288219188388851,0.0001,7.3665274886160566,0.5098484909906907
7.065972827781601,11.449857162517775,7.222045104397318,1.0,195.64920826623313,0.019254577316131893,1185,26.403080277079866,0.001,7.292770511391255,35,0,-0.019254577316131893,0.9714362750597091,0.0,42.217060810810814,1.1324614075214843,304.89454387620407,0.5081895418266835,0.0,7.085227405097733,0.11209679472800495,7.305878190083452,0.0001,7.382783899147409,0.5081895418266835
7.048171007255227,11.304665650785552,7.238158873766529,1.0,196.3964085057242,0.017801820526374357,1148,26.46642689570298,0.001,7.307553067450524,36,0,-0.017801820526374357,0.9718584599049156,0.08710801393728224,43.57018308631212,1.1162878602997777,315.3624539661386,0.5036864977749065,0.0,7.065972827781601,0.01731211701121492,7.320330747229534,0.0001,7.39447981056287,0.5036864977749065
7.031142926359302,11.34287945265345,7.249261571718268,1.0,193.05570559721386,0.017028080895924447,1152,25.995619437560233,0.001,7.319024285044862,37,0,-0.017028080895924447,0.9724496817843286,0.0,43.42832319721981,1.1209864692009717,314.8283908039707,0.5045671144411115,0.0,7.048171007255227,0.16495749744468458,7.331889058696174,0.0001,7.40665786480028,0.5045671144411115
7.013413644595235,11.17838268684388,7.26915134377774,1.0,202.67707695492663,0.017729281764067295,1110,27.23135725490331,0.001,7.337427104094862,38,0,-0.017729281764067295,0.9687014987888416,0.0,45.05680793507665,1.102980955069146,327.5255807806393,0.4971906318206845,0.0,7.031142926359302,0.03012045676829636,7.349920038820653,0.0001,7.421302942417895,0.4971906318206845
6.995454243723662,11.265962986877987,7.276458447382415,1.0,205.93852131661146,0.01795940087157266,1128,27.618359153833225,0.001,7.345545485326758,39,0,-0.01795940087157266,0.971459284142955,0.0,44.35492457852706,1.113071458700483,322.7498959451481,0.5007146068397924,0.0,7.013413644595235,0.01810811711610179,7.358235327720326,0.0001,7.431278735379025,0.5007146068397924
6.978516247580069,11.103364649934806,7.297671449260254,1.0,206.76147001083865,0.016937996143592926,1088,27.674328133582552,0.001,7.365301401727956,40,0,-0.016937996143592926,0.9726202775447134,0.0,45.99724011039559,1.0954315978480378,335.67039603540655,0.4957917906988108,0.0,6.995454243723662,0.06793069836085931,7.377627429855032,0.0001,7.44730389817246,0.4957917906988108
6.961537706144205,11.10923625850989,7.307764861954045,1.0,207.2942224891063,0.01697854143586408,1087,27.7184007151383,0.001,7.3754584344275855,41,0,-0.01697854143586408,0.972948059693935,0.0,46.03867403314917,1.0963389536074901,336.4414587350381,0.4956716516491282,0.0,6.978516247580069,0.5372159684278847,7.387797497169356,0.0001,7.457576871086589,0.4956716516491282
6.945344539058475,11.01478284867114,7.322571951501727,1.0,202.37458694674,0.016193167085730487,1062,26.997276455773136,0.001,7.389426853625478,42,0,-0.016193167085730487,0.970742402739219,0.0,47.10650329877474,1.086157165130666,344.93819038028766,0.4911525023500227,0.0,6.961537706144205,0.2808284346818732,7.401557472485143,0.0001,7.469484578335807,0.4911525023500227
6.928728580536771,10.93981808149009,7.336474149790486,1.0,214.18143015349193,0.01661595852170361,1043,28.55070488189496,0.001,7.402669953524266,43,0,-0.01661595852170361,0.9709201906909667,0.0,47.92898272552783,1.0781792279366142,351.6200891911424,0.4885188023637857,0.0,6.945344539058475,0.04401834152563177,7.414635466075066,0.0001,7.481073737161931,0.4885188023637857
6.912592425762136,10.81456542268564,7.354427041563272,1.0,207.46848095467445,0.01613615477463526,1014,27.60226396623016,0.001,7.419526382593567,44,0,-0.01613615477463526,0.9705340330121048,0.0,49.35340572556762,1.064818328422485,362.958310471955,0.48383115793519166,0.0,6.928728580536771,0.09994731186604074,7.431219485544106,0.0001,7.495161643550716,0.48383115793519166
6.896540296935887,10.94071241493265,7.361570739426581,1.0,210.47163463945805,0.016052128826248513,1037,27.952692886532972,0.001,7.427806748999425,45,0,-0.016052128826248513,0.9710636034374652,0.0,48.24903474903475,1.0790448723821338,355.19232699047257,0.4874640396230261,0.0,6.912592425762136,0.19658134699028768,7.439774187898872,0.0001,7.506006366348281,0.4874640396230261
6.880778058528865,10.669287351439596,7.381817864113756,1.0,231.3659701441488,0.015762238407022622,976,30.676641032917196,0.001,7.445656036762649,46,0,-0.015762238407022622,0.9671450746168679,0.0,51.256410256410255,1.0493978042969252,378.36833347393747,0.4765590505851484,0.0,6.896540296935887,0.11562307211307724,7.457036772833257,0.0001,7.518347895699799,0.4765590505851484
6.866094039304805,10.668375927456465,7.392783780472981,1.0,217.36812714604284,0.014684019224059597,974,28.79592508711511,0.001,7.456625561850657,47,0,-0.014684019224059597,0.9670515605077953,0.0,51.32887975334018,1.0495804877708346,379.45814897685005,0.4760093170115158,0.0,6.880778058528865,0.2799210712190265,7.468004353589204,0.0001,7.529268470945834,0.4760093170115158
6.851556060102942,10.655072322087422,7.402716626069267,1.0,220.13768440216992,0.014537979201863394,970,29.12039040365517,0.001,7.4664560323645075,48,0,-0.014537979201863394,0.9709602950701459,0.0,51.585139318885446,1.0484702222296562,381.86903847940926,0.47710820631436845,0.0,6.866094039304805,0.15874249436030233,7.477806134175268,0.0001,7.5386875822300325,0.47710820631436845
6.83639275486725,10.639772356855813,7.415249369710684,1.0,226.9363625628254,0.015163305235692093,965,29.96500707834757,0.001,7.478873924511667,49,0,-0.015163305235692093,0.9685019104149706,0.0,51.84958506224066,1.047249972389117,384.47519098501425,0.47488933034346315,0.0,6.851556060102942,0.01566511892319781,7.49019173224114,0.0001,7.550607532605319,0.47488933034346315
6.821038317968459,10.582059569745029,7.427570066649387,1.0,224.43431165394165,0.015354436898790347,950,29.601590146145725,0.001,7.490700731935145,50,0,-0.015354436898790347,0.9682360490818838,0.0,52.63013698630137,1.0411929615569497,390.91540193882906,0.4724386444238043,0.0,6.83639275486725,0.1062750639364927,7.501898067174781,0.0001,7.561334489395628,0.4724386444238043
6.807136834090052,10.351469140728437,7.444507035782447,1.0,238.86477839344175,0.013901483878407284,904,31.474044000503525,0.001,7.505637608538445,51,0,-0.013901483878407284,0.9668678140653452,0.11061946902654868,55.35880398671096,1.016142002541418,412.1118700019414,0.4638538384339132,0.0,6.821038317968459,0.07900838396277701,7.516350109058083,0.0001,7.5720209681211745,0.4638538384339132
6.792590996452456,10.508425037166521,7.4504159830672165,1.0,223.4130189990215,0.01454583763759576,931,29.385250228212776,0.001,7.512926604645789,52,0,-0.01454583763759576,0.9709729439318399,0.0,53.72258064516129,1.0337159450585658,400.25225666132064,0.47047483420515235,0.0,6.807136834090052,0.08809240531274108,7.523966757184229,0.0001,7.5820103636505785,0.47047483420515235
6.779036196260212,10.311701171984515,7.465383077236152,1.0,233.0726340056835,0.013554800192244087,890,30.61744170117517,0.001,7.526195902671182,53,0,-0.013554800192244087,0.9697965024069128,0.0,56.13723284589426,1.0124166375380388,419.0739910930874,0.4630675285546063,0.0,6.792590996452456,0.12531462699616958,7.536826223056892,0.0001,7.5917098979934705,0.4630675285546063
6.7653991594364005,10.416460986636478,7.47098710203215,1.0,241.04347084663405,0.013637036823811677,910,31.642877908492288,0.001,7.532716965037995,54,0,-0.013637036823811677,0.9708917656005512,0.0,54.997799779977996,1.0241248830417828,410.8775224721595,0.4666502193756958,0.0,6.779036196260212,0.11931972992048183,7.543564393787863,0.0001,7.60004368494916,0.4666502193756958
6.751505385342239,10.307877830268755,7.486308286121176,1.0,240.63244312719306,0.013893774094161593,885,31.53110116531557,0.001,7.54711620348272,55,0,-0.013893774094161593,0.9701721165646,0.0,56.55882352941177,1.012674290086784,423.42236793013745,0.46213605397159724,0.0,6.7653991594364005,0.05839520898277448,7.557738624626764,0.0001,7.612360083910885,0.46213605397159724
6.737946707354173,10.257562122242279,7.49572934895422,1.0,234.856729861103,0.013558677988066314,874,30.744970575086995,0.001,7.5561154838104265,56,0,-0.013558677988066314,0.9681199996205453,0.0,57.20847651775487,1.0074595550013312,428.8149981796995,0.45920330712360174,0.0,6.751505385342239,0.042072147407765374,7.566634390850219,0.0001,7.620395706060988,0.45920330712360174
6.724865953742659,10.308563270279764,7.50545295061369,1.0,242.92662151133646,0.013080753611513174,884,31.754401761736776,0.001,7.566294558087794,57,0,-0.013080753611513174,0.9685549785182118,0.22624434389140274,56.52887882219706,1.0134140383750818,424.2730161258428,0.4606053494638414,0.0,6.737946707354173,0.26593822436074205,7.576918382929833,0.0001,7.631328392606326,0.4606053494638414
6.711090803497343,10.326147453786758,7.513873062861551,1.0,245.11900480100044,0.013775150245316503,885,31.983534904471792,0.001,7.574876875426583,58,0,-0.013775150245316503,0.9649326299554334,0.11299435028248588,56.48190045248869,1.0155884713251875,424.39135556655276,0.45910883391329343,0.0,6.724865953742659,0.3682187354704372,7.5855369952090035,0.0001,7.640175600748185,0.45910883391329343
6.69698575853011,10.17134570676731,7.527535525253222,1.0,244.31484010798798,0.014105044967233304,852,31.87086911350004,0.001,7.587217767200397,59,0,-0.014105044967233304,0.9695093401307041,0.0,58.7262044653349,0.9989263226375192,442.06878089930683,0.45558724241368426,0.0,6.711090803497343,0.09220211565926627,7.597560687467029,0.0001,7.649845774633849,0.45558724241368426
6.684204697290274,10.094106979237026,7.538002570872629,1.0,261.79463643840734,0.0127810612398358,839,34.08875940303114,0.001,7.5970380034747285,60,0,-0.0127810612398358,0.9688784970784942,0.3575685339690107,59.60381861575179,0.990822053698509,449.2942007762678,0.4523280294747068,0.0,6.69698575853011,0.0032789327910603106,7.6072243532087915,0.0001,7.658279833750166,0.4523280294747068
6.671624831882537,10.086306161730693,7.545825098938307,1.0,259.4274852828511,0.012579865407737145,837,33.75347658471508,0.001,7.604802588108285,61,0,-0.012579865407737145,0.9689807716879479,0.35842293906810035,59.76913875598086,0.9901820646980349,450.9997675334197,0.4517866021682553,0.0,6.684204697290274,0.11064354419581787,7.614973194644748,0.0001,7.66588743888136,0.4517866021682553
6.65934755407279,10.081061249325899,7.555218900378732,1.0,263.83136999797915,0.012277277809746856,832,34.29189195392627,0.001,7.614166223727559,62,0,-0.012277277809746856,0.9703642770261779,0.0,60.15884476534296,0.9899595395648249,454.51118809686636,0.4518632739382786,0.0,6.671624831882537,0.0673162140930761,7.6243261406419975,0.0001,7.675032243367002,0.4518632739382786
6.646436555727455,10.056213840001828,7.565495068327843,1.0,261.75537764763607,0.012910998345335045,827,33.980944947692876,0.001,7.624255104484691,63,0,-0.012910998345335045,0.9680069860494501,0.12091898428053204,60.52421307506053,0.9877438877365022,457.8921862039533,0.44952573731189555,0.0,6.65934755407279,0.02875460865841058,7.6343712066611085,0.0001,7.684574433758235,0.44952573731189555
6.634902863729738,9.962770008774635,7.577742259787425,1.0,259.03919632601895,0.011533691997716922,808,33.578819609280394,0.001,7.635716076684775,64,0,-0.011533691997716922,0.9686899516473082,0.24752475247524752,61.90334572490706,0.9778275007113084,469.0897321503184,0.4461550462142401,0.0,6.646436555727455,0.17607920130805757,7.645638854692382,0.0001,7.694421850173728,0.4461550462142401
6.623206111276147,9.868976018114255,7.586597968380926,1.0,261.90051683383,0.011696752453590697,788,33.94470920604958,0.001,7.643788711531892,65,0,-0.011696752453590697,0.9698006123365317,0.0,63.41804320203304,0.9678465938939549,481.11172228428717,0.44310509280945987,0.0,6.634902863729738,0.3408370228881668,7.653525321223749,0.0001,7.701003966178097,0.44310509280945987
6.61128421914412,9.595929436797059,7.6047512402846005,1.0,292.8878158396575,0.01192189213202699,743,37.8764903460563,0.001,7.659691044786911,66,0,-0.01192189213202699,0.9684786389555263,0.6729475100942126,67.29514824797843,0.9389473658449491,511.76591335215886,0.4322668016045777,0.0,6.623206111276147,0.08628372158285551,7.6688961855047095,0.0001,7.712575832574233,0.4322668016045777
6.601484592779973,9.645649922220239,7.609007479152355,1.0,275.2123195504006,0.009799626364147329,747,35.57816059652096,0.001,7.664361745859903,67,0,-0.009799626364147329,0.9689461537379345,0.13386880856760375,66.93565683646112,0.9443846635461027,509.30485776595765,0.43398376052174026,0.0,6.61128421914412,0.04127398706466338,7.673662449281117,0.0001,7.7179941430329855,0.43398376052174026
6.590837953966412,9.636275393086851,7.616869740076519,1.0,274.1135851863515,0.01064663881356065,745,35.38519750231331,0.001,7.672150612082091,68,0,-0.01064663881356065,0.96444531601042,0.2684563758389262,67.07795698924731,0.9435822790771181,510.9128760575828,0.4313200283911012,0.0,6.601484592779973,0.06733756868212497,7.681425826876836,0.0001,7.7254954605617705,0.4313200283911012
6.580325085249117,9.6088054542935,7.623424921009944,1.0,277.8132676040708,0.010512868717294843,741,35.84192284410663,0.001,7.678493194415084,69,0,-0.010512868717294843,0.9693405389816162,0.4048582995951417,67.43783783783783,0.940879848882076,514.0876024150099,0.43228757032806203,0.0,6.590837953966412,0.043712701926583504,7.6877229755588345,0.0001,7.731469149713954,0.43228757032806203
6.569269223998769,9.432531554497299,7.6379978973373195,1.0,286.6342626851419,0.011055861250348187,708,36.94734012069722,0.001,7.69164652521527,70,0,-0.011055861250348187,0.9590647955588025,0.14124293785310735,70.53465346534654,0.9226469740294333,538.7233919460992,0.42086943970628915,0.0,6.580325085249117,0.03281395903380417,7.700540425698609,0.0001,7.741764404699692,0.42086943970628915
6.558342714830998,9.500973921105222,7.645331893160861,1.0,275.57148298311085,0.010926509167771492,719,35.45912545866232,0.001,7.699549889263947,71,0,-0.010926509167771492,0.9677178986570976,0.27816411682892905,69.47353760445682,0.9301985423928151,531.1465401870299,0.42676655530174695,0.0,6.569269223998769,0.00788154067595523,7.708573903840504,0.0001,7.750615720444613,0.42676655530174695
6.546736173788637,9.401739870030399,7.653222389656308,1.0,303.35016864130927,0.011606541042360696,704,39.00032833992846,0.001,7.7066385605348575,72,0,-0.011606541042360696,0.9671631965418392,0.5681818181818182,71.07539118065434,0.9198167489591721,543.9543794602515,0.4226507118236467,0.0,6.558342714830998,0.335701251285715,7.715474450424131,0.0001,7.756232926961355,0.4226507118236467
6.537524867414195,9.309949080521791,7.661289821535524,1.0,300.18157874498866,0.009211306374441897,685,38.59110084966696,0.001,7.713962442233139,73,0,-0.009211306374441897,0.9688336942746121,0.291970802919708,73.05701754385964,0.910086099151453,559.7170233484935,0.41962125897179026,0.0,6.546736173788637,0.038720666994634986,7.722626527859736,0.0001,7.762376164701144,0.41962125897179026
6.526725814365814,9.32375811459677,7.670197122053694,1.0,293.50738951891344,0.010799053048381246,689,37.670331119780165,0.001,7.723006975868808,74,0,-0.010799053048381246,0.9657066721665042,0.43541364296081275,72.65697674418605,0.9121566338022978,557.2918948823666,0.41845588667917993,0.0,6.537524867414195,0.1531322475597427,7.731696816074631,0.0001,7.77129648364306,0.41845588667917993
