ReturnsMean,RewardStd,DualReg,ConfortViolation,OmegaBefore,DualAfter,RewardMean,ReturnsStd,LossReg,NormDeltaOmega,Wins,ITERATIONS,Traj,Omega,DeltaOmega,Eta,TimestepsStd,TimestepsMean,NormDeltaVar,WeightMedian,DualBefore,WeightMax,Primal,WeightMean,Epsilon,WeightMin
180.39670771617483,1.3484101400242956,0.0001,0,7.55648944904431,6.8760914817826055,6.786650352998869,115.84925229676719,0.0,0.028181976630837546,0.0,14,1882,7.528307472413473,-0.028181976630837546,13.406814546343352,16.409659345830853,26.58107389686337,0.06662987041730405,0.972625841959669,7.023781233650862,1.0,6.89406400523043,0.5739596609504488,0.001,0.5739596609504488
184.97614015771924,1.3391285744307115,0.0001,0,7.528307472413473,6.902409514111577,6.813808804165098,114.9668764563006,0.0,0.028162448333283407,0.0,15,1842,7.500145024080189,-0.028162448333283407,13.322016675914412,16.235554028367925,27.147202607278654,0.04305410653739913,0.9711497043318087,7.046859886090254,1.0,6.920155377405263,0.5701969385745403,0.001,0.5701969385745403
184.92969973639663,1.3447877469846272,0.0001,0,7.500145024080189,6.920423963809069,6.831356778690368,113.39324515667424,0.0,0.02886944366336852,0.0,16,1848,7.471275580416821,-0.02886944366336852,13.364667688124186,15.971429045784268,27.070384407146726,0.32616219930311025,0.9755616133980832,7.065991806981644,1.0,6.938283656159549,0.5729103404283798,0.001,0.5729103404283798
188.8269212312185,1.3384453203515887,0.0001,0,7.471275580416821,6.948048179533577,6.859567967468396,112.07901180377435,0.0,0.029328003912605816,0.0,17,1817,7.441947576504215,-0.029328003912605816,13.304064914197046,15.723180496557381,27.527533039647576,0.05533639763730714,0.9706041506343454,7.091165541658387,1.0,6.96574624848604,0.5675908797660927,0.001,0.5675908797660927
187.40784089885048,1.3482980071581516,0.0001,0,7.441947576504215,6.964180327107301,6.874869540700025,116.32858804085494,0.0,0.027460935550733367,0.0,18,1835,7.4144866409534815,-0.027460935550733367,13.381934505724221,16.2823113543486,27.259541984732824,0.624847770300526,0.9750348400396434,7.1094873542167445,1.0,6.982086215163053,0.5711637406462465,0.001,0.5711637406462465
192.8648780596364,1.336441380820288,0.0001,0,7.4144866409534815,6.990705770025398,6.90245798910015,121.78387338886444,0.0,0.026759466951907562,0.0,19,1790,7.387727174001574,-0.026759466951907562,13.275454175995009,17.002200188719463,27.94130799329234,0.2386257541036106,0.9702370320905992,7.132128385860119,1.0,7.008327796014043,0.5650125079483275,0.001,0.5650125079483275
195.20011064169063,1.3336546180963749,0.0001,0,7.387727174001574,7.010940180761223,6.922957132713187,120.60872000062818,0.0,0.02768145043528225,0.0,20,1772,7.360045723566292,-0.02768145043528225,13.247363546509943,16.794732078119136,28.19649915302089,0.04318715042727823,0.9754846817988915,7.15132519341517,1.0,7.028487694528224,0.5665701423369474,0.001,0.5665701423369474
203.15814127573117,1.3154253999701977,0.0001,0,7.360045723566292,7.03884986349039,6.952472837332023,123.29142198408691,0.0,0.026731073098138047,0.0,21,1712,7.333314650468154,-0.026731073098138047,13.087194434792446,17.115458489649402,29.22092343658679,0.07453698166828573,0.9742014200574574,7.1739385362700565,1.0,7.0559755946425335,0.5611458115520266,0.001,0.5611458115520266
212.4185559706872,1.2928876678762236,0.0001,0,7.333314650468154,7.06526739817785,6.980850087013756,134.11109363073737,0.0,0.02527113754979471,0.0,22,1644,7.308043512918359,-0.02527113754979471,12.89150141108346,18.570501457178928,30.43031040779063,0.07253946779511825,0.9736038960736199,7.194464472292769,1.0,7.081884675239328,0.5553048173881798,0.001,0.5553048173881798
211.8668181953598,1.3000751264206527,0.0001,0,7.308043512918359,7.083274390964611,6.998270117383481,131.50018332862044,0.0,0.026910359124355132,0.0,23,1652,7.281133153794004,-0.026910359124355132,12.946497429207673,18.164680191067426,30.274379164142942,0.03719666911116851,0.9715266374074112,7.213620941239555,1.0,7.100033782373432,0.5545993267759337,0.001,0.5545993267759337
211.39330753464287,1.30636044788891,0.0001,0,7.281133153794004,7.100243308759932,7.014724084647204,129.59334633001768,0.0,0.025996970170952594,0.0,24,1660,7.255136183623051,-0.025996970170952594,12.994661342869097,17.838713557990538,30.135623869801083,0.28284467151781023,0.9727100405826251,7.231713949022824,1.0,7.117128295251826,0.5556433439099854,0.001,0.5556433439099854
214.5002142980219,1.3026180045418863,0.0001,0,7.255136183623051,7.122282860065501,7.037113205259678,133.00595659019444,0.0,0.02628919774523375,0.0,25,1640,7.2288469858778175,-0.02628919774523375,12.957285246654164,18.270644836415713,30.481391092129346,0.12776662742715575,0.9727213407494735,7.252329217716766,1.0,7.139070229072651,0.5539068185560101,0.001,0.5539068185560101
221.91729029919549,1.2870706013561528,0.0001,0,7.2288469858778175,7.145950693136541,7.062139073297125,140.99320363247975,0.0,0.026032617779974565,0.0,26,1592,7.202814368097843,-0.026032617779974565,12.819856125174638,19.316909013968818,31.42363293526084,0.05800351013469378,0.9727927102455349,7.271743648671465,1.0,7.16238390628541,0.5498128780688019,0.001,0.5498128780688019
223.35237899729978,1.2880438367880112,0.0001,0,7.202814368097843,7.165284105221858,7.081415567810822,136.2316010893912,0.0,0.025108576219882828,0.0,27,1586,7.17770579187796,-0.025108576219882828,12.822662061261699,18.616766386393415,31.54069400630915,0.2800712713923247,0.9749580310535815,7.290844790882987,1.0,7.181725072660492,0.5502631634494889,0.001,0.5502631634494889
218.80635378749773,1.3039993336681537,0.0001,0,7.17770579187796,7.177865633919441,7.092651830782557,136.11029303148774,0.0,0.025463635065058554,0.0,28,1620,7.1522421568129015,-0.025463635065058554,12.953820690793897,18.55026437138131,30.85052501544163,0.30919589940323267,0.974048762166061,7.306961264969445,1.0,7.1946441265528085,0.5522018471401481,0.001,0.5522018471401481
226.92693937819584,1.2876444516610397,0.0001,0,7.1522421568129015,7.203641540477728,7.1198587697720015,139.82240283513246,0.0,0.025200438571030936,0.0,29,1569,7.127041718241871,-0.025200438571030936,12.808660931108948,19.009056385200775,31.873086734693878,0.0551549451117599,0.9739344985923822,7.328197108782498,1.0,7.220046410148718,0.5477783464734957,0.001,0.5477783464734957
233.30881109471312,1.2755495970155664,0.0001,0,7.127041718241871,7.224477325238905,7.14174987356544,143.24419244125332,0.0,0.024221943022894266,0.0,30,1531,7.102819775218976,-0.024221943022894266,12.700888944785612,19.43544693240972,32.668627450980395,0.09578606103857522,0.9737644160308114,7.345774651579746,1.0,7.240606525621518,0.54430079601451,0.001,0.54430079601451
236.33805807933447,1.272812363601883,0.0001,0,7.102819775218976,7.245002796186061,7.162533129028386,145.97257125487846,0.0,0.02439382404846402,0.0,31,1516,7.078425951170512,-0.02439382404846402,12.67238385899266,19.740377335771644,32.99669966996699,0.11944042537018387,0.9726787590339936,7.365293123507313,1.0,7.26106004463119,0.5421020857534771,0.001,0.5421020857534771
240.3789411192629,1.2666464371384114,0.0001,0,7.078425951170512,7.260717851712579,7.178789545547655,143.64104979793794,0.0,0.024106068496558386,0.0,32,1494,7.054319882673954,-0.024106068496558386,12.61622784295202,19.397158354991195,33.484259879437374,0.09218168774009373,0.9742944096598457,7.3793713990116485,1.0,7.2766328902886634,0.541026147612761,0.001,0.541026147612761
241.19293245491664,1.2693196708124481,0.0001,0,7.054319882673954,7.27998453236942,7.197857354544852,146.21579912551744,0.0,0.02318739817759763,0.0,33,1493,7.031132484496356,-0.02318739817759763,12.633137064326283,19.695348703243983,33.50871313672922,0.3031050144400717,0.9757431225317154,7.398704958765133,1.0,7.295942316690867,0.5414205133452967,0.001,0.5414205133452967
246.3410974457195,1.2602536136144082,0.0001,0,7.031132484496356,7.297522881729722,7.216183942089604,149.1974424767572,0.0,0.02244889889797541,0.0,34,1465,7.008683585598381,-0.02244889889797541,12.55177949784237,20.0560247357881,34.13729508196721,0.11040395530686606,0.9733158945311786,7.4139249486178995,1.0,7.313275742842463,0.537359237350917,0.001,0.537359237350917
251.90944744346584,1.2509378562259408,0.0001,0,7.008683585598381,7.319418802641333,7.238897049549824,152.6711187329417,0.0,0.022794844809504333,0.0,35,1435,6.985888740788877,-0.022794844809504333,12.465982505829386,20.464964069156654,34.80125523012552,0.1016196741488485,0.9739067560073638,7.43315943584998,1.0,7.334956979448152,0.5346997890214813,0.001,0.5346997890214813
255.53585425871339,1.2469658577471985,0.0001,0,6.985888740788877,7.3345991689267365,7.254428766996136,153.31175298167005,0.0,0.022546509762821465,0.0,36,1420,6.963342231026055,-0.022546509762821465,12.428663590418692,20.52426479215334,35.224806201550386,0.07622590471094577,0.9746367307789259,7.44732201647701,1.0,7.35004440676354,0.5335659502151066,0.001,0.5335659502151066
259.63685974397293,1.2417210944387396,0.0001,0,6.963342231026055,7.353607760830375,7.273905778954239,150.468939346814,0.0,0.023182697947039088,0.0,37,1401,6.940159533079016,-0.023182697947039088,12.378066022002587,20.08587197662139,35.69428571428571,0.06727934221986116,0.9731499544189812,7.464668570077808,1.0,7.368928044394554,0.5306948528691409,0.001,0.5306948528691409
263.74545130228347,1.2362606752263978,0.0001,0,6.940159533079016,7.369772107873853,7.290550405990153,156.26694082193842,0.0,0.022080322133709807,0.0,38,1383,6.918079210945306,-0.022080322133709807,12.32687631139459,20.820267885957183,36.17583212735166,0.3746701116934894,0.9719159993266973,7.479297219282548,1.0,7.384965556379447,0.5280924779744778,0.001,0.5280924779744778
277.1150140473699,1.2119814451986433,0.0001,0,6.918079210945306,7.394475281895094,7.317314957717977,162.36912835312413,0.0,0.02373121946301815,0.0,39,1321,6.894347991482288,-0.02373121946301815,12.112297558779286,21.582612706946183,37.871212121212125,0.09919316997280428,0.971345080203089,7.498471865476813,1.0,7.40914428674139,0.5213215085205952,0.001,0.5213215085205952
279.31467657550706,1.21095507781087,0.0001,0,6.894347991482288,7.408858578588655,7.331799563223074,164.29710290659622,0.0,0.021210341910348873,0.0,40,1313,6.873137649571939,-0.021210341910348873,12.10013238022205,21.788162122620356,38.09603658536585,0.03796198720583665,0.9740152992345218,7.5124985187859785,1.0,7.423498125189893,0.5218053042620248,0.001,0.5218053042620248
283.3541051793321,1.2068659919960332,0.0001,0,6.873137649571939,7.428168823463388,7.3514778767296685,169.82323281539107,0.0,0.022364571721021242,0.0,41,1298,6.850773077850918,-0.022364571721021242,12.059007932786693,22.475752183046488,38.54356206630686,0.2629035613521315,0.974602189764474,7.53046247001456,1.0,7.442708770732183,0.5202545318367449,0.001,0.5202545318367449
297.68903843276314,1.1818075327111515,0.0001,0,6.850773077850918,7.4479217240924305,7.37333462936836,175.20258001136008,0.0,0.02041083234200336,0.0,42,1239,6.830362245508915,-0.02041083234200336,11.837182669303957,23.150763908300533,40.37399030694669,0.06326249528944176,0.9706887541481588,7.544817539159709,1.0,7.461931455125835,0.5115320257210323,0.001,0.5115320257210323
297.5286322099222,1.1859061144232435,0.0001,0,6.830362245508915,7.462312362251213,7.387406109261014,170.05445591812602,0.0,0.021194141473479533,0.0,43,1242,6.809168104035435,-0.021194141473479533,11.868294850135737,22.422959709427058,40.27477840451249,0.006947482826636606,0.9729999314602655,7.559681780851811,1.0,7.476395860666542,0.5129584408373501,0.001,0.5129584408373501
293.21202788532185,1.1964824465414041,0.0001,0,6.809168104035435,7.470914405350923,7.395140360722575,172.40505956134575,0.0,0.02015974175060098,0.0,44,1262,6.789008362284834,-0.02015974175060098,11.957872185212688,22.705386005521973,39.649484536082475,0.2492885847402214,0.9718334220359015,7.570350679823029,1.0,7.485211245507362,0.51432635908294,0.001,0.51432635908294
293.46008929528966,1.1988207516201856,0.0001,0,6.789008362284834,7.485430149676383,7.409480060441086,177.7019829004385,0.0,0.020138796285556815,0.0,45,1262,6.768869565999277,-0.020138796285556815,11.974136539400602,23.352637564964905,39.60666137985726,0.057342397350229134,0.9746949860604531,7.58508556012319,1.0,7.499765919090109,0.5156329729902231,0.001,0.5156329729902231
290.76188683454643,1.207480888056979,0.0001,0,6.768869565999277,7.4981537336303985,7.421500798716715,174.53390818006162,0.0,0.020412570621529902,0.0,46,1276,6.748456995377747,-0.020412570621529902,12.045038743101257,22.893328563875635,39.178823529411765,0.02874639659734975,0.9725991645309521,7.599280135879896,1.0,7.512660089442795,0.51584877524985,0.001,0.51584877524985
293.45721368098276,1.2055363167602504,0.0001,0,6.748456995377747,7.512269923422005,7.435796316436054,169.08054014037793,0.0,0.020249573867908488,0.0,47,1267,6.728207421509839,-0.020249573867908488,12.024499113705495,22.146093973287332,39.46603475513428,0.0811946158489144,0.9735566796688194,7.612762228926716,1.0,7.526726887207073,0.5151977509147045,0.001,0.5151977509147045
301.78275604523213,1.193332566780676,0.0001,0,6.728207421509839,7.530364219883087,7.45492759929285,176.90658294121852,0.0,0.020021083733585243,0.0,48,1236,6.708186337776254,-0.020021083733585243,11.91406259524304,23.116257889480337,40.48097165991903,0.05094259084396381,0.9726218649751353,7.628052347098234,1.0,7.544556588200099,0.5110767603024543,0.001,0.5110767603024543
310.36503000880157,1.1813608470595311,0.0001,0,6.708186337776254,7.548791940302801,7.474370358463359,184.65746295262684,0.0,0.019450170732255856,0.0,49,1205,6.688736167043998,-0.019450170732255856,11.80508365136643,24.086402279745624,41.52325581395349,0.0814088226543835,0.9731419232645132,7.643742337810239,1.0,7.562725835786643,0.5076480552650854,0.001,0.5076480552650854
309.7426813923695,1.185243105390844,0.0001,0,6.688736167043998,7.560876494563991,7.486149083783376,179.20850144067566,0.0,0.020301586168799624,0.0,50,1209,6.668434580875198,-0.020301586168799624,11.83542329356723,23.333514909810685,41.375,0.09955441473755501,0.9718564844554997,7.656386340035489,1.0,7.5748821707264735,0.5073175620142563,0.001,0.5073175620142563
313.42707511735046,1.181766157930039,0.0001,0,6.668434580875198,7.576379792567704,7.50195873982069,188.16154138426398,0.0,0.02103799458290556,0.0,51,1197,6.647396586292293,-0.02103799458290556,11.801151755991965,24.46104208860746,41.779264214046826,0.04348994648165667,0.9744616237154443,7.670966131378828,1.0,7.590304374650532,0.5070539267874963,0.001,0.5070539267874963
316.03682096659236,1.1799400121392105,0.0001,0,6.647396586292293,7.591270708229558,7.517021763046518,180.79037314568407,0.0,0.020371411743711043,0.0,52,1190,6.6270251745485815,-0.020371411743711043,11.780538535648178,23.45370710918698,42.042893187552565,0.09155469588067972,0.9732105081152737,7.685129132307889,1.0,7.605147052282536,0.5052563446158322,0.001,0.5052563446158322
331.51620810164786,1.1564647375598558,0.0001,0,6.6270251745485815,7.609478705221784,7.537183577345387,182.3922183147861,0.0,0.019507304049422025,0.0,53,1137,6.6075178704991595,-0.019507304049422025,11.571479105496032,23.605392131166507,43.984154929577464,0.06168245678235113,0.9712772219775919,7.698602969705234,1.0,7.622866310696178,0.4977720940302611,0.001,0.4977720940302611
330.9503943493059,1.1599346990057098,0.0001,0,6.6075178704991595,7.62049703513098,7.54792852850909,193.80097963626818,0.0,0.0183658950773955,0.0,54,1141,6.589151975421764,-0.0183658950773955,11.599291692205881,25.059825540286035,43.84649122807018,0.11065661376169286,0.974420785698749,7.710195973232731,1.0,7.633948927151599,0.49964382306260424,0.001,0.49964382306260424
323.1039534095778,1.176370200147641,0.0001,0,6.589151975421764,7.6294804856890845,7.555572300612322,186.7769537369739,0.0,0.01855872266723324,0.0,55,1170,6.570593252754531,-0.01855872266723324,11.739467503811023,24.113634667298058,42.76304533789564,0.0427087191313174,0.9727267857609594,7.722081746496462,1.0,7.643259831827952,0.5022637065453708,0.001,0.5022637065453708
333.1799068778681,1.161130637075399,0.0001,0,6.570593252754531,7.646863998729805,7.574233153607248,200.7507175429027,0.0,0.018367871997721608,0.08802816901408451,56,1136,6.552225380756809,-0.018367871997721608,11.601656636398252,25.858848861264853,43.989427312775334,0.09777566036210243,0.9740367744983983,7.7362186256266074,1.0,7.660321584813597,0.4984324984090534,0.001,0.4984324984090534
334.600275549638,1.1623782369622235,0.0001,0,6.552225380756809,7.657246168030828,7.5845229465802735,198.46986410085648,0.0,0.01861985817618983,0.0,57,1134,6.533605522580619,-0.01861985817618983,11.610358457779704,25.53639656283218,44.11562224183584,0.21725017291473048,0.9738075730589595,7.746794598672847,1.0,7.670723903565341,0.49807219264963976,0.001,0.49807219264963976
342.9362084896124,1.151530537605014,0.0001,0,6.533605522580619,7.671978883635411,7.600161690667011,202.92080635215294,0.0,0.017697337208290698,0.0,58,1109,6.515908185372329,-0.017697337208290698,11.512019576673453,26.076888384189612,45.121841155234655,0.3081971458889963,0.9739460931756678,7.759343811128329,1.0,7.685229275453873,0.494777842067397,0.001,0.494777842067397
356.6726456758105,1.1321949530858275,0.0001,0,6.515908185372329,7.689043462431878,7.618829437401124,220.13331524138331,0.0,0.016689419767155655,0.09354536950420954,59,1069,6.499218765605173,-0.016689419767155655,11.336996500246972,28.22699739874432,46.81460674157304,0.13347394256122214,0.9705413847643328,7.772481251466476,1.0,7.701893881472368,0.48741608927848784,0.001,0.48741608927848784
367.1153758443372,1.1193034118002763,0.0001,0,6.499218765605173,7.702777184621999,7.633628885502181,220.12775818416065,0.0,0.016155360579762856,0.0,60,1040,6.48306340502541,-0.016155360579762856,11.21939447908455,28.195780712427165,48.092396535129936,0.24907819484655871,0.9715672893591343,7.7836700479454946,1.0,7.71536233796587,0.48398264366033883,0.001,0.48398264366033883
367.44526608650443,1.1208771999027578,0.0001,0,6.48306340502541,7.713644440605936,7.644381132539682,226.8314129849617,0.0,0.015943451931822672,0.0,61,1041,6.4671199530935874,-0.015943451931822672,11.230386662510577,29.027675005677033,48.06826923076923,0.10061628450172971,0.972944143051704,7.794671576256001,1.0,7.726254277427636,0.4844768121391061,0.001,0.4844768121391061
374.377701317075,1.1128533897278678,0.0001,0,6.4671199530935874,7.726969928898476,7.658376198243241,225.44300930010115,0.0,0.01615507670990013,0.0,62,1023,6.450964876383687,-0.01615507670990013,11.155169895183043,28.79947599646103,48.88649706457926,0.05728727406853818,0.9720100254536609,7.806270106238133,1.0,7.739410963234907,0.4812449606666642,0.001,0.4812449606666642
382.00296239577324,1.1052127592690943,0.0001,0,6.450964876383687,7.7408299429827325,7.672871185278531,225.803904012728,0.0,0.015650932629726277,0.0,63,1005,6.435313943753961,-0.015650932629726277,11.083606526664017,28.799042467865483,49.786852589641434,0.12950060849089623,0.9736311240663615,7.8185964557097,1.0,7.753112127676681,0.4793884029291293,0.001,0.4793884029291293
396.806409700314,1.0871481551005622,0.0001,0,6.435313943753961,7.752288990099094,7.685796684463449,232.7538024449401,0.0,0.0148518476065167,0.10319917440660474,64,969,6.420462096147444,-0.0148518476065167,10.920711227325832,29.656576272752215,51.62809917355372,0.1735365145800591,0.9701306453278287,7.826946853827781,1.0,7.764212829936789,0.47228420572685664,0.001,0.47228420572685664
387.5903383964054,1.1015040385231423,0.0001,0,6.420462096147444,7.760840800082674,7.693205488026532,217.01026455067415,0.0,0.015425622411047613,0.0,65,992,6.405036473736397,-0.015425622411047613,11.045156351922193,27.611617686157146,50.38143289606458,0.06668779081689825,0.973948669451957,7.83769495649661,1.0,7.773038208919471,0.4775502286737347,0.001,0.4775502286737347
400.67863802711855,1.0866589228762977,0.0001,0,6.405036473736397,7.774090657487009,7.707667420043155,226.88868626064462,0.0,0.015349308187333044,0.0,66,962,6.389687165549064,-0.015349308187333044,10.909349057650266,28.851566122301914,51.9843912591051,0.15991423077814992,0.9654210312817169,7.848221036993134,1.0,7.785989550804186,0.46876708069821715,0.001,0.46876708069821715
394.8421189087204,1.0955380529266099,0.0001,0,6.389687165549064,7.781303028758487,7.714173175425473,226.73322703325354,0.0,0.016172547301509965,0.0,67,976,6.373514618247554,-0.016172547301509965,10.986578556037442,28.784778722921388,51.185641025641026,0.11592181285263072,0.9707296554712717,7.856864535788751,1.0,7.793371032892821,0.4733543363910375,0.001,0.4733543363910375
397.4161372883003,1.094655606649181,0.0001,0,6.373514618247554,7.790873843195213,7.723824842154696,239.4620452137299,0.0,0.015049529751017587,0.0,68,972,6.358465088496536,-0.015049529751017587,10.976504459788007,30.35815419584757,51.45314109165808,0.16211936465175464,0.9677391670466502,7.866219014763168,1.0,7.802919718541694,0.47114598464950774,0.001,0.47114598464950774
407.30045174613906,1.082532857373946,0.0001,0,6.358465088496536,7.801842187999501,7.735779352294957,238.95024517229277,0.0,0.013972676176079446,0.21052631578947367,69,950,6.344492412320457,-0.013972676176079446,10.865862872142044,30.27575323658522,52.651211801896736,0.05065752480909922,0.9685232151238344,7.875063865598368,1.0,7.813646379808638,0.4677202057590728,0.001,0.4677202057590728
412.7733031223379,1.0776831435164416,0.0001,0,6.344492412320457,7.814441288981409,7.748786933600969,235.85839985830975,0.0,0.013995625347720697,0.0,70,939,6.330496786972736,-0.013995625347720697,10.817862622136051,29.839901110169457,53.27185501066098,0.11705006969362623,0.9729491264708698,7.886509811444479,1.0,7.8261413429586435,0.46787861706258244,0.001,0.46787861706258244
414.6011146511061,1.0773892454271603,0.0001,0,6.330496786972736,7.8242325773302,7.758613891365052,240.6307433806868,0.0,0.014916828829012019,0.10695187165775401,71,935,6.315579958143724,-0.014916828829012019,10.81236912770806,30.39666423102965,53.438972162740896,0.06158703934525619,0.9723347461949521,7.896102870078565,1.0,7.835920806611013,0.46700735820276135,0.001,0.46700735820276135
410.28782313514216,1.0855804948782626,0.0001,0,6.315579958143724,7.832279129061703,7.766011372361182,241.32712638793728,0.0,0.015701505027767126,0.0,72,946,6.299878453115957,-0.015701505027767126,10.883673915565227,30.441864928706593,52.83174603174603,0.05819863110281168,0.9732148103435317,7.905455663630701,1.0,7.844122053998902,0.4692405840276473,0.001,0.4692405840276473
403.04254858678604,1.0969798924084495,0.0001,0,6.299878453115957,7.838903437293145,7.771726492938619,230.2751021587103,0.0,0.014957582844702166,0.0,73,965,6.284920870271255,-0.014957582844702166,10.983364785136091,29.035964507022147,51.85995850622407,0.08228234235849546,0.9731889859792254,7.913913841159017,1.0,7.850964416951187,0.4719679473226203,0.001,0.4719679473226203
405.4704759871327,1.0947436300803575,0.0001,0,6.284920870271255,7.848926696441071,7.7819431128124625,232.21870871690476,0.0,0.015691501539202513,0.10416666666666667,74,960,6.269229368732052,-0.015691501539202513,10.960370601273455,29.229193422762812,52.10427528675704,0.05435487996442297,0.9733417287005743,7.923369931011503,1.0,7.860937213625693,0.4709009811151731,0.001,0.4709009811151731
