Traj,OmegaBefore,Omega,ConfortViolation,ReturnsStd,TimestepsMean,TimestepsStd,NormDeltaOmega,Wins,ITERATIONS,DeltaOmega,ReturnsMean,RewardMean,RewardStd,NormDeltaVar
250,1.0859093132468385,1.0564380820907755,0,431.196406813748,173.748,42.877085908442986,0.029471231156062982,52.400000000000006,86,-0.029471231156062982,1717.9392169121577,9.887533766789588,0.5210678779890814,0.18838254820352512
250,1.0564380820907755,1.0236384857178589,0,458.598861884147,174.54,45.59553048271289,0.03279959637291663,60.4,87,-0.03279959637291663,1727.516768446321,9.897540784039885,0.4747680283005906,0.19015786949872468
250,1.0236384857178589,0.9909656413224616,0,485.2423602193095,169.808,48.28294870862798,0.032672844395397305,54.0,88,-0.032672844395397305,1679.8857491767908,9.892853983185661,0.5186553556630747,0.19044090357897675
250,0.9909656413224616,0.9600417466849892,0,515.7266221481619,159.164,51.31043854811612,0.03092389463747236,44.4,89,-0.03092389463747236,1573.2913614464248,9.88471866405987,0.5883743947808251,0.18819439035891392
250,0.9600417466849892,0.9296199740702319,0,526.2022055302892,158.744,52.300119158564065,0.030421772614757314,49.2,90,-0.030421772614757314,1570.3742566705407,9.892495191443713,0.5635803875574781,0.18569948919810395
250,0.9296199740702319,0.8974595481293048,0,528.5562248785005,154.588,52.60466002171291,0.03216042594092705,38.4,91,-0.03216042594092705,1528.243449675905,9.885912552564914,0.6283188017541829,0.1817461876411016
250,0.8974595481293048,0.8643516784842065,0,521.6433163585147,152.12,51.88943630451192,0.033107869645098376,38.0,92,-0.033107869645098376,1503.9508013870118,9.88660795021701,0.6356176003157143,0.18438016022366324
250,0.8643516784842065,0.8338674555349054,0,561.2163427292871,147.376,55.83728704011326,0.030484222949301087,38.0,93,-0.030484222949301087,1457.2796602872666,9.88817487438434,0.6458643197768921,0.18327582998475023
250,0.8338674555349054,0.8048239716106074,0,574.5342469703139,138.96,57.20187409517279,0.029043483924298008,30.0,94,-0.029043483924298008,1372.9944632028448,9.880501318385468,0.7062142682156289,0.1839767903897839
250,0.8048239716106074,0.7767041721419864,0,575.3036071010082,134.064,57.2836093834877,0.028119799468620976,27.6,95,-0.028119799468620976,1324.1677247962582,9.877131256685303,0.7310793553959769,0.1836975532915446
250,0.7767041721419864,0.7496655028067788,0,581.1478612104324,124.768,57.88030905238845,0.0270386693352076,23.200000000000003,96,-0.0270386693352076,1231.3968757440934,9.869492784560892,0.7800888490791567,0.18134752799206183
250,0.7496655028067788,0.7247047672163324,0,578.6251932888349,122.192,57.63355911272529,0.024960735590446426,22.0,97,-0.024960735590446426,1205.8872155968245,9.868790228466874,0.7943244690982372,0.17791421012184572
250,0.7247047672163324,0.700086642414216,0,567.270377197987,116.38,56.52535360349371,0.024618124802116337,18.0,98,-0.024618124802116337,1147.7088858401971,9.861736431003585,0.8341103307973289,0.17636958410987266
250,0.700086642414216,0.6742926172859532,0,587.8519274637758,119.156,58.5675990971117,0.025794025128262787,19.6,99,-0.025794025128262787,1175.9953600694525,9.869375944723325,0.8166804022994109,0.17665790516374621
250,0.6742926172859532,0.6491921196015016,0,536.7136908721913,108.024,53.52329795518958,0.02510049768445166,12.4,100,-0.02510049768445166,1064.3275112854215,9.852694876003682,0.8942637835437277,0.17009789526279026
250,0.6491921196015016,0.6239138665589317,0,529.4966502395287,100.136,52.79043004181724,0.02527825304256992,11.200000000000001,101,-0.02527825304256992,985.6802140333973,9.84341509580368,0.9344746448275315,0.16496605927150576
250,0.6239138665589317,0.5975565164084078,0,548.6322561469801,100.452,54.664062198120625,0.026357350150523873,12.8,102,-0.026357350150523873,989.436158399262,9.849840305810359,0.925109069253136,0.15991249485931086
250,0.5975565164084078,0.57245959177007,0,500.8132812639537,92.908,49.976509842124834,0.025096924638337792,7.6,103,-0.025096924638337792,913.6807932521943,9.834253167135167,0.9890596882379803,0.15249338232032497
250,0.57245959177007,0.5483907176194704,0,496.6607410179148,86.932,49.56030040264083,0.02406887415059955,6.800000000000001,104,-0.02406887415059955,854.169676482074,9.825722133185408,1.0263494549342758,0.14827335552708198
