Primal,LossReg,Eta,DualReg,Omega,ReturnsMean,RewardMean,DualAfter,DeltaOmega,Epsilon,NormDeltaVar,TimestepsStd,Traj,OmegaBefore,RewardStd,WeightMax,WeightMean,DualBefore,ConfortViolation,ReturnsStd,WeightMin,TimestepsMean,NormDeltaOmega,WeightMedian,ITERATIONS,Wins
6.80862472489508,0.0,13.052265925905642,0.0001,7.652807167670729,186.24042937348753,6.705930402264302,6.791590401296701,-0.02904445364353503,0.001,0.03350959741757266,16.078602259440462,1801,7.681851621314264,1.3031431399262963,1.0,0.5700037601063931,6.9300438479388635,0,112.08268758234402,0.5700037601063931,27.772222222222222,0.02904445364353503,0.9727288846980051,10,0.0
6.832359718941933,0.0,13.046656132222841,0.0001,7.623776960299386,187.81440629521947,6.729701463904022,6.815340029161299,-0.029030207371342875,0.001,0.031233299184266993,16.22983215262888,1791,7.652807167670729,1.30328183130496,1.0,0.5673367399016875,6.953136865301585,0,113.53444934134131,0.5673367399016875,27.90949720670391,0.029030207371342875,0.9700514437558164,11,0.0
6.848134072324707,0.0,13.203763057710555,0.0001,7.5943224732771135,183.84608611651944,6.7434330740589274,6.830701937269571,-0.029454487022272602,0.001,0.4092817040856327,15.850531532771376,1834,7.623776960299386,1.3224905872458408,1.0,0.5708303617054835,6.973078279735658,0,111.27965596114149,0.5708303617054835,27.263502454991816,0.029454487022272602,0.9714172085027432,12,0.0
6.878468603624189,0.0,13.068636812242584,0.0001,7.564210765815899,190.7325717504438,6.775464625815349,6.8613914994658085,-0.03011170746121472,0.001,0.11378195599291424,17.050449450452682,1777,7.5943224732771135,1.3073462750988774,1.0,0.5659876995902873,6.999143362776549,0,120.04881763499681,0.5659876995902873,28.15033783783784,0.03011170746121472,0.9703563951173668,13,0.0
6.903210836324088,0.0,13.004068400223627,0.0001,7.534780457789597,194.85819727785034,6.800996930447256,6.886302087722941,-0.029430308026301866,0.001,0.04916104079157308,16.166229273033995,1746,7.564210765815899,1.3004889982965584,1.0,0.5651057348135632,7.021658431098729,0,114.22754115194485,0.5651057348135632,28.651002865329513,0.029430308026301866,0.9730303836341635,14,0.0
6.926715276285595,0.0,12.951153524243503,0.0001,7.506456492915467,198.39571569748904,6.825142488288289,6.90994398146783,-0.028323964874130247,0.001,0.07797120553180331,17.58049549801391,1720,7.534780457789597,1.2949748791712765,1.0,0.56250646536312,7.043326159339459,0,124.50899923601526,0.56250646536312,29.068644560791157,0.028323964874130247,0.9722423429538407,15,0.0
6.948514876293516,0.0,12.979233000455622,0.0001,7.478129661638431,199.11811451711753,6.846553272935926,6.931670840172371,-0.028326831277035502,0.001,0.08214694377156914,17.60123663492858,1720,7.506456492915467,1.2990096125848523,1.0,0.5618886779821144,7.0655159256410816,0,125.09694411588623,0.5618886779821144,29.0826061663758,0.028326831277035502,0.9717805557723271,16,0.0
6.968298905328393,0.0,12.994746030748912,0.0001,7.449707996324588,199.93148906396348,6.866109937431121,6.951414345641158,-0.028421665313842936,0.001,0.058352789875051665,16.93236491157357,1717,7.478129661638431,1.3015071161173322,1.0,0.5624093378984739,7.085374187971416,0,120.62976398067269,0.5624093378984739,29.11888111888112,0.028421665313842936,0.9735257652789349,17,0.0
6.993597277670994,0.0,12.899054161046543,0.0001,7.421658367327607,205.34903766582795,6.892588986245223,6.976958696161816,-0.028049628996980935,0.001,0.2326977770631861,17.645090046317073,1678,7.449707996324588,1.2909497717312564,1.0,0.5578601051091655,7.107800990476076,0,125.95013175830513,0.5578601051091655,29.793679189028026,0.028049628996980935,0.9712198069922999,18,0.0
7.016523465269002,0.0,12.789853412604748,0.0001,7.394816573625673,211.43907137519912,6.916870647078332,7.000167262708593,-0.026841793701934513,0.001,0.06001467041736361,19.23634942469102,1635,7.421658367327607,1.2787005292984257,1.0,0.5548063663471504,7.127585125518992,0,137.7773556092853,0.5548063663471504,30.569155446756426,0.026841793701934513,0.9719284626682932,19,0.0
7.0407382279802215,0.0,12.734488522956939,0.0001,7.367353339625856,215.64921705609285,6.941746904707979,7.024523351110303,-0.027463233999816872,0.001,0.027633998811308128,18.63542720855817,1610,7.394816573625673,1.272974579454526,1.0,0.5531507534071548,7.149934249651858,0,133.86330749385223,0.5531507534071548,31.065257924176507,0.027463233999816872,0.9730718605614842,20,0.0
7.0613399535809585,0.0,12.671946246268798,0.0001,7.34108808762434,219.63129923398273,6.963104223700446,7.045283856798977,-0.026265252001516082,0.001,0.11822639294759184,18.861479056482764,1584,7.367353339625856,1.2662637631635802,1.0,0.5501562730334817,7.168643332557937,0,135.88040641713542,0.5501562730334817,31.54327226784586,0.026265252001516082,0.9719166629190206,21,0.0
7.081947901593151,0.0,12.642557203890874,0.0001,7.315290638430553,222.81322874014324,6.984051956067339,7.065966326105865,-0.025797449193786903,0.001,0.0783768169176801,18.806733032102574,1568,7.34108808762434,1.2634471423603424,1.0,0.5485561654196023,7.188236025290235,0,135.76420809934584,0.5485561654196023,31.902999361837907,0.025797449193786903,0.9718137812467593,22,0.0
7.101628699507892,0.0,12.712577338408803,0.0001,7.288365863161315,221.44831516237733,7.002823759839969,7.085469090932304,-0.02692477526923831,0.001,0.2438131657759102,18.928400786462973,1582,7.315290638430553,1.272393383798482,1.0,0.5475293917951944,7.209273234049719,0,137.10650227394947,0.5475293917951944,31.622390891840606,0.02692477526923831,0.9686472903562017,23,0.0
7.122963739568028,0.0,12.642834624862509,0.0001,7.262317936485857,225.92823848121014,7.025004987282659,7.106980880363536,-0.02604792667545741,0.001,0.13812673687814303,19.86133491789246,1555,7.288365863161315,1.2648107364504688,1.0,0.5474668980138188,7.228637568314035,0,144.3002487426713,0.5474668980138188,32.16151866151866,0.02604792667545741,0.9730424297217953,24,0.0
7.136376586518015,0.0,12.721543866762994,0.0001,7.23657253369969,223.76230123893455,7.037414077859223,7.1201946710639765,-0.02574540278616766,0.001,0.25174958054610447,18.37537797711541,1571,7.262317936485857,1.2744951296373956,1.0,0.5475860781160322,7.243857213767268,0,133.7184608515154,0.5475860781160322,31.797452229299363,0.02574540278616766,0.9710349471414729,25,0.0
7.1555237499376485,0.0,12.726155877756796,0.0001,7.211388811817819,225.07691654136403,7.056474595834569,7.139330035359123,-0.025183721881870902,0.001,0.03808244883482421,18.167914649802103,1566,7.23657253369969,1.2756869807259235,1.0,0.5474574112323323,7.262778666342992,0,132.54751504932946,0.5474574112323323,31.89712460063898,0.025183721881870902,0.9720440176752378,26,0.0
7.184529766015546,0.0,12.53574011280919,0.0001,7.184664214516194,235.629608659471,7.0878188214171765,7.168816975079631,-0.026724597301624797,0.001,0.055075705615449125,19.719328106921957,1504,7.211388811817819,1.2542246407896527,1.0,0.5419887598698712,7.286613431981752,0,144.4546160504719,0.5419887598698712,33.24550898203593,0.026724597301624797,0.9724797545744969,27,0.0
7.201910479948702,0.0,12.509546105055815,0.0001,7.159402386522908,238.7335424073997,7.105503244874457,7.186263518983138,-0.025261827993285912,0.001,0.100233566897742,19.893393205617834,1489,7.184664214516194,1.2516543500920916,1.0,0.5395171482617123,7.303213303722414,0,145.92974822970245,0.5395171482617123,33.598118279569896,0.025261827993285912,0.9704781975909387,28,0.0
7.226958356705092,0.0,12.342265447421497,0.0001,7.133811868356334,248.55866305319358,7.132582466742285,7.211727156303014,-0.025590518166573872,0.001,0.10934098304092392,19.69075527222295,1435,7.159402386522908,1.2328428098023128,1.0,0.5350683425586845,7.323993165759414,0,144.90181073975182,0.5350683425586845,34.84797768479777,0.025590518166573872,0.9718043041988293,29,0.0
7.2475245849281205,0.0,12.299367051017567,0.0001,7.108329727174906,252.56200427266012,7.1536444300976525,7.232399109708152,-0.025482141181427664,0.001,0.089306259060818,21.003366077244358,1417,7.133811868356334,1.22853018001249,1.0,0.5340422650343699,7.343229623338133,0,154.92408426113627,0.5340422650343699,35.30508474576271,0.025482141181427664,0.9733939526198615,30,0.0
7.2641065912663585,0.0,12.275178053082675,0.0001,7.083859350666709,255.0567427836326,7.170502540732674,7.249040578030891,-0.024470376508197056,0.001,0.037271767794924894,20.573990534978588,1405,7.108329727174906,1.2261723049868534,1.0,0.5319890800287271,7.359147117755969,0,152.01677366555683,0.5319890800287271,35.57122507122507,0.024470376508197056,0.9720787838579056,31,0.0
7.290259587244913,0.0,12.123158297097806,0.0001,7.058842000407412,265.21151825501175,7.198467548286992,7.27556452718542,-0.02501735025929719,0.001,0.03915311500090668,21.63401560766341,1358,7.083859350666709,1.2093656195258147,1.0,0.5286750262013046,7.38143942530001,0,160.41494892061567,0.5286750262013046,36.84303610906411,0.02501735025929719,0.9751039354507035,32,0.0
7.307206757386912,0.0,12.060838795720498,0.0001,7.035772512132505,270.2373659411025,7.216145816950567,7.292662166471764,-0.02306948827490718,0.001,0.03244160020168479,22.63344506168458,1336,7.058842000407412,1.2026454798569048,1.0,0.5247912114953073,7.396861261975597,0,168.17240648719635,0.5247912114953073,37.44868913857678,0.02306948827490718,0.9721463496662986,33,0.0
7.3255402092884525,0.0,12.02731308523332,0.0001,7.0109509439209505,273.5612062618439,7.234859527576788,7.311076367458381,-0.024821568211554457,0.001,0.30786684177000895,21.106009084604974,1322,7.035772512132505,1.1993142402479862,1.0,0.5230232617242303,7.414279492888721,0,157.14293080601155,0.5230232617242303,37.81226343679031,0.024821568211554457,0.9720244918816012,34,0.0
7.345503603182557,0.0,11.976151885563564,0.0001,6.98801012109147,278.1690488985546,7.255405876172174,7.331162643865073,-0.02294082282948029,0.001,0.2653261533127137,22.820538251278062,1304,7.0109509439209505,1.19413155171075,1.0,0.5213178862388281,7.432723950404931,0,170.37525276245523,0.5213178862388281,38.33998465080583,0.02294082282948029,0.9728340419004798,35,0.0
7.362624499208721,0.0,11.95052746196235,0.0001,6.965034391308899,281.29968172397326,7.272811365902405,7.348345056301476,-0.02297572978257101,0.001,0.4495323209101027,22.376591368360156,1293,6.98801012109147,1.1917033161079957,1.0,0.5198988769800443,7.449097675542886,0,167.4078448475613,0.5198988769800443,38.67879256965944,0.02297572978257101,0.972839068491194,36,0.0
7.377625133531982,0.0,11.939572631688229,0.0001,6.9417703011641425,283.5646439228261,7.287925496197355,7.363371864469687,-0.02326409014475672,0.001,0.016702087104501138,21.28652680476298,1286,6.965034391308899,1.1908528991652407,1.0,0.5195803207356965,7.4637853079167,0,159.5666019709867,0.5195803207356965,38.90894941634241,0.02326409014475672,0.9740183942356068,37,0.0
7.399276832658422,0.0,11.77584402104867,0.0001,6.9193193321945055,295.2157198534464,7.311498385329927,7.385412007702821,-0.022450968969637053,0.001,0.08426188293770945,23.371941521094694,1239,6.9417703011641425,1.1726673466509387,1.0,0.5131985345944742,7.481750941230732,0,175.52124095354395,0.5131985345944742,40.376413570274636,0.022450968969637053,0.9718828209583815,38,0.0
7.4171289801862095,0.0,11.690765424049104,0.0001,6.896403013580208,302.06501645496513,7.3303275743465015,7.403462751469597,-0.022916318614297104,0.001,0.06791941188789102,22.317595560073112,1214,6.9193193321945055,1.163515018784971,1.0,0.5110190362171699,7.4976087656084545,0,168.05637383604267,0.5110190362171699,41.20692497938994,0.022916318614297104,0.9735447741657253,39,0.0
7.432799815381228,0.0,11.663696700953574,0.0001,6.874393955465444,305.39130016341244,7.346300229809283,7.419197111646644,-0.02200905811476428,0.001,0.02239851698673323,24.01175684692363,1203,6.896403013580208,1.1608225417225033,1.0,0.5083527138941741,7.512674849066997,0,181.18748652637507,0.5083527138941741,41.57071547420965,0.02200905811476428,0.9712417778748761,40,0.0
7.455493313275061,0.0,11.414764010236116,0.0001,6.854052921673473,323.44814028153513,7.371867646492538,7.442465928013342,-0.020341033791971164,0.001,0.06554285393476701,25.05298240365628,1140,6.874393955465444,1.1331414739543018,1.0,0.5008882756853128,7.530178021263169,0,189.3695268880635,0.5008882756853128,43.87620719929763,0.020341033791971164,0.9718882745487282,41,0.0
7.467253812934197,0.0,11.537169271050978,0.0001,6.833000518227323,316.8268934494053,7.382189251154582,7.453944896966393,-0.021052403446150336,0.001,0.2470953272894456,23.704547435796652,1165,6.854052921673473,1.147460037553378,1.0,0.5031427340055545,7.544198682822795,0,179.54563908420323,0.5031427340055545,42.91752577319588,0.021052403446150336,0.9707216994565336,42,0.0
7.484757448163719,0.0,11.392852098769264,0.0001,6.812086060865466,327.9302008474591,7.4013416710111315,7.471780184891508,-0.020914457361856265,0.001,0.01360296171017976,24.25039764301866,1129,6.833000518227323,1.1316680267075376,1.0,0.49790544363180617,7.5585876245947645,0,184.02928946713953,0.49790544363180617,44.30762411347518,0.020914457361856265,0.9696656217569216,43,0.0
7.5007003891833,0.0,11.437770656945716,0.0001,6.7907730911220865,326.90207971176983,7.416744793199234,7.487620732215084,-0.021312969743379817,0.001,0.04014122289312035,25.595818488999733,1135,6.812086060865466,1.1372535698139685,1.0,0.5000276430074432,7.57524752921636,0,194.66160028601192,0.5000276430074432,44.07583774250441,0.021312969743379817,0.9727907837199877,44,0.0
7.510517636111837,0.0,11.465461316470797,0.0001,6.7697338220766134,326.1894871043906,7.4262320852241555,7.497374233183376,-0.02103926904547304,0.001,0.01068929068038018,23.73105572966745,1139,6.7907730911220865,1.1406076009385528,1.0,0.5005791890385104,7.585667392212799,0,180.7151599528581,0.5005791890385104,43.92442882249561,0.02103926904547304,0.9731546952407261,45,0.0
7.527674093613669,0.0,11.506505829599101,0.0001,6.748731751909465,325.43618672061683,7.44288455912794,7.51443720721045,-0.021002070167148723,0.001,0.22686852145899894,25.158294812637756,1144,6.7697338220766134,1.145931884660321,1.0,0.4989183641598338,7.603263893209312,0,192.20026380823285,0.4989183641598338,43.724409448818896,0.021002070167148723,0.9692033294051233,46,0.0
7.54464125547888,0.0,11.32591770868191,0.0001,6.728589849529869,339.434879725738,7.4619196697985615,7.531815956933316,-0.020141902379595678,0.001,0.05388926548246702,24.638840404380804,1100,6.748731751909465,1.1258897224206985,1.0,0.4943860431685841,7.616687630311183,0,188.3072669564366,0.4943860431685841,45.48953594176524,0.020141902379595678,0.9716588407332803,47,0.0
7.55839617694712,0.0,11.323635541604459,0.0001,6.707739467039647,341.1709109500855,7.47568475288301,7.5455760484577645,-0.020850382490221975,0.001,0.06626856807184707,25.299244848137256,1095,6.728589849529869,1.1260128559204003,1.0,0.4939234897184173,7.630326815087014,0,193.79426060884083,0.4939234897184173,45.63802559414991,0.020850382490221975,0.9721089358805518,48,0.0
7.575737497987833,0.0,11.189678732359779,0.0001,6.6881849348773885,352.43229471199317,7.494531444709919,7.563218991647796,-0.019554532162258553,0.001,0.23557712761375357,26.432990278009946,1064,6.707739467039647,1.1115165308667128,1.0,0.4897388097098614,7.644879361692104,0,202.98391914423607,0.4897388097098614,47.02634054562559,0.019554532162258553,0.9727766829171262,49,0.0
7.590870762910937,0.0,11.129038288231841,0.0001,6.667495500108463,359.0365673468648,7.510337979158807,7.578487633308951,-0.020689434768925707,0.001,0.09090058450745496,25.112142082116012,1046,6.6881849348773885,1.105071894579224,1.0,0.4872310455059878,7.658865758768208,0,193.11932252744813,0.4872310455059878,47.80574162679426,0.020689434768925707,0.972712809571948,50,0.0
7.601948108934271,0.0,11.163776765140566,0.0001,6.6476416576126836,358.1038360931798,7.521007006977793,7.589487517525114,-0.01985384249577926,0.001,0.06690993517386713,25.204553884326863,1051,6.667495500108463,1.1093097593091232,1.0,0.4866382026956186,7.670501730135513,0,194.03664607426316,0.4866382026956186,47.61333333333334,0.01985384249577926,0.9705281635491994,51,0.0
7.620184121930542,0.0,11.017947563577971,0.0001,6.627989347554097,371.21163761358406,7.540869565984469,7.60804703587493,-0.019652310058586586,0.001,0.07135174982256277,27.089231892134038,1016,6.6476416576126836,1.0934741074143381,1.0,0.4822697749731004,7.685955930417553,0,208.97562234949874,0.4822697749731004,49.22660098522167,0.019652310058586586,0.9719386128340977,52,0.0
7.631999684964311,0.0,11.146966293745855,0.0001,6.608538797922711,362.0779495932411,7.551205308927097,7.619576302369762,-0.019450549631385705,0.001,0.00701695586282018,26.444005321758663,1043,6.627989347554097,1.1084444792382064,1.0,0.4844594042486299,7.699857074452088,0,204.48100796866038,0.4844594042486299,47.950095969289826,0.019450549631385705,0.9696703084363112,53,0.09587727708533077
7.647046646993367,0.0,11.109851598319676,0.0001,6.588789395824854,367.2681682544703,7.5666541923179,7.63470613214094,-0.01974940209785725,0.001,0.34616414875206764,25.59660974405189,1031,6.608538797922711,1.1047296957423618,1.0,0.48196695398244527,7.714098230431424,0,198.16203143476443,0.48196695398244527,48.5378640776699,0.01974940209785725,0.9681691631173392,54,0.0
7.658225113948136,0.0,11.127539711716581,0.0001,6.569001368254337,367.2737624317882,7.577617432945522,7.645845234788623,-0.019788027570516675,0.001,0.17280729336670694,24.90795325422115,1032,6.588789395824854,1.10706577049841,1.0,0.48378748271361566,7.725504651401611,0,193.11899395864208,0.48378748271361566,48.46847720659554,0.019788027570516675,0.971687184792527,55,0.0
7.6752120648972255,0.0,10.954534038560132,0.0001,6.54939860984761,382.3799451631037,7.596536240384312,7.663214482406496,-0.01960275840672754,0.001,0.2988204668070244,26.321973992727624,993,6.569001368254337,1.088118936086749,1.0,0.47733169199261605,7.7393338907750175,0,204.5290242738283,0.47733169199261605,50.336693548387096,0.01960275840672754,0.9704823396553891,56,0.10070493454179255
7.686566965645325,0.0,10.973653056191578,0.0001,6.529828552423305,382.36118610946215,7.607663034625928,7.674527559492723,-0.019570057424305176,0.001,0.07270195361312486,26.353615888032405,995,6.54939860984761,1.0905883851729667,1.0,0.47851290915866207,7.750956803533311,0,205.09189418752817,0.47851290915866207,50.26156941649899,0.019570057424305176,0.9727714807849007,57,0.0
7.6990095336118936,0.0,11.0787440840226,0.0001,6.510031507800499,375.6990032486099,7.618897518118526,7.686738433868855,-0.019797044622805515,0.001,0.06352933390456576,24.761636120522354,1014,6.529828552423305,1.102934361485548,1.0,0.48122250271958433,7.7649340387524095,0,192.904594369316,0.48122250271958433,49.31194471865745,0.019797044622805515,0.9729183559230943,58,0.0
7.716173932756882,0.0,10.914743872335311,0.0001,6.4904757003366775,391.18449305164233,7.637885709611769,7.7042632023104565,-0.019555807463821573,0.001,0.44156933068749976,25.479286512976774,977,6.510031507800499,1.0850284909274694,1.0,0.4753983574513739,7.7791552303689775,0,199.0784300829305,0.4753983574513739,51.216188524590166,0.019555807463821573,0.9725291383128327,59,0.0
7.72906424768159,0.0,10.889862930798865,0.0001,6.471671757935272,394.61716819289757,7.651038308543016,7.717207311262905,-0.018803942401405926,0.001,0.18545889273746075,25.678177509221896,970,6.4904757003366775,1.0826069902697268,1.0,0.47139180163511085,7.791565216539271,0,200.9560642273493,0.47139180163511085,51.577915376676984,0.018803942401405926,0.967080561656681,60,0.0
7.743415633322718,0.0,10.848110447982467,0.0001,6.4527404293915,399.4641376325916,7.6658354427876505,7.731650027117818,-0.018931328543771997,0.001,0.06381497403650932,26.747019044913834,960,6.471671757935272,1.0784305512353705,1.0,0.4712696630835056,7.805028603886729,0,209.75767578458795,0.4712696630835056,52.10948905109489,0.018931328543771997,0.970652567216568,61,0.20833333333333334
7.757761529205867,0.0,10.851427138650196,0.0001,6.433464268414133,399.9450613937496,7.6801256222388865,7.745988708690355,-0.019276160977366175,0.001,0.054159038792037276,27.960899949720215,961,6.4527404293915,1.0792465684075803,1.0,0.4714896218632129,7.819307243372182,0,219.67559895436162,0.4714896218632129,52.07604166666667,0.019276160977366175,0.9721948967470334,62,0.41623309053069724
7.768147565059108,0.0,10.84367290033908,0.0001,6.414185936222924,403.41283501545615,7.690584612596316,7.7563915619288535,-0.019278332191209557,0.001,0.027084481093190487,27.513255671602057,953,6.433464268414133,1.0786995264810944,1.0,0.47157922269838604,7.829492909513243,0,216.36247959971627,0.47157922269838604,52.456932773109244,0.019278332191209557,0.9738164095123591,63,0.0
7.783167258496933,0.0,10.845354402906187,0.0001,6.39507038455592,405.36722742865635,7.7055631785421905,7.771407598584423,-0.01911555166700385,0.001,0.0818165967099007,26.37008968352018,951,6.414185936222924,1.0794143445743176,1.0,0.4703674918306197,7.844341158320934,0,207.77102272682436,0.4703674918306197,52.607368421052634,0.01911555166700385,0.9724972900280879,64,0.0
7.790277768727975,0.0,10.928379733737497,0.0001,6.376091091521533,399.4050120141586,7.711737608425194,7.778337324507382,-0.018979293034386835,0.001,0.16980940497093416,24.838451197866235,965,6.39507038455592,1.088909580900718,1.0,0.4718531603076456,7.85281027287074,0,195.7903742721396,0.4718531603076456,51.79253112033195,0.018979293034386835,0.9710146310791258,65,0.0
7.8066611279054205,0.0,10.743553504891498,0.0001,6.358655667710421,417.3184371103364,7.730159664244168,7.795121331615482,-0.017435423811112294,0.001,0.3832825093950638,28.002985367974734,927,6.376091091521533,1.068716002743024,1.0,0.4668939278488984,7.8660499135475765,0,221.1734677834091,0.4668939278488984,53.98596112311015,0.017435423811112294,0.9739815764088688,66,0.10787486515641855
7.816725898219496,0.0,10.786901879743295,0.0001,6.340525682831294,414.64307192179245,7.7397277743472035,7.805092750695085,-0.01812998487912676,0.001,0.025998883090014916,27.37767729630397,934,6.358655667710421,1.0739335062454913,1.0,0.4661198236227542,7.876665519785686,0,216.41029634514226,0.4661198236227542,53.57341907824223,0.01812998487912676,0.9703495311769008,67,0.10706638115631692
7.830592088968377,0.0,10.7493308362681,0.0001,6.321864311586845,419.1595330605574,7.75399482683336,7.81903980715345,-0.01866137124444922,0.001,0.15536660755947204,29.269956453982182,925,6.340525682831294,1.0701157033680708,1.0,0.46629018149736917,7.8898732682499055,0,231.847312345341,0.46629018149736917,54.05844155844156,0.01866137124444922,0.9744240565196159,68,0.21621621621621623
7.845654155875667,0.0,10.620418194537386,0.0001,6.303529776988132,433.4523850799267,7.770456083466921,7.834377490930428,-0.018334534598713148,0.001,0.19510219548357177,28.201347267873825,897,6.321864311586845,1.0562833382041827,1.0,0.4603127735826374,7.902708028268782,0,223.8692024027765,0.4603127735826374,55.78125,0.018334534598713148,0.9717697729857071,69,0.2229654403567447
7.859640182665182,0.0,10.536535689062452,0.0001,6.2855816336630435,443.9881315490535,7.785341909411103,7.848541084640296,-0.017948143325088317,0.001,0.044224106506745686,29.919227002719747,877,6.303529776988132,1.04740819276147,1.0,0.4571569164898166,7.915284466160127,0,237.7456113632357,0.4571569164898166,57.028538812785385,0.017948143325088317,0.9720157140887943,70,0.0
7.86766113290233,0.0,10.603535523427645,0.0001,6.268503424289189,438.42849712532774,7.792621058107979,7.856420314053671,-0.017078209373854847,0.001,0.27836948994931027,28.685225969041557,889,6.2855816336630435,1.0550603195150483,1.0,0.4589942338195925,7.924322008741617,0,228.11801237629496,0.4589942338195925,56.262387387387385,0.017078209373854847,0.9720679918813977,71,0.0
7.879317736761555,0.0,10.601637915809626,0.0001,6.251831259792087,439.9153981567634,7.804279533269434,7.8680810529536265,-0.01667216449710196,0.001,0.038102087290325715,29.216727936628928,888,6.268503424289189,1.055298559640942,1.0,0.45877532003367927,7.935757962037366,0,232.7868365906434,0.45877532003367927,56.36865839909808,0.01667216449710196,0.9728169641891466,72,0.11261261261261261
7.89225912706284,0.0,10.554690602893343,0.0001,6.23447276552708,445.8880554365266,7.817716488146267,7.881122315479503,-0.017358494265006463,0.001,0.04081524374568145,28.443744668871076,877,6.251831259792087,1.050538650563011,1.0,0.4552840515075188,7.947813187787646,0,226.8985794226227,0.4552840515075188,57.0365296803653,0.017358494265006463,0.9697196064972536,73,0.11402508551881414
7.903654617291975,0.0,10.52802191404503,0.0001,6.217159522845032,448.6767545607987,7.82938986109931,7.892574178094202,-0.01731324268204837,0.001,0.2524184929837844,30.662075333603433,873,6.23447276552708,1.0479061712597086,1.0,0.45536884319347704,7.958746638607418,0,245.08096848981876,0.45536884319347704,57.30848623853211,0.01731324268204837,0.9727710616466253,74,0.3436426116838488
