DeltaOmega,RewardStd,RewardMean,WeightMax,ConfortViolation,ITERATIONS,NormDeltaOmega,Omega,TimestepsStd,WeightMean,Traj,WeightMin,OmegaBefore,Epsilon,LossReg,DualBefore,ReturnsMean,Eta,Wins,Primal,WeightMedian,ReturnsStd,DualReg,TimestepsMean,DualAfter,NormDeltaVar
-0.004641148275587703,0.07723254333607298,7.701456447406664,1.0,0,657,0.004641148275587703,6.7478936156492155,4.7098841198288985,0.007639644183854698,500,0.007639644183854698,6.752534763924803,0.001,0.0,7.705194295014333,1546.3672799345984,1.642867298290593,99.8,7.70478579128936,0.8309540586495954,36.81657898006269,0.0,200.7883064516129,7.70478942103994,0.08391657590419668
-0.003756606351846159,0.07716451826449218,7.70436579714788,1.0,0,658,0.003756606351846159,6.744137009297369,5.646183579207909,0.007586208193192133,501,0.007586208193192133,6.7478936156492155,0.001,0.0,7.708098459056325,1546.6195520249953,1.6412388418877415,99.8003992015968,7.707692037550724,0.8304823932870231,44.044765550792015,0.0,200.74647887323943,7.707695607298667,0.012279927775930073
-0.004101924220476505,0.07710322458698532,7.707419404141262,1.0,0,659,0.004101924220476505,6.740035085076893,5.825427502357368,0.007662049482811461,501,0.007662049482811461,6.744137009297369,0.001,0.0,7.7111480182596965,1547.175589012711,1.640018383754038,99.8003992015968,7.710743033632019,0.8431531146869164,45.56288376679314,0.0,200.738430583501,7.710746555633285,0.16758320023231882
-0.0037105105760550927,0.077365321387995,7.709925612375988,1.0,0,660,0.0037105105760550927,6.736324574500838,4.261323727464241,0.007713267322836169,500,0.007713267322836169,6.740035085076893,0.001,0.0,7.713670597096563,1548.2145886911135,1.6449053294462894,99.8,7.713259826489945,0.8383631002627568,33.294761633395744,0.0,200.8084677419355,7.713263538280217,0.033502957657455076
-0.003984831599762373,0.07703589927537972,7.712886051095632,1.0,0,661,0.003984831599762373,6.732339742901075,4.216467688227776,0.007572760398944122,500,0.007572760398944122,6.736324574500838,0.001,0.0,7.7166078307635795,1548.8360309852935,1.6377653148327338,99.8,7.716205843987813,0.8414792502806934,33.152062080356565,0.0,200.81048387096774,7.716209286280014,0.03534814621077427
-0.0038598790808563876,0.07293708128018926,7.71562470250145,1.0,0,662,0.0038598790808563876,6.728479863820219,0.0,0.6261542435311431,500,0.6261542435311431,6.732339742901075,0.001,0.0,7.719270031292304,1550.8370102502727,1.6269244783176087,100.0,7.7188779368192,0.8439882203969884,2.086806560986751,0.0,201.0,7.718880975558839,0.029457338254730275
-0.004162653345935574,0.07656958533063206,7.718651021791541,1.0,0,663,0.004162653345935574,6.724317210474283,0.897120784729314,0.007329958466470357,500,0.007329958466470357,6.728479863820219,0.001,0.0,7.72233958140437,1551.1380472755943,1.6274594694032052,99.8,7.721950193477077,0.8420376219795594,7.761931349653547,0.0,200.95967741935485,7.721953252226592,0.004069194781501839
-0.0050898712729647855,0.08050862784071132,7.721829376553135,1.0,0,664,0.0050898712729647855,6.719227339201319,1.6201437783057822,0.007560812286992472,500,0.007560812286992472,6.724317210474283,0.001,0.0,7.7255951627733355,1551.4724765876542,1.6385695716236157,99.6,7.725195694973779,0.8428375469298126,13.287668591263452,0.0,200.92137096774192,7.725199169365846,0.007076713863936536
-0.0038581422343630933,0.08040410546523982,7.724967751539215,1.0,0,665,0.0038581422343630933,6.715369196966956,8.808977665942754,0.0074846415655521375,501,0.0074846415655521375,6.719227339201319,0.001,0.0,7.7287234912495615,1548.8690525054405,1.635270093852568,99.60079840319361,7.728328339517274,0.8440706542435821,68.61161500946285,0.0,200.5010060362173,7.728331697638769,0.20363004676796098
-0.004301303614254515,0.0835388251395429,7.728358116868674,1.0,0,666,0.004301303614254515,6.711067893352701,11.181416196537493,0.007226460409311922,502,0.007226460409311922,6.715369196966956,0.001,0.0,7.732143154075747,1546.6997075537747,1.631480588865631,99.40239043824701,7.73175592297135,0.8255770196034696,87.39903909862198,0.0,200.13453815261045,7.73175913866521,0.030305540469449825
-0.0045816028985870005,0.07177504715616531,7.731610974470559,1.0,0,667,0.0045816028985870005,6.706486290454114,0.0,0.609714711690922,500,0.609714711690922,6.711067893352701,0.001,0.0,7.7351739957923735,1554.068711695905,1.601016909604907,100.0,7.734813628589248,0.8350032036582928,1.7552709443859902,0.0,201.0,7.734815790952149,0.12161679280171014
-0.0042035165819873654,0.07586444514628085,7.734297359512978,1.0,0,668,0.0042035165819873654,6.702282773872127,5.562148865321747,0.0067858888620897185,500,0.0067858888620897185,6.706486290454114,0.001,0.0,7.737931689510131,1552.6522180533993,1.6101973475772433,99.8,7.737563486062414,0.8282406112821007,43.46334866430346,0.0,200.75,7.737565947185596,0.008247424878928522
-0.004229684516382726,0.07204681232478724,7.736788888477471,1.0,0,669,0.004229684516382726,6.698053089355744,0.0,0.5817372669833085,500,0.5817372669833085,6.702282773872127,0.001,0.0,7.740369080585057,1555.0962579085026,1.6062971869997826,100.0,7.740002625590489,0.8442684325266583,1.9617345265106891,0.0,201.0,7.740004967341769,0.018087016843452083
-0.004440170094488494,0.08339609735299332,7.739468429185939,1.0,0,670,0.004440170094488494,6.6936129192612555,5.611547736150277,0.007141266776263436,501,0.007141266776263436,6.698053089355744,0.001,0.0,7.743237804518713,1552.4514619302113,1.6262201459636636,99.40119760479041,7.742857287481197,0.8341963061234019,44.38658106337242,0.0,200.58953722334005,7.742860321931913,0.030646254433630143
