OmegaBefore,RewardStd,NormDeltaOmega,ConfortViolation,Omega,TimestepsMean,Wins,TimestepsStd,ITERATIONS,Traj,DeltaOmega,RewardMean,ReturnsStd,ReturnsMean,NormDeltaVar
5.236472886400035,0.4433459228415742,0.11898315068698562,0,5.1174897357130495,178.828,54.400000000000006,32.95740305303195,26,250,-0.11898315068698562,8.5463767521228,287.77866066201017,1528.3314618286156,0.21878010169247142
5.1174897357130495,0.42269725866634184,0.11942642908781131,0,4.998063306625238,179.44,59.199999999999996,34.0959587048084,27,250,-0.11942642908781131,8.61053486291174,299.33464008720046,1545.0743758008825,0.21527958330185062
4.998063306625238,0.3534684896724634,0.12084625784357694,0,4.877217048781661,186.68,71.2,29.056937209554622,28,250,-0.12084625784357694,8.684338115704074,258.0024833132845,1621.1922394396365,0.21993453290254464
4.877217048781661,0.36699448402455875,0.12175132890920537,0,4.755465719872456,186.416,69.19999999999999,29.09231761135575,29,250,-0.12175132890920537,8.744111170520926,260.15435032138197,1630.0422279638292,0.21747096506174798
4.755465719872456,0.30767994218866723,0.12257830574208395,0,4.632887414130372,191.984,78.4,22.65779653893997,30,250,-0.12257830574208395,8.810482522574057,204.41323548772522,1691.4716766138577,0.21338821004354888
4.632887414130372,0.2799988459620251,0.12381646200815144,0,4.5090709521222205,193.668,82.39999999999999,20.013539816834,31,250,-0.12381646200815144,8.873777740594235,182.7887982837935,1718.5667874654043,0.21106793749292044
4.5090709521222205,0.2560423604163065,0.1242608792043951,0,4.384810072917825,195.02,85.6,19.337931637070184,32,250,-0.1242608792043951,8.931947982048113,177.07886115879046,1741.908495459023,0.20847803312000013
4.384810072917825,0.23177096569487565,0.12523693531486302,0,4.259573137602962,195.84,88.4,18.07911502258891,33,250,-0.12523693531486302,8.993209349343935,167.07421526234222,1761.2301189755167,0.21006565979730585
4.259573137602962,0.17920575521667254,0.12582974484371423,0,4.133743392759248,198.412,93.60000000000001,14.346088526145378,34,250,-0.12582974484371423,9.049935680936715,132.3272169666347,1795.6158383260154,0.19385925626859885
4.133743392759248,0.1569379077080603,0.12457170145459084,0,4.009171691304657,197.956,95.19999999999999,16.479868446076868,35,250,-0.12457170145459084,9.107718039773667,152.92797048307813,1802.9274322814358,0.19661018980154868
4.009171691304657,0.14609470503299365,0.12231640104867303,0,3.8868552902559843,199.324,96.0,10.748535900298236,36,250,-0.12231640104867303,9.15811244125602,100.87937675919657,1825.4316042409148,0.19866088334570758
3.8868552902559843,0.11086796881838461,0.11979684948836677,0,3.7670584407676175,200.644,98.0,3.5582669939171243,37,250,-0.11979684948836677,9.210244668841177,34.79739363530964,1847.9803313349696,0.1815577854169494
3.7670584407676175,0.2620877812067945,0.11513272028278587,0,3.6519257204848317,195.9,85.2,19.27905599348682,38,250,-0.11513272028278587,9.247408755260363,182.21841765013158,1811.567375155505,0.1657311261708652
3.6519257204848317,0.36373967441051125,0.10958699673122618,0,3.5423387237536055,190.56,71.6,22.490317916828122,39,250,-0.10958699673122618,9.283221527858007,213.81857548208976,1769.0106943486219,0.1508123920916275
3.5423387237536055,0.4383688829895168,0.1043892091744425,0,3.437949514579163,186.568,59.599999999999994,23.797759894578313,40,250,-0.1043892091744425,9.314080062485553,226.97842252338015,1737.709289097805,0.1494011834110596
3.437949514579163,0.3871744785284476,0.09738473054322005,0,3.340564784035943,191.88,68.0,20.442348201711074,41,250,-0.09738473054322005,9.355372006661495,195.85860620183814,1795.1087806382077,0.14226047127888647
3.340564784035943,0.25984679319448883,0.09203186255632723,0,3.2485329214796157,194.036,86.0,23.123380029744787,42,250,-0.09203186255632723,9.3977056116319,221.83381064601042,1823.4932060586075,0.14578426746308312
3.2485329214796157,0.1801430272562195,0.08712951756909648,0,3.161403403910519,198.228,93.60000000000001,14.568459630310954,43,250,-0.08712951756909648,9.432429159206569,140.7402669161486,1869.7715673711998,0.14597001517260522
3.161403403910519,0.16451732416705317,0.08319075003203036,0,3.078212653878489,199.736,94.8,8.99479316049013,44,250,-0.08319075003203036,9.461724763369027,88.22665321300907,1889.847057336276,0.14495245926674893
3.078212653878489,0.16508053152271635,0.07942503721422511,0,2.9987876166642637,199.048,94.8,10.670599608269443,45,250,-0.07942503721422511,9.488643003975668,104.6672165747667,1888.6954126553487,0.1379973941233215
2.9987876166642637,0.15845042880083776,0.0762246493898533,0,2.9225629672744105,199.468,95.19999999999999,9.591296888325376,46,250,-0.0762246493898533,9.516723239740674,93.87903551626326,1898.2817511845928,0.13244226702199058
2.9225629672744105,0.16979706542136982,0.07792260202139767,0,2.844640365253013,199.288,94.39999999999999,8.732757640058495,47,250,-0.07792260202139767,9.539230315480227,87.12583465071745,1901.0541311114239,0.12394540686853707
2.844640365253013,0.1855479149473156,0.07486487003985953,0,2.7697754952131532,198.8,93.2,10.730889991049205,48,250,-0.07486487003985953,9.563193397917706,106.40883314404988,1901.1628475060397,0.1299793939072002
2.7697754952131532,0.16378797714102084,0.07608270254341187,0,2.6936927926697414,199.516,94.8,8.663587247785987,49,250,-0.07608270254341187,9.587459379539693,86.40375457584902,1912.8515455682416,0.12439544198579688
2.6936927926697414,0.13905702817659127,0.07601468545095091,0,2.6176781072187905,199.392,96.39999999999999,11.703261767558645,50,250,-0.07601468545095091,9.608002777174582,115.05597862699724,1915.758889746394,0.10984352897626941
2.6176781072187905,0.17019226507089294,0.07760310297849715,0,2.5400750042402933,199.332,94.39999999999999,9.253635825987534,51,250,-0.07760310297849715,9.628921788195097,92.60639494004212,1919.3522378845053,0.116871021394321
2.5400750042402933,0.15135362576672248,0.0744911668499677,0,2.4655838373903256,199.712,95.6,7.619780574268526,52,250,-0.0744911668499677,9.649635258679128,76.66214004642212,1927.1479567813258,0.11607045181004866
2.4655838373903256,0.18053179643075654,0.071841510621244,0,2.3937423267690816,199.156,93.60000000000001,8.985080077550784,53,250,-0.071841510621244,9.667804739668082,90.21296584066026,1925.401320733336,0.10686757227457833
2.3937423267690816,0.15720683601719296,0.07219365138573774,0,2.321548675383344,198.7,95.19999999999999,12.227264616421778,54,250,-0.07219365138573774,9.690506971953877,121.87227890851523,1925.5037353272353,0.10765128229180958
2.321548675383344,0.13734904912133786,0.07308153169581422,0,2.2484671436875296,199.72,96.39999999999999,8.36813001811038,55,250,-0.07308153169581422,9.708945791936126,83.60215684316263,1939.070653565483,0.10130853441667592
2.2484671436875296,0.1376443702828613,0.07061573015741152,0,2.177851413530118,199.624,96.39999999999999,8.833720846845909,56,250,-0.07061573015741152,9.723937777866396,88.92820840369626,1941.1313549688014,0.08646941847189221
2.177851413530118,0.1137777823428216,0.06955651178196343,0,2.1082949017481547,199.996,97.6,7.725023236211007,57,250,-0.06955651178196343,9.742206810837855,77.82450866420736,1948.4023933403273,0.07840584054925459
2.1082949017481547,0.12094481487373644,0.07084741082998036,0,2.0374474909181743,199.896,97.2,7.950671921290677,58,250,-0.07084741082998036,9.759451817924905,79.69964312511844,1950.8753805959163,0.08452538026920817
2.0374474909181743,0.168544171575644,0.06823271745109327,0,1.969214773467081,199.176,94.39999999999999,9.562061702373605,59,250,-0.06823271745109327,9.769933944231092,96.60753666422666,1945.936363276172,0.07421865549969231
1.969214773467081,0.16888761610306005,0.06573334198059433,0,1.9034814314864867,199.368,94.39999999999999,8.790937151407693,60,250,-0.06573334198059433,9.782644324613054,88.97248054652664,1950.346233709455,0.06882580789381014
1.9034814314864867,0.225807312368959,0.05963456679819834,0,1.8438468646882884,195.968,90.0,19.3725314814559,61,250,-0.05963456679819834,9.790256523220059,194.14298062522002,1918.5769903423884,0.06577464240705454
1.8438468646882884,0.2500865908517122,0.057832349102210356,0,1.786014515586078,196.54,87.6,14.841307220053089,62,250,-0.057832349102210356,9.801049083002455,150.05563140977043,1926.298186773302,0.054342300855833074
1.786014515586078,0.27408667127617947,0.05355112007979512,0,1.732463395506283,195.056,85.2,19.59502140851089,63,250,-0.05355112007979512,9.808714573544284,197.04240436471204,1913.248629857254,0.05620854104863843
1.732463395506283,0.31117809550506426,0.048378478099869726,0,1.6840849174064132,191.82,81.2,25.0473870892754,64,250,-0.048378478099869726,9.815067539528988,251.38231165211994,1882.7262554324502,0.05282812660891301
1.6840849174064132,0.2959934091216932,0.045672626365648394,0,1.6384122910407648,194.964,82.8,18.28471230290485,65,250,-0.045672626365648394,9.825108585512508,184.77407917040514,1915.5424702658606,0.07206901569974253
1.6384122910407648,0.3051473017044328,0.04288721136249962,0,1.5955250796782652,191.292,82.0,27.446944019325723,66,250,-0.04288721136249962,9.832494060215113,275.1354366460741,1880.87745376667,0.08258982314748717
1.5955250796782652,0.32366146391410844,0.038755151710302416,0,1.5567699279679628,192.532,79.60000000000001,21.387495786089588,67,250,-0.038755151710302416,9.838606239870229,216.14282960731109,1894.2465365746953,0.0897269359746042
1.5567699279679628,0.34104157454088446,0.03643638670288607,0,1.5203335412650767,190.444,77.60000000000001,26.351145402050363,68,250,-0.03643638670288607,9.84432150701773,265.06758500145116,1874.7919650824842,0.09626385103462536
1.5203335412650767,0.37186057227310226,0.03809737659042334,0,1.4822361646746534,188.268,73.6,28.773949607240226,69,250,-0.03809737659042334,9.848025364185203,289.2414259702623,1854.06803926442,0.1058946224080226
1.4822361646746534,0.4017228324007387,0.03846979143904461,0,1.4437663732356087,185.684,69.6,30.787402358757067,70,250,-0.03846979143904461,9.850290214401026,309.70431183133707,1829.04128817084,0.10970303460134004
1.4437663732356087,0.4530013576443436,0.03874505734010447,0,1.4050213158955043,184.24,61.6,31.155968930527578,71,250,-0.03874505734010447,9.849739563821569,313.2978859993783,1814.716017238486,0.1170422703606136
1.4050213158955043,0.47031416094885226,0.03860064597932866,0,1.3664206699161756,183.276,58.8,32.5799911602198,72,250,-0.03860064597932866,9.853627373897988,327.5134955988871,1805.9334105785274,0.12089617187338404
1.3664206699161756,0.4352870502407606,0.035567803446062696,0,1.330852866470113,181.464,65.2,38.38208832254962,73,250,-0.035567803446062696,9.862410002246888,385.2938196794721,1789.6723686477292,0.132569886476562
1.330852866470113,0.5026637762792983,0.03343875590145595,0,1.297414110568657,173.348,55.60000000000001,42.1529939150234,74,250,-0.03343875590145595,9.85612523425329,423.30563111906986,1708.5395971073387,0.13737366958665934
1.297414110568657,0.4949689539040765,0.03442175293669014,0,1.2629923576319668,174.068,56.8,43.025566538977735,75,250,-0.03442175293669014,9.864068560259973,431.98828300572893,1717.018686147333,0.14575180107705146
1.2629923576319668,0.5545189064191588,0.034178200410530435,0,1.2288141572214364,166.864,48.0,46.783560189451165,76,250,-0.034178200410530435,9.857408464296421,469.181053882484,1644.8466059863576,0.14801970902169215
1.2288141572214364,0.5353629884299981,0.036082035736733964,0,1.1927321214847024,169.492,50.8,44.992998744249086,77,250,-0.036082035736733964,9.867631278577507,451.94416025632785,1672.4845606686595,0.1567376303820363
1.1927321214847024,0.5070479865095823,0.03447583670010146,0,1.158256284784601,170.824,55.60000000000001,46.600955183343615,78,250,-0.03447583670010146,9.875177722019634,467.8488386051081,1686.9173591862816,0.16719060125241825
1.158256284784601,0.5434547390828279,0.03331187549588033,0,1.1249444092887206,164.692,50.8,50.49313949439072,79,250,-0.03331187549588033,9.873509100041751,506.94243364229084,1626.087960704076,0.17404737097924713
1.1249444092887206,0.5307320329189137,0.032697304524500925,0,1.0922471047642197,170.048,51.6,44.71077829785565,80,250,-0.032697304524500925,9.879831977140059,449.3069241976428,1680.0456680487127,0.1768528159429098
1.0922471047642197,0.6549387864574062,0.03488898343214775,0,1.057358121332072,152.808,33.6,49.09390120982442,81,250,-0.03488898343214775,9.859749360812975,492.773789100667,1506.6485803271091,0.17510532455817931
1.057358121332072,0.6494473479924681,0.0354675091200356,0,1.0218906122120364,148.04,36.8,54.03730563231294,82,250,-0.0354675091200356,9.865895474790696,542.4266836381821,1460.5471660880146,0.1776437112705332
1.0218906122120364,0.6765275200841843,0.03439217360747515,0,0.9874984386045612,143.268,33.6,54.14576784938967,83,250,-0.03439217360747515,9.861741007768908,543.6251502108462,1412.8719107010359,0.1824219597621505
0.9874984386045612,0.6349427089089805,0.033501491171812,0,0.9539969474327492,153.196,37.6,52.29108512930288,84,250,-0.033501491171812,9.877205419826812,525.1653169459845,1513.1483614957883,0.19111857234990973
0.9539969474327492,0.6869538836461442,0.031670593411679215,0,0.92232635402107,143.256,31.6,56.772585496875166,85,250,-0.031670593411679215,9.870109784017973,569.3978687992156,1413.9524472192788,0.1952990649941375
0.92232635402107,0.7335951826349765,0.030321314579182412,0,0.8920050394418876,135.032,26.400000000000002,54.27668906630175,86,250,-0.030321314579182412,9.863102525340897,544.8184637837144,1331.834460201832,0.19586130525525905
0.8920050394418876,0.7484978117752591,0.028812450054350403,0,0.8631925893875372,132.564,24.8,56.74093675645477,87,250,-0.028812450054350403,9.86499439704015,569.2608855166118,1307.7431172492304,0.1916542983923706
0.8631925893875372,0.7838218425762455,0.026774504555502898,0,0.8364180848320343,127.212,20.8,54.6309715820614,88,250,-0.026774504555502898,9.858659722246689,547.71262504415,1254.1398205864461,0.19053827700334233
0.8364180848320343,0.8167657378014391,0.025079717934732293,0,0.811338366897302,123.596,16.400000000000002,54.126303993529795,89,250,-0.025079717934732293,9.855539760036113,542.4668255405313,1218.1052921814235,0.18963056481117735
0.811338366897302,0.8309788522954226,0.025504124548574758,0,0.7858342423487272,118.22,17.2,56.07284191121403,90,250,-0.025504124548574758,9.853453151588301,562.2720212885978,1164.8752315807687,0.19273300449894346
0.7858342423487272,0.8088962695700165,0.02538392527733291,0,0.7604503170713943,118.912,21.2,57.92802651566856,91,250,-0.02538392527733291,9.862026095976955,581.4329409890474,1172.7132471248115,0.19306029397181285
0.7604503170713943,0.861704199778332,0.024930013502006854,0,0.7355203035693875,112.588,15.2,55.46503633821941,92,250,-0.024930013502006854,9.85109390020318,556.0060542193667,1109.1149600360754,0.1903956020561137
0.7355203035693875,0.8784398474032626,0.02520092301948551,0,0.710319380549902,107.82,15.6,55.226475534837455,93,250,-0.02520092301948551,9.850788267211279,554.1685997313482,1062.1119909707202,0.1861876246901692
0.710319380549902,0.9338646054327597,0.024044347849520364,0,0.6862750327003816,103.784,8.0,52.46828893722378,94,250,-0.024044347849520364,9.837994928165239,525.0932873663081,1021.0264656247012,0.18105552864680774
0.6862750327003816,0.9198891888620266,0.024779411642886995,0,0.6614956210574946,102.896,11.600000000000001,52.19123665904076,95,250,-0.024779411642886995,9.844471967350023,523.342282376387,1012.9567875524477,0.1781003487885733
0.6614956210574946,0.9204422168714466,0.02496313978153042,0,0.6365324812759642,103.288,11.200000000000001,52.37187275628016,96,250,-0.02496313978153042,9.847578352685886,525.2260248301313,1017.1366728922197,0.17639322778802424
0.6365324812759642,0.9929978073969365,0.02356994224711939,0,0.6129625390288448,92.492,7.199999999999999,48.503545602357775,97,250,-0.02356994224711939,9.829045806218678,485.9507890908396,909.108104708778,0.1712305322347002
0.6129625390288448,0.9422446428693515,0.024021760785433277,0,0.5889407782434115,99.444,10.4,53.56423119956077,98,250,-0.024021760785433277,9.845933039024908,536.9909382951569,979.118965132793,0.17330876859942487
0.5889407782434115,1.0458809722731148,0.022998564076937122,0,0.5659422141664744,85.424,4.8,45.46062278499933,99,250,-0.022998564076937122,9.81877440638313,455.1953266080323,838.7589848908724,0.1647752632914543
0.5659422141664744,1.0474529339780934,0.02233134575559914,0,0.5436108684108752,85.196,4.8,45.361278465228466,100,250,-0.02233134575559914,9.821189579109422,454.4362731389971,836.7260673818062,0.15939761370736527
0.5436108684108752,1.108336078905639,0.020762366346426364,0,0.5228485020644489,77.836,2.4,39.503026516964496,101,250,-0.020762366346426364,9.804582340256067,395.2841781031185,763.1494710361712,0.15044047864515445
0.5228485020644489,1.1231329143071331,0.019957277586730493,0,0.5028912244777184,75.464,2.8000000000000003,39.643217629249015,102,250,-0.019957277586730493,9.80147560887794,396.82177509746435,739.6585553483649,0.1400739175245643
0.5028912244777184,1.172057855780913,0.018651807098124085,0,0.4842394173795943,70.588,0.8,33.26491028095521,103,250,-0.018651807098124085,9.787697046593113,332.53203782857355,690.8939591249149,0.13235664694811333
0.4842394173795943,1.1739893306834481,0.01824485463695813,0,0.4659945627426362,70.372,0.8,32.704275194536876,104,250,-0.01824485463695813,9.788890985766008,326.92895521528527,688.8638364503255,0.12380891419407568
0.4659945627426362,1.196462990409482,0.017678905659514188,0,0.448315657083122,67.436,1.2,33.359464983719384,105,250,-0.017678905659514188,9.783184901229859,333.75887869519903,659.7388569993367,0.11560659242606809
0.448315657083122,1.210639299416532,0.01676260886969616,0,0.4315530482134258,66.64,0.0,31.761586862120097,106,250,-0.01676260886969616,9.780259066744536,317.2106762354277,651.7564642078559,0.10834690839399573
0.4315530482134258,1.2538224766721566,0.016466692136144045,0,0.4150863560772818,62.012,0.0,28.019062368323464,107,250,-0.016466692136144045,9.766296446563487,279.84289263965377,605.6275752442949,0.10112653276052602
0.4150863560772818,1.2913874280066038,0.01558940653614449,0,0.3994969495411373,58.36,0.0,23.521700618790298,108,250,-0.01558940653614449,9.754163557298865,234.9310486121426,569.2529852039618,0.09342385710936892
0.3994969495411373,1.278082341791963,0.014873198214768457,0,0.38462375132636883,59.64,0.0,26.905583063743478,109,250,-0.014873198214768457,9.760517860948507,268.75952906285636,582.117285226969,0.0863412201078757
0.38462375132636883,1.2737119113781523,0.013744650221847399,0,0.37087910110452144,59.6,0.8,27.90369151205625,110,250,-0.013744650221847399,9.763596805998537,279.31781996963855,581.9103696375129,0.0812163928647943
0.37087910110452144,1.3367515638893697,0.012552264774173205,0,0.35832683633034823,54.38,0.0,22.88535776429986,111,250,-0.012552264774173205,9.74092196009287,228.63744949344274,529.7113361898503,0.0751678702430697
0.35832683633034823,1.269400473149249,0.011881390469502151,0,0.3464454458608461,60.528,0.0,26.620466111621713,112,250,-0.011881390469502151,9.767568497519004,265.9733990049979,591.2113860178304,0.07107907848263194
0.3464454458608461,1.3267309410452568,0.010740225707255857,0,0.3357052201535902,55.26,0.0,24.14987370567391,113,250,-0.010740225707255857,9.747550757355013,241.33932999631827,538.6496548514381,0.06498742430634008
0.3357052201535902,1.306818055538178,0.00997895239672636,0,0.32572626775686386,57.028,0.0,26.12499217224763,114,250,-0.00997895239672636,9.75591527594839,261.08445137149397,556.3603363567848,0.060036608216356
0.32572626775686386,1.3057207831430222,0.009768421892403456,0,0.3159578458644604,57.132,0.0,24.880083922688044,115,250,-0.009768421892403456,9.756914206941198,248.61121535422495,557.4320224709646,0.056878279469837326
0.3159578458644604,1.3293686347126001,0.009015494719093298,0,0.3069423511453671,55.056,0.0,25.591499838813668,116,250,-0.009015494719093298,9.74876634442991,255.7605092226946,536.7280798589333,0.05464420867509115
0.3069423511453671,1.3855319444780825,0.008028480978642172,0,0.29891387016672494,50.54,0.0,19.88970588017832,117,250,-0.008028480978642172,9.727798156330302,198.77250951934306,491.64291882093346,0.049737993031266345
0.29891387016672494,1.3178284017891697,0.007779985934176115,0,0.2911338842325488,55.852,0.4,27.021733771170197,118,250,-0.007779985934176115,9.754592848822805,270.3620591515611,544.8135197924512,0.04734896393256135
0.2911338842325488,1.3463427361989198,0.006654260289511771,0,0.28447962394303705,53.656,0.0,22.211746081746927,119,250,-0.006654260289511771,9.744772666764021,221.9894688541386,522.8655222078903,0.043215088082113405
0.28447962394303705,1.3377635794981906,0.006105227583372563,0,0.2783743963596645,54.372,0.0,25.85733195826669,120,250,-0.006105227583372563,9.74835874194443,258.4450627925668,530.0377615170027,0.04146565273788266
0.2783743963596645,1.3165927816930023,0.006341282087018341,0,0.27203311427264615,55.752,0.8,26.73309738881748,121,250,-0.006341282087018341,9.756821846045732,267.78824079840206,543.9623315607416,0.0403741368265046
0.27203311427264615,1.4059029991775072,0.0059336588559979475,0,0.2660994554166482,49.06,0.0,17.323521581941705,122,250,-0.0059336588559979475,9.722644819663486,173.16341304546665,476.9929548526907,0.03713611378274102
0.2660994554166482,1.3682578256218438,0.004672804915402118,0,0.2614266505012461,51.904,0.0,21.739705241792034,123,250,-0.004672804915402118,9.737916194723596,217.29435735085303,505.43680217093356,0.03628265067485035
0.2614266505012461,1.3680307128445155,0.003889012566736183,0,0.2575376379345099,51.928,0.0,23.552554341302347,124,250,-0.003889012566736183,9.73852251453314,235.41333789501834,505.7019971346768,0.03456212595479919
0.2575376379345099,1.3903271849228842,0.003995677970680844,0,0.25354195996382906,50.22,0.0,20.85252023137731,125,250,-0.003995677970680844,9.730259355037838,208.45786950306635,488.65362481000017,0.032469140830959406
0.25354195996382906,1.3917274014693153,0.0034165978061211355,0,0.2501253621577079,50.116,0.0,24.228713213870854,126,250,-0.0034165978061211355,9.729628140051318,242.1831762173388,487.61004386681185,0.031750792083816766
0.2501253621577079,1.3820778546703252,0.0029770068384588066,0,0.2471483553192491,50.848,0.0,19.41568685367582,127,250,-0.0029770068384588066,9.733726587800792,194.08899594035856,494.94052953649464,0.02913362876105737
0.2471483553192491,1.3641268988386999,0.002714604659235481,0,0.24443375066001363,52.036,0.4,24.287171593250623,128,250,-0.002714604659235481,9.740865634583638,243.01430286843026,506.8756841611942,0.02837042883983291
0.24443375066001363,1.4337755839004755,0.0022966438916127707,0,0.24213710676840086,47.112,0.0,18.142421448086804,129,250,-0.0022966438916127707,9.712883787368783,181.35912530524593,457.5933809905181,0.02623778611343791
0.24213710676840086,1.3726555830193252,0.0013706319402634337,0,0.24076647482813743,51.58,0.0,19.98868680028781,130,250,-0.0013706319402634337,9.738172094521662,199.82246125460813,502.29491663542734,0.025490129588569065
0.24076647482813743,1.3635670768479224,0.0009419794348529409,0,0.2398244953932845,52.084,0.4,22.408323096563915,131,250,-0.0009419794348529409,9.741405085049312,224.38064860796618,507.3713424497084,0.024762846736485166
0.2398244953932845,1.3743820803137903,0.0009741354909005573,0,0.23885035990238393,51.448,0.0,22.70892546995564,132,250,-0.0009741354909005573,9.737793217954504,227.00882269439188,500.9899854773233,0.02435594139446595
0.23885035990238393,1.3713744009434103,0.000879128792799444,0,0.23797123110958449,51.684,0.0,22.535131328661034,133,250,-0.000879128792799444,9.739041449546898,225.27743280650657,503.3526182783819,0.022560751249159374
0.23797123110958449,1.3977286734718488,0.00022376439668053694,0,0.23774746671290395,49.684,0.0,19.757331398749173,134,250,-0.00022376439668053694,9.728866034540973,197.50751370859064,483.3689800601337,0.02100275341403975
