OmegaBefore,TimestepsStd,Traj,WeightMedian,RewardMean,WeightMin,Epsilon,ReturnsStd,Eta,Omega,LossReg,RewardStd,Wins,DualReg,ConfortViolation,WeightMean,ReturnsMean,WeightMax,NormDeltaVar,ITERATIONS,Primal,DualBefore,TimestepsMean,DeltaOmega,DualAfter,NormDeltaOmega
7.591837944848725,16.21236924972693,1774,0.9719351659530535,6.7756836359559705,0.5667719637246066,0.001,114.14622782316961,13.059809112240542,7.562059112811941,0.0,1.3063381813718435,0.0,0.0001,0,0.5667719637246066,191.00778098746989,1.0,0.06921213866429698,13,6.878576423356148,6.9989303319309,28.190073322053017,-0.029778832036784664,6.8615223837710015,0.029778832036784664
7.562059112811941,17.631985428643844,1713,0.9724643459660173,6.806744142347653,0.5623873265820725,0.001,124.54432075715233,12.905776314588202,7.533988428277776,0.0,1.2889607426205059,0.0,0.0001,0,0.5623873265820725,198.70879252771238,1.0,0.06639064017301499,14,6.90771315063802,7.023481368222857,29.192757009345794,-0.028070684534164947,6.891058332687527,0.028070684534164947
7.533988428277776,17.2321767760582,1721,0.9712433773225897,6.826421665696314,0.5618600797249099,0.001,122.10230427898993,12.952994711700393,7.505159608986897,0.0,1.2952175218971018,0.0,0.0001,0,0.5618600797249099,198.34813503774743,1.0,0.3093022222099279,15,6.928019164126023,7.044692524829034,29.056976744186045,-0.02882881929087855,6.911242943535991,0.02882881929087855
7.505159608986897,17.679518516803927,1700,0.9737131744380563,6.845606905011959,0.5616060656451084,0.001,125.3630713163262,12.914334458602234,7.478500997064742,0.0,1.291184654186133,0.0,0.0001,0,0.5616060656451084,201.41713079812595,1.0,0.015814424920686337,16,6.946736770596855,7.06218100363683,29.422601530311947,-0.026658611922155018,6.930060564898361,0.026658611922155018
7.478500997064742,17.297983595263585,1662,0.9742140839544121,6.875499163328452,0.5586543633396327,0.001,123.28159540689602,12.825214097549457,7.450716305595525,0.0,1.2816260273695634,0.0,0.0001,0,0.5586543633396327,206.87685321596388,1.0,0.24630931044328855,17,6.975544340032631,7.088050058728962,30.089102950030103,-0.02778469146921747,6.9590969828413485,0.02778469146921747
7.450716305595525,17.531385797377013,1686,0.9734672101459366,6.891829444388837,0.559689984652632,0.001,125.26774889251686,12.92193525802272,7.422310326001546,0.0,1.29365488542282,0.0,0.0001,0,0.559689984652632,204.45968706062547,1.0,0.06693939721668428,18,6.993125447243477,7.107871489260586,29.66765578635015,-0.028405979593978614,6.976429574595138,0.028405979593978614
7.422310326001546,18.48629450123354,1622,0.9737386568075854,6.921535849890323,0.5547222275706789,0.001,132.49877009610785,12.748419308231234,7.39436555579472,0.0,1.2739992177513044,0.0,0.0001,0,0.5547222275706789,213.3414982384443,1.0,0.04787761912872723,19,7.020675701773461,7.130496227966202,30.82356570018507,-0.027944770206826064,7.004425023913041,0.027944770206826064
7.39436555579472,18.206254375830124,1602,0.9749793400811659,6.9405515356256,0.5535931039846826,0.001,130.68035034835154,12.704891854203233,7.368260862959763,0.0,1.2693916830541443,0.0,0.0001,0,0.5535931039846826,216.44548531139992,1.0,0.12369978200180938,20,7.039166872877386,7.1477152038979765,31.18738288569644,-0.026104692834957532,7.023027305744045,0.026104692834957532
7.368260862959763,19.81695548832432,1525,0.9713339313140905,6.971034189436147,0.5448682930615645,0.001,142.58661256136384,12.474038280086077,7.342260483265338,0.0,1.2431017363126446,0.0,0.0001,0,0.5448682930615645,228.70228251461828,1.0,0.15740224694708793,21,7.066809350645381,7.169280987699274,32.80774278215223,-0.026000379694424147,7.05125110834984,0.026000379694424147
7.342260483265338,20.195539139342845,1526,0.9726956492318835,6.9915007024114555,0.5454842853159727,0.001,145.87310516758956,12.503472476405504,7.3161060992061575,0.0,1.2472971895296419,0.0,0.0001,0,0.5454842853159727,229.16190110871287,1.0,0.10520143925759692,22,7.087673318347009,7.190420349381757,32.77704918032787,-0.026154384059180913,7.072041491758462,0.026154384059180913
7.3161060992061575,20.003242170541586,1501,0.9725685730319278,7.012527430109011,0.5430246105060572,0.001,144.79809916197198,12.4395446225161,7.290642508627879,0.0,1.2404327428323678,0.0,0.0001,0,0.5430246105060572,233.55305853182938,1.0,0.10135640579670703,23,7.107936249902999,7.208888812055477,33.306,-0.025463590578278072,7.092463933599442,0.025463590578278072
7.290642508627879,19.797755338180764,1496,0.9715282804823132,7.031367073757267,0.5417681076604178,0.001,143.7157237156729,12.447054913372797,7.265300136417811,0.0,1.2419041860533253,0.0,0.0001,0,0.5417681076604178,234.8988512880075,1.0,0.284421179673807,24,7.126894484551909,7.227784255756787,33.40735785953177,-0.025342372210068298,7.1114034723223885,0.025342372210068298
7.265300136417811,19.96266898061596,1476,0.9719106011511158,7.051662331285698,0.5398823039850955,0.001,145.14369801859425,12.39583694669603,7.2397109032458475,0.0,1.2364891912927374,0.0,0.0001,0,0.5398823039850955,238.84313517753625,1.0,0.006712697366591545,25,7.146582981732926,7.246058666180137,33.87118644067797,-0.0255892331719636,7.131219222885322,0.0255892331719636
7.2397109032458475,20.331981920519976,1434,0.9727933060325502,7.0742656667655215,0.5364195765697044,0.001,148.26035177315384,12.271636272591532,7.215432984592085,0.0,1.222672924171035,0.0,0.0001,0,0.5364195765697044,246.72703809003872,1.0,0.13998453968732608,26,7.167691207010853,7.2639364225314775,34.8764829030007,-0.024277918653762498,7.152634470324092,0.024277918653762498
7.215432984592085,21.070638148876125,1433,0.9733580246075908,7.092032459634921,0.5363197051293959,0.001,154.12867835038261,12.287798370263541,7.190965600807256,0.0,1.2251145444308216,0.0,0.0001,0,0.5363197051293959,247.6171282171315,1.0,0.05251844524988925,27,7.185679726416353,7.282080535319568,34.91480446927374,-0.024467383784829266,7.1705833777684616,0.024467383784829266
7.190965600807256,21.729141095507632,1378,0.9729387733181531,7.119622000869261,0.5306675790057124,0.001,159.29917444914693,12.113778933398446,7.166737997304194,0.0,1.205707584823659,0.0,0.0001,0,0.5306675790057124,258.3787384165797,1.0,0.029334928923544872,28,7.211188692470492,7.3032509996089505,36.29121278140886,-0.024227603503061523,7.196516526686956,0.024227603503061523
7.166737997304194,21.822571043839286,1356,0.9659373727731915,7.138275764613587,0.5244980609635003,0.001,160.35190161658343,12.049898355482291,7.14288967970829,0.0,1.1988443584475104,0.0,0.0001,0,0.5244980609635003,263.27784994136346,1.0,0.01747140839248752,29,7.2290948790028065,7.3195664041769914,36.882656826568265,-0.023848317595904334,7.214576718453946,0.023848317595904334
7.14288967970829,22.734978793794443,1325,0.9725700587754176,7.159600590759772,0.5246872885899615,0.001,167.4182131731604,11.951119397986734,7.119326446035489,0.0,1.1880806816679015,0.0,0.0001,0,0.5246872885899615,270.2028820705975,1.0,0.1636261858615892,30,7.249261526861405,7.337283465149834,37.74093655589124,-0.02356323367280133,7.23498042329473,0.02356323367280133
7.119326446035489,22.10173144438137,1300,0.9725157402769316,7.1809794072761495,0.5218382497738326,0.001,163.07120246720177,11.87766441279916,7.0970828539716875,0.0,1.180299386711271,0.0,0.0001,0,0.5218382497738326,276.03038320352573,1.0,0.17136193399657745,31,7.269792566586545,7.355914763538941,38.439568899153194,-0.02224359206380111,7.255686553883971,0.02224359206380111
7.0970828539716875,22.915269032452137,1284,0.9716149265261481,7.195820594575662,0.5194722748467474,0.001,169.41754825540875,11.828949144745966,7.0752873225753214,0.0,1.175066132627134,0.0,0.0001,0,0.5194722748467474,280.39786934842573,1.0,0.38550277814014594,32,7.284069548435653,7.369100077303714,38.96648480124708,-0.02179553139636603,7.270079273874545,0.02179553139636603
7.0752873225753214,22.585622104962418,1293,0.9710910674830081,7.21160201824689,0.5198799046180471,0.001,167.6273416780197,11.883165859687432,7.052375373803644,0.0,1.1818381348873888,0.0,0.0001,0,0.5198799046180471,279.0103971670518,1.0,0.1197297515995565,33,7.300519547231536,7.386496040795005,38.68962848297214,-0.022911948771677793,7.286400463195091,0.022911948771677793
7.052375373803644,25.432389951772638,1232,0.9698810110728021,7.238441646543288,0.5123696789491897,0.001,189.194686791742,11.66509307489737,7.030243491885736,0.0,1.1576493070028127,0.0,0.0001,0,0.5123696789491897,293.9031658504104,1.0,0.1436430816964251,34,7.324813823819467,7.405789887859318,40.60276198212835,-0.022131881917907492,7.311208606446009,0.022131881917907492
7.030243491885736,23.834997278308474,1222,0.9700493415244653,7.25340845382956,0.5111815249646698,0.001,177.52752511559925,11.637915070342828,7.0097151446109995,0.0,1.1550050080591463,0.0,0.0001,0,0.5111815249646698,296.82855446814625,1.0,0.16989000766611845,35,7.339481387999447,7.419738418740587,40.923013923013926,-0.020528347274736625,7.325939500215466,0.020528347274736625
7.0097151446109995,24.392760708866064,1201,0.9683557005554788,7.271820628750916,0.5077017812296296,0.001,181.99566529874295,11.570041809705288,6.9883920746506805,0.0,1.1478143931460987,0.0,0.0001,0,0.5077017812296296,302.7619904933482,1.0,0.053121727137953274,36,7.357123336788958,7.435807255244985,41.635,-0.021323069960319074,7.343738793563125,0.021323069960319074
6.9883920746506805,23.04895905177177,1216,0.9720047517411979,7.285399429114593,0.5109904839980388,0.001,172.36437630555508,11.646518034748869,6.9668219663430015,0.0,1.1570205125595006,0.0,0.0001,0,0.5109904839980388,299.602792431464,1.0,0.12414489894673421,37,7.371619153418906,7.451682738488634,41.124279835390944,-0.021570108307678915,7.358056228805082,0.021570108307678915
6.9668219663430015,24.0745724540568,1175,0.9706131899119306,7.304672537275654,0.5053582110512902,0.001,180.43373156962357,11.494340212750078,6.946185626335978,0.0,1.1401531641883333,0.0,0.0001,0,0.5053582110512902,310.9079676578301,1.0,0.06129897288604971,38,7.389134034225032,7.466009308179846,42.563032367972745,-0.020636340007023968,7.375924321520609,0.020636340007023968
6.946185626335978,24.23711928754628,1153,0.9692904886309178,7.3225242472748535,0.5017327419326156,0.001,181.87100093276544,11.415309167253747,6.926035652774768,0.0,1.1317199970489993,0.0,0.0001,0,0.5017327419326156,317.79691757421176,1.0,0.06683213002516687,39,7.406093235806558,7.481206236214121,43.400173611111114,-0.0201499735612094,7.393064596810883,0.0201499735612094
6.926035652774768,24.443379612595372,1136,0.9710522161392529,7.336332694595578,0.5004680553511613,0.001,183.77641242182847,11.359518518040849,6.9061720734119305,0.0,1.1257040762030168,0.0,0.0001,0,0.5004680553511613,323.0683423321707,1.0,0.052051447266072234,40,7.419270879166168,7.493306510378273,44.037004405286346,-0.01986357936283767,7.406369333836868,0.01986357936283767
6.9061720734119305,24.44799809392453,1138,0.9692930187970641,7.349869820631552,0.4996869463901619,0.001,184.2741546229794,11.385610657500706,6.885134165597534,0.0,1.1290953646946587,0.0,0.0001,0,0.4996869463901619,323.0267438510499,1.0,0.11446920444957003,41,7.433127220595607,7.507525193678491,43.949868073878626,-0.02103790781439674,7.420166315707526,0.02103790781439674
6.885134165597534,25.241615638231607,1133,0.9709574254098762,7.367679328676994,0.49956645831121055,0.001,190.59230076574448,11.376913183163103,6.86459210279693,0.0,1.1287452392854758,0.0,0.0001,0,0.49956645831121055,325.2350024312933,1.0,0.08992254034202582,42,7.450863110488929,7.524788512118951,44.14399293286219,-0.020542062800603667,7.437922425638873,0.020542062800603667
6.86459210279693,25.282497765860317,1157,0.9712087392046818,7.376504424722119,0.5024093679370115,0.001,191.4090793862756,11.489584883893588,6.844473337411127,0.0,1.1418809793218088,0.0,0.0001,0,0.5024093679370115,318.9532816962552,1.0,0.35238023720288714,43,7.461007616353339,7.537015592917124,43.23961937716263,-0.020118765385802817,7.447808808049251,0.020118765385802817
6.844473337411127,24.459699954477582,1138,0.9713550818213168,7.39450835637224,0.49992674846633994,0.001,185.45518673831785,11.425448404436365,6.8247659475415015,0.0,1.1351112827879635,0.0,0.0001,0,0.49992674846633994,325.1224593465905,1.0,0.07701325316923613,44,7.478288949206092,7.552872983418397,43.968337730870715,-0.019707389869625835,7.465237833458193,0.019707389869625835
6.8247659475415015,24.778193503452542,1145,0.9698956111097039,7.403447352816426,0.4999439432402623,0.001,187.9525099613545,11.467433505645664,6.805308624256169,0.0,1.1401723165657196,0.0,0.0001,0,0.4999439432402623,323.54795399194774,1.0,0.04820128712709771,45,7.487727821195268,7.5630691627884055,43.7027972027972,-0.019457323285332784,7.474579894078407,0.019457323285332784
6.805308624256169,26.17090677110286,1100,0.9700387467459276,7.42478744700601,0.49424014796484916,0.001,199.07992379763093,11.290640466963211,6.7862424636060314,0.0,1.1207587103298065,0.0,0.0001,0,0.49424014796484916,337.3970454288757,1.0,0.14345245008055957,46,7.5070556966582584,7.578753788371162,45.442220200181985,-0.01906616065013722,7.494310196785186,0.01906616065013722
6.7862424636060314,26.36964482331797,1083,0.9707221650580777,7.442462191328944,0.49192979539478543,0.001,201.01461496534986,11.223605337904383,6.767138136818361,0.0,1.113746588838572,0.09233610341643582,0.0001,0,0.49192979539478543,343.7547526719586,1.0,0.10938585128922226,47,7.523987643116404,7.594221172864136,46.18853974121996,-0.019104326787670267,7.511392957944588,0.019104326787670267
6.767138136818361,26.108595811602044,1083,0.971004943641175,7.451735903739471,0.49188875435164126,0.001,199.22857784088555,11.232693834698717,6.747222411461964,0.0,1.1149520478659305,0.09233610341643582,0.0001,0,0.49188875435164126,344.33377209408303,1.0,0.06774462098344071,48,7.533372926890413,7.603845549909958,46.208872458410355,-0.019915725356397296,7.520757471488159,0.019915725356397296
6.747222411461964,24.01144708739934,1092,0.9699122158082579,7.463785961729752,0.49240180880033596,0.001,183.55403120035066,11.289390691758836,6.728664019249495,0.0,1.1217978663504677,0.0,0.0001,0,0.49240180880033596,342.04127280443055,1.0,0.1767134415002089,49,7.5460914343069465,7.617462181687987,45.82768102658112,-0.018558392212469244,7.533347768769405,0.018558392212469244
6.728664019249495,24.723847172872265,1078,0.970053500046287,7.480218211182024,0.4903771644489037,0.001,189.3872978641562,11.240372294249484,6.708653883980095,0.0,1.1167660162881003,0.0,0.0001,0,0.4903771644489037,347.22508929489027,1.0,0.14207153222628757,50,7.561982781921015,7.632243763961553,46.4196843082637,-0.02001013526939932,7.54935043036632,0.02001013526939932
6.708653883980095,25.33993015787566,1093,0.9707656695726451,7.4908240952513845,0.49246475628497177,0.001,194.42851959044904,11.318568606828155,6.688675846313582,0.0,1.1259935153157097,0.09149130832570906,0.0001,0,0.49246475628497177,342.9158110560773,1.0,0.04796527547886416,51,7.573502039456083,7.645096091347642,45.77838827838828,-0.019978037666513515,7.560692797027535,0.019978037666513515
6.688675846313582,24.257724444489558,1054,0.9725838212652204,7.51331919461222,0.48815758528980335,0.001,186.67821255296587,11.166070231945312,6.669091083683079,0.0,1.1095459000517158,0.0,0.0001,0,0.48815758528980335,356.67043714528984,1.0,0.1797706493236334,52,7.594286693098182,7.662671914730778,47.471035137701804,-0.019584762630502794,7.581820642685967,0.019584762630502794
6.669091083683079,24.73116209381323,1068,0.971889175471199,7.520610119539391,0.48955180221608363,0.001,190.43790156313406,11.239788490066022,6.649940944997199,0.0,1.1180251129818903,0.0,0.0001,0,0.48955180221608363,352.1793106118798,1.0,0.005276054121396098,53,7.602424296951705,7.672209967971166,46.82849109653233,-0.019150138685880336,7.58979337243495,0.019150138685880336
6.649940944997199,26.6739964721577,1036,0.971985108746252,7.538423719445561,0.4850444555614599,0.001,205.75263968687403,11.106487872076404,6.632009394311589,0.0,1.1035102206131784,0.0,0.0001,0,0.4850444555614599,363.42802080471006,1.0,0.352271148343657,54,7.618742652925469,7.685941097561339,48.21159420289855,-0.01793155068560992,7.6064095792044215,0.01793155068560992
6.632009394311589,25.727489652429107,1046,0.969482374166043,7.548143826680056,0.4850335683861915,0.001,198.93394512284337,11.166361359387217,6.612767705094172,0.0,1.1105558965434188,0.0,0.0001,0,0.4850335683861915,360.8215630529462,1.0,0.04794804696463077,55,7.629155933332849,7.697380988039794,47.80287081339713,-0.019241689217416535,7.6166890599988175,0.019241689217416535
6.612767705094172,26.9128262378119,1015,0.9692840040813717,7.5665134898522,0.48014696226981785,0.001,208.20518222784062,11.025861059161826,6.593869818571692,0.0,1.0952927444687204,0.0,0.0001,0,0.48014696226981785,372.7918616998882,1.0,0.3270274486023248,56,7.645956861852508,7.7114776209692035,49.27120315581854,-0.018897886522480256,7.633802366723073,0.018897886522480256
6.593869818571692,26.445104943235144,1028,0.9730917718750876,7.577297116690231,0.4839683838517704,0.001,204.98542142446058,11.107908686266084,6.574995296522194,0.0,1.1049276380387156,0.0,0.0001,0,0.4839683838517704,368.5790051341973,1.0,0.18608062533743946,57,7.65768538527546,7.7244997196349,48.64264849074976,-0.018874522049498133,7.645349242591231,0.018874522049498133
6.574995296522194,26.61812626686439,1038,0.9714767205637541,7.588058918663062,0.4842204636607645,0.001,206.67323817529677,11.162305434714966,6.5558942558793705,0.0,1.1114020285352098,0.0,0.0001,0,0.4842204636607645,365.55457982530197,1.0,0.5081860425475863,58,7.669079607143821,7.736779579735374,48.175506268081,-0.019101040642823364,7.6566222588904065,0.019101040642823364
6.5558942558793705,28.683536475220148,1002,0.9733513099129901,7.60499467732703,0.4800029095298916,0.001,222.84872898930462,11.010461432850063,6.537526060609135,0.0,1.09472375667674,0.0,0.0001,0,0.4800029095298916,379.4876965965386,1.0,0.04667145664825952,59,7.684313132549786,7.749262700256139,49.9000999000999,-0.018368195270235255,7.672192770137067,0.018368195270235255
6.537526060609135,26.99554092253331,1000,0.97351142560946,7.615732193344569,0.4796575102726987,0.001,210.23217999749176,11.009880068964055,6.520079316988332,0.0,1.095079780341872,0.0,0.0001,0,0.4796575102726987,380.9666658334624,1.0,0.13035076502780837,60,7.695062438951556,7.759811781677741,50.02302302302302,-0.017446743620802785,7.682943189028592,0.017446743620802785
6.520079316988332,27.127419411883935,999,0.9695386852191846,7.629517630913265,0.4772965454313463,0.001,211.75176794297252,11.01668723029475,6.502519345689849,0.0,1.0963631342669458,0.0,0.0001,0,0.4772965454313463,382.0141078038911,1.0,0.0863125593057213,61,7.708949468797647,7.773622195932204,50.07014028056112,-0.017559971298483745,7.69681348037807,0.017559971298483745
6.502519345689849,26.55396437733734,993,0.9723907020984178,7.641688578458468,0.4776679676971311,0.001,207.43400437295352,11.001111472151496,6.4838739750949665,0.0,1.094841451585551,0.0,0.0001,0,0.4776679676971311,385.14749601073277,1.0,0.030914436895352924,62,7.7209514203963145,7.78539232872461,50.400201612903224,-0.018645370594882138,7.708851462762835,0.018645370594882138
6.4838739750949665,27.59393456039534,957,0.970675802257322,7.65906830460492,0.47123440296726576,0.001,215.8938998517517,10.83647149943993,6.4661495726611955,0.0,1.076964735047952,0.0,0.0001,0,0.47123440296726576,400.30824391388336,1.0,0.06040853126737534,63,7.736512137373316,7.797931092911346,52.26569037656904,-0.017724402433771047,7.724771754228475,0.017724402433771047
6.4661495726611955,27.236515199465163,930,0.9705049066430954,7.672025528111424,0.4668475107336215,0.001,213.3154031732284,10.714174454287557,6.450461564170402,0.0,1.0635714207723126,0.0,0.0001,0,0.4668475107336215,412.43687802044747,1.0,0.027357599722331965,64,7.748123661726323,7.807567629252482,53.758880516684606,-0.01568800849079377,7.736646890282588,0.01568800849079377
6.450461564170402,28.437678980435035,920,0.9690799068768474,7.683927614319529,0.46436845855002024,0.001,223.0115575306438,10.672291630543372,6.43454517904008,0.0,1.0593097845965522,0.0,0.0001,0,0.46436845855002024,417.45321940105816,1.0,0.12311776938600305,65,7.759580883885389,7.818210845914158,54.32861806311208,-0.01591638513032212,7.748193734270123,0.01591638513032212
6.43454517904008,29.236874802067263,915,0.9725596322761895,7.6962133875042396,0.464704657517347,0.001,229.6755648061439,10.645630199244373,6.418137531280862,0.0,1.0567475881848682,0.1092896174863388,0.0001,0,0.464704657517347,420.7815016428775,1.0,0.04242766399466312,66,7.771590487384591,7.829665655430209,54.67505470459518,-0.01640764775921788,7.760260111154729,0.01640764775921788
6.418137531280862,30.001703487273247,912,0.9679596418467953,7.705978099564695,0.4619028094369544,0.001,236.01002781662714,10.640164893877618,6.402793799658006,0.0,1.0563936830081198,0.21929824561403508,0.0001,0,0.4619028094369544,422.4333024349964,1.0,0.06251909967134281,67,7.781305601963323,7.839271844567557,54.81888035126235,-0.015343731622855294,7.769986856087411,0.015343731622855294
6.402793799658006,28.296878488220752,931,0.9735882479280684,7.713984076420946,0.4677930798852819,0.001,222.7623551513031,10.756189025649313,6.386274012788258,0.0,1.0696514368125345,0.0,0.0001,0,0.4677930798852819,414.5075741163016,1.0,0.006707583455457977,68,7.790605639334709,7.850296577380351,53.73440860215054,-0.016519786869748643,7.779038667482617,0.016519786869748643
6.386274012788258,29.247958983602775,910,0.9705388545724105,7.729552090736374,0.4624991960973621,0.001,230.84930356710285,10.651788540429637,6.368451120768336,0.0,1.0584693292608087,0.10989010989010989,0.0001,0,0.4624991960973621,424.4203666242097,1.0,0.052797211838936015,69,7.805038147484617,7.8629158124132585,54.91089108910891,-0.01782289201992171,7.7936960464324,0.01782289201992171
6.368451120768336,28.807381012884743,910,0.97240406762682,7.737440791626609,0.463400986070112,0.001,227.4642478732356,10.66327397475075,6.352719523118104,0.0,1.0600293008233919,0.0,0.0001,0,0.463400986070112,425.36953281247946,1.0,0.29607791164786695,70,7.813067682076251,7.871065107525981,54.97579757975797,-0.015731597650232132,7.801699444824889,0.015731597650232132
6.352719523118104,30.05766803835843,902,0.9708626851929456,7.750322177355329,0.4610955801337048,0.001,237.82868757118038,10.631243712082446,6.336937172913711,0.0,1.056884534167392,0.11086474501108648,0.0001,0,0.4610955801337048,429.716235556783,1.0,0.08043385565171544,71,7.825614725438979,7.882977976618062,55.445061043285236,-0.015782350204393225,7.814314565386612,0.015782350204393225
6.336937172913711,30.30299098442949,879,0.971969492272071,7.765214808681459,0.45745021219468635,0.001,240.0646431759117,10.51897169404122,6.320024682994353,0.0,1.0448208868231137,0.11376564277588168,0.0001,0,0.45745021219468635,442.10684583294625,1.0,0.054315001687625375,72,7.839294836309498,7.8948343589836325,56.933940774487475,-0.01691248991935801,7.828232695591374,0.01691248991935801
6.320024682994353,30.622948469361443,884,0.9730355458800415,7.77589659381474,0.45877449160444406,0.001,242.99405781415214,10.558780357719643,6.303985256531157,0.0,1.0496978220018178,0.11312217194570137,0.0001,0,0.45877449160444406,440.0953746958167,1.0,0.1014010130175128,73,7.850430570942266,7.9063624215927,56.59682899207248,-0.01603942646319556,7.839284658013117,0.01603942646319556
6.303985256531157,30.299170521945378,903,0.9740722007902579,7.781912373205157,0.4621960944370253,0.001,240.58816853872483,10.661987531504517,6.2880025116289895,0.0,1.061310924943513,0.22148394241417496,0.0001,0,0.4621960944370253,430.94308100678074,1.0,0.23533133058277436,74,7.8575844116566795,7.915157681139822,55.37694013303769,-0.015982744902167667,7.846219259997266,0.015982744902167667
