TimestepsMean,NormDeltaVar,Wins,ConfortViolation,ReturnsStd,RewardStd,ReturnsMean,Traj,TimestepsStd,DeltaOmega,ITERATIONS,Omega,NormDeltaOmega,OmegaBefore,RewardMean
64.944,0.04958054039623797,1.6,0,368.3883298510783,1.2175433806542337,635.7734542019381,250,36.78343192253817,0.010714082939024983,341,0.30078127180674474,0.010714082939024983,0.29006718886771976,9.789564150682713
66.312,0.042341445404419795,1.6,0,398.5259353267626,1.2051614118651244,649.3772517612664,250,39.80510841588049,0.008284028110004671,342,0.3090652999167494,0.008284028110004671,0.30078127180674474,9.79275623961374
71.2,0.0516053469326855,2.8000000000000003,0,446.97791681558965,1.1571575898381736,698.3487352532509,250,44.619726579171235,0.011521290156939312,343,0.3205865900736887,0.011521290156939312,0.3090652999167494,9.808268753556897
71.472,0.05936490681312678,2.8000000000000003,0,424.46191363525713,1.1548659995105364,700.9693723641105,250,42.36754909125615,0.009590278244472339,344,0.33017686831816107,0.009590278244472339,0.3205865900736887,9.807608187319657
82.08,0.06295951919536473,5.2,0,493.3857440474471,1.0662521193926846,807.209639791437,250,49.21546098534484,0.0022975302403342446,345,0.3324743985584953,0.0022975302403342446,0.33017686831816107,9.834425436055518
76.652,0.06758722534651652,6.0,0,490.9470832781241,1.0979077653277836,753.067233737174,250,48.93615121768364,-0.0010402244520446025,346,0.3314341741064507,0.0010402244520446025,0.3324743985584953,9.824495560940015
78.404,0.067450586685461,4.8,0,480.46607489329307,1.092625636964294,770.42734662937,250,47.92311325446209,-0.005284616467046976,347,0.32614955763940373,0.005284616467046976,0.3314341741064507,9.826378075472809
75.28,0.06666857429500467,5.2,0,471.13508547978745,1.112259297566779,739.237852902121,250,46.9810344713694,-0.006790393461293676,348,0.31935916417811006,0.006790393461293676,0.32614955763940373,9.819843954597781
72.816,0.06720329059152727,3.5999999999999996,0,458.4511108035754,1.139858105581571,714.5080479378894,250,45.748859483051596,-0.010389439758177133,349,0.3089697244199329,0.010389439758177133,0.31935916417811006,9.812514391588241
69.296,0.06936687913669307,3.5999999999999996,0,426.3232435641746,1.167756026545355,679.35220292287,250,42.5252911101147,-0.008459847138339915,350,0.300509877281593,0.008459847138339915,0.3089697244199329,9.803627957210661
72.648,0.07689070579387276,4.0,0,466.26293421906234,1.1389481606892773,712.9790841189043,250,46.51455789320156,-0.008567349445058103,351,0.2919425278365349,0.008567349445058103,0.300509877281593,9.814159840861477
67.784,0.08232826528186016,3.5999999999999996,0,435.6205841671669,1.1805617522759833,664.3767945182731,250,43.446166044888244,-0.010385686966085772,352,0.28155684087044913,0.010385686966085772,0.2919425278365349,9.801380775968855
66.128,0.08165649065206965,2.4,0,407.11178596072574,1.2021845042172996,647.7464144344344,250,40.62983652440655,-0.007389350444738485,353,0.27416749042571065,0.007389350444738485,0.28155684087044913,9.795342584600084
66.132,0.07970273140746084,2.8000000000000003,0,386.89629814559345,1.1997416049748497,647.8530508611243,250,38.58780346171572,-0.008467072398432418,354,0.26570041802727823,0.008467072398432418,0.27416749042571065,9.796362590895848
67.2,0.07949068281076131,2.0,0,372.6226736905925,1.1952822034207615,658.4668071595428,250,37.18935331516266,-0.010656958378877923,355,0.2550434596484003,0.010656958378877923,0.26570041802727823,9.798613201778911
62.572,0.07980161114457587,1.2,0,357.11196416607226,1.242469859100419,612.1692571778578,250,35.66876527159302,-0.006252164799208232,356,0.24879129484919207,0.006252164799208232,0.2550434596484003,9.783437594736588
59.872,0.07667347030406337,0.8,0,320.872927517017,1.271905606254473,585.1662412872598,250,32.059189259867445,-0.005862710660787057,357,0.24292858418840502,0.005862710660787057,0.24879129484919207,9.773621079757815
58.392,0.0687927469387538,0.4,0,302.071301169286,1.290040745532219,570.3536690561841,250,30.19374663734198,-0.007529735464839482,358,0.23539884872356553,0.007529735464839482,0.24292858418840502,9.767667986302646
59.764,0.06339013409181551,1.2,0,319.81010405191404,1.270638979397111,584.181164180137,250,31.92986539276356,-0.0049467111802033725,359,0.23045213754336216,0.0049467111802033725,0.23539884872356553,9.774800284119822
56.1,0.06194877200298027,0.0,0,283.5787837331666,1.3179141399845031,547.417564123879,250,28.36734037586182,-0.003624062543321871,360,0.2268280750000403,0.003624062543321871,0.23045213754336216,9.757888843562903
60.98,0.05893316707851302,0.4,0,316.8186019495713,1.263302393645562,596.2681597598711,250,31.671242476416992,-0.002345946543211269,361,0.22448212845682902,0.002345946543211269,0.2268280750000403,9.778093797308479
58.364,0.05434528934324017,0.8,0,298.4036502836921,1.287951259010214,570.2019164527965,250,29.80522611892082,0.0011454039629935353,362,0.22562753241982256,0.0011454039629935353,0.22448212845682902,9.769753897142012
55.656,0.05509389571410262,0.4,0,287.0357285270171,1.3204896775737462,543.0711279649266,250,28.689121004311023,0.0035205807488268015,363,0.22914811316864936,0.0035205807488268015,0.22562753241982256,9.757638492973383
59.632,0.05219038968010017,1.6,0,334.6160588034604,1.269528058741743,582.9181262836092,250,33.3950980834014,0.0059825081090301435,364,0.2351306212776795,0.0059825081090301435,0.22914811316864936,9.775257014415232
59.244,0.05081702341401692,0.8,0,320.89557242945057,1.2785845440102976,578.9450383902758,250,32.05433611853473,0.006229455481851415,365,0.24136007675953092,0.006229455481851415,0.2351306212776795,9.77221386790689
56.424,0.04654491171030157,0.4,0,293.29687179454794,1.311630939629773,550.6741198772788,250,29.317779997810202,0.004864017952950467,366,0.24622409471248138,0.004864017952950467,0.24136007675953092,9.75957252015594
59.696,0.04481564282022325,0.8,0,322.1404321143702,1.2737287952515437,583.3958406605578,250,32.18477254852052,0.0066443962954556846,367,0.25286849100793707,0.0066443962954556846,0.24622409471248138,9.772779426771606
63.5,0.04796377017409027,0.4,0,370.82057303408374,1.2384967926350192,621.3473890053024,250,37.08252957930459,0.0037375524545099625,368,0.25660604346244703,0.0037375524545099625,0.25286849100793707,9.784998252052004
61.724,0.04763899481698216,0.4,0,340.77824455130775,1.2556229042170821,603.57581004192,250,34.0743866269079,0.00134770372921994,369,0.25795374719166697,0.00134770372921994,0.25660604346244703,9.778624360733591
62.256,0.05156346199023936,0.8,0,346.238731898733,1.2479647135950376,608.9418059571425,250,34.59882171404107,0.0018010784683440417,370,0.259754825660011,0.0018010784683440417,0.25795374719166697,9.78125491450049
62.144,0.051158960327586364,0.8,0,362.16098834757946,1.2490241407532823,607.8023229622569,250,36.197393055301646,0.003617534370028097,371,0.2633723600300391,0.003617534370028097,0.259754825660011,9.780547164042495
64.28,0.056876359164857705,2.0,0,379.6552906065694,1.2214070578854292,629.2982950159052,250,37.89281726132276,0.004856470482310304,372,0.2682288305123494,0.004856470482310304,0.2633723600300391,9.789954807341397
68.064,0.051210820105602,2.4,0,402.79925928386825,1.1854940755559014,667.1383936868543,250,40.200247561426785,0.0042274707013126855,373,0.2724563012136621,0.0042274707013126855,0.2682288305123494,9.801633663711423
66.784,0.0570123996859101,2.4,0,420.8937248548049,1.1964749626681945,654.3265787361679,250,42.01468010112656,0.004206409390420496,374,0.2766627106040826,0.004206409390420496,0.2724563012136621,9.797654808579418
66.048,0.06040868765967682,1.6,0,365.83952078839474,1.2076861382888289,646.8570048306489,250,36.52524737767015,0.002162995829701253,375,0.27882570643378385,0.002162995829701253,0.2766627106040826,9.793740988836133
68.584,0.05928601889806503,1.2,0,413.6628720255469,1.1880916092933034,672.1296527955675,250,41.3394115100832,0.00043402129300190717,376,0.27925972772678576,0.00043402129300190717,0.27882570643378385,9.800094086019591
66.888,0.055146121623183754,0.8,0,359.90576553617444,1.20497204662564,655.1214718954815,250,35.974372211339556,0.000978800621345921,377,0.2802385283481317,0.000978800621345921,0.27925972772678576,9.794304985879101
72.488,0.056919701107152255,2.4,0,416.1224913823004,1.1495818271327234,711.2716660911381,250,41.53978642217603,-0.0007459122194695134,378,0.27949261612866216,0.0007459122194695134,0.2802385283481317,9.812267769715511
64.78,0.058279158298142716,2.4,0,377.1048011984106,1.2142501712632434,634.2609693268429,250,37.62163739126728,0.0024762260344224907,379,0.28196884216308465,0.0024762260344224907,0.27949261612866216,9.790999835239932
69.392,0.06420892355511887,2.8000000000000003,0,422.18169962570835,1.1719292731392845,680.4141082545735,250,42.13072911783038,0.0029965875956152743,380,0.28496542975869993,0.0029965875956152743,0.28196884216308465,9.80536817291004
67.328,0.06331878432774514,2.0,0,408.7753493055731,1.1940308489682046,659.6621914663544,250,40.81328724814996,0.0035190368669684724,381,0.2884844666256684,0.0035190368669684724,0.28496542975869993,9.797739298157591
68.272,0.06271807644291656,2.8000000000000003,0,410.8897247403563,1.1811950538685236,669.1598420534398,250,40.995487751702626,0.001306451261820607,382,0.289790917887489,0.001306451261820607,0.2884844666256684,9.801380390986637
75.136,0.06423725595926529,4.3999999999999995,0,457.5382329388249,1.118163444896194,737.9421312330472,250,45.632417249144275,0.0007103904836458508,383,0.29050130837113486,0.0007103904836458508,0.289790917887489,9.821418910150223
64.448,0.06680953545681745,1.6,0,370.3753605866154,1.2220500569121338,630.7824754198638,250,36.98474409807373,-0.002236406792134271,384,0.2882649015790006,0.002236406792134271,0.29050130837113486,9.787463930918939
76.34,0.06485277285874579,4.3999999999999995,0,459.6141027007174,1.109524489532925,749.9963790427722,250,45.84007417096966,-0.0063134345672303804,385,0.2819514670117702,0.0063134345672303804,0.2882649015790006,9.824422046669795
69.1,0.062293151318785864,3.5999999999999996,0,418.684333391193,1.1696189839146316,677.5918230192533,250,41.74419720152731,-0.005954212597588271,386,0.27599725441418194,0.005954212597588271,0.2819514670117702,9.805959812145488
65.104,0.062043230535266,3.2,0,408.05141265322806,1.2064751386488533,637.6196968529651,250,40.691684457638274,-0.005251797121890889,387,0.27074545729229105,0.005251797121890889,0.27599725441418194,9.793863615952404
66.528,0.06209450865211605,2.8000000000000003,0,397.14572744950607,1.19632896128004,651.8381718532496,250,39.613851314912566,-0.004664285280037317,388,0.26608117201225373,0.004664285280037317,0.27074545729229105,9.797952318621476
62.648,0.06004222553831791,1.6,0,355.5747990082578,1.2391439214787687,612.9000868544663,250,35.504198286963195,-0.004203600509854577,389,0.26187757150239915,0.004203600509854577,0.26608117201225373,9.783234689925715
68.468,0.064377748741102,4.0,0,441.1963309098173,1.1726352225613472,671.4290576680896,250,43.985736051588354,-0.00017197152061015908,390,0.261705599981789,0.00017197152061015908,0.26187757150239915,9.806465175966723
62.12,0.06499336115029458,1.2,0,369.7546421932187,1.246791844631961,607.609570714588,250,36.93174244467759,0.005048178144442861,391,0.26675377812623186,0.005048178144442861,0.261705599981789,9.781222967073214
67.904,0.07251180184145076,4.0,0,439.63412566541547,1.1773241909049228,665.7628335066296,250,43.82700975425999,0.005670119227501658,392,0.2724238973537335,0.005670119227501658,0.26675377812623186,9.80447151134881
67.524,0.07836710931667581,3.2,0,413.1816627349413,1.185264426605819,661.8205003520317,250,41.20943367725405,0.009011894649023466,393,0.281435792002757,0.009011894649023466,0.2724238973537335,9.801263259759962
71.692,0.08170236089196993,4.0,0,443.09149292408273,1.1464694528863573,703.5240974050914,250,44.185395053116814,0.007976455699906737,394,0.2894122477026637,0.007976455699906737,0.281435792002757,9.813146479455048
66.728,0.07930391681326274,2.4,0,376.181366341874,1.1967373546210422,653.6470380690193,250,37.53736826150709,0.005059880390217986,395,0.2944721280928817,0.005059880390217986,0.2894122477026637,9.795693532984943
73.936,0.08397987216733627,6.0,0,491.89365013472525,1.1176943003514372,726.1307305237152,250,49.018240523299085,0.00385279023413887,396,0.29832491832702057,0.00385279023413887,0.2944721280928817,9.821071339046139
78.172,0.08667373958152193,6.800000000000001,0,514.6167690539212,1.083142007635356,768.5386348779488,250,51.289359676252545,0.006293643317593689,397,0.30461856164461426,0.006293643317593689,0.29832491832702057,9.831379968248847
78.528,0.09021346129537239,7.199999999999999,0,499.5557971910889,1.078473605242347,772.1675951485348,250,49.74825842177794,0.004862408718104172,398,0.30948097036271843,0.004862408718104172,0.30461856164461426,9.83302255435685
77.488,0.08746251875201061,6.4,0,483.53697001006475,1.0900145575944336,761.6164033220466,250,48.174369284921625,0.0067190985399102066,399,0.31620006890262864,0.0067190985399102066,0.30948097036271843,9.828830313365252
75.192,0.0895596764628459,6.4,0,498.93681872332434,1.1061248032403737,738.6471622321009,250,49.712645634687355,0.010047182289812773,400,0.3262472511924414,0.010047182289812773,0.31620006890262864,9.823480719120399
84.48,0.10357981726663797,9.6,0,557.8600782116672,1.0271313002796265,831.7905437446094,250,55.56266372304337,0.008464813764300305,401,0.3347120649567417,0.008464813764300305,0.3262472511924414,9.846005489401154
78.22,0.10366787357980546,7.199999999999999,0,491.5523808902234,1.0802852785751307,768.8678826141897,250,48.95479138960762,0.009001737471288906,402,0.3437138024280306,0.009001737471288906,0.3347120649567417,9.829556157174503
87.668,0.09761149030992507,8.4,0,539.1229932197642,1.0150622714896056,863.3741047547061,250,53.726769640468795,0.01164570007513166,403,0.3553595025031623,0.01164570007513166,0.3437138024280306,9.84822403561968
88.572,0.10344107319288709,13.600000000000001,0,569.2455276189246,0.9813091728510057,872.9826842162106,250,56.619191234068325,0.00925655289775662,404,0.3646160554009189,0.00925655289775662,0.3553595025031623,9.856192523779644
98.62,0.11918383056623631,18.0,0,623.2238162143519,0.9071938933467262,973.9059235406366,250,61.980671180618884,0.016510987209268857,405,0.38112704261018776,0.016510987209268857,0.3646160554009189,9.875338912397455
99.088,0.12271729526681335,18.0,0,633.4427803977937,0.9050157655512592,978.4764825147998,250,63.015492190412985,0.016892333487489752,406,0.3980193760976775,0.016892333487489752,0.38112704261018776,9.874823212849185
111.996,0.13105081115765674,26.8,0,660.4891634694088,0.8055543335296126,1108.4747230588189,250,65.63087675781881,0.018473472818309244,407,0.41649284891598676,0.018473472818309244,0.3980193760976775,9.897449221925953
116.62,0.13907109041615767,31.6,0,689.3164512168008,0.7635706566197444,1155.0878656754635,250,68.48850706505435,0.014707350983644674,408,0.43120019989963143,0.014707350983644674,0.41649284891598676,9.904715020369261
120.788,0.13729364258766752,30.4,0,666.6597450878994,0.7567998549726381,1196.4515728997915,250,66.24686449938594,0.01913498101705935,409,0.4503351809166908,0.01913498101705935,0.43120019989963143,9.9053844164966
123.848,0.13431558765883914,37.2,0,689.631136179298,0.7103697763867384,1227.8069711349128,250,68.47698077456394,0.02455506251772377,410,0.47489024343441455,0.02455506251772377,0.4503351809166908,9.913821548470002
140.856,0.1391917426782629,45.6,0,667.5644738624188,0.6207420291392304,1398.5634135204364,250,66.27726053481692,0.014042578760787405,411,0.48893282219520195,0.014042578760787405,0.47489024343441455,9.92902974328702
147.316,0.14738450978416875,55.2,0,676.5302995282407,0.5512189160750468,1464.2442864900352,250,67.14235730148293,0.022872815770820343,412,0.5118056379660223,0.022872815770820343,0.48893282219520195,9.939478987279285
157.6,0.1486581922225879,57.99999999999999,0,620.4379042982172,0.5162106142322224,1567.0160503701404,250,61.57674885863982,0.019945638359981088,413,0.5317512763260034,0.019945638359981088,0.5118056379660223,9.942995243465356
160.956,0.14548857892916425,64.0,0,619.6551771381896,0.4730825660261515,1601.1411589860802,250,61.48712112304495,0.024069180427811365,414,0.5558204567538148,0.024069180427811365,0.5317512763260034,9.94769476742762
179.464,0.15382788747462253,76.8,0,476.60353911323733,0.36017752589181173,1787.350497090085,250,47.252182002527675,0.00964820337853467,415,0.5654686601323494,0.00964820337853467,0.5558204567538148,9.959381809667038
178.316,0.14613588041878922,77.60000000000001,0,501.1714420199433,0.35516963107619365,1775.9695177187766,250,49.70843131703112,-0.0023014563318751735,416,0.5631672038004742,0.0023014563318751735,0.5654686601323494,9.959675619230897
179.396,0.16055843549455154,77.2,0,479.59255270277833,0.3571458837113215,1786.6942423110088,250,47.54988100931484,-0.00997495576844143,417,0.5531922480320328,0.00997495576844143,0.5631672038004742,9.959498775396378
172.028,0.1581524380829103,73.6,0,559.8867465641956,0.39227047758746325,1712.7715711016688,250,55.546549991876184,-0.006772869734230191,418,0.5464193782978026,0.006772869734230191,0.5531922480320328,9.956353448866862
165.888,0.16691836609098623,68.8,0,601.5097789874736,0.43395718119695054,1650.926301317784,250,59.6860742217144,-0.00933301143133869,419,0.5370863668664639,0.00933301143133869,0.5464193782978026,9.952053803275607
169.116,0.16442932586228315,68.8,0,574.8070681390876,0.4300011955562012,1683.1400141115873,250,57.04102509597807,-0.01991413752599236,420,0.5171722293404716,0.01991413752599236,0.5370863668664639,9.952577012888119
163.148,0.14842788224494186,65.60000000000001,0,601.177792851477,0.45943329170050007,1623.415929548209,250,59.63292795092322,-0.015554766517461793,421,0.5016174628230098,0.015554766517461793,0.5171722293404716,9.950572054503942
154.616,0.14926190017920213,56.8,0,644.2860710848754,0.5285381264846355,1537.108725748328,250,63.96302481903119,-0.03675582436404712,422,0.46486163845896267,0.03675582436404712,0.5016174628230098,9.941459653259223
142.84,0.14355266696907656,50.0,0,685.6247605261754,0.5911907178370017,1418.909673409648,250,68.07958871791163,-0.040635497197965886,423,0.4242261412609968,0.040635497197965886,0.46486163845896267,9.93355974103646
128.684,0.1435050143621952,39.6,0,693.0625898018069,0.6838221300409861,1276.6054815847779,250,68.82627509897655,-0.047657903980980465,424,0.3765682372800163,0.047657903980980465,0.4242261412609968,9.920467824941545
108.912,0.15913664100620417,26.400000000000002,0,677.1878161654797,0.8190058708770251,1077.745789273764,250,67.29957099417499,-0.039893880122377934,425,0.3366743571576384,0.039893880122377934,0.3765682372800163,9.895565128486888
88.424,0.15519694312985724,14.399999999999999,0,584.9202390488489,0.9777590288001635,871.7160673875279,250,58.17432615853835,-0.04635897764936936,426,0.290315379508269,0.04635897764936936,0.3366743571576384,9.858365007096804
69.512,0.14216993092607003,2.0,0,442.17908996202686,1.175550506387201,681.4251134420497,250,44.166161888939364,-0.04826551804195478,427,0.24204986146631424,0.04826551804195478,0.290315379508269,9.802985289475913
67.62,0.13188953681442575,1.6,0,410.1348832700223,1.1942208419668765,662.7210853578588,250,40.96285634571886,-0.038709485479541866,428,0.20334037598677238,0.038709485479541866,0.24204986146631424,9.80066674590149
56.232,0.12065185330479669,0.4,0,318.289347168939,1.3141172182681546,548.9150345464257,250,31.81298753653922,-0.03133160145278138,429,0.172008774533991,0.03133160145278138,0.20334037598677238,9.761613219277736
50.832,0.10857662383341349,0.0,0,222.7308652824171,1.3827792729977768,494.99303039419544,250,22.277966154925362,-0.0254064134925992,430,0.1466023610413918,0.0254064134925992,0.172008774533991,9.737823229347566
47.02,0.09809365043127061,0.0,0,182.29494006553446,1.4358992954020384,456.9428965326109,250,18.231061406292284,-0.0206268853776283,431,0.1259754756637635,0.0206268853776283,0.1466023610413918,9.718053945823286
49.788,0.08981714928407607,0.0,0,262.0434429417441,1.397089583239776,484.7009487440403,250,26.206698685641424,-0.015406684996357195,432,0.1105687906674063,0.015406684996357195,0.1259754756637635,9.735296632603045
47.096,0.08262377820820775,0.0,0,222.0738968739676,1.4351936448988547,457.84438049918094,250,22.207538900112276,-0.010740166564469689,433,0.09982862410293661,0.010740166564469689,0.1105687906674063,9.721513090266285
45.32,0.0757116538947921,0.0,0,183.41609165531335,1.4620552199181376,440.12268066413077,250,18.341472132846913,-0.0057179193505068615,434,0.09411070475242975,0.0057179193505068615,0.09982862410293661,9.711444851370937
44.476,0.069465355806978,0.0,0,160.87309010829938,1.4753199760380051,431.67227496508895,250,16.086311696594716,-0.0024210524747958068,435,0.09168965227763394,0.0024210524747958068,0.09411070475242975,9.705735114783007
44.748,0.06326929619028449,0.0,0,153.9962339669291,1.471076907752908,434.4203781326528,250,15.398067930750273,-0.002322245931259778,436,0.08936740634637416,0.002322245931259778,0.09168965227763394,9.7081518309791
42.972,0.05662790177490883,0.0,0,168.09689386941116,1.4999216540401246,416.6489780562165,250,16.808902879129263,0.0008635658115596773,437,0.09023097215793384,0.0008635658115596773,0.08936740634637416,9.695824677841768
45.964,0.05387223943877576,0.0,0,200.43433524836368,1.4522137090375626,446.56113953140124,250,20.042622183736338,0.003082555673916118,438,0.09331352783184996,0.003082555673916118,0.09023097215793384,9.715454258363094
45.44,0.04938909174000751,0.0,0,175.12658878771256,1.4602387307466271,441.3313845260669,250,17.511550473901504,0.0049590567893996185,439,0.09827258462124958,0.0049590567893996185,0.09331352783184996,9.712398427070136
43.088,0.04510066288501515,0.0,0,170.40025762680148,1.4978982414147768,417.7901249527116,250,17.0385520511574,0.007545141357675186,440,0.10581772597892476,0.007545141357675186,0.09827258462124958,9.69620601914017
44.6,0.04183696705932558,0.0,0,171.62827194533787,1.4732493779176423,432.88380872732785,250,17.162284230253267,0.00998508096170625,441,0.11580280694063101,0.00998508096170625,0.10581772597892476,9.705914993886275
49.708,0.04102486217480033,0.0,0,219.26629718209807,1.3982756750938243,483.9397648933294,250,21.926758447157663,0.01170739291207272,442,0.12751019985270373,0.01170739291207272,0.11580280694063101,9.73565150264202
46.604,0.03795495589064881,0.0,0,184.54976656728948,1.442281397390237,452.8755935048644,250,18.45402893679318,0.014037192488151273,443,0.141547392340855,0.014037192488151273,0.12751019985270373,9.717526253215699
49.932,0.03669470890897362,0.0,0,223.1720726224507,1.3950399011077985,486.10764440090327,250,22.32020107436311,0.0154772964731143,444,0.1570246888139693,0.0154772964731143,0.141547392340855,9.735393022528703
51.468,0.034084647719496396,0.0,0,230.81561991997523,1.3746619535258353,501.3983417730471,250,23.08386830667685,0.0162075074328151,445,0.1732321962467844,0.0162075074328151,0.1570246888139693,9.741943377886203
53.388,0.034516539818910154,0.4,0,282.82556419659807,1.347765792492966,520.574348258587,250,28.263146604721843,0.0176290294169181,446,0.1908612256637025,0.0176290294169181,0.1732321962467844,9.750774486000356
51.1,0.031950401624809846,0.0,0,245.35441833268328,1.3790983853811,497.606089330499,250,24.542412269375642,0.02086445399728587,447,0.21172567966098838,0.02086445399728587,0.1908612256637025,9.737888245215245
56.172,0.029954448561404928,1.2,0,296.17616431662475,1.309564119745627,548.3725392741525,250,29.553991540906956,0.020805648798464832,448,0.2325313284594532,0.020805648798464832,0.21172567966098838,9.762382312792004
61.132,0.0379040959789903,1.2,0,360.86880524444626,1.2567708968446671,597.8725047992067,250,36.0402355153237,0.021071053878422424,449,0.25360238233787563,0.021071053878422424,0.2325313284594532,9.780025269894765
65.98,0.04283826342729088,3.2,0,436.85460900489466,1.198857493579071,646.4796135557114,250,43.57425386624537,0.016820786346820216,450,0.27042316868469585,0.016820786346820216,0.25360238233787563,9.798114785627636
72.208,0.048278956940613536,5.2,0,464.8853028756542,1.1355149974930083,708.8490595891832,250,46.33327892562753,0.017876063451559232,451,0.2882992321362551,0.017876063451559232,0.27042316868469585,9.816766280594715
76.024,0.05854984209756374,5.6000000000000005,0,495.64197832428346,1.1049488857087006,746.9874655076964,250,49.406309556573845,0.019292837376741256,452,0.30759206951299634,0.019292837376741256,0.2882992321362551,9.825679594702944
81.956,0.06528640682692799,11.600000000000001,0,572.1493354809259,1.0312158943356848,806.905309632415,250,56.94096999525035,0.01991148328142517,453,0.3275035527944215,0.01991148328142517,0.30759206951299634,9.845591654453795
88.176,0.06135457350090278,14.000000000000002,0,589.6404625828904,0.9814104411720487,869.2667440421627,250,58.65909157155436,0.009302889464161967,454,0.33680644225858347,0.009302889464161967,0.3275035527944215,9.85831455319092
89.992,0.07136270711645702,12.8,0,594.4865304513345,0.9782376767519297,887.2080543520314,250,59.17283106291264,0.01480179715427754,455,0.351608239412861,0.01480179715427754,0.33680644225858347,9.858743603342868
99.732,0.08846875317421232,22.8,0,669.5127754450348,0.8758339724943224,985.7194145074594,250,66.55394936440662,0.007225839598021311,456,0.3588340790108823,0.007225839598021311,0.351608239412861,9.883682413943962
102.004,0.0977763357411738,22.8,0,656.5133507528036,0.8661464063331223,1008.3985041002394,250,65.24700747160746,0.000557785998725413,457,0.35939186500960774,0.000557785998725413,0.3588340790108823,9.885872162858707
102.144,0.10753946455512983,25.2,0,670.7610965706513,0.8522089838184436,1010.079922986386,250,66.64295359601044,-0.005329689863116938,458,0.3540621751464908,0.005329689863116938,0.35939186500960774,9.88878370718188
97.652,0.10346916885668322,20.8,0,630.3412381131872,0.8962235198063107,964.6981012443865,250,62.62972853206375,-0.0028263129290090894,459,0.3512358622174817,0.0028263129290090894,0.3540621751464908,9.87893848814552
103.384,0.12060141262988018,22.8,0,656.7566505521968,0.8605173237808679,1022.2858935624158,250,65.26901672309764,-0.004932574651506705,460,0.346303287565975,0.004932574651506705,0.3512358622174817,9.88824086476066
99.068,0.11886880472822983,18.4,0,630.807477769459,0.9030853155993402,978.5756859581221,250,62.73531203397334,-0.008320022984237396,461,0.3379832645817376,0.008320022984237396,0.346303287565975,9.877818124501575
95.696,0.12605923770142183,16.8,0,627.6032862925049,0.9275035345190694,944.7288522285124,250,62.43437822225829,-0.008968769021221734,462,0.3290144955605159,0.008968769021221734,0.3379832645817376,9.872187471038627
90.948,0.13128832825347178,16.0,0,605.345197441398,0.9555018989943295,897.2417086259658,250,60.18977733801646,-0.01120008046093629,463,0.3178144150995796,0.01120008046093629,0.3290144955605159,9.865436388111512
94.48,0.12858093307842908,15.2,0,605.3238400952124,0.9422208969911773,932.492936628693,250,60.21861506212178,-0.0182458926423108,464,0.2995685224572688,0.0182458926423108,0.3178144150995796,9.869738956696581
76.46,0.11677104760365026,6.0,0,492.17870412644817,1.0994912097188936,751.3296580110815,250,49.047899037573465,-0.014815911303255713,465,0.28475261115401307,0.014815911303255713,0.2995685224572688,9.826440727322545
81.616,0.11904341907834129,9.2,0,551.3691563907236,1.047154586713164,803.3791518318944,250,54.904831699951515,-0.006750067356758094,466,0.278002543797255,0.006750067356758094,0.28475261115401307,9.843402664084179
73.404,0.11165900321718769,4.0,0,448.65933369850603,1.1333210823869537,720.6191203708786,250,44.747924912782274,0.0005116841871843358,467,0.2785142279844393,0.0005116841871843358,0.278002543797255,9.817164192290319
71.416,0.10778458650755163,4.0,0,455.7635165368808,1.148636158778838,700.7641896173603,250,45.45524110594948,-0.0013945791579175748,468,0.27711964882652174,0.0013945791579175748,0.2785142279844393,9.81242564155596
74.048,0.10680132366439143,5.2,0,469.9807360188279,1.121645025850409,727.2588384786362,250,46.83594448711374,0.005211990330241112,469,0.28233163915676285,0.005211990330241112,0.27711964882652174,9.821451470379163
69.496,0.10104737330945637,3.5999999999999996,0,430.8273023898407,1.16630791130607,681.512835939639,250,42.96428730934566,0.005333342694915699,470,0.28766498185167855,0.005333342694915699,0.28233163915676285,9.806504488598467
75.092,0.09976274928308844,8.4,0,508.6440279240729,1.0953954699772965,738.027382865197,250,50.62129528172902,0.0017006832139442318,471,0.2893656650656228,0.0017006832139442318,0.28766498185167855,9.828309045773144
83.42,0.10362550344902918,10.4,0,570.4771535555158,1.0292268950679546,821.5188560273342,250,56.802637262718704,-0.00047146442314793813,472,0.28889420064247484,0.00047146442314793813,0.2893656650656228,9.847984368584683
80.38,0.1033633415633399,8.0,0,549.053259057272,1.0617941913789593,790.8554456816215,250,54.70491385606964,0.003973316173933594,473,0.29286751681640844,0.003973316173933594,0.28889420064247484,9.83895802042326
78.648,0.10911384764547112,8.0,0,536.6803915157655,1.073117335567502,773.5099236586502,250,53.458957116651646,0.007541345063755145,474,0.3004088618801636,0.007541345063755145,0.29286751681640844,9.835087016308748
83.456,0.11684188364183996,12.4,0,570.3031682589425,1.0176033181499264,822.0895313636556,250,56.72925227781519,0.0040973587097700714,475,0.30450622058993365,0.0040973587097700714,0.3004088618801636,9.85057433094871
85.392,0.12586423994023835,12.4,0,579.1464811550544,1.0062135878413325,841.3874631572618,250,57.625396623363905,0.0014813644906133128,476,0.30598758508054696,0.0014813644906133128,0.30450622058993365,9.85323523465034
86.608,0.13039817384757302,13.600000000000001,0,598.0961393219166,0.9925112993566299,853.6992392751537,250,59.509783531785764,-0.001840267980594279,477,0.3041473170999527,0.001840267980594279,0.30598758508054696,9.8570483012557
